GeographyCode,QS410NI0001,QS410NI0002,QS410NI0003
95DD12W1,934,890,44
95DD13W1,768,741,27
95DD14S1,651,626,25
95DD14S2,637,607,30
95DD15W1,1228,1174,54
95DD16W1,1092,1019,73
95DD17W1,1207,1148,59
95DD18W1,933,873,60
95DD19S1,753,732,21
95DD19S2,566,543,23
95DD20W1,866,826,40
95DD21W1,927,891,36
95DD22S1,595,559,36
95DD22S2,614,597,17
95DD23W1,950,881,69
95DD24W1,1005,990,15
95EE01W1,600,592,8
95EE02W1,823,790,33
95EE03W1,838,808,30
95EE04W1,758,736,22
95EE05W1,600,577,23
95EE06W1,712,692,20
95EE07W1,767,740,27
95EE08W1,777,711,66
95EE09W1,632,605,27
95EE10W1,619,598,21
95EE11W1,567,551,16
95EE12W1,1095,1059,36
95EE13W1,785,718,67
95EE14W1,1060,1016,44
95EE15W1,628,606,22
95EE16W1,757,709,48
95FF01S1,802,781,21
95FF01S2,993,959,34
95FF02W1,1007,923,84
95FF03W1,1216,1169,47
95FF04W1,920,862,58
95FF05W1,1195,1119,76
95FF06S1,860,820,40
95FF06S2,748,720,28
95FF07W1,1222,1154,68
95FF08W1,1040,993,47
95FF09W1,1066,1000,66
95FF10W1,1309,1216,93
95FF11W1,938,873,65
95FF12W1,1059,1018,41
95FF13W1,1019,977,42
95FF14W1,953,862,91
95FF15W1,1136,1073,63
95FF16W1,976,927,49
95FF17W1,919,857,62
95GG01S1,750,739,11
95GG01S2,637,624,13
95GG01S3,668,641,27
95GG02S1,796,749,47
95GG02S2,909,859,50
95GG02S3,992,960,32
95GG03S1,942,895,47
95GG03S2,796,767,29
95GG03S3,1081,1005,76
95GG04S1,853,801,52
95GG04S2,653,640,13
95GG04S3,944,856,88
95GG05S1,901,845,56
95GG05S2,1004,948,56
95GG05S3,1151,1007,144
95GG06S1,827,794,33
95GG06S2,873,833,40
95GG06S3,785,754,31
95GG07S1,877,796,81
95GG07S2,820,788,32
95GG07S3,712,685,27
95GG08S1,582,554,28
95GG08S2,876,810,66
95GG08S3,854,787,67
95GG09S1,913,844,69
95GG09S2,825,808,17
95GG09S3,1000,952,48
95GG10S1,1061,966,95
95GG10S2,1159,1051,108
95GG11S1,1065,987,78
95GG11S2,732,701,31
95GG11S3,1069,998,71
95GG12S1,665,558,107
95GG12S2,897,727,170
95GG12S3,973,586,387
95GG12S4,1066,719,347
95GG12S5,907,839,68
95GG13S1,724,664,60
95GG13S2,691,665,26
95GG13S3,822,787,35
95GG14S1,635,618,17
95GG14S2,599,582,17
95GG14S3,626,617,9
95GG15S1,771,736,35
95GG15S2,940,890,50
95GG15S3,959,918,41
95GG16S1,967,866,101
95GG16S2,823,777,46
95GG16S3,607,587,20
95GG17S1,836,770,66
95GG17S2,637,623,14
95GG17S3,764,744,20
95GG18S1,1125,1073,52
95GG18S2,1158,1070,88
95GG19S1,1125,1061,64
95GG19S2,1241,1178,63
95GG20S1,1874,1393,481
95GG20S2,1005,966,39
95GG21S1,651,639,12
95GG21S2,682,675,7
95GG21S3,1084,948,136
95GG22S1,768,733,35
95GG22S2,840,814,26
95GG22S3,674,661,13
95GG23S1,577,566,11
95GG23S2,598,579,19
95GG23S3,703,676,27
95GG24S1,638,612,26
95GG24S2,783,712,71
95GG24S3,671,621,50
95GG25S1,883,868,15
95GG25S2,726,716,10
95GG25S3,627,610,17
95GG26S1,886,848,38
95GG26S2,867,806,61
95GG27S1,497,487,10
95GG27S2,613,607,6
95GG27S3,787,727,60
95GG27S4,662,646,16
95GG28S1,880,839,41
95GG28S2,739,712,27
95GG28S3,792,774,18
95GG29S1,1454,1083,371
95GG29S2,1470,1347,123
95GG30S1,802,763,39
95GG30S2,734,695,39
95GG30S3,636,625,11
95GG31S1,817,793,24
95GG31S2,813,800,13
95GG31S3,886,870,16
95GG32S1,1306,1257,49
95GG32S2,754,698,56
95GG32S3,744,694,50
95GG33S1,772,737,35
95GG33S2,676,618,58
95GG33S3,923,840,83
95GG34S1,674,650,24
95GG34S2,559,553,6
95GG34S3,869,796,73
95GG35S1,939,867,72
95GG35S2,818,731,87
95GG35S3,692,646,46
95GG36S1,868,827,41
95GG36S2,869,836,33
95GG36S3,849,818,31
95GG37S1,803,779,24
95GG37S2,870,819,51
95GG37S3,1140,1089,51
95GG38S1,1428,1369,59
95GG38S2,907,853,54
95GG38S3,711,693,18
95GG39S1,1390,1172,218
95GG39S2,1518,1402,116
95GG39S3,1121,1042,79
95GG40S1,843,802,41
95GG40S2,1153,1059,94
95GG41S1,824,789,35
95GG41S2,634,596,38
95GG41S3,831,788,43
95GG42S1,723,689,34
95GG42S2,227,209,18
95GG42S3,822,740,82
95GG42S4,1001,968,33
95GG43S1,761,720,41
95GG43S2,764,734,30
95GG43S3,919,862,57
95GG44S1,1476,1390,86
95GG44S2,1405,1315,90
95GG45S1,724,694,30
95GG45S2,702,686,16
95GG45S3,774,749,25
95GG46S1,676,663,13
95GG46S2,652,646,6
95GG46S3,629,623,6
95GG47S1,1202,1025,177
95GG47S2,975,801,174
95GG47S3,999,815,184
95GG48S1,637,620,17
95GG48S2,853,842,11
95GG48S3,591,589,2
95GG49S1,869,748,121
95GG49S2,1103,948,155
95GG49S3,992,821,171
95GG49S4,883,834,49
95GG50S1,846,764,82
95GG50S2,1015,972,43
95GG50S3,983,917,66
95GG51S1,755,683,72
95GG51S2,800,710,90
95GG51S3,734,688,46
95HH01W1,925,890,35
95HH02S1,531,522,9
95HH02S2,545,541,4
95HH03W1,750,726,24
95HH04S1,649,645,4
95HH04S2,520,515,5
95HH05W1,939,908,31
95HH06S1,779,762,17
95HH06S2,932,920,12
95HH07W1,775,733,42
95HH08W1,1158,1083,75
95HH09W1,1590,1423,167
95HH10W1,983,945,38
95HH11W1,670,655,15
95HH12W1,637,626,11
95HH13W1,637,614,23
95HH14W1,789,764,25
95HH15W1,1111,1083,28
95HH16W1,963,917,46
95HH17W1,959,928,31
95II01S1,648,626,22
95II01S2,657,634,23
95II02S1,515,507,8
95II02S2,695,678,17
95II02S3,767,726,41
95II03S1,597,575,22
95II03S2,742,729,13
95II04S1,896,864,32
95II04S2,836,808,28
95II05S1,540,527,13
95II05S2,792,774,18
95II06S1,543,533,10
95II06S2,781,752,29
95II07W1,1049,991,58
95II08W1,1118,1073,45
95II09S1,944,865,79
95II09S2,565,552,13
95II10W1,1179,1144,35
95II11W1,1082,1055,27
95II12W1,1052,1007,45
95II13W1,1306,1253,53
95II14W1,1059,1026,33
95II15S1,672,660,12
95II15S2,666,659,7
95II16W1,926,890,36
95II17W1,1248,1190,58
95II18W1,1148,1090,58
95II19S1,648,633,15
95II19S2,777,756,21
95II20W1,1255,1211,44
95II21W1,1092,1045,47
95II22W1,1019,990,29
95II23W1,935,910,25
95JJ01W1,928,892,36
95JJ02W1,1581,1074,507
95JJ03S1,609,596,13
95JJ03S2,430,427,3
95JJ04S1,692,610,82
95JJ04S2,933,669,264
95JJ05W1,1007,892,115
95JJ06W1,1105,1063,42
95JJ07W1,1134,1092,42
95JJ08S1,567,540,27
95JJ08S2,839,647,192
95JJ09W1,1343,839,504
95JJ10W1,1070,1027,43
95JJ11S1,823,724,99
95JJ11S2,1076,818,258
95JJ12W1,1051,1002,49
95JJ13S1,806,779,27
95JJ13S2,711,678,33
95JJ14W1,870,849,21
95JJ15W1,871,779,92
95JJ16W1,1432,916,516
95JJ17W1,856,824,32
95JJ18W1,1440,975,465
95JJ19S1,889,652,237
95JJ19S2,583,476,107
95JJ20S1,867,833,34
95JJ20S2,809,785,24
95JJ21W1,1026,962,64
95JJ22W1,1134,1088,46
95KK01W1,906,836,70
95KK02W1,768,722,46
95KK03W1,761,704,57
95KK04W1,1014,974,40
95KK05W1,843,803,40
95KK06W1,761,737,24
95KK07W1,699,682,17
95KK08W1,1019,967,52
95KK09W1,1029,947,82
95KK10W1,739,699,40
95KK11W1,1016,982,34
95KK12W1,848,776,72
95KK13W1,664,642,22
95KK14W1,738,703,35
95KK15W1,1006,921,85
95KK16W1,847,809,38
95LL01S1,829,802,27
95LL01S2,788,777,11
95LL02S1,664,623,41
95LL02S2,891,744,147
95LL03W1,1167,1092,75
95LL04W1,1131,1090,41
95LL05S1,856,826,30
95LL05S2,646,628,18
95LL06S1,701,654,47
95LL06S2,797,754,43
95LL07W1,1059,1001,58
95LL08S1,623,605,18
95LL08S2,775,721,54
95LL09S1,721,657,64
95LL09S2,772,738,34
95LL10S1,995,974,21
95LL10S2,808,767,41
95LL11S1,620,585,35
95LL11S2,899,839,60
95LL12S1,1062,1043,19
95LL12S2,458,449,9
95LL13S1,556,539,17
95LL13S2,634,558,76
95LL14S1,489,475,14
95LL14S2,506,495,11
95LL15S1,772,690,82
95LL15S2,660,640,20
95LL16S1,1111,1067,44
95LL16S2,1259,1215,44
95LL17W1,1150,1106,44
95LL18S1,856,795,61
95LL18S2,567,536,31
95LL19S1,885,855,30
95LL19S2,1097,1049,48
95LL20W1,979,942,37
95LL21W1,1776,1662,114
95LL22W1,1482,1424,58
95LL23W1,1046,973,73
95LL24S1,751,704,47
95LL24S2,638,608,30
95LL25S1,1074,1007,67
95LL25S2,751,732,19
95LL26S1,867,761,106
95LL26S2,757,729,28
95MM01S1,614,603,11
95MM01S2,668,651,17
95MM01S3,660,643,17
95MM02S1,615,598,17
95MM02S2,552,546,6
95MM03W1,1206,1155,51
95MM04W1,908,890,18
95MM05W1,1095,1062,33
95MM06S1,493,489,4
95MM06S2,469,460,9
95MM07W1,1228,1201,27
95MM08S1,599,562,37
95MM08S2,701,676,25
95MM09S1,604,584,20
95MM09S2,646,636,10
95MM10S1,503,495,8
95MM10S2,507,492,15
95MM11W1,860,855,5
95MM12S1,688,662,26
95MM12S2,512,499,13
95MM12S3,836,815,21
95MM13S1,409,401,8
95MM13S2,495,493,2
95MM13S3,556,551,5
95MM13S4,853,849,4
95MM13S5,702,696,6
95MM14S1,389,371,18
95MM14S2,908,805,103
95MM15S1,672,656,16
95MM15S2,939,914,25
95MM16S1,929,913,16
95MM16S2,1209,1166,43
95MM17S1,615,610,5
95MM17S2,761,737,24
95MM18S1,799,784,15
95MM18S2,996,982,14
95MM19S1,649,634,15
95MM19S2,665,635,30
95MM20S1,739,716,23
95MM20S2,777,753,24
95MM21S1,626,611,15
95MM21S2,651,643,8
95MM22S1,492,477,15
95MM22S2,507,496,11
95MM23W1,1229,1074,155
95MM24W1,906,892,14
95MM25S1,489,474,15
95MM25S2,505,504,1
95MM25S3,537,528,9
95MM25S4,688,682,6
95MM26S1,606,597,9
95MM26S2,462,459,3
95MM27S1,1272,1045,227
95MM27S2,619,569,50
95MM28W1,1248,1095,153
95MM29W1,1631,1490,141
95MM30W1,938,903,35
95NN01S1,656,584,72
95NN01S2,691,617,74
95NN02W1,849,836,13
95NN03S1,627,566,61
95NN03S2,583,567,16
95NN04W1,1233,1175,58
95NN05W1,1123,1075,48
95NN06S1,468,450,18
95NN06S2,831,787,44
95NN07S1,612,595,17
95NN07S2,697,651,46
95NN08S1,589,566,23
95NN08S2,663,630,33
95NN09S1,605,587,18
95NN09S2,529,505,24
95NN10S1,849,669,180
95NN10S2,664,621,43
95NN11S1,655,637,18
95NN11S2,697,660,37
95NN12W1,1309,1128,181
95NN13W1,1116,1064,52
95NN14S1,736,652,84
95NN14S2,658,553,105
95NN15W1,1311,1230,81
95NN16S1,569,547,22
95NN16S2,603,581,22
95NN17W1,1011,928,83
95NN18S1,598,534,64
95NN18S2,509,489,20
95NN19S1,713,686,27
95NN19S2,700,650,50
95NN20W1,1143,1073,70
95NN21W1,1342,1151,191
95NN22W1,1147,1003,144
95NN23S1,588,513,75
95NN23S2,699,646,53
95OO01W1,860,809,51
95OO02W1,800,703,97
95OO03W1,1022,914,108
95OO04W1,932,877,55
95OO05W1,1068,1021,47
95OO06W1,992,941,51
95OO07W1,902,854,48
95OO08W1,926,887,39
95OO09W1,805,744,61
95OO10W1,1210,1163,47
95OO11W1,1024,956,68
95OO12W1,1049,999,50
95OO13W1,1017,976,41
95OO14W1,909,866,43
95OO15W1,892,870,22
95OO16W1,911,853,58
95OO17W1,1026,978,48
95OO18W1,1163,1099,64
95OO19W1,1128,1046,82
95OO20W1,887,854,33
95OO21W1,948,904,44
95OO22W1,1003,956,47
95PP01W1,995,950,45
95PP02W1,1040,933,107
95PP03W1,1190,971,219
95PP04W1,1174,1081,93
95PP05W1,914,822,92
95PP06S1,816,780,36
95PP06S2,849,774,75
95PP07W1,1092,987,105
95PP08W1,1073,960,113
95PP09W1,820,757,63
95PP10W1,847,798,49
95PP11W1,1098,1040,58
95PP12W1,964,891,73
95PP13W1,1122,1060,62
95PP14S1,595,556,39
95PP14S2,911,791,120
95PP15W1,1151,1089,62
95PP16W1,766,705,61
95PP17W1,1105,1028,77
95PP18W1,1168,1093,75
95PP19W1,1030,933,97
95PP20W1,1582,1379,203
95PP21W1,833,783,50
95PP22W1,1086,1010,76
95PP23W1,945,898,47
95QQ01W1,765,707,58
95QQ02W1,1095,996,99
95QQ03W1,532,507,25
95QQ04W1,706,692,14
95QQ05W1,1177,1127,50
95QQ06W1,874,754,120
95QQ07W1,1031,919,112
95QQ08W1,719,698,21
95QQ09W1,879,838,41
95QQ10W1,807,688,119
95QQ11W1,818,776,42
95QQ12W1,847,758,89
95QQ13W1,1141,1031,110
95QQ14S1,1416,1366,50
95QQ14S2,727,679,48
95QQ15W1,816,761,55
95RR01S1,863,853,10
95RR01S2,668,649,19
95RR02W1,666,647,19
95RR03W1,655,617,38
95RR04W1,816,752,64
95RR05S1,482,475,7
95RR05S2,506,491,15
95RR06W1,739,708,31
95RR07W1,878,859,19
95RR08W1,741,713,28
95RR09S1,777,764,13
95RR09S2,788,617,171
95RR10W1,646,582,64
95RR11W1,682,652,30
95RR12W1,628,606,22
95RR13W1,699,657,42
95RR14W1,670,654,16
95RR15W1,825,802,23
95SS01S1,694,666,28
95SS01S2,1041,1015,26
95SS02S1,889,866,23
95SS02S2,682,664,18
95SS03S1,570,547,23
95SS03S2,661,642,19
95SS04S1,871,845,26
95SS04S2,836,799,37
95SS04S3,1342,1291,51
95SS05S1,780,736,44
95SS05S2,724,705,19
95SS06S1,527,498,29
95SS06S2,796,773,23
95SS06S3,692,664,28
95SS07S1,1233,1181,52
95SS07S2,534,527,7
95SS07S3,1812,1698,114
95SS08S1,698,680,18
95SS08S2,1068,990,78
95SS09S1,750,714,36
95SS09S2,652,620,32
95SS10S1,1034,945,89
95SS10S2,672,662,10
95SS11S1,991,947,44
95SS11S2,974,916,58
95SS12W1,1288,1251,37
95SS13S1,787,711,76
95SS13S2,660,625,35
95SS14S1,697,658,39
95SS14S2,613,588,25
95SS15S1,778,759,19
95SS15S2,837,757,80
95SS16S1,509,496,13
95SS16S2,675,656,19
95SS17S1,1163,1104,59
95SS17S2,668,645,23
95SS18S1,629,613,16
95SS18S2,766,729,37
95SS19S1,655,619,36
95SS19S2,635,617,18
95SS20W1,1133,1096,37
95SS21S1,850,828,22
95SS21S2,865,828,37
95SS22S1,627,600,27
95SS22S2,670,654,16
95SS23S1,930,894,36
95SS23S2,661,638,23
95SS24S1,1114,1025,89
95SS24S2,918,889,29
95SS25W1,1163,1117,46
95SS26S1,738,708,30
95SS26S2,625,606,19
95SS27W1,1249,1194,55
95SS28W1,1133,1071,62
95SS29S1,495,459,36
95SS29S2,598,572,26
95SS30S1,278,266,12
95SS30S2,894,859,35
95TT01W1,868,838,30
95TT02W1,909,857,52
95TT03S1,628,601,27
95TT03S2,600,574,26
95TT04W1,1074,1018,56
95TT05S1,635,611,24
95TT05S2,533,518,15
95TT06W1,920,886,34
95TT07W1,901,874,27
95TT08W1,880,851,29
95TT09S1,457,439,18
95TT09S2,445,435,10
95TT10W1,1086,1056,30
95TT11S1,494,488,6
95TT11S2,468,457,11
95TT12W1,936,898,38
95TT13S1,557,552,5
95TT13S2,566,555,11
95TT14W1,858,830,28
95TT15W1,856,833,23
95TT16W1,895,866,29
95UU06W1,672,569,103
95UU09W1,712,594,118
95UU14W1,772,718,54
95UU99C1,803,744,59
95UU99C2,1106,789,317
95UU99C3,933,736,197
95UU99C4,843,680,163
95UU99C5,1111,881,230
95UU99C6,1056,897,159
95VV01S1,633,563,70
95VV01S2,671,608,63
95VV02W1,1015,985,30
95VV03W1,1021,996,25
95VV04W1,1125,1052,73
95VV05S1,660,611,49
95VV05S2,772,753,19
95VV06W1,1205,1153,52
95VV07S1,921,877,44
95VV07S2,799,780,19
95VV08W1,1120,1006,114
95VV09W1,1054,967,87
95VV10S1,563,560,3
95VV10S2,658,626,32
95VV11S1,696,678,18
95VV11S2,831,806,25
95VV12S1,598,584,14
95VV12S2,603,580,23
95VV13S1,650,630,20
95VV13S2,440,424,16
95VV14S1,738,718,20
95VV14S2,589,569,20
95VV15S1,565,555,10
95VV15S2,597,585,12
95VV16W1,1101,1043,58
95VV17S1,759,719,40
95VV17S2,753,691,62
95VV18S1,734,705,29
95VV18S2,721,697,24
95VV19S1,553,524,29
95VV19S2,667,648,19
95VV20W1,1048,925,123
95VV21S1,766,741,25
95VV21S2,540,512,28
95VV22W1,1034,956,78
95VV23W1,1231,1123,108
95VV24S1,691,591,100
95VV24S2,677,667,10
95VV25S1,667,614,53
95VV25S2,683,613,70
95VV26W1,1240,1172,68
95VV27W1,928,912,16
95VV28S1,822,801,21
95VV28S2,557,542,15
95VV29W1,1123,1071,52
95VV30S1,587,573,14
95VV30S2,539,525,14
95WW01S1,671,636,35
95WW01S2,658,621,37
95WW02S1,775,742,33
95WW02S2,814,791,23
95WW03S1,802,767,35
95WW03S2,846,816,30
95WW04S1,620,614,6
95WW04S2,492,484,8
95WW05S1,596,580,16
95WW05S2,612,577,35
95WW06S1,628,580,48
95WW06S2,641,618,23
95WW07S1,721,677,44
95WW07S2,947,925,22
95WW08S1,477,465,12
95WW08S2,588,572,16
95WW09S1,627,596,31
95WW09S2,525,515,10
95WW10S1,664,653,11
95WW10S2,533,523,10
95WW11S1,587,578,9
95WW11S2,555,528,27
95WW12W1,1151,1100,51
95WW13S1,781,752,29
95WW13S2,699,681,18
95WW14W1,1091,1043,48
95WW15S1,607,599,8
95WW15S2,640,630,10
95WW16S1,638,621,17
95WW16S2,669,639,30
95WW17W1,1029,991,38
95WW18W1,1044,1000,44
95WW19S1,773,754,19
95WW19S2,667,661,6
95WW19S3,817,789,28
95WW20S1,730,680,50
95WW20S2,1804,1645,159
95WW20S3,650,649,1
95WW21S1,745,711,34
95WW21S2,795,770,25
95WW22S1,549,538,11
95WW22S2,700,690,10
95WW23S1,937,889,48
95WW23S2,602,566,36
95WW24S1,725,694,31
95WW24S2,924,884,40
95WW25W1,1234,1137,97
95XX01S1,644,633,11
95XX01S2,615,608,7
95XX01S3,619,608,11
95XX02W1,1153,1066,87
95XX03S1,511,498,13
95XX03S2,569,559,10
95XX04S1,675,663,12
95XX04S2,761,739,22
95XX05W1,1321,1238,83
95XX06S1,819,755,64
95XX06S2,884,843,41
95XX07S1,658,633,25
95XX07S2,689,645,44
95XX08S1,618,591,27
95XX08S2,608,582,26
95XX09S1,666,629,37
95XX09S2,659,626,33
95XX10S1,720,676,44
95XX10S2,685,678,7
95XX10S3,513,488,25
95XX11S1,1027,998,29
95XX11S2,923,905,18
95XX11S3,735,718,17
95XX12W1,1071,1002,69
95XX13W1,1262,1176,86
95XX14W1,1001,955,46
95XX15W1,1253,1192,61
95XX16W1,1510,1392,118
95XX17S1,908,763,145
95XX17S2,746,662,84
95XX18W1,1460,1348,112
95XX19W1,1181,1106,75
95XX20S1,938,909,29
95XX20S2,536,454,82
95XX21W1,1282,1176,106
95XX22W1,1067,1010,57
95XX23W1,1525,1451,74
95XX24S1,553,540,13
95XX24S2,673,644,29
95XX25W1,1138,1096,42
95YY01W1,918,861,57
95YY02W1,943,883,60
95YY03W1,1044,991,53
95YY04W1,1334,1270,64
95YY05W1,844,745,99
95YY06W1,926,858,68
95YY07W1,960,912,48
95YY08W1,834,789,45
95YY09W1,1101,1014,87
95YY10W1,738,705,33
95YY11W1,901,820,81
95YY12W1,1002,932,70
95YY13S1,552,542,10
95YY13S2,603,576,27
95YY14S1,597,559,38
95YY14S2,603,588,15
95YY15S1,250,200,50
95YY15S2,733,689,44
95YY16W1,834,798,36
95YY17W1,800,746,54
95YY18W1,796,746,50
95YY19W1,782,707,75
95YY20W1,782,721,61
95YY21W1,843,791,52
95ZZ01W1,1040,994,46
95ZZ02W1,780,751,29
95ZZ03W1,958,884,74
95ZZ04W1,953,911,42
95ZZ05W1,831,769,62
95ZZ06W1,826,786,40
95ZZ07W1,1051,1010,41
95ZZ08W1,1011,934,77
95ZZ09W1,936,881,55
95ZZ10W1,1365,1262,103
95ZZ11W1,807,745,62
95ZZ12W1,920,868,52
95ZZ13W1,920,879,41
95ZZ14S1,632,617,15
95ZZ14S2,501,494,7
95ZZ15W1,834,804,30
95ZZ16S1,699,664,35
95ZZ16S2,591,564,27
