GeographyCode,QS220NI0001,QS220NI0002,QS220NI0003,QS220NI0004,QS220NI0005
95GG26S2,806,199,567,9,31
95GG27S1,487,459,22,2,4
95GG27S2,607,578,27,0,2
95GG27S3,727,682,33,3,9
95GG27S4,646,597,41,3,5
95GG28S1,839,36,740,3,60
95GG28S2,712,102,573,10,27
95GG28S3,774,58,681,4,31
95GG29S1,1083,133,802,58,90
95GG29S2,1347,177,1005,37,128
95GG30S1,763,47,653,13,50
95GG30S2,695,90,546,7,52
95GG30S3,625,25,569,7,24
95GG31S1,793,743,36,4,10
95GG31S2,800,525,231,10,34
95GG31S3,870,774,76,6,14
95GG32S1,1257,847,358,9,43
95GG32S2,698,118,544,5,31
95GG32S3,694,188,470,6,30
95GG33S1,737,458,238,10,31
95GG33S2,618,349,221,22,26
95GG33S3,840,427,325,29,59
95GG34S1,650,101,509,11,29
95GG34S2,553,508,36,5,4
95GG34S3,796,501,255,10,30
95GG35S1,867,759,85,3,20
95GG35S2,731,682,38,4,7
95GG35S3,646,578,48,7,13
95GG36S1,827,125,629,10,63
95GG36S2,836,66,709,9,52
95GG36S3,818,67,706,9,36
95GG37S1,779,377,342,4,56
95GG37S2,819,219,506,23,71
95GG37S3,1089,397,574,23,95
95GG38S1,1369,713,528,37,91
95GG38S2,853,459,330,10,54
95GG38S3,693,446,215,6,26
95GG39S1,1172,671,291,127,83
95GG39S2,1402,426,768,42,166
95GG39S3,1042,143,775,40,84
95GG40S1,802,42,720,4,36
95GG40S2,1059,55,940,9,55
95GG41S1,789,64,685,4,36
95GG41S2,596,68,498,5,25
95GG41S3,788,125,595,11,57
95GG42S1,689,294,330,20,45
95GG42S2,209,99,85,8,17
95GG42S3,740,352,291,18,79
95GG42S4,968,429,433,33,73
95GG43S1,720,61,587,14,58
95GG43S2,734,57,607,8,62
95GG43S3,862,75,698,13,76
95GG44S1,1390,190,1015,24,161
95GG44S2,1315,179,981,18,137
95GG45S1,694,287,361,19,27
95GG45S2,686,67,574,6,39
95GG45S3,749,224,458,16,51
95GG46S1,663,625,28,0,10
95GG46S2,646,607,30,2,7
95GG46S3,623,588,22,2,11
95GG47S1,1025,892,85,13,35
95GG47S2,801,729,49,6,17
95GG47S3,815,711,60,7,37
95GG48S1,620,572,29,5,14
95GG48S2,842,789,35,3,15
95GG48S3,589,552,29,1,7
95GG49S1,748,404,268,21,55
95GG49S2,948,408,364,51,125
95GG49S3,821,295,379,56,91
95GG49S4,834,363,341,32,98
95GG50S1,764,137,526,16,85
95GG50S2,972,154,699,26,93
95GG50S3,917,178,602,26,111
95GG51S1,683,52,583,6,42
95GG51S2,710,28,652,5,25
95GG51S3,688,25,640,0,23
95HH01W1,890,138,681,10,61
95HH02S1,522,41,444,5,32
95HH02S2,541,32,471,6,32
95HH03W1,726,69,620,4,33
95HH04S1,645,49,545,10,41
95HH04S2,515,24,466,4,21
95HH05W1,908,55,779,3,71
95HH06S1,762,51,665,5,41
95HH06S2,920,70,781,8,61
95HH07W1,733,57,609,8,59
95HH08W1,1083,150,851,13,69
95HH09W1,1423,202,1072,25,124
95HH10W1,945,98,777,9,61
95HH11W1,655,34,571,4,46
95HH12W1,626,40,534,3,49
95HH13W1,614,35,524,4,51
95HH14W1,764,76,640,4,44
95HH15W1,1083,113,895,16,59
95HH16W1,917,151,683,16,67
95HH17W1,928,58,814,9,47
95II01S1,626,32,534,9,51
95II01S2,634,20,582,6,26
95II02S1,507,247,220,14,26
95II02S2,678,175,448,13,42
95II02S3,726,103,571,12,40
95II03S1,575,265,268,9,33
95II03S2,729,288,387,14,40
95II04S1,864,38,767,7,52
95II04S2,808,32,713,9,54
95II05S1,527,307,206,3,11
95II05S2,774,246,484,11,33
95II06S1,533,227,281,8,17
95II06S2,752,345,364,6,37
95II07W1,991,85,829,12,65
95II08W1,1073,103,897,6,67
95II09S1,865,83,710,14,58
95II09S2,552,28,482,8,34
95II10W1,1144,33,1002,10,99
95II11W1,1055,450,541,12,52
95II12W1,1007,77,872,8,50
95II13W1,1253,65,1071,23,94
95II14W1,1026,245,735,8,38
95II15S1,660,330,278,12,40
95II15S2,659,229,399,4,27
95II16W1,890,44,796,8,42
95II17W1,1190,58,1033,19,80
95II18W1,1090,80,934,16,60
95II19S1,633,108,493,7,25
95II19S2,756,21,696,6,33
95II20W1,1211,438,688,16,69
95II21W1,1045,33,932,5,75
95II22W1,990,63,866,4,57
95II23W1,910,379,473,11,47
95JJ01W1,892,195,663,4,30
95JJ02W1,1074,299,700,9,66
95JJ03S1,596,67,479,10,40
95JJ03S2,427,70,325,3,29
95JJ04S1,610,104,479,8,19
95JJ04S2,669,96,549,5,19
95JJ05W1,892,231,611,4,46
95JJ06W1,1063,416,598,11,38
95JJ07W1,1092,222,823,8,39
95JJ08S1,540,57,464,3,16
95JJ08S2,647,187,422,5,33
95JJ09W1,839,49,764,7,19
95JJ10W1,1027,430,575,7,15
95JJ11S1,724,139,551,7,27
95JJ11S2,818,172,600,12,34
95JJ12W1,1002,637,339,6,20
95JJ13S1,779,122,609,10,38
95JJ13S2,678,110,539,9,20
95JJ14W1,849,83,740,4,22
95JJ15W1,779,232,505,5,37
95JJ16W1,916,295,569,9,43
95JJ17W1,824,375,426,5,18
95JJ18W1,975,237,666,11,61
95JJ19S1,652,205,413,5,29
95JJ19S2,476,189,267,4,16
95JJ20S1,833,153,646,6,28
95JJ20S2,785,195,567,6,17
95JJ21W1,962,192,726,12,32
95JJ22W1,1088,270,762,21,35
95KK01W1,836,781,50,3,2
95KK02W1,722,244,455,15,8
95KK03W1,704,639,60,1,4
95KK04W1,974,743,192,6,33
95KK05W1,803,679,116,1,7
95KK06W1,737,349,362,4,22
95KK07W1,682,277,398,2,5
95KK08W1,967,375,566,5,21
95KK09W1,947,363,545,5,34
95KK10W1,699,267,425,3,4
95KK11W1,982,276,665,4,37
95KK12W1,776,611,154,2,9
95KK13W1,642,92,536,4,10
95KK14W1,703,323,372,1,7
95KK15W1,921,585,319,5,12
95KK16W1,809,561,214,3,31
95LL01S1,802,626,145,6,25
95LL01S2,777,668,87,4,18
95LL02S1,623,111,480,4,28
95LL02S2,744,227,441,17,59
95LL03W1,1092,99,917,10,66
95LL04W1,1090,883,189,4,14
95LL05S1,826,71,720,8,27
95LL05S2,628,206,388,15,19
95LL06S1,654,89,527,6,32
95LL06S2,754,75,646,5,28
95LL07W1,1001,107,827,15,52
95LL08S1,605,534,38,6,27
95LL08S2,721,515,159,2,45
95LL09S1,657,526,102,7,22
95LL09S2,738,606,111,6,15
95LL10S1,974,916,49,0,9
95LL10S2,767,597,160,2,8
95LL11S1,585,62,484,5,34
95LL11S2,839,68,738,9,24
95LL12S1,1043,861,125,13,44
95LL12S2,449,411,19,4,15
95LL13S1,539,311,179,12,37
95LL13S2,558,372,155,5,26
95LL14S1,475,447,21,1,6
95LL14S2,495,476,16,0,3
95LL15S1,690,59,581,12,38
95LL15S2,640,41,572,10,17
95LL16S1,1067,145,867,15,40
95LL16S2,1215,361,748,15,91
95LL17W1,1106,77,957,12,60
95LL18S1,795,35,710,12,38
95LL18S2,536,40,474,2,20
95LL19S1,855,45,771,12,27
95LL19S2,1049,372,635,8,34
95LL20W1,942,368,543,9,22
95LL21W1,1662,793,800,10,59
95LL22W1,1424,1283,96,6,39
95LL23W1,973,105,814,4,50
95LL24S1,704,183,501,2,18
95LL24S2,608,235,355,2,16
95LL25S1,1007,100,863,11,33
95LL25S2,732,56,646,11,19
95LL26S1,761,672,61,7,21
95LL26S2,729,677,39,4,9
95MM01S1,603,266,325,3,9
95MM01S2,651,416,208,12,15
95MM01S3,643,90,531,8,14
95MM02S1,598,562,29,4,3
95MM02S2,546,514,25,3,4
95MM03W1,1155,758,371,9,17
95MM04W1,890,839,35,3,13
95MM05W1,1062,1007,49,2,4
95MM06S1,489,466,17,1,5
95MM06S2,460,435,22,2,1
95MM07W1,1201,194,962,12,33
95MM08S1,562,454,102,2,4
95MM08S2,676,336,330,4,6
95MM09S1,584,424,151,2,7
95MM09S2,636,442,187,3,4
95MM10S1,495,480,13,0,2
95MM10S2,492,469,14,0,9
95MM11W1,855,823,26,0,6
95MM12S1,662,542,110,3,7
95MM12S2,499,481,16,1,1
95MM12S3,815,768,34,5,8
95MM13S1,401,340,55,2,4
95MM13S2,493,469,20,1,3
95MM13S3,551,526,19,2,4
95MM13S4,849,805,37,1,6
95MM13S5,696,618,67,4,7
95MM14S1,371,127,229,5,10
95MM14S2,805,399,373,15,18
95MM15S1,656,319,325,2,10
95MM15S2,914,475,408,6,25
95MM16S1,913,725,159,7,22
95MM16S2,1166,626,469,27,44
95MM17S1,610,581,22,2,5
95MM17S2,737,629,93,4,11
95MM18S1,784,475,299,3,7
95MM18S2,982,660,290,10,22
95MM19S1,634,189,423,9,13
95MM19S2,635,259,346,6,24
95MM20S1,716,149,541,6,20
95MM20S2,753,151,579,6,17
95MM21S1,611,56,547,2,6
95MM21S2,643,397,227,5,14
95MM22S1,477,448,21,4,4
95MM22S2,496,463,24,3,6
95MM23W1,1074,936,94,12,32
95MM24W1,892,864,23,3,2
95MM25S1,474,457,14,1,2
95MM25S2,504,486,12,2,4
95MM25S3,528,500,19,3,6
95MM25S4,682,651,21,6,4
95MM26S1,597,580,11,1,5
95MM26S2,459,441,11,2,5
95MM27S1,1045,911,79,28,27
95MM27S2,569,487,51,7,24
95MM28W1,1095,881,182,3,29
95MM29W1,1490,1028,410,18,34
95MM30W1,903,860,30,3,10
95NN01S1,584,499,64,6,15
95NN01S2,617,516,90,3,8
95NN02W1,836,738,84,3,11
95NN03S1,566,144,390,3,29
95NN03S2,567,58,487,1,21
95NN04W1,1175,1047,96,9,23
95NN05W1,1075,543,475,10,47
95NN06S1,450,405,32,5,8
95NN06S2,787,671,94,7,15
95NN07S1,595,534,45,3,13
95NN07S2,651,556,82,2,11
95NN08S1,566,260,283,8,15
95NN08S2,630,353,252,8,17
95NN09S1,587,227,340,4,16
95NN09S2,505,118,361,4,22
95NN10S1,669,400,240,4,25
95NN10S2,621,400,195,7,19
95NN11S1,637,537,84,4,12
95NN11S2,660,503,139,3,15
95NN12W1,1128,671,421,7,29
95NN13W1,1064,399,611,13,41
95NN14S1,652,497,123,9,23
95NN14S2,553,345,182,5,21
95NN15W1,1230,392,769,6,63
95NN16S1,547,84,439,4,20
95NN16S2,581,183,368,3,27
95NN17W1,928,671,223,2,32
95NN18S1,534,351,163,4,16
95NN18S2,489,356,115,3,15
95NN19S1,686,194,461,6,25
95NN19S2,650,137,481,4,28
95NN20W1,1073,579,457,8,29
95NN21W1,1151,764,350,6,31
95NN22W1,1003,796,178,7,22
95NN23S1,513,442,59,4,8
95NN23S2,646,500,130,2,14
95OO01W1,809,644,154,2,9
95OO02W1,703,399,292,5,7
95OO03W1,914,351,546,5,12
95OO04W1,877,618,247,3,9
95OO05W1,1021,816,168,12,25
95OO06W1,941,541,381,7,12
95OO07W1,854,396,439,4,15
95OO08W1,887,482,383,6,16
95OO09W1,744,440,293,3,8
95OO10W1,1163,1080,71,5,7
95OO11W1,956,874,66,5,11
95OO12W1,999,679,310,3,7
95OO13W1,976,338,593,7,38
95OO14W1,866,582,262,7,15
95OO15W1,870,726,122,7,15
95OO16W1,853,205,622,6,20
95OO17W1,978,172,771,19,16
95OO18W1,1099,544,510,11,34
95OO19W1,1046,630,394,5,17
95OO20W1,854,201,618,4,31
95OO21W1,904,754,120,6,24
95OO22W1,956,900,50,2,4
95PP01W1,950,182,743,10,15
95PP02W1,933,777,126,8,22
95PP03W1,971,697,250,2,22
95PP04W1,1081,577,480,7,17
95PP05W1,822,328,477,4,13
95PP06S1,780,409,336,5,30
95PP06S2,774,344,405,5,20
95PP07W1,987,593,360,7,27
95PP08W1,960,783,159,6,12
95PP09W1,757,620,117,6,14
95PP10W1,798,607,177,4,10
95PP11W1,1040,733,275,8,24
95PP12W1,891,582,295,1,13
95PP13W1,1060,740,294,10,16
95PP14S1,556,280,268,4,4
95PP14S2,791,203,568,3,17
95PP15W1,1089,320,736,6,27
95PP16W1,705,202,485,4,14
95PP17W1,1028,733,276,3,16
95PP18W1,1093,428,632,6,27
95PP19W1,933,719,199,2,13
95PP20W1,1379,758,562,13,46
95PP21W1,783,642,133,2,6
95PP22W1,1010,535,441,8,26
95PP23W1,898,443,437,6,12
95QQ01W1,707,165,507,4,31
95QQ02W1,996,37,892,14,53
95QQ03W1,507,113,371,3,20
95QQ04W1,692,194,473,4,21
95QQ05W1,1127,291,798,4,34
95QQ06W1,754,573,165,2,14
95QQ07W1,919,253,618,11,37
95QQ08W1,698,184,484,3,27
95QQ09W1,838,281,527,0,30
95QQ10W1,688,270,393,8,17
95QQ11W1,776,54,687,5,30
95QQ12W1,758,143,581,2,32
95QQ13W1,1031,48,900,9,74
95QQ14S1,1366,295,987,11,73
95QQ14S2,679,42,607,5,25
95QQ15W1,761,248,477,4,32
95RR01S1,853,322,504,5,22
95RR01S2,649,250,383,2,14
95RR02W1,647,305,329,3,10
95RR03W1,617,379,222,3,13
95RR04W1,752,703,40,1,8
95RR05S1,475,185,278,1,11
95RR05S2,491,167,297,5,22
95RR06W1,708,604,96,1,7
95RR07W1,859,427,413,1,18
95RR08W1,713,434,264,1,14
95RR09S1,764,673,82,0,9
95RR09S2,617,329,255,8,25
95RR10W1,582,297,272,2,11
95RR11W1,652,363,277,7,5
95RR12W1,606,214,382,2,8
95RR13W1,657,245,393,6,13
95RR14W1,654,302,343,2,7
95RR15W1,802,679,119,2,2
95SS01S1,666,121,532,1,12
95SS01S2,1015,217,738,6,54
95SS02S1,866,95,719,8,44
95SS02S2,664,194,449,9,12
95SS03S1,547,31,495,6,15
95SS03S2,642,52,568,6,16
95SS04S1,845,125,646,6,68
95SS04S2,799,138,599,4,58
95SS04S3,1291,281,914,12,84
95SS05S1,736,100,575,16,45
95SS05S2,705,112,559,5,29
95SS06S1,498,455,39,0,4
95SS06S2,773,716,46,3,8
95SS06S3,664,620,32,5,7
95SS07S1,1181,1088,62,6,25
95SS07S2,527,499,21,1,6
95SS07S3,1698,667,924,21,86
95SS08S1,680,68,586,3,23
95SS08S2,990,140,797,9,44
95SS09S1,714,150,513,8,43
95SS09S2,620,72,517,5,26
95SS10S1,945,608,290,14,33
95SS10S2,662,590,58,3,11
95SS11S1,947,689,237,3,18
95SS11S2,916,381,498,10,27
95SS12W1,1251,310,872,11,58
95SS13S1,711,186,469,4,52
95SS13S2,625,133,437,10,45
95SS14S1,658,58,551,6,43
95SS14S2,588,70,478,7,33
95SS15S1,759,70,657,5,27
95SS15S2,757,86,640,10,21
95SS16S1,496,457,26,2,11
95SS16S2,656,600,47,1,8
95SS17S1,1104,308,719,7,70
95SS17S2,645,94,505,6,40
95SS18S1,613,92,475,3,43
95SS18S2,729,136,546,12,35
95SS19S1,619,70,492,14,43
95SS19S2,617,31,545,12,29
95SS20W1,1096,147,895,12,42
95SS21S1,828,57,706,10,55
95SS21S2,828,127,661,6,34
95SS22S1,600,96,426,9,69
95SS22S2,654,223,405,5,21
95SS23S1,894,84,741,14,55
95SS23S2,638,42,545,7,44
95SS24S1,1025,178,797,12,38
95SS24S2,889,158,672,6,53
95SS25W1,1117,273,751,11,82
95SS26S1,708,655,38,1,14
95SS26S2,606,566,32,0,8
95SS27W1,1194,131,980,24,59
95SS28W1,1071,406,603,6,56
95SS29S1,459,408,42,0,9
95SS29S2,572,526,36,3,7
95SS30S1,266,50,205,2,9
95SS30S2,859,168,636,12,43
95TT01W1,838,622,205,3,8
95TT02W1,857,690,158,0,9
95TT03S1,601,273,311,6,11
95TT03S2,574,306,258,2,8
95TT04W1,1018,932,70,3,13
95TT05S1,611,389,197,14,11
95TT05S2,518,350,161,0,7
95TT06W1,886,555,320,2,9
95TT07W1,874,402,454,8,10
95TT08W1,851,361,472,5,13
95TT09S1,439,409,29,0,1
95TT09S2,435,391,41,1,2
95TT10W1,1056,803,232,5,16
95TT11S1,488,408,78,0,2
95TT11S2,457,402,52,1,2
95TT12W1,898,276,602,9,11
95TT13S1,552,249,276,8,19
95TT13S2,555,310,215,7,23
95TT14W1,830,435,364,8,23
95TT15W1,833,229,590,4,10
95TT16W1,866,574,281,1,10
95UU06W1,569,436,114,2,17
95UU09W1,594,535,49,2,8
95UU14W1,718,532,172,3,11
95UU99C1,744,233,492,0,19
95UU99C2,789,33,734,3,19
95UU99C3,736,552,159,5,20
95UU99C4,680,60,597,8,15
95UU99C5,881,803,62,2,14
95UU99C6,897,577,298,2,20
95VV01S1,563,290,263,3,7
95VV01S2,608,195,394,1,18
95VV02W1,985,879,63,15,28
95VV03W1,996,635,336,4,21
95VV04W1,1052,497,535,4,16
95VV05S1,611,548,54,4,5
95VV05S2,753,694,46,3,10
95VV06W1,1153,1099,40,1,13
95VV07S1,877,758,100,3,16
95VV07S2,780,681,83,3,13
95VV08W1,1006,941,57,1,7
95VV09W1,967,928,34,1,4
95VV10S1,560,530,16,3,11
95VV10S2,626,569,32,10,15
95VV11S1,678,612,58,0,8
95VV11S2,806,652,133,10,11
95VV12S1,584,537,38,4,5
95VV12S2,580,498,70,2,10
95VV13S1,630,324,289,6,11
95VV13S2,424,310,107,1,6
95VV14S1,718,653,46,5,14
95VV14S2,569,541,18,4,6
95VV15S1,555,483,48,2,22
95VV15S2,585,495,79,5,6
95VV16W1,1043,995,37,3,8
95VV17S1,719,676,30,0,13
95VV17S2,691,658,27,4,2
95VV18S1,705,108,569,5,23
95VV18S2,697,285,378,4,30
95VV19S1,524,157,353,4,10
95VV19S2,648,511,119,3,15
95VV20W1,925,593,317,1,14
95VV21S1,741,623,103,3,12
95VV21S2,512,425,80,1,6
95VV22W1,956,613,326,6,11
95VV23W1,1123,971,119,10,23
95VV24S1,591,483,91,2,15
95VV24S2,667,588,65,3,11
95VV25S1,614,580,20,2,12
95VV25S2,613,583,21,0,9
95VV26W1,1172,986,173,1,12
95VV27W1,912,832,57,7,16
95VV28S1,801,684,98,4,15
95VV28S2,542,499,34,1,8
95VV29W1,1071,633,427,4,7
95VV30S1,573,485,73,4,11
95VV30S2,525,300,204,9,12
95WW01S1,636,165,419,15,37
95WW01S2,621,82,472,10,57
95WW02S1,742,38,664,4,36
95WW02S2,791,28,717,5,41
95WW03S1,767,49,669,3,46
95WW03S2,816,53,704,7,52
95WW04S1,614,45,516,4,49
95WW04S2,484,69,382,3,30
95WW05S1,580,190,345,17,28
95WW05S2,577,132,414,4,27
95WW06S1,580,30,524,1,25
95WW06S2,618,19,566,6,27
95WW07S1,677,40,604,3,30
95WW07S2,925,46,836,4,39
95WW08S1,465,103,332,7,23
95WW08S2,572,91,453,1,27
95WW09S1,596,38,514,7,37
95WW09S2,515,84,410,7,14
95WW10S1,653,61,547,9,36
95WW10S2,523,21,472,4,26
95WW11S1,578,423,131,8,16
95WW11S2,528,366,145,4,13
95WW12W1,1100,37,969,14,80
95WW13S1,752,19,698,3,32
95WW13S2,681,24,618,2,37
95WW14W1,1043,30,928,7,78
95WW15S1,599,448,125,9,17
95WW15S2,630,303,281,11,35
95WW16S1,621,379,221,3,18
95WW16S2,639,99,490,7,43
95WW17W1,991,85,848,6,52
95WW18W1,1000,289,642,15,54
95WW19S1,754,29,686,8,31
95WW19S2,661,99,511,11,40
95WW19S3,789,141,576,14,58
95WW20S1,680,99,549,7,25
95WW20S2,1645,986,569,18,72
95WW20S3,649,176,422,14,37
95WW21S1,711,21,637,7,46
95WW21S2,770,109,580,14,67
95WW22S1,538,54,455,3,26
95WW22S2,690,28,605,9,48
95WW23S1,889,286,515,23,65
95WW23S2,566,105,405,19,37
95WW24S1,694,399,269,2,24
95WW24S2,884,342,485,9,48
95WW25W1,1137,63,990,14,70
