GeographyCode,QS204NI0001,QS204NI0002,QS204NI0003,QS204NI0004,QS204NI0005,QS204NI0006
95II04S2,808,230,573,2,3,0
95II05S1,527,90,430,3,4,0
95II05S2,774,265,498,5,5,1
95II06S1,533,107,420,2,4,0
95II06S2,752,177,567,2,6,0
95II07W1,991,436,542,3,8,2
95II08W1,1073,393,664,6,4,6
95II09S1,865,305,546,3,10,1
95II09S2,552,130,411,2,7,2
95II10W1,1144,395,732,5,8,4
95II11W1,1055,259,777,4,12,3
95II12W1,1007,267,732,1,5,2
95II13W1,1253,445,788,4,15,1
95II14W1,1026,251,755,4,14,2
95II15S1,660,138,507,6,7,2
95II15S2,659,178,470,4,4,3
95II16W1,890,257,629,0,3,1
95II17W1,1190,450,732,3,3,2
95II18W1,1090,453,625,4,6,2
95II19S1,633,106,521,1,4,1
95II19S2,756,163,588,0,4,1
95II20W1,1211,392,790,9,16,4
95II21W1,1045,331,705,2,7,0
95II22W1,990,315,666,2,5,2
95II23W1,910,273,623,3,9,2
95JJ01W1,892,167,719,0,1,5
95JJ02W1,1074,369,698,1,1,5
95JJ03S1,596,181,414,0,0,1
95JJ03S2,427,118,305,1,3,0
95JJ04S1,610,145,460,1,3,1
95JJ04S2,669,195,465,2,6,1
95JJ05W1,892,397,482,0,12,1
95JJ06W1,1063,386,672,3,1,1
95JJ07W1,1092,316,764,3,9,0
95JJ08S1,540,135,401,0,4,0
95JJ08S2,647,150,495,0,1,1
95JJ09W1,839,240,589,0,8,2
95JJ10W1,1027,284,732,1,10,0
95JJ11S1,724,176,540,2,2,4
95JJ11S2,818,242,564,4,5,3
95JJ12W1,1002,237,759,2,2,2
95JJ13S1,779,159,608,3,7,2
95JJ13S2,678,138,532,1,5,2
95JJ14W1,849,171,672,3,3,0
95JJ15W1,779,227,536,4,7,5
95JJ16W1,916,436,472,0,7,1
95JJ17W1,824,161,658,0,2,3
95JJ18W1,975,464,501,2,4,4
95JJ19S1,652,169,466,2,6,9
95JJ19S2,476,131,339,0,4,2
95JJ20S1,833,189,640,0,4,0
95JJ20S2,785,199,580,5,1,0
95JJ21W1,962,289,661,3,8,1
95JJ22W1,1088,244,825,3,14,2
95KK01W1,836,172,661,0,2,1
95KK02W1,722,164,556,1,1,0
95KK03W1,704,130,570,0,2,2
95KK04W1,974,188,774,4,4,4
95KK05W1,803,153,645,0,1,4
95KK06W1,737,199,533,2,3,0
95KK07W1,682,139,542,0,1,0
95KK08W1,967,215,749,0,2,1
95KK09W1,947,330,600,8,6,3
95KK10W1,699,147,552,0,0,0
95KK11W1,982,303,672,3,4,0
95KK12W1,776,189,582,2,2,1
95KK13W1,642,143,497,0,2,0
95KK14W1,703,161,537,2,3,0
95KK15W1,921,166,745,3,4,3
95KK16W1,809,224,578,4,2,1
95LL01S1,802,141,654,4,3,0
95LL01S2,777,112,660,2,2,1
95LL02S1,623,152,462,4,4,1
95LL02S2,744,364,358,6,9,7
95LL03W1,1092,403,682,3,4,0
95LL04W1,1090,243,839,6,1,1
95LL05S1,826,161,651,5,7,2
95LL05S2,628,136,484,3,2,3
95LL06S1,654,159,487,1,5,2
95LL06S2,754,242,506,3,2,1
95LL07W1,1001,400,593,4,3,1
95LL08S1,605,168,429,4,0,4
95LL08S2,721,262,428,16,9,6
95LL09S1,657,273,379,3,1,1
95LL09S2,738,332,399,3,3,1
95LL10S1,974,138,824,4,5,3
95LL10S2,767,126,639,0,2,0
95LL11S1,585,125,454,0,2,4
95LL11S2,839,128,705,1,4,1
95LL12S1,1043,204,822,8,5,4
95LL12S2,449,98,338,4,6,3
95LL13S1,539,122,401,7,7,2
95LL13S2,558,187,362,8,1,0
95LL14S1,475,132,337,4,0,2
95LL14S2,495,97,394,2,1,1
95LL15S1,690,288,389,4,7,2
95LL15S2,640,169,459,3,7,2
95LL16S1,1067,236,815,3,13,0
95LL16S2,1215,257,924,15,16,3
95LL17W1,1106,338,753,8,7,0
95LL18S1,795,189,599,2,3,2
95LL18S2,536,101,432,2,1,0
95LL19S1,855,176,667,3,9,0
95LL19S2,1049,215,823,6,3,2
95LL20W1,942,256,684,1,1,0
95LL21W1,1662,550,1081,15,14,2
95LL22W1,1424,373,1032,13,6,0
95LL23W1,973,355,607,1,9,1
95LL24S1,704,127,572,3,2,0
95LL24S2,608,124,477,2,4,1
95LL25S1,1007,244,756,2,5,0
95LL25S2,732,141,581,3,7,0
95LL26S1,761,348,404,2,5,2
95LL26S2,729,136,589,2,2,0
95MM01S1,603,188,409,2,3,1
95MM01S2,651,128,502,4,8,9
95MM01S3,643,160,473,2,5,3
95MM02S1,598,160,433,3,0,2
95MM02S2,546,85,453,3,3,2
95MM03W1,1155,238,909,3,5,0
95MM04W1,890,302,585,1,2,0
95MM05W1,1062,426,629,3,1,3
95MM06S1,489,122,362,3,2,0
95MM06S2,460,124,327,3,3,3
95MM07W1,1201,460,731,3,3,4
95MM08S1,562,223,337,1,1,0
95MM08S2,676,206,462,3,5,0
95MM09S1,584,141,435,4,3,1
95MM09S2,636,126,507,1,2,0
95MM10S1,495,107,384,0,2,2
95MM10S2,492,133,356,2,1,0
95MM11W1,855,217,632,1,2,3
95MM12S1,662,99,552,5,5,1
95MM12S2,499,142,350,3,1,3
95MM12S3,815,140,664,4,5,2
95MM13S1,401,59,339,1,2,0
95MM13S2,493,150,341,0,2,0
95MM13S3,551,105,441,4,0,1
95MM13S4,849,153,686,4,5,1
95MM13S5,696,100,585,5,4,2
95MM14S1,371,169,197,1,2,2
95MM14S2,805,348,444,3,7,3
95MM15S1,656,174,474,5,3,0
95MM15S2,914,179,726,2,5,2
95MM16S1,913,241,658,7,5,2
95MM16S2,1166,227,915,5,15,4
95MM17S1,610,77,528,2,3,0
95MM17S2,737,237,494,5,1,0
95MM18S1,784,168,608,3,1,4
95MM18S2,982,191,781,6,4,0
95MM19S1,634,165,460,2,5,2
95MM19S2,635,224,405,2,3,1
95MM20S1,716,242,467,4,2,1
95MM20S2,753,238,507,3,3,2
95MM21S1,611,143,466,1,1,0
95MM21S2,643,124,510,4,5,0
95MM22S1,477,135,331,5,4,2
95MM22S2,496,140,350,1,5,0
95MM23W1,1074,379,669,7,10,9
95MM24W1,892,187,698,5,1,1
95MM25S1,474,120,345,5,3,1
95MM25S2,504,97,401,3,2,1
95MM25S3,528,102,415,7,2,2
95MM25S4,682,135,539,3,3,2
95MM26S1,597,122,469,2,2,2
95MM26S2,459,74,379,0,3,3
95MM27S1,1045,601,418,4,3,19
95MM27S2,569,207,354,1,3,4
95MM28W1,1095,525,552,3,7,8
95MM29W1,1490,550,917,7,8,8
95MM30W1,903,351,548,1,1,2
95NN01S1,584,174,405,2,2,1
95NN01S2,617,165,447,0,3,2
95NN02W1,836,194,635,2,4,1
95NN03S1,566,193,363,4,5,1
95NN03S2,567,132,431,1,2,1
95NN04W1,1175,363,795,8,8,1
95NN05W1,1075,371,698,2,4,0
95NN06S1,450,153,290,2,4,1
95NN06S2,787,172,600,4,9,2
95NN07S1,595,112,471,5,6,1
95NN07S2,651,242,403,2,4,0
95NN08S1,566,119,443,0,4,0
95NN08S2,630,134,493,0,2,1
95NN09S1,587,99,482,1,5,0
95NN09S2,505,123,382,0,0,0
95NN10S1,669,267,394,3,4,1
95NN10S2,621,139,472,6,4,0
95NN11S1,637,119,516,1,1,0
95NN11S2,660,108,548,0,3,1
95NN12W1,1128,330,791,3,4,0
95NN13W1,1064,197,858,4,3,2
95NN14S1,652,175,474,0,3,0
95NN14S2,553,116,421,3,13,0
95NN15W1,1230,393,823,6,7,1
95NN16S1,547,101,443,1,2,0
95NN16S2,581,100,478,0,3,0
95NN17W1,928,299,620,6,2,1
95NN18S1,534,204,326,1,1,2
95NN18S2,489,91,390,1,5,2
95NN19S1,686,196,484,1,5,0
95NN19S2,650,135,507,5,3,0
95NN20W1,1073,248,821,3,1,0
95NN21W1,1151,404,730,4,11,2
95NN22W1,1003,249,750,1,3,0
95NN23S1,513,122,385,2,3,1
95NN23S2,646,149,493,3,1,0
95OO01W1,809,167,631,2,6,3
95OO02W1,703,149,551,0,3,0
95OO03W1,914,206,696,4,6,2
95OO04W1,877,216,657,2,0,2
95OO05W1,1021,285,700,18,6,12
95OO06W1,941,178,754,6,2,1
95OO07W1,854,202,646,3,2,1
95OO08W1,887,179,703,0,4,1
95OO09W1,744,181,560,1,1,1
95OO10W1,1163,238,906,8,5,6
95OO11W1,956,288,657,5,5,1
95OO12W1,999,216,760,13,7,3
95OO13W1,976,231,712,9,4,20
95OO14W1,866,182,671,5,4,4
95OO15W1,870,231,606,18,7,8
95OO16W1,853,249,601,0,2,1
95OO17W1,978,204,771,1,2,0
95OO18W1,1099,306,758,5,17,13
95OO19W1,1046,246,789,4,3,4
95OO20W1,854,254,586,6,5,3
95OO21W1,904,279,590,7,11,17
95OO22W1,956,169,782,1,2,2
95PP01W1,950,243,700,1,5,1
95PP02W1,933,274,653,5,0,1
95PP03W1,971,303,658,3,6,1
95PP04W1,1081,230,842,0,4,5
95PP05W1,822,192,624,1,3,2
95PP06S1,780,207,569,1,2,1
95PP06S2,774,256,511,2,4,1
95PP07W1,987,250,732,1,4,0
95PP08W1,960,244,706,5,2,3
95PP09W1,757,303,443,5,5,1
95PP10W1,798,150,641,2,4,1
95PP11W1,1040,305,722,5,5,3
95PP12W1,891,199,686,2,4,0
95PP13W1,1060,364,686,4,4,2
95PP14S1,556,163,389,2,2,0
95PP14S2,791,210,571,4,6,0
95PP15W1,1089,236,847,3,1,2
95PP16W1,705,167,536,0,1,1
95PP17W1,1028,338,679,4,5,2
95PP18W1,1093,232,858,0,1,2
95PP19W1,933,256,672,2,1,2
95PP20W1,1379,526,835,6,10,2
95PP21W1,783,200,578,1,2,2
95PP22W1,1010,309,693,4,3,1
95PP23W1,898,199,695,2,2,0
95QQ01W1,707,263,444,0,0,0
95QQ02W1,996,223,757,6,8,2
95QQ03W1,507,168,333,0,5,1
95QQ04W1,692,190,496,2,4,0
95QQ05W1,1127,250,866,1,9,1
95QQ06W1,754,195,557,0,2,0
95QQ07W1,919,433,481,1,4,0
95QQ08W1,698,280,417,0,1,0
95QQ09W1,838,285,549,0,4,0
95QQ10W1,688,171,513,1,1,2
95QQ11W1,776,186,589,0,1,0
95QQ12W1,758,258,495,2,3,0
95QQ13W1,1031,234,790,0,6,1
95QQ14S1,1366,259,1100,4,2,1
95QQ14S2,679,153,524,2,0,0
95QQ15W1,761,294,464,0,2,1
95RR01S1,853,130,718,2,3,0
95RR01S2,649,112,532,1,4,0
95RR02W1,647,141,501,2,2,1
95RR03W1,617,227,388,0,0,2
95RR04W1,752,192,554,5,1,0
95RR05S1,475,88,384,2,1,0
95RR05S2,491,137,352,0,1,1
95RR06W1,708,138,565,2,3,0
95RR07W1,859,150,705,1,3,0
95RR08W1,713,119,591,0,3,0
95RR09S1,764,175,584,3,1,1
95RR09S2,617,169,439,1,7,1
95RR10W1,582,188,388,4,2,0
95RR11W1,652,141,506,0,4,1
95RR12W1,606,153,452,0,1,0
95RR13W1,657,281,376,0,0,0
95RR14W1,654,119,533,0,2,0
95RR15W1,802,151,646,1,1,3
95SS01S1,666,100,563,1,1,1
95SS01S2,1015,193,814,2,6,0
95SS02S1,866,194,660,7,3,2
95SS02S2,664,82,577,0,2,3
95SS03S1,547,75,469,1,1,1
95SS03S2,642,107,531,0,4,0
95SS04S1,845,174,662,6,2,1
95SS04S2,799,244,545,2,7,1
95SS04S3,1291,333,942,4,8,4
95SS05S1,736,264,461,2,9,0
95SS05S2,705,130,562,1,9,3
95SS06S1,498,76,414,4,3,1
95SS06S2,773,122,640,5,5,1
95SS06S3,664,101,556,3,3,1
95SS07S1,1181,133,1031,9,7,1
95SS07S2,527,75,447,3,2,0
95SS07S3,1698,604,1065,10,12,7
95SS08S1,680,99,577,1,3,0
95SS08S2,990,183,796,5,4,2
95SS09S1,714,206,500,2,6,0
95SS09S2,620,130,484,0,3,3
95SS10S1,945,322,609,3,8,3
95SS10S2,662,102,559,0,0,1
95SS11S1,947,158,781,3,5,0
95SS11S2,916,157,747,7,5,0
95SS12W1,1251,352,883,3,11,2
95SS13S1,711,271,424,4,10,2
95SS13S2,625,249,364,5,7,0
95SS14S1,658,261,390,4,1,2
95SS14S2,588,144,434,4,6,0
95SS15S1,759,210,544,3,2,0
95SS15S2,757,190,563,1,3,0
95SS16S1,496,115,370,5,6,0
95SS16S2,656,185,465,2,2,2
95SS17S1,1104,299,794,6,3,2
95SS17S2,645,196,443,1,4,1
95SS18S1,613,211,391,5,5,1
95SS18S2,729,306,410,4,7,2
95SS19S1,619,231,382,2,3,1
95SS19S2,617,205,403,7,2,0
95SS20W1,1096,284,804,1,5,2
95SS21S1,828,142,684,0,1,1
95SS21S2,828,111,710,1,5,1
95SS22S1,600,104,480,4,10,2
95SS22S2,654,151,495,2,4,2
95SS23S1,894,238,642,3,9,2
95SS23S2,638,156,478,3,1,0
95SS24S1,1025,221,795,3,6,0
95SS24S2,889,210,665,1,10,3
95SS25W1,1117,374,728,8,6,1
95SS26S1,708,141,561,3,2,1
95SS26S2,606,83,518,3,1,1
95SS27W1,1194,509,670,6,9,0
95SS28W1,1071,341,721,3,5,1
95SS29S1,459,105,346,7,1,0
95SS29S2,572,172,394,4,1,1
95SS30S1,266,74,186,3,3,0
95SS30S2,859,179,663,4,11,2
95TT01W1,838,157,676,1,4,0
95TT02W1,857,153,699,3,2,0
95TT03S1,601,132,465,2,2,0
95TT03S2,574,133,433,2,5,1
95TT04W1,1018,256,751,6,3,2
95TT05S1,611,126,474,2,6,3
95TT05S2,518,176,340,1,1,0
95TT06W1,886,185,692,2,5,2
95TT07W1,874,152,718,1,1,2
95TT08W1,851,138,706,3,3,1
95TT09S1,439,71,365,0,3,0
95TT09S2,435,70,362,1,2,0
95TT10W1,1056,235,816,1,4,0
95TT11S1,488,70,416,2,0,0
95TT11S2,457,74,378,1,2,2
95TT12W1,898,198,693,4,2,1
95TT13S1,552,123,426,1,2,0
95TT13S2,555,168,381,4,2,0
95TT14W1,830,210,611,3,6,0
95TT15W1,833,178,647,3,2,3
95TT16W1,866,169,690,3,3,1
95UU06W1,569,159,403,1,4,2
95UU09W1,594,141,448,3,2,0
95UU14W1,718,232,483,2,0,1
95UU99C1,744,182,554,2,5,1
95UU99C2,789,269,518,0,1,1
95UU99C3,736,252,480,2,2,0
95UU99C4,680,164,512,0,2,2
95UU99C5,881,255,618,1,5,2
95UU99C6,897,296,597,1,3,0
95VV01S1,563,125,433,1,4,0
95VV01S2,608,172,433,3,0,0
95VV02W1,985,393,581,7,0,4
95VV03W1,996,289,699,3,4,1
95VV04W1,1052,214,831,6,1,0
95VV05S1,611,108,495,2,6,0
95VV05S2,753,87,658,6,1,1
95VV06W1,1153,255,890,1,5,2
95VV07S1,877,319,551,4,0,3
