GeographyCode,QS302NI0001,QS302NI0002,QS302NI0003,QS302NI0004,QS302NI0005,QS302NI0006
95AA01S1,1113,749,321,39,4,0
95AA01S2,1829,1017,558,206,39,9
95AA01S3,1502,799,489,184,24,6
95AA02W1,1734,662,579,352,111,30
95AA03W1,1822,677,669,352,98,26
95AA04W1,3013,1550,1037,346,65,15
95AA05W1,2701,1365,880,325,104,27
95AA06S1,1953,1058,559,238,75,23
95AA06S2,2694,1456,800,330,91,17
95AA07W1,2140,1018,736,301,72,13
95AA08W1,1698,715,571,296,78,38
95AA09W1,2220,872,774,422,134,18
95AA10W1,1953,807,698,320,99,29
95AA11S1,2800,1354,894,426,95,31
95AA11S2,2564,1441,821,230,65,7
95AA12W1,2775,1530,909,268,57,11
95AA13S1,1745,873,569,234,55,14
95AA13S2,1562,798,487,212,47,18
95AA14W1,2349,1174,765,345,50,15
95AA15S1,2641,1367,882,291,76,25
95AA15S2,1545,748,514,188,66,29
95AA16W1,1807,716,652,308,95,36
95AA17W1,2142,1029,688,291,105,29
95AA18W1,2439,1212,827,316,70,14
95AA19W1,2687,1459,786,345,84,13
95BB01S1,1574,822,514,192,37,9
95BB01S2,2035,965,747,261,53,9
95BB02W1,2347,815,827,490,165,50
95BB03S1,2026,815,699,382,99,31
95BB03S2,2193,905,786,370,112,20
95BB04S1,1438,534,548,271,75,10
95BB04S2,1610,765,567,226,43,9
95BB05S1,1490,714,510,210,43,13
95BB05S2,1911,865,641,300,82,23
95BB06W1,2870,1006,991,621,186,66
95BB07S1,1658,652,537,351,91,27
95BB07S2,1295,585,481,185,29,15
95BB08S1,1331,507,416,290,93,25
95BB08S2,1294,639,446,163,36,10
95BB09S1,1325,577,493,210,41,4
95BB09S2,1618,776,586,215,33,8
95BB10S1,1690,688,589,313,75,25
95BB10S2,1637,817,582,190,37,11
95BB11S1,1408,532,504,281,70,21
95BB11S2,1547,578,503,346,89,31
95BB12S1,1440,573,506,255,85,21
95BB12S2,1336,705,444,153,29,5
95BB13S1,1392,709,457,163,48,15
95BB13S2,1472,576,527,255,89,25
95BB13S3,1580,807,527,199,36,11
95BB14S1,1510,765,520,184,35,6
95BB14S2,1606,815,556,183,42,10
95BB15S1,2005,1034,590,280,81,20
95BB15S2,1484,660,517,226,63,18
95BB16S1,1533,733,543,209,43,5
95BB16S2,1603,845,518,205,31,4
95BB17S1,1793,813,644,255,61,20
95BB17S2,1763,786,619,278,69,11
95BB18S1,1688,678,558,310,113,29
95BB18S2,2591,1302,850,317,102,20
95BB19S1,1613,672,594,267,72,8
95BB19S2,1784,937,637,153,52,5
95BB19S3,1391,737,481,143,24,6
95BB20S1,1889,929,542,298,95,25
95BB20S2,1524,660,455,258,126,25
95BB21S1,2387,1002,828,395,123,39
95BB21S2,2332,1102,749,361,93,27
95BB22S1,1557,721,527,225,65,19
95BB22S2,1483,603,490,277,87,26
95BB23S1,1540,687,579,218,53,3
95BB23S2,1485,728,507,209,33,8
95CC01W1,2558,1166,788,423,149,32
95CC02W1,2725,1514,769,326,98,18
95CC03W1,2817,1256,906,456,158,41
95CC04W1,2440,1323,664,345,86,22
95CC05W1,2774,1415,790,422,119,28
95CC06S1,1468,783,472,158,37,18
95CC06S2,1308,644,413,197,45,9
95CC07W1,3475,1943,1000,415,92,25
95CC08W1,2565,1274,727,377,151,36
95CC09S1,1496,815,470,175,28,8
95CC09S2,1858,900,707,209,33,9
95CC10W1,2577,1308,785,361,100,23
95CC11W1,1795,768,545,357,96,29
95CC12W1,2785,1484,822,384,77,18
95CC13W1,2474,1348,709,324,77,16
95CC14W1,3035,1506,975,425,109,20
95CC15W1,2903,1501,859,392,119,32
95CC16W1,2820,1309,926,460,100,25
95CC17W1,2730,1516,784,336,77,17
95CC18W1,2342,1115,771,357,80,19
95CC19W1,2720,1422,817,363,94,24
95CC20S1,1308,714,413,137,39,5
95CC20S2,1702,814,585,239,50,14
95CC21W1,2925,1393,931,441,135,25
95CC22W1,1740,696,620,338,71,15
95DD01W1,2099,972,722,317,72,16
95DD02S1,1453,671,490,223,60,9
95DD02S2,2435,1324,795,253,57,6
95DD03W1,3503,1737,1288,396,69,13
95DD04W1,1926,719,657,376,138,36
95DD05W1,1739,682,645,310,83,19
95DD06W1,2588,1137,921,410,95,25
95DD07S1,1596,689,540,293,59,15
95DD07S2,1767,874,588,249,44,12
95DD08W1,2126,728,812,435,117,34
95DD09W1,2590,1379,804,325,69,13
95DD10W1,2805,1272,953,458,107,15
95DD11W1,2363,1049,846,364,82,22
95DD12W1,2610,1289,864,367,71,19
95DD13W1,1784,739,648,313,68,16
95DD14S1,1603,781,567,202,44,9
95DD14S2,1674,932,556,161,20,5
