GeographyCode,QS112NI0001,QS112NI0002,QS112NI0003,QS112NI0004,QS112NI0005,QS112NI0006,QS112NI0007,QS112NI0008,QS112NI0009,QS112NI0010,QS112NI0011,QS112NI0012
95CC11W1,1787,290,112,178,1497,158,200,194,170,136,194,445
95CC12W1,2751,175,76,99,2576,94,170,220,453,387,543,709
95CC13W1,2474,168,65,103,2306,64,214,186,387,288,465,702
95CC14W1,3017,249,119,130,2768,168,394,270,676,336,289,635
95CC15W1,2893,213,98,115,2680,116,248,242,536,341,480,717
95CC16W1,2801,302,158,144,2499,185,272,254,507,321,406,554
95CC17W1,2724,178,78,100,2546,80,212,194,420,367,506,767
95CC18W1,2309,284,138,146,2025,110,256,236,384,211,274,554
95CC19W1,2720,242,124,118,2478,108,274,208,543,300,467,578
95CC20S1,1308,112,53,59,1196,49,154,98,323,157,156,259
95CC20S2,1658,163,61,102,1495,63,220,132,363,153,213,351
95CC21W1,2925,307,119,188,2618,189,402,312,573,309,258,575
95CC22W1,1724,370,166,204,1354,111,244,192,217,102,141,347
95DD01W1,2031,196,111,85,1835,53,274,370,312,158,194,474
95DD02S1,1453,167,81,86,1286,81,180,176,265,98,169,317
95DD02S2,2419,178,66,112,2241,102,340,168,726,172,274,459
95DD03W1,3474,305,142,163,3169,192,548,408,796,266,323,636
95DD04W1,1926,303,127,176,1623,274,264,178,267,92,237,311
95DD05W1,1739,174,51,123,1565,255,230,110,240,122,256,352
95DD06W1,2427,187,109,78,2240,34,322,396,399,146,292,651
95DD07S1,1596,186,99,87,1410,101,208,278,278,84,158,303
95DD07S2,1767,211,109,102,1556,95,198,212,403,134,186,328
95DD08W1,2083,485,218,267,1598,129,306,170,276,70,179,468
95DD09W1,2572,164,78,86,2408,72,308,314,473,259,351,631
95DD10W1,2805,361,195,166,2444,162,374,290,510,193,274,641
95DD11W1,2363,301,102,199,2062,310,314,116,498,188,313,323
95DD12W1,2582,163,82,81,2419,42,248,270,461,271,481,646
95DD13W1,1743,272,114,158,1471,148,176,168,244,102,267,366
95DD14S1,1601,154,73,81,1447,108,198,164,339,110,214,314
95DD14S2,1667,105,43,62,1562,32,190,206,337,145,206,446
95DD15W1,3451,239,93,146,3212,129,336,232,640,475,578,822
95DD16W1,2943,197,93,104,2746,91,310,226,520,301,442,856
95DD17W1,3461,192,93,99,3269,81,350,272,683,414,619,850
95DD18W1,1813,311,118,193,1502,114,334,260,237,81,122,354
95DD19S1,1855,193,74,119,1662,152,262,126,442,127,205,348
95DD19S2,1460,104,49,55,1356,33,178,198,291,117,175,364
95DD20W1,1742,330,101,229,1412,175,238,214,184,93,190,318
95DD21W1,2130,242,108,134,1888,176,296,246,401,99,169,501
95DD22S1,1537,139,62,77,1398,35,162,144,229,116,275,437
95DD22S2,1581,170,84,86,1411,78,158,126,314,112,243,380
95DD23W1,2490,154,81,73,2336,45,238,296,527,181,373,676
95DD24W1,2692,198,93,105,2494,143,336,238,535,187,398,657
95EE01W1,1895,93,35,58,1802,72,134,144,338,269,390,455
95EE02W1,2095,186,71,115,1909,79,310,144,456,189,258,473
95EE03W1,1983,231,85,146,1752,114,262,200,397,130,244,405
95EE04W1,1990,168,75,93,1822,65,262,172,346,171,317,489
95EE05W1,1497,135,64,71,1362,41,232,152,249,96,225,367
95EE06W1,2278,123,72,51,2155,35,110,144,456,306,533,571
95EE07W1,1798,207,107,100,1591,133,194,242,400,103,220,299
95EE08W1,1633,224,94,130,1409,71,252,218,216,105,193,354
95EE09W1,1859,95,40,55,1764,30,148,172,326,169,382,537
95EE10W1,1797,116,48,68,1681,32,166,134,333,264,261,491
95EE11W1,1677,82,46,36,1595,24,168,152,219,197,326,509
95EE12W1,2500,310,88,222,2190,244,408,180,562,126,241,429
95EE13W1,1529,297,155,142,1232,63,180,208,231,115,119,316
95EE14W1,2684,213,99,114,2471,119,364,268,636,251,314,519
95EE15W1,1728,129,61,68,1599,26,188,136,348,181,275,445
95EE16W1,2111,132,52,80,1979,52,212,164,468,210,411,462
95FF01S1,2098,160,69,91,1938,104,284,186,529,129,244,462
95FF01S2,2655,175,50,125,2480,206,348,164,706,240,318,498
95FF02W1,2817,190,90,100,2627,72,242,178,503,482,454,696
95FF03W1,3006,268,88,180,2738,289,446,184,661,238,320,600
95FF04W1,2629,136,77,59,2493,49,262,216,458,393,389,726
95FF05W1,2563,367,145,222,2196,211,328,294,530,171,165,497
95FF06S1,1974,224,81,143,1750,122,354,170,536,145,171,252
95FF06S2,2080,130,42,88,1950,80,238,140,574,286,286,346
95FF07W1,2763,363,111,252,2400,361,338,194,570,202,272,463
95FF08W1,2328,351,184,167,1977,134,250,252,402,145,271,523
95FF09W1,2521,300,111,189,2221,164,290,216,478,269,315,489
95FF10W1,3473,228,69,159,3245,106,430,250,829,448,464,718
95FF11W1,2582,157,85,72,2425,41,284,208,479,330,392,691
95FF12W1,2721,229,86,143,2492,118,372,222,482,230,385,683
95FF13W1,2708,218,89,129,2490,102,302,230,458,365,375,658
95FF14W1,2413,149,68,81,2264,18,296,280,522,278,293,577
95FF15W1,2680,335,170,165,2345,196,274,248,477,253,333,564
95FF16W1,2317,255,104,151,2062,122,252,268,491,173,192,564
95FF17W1,1717,378,143,235,1339,131,272,192,254,108,117,265
95GG01S1,1765,226,128,98,1539,104,192,244,181,72,260,486
95GG01S2,1464,226,121,105,1238,99,154,156,123,57,281,368
95GG01S3,1616,197,91,106,1419,99,122,184,158,90,293,473
95GG02S1,1745,245,89,156,1500,329,186,136,192,91,264,302
95GG02S2,2018,282,96,186,1736,533,200,134,209,66,237,357
95GG02S3,2224,358,122,236,1866,477,214,108,251,73,343,400
95GG03S1,1952,333,112,221,1619,93,350,190,432,192,145,217
95GG03S2,1833,242,114,128,1591,45,254,186,379,135,137,455
95GG03S3,2072,404,132,272,1668,118,396,212,397,77,142,326
95GG04S1,1708,323,115,208,1385,293,224,116,235,42,173,302
95GG04S2,1564,232,88,144,1332,319,130,66,180,74,251,312
95GG04S3,1636,405,120,285,1231,211,240,158,198,53,120,251
95GG05S1,1777,325,67,258,1452,96,408,98,341,101,103,305
95GG05S2,2009,360,69,291,1649,93,494,52,364,67,141,438
95GG05S3,2106,393,89,304,1713,186,468,76,263,48,131,541
95GG06S1,1866,212,89,123,1654,291,272,192,276,60,206,357
95GG06S2,1779,303,117,186,1476,144,282,184,284,72,184,326
95GG06S3,1922,208,83,125,1714,163,206,140,389,169,223,424
95GG07S1,1844,286,85,201,1558,226,182,140,289,76,223,422
95GG07S2,1922,253,79,174,1669,395,190,86,269,123,250,356
95GG07S3,1701,203,53,150,1498,177,174,96,283,64,319,385
95GG08S1,1394,158,81,77,1236,69,154,186,200,150,187,290
95GG08S2,1730,319,101,218,1411,258,240,116,324,22,137,314
95GG08S3,1786,258,71,187,1528,232,300,116,353,84,188,255
95GG09S1,2089,225,111,114,1864,51,266,292,469,180,232,374
95GG09S2,1856,233,103,130,1623,70,322,242,329,57,167,436
95GG09S3,2110,344,107,237,1766,259,350,150,427,81,175,324
95GG10S1,1826,453,108,345,1373,178,396,124,177,58,136,304
95GG10S2,2171,430,119,311,1741,262,420,122,271,53,132,481
95GG11S1,1895,462,138,324,1433,235,370,120,225,98,159,226
95GG11S2,1636,233,72,161,1403,57,266,158,349,78,231,264
95GG11S3,1858,467,105,362,1391,174,430,130,235,46,121,255
95GG12S1,1488,160,13,147,1328,13,328,10,56,52,87,782
95GG12S2,1958,232,39,193,1726,26,246,34,59,26,106,1229
95GG12S3,1477,209,20,189,1268,25,234,20,76,33,65,815
95GG12S4,1626,308,17,291,1318,13,320,2,45,18,86,834
95GG12S5,2177,231,53,178,1946,320,306,92,243,132,328,525
95GG13S1,1329,317,118,199,1012,147,150,90,221,40,120,244
95GG13S2,1731,180,92,88,1551,103,180,176,319,162,262,349
95GG13S3,1637,322,129,193,1315,137,228,192,214,88,134,322
95GG14S1,1617,155,89,66,1462,75,212,184,234,162,234,361
95GG14S2,1597,137,55,82,1460,45,142,186,199,147,312,429
95GG14S3,1606,148,83,65,1458,74,188,166,288,113,209,420
95GG15S1,1805,194,113,81,1611,14,250,272,425,180,146,324
95GG15S2,2004,304,148,156,1700,75,334,180,524,107,136,344
95GG15S3,1881,391,194,197,1490,80,278,252,280,117,211,272
95GG16S1,1960,341,82,259,1619,214,262,114,279,110,271,369
95GG16S2,1920,267,95,172,1653,163,228,108,233,153,278,490
95GG16S3,1486,168,71,97,1318,137,176,112,261,95,201,336
95GG17S1,2031,198,59,139,1833,419,180,106,296,145,291,396
95GG17S2,1595,170,88,82,1425,86,176,182,203,66,275,437
95GG17S3,1704,268,108,160,1436,289,186,126,317,103,152,263
95GG18S1,2553,361,145,216,2192,463,284,142,349,110,422,422
95GG18S2,2422,385,76,309,2037,376,338,142,308,54,315,504
95GG19S1,1961,525,272,253,1436,295,236,244,166,53,133,309
95GG19S2,2563,479,152,327,2084,502,286,166,351,129,303,347
95GG20S1,2698,616,172,444,2082,343,538,176,325,70,171,459
95GG20S2,2094,392,152,240,1702,271,258,166,367,119,225,296
95GG21S1,1482,235,92,143,1247,181,134,120,136,86,220,370
95GG21S2,1699,187,56,131,1512,367,188,96,148,79,266,368
95GG21S3,1898,432,120,312,1466,218,314,98,252,56,167,361
95GG22S1,1687,275,130,145,1412,110,188,160,213,74,283,384
95GG22S2,1894,317,179,138,1577,111,150,196,228,95,309,488
95GG22S3,1709,191,79,112,1518,123,150,162,245,108,264,466
95GG23S1,1418,115,55,60,1303,54,218,224,255,113,136,303
95GG23S2,1496,178,101,77,1318,44,130,138,223,129,255,399
95GG23S3,1585,197,87,110,1388,41,236,238,232,123,160,358
95GG24S1,1286,260,139,121,1026,70,164,158,200,67,98,269
95GG24S2,1540,259,88,171,1281,137,228,198,191,76,176,275
95GG24S3,1538,195,79,116,1343,97,192,112,328,137,170,307
95GG25S1,2112,280,141,139,1832,213,206,204,282,124,269,534
95GG25S2,1839,224,91,133,1615,113,142,168,199,103,427,463
95GG25S3,1576,164,58,106,1412,181,174,132,231,60,311,323
95GG26S1,1948,273,83,190,1675,292,210,224,302,80,224,343
95GG26S2,1727,290,128,162,1437,242,196,244,197,66,175,317
95GG27S1,1500,85,20,65,1415,130,148,54,261,134,408,280
95GG27S2,1614,169,39,130,1445,174,158,90,271,109,367,276
95GG27S3,1705,241,47,194,1464,168,220,130,206,46,255,439
95GG27S4,1587,191,66,125,1396,220,206,138,159,81,284,308
95GG28S1,2149,203,69,134,1946,177,276,172,545,135,242,399
95GG28S2,1717,195,105,90,1522,129,236,188,311,111,191,356
95GG28S3,1769,238,58,180,1531,323,230,158,317,51,175,277
95GG29S1,2257,438,137,301,1819,367,388,148,374,84,179,279
95GG29S2,2747,563,161,402,2184,327,518,166,485,72,232,384
95GG30S1,1604,291,126,165,1313,113,260,214,270,107,115,234
95GG30S2,1685,201,93,108,1484,48,236,214,376,140,172,298
95GG30S3,1538,140,75,65,1398,71,212,246,262,67,194,346
95GG31S1,2227,152,51,101,2075,150,222,184,356,152,474,537
95GG31S2,2032,196,93,103,1836,181,212,250,268,97,319,509
95GG31S3,2260,219,60,159,2041,381,220,190,276,136,406,432
95GG32S1,3232,346,106,240,2886,594,376,144,557,227,517,471
95GG32S2,1553,262,110,152,1291,168,178,152,245,83,135,330
95GG32S3,1606,230,117,113,1376,146,174,184,215,47,204,406
95GG33S1,1945,167,72,95,1778,18,280,248,222,271,244,495
95GG33S2,1595,172,79,93,1423,23,210,166,240,192,206,386
95GG33S3,1912,302,108,194,1610,62,352,154,335,150,198,359
95GG34S1,1441,252,125,127,1189,120,182,140,286,77,167,217
95GG34S2,1590,90,41,49,1500,41,132,186,244,83,273,541
95GG34S3,1835,253,87,166,1582,75,350,124,358,108,176,391
95GG35S1,1889,331,113,218,1558,280,220,188,194,59,235,382
95GG35S2,1478,337,84,253,1141,229,156,104,168,47,112,325
95GG35S3,1502,229,50,179,1273,326,162,88,196,53,190,258
95GG36S1,1794,307,124,183,1487,70,330,140,405,86,158,298
95GG36S2,1926,267,139,128,1659,55,298,198,483,68,206,351
95GG36S3,1899,266,127,139,1633,86,240,202,401,96,188,420
95GG37S1,1972,192,46,146,1780,43,348,158,421,161,183,466
95GG37S2,1786,295,90,205,1491,93,378,102,348,75,99,396
95GG37S3,2133,444,111,333,1689,73,634,134,322,91,117,318
95GG38S1,3044,482,144,338,2562,125,570,234,501,156,250,726
95GG38S2,1752,366,122,244,1386,93,338,134,266,94,123,338
95GG38S3,1583,251,115,136,1332,56,242,132,338,130,147,287
95GG39S1,2401,508,103,405,1893,175,510,86,355,93,223,451
95GG39S2,2709,663,195,468,2046,263,604,144,206,96,241,492
95GG39S3,2062,496,154,342,1566,261,308,130,179,57,156,475
95GG40S1,1697,317,125,192,1380,343,190,126,259,48,180,234
95GG40S2,2008,539,179,360,1469,306,240,172,233,72,164,282
95GG41S1,1891,193,119,74,1698,36,256,348,363,105,193,397
95GG41S2,1524,155,105,50,1369,11,154,226,285,171,132,390
95GG41S3,1857,257,99,158,1600,65,278,194,451,152,158,302
95GG42S1,1826,163,83,80,1663,22,222,228,279,241,239,432
95GG42S2,516,72,37,35,444,0,50,58,58,38,79,161
95GG42S3,2003,197,41,156,1806,20,282,102,189,120,83,1010
95GG42S4,2247,309,96,213,1938,75,420,198,435,150,181,479
95GG43S1,1424,312,107,205,1112,126,280,124,195,51,101,235
95GG43S2,1635,224,72,152,1411,108,328,178,299,60,144,294
95GG43S3,1724,353,126,227,1371,168,378,122,317,51,111,224
95GG44S1,2864,584,118,466,2280,408,492,158,358,104,269,491
95GG44S2,2727,567,142,425,2160,348,452,188,403,121,277,371
95GG45S1,1646,176,93,83,1470,73,202,354,239,112,145,345
95GG45S2,1554,244,103,141,1310,228,198,102,231,57,159,335
95GG45S3,1617,292,110,182,1325,108,224,188,328,85,124,268
95GG46S1,1712,176,49,127,1536,213,162,120,246,56,318,421
95GG46S2,1828,127,45,82,1701,310,150,120,217,97,363,444
95GG46S3,1664,182,61,121,1482,181,136,160,142,62,381,420
95GG47S1,2270,466,86,380,1804,282,290,80,226,164,333,429
95GG47S2,1696,349,120,229,1347,240,198,120,205,68,225,291
95GG47S3,1798,344,110,234,1454,232,232,90,229,92,229,350
95GG48S1,1612,158,52,106,1454,263,168,94,215,78,270,366
95GG48S2,2321,187,36,151,2134,645,204,72,268,136,396,413
95GG48S3,1668,133,26,107,1535,221,164,74,190,97,400,389
95GG49S1,1617,302,86,216,1315,37,368,76,212,123,100,399
95GG49S2,2214,299,75,224,1915,38,522,72,210,36,49,988
95GG49S3,2139,259,51,208,1880,49,394,34,196,39,92,1076
95GG49S4,2066,274,66,208,1792,41,368,78,114,28,108,1055
95GG50S1,1499,325,71,254,1174,126,378,70,196,63,109,232
95GG50S2,2061,384,122,262,1677,278,356,102,374,68,186,313
95GG50S3,1885,381,123,258,1504,184,340,130,270,74,153,353
95GG51S1,1353,291,98,193,1062,220,210,144,208,36,73,171
95GG51S2,1399,324,128,196,1075,189,156,166,187,43,116,218
95GG51S3,1321,328,117,211,993,188,160,124,207,27,97,190
95HH01W1,1981,292,129,163,1689,131,268,300,375,88,176,351
95HH02S1,1358,110,57,53,1248,71,170,156,309,77,154,311
95HH02S2,1604,62,14,48,1542,74,198,80,453,111,289,337
95HH03W1,1663,207,123,84,1456,81,228,310,262,70,155,350
95HH04S1,1709,124,48,76,1585,82,248,144,383,90,190,448
95HH04S2,1358,90,54,36,1268,33,200,138,225,67,173,432
95HH05W1,2171,254,88,166,1917,338,320,136,433,156,182,352
95HH06S1,2231,133,38,95,2098,111,250,102,650,196,312,477
95HH06S2,2557,169,59,110,2388,136,346,186,614,199,410,497
95HH07W1,1493,313,104,209,1180,168,190,160,180,68,143,271
95HH08W1,2553,310,103,207,2243,136,390,292,499,105,279,542
95HH09W1,2543,731,292,439,1812,162,452,274,385,47,132,360
95HH10W1,2488,188,80,108,2300,130,316,292,575,219,314,454
95HH11W1,1366,252,113,139,1114,193,192,140,252,41,84,212
95HH12W1,1552,130,58,72,1422,167,244,190,257,55,159,350
95HH13W1,1407,188,48,140,1219,266,208,102,274,57,115,197
95HH14W1,1530,319,138,181,1211,170,236,194,186,58,106,261
95HH15W1,2585,334,180,154,2251,162,370,238,461,127,321,572
95HH16W1,2159,286,146,140,1873,88,268,276,389,138,272,442
95HH17W1,2477,182,78,104,2295,153,334,222,535,142,385,524
95II01S1,1532,144,65,79,1388,67,240,212,281,71,215,302
95II01S2,1534,163,80,83,1371,22,230,244,231,102,141,401
95II02S1,1485,110,25,85,1375,24,164,74,384,188,282,259
95II02S2,1700,191,63,128,1509,99,230,144,352,171,269,244
95II02S3,1415,340,138,202,1075,50,234,150,226,61,126,228
95II03S1,1739,98,31,67,1641,42,192,46,483,180,340,358
95II03S2,1784,187,50,137,1597,63,266,224,398,81,174,391
95II04S1,2293,171,53,118,2122,92,402,142,638,156,255,437
95II04S2,1952,230,67,163,1722,153,290,188,446,133,209,303
95II05S1,1586,90,45,45,1496,28,120,174,234,139,297,504
95II05S2,1826,265,154,111,1561,90,242,154,380,164,194,337
95II06S1,1519,107,45,62,1412,22,162,124,344,168,278,314
95II06S2,1879,177,71,106,1702,93,330,178,418,165,181,337
95II07W1,2077,436,202,234,1641,175,262,192,326,125,231,330
95II08W1,2417,393,179,214,2024,93,330,260,459,145,268,469
95II09S1,1934,305,141,164,1629,51,318,202,479,103,167,309
95II09S2,1413,130,68,62,1283,64,210,122,352,87,200,248
95II10W1,2592,395,169,226,2197,222,336,264,433,98,305,539
95II11W1,2555,259,118,141,2296,83,416,338,529,164,297,469
95II12W1,2481,267,153,114,2214,55,308,356,597,148,277,473
95II13W1,2701,445,204,241,2256,209,412,348,526,154,215,392
95II14W1,2521,251,135,116,2270,55,314,416,539,146,253,547
95II15S1,1793,138,43,95,1655,46,302,86,512,163,248,298
95II15S2,1564,178,111,67,1386,32,220,280,259,135,175,285
95II16W1,2126,257,151,106,1869,123,256,284,341,114,289,462
95II17W1,2493,450,197,253,2043,145,380,356,447,107,232,376
95II18W1,2226,453,206,247,1773,181,306,314,332,83,197,360
95II19S1,1826,106,63,43,1720,32,208,186,318,148,418,410
95II19S2,1939,163,75,88,1776,75,236,260,362,93,261,489
95II20W1,2743,392,156,236,2351,132,466,320,550,153,300,430
95II21W1,2419,331,111,220,2088,330,318,214,443,127,195,461
95II22W1,2248,315,152,163,1933,122,324,302,413,128,208,436
95II23W1,2190,273,137,136,1917,89,278,254,393,142,260,501
95JJ01W1,2495,167,77,90,2328,65,304,266,476,215,381,621
95JJ02W1,2367,369,139,230,1998,159,390,316,305,189,216,423
95JJ03S1,1406,181,32,149,1225,275,204,68,215,129,120,214
95JJ03S2,1064,118,30,88,946,144,146,64,235,76,116,165
95JJ04S1,1546,145,70,75,1401,103,202,170,306,128,151,341
95JJ04S2,1565,195,81,114,1370,103,208,222,293,90,156,298
95JJ05W1,1775,397,199,198,1378,106,318,180,218,63,180,313
95JJ06W1,2432,386,120,266,2046,255,300,166,499,140,307,379
95JJ07W1,2596,316,117,199,2280,382,394,166,494,199,218,427
95JJ08S1,1377,135,73,62,1242,34,136,176,223,71,207,395
95JJ08S2,1720,150,51,99,1570,117,204,140,311,158,201,439
95JJ09W1,1986,240,138,102,1746,30,270,332,247,154,237,476
95JJ10W1,2795,284,153,131,2511,164,222,258,458,383,413,613
95JJ11S1,1821,176,80,96,1645,130,244,232,353,149,219,318
95JJ11S2,1943,242,93,149,1701,131,284,238,374,149,254,271
95JJ12W1,2709,237,106,131,2472,176,310,252,433,300,466,535
95JJ13S1,2144,159,33,126,1985,144,250,128,522,238,269,434
95JJ13S2,1751,138,59,79,1613,83,234,192,346,92,230,436
95JJ14W1,2325,171,82,89,2154,88,276,240,450,193,344,563
95JJ15W1,1762,227,102,125,1535,91,288,296,297,64,163,336
95JJ16W1,1755,436,197,239,1319,104,284,212,221,93,84,321
95JJ17W1,2443,161,88,73,2282,35,238,216,409,310,508,566
95JJ18W1,1937,464,182,282,1473,90,290,208,240,72,227,346
95JJ19S1,1645,169,84,85,1476,52,206,254,164,116,179,505
95JJ19S2,1251,131,73,58,1120,29,116,124,109,55,107,580
95JJ20S1,2173,189,50,139,1984,129,304,204,498,214,271,364
95JJ20S2,1919,199,91,108,1720,92,296,208,327,96,268,433
95JJ21W1,2292,289,126,163,2003,159,328,246,284,170,231,585
95JJ22W1,2767,244,132,112,2523,107,382,386,469,209,407,563
95KK01W1,2578,172,72,100,2406,89,194,172,489,300,498,664
95KK02W1,2000,164,85,79,1836,76,222,172,385,207,302,472
95KK03W1,2344,130,67,63,2214,60,146,130,292,436,525,625
95KK04W1,2787,188,61,127,2599,229,300,150,521,257,481,661
95KK05W1,2587,153,77,76,2434,90,174,124,439,265,565,777
95KK06W1,1885,199,74,125,1686,135,234,166,255,116,312,468
95KK07W1,2045,139,68,71,1906,40,160,176,304,288,351,587
95KK08W1,2612,215,77,138,2397,154,350,230,540,353,339,431
95KK09W1,2154,330,146,184,1824,177,326,190,358,106,247,420
95KK10W1,2181,147,83,64,2034,61,162,136,319,319,488,549
95KK11W1,2373,303,127,176,2070,213,294,192,454,191,235,491
95KK12W1,2309,189,72,117,2120,97,202,134,344,274,461,608
95KK13W1,1769,143,66,77,1626,37,158,216,292,193,261,469
95KK14W1,2041,161,69,92,1880,121,168,154,242,217,380,598
95KK15W1,2918,166,64,102,2752,98,238,162,551,392,649,662
95KK16W1,2128,224,104,120,1904,109,214,166,254,200,312,649
95LL01S1,2488,141,56,85,2347,63,186,168,474,311,523,622
95LL01S2,2443,112,49,63,2331,87,212,136,523,373,401,599
95LL02S1,1612,152,58,94,1460,78,236,122,405,151,165,303
95LL02S2,1411,364,122,242,1047,126,212,94,279,30,72,234
95LL03W1,2436,403,167,236,2033,288,318,208,492,147,228,352
95LL04W1,2938,243,121,122,2695,213,334,250,532,241,473,652
95LL05S1,2345,161,67,94,2184,88,260,166,595,229,320,526
95LL05S2,1736,136,51,85,1600,74,202,156,301,147,323,397
95LL06S1,1654,159,60,99,1495,142,208,170,356,87,216,316
95LL06S2,1674,242,113,129,1432,144,226,212,273,55,151,371
