GeographyCode,QS215NI0001,QS215NI0002,QS215NI0003,QS215NI0004,QS215NI0005,QS215NI0006,QS215NI0007,QS215NI0008,QS215NI0009,QS215NI0010
95BB07S1,1592,121,13,9,0,8,2,14,0,1425
95BB07S2,1258,97,6,14,0,3,0,7,0,1131
95BB08S1,1275,57,10,11,0,2,0,13,2,1180
95BB08S2,1233,74,7,10,0,4,0,12,4,1122
95BB09S1,1282,121,5,20,0,5,0,12,1,1118
95BB09S2,1568,120,12,12,0,10,0,10,0,1404
95BB10S1,1651,166,14,23,0,12,1,22,1,1412
95BB10S2,1591,151,14,27,0,14,0,7,1,1377
95BB11S1,1356,111,11,19,0,11,1,20,3,1180
95BB11S2,1512,146,10,19,0,10,0,23,0,1304
95BB12S1,1370,118,10,13,0,11,2,16,0,1200
95BB12S2,1281,127,16,24,0,6,0,11,1,1096
95BB13S1,1350,102,10,11,0,8,0,6,2,1211
95BB13S2,1413,137,13,21,1,15,0,23,3,1200
95BB13S3,1508,114,13,21,0,13,3,18,1,1325
95BB14S1,1479,146,15,11,0,10,0,13,0,1284
95BB14S2,1557,150,16,16,0,19,2,16,3,1335
95BB15S1,1924,151,31,8,0,23,1,21,0,1689
95BB15S2,1434,111,23,6,0,12,0,16,0,1266
95BB16S1,1497,143,7,21,0,11,0,19,1,1295
95BB16S2,1555,155,10,20,0,15,0,12,0,1343
95BB17S1,1707,71,15,10,0,7,0,18,0,1586
95BB17S2,1699,158,23,30,0,19,1,14,2,1452
95BB18S1,1619,128,14,21,0,22,0,18,1,1415
95BB18S2,2475,195,16,35,0,19,1,18,1,2190
95BB19S1,1548,126,9,15,1,9,3,14,6,1365
95BB19S2,1711,91,4,11,0,4,0,8,5,1588
95BB19S3,1344,90,4,7,0,2,0,9,1,1231
95BB20S1,1820,94,15,7,0,6,0,16,0,1682
95BB20S2,1477,63,9,8,0,21,0,8,1,1367
95BB21S1,2280,405,97,24,0,75,1,113,9,1556
95BB21S2,2234,248,48,28,1,34,0,56,1,1818
95BB22S1,1498,90,5,6,0,15,1,8,0,1373
95BB22S2,1413,87,5,1,0,2,1,25,4,1288
95BB23S1,1499,157,7,17,0,7,0,18,0,1293
95BB23S2,1442,109,13,23,0,5,0,16,1,1275
95CC01W1,2462,49,4,1,0,2,0,7,0,2399
95CC02W1,2613,86,5,18,0,3,0,18,1,2482
95CC03W1,2649,31,8,1,0,2,1,6,0,2600
95CC04W1,2348,64,5,15,0,5,0,10,0,2249
95CC05W1,2655,55,2,11,0,6,0,15,0,2566
95CC06S1,1397,50,4,11,1,4,2,13,1,1311
95CC06S2,1251,53,4,3,0,1,0,8,0,1182
95CC07W1,3309,57,11,4,0,15,0,14,1,3207
95CC08W1,2446,31,1,1,0,2,0,7,1,2403
95CC09S1,1439,100,4,28,0,3,0,6,0,1298
95CC09S2,1781,117,4,26,0,5,1,13,0,1615
95CC10W1,2505,171,6,22,0,8,0,19,0,2279
95CC11W1,1732,26,0,4,0,4,0,12,0,1686
95CC12W1,2650,120,10,22,0,8,1,16,2,2471
95CC13W1,2365,93,1,8,0,4,0,20,0,2239
95CC14W1,2892,149,9,27,0,10,0,29,4,2664
95CC15W1,2781,118,10,17,0,7,0,16,2,2611
95CC16W1,2715,144,18,26,1,15,2,15,1,2493
95CC17W1,2609,69,0,16,0,7,1,11,0,2505
95CC18W1,2270,75,4,20,1,6,7,21,0,2136
95CC19W1,2599,124,10,17,0,5,0,16,1,2426
95CC20S1,1239,77,6,6,0,7,0,8,2,1133
95CC20S2,1618,85,6,8,1,5,1,17,0,1495
95CC21W1,2791,194,17,27,0,19,5,32,6,2491
95CC22W1,1676,87,7,14,0,4,3,21,2,1538
95DD01W1,2053,330,33,39,0,19,2,47,5,1578
95DD02S1,1398,208,20,40,0,18,1,32,1,1078
95DD02S2,2322,313,53,41,0,35,1,43,2,1834
95DD03W1,3354,421,45,78,1,42,2,54,0,2711
95DD04W1,1836,207,30,22,0,17,1,37,2,1520
95DD05W1,1665,174,27,15,1,23,0,39,2,1384
95DD06W1,2537,378,28,49,0,44,0,32,3,2003
95DD07S1,1519,308,63,31,0,48,2,46,0,1021
95DD07S2,1695,268,53,28,0,44,3,57,5,1237
95DD08W1,2051,262,27,31,0,36,0,40,4,1651
95DD09W1,2506,482,93,36,0,84,2,77,3,1729
95DD10W1,2710,431,81,44,0,59,2,105,5,1983
95DD11W1,2215,158,19,13,0,24,0,22,7,1972
95DD12W1,2506,486,79,51,2,91,1,79,4,1713
95DD13W1,1709,122,27,20,1,13,1,27,3,1495
95DD14S1,1541,211,20,34,0,19,0,53,0,1204
95DD14S2,1636,249,12,25,0,24,4,32,0,1290
95DD15W1,3295,358,85,37,2,65,0,70,4,2674
95DD16W1,2892,510,119,70,1,106,1,92,4,1989
95DD17W1,3317,420,36,54,0,51,1,43,2,2710
95DD18W1,1822,233,40,34,0,21,2,57,3,1432
95DD19S1,1791,223,43,28,0,34,2,40,2,1419
95DD19S2,1422,242,45,45,0,26,0,50,1,1013
95DD20W1,1688,194,38,24,0,19,1,44,0,1368
95DD21W1,2055,241,29,23,2,20,0,58,3,1679
95DD22S1,1507,186,37,21,1,24,0,32,1,1205
95DD22S2,1505,196,29,29,0,18,0,31,3,1199
95DD23W1,2438,532,135,53,0,97,3,99,3,1516
95DD24W1,2616,199,19,12,0,10,0,20,4,2352
95EE01W1,1821,177,41,7,0,18,1,18,2,1557
95EE02W1,2004,391,114,31,1,77,1,98,0,1291
95EE03W1,1924,323,83,39,1,56,0,52,4,1366
95EE04W1,1923,300,79,26,0,49,0,58,2,1409
95EE05W1,1454,335,89,35,0,61,0,94,2,838
95EE06W1,2178,174,41,9,0,34,0,26,1,1893
95EE07W1,1723,332,101,22,0,63,1,84,9,1111
95EE08W1,1678,327,76,29,0,62,2,64,1,1117
95EE09W1,1818,294,69,37,0,30,3,88,1,1296
95EE10W1,1706,179,35,16,0,27,0,26,1,1422
95EE11W1,1615,341,102,37,2,54,0,63,2,1014
95EE12W1,2376,411,139,56,0,65,2,110,4,1589
95EE13W1,1472,258,62,33,1,45,3,47,2,1021
95EE14W1,2565,460,132,45,1,93,1,81,3,1749
95EE15W1,1651,345,133,28,0,64,2,90,1,988
95EE16W1,2029,312,88,50,4,53,0,55,2,1465
95FF01S1,2026,92,6,9,0,4,0,20,0,1895
95FF01S2,2540,120,9,18,2,10,0,21,0,2360
95FF02W1,2659,113,10,18,0,15,1,27,1,2474
95FF03W1,2850,108,4,14,0,6,1,22,4,2691
95FF04W1,2512,217,13,32,0,18,1,30,4,2197
95FF05W1,2442,122,12,15,1,12,1,20,0,2259
95FF06S1,1939,91,2,8,0,8,0,16,1,1813
95FF06S2,1979,114,7,22,1,9,0,7,1,1818
95FF07W1,2616,56,6,7,2,8,0,28,1,2508
95FF08W1,2277,124,9,15,1,4,0,21,0,2103
95FF09W1,2421,120,5,14,1,4,0,7,0,2270
95FF10W1,3297,224,18,49,1,27,1,36,8,2933
95FF11W1,2466,187,25,25,0,14,0,40,0,2175
95FF12W1,2614,103,2,8,0,3,0,26,0,2472
95FF13W1,2583,117,14,16,0,12,2,8,0,2414
95FF14W1,2362,165,13,21,0,13,0,14,1,2135
95FF15W1,2593,158,18,21,0,13,1,32,1,2349
95FF16W1,2279,145,4,25,1,11,0,28,0,2065
95FF17W1,1657,63,4,12,0,1,0,21,0,1556
95GG01S1,1717,27,1,5,0,0,0,1,0,1683
95GG01S2,1487,20,0,2,1,3,0,9,0,1452
95GG01S3,1567,11,0,2,0,0,0,2,0,1552
95GG02S1,1658,25,0,0,0,1,1,11,0,1620
95GG02S2,1896,22,0,3,0,0,0,10,0,1861
95GG02S3,2115,16,0,1,1,1,0,4,1,2091
95GG03S1,1917,98,8,21,0,7,0,20,1,1762
95GG03S2,1777,105,8,16,0,5,0,9,0,1634
95GG03S3,2020,107,7,11,0,6,1,22,1,1865
95GG04S1,1629,40,5,3,1,3,2,8,1,1566
95GG04S2,1475,22,2,1,1,0,0,13,1,1435
95GG04S3,1558,59,4,7,1,9,2,16,0,1460
95GG05S1,1747,65,6,13,2,3,3,14,1,1640
95GG05S2,1922,64,5,17,0,2,0,18,0,1816
95GG05S3,2023,73,3,19,0,6,1,5,0,1916
95GG06S1,1830,63,4,17,0,4,1,18,1,1722
95GG06S2,1714,78,5,6,0,5,1,11,0,1608
95GG06S3,1847,61,5,11,0,0,0,11,1,1758
95GG07S1,1776,24,1,7,1,0,0,6,0,1737
95GG07S2,1805,25,0,5,1,1,0,4,0,1769
95GG07S3,1642,14,2,1,3,2,3,7,0,1610
95GG08S1,1332,55,4,3,0,3,0,8,0,1259
95GG08S2,1641,31,1,4,0,0,0,26,1,1578
95GG08S3,1682,37,2,7,1,0,0,7,2,1626
95GG09S1,2064,116,7,39,1,1,1,12,0,1887
95GG09S2,1833,103,8,10,0,4,2,16,3,1687
95GG09S3,2007,86,7,10,0,3,0,22,0,1879
95GG10S1,1773,112,2,20,1,7,1,21,0,1609
95GG10S2,2084,102,10,15,2,4,1,14,0,1936
95GG11S1,1808,90,9,5,1,4,1,14,0,1684
95GG11S2,1630,91,7,12,0,7,0,6,0,1507
95GG11S3,1786,94,10,18,1,8,0,17,3,1635
95GG12S1,1536,84,7,10,2,9,0,4,2,1418
95GG12S2,1927,69,20,8,1,2,0,5,0,1822
95GG12S3,1459,44,5,11,2,4,0,15,0,1378
95GG12S4,1680,88,11,13,0,4,0,15,0,1549
95GG12S5,2133,26,13,8,1,3,4,18,0,2060
95GG13S1,1276,40,4,12,0,3,1,10,1,1205
95GG13S2,1682,62,2,11,1,5,3,12,1,1585
95GG13S3,1569,81,10,6,0,6,0,13,2,1451
95GG14S1,1564,71,6,12,0,6,2,9,4,1454
95GG14S2,1543,53,6,6,1,3,0,5,0,1469
95GG14S3,1546,87,3,13,2,5,1,14,0,1421
95GG15S1,1898,103,3,11,0,2,0,5,1,1773
95GG15S2,1965,120,8,31,0,7,2,10,1,1786
95GG15S3,1852,86,9,24,0,8,0,10,1,1714
95GG16S1,1899,63,1,3,0,2,2,11,1,1816
95GG16S2,1892,50,5,14,0,4,0,9,0,1810
95GG16S3,1419,55,3,7,0,2,0,15,0,1337
95GG17S1,1913,27,1,4,0,1,0,8,0,1872
95GG17S2,1553,42,4,6,0,1,0,8,0,1492
95GG17S3,1619,43,6,12,0,2,1,14,0,1541
95GG18S1,2419,32,1,5,0,1,1,9,1,2369
95GG18S2,2301,35,2,12,0,1,0,16,1,2234
95GG19S1,1952,77,9,4,2,0,0,30,3,1827
95GG19S2,2434,75,1,7,2,1,1,21,1,2325
95GG20S1,2678,98,4,15,0,8,0,49,1,2503
95GG20S2,1981,79,8,7,0,3,1,36,1,1846
95GG21S1,1451,28,0,1,0,0,0,7,0,1415
95GG21S2,1653,10,0,3,0,1,0,10,0,1629
95GG21S3,1849,42,1,3,0,1,0,8,1,1793
95GG22S1,1614,22,5,3,0,1,0,3,0,1580
95GG22S2,1874,16,7,2,0,1,0,2,0,1846
95GG22S3,1659,17,1,2,0,1,0,3,0,1635
95GG23S1,1366,61,9,5,0,3,0,10,3,1275
95GG23S2,1523,53,3,12,1,7,0,9,1,1437
95GG23S3,1524,64,1,5,1,2,1,16,0,1434
95GG24S1,1349,48,0,3,1,3,2,11,0,1281
95GG24S2,1489,89,13,8,0,2,0,23,3,1351
95GG24S3,1545,69,0,23,0,1,0,7,1,1444
95GG25S1,2070,21,2,1,0,1,0,5,0,2040
95GG25S2,1783,20,1,2,1,1,0,7,2,1749
95GG25S3,1513,15,3,1,0,1,1,3,1,1488
95GG26S1,1900,64,15,9,0,2,0,15,3,1792
95GG26S2,1687,69,5,5,0,3,1,18,4,1582
95GG27S1,1484,19,2,0,0,0,0,9,0,1454
95GG27S2,1543,11,4,0,0,1,1,3,0,1523
95GG27S3,1639,11,1,1,0,1,0,9,1,1615
95GG27S4,1564,15,1,2,0,0,0,15,0,1531
95GG28S1,2042,96,2,8,0,0,0,17,1,1918
95GG28S2,1677,53,2,2,1,0,0,19,0,1600
95GG28S3,1676,63,5,7,0,2,1,17,1,1580
95GG29S1,2140,75,5,4,0,3,2,21,1,2029
95GG29S2,2599,96,12,16,1,4,2,28,3,2437
95GG30S1,1535,77,7,7,2,3,0,12,3,1424
95GG30S2,1622,102,3,12,0,1,0,9,0,1495
95GG30S3,1497,75,1,7,0,2,0,12,2,1398
95GG31S1,2138,27,3,0,1,0,0,7,0,2100
95GG31S2,1970,33,4,2,1,2,0,11,1,1916
95GG31S3,2189,39,1,4,0,0,0,2,0,2143
95GG32S1,3017,60,4,11,0,2,0,24,2,2914
95GG32S2,1488,48,6,8,0,0,4,12,3,1407
95GG32S3,1567,58,8,6,1,1,0,6,0,1487
95GG33S1,1913,96,7,12,0,3,0,10,1,1784
95GG33S2,1602,63,2,13,0,5,0,7,0,1512
95GG33S3,1902,102,3,6,2,5,0,10,3,1771
95GG34S1,1390,57,1,15,0,1,0,21,0,1295
95GG34S2,1554,28,1,4,2,4,0,10,0,1505
95GG34S3,1797,68,6,25,0,4,0,7,0,1687
95GG35S1,1894,45,1,5,0,3,7,20,2,1811
95GG35S2,1423,18,0,4,0,1,0,7,0,1393
95GG35S3,1412,26,1,1,0,3,0,4,1,1376
95GG36S1,1712,86,7,8,1,9,3,12,0,1586
95GG36S2,1834,114,6,15,0,5,0,13,1,1680
95GG36S3,1824,78,1,12,0,8,0,13,1,1711
95GG37S1,2019,106,1,25,0,3,0,13,2,1869
95GG37S2,1753,96,4,19,1,7,0,14,0,1612
95GG37S3,2052,99,4,18,0,7,0,17,3,1904
95GG38S1,2976,97,4,29,0,8,0,18,1,2819
95GG38S2,1808,66,5,11,0,4,0,17,2,1703
95GG38S3,1517,73,3,9,0,5,0,2,0,1425
95GG39S1,2300,62,6,11,2,1,3,12,1,2202
95GG39S2,2631,83,10,19,0,1,3,25,1,2489
95GG39S3,2021,102,7,20,0,2,3,13,1,1873
95GG40S1,1625,62,6,1,2,1,1,21,1,1530
95GG40S2,2029,83,7,9,1,2,2,45,2,1878
95GG41S1,1878,133,8,27,1,10,3,20,1,1675
95GG41S2,1482,98,5,17,0,7,0,4,0,1351
95GG41S3,2022,102,7,14,1,4,1,10,3,1880
95GG42S1,1782,93,3,16,1,3,0,5,0,1661
95GG42S2,1765,72,6,18,0,10,1,6,0,1652
95GG42S3,2209,142,12,17,0,13,0,19,0,2006
95GG42S4,2175,108,14,25,0,9,1,10,1,2007
95GG43S1,1418,59,5,8,3,5,0,14,0,1324
95GG43S2,1606,56,7,8,1,2,3,14,2,1513
95GG43S3,1635,79,6,11,0,3,0,13,2,1521
95GG44S1,2740,111,16,7,0,11,3,37,1,2554
95GG44S2,2598,89,9,14,0,7,1,33,5,2440
95GG45S1,1625,63,3,18,0,4,1,11,0,1525
95GG45S2,1484,77,13,11,0,3,1,18,0,1361
95GG45S3,1549,70,5,10,0,8,0,14,2,1440
95GG46S1,1657,14,1,2,0,1,1,5,0,1633
95GG46S2,1777,4,4,1,2,0,0,3,0,1763
95GG46S3,1615,14,5,1,0,0,0,2,0,1593
95GG47S1,2222,35,0,2,0,2,1,16,0,2166
95GG47S2,1647,25,0,3,0,0,0,5,1,1613
95GG47S3,1719,28,3,4,1,0,0,9,1,1673
95GG48S1,1535,15,0,2,0,0,0,4,0,1514
95GG48S2,2297,12,0,2,0,0,0,7,1,2275
95GG48S3,1600,8,3,2,0,2,0,9,0,1576
95GG49S1,1633,66,2,27,0,9,0,4,0,1525
95GG49S2,2227,121,12,33,0,8,1,22,1,2029
95GG49S3,2087,84,14,22,0,12,1,9,2,1943
95GG49S4,2027,99,20,15,0,6,0,8,2,1877
95GG50S1,1433,84,5,16,1,9,0,14,2,1302
95GG50S2,1964,77,14,11,0,6,3,22,2,1829
95GG50S3,1822,90,5,18,0,4,0,25,1,1679
95GG51S1,1288,50,6,3,0,2,0,15,0,1212
95GG51S2,1335,48,5,7,0,1,1,23,2,1248
95GG51S3,1275,44,6,5,0,1,0,14,0,1205
95HH01W1,1983,142,14,26,4,4,2,20,0,1771
95HH02S1,1314,95,4,13,0,6,0,5,0,1191
95HH02S2,1547,75,8,23,0,2,0,15,0,1424
95HH03W1,1625,151,12,28,1,13,0,26,2,1392
95HH04S1,1661,63,2,15,0,7,1,20,0,1553
95HH04S2,1328,68,6,20,0,1,0,22,0,1211
95HH05W1,2051,101,5,7,0,2,0,20,5,1911
95HH06S1,2149,140,8,13,0,4,3,18,1,1962
95HH06S2,2453,107,11,7,0,8,1,22,0,2297
95HH07W1,1438,72,6,5,0,6,0,22,0,1327
95HH08W1,2530,146,17,36,1,13,1,20,0,2296
95HH09W1,2541,159,12,21,0,9,3,32,0,2305
95HH10W1,2407,162,9,13,0,15,0,13,0,2195
95HH11W1,1358,79,14,8,1,9,4,22,1,1220
95HH12W1,1503,111,1,14,0,6,0,25,0,1346
95HH13W1,1340,76,15,3,0,3,1,4,0,1238
95HH14W1,1481,82,6,6,0,5,0,24,6,1352
95HH15W1,2551,138,12,27,1,8,4,30,0,2331
95HH16W1,2093,184,13,34,1,9,0,26,1,1825
95HH17W1,2386,236,31,24,0,18,0,27,1,2049
95II01S1,1502,94,4,13,0,5,0,8,5,1373
95II01S2,1505,111,1,29,0,6,0,12,0,1346
95II02S1,1720,77,1,7,1,4,1,11,0,1618
95II02S2,1642,73,2,12,1,2,0,22,2,1528
95II02S3,1438,91,13,14,1,1,2,11,0,1305
95II03S1,1676,59,1,8,0,0,0,2,0,1606
95II03S2,1704,63,2,12,0,1,0,5,0,1621
95II04S1,2264,100,3,20,0,2,0,18,0,2121
95II04S2,1879,77,5,10,0,1,0,14,0,1772
95II05S1,1598,63,3,22,0,4,0,6,0,1500
95II05S2,1831,73,4,12,0,4,1,14,0,1723
95II06S1,1459,50,3,5,0,2,1,13,1,1384
95II06S2,1766,54,6,17,0,7,0,15,1,1666
95II07W1,1999,75,8,10,0,6,1,20,1,1878
95II08W1,2322,141,14,14,1,8,2,20,0,2122
95II09S1,1885,101,8,13,1,3,0,11,0,1748
95II09S2,1353,64,1,15,1,1,0,7,1,1263
95II10W1,2501,93,5,10,1,6,0,35,1,2350
95II11W1,2470,133,7,19,0,2,0,20,0,2289
95II12W1,2435,152,11,18,2,6,1,16,0,2229
95II13W1,2578,125,7,15,1,7,0,24,3,2396
95II14W1,2473,144,4,23,1,2,1,20,0,2278
95II15S1,1686,52,4,13,0,3,0,8,2,1604
95II15S2,1513,111,4,11,0,3,1,4,1,1378
95II16W1,2060,90,11,19,0,3,2,13,1,1921
95II17W1,2424,144,13,27,0,8,4,23,7,2198
95II18W1,2155,123,9,11,0,1,1,18,2,1990
95II19S1,1797,152,4,11,0,9,0,8,0,1613
95II19S2,1886,136,6,14,0,8,0,20,0,1702
95II20W1,2654,132,6,18,0,3,0,10,0,2485
95II21W1,2301,90,7,4,0,4,2,27,4,2163
95II22W1,2164,105,11,21,1,5,0,15,1,2005
95II23W1,2116,83,8,17,0,6,2,9,0,1991
95JJ01W1,2416,343,81,58,2,67,0,53,6,1806
95JJ02W1,2315,239,32,37,1,27,0,35,1,1943
95JJ03S1,1315,110,18,11,0,13,2,22,1,1138
95JJ03S2,1023,78,11,4,0,11,1,11,0,907
95JJ04S1,1486,167,24,14,1,12,1,26,1,1240
95JJ04S2,1511,157,18,17,0,18,0,27,6,1268
95JJ05W1,1771,150,23,12,0,18,1,35,5,1527
95JJ06W1,2357,171,20,18,0,12,1,30,2,2103
95JJ07W1,2517,218,36,26,0,10,0,31,6,2190
95JJ08S1,1341,215,39,24,0,42,2,35,0,984
95JJ08S2,1834,166,13,22,0,5,1,13,2,1612
95JJ09W1,1948,451,66,48,1,51,2,85,5,1239
95JJ10W1,2679,270,31,35,0,20,1,49,0,2273
95JJ11S1,1756,194,23,35,0,19,0,25,0,1460
95JJ11S2,1883,211,31,32,0,17,1,24,8,1559
95JJ12W1,2595,216,19,27,2,22,2,18,4,2285
95JJ13S1,2037,210,12,15,0,13,0,17,3,1767
95JJ13S2,1688,179,20,22,1,18,0,24,0,1424
95JJ14W1,2242,311,41,21,4,30,0,44,0,1791
95JJ15W1,1813,185,32,27,0,16,0,23,3,1527
95JJ16W1,1750,139,18,24,1,13,0,22,0,1533
95JJ17W1,2360,235,23,30,0,29,3,36,5,1999
95JJ18W1,1983,187,16,18,2,17,0,45,1,1697
95JJ19S1,1653,169,13,16,2,9,0,17,2,1425
95JJ19S2,1221,85,16,24,1,7,0,12,1,1075
95JJ20S1,2103,216,26,27,1,18,0,20,3,1792
95JJ20S2,1865,193,11,13,1,10,1,11,1,1624
95JJ21W1,2801,224,28,26,0,22,0,45,3,2453
95JJ22W1,2727,312,28,55,0,17,0,43,1,2271
95KK01W1,2435,44,4,7,0,3,0,9,2,2366
95KK02W1,1927,111,10,9,0,4,0,20,1,1772
95KK03W1,2228,42,4,0,0,3,0,9,0,2170
95KK04W1,2634,81,4,10,1,5,0,9,1,2523
95KK05W1,2505,51,1,6,0,0,0,13,0,2434
95KK06W1,1812,77,8,11,0,2,0,17,0,1697
95KK07W1,1989,142,6,12,0,3,3,15,2,1806
95KK08W1,2494,141,11,32,0,12,1,24,1,2272
95KK09W1,2088,109,10,16,1,6,1,22,0,1923
95KK10W1,2086,108,13,14,0,11,0,15,0,1925
95KK11W1,2272,125,9,15,0,9,0,28,4,2082
95KK12W1,2199,68,1,22,1,3,0,11,1,2092
95KK13W1,1756,152,11,20,0,11,0,14,0,1548
95KK14W1,1977,99,10,12,0,7,0,22,0,1827
95KK15W1,2767,141,1,23,0,17,0,18,2,2565
95KK16W1,2151,42,10,7,0,8,0,9,0,2075
95LL01S1,2391,46,2,13,1,2,0,17,0,2310
95LL01S2,2297,39,6,12,0,6,0,4,0,2230
95LL02S1,1526,52,5,13,1,2,0,8,0,1445
95LL02S2,1352,47,7,13,0,2,3,15,0,1265
95LL03W1,2285,107,9,8,1,6,0,30,2,2122
95LL04W1,2837,51,5,6,1,2,0,17,2,2753
95LL05S1,2293,123,4,19,0,3,0,4,5,2135
95LL05S2,1677,64,9,6,0,2,2,6,0,1588
95LL06S1,1573,79,5,8,1,1,0,19,0,1460
95LL06S2,1641,88,8,12,0,1,0,10,0,1522
95LL07W1,2034,70,3,16,1,9,0,32,0,1903
95LL08S1,1567,19,2,4,0,1,1,4,1,1535
95LL08S2,1609,25,2,7,0,0,0,7,0,1568
95LL09S1,1408,17,3,0,0,1,0,10,0,1377
95LL09S2,1623,33,0,3,0,2,2,7,0,1576
95LL10S1,2932,23,3,2,1,7,0,10,1,2885
95LL10S2,2310,46,2,11,0,0,0,9,0,2242
95LL11S1,1469,72,6,14,1,3,0,15,0,1358
95LL11S2,2306,137,7,8,0,5,0,15,1,2133
95LL12S1,2714,29,8,3,0,2,0,14,0,2658
95LL12S2,1206,26,0,6,0,0,0,11,0,1163
95LL13S1,1325,18,7,3,0,1,1,13,1,1281
95LL13S2,1276,34,3,0,1,0,1,12,2,1223
95LL14S1,1218,29,1,1,0,0,3,5,0,1179
95LL14S2,1348,10,4,0,0,1,0,7,2,1324
95LL15S1,1409,62,3,20,0,1,0,16,1,1306
95LL15S2,1540,80,7,15,0,4,0,18,0,1416
95LL16S1,2640,149,7,16,0,7,0,21,1,2439
95LL16S2,3115,103,13,14,0,7,7,33,1,2937
95LL17W1,2450,134,1,16,2,8,2,33,2,2252
95LL18S1,1877,92,8,12,0,7,1,19,3,1735
95LL18S2,1321,77,4,20,0,7,0,9,0,1204
95LL19S1,2179,122,8,12,0,4,1,17,2,2013
95LL19S2,2741,116,7,16,0,11,1,20,0,2570
95LL20W1,2289,51,6,8,0,4,3,15,1,2201
95LL21W1,3753,101,6,8,0,8,0,30,0,3600
95LL22W1,3502,54,4,9,0,0,0,11,0,3424
95LL23W1,2058,104,4,16,0,4,1,29,4,1896
95LL24S1,1913,82,17,14,0,9,0,12,2,1777
95LL24S2,1661,74,4,11,2,6,0,8,1,1555
95LL25S1,2442,123,9,16,0,5,0,18,2,2269
95LL25S2,1899,111,6,11,0,6,0,5,0,1760
95LL26S1,1453,28,4,1,2,0,0,8,1,1409
95LL26S2,2106,34,0,8,0,3,0,3,0,2058
95MM01S1,1412,77,0,6,0,5,1,12,0,1311
95MM01S2,1660,61,0,15,0,3,0,3,0,1578
95MM01S3,1548,123,4,23,0,6,1,24,0,1367
95MM02S1,1523,27,2,5,0,3,1,7,0,1478
95MM02S2,1644,45,1,11,0,2,0,12,0,1573
95MM03W1,3338,136,8,14,0,8,1,35,0,3136
95MM04W1,2091,40,3,7,0,2,0,15,1,2023
95MM05W1,2399,22,4,2,2,0,1,9,0,2359
95MM06S1,1320,26,0,2,0,2,0,2,0,1288
95MM06S2,1180,22,2,0,0,2,0,8,0,1146
95MM07W1,2491,126,22,22,0,10,4,29,2,2276
95MM08S1,1246,26,3,2,0,3,0,5,0,1207
95MM08S2,1609,82,6,10,0,4,0,16,1,1490
95MM09S1,1508,43,3,10,1,1,0,6,1,1443
95MM09S2,1904,63,5,7,0,7,0,10,0,1812
95MM10S1,1394,14,0,0,0,0,0,0,0,1380
95MM10S2,1239,16,0,1,0,0,0,10,0,1212
95MM11W1,2188,20,0,0,0,1,0,10,0,2157
95MM12S1,1943,35,0,4,0,7,0,8,0,1889
95MM12S2,1226,12,0,1,0,1,0,9,0,1203
95MM12S3,2394,33,5,1,0,0,0,16,0,2339
95MM13S1,1171,42,3,4,0,1,0,2,0,1119
95MM13S2,1169,15,1,1,0,0,0,3,0,1149
95MM13S3,1491,12,0,0,0,0,0,1,1,1477
95MM13S4,2428,25,5,3,0,0,0,6,0,2389
