GeographyCode,QS405NI0001,QS405NI0002,QS405NI0003,QS405NI0004,QS405NI0005,QS405NI0006,QS405NI0007,QS405NI0008,QS405NI0009,QS405NI0010,QS405NI0011,QS405NI0012,QS405NI0013,QS405NI0014
95BB05S1,564,464,239,222,3,32,21,11,47,47,0,0,0,21
95BB05S2,754,588,282,302,4,76,75,1,71,61,0,9,1,19
95BB06W1,1518,698,338,337,23,420,288,132,352,324,1,25,2,48
95BB07S1,819,375,180,189,6,239,90,149,165,151,2,8,4,40
95BB07S2,496,428,228,198,2,37,36,1,21,19,1,1,0,10
95BB08S1,589,294,116,172,6,205,203,2,52,47,0,5,0,38
95BB08S2,479,433,175,253,5,6,6,0,33,29,1,3,0,7
95BB09S1,561,471,275,196,0,17,4,13,63,52,5,6,0,10
95BB09S2,692,544,254,284,6,18,15,3,118,107,2,9,0,12
95BB10S1,874,525,287,230,8,150,99,51,169,153,2,14,0,30
95BB10S2,635,562,312,250,0,24,24,0,45,42,0,2,1,4
95BB11S1,621,351,140,204,7,218,195,23,33,27,0,5,1,19
95BB11S2,717,579,313,262,4,62,55,7,61,53,1,7,0,15
95BB12S1,626,303,135,158,10,198,186,12,108,101,2,4,1,17
95BB12S2,504,412,232,178,2,66,64,2,19,13,1,5,0,7
95BB13S1,508,305,111,192,2,170,150,20,16,14,0,0,2,17
95BB13S2,603,433,236,193,4,106,100,6,45,40,1,4,0,19
95BB13S3,576,519,164,344,11,8,6,2,44,41,1,2,0,5
95BB14S1,551,501,282,218,1,7,7,0,27,24,0,3,0,16
95BB14S2,621,525,279,245,1,23,22,1,62,57,1,4,0,11
95BB15S1,706,575,293,280,2,39,39,0,69,60,0,8,1,23
95BB15S2,581,374,163,210,1,83,82,1,114,99,0,14,1,10
95BB16S1,562,509,307,201,1,4,4,0,43,40,0,3,0,6
95BB16S2,614,549,329,217,3,26,25,1,35,29,1,5,0,4
95BB17S1,727,577,164,389,24,69,66,3,72,66,0,6,0,9
95BB17S2,672,493,239,251,3,111,110,1,57,54,0,3,0,11
95BB18S1,726,466,193,271,2,136,112,24,108,101,0,5,2,16
95BB18S2,912,818,335,478,5,8,8,0,74,66,0,6,2,12
95BB19S1,641,525,222,295,8,43,43,0,63,52,0,11,0,10
95BB19S2,599,559,154,400,5,3,2,1,36,30,0,6,0,1
95BB19S3,484,443,132,311,0,4,4,0,35,32,0,3,0,2
95BB20S1,677,525,262,259,4,50,41,9,87,77,0,7,3,15
95BB20S2,613,339,156,181,2,140,121,19,102,89,0,13,0,32
95BB21S1,932,726,307,408,11,86,81,5,103,85,0,16,2,17
95BB21S2,889,736,311,421,4,28,27,1,109,92,1,15,1,16
95BB22S1,596,387,102,281,4,148,142,6,55,51,0,4,0,6
95BB22S2,598,268,65,200,3,273,268,5,41,40,0,1,0,16
95BB23S1,638,584,353,230,1,6,5,1,41,36,0,4,1,7
95BB23S2,523,483,219,258,6,2,2,0,34,33,0,1,0,4
95CC01W1,904,580,263,315,2,96,96,0,211,198,0,8,5,17
95CC02W1,875,741,418,323,0,26,15,11,83,61,1,18,3,25
95CC03W1,1127,458,194,256,8,325,267,58,314,286,1,13,14,30
95CC04W1,790,646,378,268,0,44,44,0,74,59,1,14,0,26
95CC05W1,954,773,425,345,3,38,29,9,115,96,2,15,2,28
95CC06S1,579,481,238,243,0,3,2,1,86,74,0,12,0,9
95CC06S2,517,391,181,207,3,49,46,3,67,64,2,1,0,10
95CC07W1,1108,858,449,409,0,85,32,53,138,121,0,15,2,27
95CC08W1,990,573,262,306,5,185,141,44,201,178,2,17,4,31
95CC09S1,494,449,248,201,0,0,0,0,29,24,0,4,1,16
95CC09S2,696,544,256,286,2,31,31,0,107,93,4,9,1,14
95CC10W1,901,761,448,312,1,24,23,1,93,83,1,8,1,23
95CC11W1,786,465,267,191,7,115,113,2,170,149,3,17,1,36
95CC12W1,890,772,463,308,1,34,34,0,52,43,0,7,2,32
95CC13W1,817,677,385,291,1,50,42,8,68,60,0,7,1,22
95CC14W1,1132,926,432,491,3,44,44,0,142,126,2,13,1,20
95CC15W1,1007,806,424,377,5,61,54,7,110,92,4,11,3,30
95CC16W1,1076,722,401,318,3,135,128,7,178,168,0,8,2,41
95CC17W1,897,757,381,375,1,7,6,1,109,100,0,7,2,24
95CC18W1,937,628,350,276,2,130,105,25,142,132,0,9,1,37
95CC19W1,981,760,415,344,1,87,74,13,103,92,0,7,4,31
95CC20S1,484,412,216,194,2,19,17,2,43,37,1,5,0,10
95CC20S2,643,477,214,259,4,67,47,20,92,87,0,4,1,7
95CC21W1,1167,839,409,423,7,138,132,6,161,149,0,12,0,29
95CC22W1,842,432,263,169,0,236,196,40,141,120,1,17,3,33
95DD01W1,836,696,463,231,2,26,19,7,93,84,1,5,3,21
95DD02S1,599,413,201,210,2,116,93,23,55,51,0,3,1,15
95DD02S2,891,740,303,429,8,18,17,1,115,107,0,8,0,18
95DD03W1,1389,1092,527,559,6,21,20,1,250,225,5,17,3,26
95DD04W1,859,353,158,191,4,404,369,35,66,61,0,3,2,36
95DD05W1,685,347,140,200,7,266,265,1,54,48,1,3,2,18
95DD06W1,944,837,524,312,1,5,5,0,84,75,0,9,0,18
95DD07S1,689,473,299,170,4,76,73,3,113,102,1,9,1,27
95DD07S2,723,526,266,255,5,77,40,37,95,89,0,2,4,25
95DD08W1,1041,427,268,152,7,202,127,75,374,334,0,32,8,38
95DD09W1,929,797,486,310,1,22,22,0,87,73,1,13,0,23
95DD10W1,1180,779,434,340,5,233,176,57,137,128,0,8,1,31
95DD11W1,955,410,149,256,5,298,245,53,222,203,1,12,6,25
95DD12W1,890,777,481,296,0,22,20,2,56,47,1,7,1,35
95DD13W1,741,454,250,200,4,124,111,13,143,130,1,11,1,20
95DD14S1,626,505,252,247,6,30,27,3,78,71,0,6,1,13
95DD14S2,607,548,252,294,2,13,12,1,37,36,0,0,1,9
95DD15W1,1174,948,473,472,3,50,46,4,147,126,0,19,2,29
95DD16W1,1019,897,501,393,3,15,15,0,81,63,2,16,0,26
95DD17W1,1148,996,496,494,6,28,26,2,83,74,0,9,0,41
95DD18W1,873,540,322,210,8,92,89,3,213,205,0,5,3,28
95DD19S1,732,515,183,327,5,98,98,0,103,96,1,6,0,16
95DD19S2,543,462,251,209,2,16,16,0,40,36,0,4,0,25
95DD20W1,826,374,211,158,5,307,288,19,117,108,0,9,0,28
95DD21W1,891,595,323,265,7,19,17,2,253,237,1,12,3,24
95DD22S1,559,438,282,156,0,28,27,1,68,54,1,10,3,25
95DD22S2,597,415,216,198,1,82,47,35,75,70,0,5,0,25
95DD23W1,881,743,492,248,3,8,7,1,97,86,2,9,0,33
95DD24W1,990,747,347,390,10,82,59,23,153,136,2,13,2,8
95EE01W1,592,458,215,241,2,66,66,0,56,45,0,10,1,12
95EE02W1,790,545,276,265,4,125,124,1,99,86,0,10,3,21
95EE03W1,808,490,224,258,8,213,210,3,87,81,0,6,0,18
95EE04W1,736,552,242,307,3,64,64,0,97,85,0,11,1,23
95EE05W1,577,443,274,168,1,34,34,0,70,59,0,11,0,30
95EE06W1,692,530,255,274,1,72,68,4,74,66,0,8,0,16
95EE07W1,740,494,235,257,2,83,83,0,142,126,0,16,0,21
95EE08W1,711,518,303,209,6,22,22,0,147,139,0,7,1,24
95EE09W1,605,465,254,211,0,65,63,2,57,50,0,6,1,18
95EE10W1,598,434,239,189,6,50,49,1,85,75,0,10,0,29
95EE11W1,551,462,280,181,1,30,30,0,52,38,0,11,3,7
95EE12W1,1059,559,183,364,12,241,219,22,222,202,0,17,3,37
95EE13W1,718,369,232,134,3,181,106,75,149,135,0,10,4,19
95EE14W1,1016,748,326,410,12,83,83,0,166,155,0,10,1,19
95EE15W1,606,478,256,219,3,63,63,0,46,39,0,6,1,19
95EE16W1,709,575,293,280,2,45,45,0,72,68,1,3,0,17
95FF01S1,781,672,286,382,4,2,0,2,96,90,0,5,1,11
95FF01S2,959,742,281,459,2,11,3,8,188,175,0,12,1,18
95FF02W1,923,781,432,348,1,25,25,0,89,74,6,9,0,28
95FF03W1,1169,771,274,491,6,118,80,38,257,240,1,14,2,23
95FF04W1,862,755,420,334,1,36,25,11,45,37,1,6,1,26
95FF05W1,1119,718,303,407,8,192,162,30,161,149,1,10,1,48
95FF06S1,820,615,228,375,12,55,53,2,129,115,1,13,0,21
95FF06S2,720,601,205,395,1,36,30,6,73,71,1,1,0,10
95FF07W1,1154,610,211,392,7,310,268,42,194,176,0,17,1,40
95FF08W1,993,667,319,345,3,187,147,40,97,84,0,10,3,42
95FF09W1,1000,677,274,397,6,143,134,9,149,130,2,14,3,31
95FF10W1,1216,1040,463,567,10,48,33,15,98,87,0,11,0,30
95FF11W1,873,760,408,352,0,30,28,2,59,47,0,12,0,24
95FF12W1,1018,804,383,418,3,73,71,2,112,94,2,13,3,29
95FF13W1,977,794,395,396,3,49,47,2,96,84,0,11,1,38
95FF14W1,862,770,435,334,1,11,11,0,55,47,0,8,0,26
95FF15W1,1073,648,348,296,4,185,163,22,192,172,0,16,4,48
95FF16W1,927,711,343,364,4,107,75,32,82,76,0,3,3,27
95FF17W1,857,409,208,198,3,188,169,19,220,205,0,13,2,40
95GG01S1,739,489,251,235,3,158,42,116,76,70,0,3,3,16
95GG01S2,624,365,176,186,3,117,53,64,123,113,0,3,7,19
95GG01S3,641,507,240,266,1,54,47,7,67,58,1,7,1,13
95GG02S1,749,362,163,194,5,223,166,57,141,134,0,5,2,23
95GG02S2,859,373,198,171,4,278,160,118,179,168,0,7,4,29
95GG02S3,960,217,47,166,4,635,422,213,53,47,0,4,2,55
95GG03S1,895,662,295,360,7,30,13,17,186,166,2,15,3,17
95GG03S2,767,616,279,337,0,41,16,25,103,91,2,7,3,7
95GG03S3,1005,593,245,345,3,158,65,93,229,217,0,9,3,25
95GG04S1,801,256,90,165,1,408,303,105,102,88,1,9,4,35
95GG04S2,640,227,97,127,3,350,207,143,45,39,0,4,2,18
95GG04S3,856,233,81,145,7,400,387,13,178,171,0,7,0,45
95GG05S1,845,414,156,252,6,129,68,61,292,273,2,16,1,10
95GG05S2,948,513,173,326,14,84,51,33,341,318,1,22,0,10
95GG05S3,1007,300,125,168,7,353,131,222,331,306,1,18,6,23
95GG06S1,794,408,195,212,1,262,251,11,104,98,0,5,1,20
95GG06S2,833,566,257,306,3,100,95,5,154,145,0,8,1,13
95GG06S3,754,552,196,351,5,114,105,9,74,70,0,3,1,14
95GG07S1,796,465,230,229,6,91,66,25,231,147,41,7,36,9
95GG07S2,788,302,142,157,3,262,70,192,199,182,0,12,5,25
95GG07S3,685,388,142,236,10,172,133,39,112,102,1,4,5,13
95GG08S1,554,443,210,231,2,53,51,2,50,40,3,7,0,8
95GG08S2,810,446,181,256,9,198,143,55,147,129,2,14,2,19
95GG08S3,787,443,139,290,14,182,165,17,149,142,0,7,0,13
95GG09S1,844,711,355,352,4,30,1,29,91,82,0,7,2,12
95GG09S2,808,634,309,319,6,101,99,2,61,59,0,1,1,12
95GG09S3,952,431,135,290,6,356,270,86,138,130,0,8,0,27
95GG10S1,966,363,183,176,4,249,245,4,330,308,0,20,2,24
95GG10S2,1051,304,159,142,3,373,298,75,336,306,0,26,4,38
95GG11S1,987,393,161,218,14,283,102,181,294,280,0,5,9,17
95GG11S2,701,540,247,289,4,29,16,13,122,116,0,6,0,10
95GG11S3,998,520,207,301,12,107,36,71,353,343,0,9,1,18
95GG12S1,558,92,42,48,2,42,28,14,417,398,2,9,8,7
95GG12S2,727,116,69,46,1,82,38,44,524,476,1,41,6,5
95GG12S3,586,126,61,56,9,73,28,45,381,366,2,10,3,6
95GG12S4,719,42,14,21,7,118,13,105,554,542,1,6,5,5
95GG12S5,839,208,88,115,5,390,211,179,224,207,1,13,3,17
95GG13S1,664,280,113,165,2,270,238,32,87,79,0,5,3,27
95GG13S2,665,539,244,293,2,61,59,2,46,44,0,1,1,19
95GG13S3,787,453,201,248,4,224,223,1,72,64,0,6,2,38
95GG14S1,618,565,284,281,0,8,6,2,31,26,0,5,0,14
95GG14S2,582,496,248,248,0,36,26,10,39,32,0,7,0,11
95GG14S3,617,564,265,293,6,10,9,1,38,35,0,2,1,5
95GG15S1,736,650,337,313,0,20,15,5,57,54,0,2,1,9
95GG15S2,890,730,337,390,3,34,13,21,119,110,0,9,0,7
95GG15S3,918,595,317,271,7,206,199,7,89,78,0,10,1,28
95GG16S1,866,471,198,259,14,128,75,53,255,238,0,17,0,12
95GG16S2,777,481,197,280,4,154,24,130,130,119,0,11,0,12
95GG16S3,587,390,182,205,3,122,110,12,59,54,0,5,0,16
95GG17S1,770,405,164,236,5,214,77,137,132,119,3,8,2,19
95GG17S2,623,516,228,283,5,48,19,29,55,51,0,4,0,4
95GG17S3,744,353,138,213,2,255,196,59,118,104,0,5,9,18
95GG18S1,1073,471,182,284,5,373,213,160,194,182,0,8,4,35
95GG18S2,1070,384,156,224,4,411,254,157,245,233,0,12,0,30
95GG19S1,1061,270,133,137,0,592,468,124,107,96,0,4,7,92
95GG19S2,1178,243,70,155,18,760,363,397,118,101,1,4,12,57
95GG20S1,1393,319,135,180,4,642,296,346,386,365,2,11,8,46
95GG20S2,966,288,104,177,7,520,484,36,111,105,1,3,2,47
95GG21S1,639,183,70,110,3,375,355,20,50,48,0,0,2,31
95GG21S2,675,208,57,148,3,409,356,53,38,35,0,1,2,20
95GG21S3,948,263,95,162,6,474,334,140,168,161,1,0,6,43
95GG22S1,733,513,244,267,2,87,39,48,112,95,1,10,6,21
95GG22S2,814,578,255,316,7,147,39,108,72,65,0,7,0,17
95GG22S3,661,475,174,291,10,130,89,41,43,36,0,6,1,13
95GG23S1,566,517,278,238,1,6,5,1,40,33,0,5,2,3
95GG23S2,579,470,234,233,3,50,48,2,45,39,0,5,1,14
95GG23S3,676,558,314,238,6,28,13,15,82,76,0,4,2,8
95GG24S1,612,468,244,221,3,71,40,31,64,57,0,3,4,9
95GG24S2,712,507,275,228,4,37,30,7,157,146,0,8,3,11
95GG24S3,621,450,215,234,1,37,17,20,127,117,0,9,1,7
95GG25S1,868,531,245,280,6,213,143,70,105,96,2,7,0,19
95GG25S2,716,542,216,319,7,115,108,7,47,38,0,9,0,12
95GG25S3,610,391,119,265,7,166,149,17,41,35,0,6,0,12
95GG26S1,848,394,187,199,8,329,306,23,103,96,2,0,5,22
95GG26S2,806,452,245,204,3,213,159,54,123,114,0,4,5,18
95GG27S1,487,384,66,315,3,76,74,2,22,21,0,1,0,5
95GG27S2,607,373,87,281,5,183,139,44,43,41,0,2,0,8
95GG27S3,727,432,136,290,6,214,198,16,64,54,0,10,0,17
95GG27S4,646,361,129,227,5,220,195,25,47,41,0,4,2,18
95GG28S1,839,662,228,420,14,63,56,7,103,92,0,11,0,11
95GG28S2,712,498,257,236,5,146,134,12,54,45,0,7,2,14
95GG28S3,774,275,120,150,5,422,417,5,53,48,0,5,0,24
95GG29S1,1083,229,73,149,7,563,228,335,255,238,0,12,5,36
95GG29S2,1347,605,214,381,10,258,72,186,451,422,0,15,14,33
95GG30S1,763,451,211,235,5,238,237,1,39,37,0,2,0,35
95GG30S2,695,560,266,294,0,38,3,35,86,80,0,5,1,11
95GG30S3,625,575,303,271,1,6,4,2,37,30,0,7,0,7
95GG31S1,793,682,248,431,3,27,24,3,79,66,0,12,1,5
95GG31S2,800,551,269,275,7,181,156,25,49,45,0,3,1,19
95GG31S3,870,420,167,249,4,368,225,143,57,42,1,8,6,25
95GG32S1,1257,634,206,401,27,405,291,114,190,178,0,9,3,28
95GG32S2,698,363,162,193,8,189,154,35,117,112,0,4,1,29
95GG32S3,694,490,247,243,0,100,67,33,90,79,0,5,6,14
95GG33S1,737,622,358,263,1,10,5,5,96,88,3,5,0,9
95GG33S2,618,473,263,209,1,35,6,29,102,94,1,7,0,8
95GG33S3,840,556,289,266,1,13,10,3,263,240,4,19,0,8
95GG34S1,650,370,166,202,2,199,174,25,65,60,0,3,2,16
95GG34S2,553,509,241,267,1,8,6,2,31,29,0,2,0,5
95GG34S3,796,574,257,310,7,11,8,3,200,189,0,11,0,11
95GG35S1,867,240,119,118,3,521,345,176,74,64,0,3,7,32
95GG35S2,731,200,83,112,5,457,438,19,39,35,0,4,0,35
95GG35S3,646,210,95,112,3,314,250,64,92,87,0,4,1,30
95GG36S1,827,594,239,349,6,84,24,60,142,124,0,11,7,7
95GG36S2,836,704,314,386,4,67,14,53,58,50,0,6,2,7
95GG36S3,818,651,302,341,8,71,11,60,87,79,0,8,0,9
95GG37S1,779,577,236,338,3,22,12,10,174,167,1,5,1,6
95GG37S2,819,563,233,321,9,34,24,10,214,195,0,17,2,8
95GG37S3,1089,579,232,336,11,82,24,58,416,392,0,23,1,12
95GG38S1,1369,917,378,534,5,133,52,81,293,265,0,26,2,26
95GG38S2,853,470,193,271,6,130,73,57,233,210,0,19,4,20
95GG38S3,693,524,245,279,0,63,24,39,93,91,0,2,0,13
95GG39S1,1172,346,103,241,2,416,306,110,357,336,2,13,6,53
95GG39S2,1402,310,121,183,6,668,479,189,346,318,0,17,11,78
95GG39S3,1042,219,100,118,1,477,416,61,279,259,1,19,0,67
95GG40S1,802,202,40,159,3,448,331,117,97,88,0,5,4,55
95GG40S2,1059,193,79,111,3,717,606,111,69,61,0,4,4,80
95GG41S1,789,725,434,288,3,6,4,2,48,43,0,3,2,10
95GG41S2,596,512,308,204,0,39,9,30,33,27,0,3,3,12
95GG41S3,788,619,311,306,2,53,49,4,103,95,0,7,1,13
95GG42S1,689,592,337,255,0,8,6,2,80,78,0,1,1,9
95GG42S2,209,141,96,45,0,9,7,2,56,54,0,2,0,3
95GG42S3,740,309,160,143,6,13,8,5,410,378,0,32,0,8
95GG42S4,968,637,349,285,3,22,11,11,298,286,0,10,2,11
95GG43S1,720,350,131,211,8,223,155,68,126,123,0,2,1,21
95GG43S2,734,553,243,304,6,30,27,3,145,132,0,13,0,6
95GG43S3,862,463,159,297,7,185,76,109,196,177,0,15,4,18
95GG44S1,1390,348,128,206,14,606,447,159,381,363,6,8,4,55
95GG44S2,1315,407,153,249,5,472,242,230,394,367,0,21,6,42
95GG45S1,694,604,381,222,1,30,28,2,55,51,0,4,0,5
95GG45S2,686,279,113,164,2,335,313,22,57,52,0,3,2,15
95GG45S3,749,490,231,255,4,124,113,11,113,103,0,9,1,22
95GG46S1,663,378,140,235,3,232,201,31,37,31,0,2,4,16
95GG46S2,646,322,122,192,8,284,246,38,23,21,0,1,1,17
95GG46S3,623,281,98,180,3,293,218,75,30,25,0,3,2,19
95GG47S1,1025,330,154,170,6,448,129,319,224,202,0,12,10,23
95GG47S2,801,304,124,174,6,336,157,179,132,122,0,4,6,29
95GG47S3,815,324,134,187,3,265,35,230,207,197,0,7,3,19
95GG48S1,620,355,119,231,5,145,130,15,100,96,0,4,0,20
95GG48S2,842,201,49,150,2,543,300,243,59,49,0,5,5,39
95GG48S3,589,248,81,165,2,293,285,8,23,20,0,2,1,25
95GG49S1,748,344,189,153,2,47,42,5,339,327,0,9,3,18
95GG49S2,948,222,122,95,5,51,11,40,656,620,0,27,9,19
95GG49S3,821,167,74,84,9,91,52,39,552,519,1,30,2,11
95GG49S4,834,178,92,81,5,114,32,82,520,489,2,26,3,22
95GG50S1,764,350,117,229,4,146,119,27,254,237,1,12,4,14
95GG50S2,972,260,99,155,6,444,333,111,234,226,0,5,3,34
95GG50S3,917,294,136,155,3,331,101,230,264,246,0,9,9,28
95GG51S1,683,297,181,112,4,159,69,90,210,194,0,2,14,17
95GG51S2,710,242,142,100,0,277,120,157,159,152,0,3,4,32
95GG51S3,688,162,84,76,2,427,215,212,62,57,0,4,1,37
95HH01W1,890,622,294,319,9,128,124,4,127,110,2,9,6,13
95HH02S1,522,476,222,251,3,2,2,0,31,28,0,3,0,13
95HH02S2,541,506,126,378,2,5,3,2,25,21,0,4,0,5
95HH03W1,726,617,369,246,2,46,2,44,54,52,0,2,0,9
95HH04S1,645,595,191,391,13,0,0,0,40,35,0,5,0,10
95HH04S2,515,463,182,280,1,32,6,26,14,13,0,1,0,6
95HH05W1,908,507,157,333,17,224,219,5,155,150,0,5,0,22
95HH06S1,762,673,180,489,4,15,15,0,61,54,0,6,1,13
95HH06S2,920,760,222,533,5,72,14,58,80,71,0,8,1,8
95HH07W1,733,364,157,205,2,256,226,30,86,77,0,8,1,27
95HH08W1,1083,820,353,462,5,97,96,1,149,136,0,13,0,17
95HH09W1,1423,699,331,359,9,298,149,149,383,357,2,23,1,43
95HH10W1,945,833,363,470,0,33,33,0,67,60,0,4,3,12
95HH11W1,655,306,130,169,7,268,226,42,66,51,0,13,2,15
95HH12W1,626,491,212,271,8,71,68,3,53,45,1,7,0,11
95HH13W1,614,336,106,223,7,166,156,10,100,90,0,10,0,12
95HH14W1,764,402,188,208,6,232,228,4,103,95,0,8,0,27
95HH15W1,1083,760,287,466,7,165,108,57,139,125,1,12,1,19
95HH16W1,917,708,374,332,2,74,53,21,115,100,6,9,0,20
95HH17W1,928,809,360,439,10,30,30,0,75,66,0,8,1,14
95II01S1,626,517,241,276,0,52,51,1,50,42,0,7,1,7
95II01S2,634,588,329,257,2,4,3,1,33,30,0,3,0,9
95II02S1,507,443,145,297,1,23,5,18,31,27,0,3,1,10
95II02S2,678,481,202,277,2,128,67,61,55,49,0,6,0,14
95II02S3,726,371,180,188,3,293,280,13,44,36,0,7,1,18
95II03S1,575,527,137,387,3,4,4,0,41,36,1,4,0,3
95II03S2,729,643,265,370,8,7,6,1,74,65,1,6,2,5
95II04S1,864,740,229,503,8,40,38,2,70,64,1,5,0,14
95II04S2,808,535,182,348,5,186,185,1,69,63,0,6,0,18
95II05S1,527,494,223,268,3,1,0,1,28,25,0,3,0,4
95II05S2,774,580,238,330,12,94,60,34,84,72,1,10,1,16
95II06S1,533,502,199,301,2,5,3,2,22,19,0,3,0,4
95II06S2,752,621,221,386,14,6,5,1,123,117,0,6,0,2
95II07W1,991,458,190,257,11,403,330,73,90,69,1,20,0,40
95II08W1,1073,792,382,398,12,166,146,20,101,89,1,10,1,14
95II09S1,865,639,275,363,1,75,6,69,138,103,18,9,8,13
95II09S2,552,462,167,290,5,20,4,16,65,62,0,3,0,5
95II10W1,1144,665,247,400,18,377,363,14,69,62,1,4,2,33
95II11W1,1055,884,439,442,3,31,8,23,128,120,0,8,0,12
95II12W1,1007,928,472,452,4,11,9,2,57,54,0,3,0,11
95II13W1,1253,685,319,355,11,380,330,50,152,139,1,11,1,36
95II14W1,1026,939,517,420,2,2,2,0,78,71,0,6,1,7
95II15S1,660,556,161,391,4,28,9,19,71,69,0,2,0,5
95II15S2,659,606,358,246,2,5,3,2,42,39,0,3,0,6
95II16W1,890,660,346,307,7,158,124,34,58,43,0,12,3,14
95II17W1,1190,779,378,395,6,290,251,39,85,70,0,14,1,36
95II18W1,1090,603,266,329,8,361,331,30,91,78,1,12,0,35
95II19S1,633,561,306,253,2,21,19,2,35,26,3,3,3,16
95II19S2,756,644,312,330,2,52,52,0,39,38,0,1,0,21
95II20W1,1211,924,432,485,7,89,49,40,183,166,1,15,1,15
95II21W1,1045,559,237,307,15,374,372,2,75,68,0,7,0,37
95II22W1,990,782,401,368,13,124,124,0,64,56,0,8,0,20
95II23W1,910,728,360,363,5,72,69,3,91,78,0,12,1,19
95JJ01W1,892,755,437,315,3,45,44,1,70,56,2,11,1,22
95JJ02W1,1074,695,434,258,3,189,169,20,166,151,2,13,0,24
95JJ03S1,596,168,72,92,4,379,377,2,26,25,0,0,1,23
95JJ03S2,427,230,71,150,9,137,129,8,52,47,0,5,0,8
95JJ04S1,610,435,232,199,4,77,75,2,80,69,0,8,3,18
95JJ04S2,669,493,291,197,5,39,39,0,113,98,2,12,1,24
95JJ05W1,892,380,212,156,12,172,96,76,305,277,10,15,3,35
95JJ06W1,1063,466,184,264,18,387,316,71,162,138,1,17,6,48
95JJ07W1,1092,468,162,297,9,408,374,34,174,155,1,16,2,42
95JJ08S1,540,421,263,158,0,54,52,2,40,36,0,4,0,25
95JJ08S2,647,429,209,213,7,12,3,9,197,187,1,8,1,9
95JJ09W1,839,712,502,210,0,47,42,5,61,51,1,9,0,19
95JJ10W1,1027,680,405,273,2,161,140,21,135,114,3,16,2,51
95JJ11S1,724,505,266,234,5,93,80,13,117,111,0,6,0,9
95JJ11S2,818,655,363,282,10,4,2,2,145,130,0,12,3,14
95JJ12W1,1002,643,324,318,1,147,134,13,187,166,1,19,1,25
95JJ13S1,779,552,194,355,3,58,58,0,156,144,1,10,1,13
95JJ13S2,678,572,297,266,9,1,1,0,91,84,1,5,1,14
95JJ14W1,849,672,406,265,1,104,102,2,51,42,1,8,0,22
95JJ15W1,779,544,341,198,5,9,6,3,210,193,0,16,1,16
95JJ16W1,916,452,277,166,9,170,132,38,263,230,2,28,3,31
95JJ17W1,824,710,437,272,1,29,24,5,61,52,0,9,0,24
95JJ18W1,975,525,319,201,5,136,73,63,273,253,0,16,4,41
95JJ19S1,652,473,314,154,5,3,3,0,155,147,0,8,0,21
95JJ19S2,476,245,140,104,1,44,7,37,178,171,0,7,0,9
95JJ20S1,833,674,256,410,8,35,34,1,116,107,0,9,0,8
95JJ20S2,785,601,284,312,5,90,82,8,78,71,0,6,1,16
95JJ21W1,962,539,285,247,7,166,166,0,218,183,2,26,7,39
