GeographyCode,QS406NI0001,QS406NI0002,QS406NI0003,QS406NI0004,QS406NI0005,QS406NI0006,QS406NI0007,QS406NI0008,QS406NI0009,QS406NI0010
95CC12W1,890,0,9,19,50,153,203,155,142,159
95CC13W1,817,0,5,15,70,182,165,124,119,137
95CC14W1,1132,0,7,17,77,345,290,149,112,135
95CC15W1,1007,2,11,31,71,256,216,146,117,157
95CC16W1,1076,3,8,47,103,340,230,121,104,120
95CC17W1,897,3,7,19,61,203,159,139,139,167
95CC18W1,937,5,10,30,119,217,180,134,113,129
95CC19W1,981,1,10,23,89,254,196,152,107,149
95CC20S1,484,0,2,4,11,149,123,67,50,78
95CC20S2,643,2,9,32,69,226,169,62,27,47
95CC21W1,1167,1,12,61,101,372,263,133,110,114
95CC22W1,842,5,8,61,180,322,139,53,29,45
95DD01W1,836,2,7,13,83,144,212,140,84,151
95DD02S1,599,1,5,43,84,197,123,69,47,30
95DD02S2,891,0,0,22,45,229,233,139,132,91
95DD03W1,1389,1,6,37,78,273,388,231,165,210
95DD04W1,859,1,23,97,159,289,223,46,11,10
95DD05W1,685,1,4,53,31,441,119,15,14,7
95DD06W1,944,0,5,15,20,197,277,187,120,123
95DD07S1,689,1,6,32,106,219,123,66,55,81
95DD07S2,723,0,8,52,95,134,155,118,68,93
95DD08W1,1041,5,73,175,198,220,233,101,21,15
95DD09W1,929,1,2,10,66,119,152,167,154,258
95DD10W1,1180,1,16,94,188,364,192,130,103,92
95DD11W1,955,2,23,124,81,424,182,68,28,23
95DD12W1,890,0,3,14,52,145,162,145,172,197
95DD13W1,741,5,7,58,95,175,258,69,32,42
95DD14S1,626,1,2,16,49,237,136,65,59,61
95DD14S2,607,1,0,14,22,53,66,127,127,197
95DD15W1,1174,2,4,40,84,243,209,197,181,214
95DD16W1,1019,4,1,19,46,160,218,155,165,251
95DD17W1,1148,1,3,21,55,214,207,199,193,255
95DD18W1,873,7,25,63,184,289,169,66,40,30
95DD19S1,732,0,6,36,86,230,205,64,61,44
95DD19S2,543,0,2,13,29,129,124,92,64,90
95DD20W1,826,3,17,54,255,313,142,29,6,7
95DD21W1,891,4,14,56,114,251,221,101,77,53
95DD22S1,559,0,10,30,45,87,117,89,68,113
95DD22S2,597,1,7,29,67,163,117,79,55,79
95DD23W1,881,3,5,6,43,118,170,178,158,200
95DD24W1,990,0,8,40,46,292,286,151,96,71
95EE01W1,592,1,4,19,33,146,133,98,79,79
95EE02W1,790,2,9,34,75,198,191,116,76,89
95EE03W1,808,1,1,28,86,300,184,98,54,56
95EE04W1,736,1,3,25,86,253,145,84,68,71
95EE05W1,577,1,9,17,66,147,85,66,70,116
95EE06W1,692,1,11,17,60,181,151,103,90,78
95EE07W1,740,0,10,24,69,235,267,78,34,23
95EE08W1,711,4,20,43,68,155,147,106,65,103
95EE09W1,605,0,9,15,44,153,98,88,87,111
95EE10W1,598,0,2,15,62,155,141,86,68,69
95EE11W1,551,1,3,10,29,121,79,97,87,124
95EE12W1,1059,9,17,64,139,390,307,55,45,33
95EE13W1,718,6,30,81,109,163,119,62,56,92
95EE14W1,1016,0,6,23,68,278,294,145,89,113
95EE15W1,606,1,10,17,56,141,121,91,69,100
95EE16W1,709,2,8,12,47,146,166,112,71,145
95FF01S1,781,0,3,8,60,188,192,130,103,97
95FF01S2,959,0,7,13,54,206,170,144,161,204
95FF02W1,923,0,9,27,77,201,207,135,115,152
95FF03W1,1169,4,10,50,138,442,304,122,53,46
95FF04W1,862,0,4,19,57,148,123,130,144,237
95FF05W1,1119,1,19,48,159,411,222,103,67,89
95FF06S1,820,0,7,47,92,256,213,98,69,38
95FF06S2,720,0,4,24,58,168,121,102,114,129
95FF07W1,1154,4,15,98,193,536,187,75,28,18
95FF08W1,993,2,17,75,151,286,160,116,78,108
95FF09W1,1000,6,11,62,133,351,188,85,62,102
95FF10W1,1216,1,8,34,144,255,203,198,153,220
95FF11W1,873,0,7,15,65,136,159,154,144,193
95FF12W1,1018,0,8,30,107,308,169,159,114,123
95FF13W1,977,0,8,23,75,268,183,126,115,179
95FF14W1,862,2,5,13,66,107,121,139,127,282
95FF15W1,1073,2,15,59,164,349,217,116,76,75
95FF16W1,927,2,30,50,81,200,139,111,135,179
95FF17W1,857,3,28,106,166,332,117,60,29,16
95GG01S1,739,2,37,43,106,224,195,80,37,15
95GG01S2,624,8,19,75,44,243,159,50,20,6
95GG01S3,641,0,10,44,51,226,194,73,38,5
95GG02S1,749,1,20,41,293,258,100,24,6,6
95GG02S2,859,0,18,64,381,305,55,21,9,6
95GG02S3,960,7,96,101,285,360,70,29,6,6
95GG03S1,895,2,13,67,158,228,158,92,83,94
95GG03S2,767,3,7,48,80,82,237,126,90,94
95GG03S3,1005,4,40,95,225,214,231,127,43,26
95GG04S1,801,0,59,108,256,280,74,13,5,6
95GG04S2,640,0,10,62,176,245,90,42,11,4
95GG04S3,856,2,54,90,422,217,46,14,8,3
95GG05S1,845,0,19,101,213,237,136,63,33,43
95GG05S2,948,0,17,61,176,382,198,79,33,2
95GG05S3,1007,2,57,125,280,276,151,91,17,8
95GG06S1,794,0,6,24,159,402,171,20,6,6
95GG06S2,833,1,13,22,304,321,143,17,6,6
95GG06S3,754,2,4,28,102,252,219,85,37,25
95GG07S1,796,24,58,81,103,301,172,31,14,12
95GG07S2,788,4,27,85,218,286,119,37,6,6
95GG07S3,685,2,22,47,160,329,85,23,12,5
95GG08S1,554,2,4,28,39,116,193,80,44,48
95GG08S2,810,3,20,51,250,274,159,37,11,5
95GG08S3,787,0,16,96,166,295,127,48,12,27
95GG09S1,844,1,18,38,56,103,232,163,104,129
95GG09S2,808,0,8,21,110,267,299,61,26,16
95GG09S3,952,1,15,103,254,409,110,40,11,9
95GG10S1,966,0,35,101,527,235,50,9,2,7
95GG10S2,1051,2,39,81,471,331,90,19,13,5
95GG11S1,987,5,70,99,455,217,91,31,14,5
95GG11S2,701,0,12,23,124,139,165,93,55,90
95GG11S3,998,7,47,111,343,313,137,29,7,4
95GG12S1,558,13,52,138,93,60,69,56,31,46
95GG12S2,727,5,52,83,105,178,154,107,28,15
95GG12S3,586,6,30,135,99,103,63,73,40,37
95GG12S4,719,24,134,205,125,82,59,32,36,22
95GG12S5,839,3,42,101,234,250,117,66,18,8
95GG13S1,664,6,35,76,197,220,86,19,14,11
95GG13S2,665,1,5,35,105,129,112,72,74,132
95GG13S3,787,1,24,115,194,238,125,39,22,29
95GG14S1,618,0,2,9,12,108,250,125,78,34
95GG14S2,582,0,3,12,57,49,82,123,133,123
95GG14S3,617,0,0,11,38,175,206,89,58,40
95GG15S1,736,0,1,14,68,82,196,152,100,123
95GG15S2,890,4,10,52,95,236,209,139,96,49
95GG15S3,918,3,14,60,183,295,230,55,45,33
95GG16S1,866,6,48,113,137,167,192,104,66,33
95GG16S2,777,3,39,80,111,93,115,126,110,100
95GG16S3,587,0,5,19,71,184,124,75,74,35
95GG17S1,770,2,13,56,162,190,135,102,70,40
95GG17S2,623,3,22,19,33,115,224,122,52,33
95GG17S3,744,2,15,23,145,324,186,34,9,6
95GG18S1,1073,2,46,86,349,413,123,39,6,9
95GG18S2,1070,9,65,138,285,372,146,37,12,6
95GG19S1,1061,9,51,124,463,324,67,10,11,2
95GG19S2,1178,1,50,125,355,525,71,32,8,11
95GG20S1,1393,17,102,306,487,362,89,20,4,6
95GG20S2,966,6,21,98,296,303,190,43,7,2
95GG21S1,639,5,12,51,196,272,67,26,4,6
95GG21S2,675,1,21,75,154,307,93,15,7,2
95GG21S3,948,16,87,228,282,241,65,10,10,9
95GG22S1,733,5,16,65,93,211,185,103,38,17
95GG22S2,814,4,48,80,105,209,236,85,28,19
95GG22S3,661,2,11,61,77,216,159,92,28,15
95GG23S1,566,0,2,16,23,196,162,46,55,66
95GG23S2,579,1,13,45,64,54,139,131,75,57
95GG23S3,676,0,9,44,42,208,216,77,46,34
95GG24S1,612,2,23,45,136,118,154,64,43,27
95GG24S2,712,3,27,27,239,246,144,21,2,3
95GG24S3,621,5,13,40,138,97,121,80,58,69
95GG25S1,868,5,23,110,133,274,169,88,45,21
95GG25S2,716,1,6,67,78,227,229,71,28,9
95GG25S3,610,0,14,34,99,300,105,34,13,11
95GG26S1,848,2,18,86,119,459,117,25,13,9
95GG26S2,806,2,16,54,159,378,161,24,7,5
95GG27S1,487,1,9,40,40,145,111,78,38,25
95GG27S2,607,7,15,83,48,252,136,41,17,8
95GG27S3,727,4,25,113,144,220,158,46,14,3
95GG27S4,646,5,11,61,91,330,104,28,10,6
95GG28S1,839,0,21,46,82,306,224,92,27,41
95GG28S2,712,1,11,28,97,226,254,68,16,11
95GG28S3,774,5,11,62,172,427,73,18,4,2
95GG29S1,1083,5,58,265,331,322,67,27,7,1
95GG29S2,1347,2,55,163,274,565,198,62,17,11
95GG30S1,763,0,8,45,216,265,133,47,33,16
95GG30S2,695,1,14,56,71,127,190,89,52,95
95GG30S3,625,0,3,8,26,252,271,40,19,6
95GG31S1,793,0,7,27,70,315,163,143,42,26
95GG31S2,800,0,7,41,88,303,246,81,20,14
95GG31S3,870,3,25,88,156,309,191,77,17,4
95GG32S1,1257,3,37,101,235,534,201,95,28,23
95GG32S2,698,4,16,62,145,296,111,44,9,11
95GG32S3,694,1,6,26,93,214,216,80,43,15
95GG33S1,737,2,15,72,58,33,65,105,138,249
95GG33S2,618,1,11,47,70,48,74,62,91,214
95GG33S3,840,4,31,59,166,135,110,105,88,142
95GG34S1,650,1,7,54,169,259,77,53,25,5
95GG34S2,553,0,2,11,16,79,235,122,63,25
95GG34S3,796,4,14,99,105,142,220,130,59,23
95GG35S1,867,3,32,137,270,308,89,19,8,1
95GG35S2,731,4,34,70,315,210,60,32,3,3
95GG35S3,646,3,20,71,239,213,51,32,6,11
95GG36S1,827,1,27,60,108,306,254,52,16,3
95GG36S2,836,0,8,52,34,203,378,114,33,14
95GG36S3,818,0,9,25,121,236,290,88,37,12
95GG37S1,779,4,14,58,42,122,162,137,118,122
95GG37S2,819,0,5,25,209,243,198,79,36,24
95GG37S3,1089,2,41,139,288,367,163,49,24,16
95GG38S1,1369,7,59,175,215,208,271,248,102,84
95GG38S2,853,6,41,128,197,167,138,69,50,57
95GG38S3,693,1,9,62,62,130,271,88,29,41
95GG39S1,1172,18,151,339,291,231,99,23,12,8
95GG39S2,1402,24,109,326,538,266,110,22,4,3
95GG39S3,1042,4,65,165,486,225,66,23,4,4
95GG40S1,802,8,29,88,258,292,75,30,16,6
95GG40S2,1059,3,70,141,356,416,48,15,6,4
95GG41S1,789,0,3,16,63,71,165,144,166,161
95GG41S2,596,2,2,29,43,38,66,117,128,171
95GG41S3,788,0,21,29,109,101,241,107,91,89
95GG42S1,689,2,5,22,45,58,165,117,101,174
95GG42S2,209,1,6,19,42,18,28,28,28,39
95GG42S3,740,5,24,62,105,121,157,146,77,43
95GG42S4,968,0,12,80,101,205,337,99,63,71
95GG43S1,720,4,15,114,192,260,104,21,6,4
95GG43S2,734,0,8,37,93,392,135,41,19,9
95GG43S3,862,3,47,72,279,277,140,30,10,4
95GG44S1,1390,18,94,246,471,344,132,53,22,10
95GG44S2,1315,4,49,156,588,370,80,47,15,6
95GG45S1,694,1,4,16,70,93,86,117,125,182
95GG45S2,686,2,20,102,130,279,116,21,10,6
95GG45S3,749,3,16,49,146,214,178,72,40,31
95GG46S1,663,3,12,56,91,272,168,44,10,7
95GG46S2,646,0,14,49,89,332,122,23,13,4
95GG46S3,623,2,11,75,40,280,182,23,7,3
95GG47S1,1025,11,91,183,215,151,181,127,41,25
95GG47S2,801,10,55,130,178,220,88,62,32,26
95GG47S3,815,8,43,178,96,89,165,155,41,40
95GG48S1,620,1,19,47,143,305,74,23,4,4
95GG48S2,842,6,36,87,196,375,113,19,7,3
95GG48S3,589,4,11,37,49,294,155,28,5,6
95GG49S1,748,4,13,90,231,152,107,48,29,74
95GG49S2,948,19,59,191,259,164,119,54,36,47
95GG49S3,821,6,39,92,255,212,131,50,26,10
95GG49S4,834,7,57,131,152,158,186,77,30,36
95GG50S1,764,0,20,39,287,290,104,17,6,1
95GG50S2,972,3,46,101,441,266,78,17,8,12
95GG50S3,917,3,45,84,368,275,90,44,3,5
95GG51S1,683,1,15,30,248,284,77,17,7,4
95GG51S2,710,3,40,65,262,214,77,27,13,9
95GG51S3,688,3,32,70,263,214,85,12,6,3
95HH01W1,890,0,12,59,158,222,229,88,48,74
95HH02S1,522,0,1,6,21,192,141,58,35,68
95HH02S2,541,0,0,8,16,139,102,96,76,104
95HH03W1,726,1,8,47,47,153,206,116,78,70
95HH04S1,645,0,2,10,35,299,166,72,40,21
95HH04S2,515,0,6,29,13,111,113,81,88,74
95HH05W1,908,3,5,78,131,429,204,34,14,10
95HH06S1,762,1,9,7,46,108,131,136,176,148
95HH06S2,920,1,4,16,84,260,206,124,112,113
95HH07W1,733,2,23,110,122,250,159,29,21,17
95HH08W1,1083,3,14,111,82,257,203,115,119,179
95HH09W1,1423,9,51,293,455,347,154,54,31,29
95HH10W1,945,1,4,21,68,119,175,163,145,249
95HH11W1,655,4,7,92,92,340,89,20,6,5
95HH12W1,626,0,0,16,36,330,145,61,20,18
95HH13W1,614,1,8,35,64,323,131,34,16,2
95HH14W1,764,3,8,57,210,306,117,30,17,16
95HH15W1,1083,0,43,87,170,242,254,129,76,82
95HH16W1,917,1,7,60,91,193,180,98,106,181
95HH17W1,928,0,2,19,67,289,229,138,70,114
95II01S1,626,1,4,36,50,186,123,86,77,63
95II01S2,634,1,2,5,99,151,130,88,58,100
95II02S1,507,1,11,8,20,88,95,72,78,134
95II02S2,678,2,9,43,108,129,173,86,71,57
95II02S3,726,0,15,60,277,95,143,51,35,50
95II03S1,575,0,0,11,30,134,109,117,104,70
95II03S2,729,2,7,16,72,239,246,91,38,18
95II04S1,864,0,5,66,39,256,160,145,107,86
95II04S2,808,4,13,76,61,458,104,54,25,13
95II05S1,527,0,4,11,6,107,93,100,104,102
95II05S2,774,3,14,49,102,305,162,75,32,32
95II06S1,533,0,1,7,21,156,130,75,72,71
95II06S2,752,1,1,41,72,275,177,105,43,37
95II07W1,991,7,35,98,216,428,141,48,11,7
95II08W1,1073,4,22,103,141,342,337,80,32,12
95II09S1,865,11,17,75,102,224,267,102,34,33
95II09S2,552,0,3,18,48,243,143,50,28,19
95II10W1,1144,2,32,71,235,432,250,75,32,15
95II11W1,1055,0,7,42,50,282,395,131,92,56
95II12W1,1007,2,3,27,60,196,409,165,90,55
95II13W1,1253,0,14,98,338,413,245,85,38,22
95II14W1,1026,0,0,8,28,264,372,162,96,96
95II15S1,660,0,1,16,78,155,144,114,85,67
95II15S2,659,0,4,9,14,183,215,113,80,41
95II16W1,890,3,8,44,55,333,349,66,24,8
95II17W1,1190,2,16,63,284,312,322,96,47,48
95II18W1,1090,7,30,162,273,355,211,34,10,8
95II19S1,633,0,6,7,39,85,104,123,113,156
95II19S2,756,0,2,31,80,238,120,103,93,89
95II20W1,1211,4,6,59,179,425,291,136,55,56
95II21W1,1045,8,22,65,115,573,191,42,16,13
95II22W1,990,1,7,43,81,261,385,116,53,43
95II23W1,910,1,2,16,63,231,347,141,64,45
95JJ01W1,892,1,4,26,45,165,185,134,129,203
95JJ02W1,1074,1,15,60,142,282,219,139,100,116
95JJ03S1,596,7,6,58,84,366,53,11,10,1
95JJ03S2,427,0,3,27,32,205,106,29,16,9
95JJ04S1,610,0,2,23,42,197,132,79,56,79
95JJ04S2,669,1,4,25,56,164,158,111,71,79
95JJ05W1,892,11,82,105,249,235,104,58,29,19
95JJ06W1,1063,7,62,122,158,432,197,59,10,16
95JJ07W1,1092,7,16,78,172,522,197,60,20,20
95JJ08S1,540,0,6,15,40,145,97,66,66,105
95JJ08S2,647,0,1,25,43,133,130,118,80,117
95JJ09W1,839,0,8,33,78,197,159,108,93,163
95JJ10W1,1027,1,18,39,74,274,243,142,94,142
95JJ11S1,724,0,5,17,72,188,142,123,94,83
95JJ11S2,818,0,0,23,43,181,271,138,95,67
95JJ12W1,1002,1,12,58,97,275,204,121,92,142
95JJ13S1,779,0,2,13,26,183,238,122,99,96
95JJ13S2,678,0,0,24,19,200,158,97,84,96
95JJ14W1,849,2,5,19,70,205,137,126,109,176
95JJ15W1,779,3,8,54,111,161,136,92,89,125
95JJ16W1,916,5,21,128,173,315,155,53,43,23
95JJ17W1,824,1,3,12,36,148,168,137,124,195
95JJ18W1,975,5,44,153,159,217,159,82,58,98
95JJ19S1,652,3,1,10,22,109,137,130,133,107
95JJ19S2,476,1,4,51,44,74,58,107,66,71
95JJ20S1,833,0,1,18,18,261,186,143,107,99
95JJ20S2,785,2,2,20,57,255,281,87,50,31
95JJ21W1,962,2,15,56,110,354,245,96,49,35
95JJ22W1,1088,1,25,34,62,117,216,200,201,232
95KK01W1,836,3,8,29,62,198,225,127,89,95
95KK02W1,722,0,9,19,73,173,168,99,73,108
95KK03W1,704,3,6,19,41,146,157,123,85,124
95KK04W1,974,2,15,35,108,359,188,134,72,61
95KK05W1,803,1,10,23,50,168,184,132,121,114
95KK06W1,737,1,6,34,87,276,164,88,46,35
95KK07W1,682,0,4,19,44,111,161,116,95,132
95KK08W1,967,3,12,35,74,320,194,125,92,112
95KK09W1,947,1,17,85,138,309,182,82,57,76
95KK10W1,699,0,5,20,34,126,142,109,118,145
95KK11W1,982,5,6,39,153,364,186,84,66,79
95KK12W1,776,1,10,37,79,182,186,104,81,96
95KK13W1,642,0,6,11,52,112,130,89,85,157
95KK14W1,703,1,12,14,65,183,133,106,73,116
95KK15W1,921,3,4,20,42,139,242,158,133,180
95KK16W1,809,4,12,45,72,227,204,98,71,76
95LL01S1,802,2,2,15,27,156,197,133,117,153
95LL01S2,777,0,4,12,35,189,195,128,82,132
95LL02S1,623,1,10,17,89,149,127,82,65,83
95LL02S2,744,15,55,122,206,207,81,22,22,14
95LL03W1,1092,7,34,89,171,427,258,55,23,28
95LL04W1,1090,1,13,30,107,440,227,145,68,59
95LL05S1,826,0,0,6,30,127,136,130,169,228
95LL05S2,628,1,1,14,36,195,135,94,70,82
95LL06S1,654,0,5,25,19,225,207,70,51,52
95LL06S2,754,1,4,70,81,237,235,83,19,24
95LL07W1,1001,2,18,75,117,558,191,27,10,3
95LL08S1,605,4,14,63,95,244,89,41,32,23
95LL08S2,721,10,47,89,107,291,110,45,13,9
95LL09S1,657,3,18,83,121,305,91,18,9,9
95LL09S2,738,6,46,103,151,230,118,53,23,8
95LL10S1,974,1,2,23,34,227,245,155,157,130
95LL10S2,767,1,1,23,62,155,168,125,120,112
95LL11S1,585,0,4,17,78,186,80,69,58,93
95LL11S2,839,0,3,9,37,240,142,92,139,177
95LL12S1,1043,1,9,64,91,496,217,85,46,34
95LL12S2,449,2,1,16,28,162,117,76,34,13
95LL13S1,539,2,1,20,36,211,156,71,27,15
95LL13S2,558,1,3,40,33,267,117,68,17,12
95LL14S1,475,1,10,37,56,205,97,48,10,11
95LL14S2,495,1,0,10,15,189,162,67,30,21
95LL15S1,690,4,20,94,120,163,101,68,55,65
95LL15S2,640,2,4,37,38,247,161,72,42,37
95LL16S1,1067,0,2,25,37,292,218,173,126,194
95LL16S2,1215,1,9,53,93,463,263,171,77,85
95LL17W1,1106,3,10,63,111,422,251,111,55,80
95LL18S1,795,0,5,10,43,203,272,106,82,74
95LL18S2,536,0,1,12,11,162,130,92,70,58
95LL19S1,855,1,6,11,72,218,179,106,121,141
95LL19S2,1049,0,3,29,66,301,200,158,136,156
95LL20W1,942,3,7,44,72,443,272,68,23,10
95LL21W1,1662,1,15,126,270,587,342,146,92,83
95LL22W1,1424,7,19,83,93,731,279,94,63,55
95LL23W1,973,3,10,60,205,400,191,63,18,23
95LL24S1,704,0,3,13,48,167,138,105,96,134
95LL24S2,608,0,4,18,45,175,135,89,70,72
95LL25S1,1007,1,5,29,90,277,213,134,109,149
95LL25S2,732,0,3,6,21,206,156,117,99,124
95LL26S1,761,3,41,76,148,323,127,21,10,12
95LL26S2,729,0,6,14,27,155,182,124,112,109
95MM01S1,603,1,7,41,90,355,60,27,9,13
95MM01S2,651,0,6,18,92,185,181,104,40,25
95MM01S3,643,0,1,16,86,255,138,75,38,34
95MM02S1,598,1,2,15,50,87,177,96,54,116
95MM02S2,546,0,4,5,21,69,82,83,134,148
95MM03W1,1155,0,4,31,84,211,269,234,153,169
95MM04W1,890,6,17,80,76,357,230,76,30,18
95MM05W1,1062,13,54,164,181,470,102,30,22,26
95MM06S1,489,3,8,29,33,291,82,26,12,5
95MM06S2,460,1,9,45,60,286,48,8,1,2
95MM07W1,1201,7,17,85,224,486,182,82,45,73
95MM08S1,562,7,7,68,116,222,96,32,9,5
95MM08S2,676,1,27,54,65,129,151,102,73,74
95MM09S1,584,2,15,31,52,204,109,65,62,44
95MM09S2,636,1,2,16,33,161,108,102,100,113
95MM10S1,495,0,9,35,67,261,82,30,7,4
95MM10S2,492,3,10,54,39,262,91,25,4,4
95MM11W1,855,3,16,59,115,492,141,17,7,5
95MM12S1,662,1,7,20,83,214,106,71,88,72
95MM12S2,499,3,10,23,132,265,40,18,4,4
95MM12S3,815,1,19,51,132,327,145,93,21,26
95MM13S1,401,0,1,6,11,104,90,84,66,39
95MM13S2,493,8,9,66,91,257,46,6,8,2
95MM13S3,551,1,9,30,106,243,105,29,10,18
95MM13S4,849,0,12,24,203,251,147,84,69,59
95MM13S5,696,0,1,12,17,181,147,79,126,133
95MM14S1,371,3,28,54,56,101,52,25,22,30
95MM14S2,805,9,37,131,156,284,113,37,21,17
95MM15S1,656,0,11,37,62,141,99,89,83,134
95MM15S2,914,0,6,22,56,176,235,147,106,166
95MM16S1,913,0,15,67,98,363,175,91,45,59
95MM16S2,1166,1,5,31,94,238,230,160,180,227
95MM17S1,610,0,2,14,9,247,141,124,50,23
95MM17S2,737,1,27,56,144,282,130,51,23,23
95MM18S1,784,0,5,38,35,204,201,113,84,104
95MM18S2,982,2,12,27,45,206,269,185,118,118
95MM19S1,634,0,2,18,52,246,125,107,54,30
95MM19S2,635,1,9,68,77,262,130,45,28,15
95MM20S1,716,3,3,36,142,280,142,60,36,14
95MM20S2,753,2,7,53,68,333,174,77,28,11
95MM21S1,611,1,3,16,40,288,156,60,26,21
95MM21S2,643,1,3,7,25,151,155,83,97,121
95MM22S1,477,1,2,15,26,163,141,59,43,27
95MM22S2,496,1,8,39,15,79,184,89,43,38
95MM23W1,1074,5,49,118,133,374,242,92,30,31
95MM24W1,892,1,4,57,77,452,209,57,21,14
95MM25S1,474,3,15,42,97,245,48,17,1,6
95MM25S2,504,0,14,19,103,288,60,9,7,4
95MM25S3,528,2,9,27,104,246,54,57,12,17
95MM25S4,682,0,32,48,91,189,102,83,76,61
95MM26S1,597,1,3,22,84,304,126,38,16,3
95MM26S2,459,0,1,6,8,78,193,102,43,28
95MM27S1,1045,17,244,217,202,148,84,59,39,35
95MM27S2,569,7,31,93,54,106,123,82,43,30
95MM28W1,1095,16,90,165,244,358,140,43,25,14
95MM29W1,1490,4,60,121,323,485,269,134,31,63
95MM30W1,903,8,36,102,123,349,165,57,30,33
