Geography,GeographyCode,AverageHouseholdSize
Carntogher_F,N21000642,2.2046511627906975
Moyola_A,N21000643,2.87369985141159
Moyola_B,N21000644,2.5388272583201266
Moyola_C,N21000645,3.1178903826266806
Moyola_D,N21000646,2.5785123966942147
Moyola_E,N21000647,2.8748738647830474
Moyola_F,N21000648,2.5535911602209946
Moyola_G,N21000649,3.045121951219512
Moyola_H,N21000650,2.911138923654568
Magherafelt_A,N21000651,2.321867321867322
Magherafelt_B,N21000652,2.4285714285714284
Magherafelt_C,N21000653,2.6698872785829306
Magherafelt_D,N21000654,3.087117701575533
Magherafelt_E,N21000655,3.1233766233766236
Magherafelt_F,N21000656,2.5335731414868103
Magherafelt_G,N21000657,2.899746192893401
Cookstown_A,N21000658,3.119047619047619
Cookstown_B,N21000659,2.4559585492227978
Cookstown_C,N21000660,2.190434782608696
Cookstown_D,N21000661,2.7246673490276354
Cookstown_E,N21000662,2.8909313725490198
Cookstown_F,N21000663,2.3541666666666665
Cookstown_G,N21000664,2.518567639257294
Cookstown_H,N21000665,2.759526938239159
Cookstown_J,N21000666,3.1255458515283845
Cookstown_K,N21000667,2.7927631578947367
Torrent_A,N21000668,2.9665970772442587
Torrent_B,N21000669,2.9186507936507935
Torrent_C,N21000670,2.7633136094674557
Torrent_D,N21000671,3.129720853858785
Torrent_E,N21000672,2.9920844327176783
Torrent_F,N21000673,2.775993883792049
Torrent_G,N21000674,2.6790865384615383
Torrent_H,N21000675,2.3375527426160336
Dungannon_A,N21000676,2.7694831829368334
Dungannon_B,N21000677,2.8824242424242423
Dungannon_C,N21000678,2.117021276595745
Dungannon_D,N21000679,2.8015488867376575
Dungannon_E,N21000680,2.8947368421052633
Dungannon_F,N21000681,2.785060975609756
Dungannon_G,N21000682,2.777331995987964
Dungannon_H,N21000683,2.4612706701479548
Dungannon_J,N21000684,2.5169270833333335
Dungannon_K,N21000685,2.979557069846678
Clogher_Valley_A,N21000686,2.7059369202226344
Clogher_Valley_B,N21000687,3.0458404074702887
Clogher_Valley_C,N21000688,2.6448598130841123
Clogher_Valley_D,N21000689,2.920303605313093
Clogher_Valley_E,N21000690,3.0654135338345863
Clogher_Valley_F,N21000691,2.743913435527502
Clogher_Valley_G,N21000692,2.4851720047449586
Clogher_Valley_H,N21000693,2.1565495207667733
Slieve_Gullion_A,N21000694,2.9730033745781776
Slieve_Gullion_B,N21000695,2.886426592797784
Slieve_Gullion_C,N21000696,2.646950092421442
Slieve_Gullion_D,N21000697,2.514165792235047
Slieve_Gullion_E,N21000698,2.5818353831598864
Slieve_Gullion_F,N21000699,3.1332744924977933
Slieve_Gullion_G,N21000700,3.1760644418872266
Slieve_Gullion_H,N21000701,3.1182466870540266
Slieve_Gullion_J,N21000702,2.6740027510316366
Slieve_Gullion_K,N21000703,2.9732739420935412
Slieve_Gullion_L,N21000704,2.9488778054862843
Slieve_Gullion_N,N21000705,2.3731117824773413
Newry_A,N21000706,2.541089566020314
Newry_B,N21000707,2.6749072929542645
Newry_C,N21000708,2.1791666666666667
Newry_D,N21000709,2.9138627187079407
Newry_E,N21000710,2.0046641791044775
Newry_F,N21000711,2.741656365883807
Newry_G,N21000712,2.437974683544304
Newry_H,N21000713,2.146776406035665
Newry_J,N21000714,2.4274406332453826
Newry_K,N21000715,2.7405602923264314
Newry_L,N21000716,2.468045112781955
Newry_N,N21000717,3.0936675461741423
Newry_P,N21000718,2.6716216216216218
Crotlieve_A,N21000719,3.038341968911917
Crotlieve_B,N21000720,3.2845336481700116
Crotlieve_C,N21000721,3.0199203187250996
Crotlieve_D,N21000722,2.6817472698907956
Crotlieve_E,N21000723,2.927554980595084
Crotlieve_F,N21000724,3.0552147239263805
Crotlieve_G,N21000725,3.210261569416499
Crotlieve_H,N21000726,2.7351885098743267
Crotlieve_J,N21000727,2.6064139941690962
Crotlieve_K,N21000728,2.0764572293716883
Crotlieve_L,N21000729,2.3644230769230767
The_Mournes_A,N21000730,2.782389937106918
The_Mournes_B,N21000731,2.3230579531442666
The_Mournes_C,N21000732,2.5405405405405403
The_Mournes_D,N21000733,2.05
The_Mournes_E,N21000734,2.4617044228694716
The_Mournes_F,N21000735,3.0792602377807134
The_Mournes_G,N21000736,2.952184666117065
The_Mournes_H,N21000737,2.476543209876543
The_Mournes_J,N21000738,2.8120805369127515
The_Mournes_K,N21000739,2.8976697061803445
The_Mournes_L,N21000740,2.6540697674418605
The_Mournes_N,N21000741,2.519760479041916
The_Mournes_P,N21000742,2.2643776824034334
Slieve_Croob_A,N21000743,2.6946169772256727
Slieve_Croob_B,N21000744,2.5027932960893855
Slieve_Croob_C,N21000745,2.9091858037578286
Slieve_Croob_D,N21000746,2.972999035679846
Slieve_Croob_E,N21000747,2.935810810810811
Slieve_Croob_F,N21000748,2.5944148936170213
Slieve_Croob_G,N21000749,2.8367567567567566
Slieve_Croob_H,N21000750,2.220779220779221
Slieve_Croob_J,N21000751,2.5247813411078717
Rowallane_A,N21000752,2.1984231274638635
Rowallane_B,N21000753,2.5093085106382977
Rowallane_C,N21000754,2.748148148148148
Rowallane_D,N21000755,2.515185601799775
Rowallane_E,N21000756,2.7083333333333335
Rowallane_F,N21000757,2.1735817104149024
Rowallane_G,N21000758,2.3757225433526012
Rowallane_H,N21000759,2.22444089456869
Rowallane_J,N21000760,2.432762836185819
Downpatrick_A,N21000761,2.909782608695652
Downpatrick_B,N21000762,2.3650602409638553
Downpatrick_C,N21000763,2.587778855480116
Downpatrick_D,N21000764,2.602125147579693
Downpatrick_E,N21000765,2.0863039399624768
Downpatrick_F,N21000766,2.8684210526315788
Downpatrick_G,N21000767,2.388028895768834
Downpatrick_H,N21000768,2.7725674091441967
Downpatrick_J,N21000769,2.42296511627907
Downpatrick_K,N21000770,2.552099533437014
Comber_A,N21000771,2.168831168831169
Comber_B,N21000772,2.0362976406533577
Comber_C,N21000773,2.3875638841567293
Comber_D,N21000774,2.2284122562674096
Comber_E,N21000775,2.5938104448742747
Comber_F,N21000776,2.444273635664873
Comber_G,N21000777,2.518459069020867
Comber_H,N21000778,2.5436013590033975
Newtownards_A,N21000779,2.525054466230937
Newtownards_B,N21000780,2.6303680981595092
Newtownards_C,N21000781,2.193832599118943
Newtownards_D,N21000782,2.7273991655076495
Newtownards_E,N21000783,2.2218700475435815
Newtownards_F,N21000784,2.3428943937418514
Newtownards_G,N21000785,2.3190476190476192
Newtownards_H,N21000786,2.528985507246377
Newtownards_J,N21000787,1.6646341463414633
Newtownards_K,N21000788,2.1244094488188976
Newtownards_L,N21000789,1.9914407988587732
Newtownards_N,N21000790,2.4154013015184383
Newtownards_P,N21000791,1.9730722154222766
Newtownards_Q,N21000792,2.495049504950495
Newtownards_R,N21000793,1.8611500701262271
Newtownards_S,N21000794,2.305810397553517
Holywood_and_Clandeboye_A,N21000795,2.5113636363636362
Holywood_and_Clandeboye_B,N21000796,2
Holywood_and_Clandeboye_C,N21000797,2.4014598540145986
Holywood_and_Clandeboye_D,N21000798,2.5615615615615615
Holywood_and_Clandeboye_E,N21000799,2.3391959798994977
Holywood_and_Clandeboye_F,N21000800,2.4397590361445785
Holywood_and_Clandeboye_G,N21000801,2.746518105849582
Holywood_and_Clandeboye_H,N21000802,1.8509575353871774
Holywood_and_Clandeboye_J,N21000803,2.6298342541436464
Holywood_and_Clandeboye_K,N21000804,2.509895227008149
Holywood_and_Clandeboye_L,N21000805,2.2953549517966696
Bangor_West_A,N21000806,2.3822152886115444
Bangor_West_B,N21000807,2.1075085324232083
Bangor_West_C,N21000808,2.077937649880096
Bangor_West_D,N21000809,2.0240334378265414
Bangor_West_E,N21000810,2.234736842105263
Bangor_West_F,N21000811,1.9698965192850424
Bangor_West_G,N21000812,2.2329896907216495
Bangor_West_H,N21000813,2.198820556023589
Bangor_West_J,N21000814,2.3565400843881856
Bangor_Central_A,N21000815,2.129655172413793
Bangor_Central_B,N21000816,2.2339544513457557
Bangor_Central_C,N21000817,1.9198218262806237
Bangor_Central_D,N21000818,2.375206611570248
Bangor_Central_E,N21000819,2.199170124481328
Bangor_Central_F,N21000820,1.72
Bangor_Central_G,N21000821,2.3099579242636747
Bangor_Central_H,N21000822,1.9332386363636365
Bangor_Central_J,N21000823,2.345360824742268
Bangor_Central_K,N21000824,2.1636935991605455
Bangor_Central_L,N21000825,2.197518097207859
Bangor_Central_N,N21000826,2.063989962358846
Bangor_Central_P,N21000827,2.4831578947368422
Bangor_Central_Q,N21000828,2.6574358974358976
Bangor_East_and_Donaghadee_A,N21000829,1.967741935483871
Bangor_East_and_Donaghadee_B,N21000830,2.313675213675214
Bangor_East_and_Donaghadee_C,N21000831,2.325301204819277
Bangor_East_and_Donaghadee_D,N21000832,2.31434184675835
Bangor_East_and_Donaghadee_E,N21000833,2.2569659442724457
Bangor_East_and_Donaghadee_F,N21000834,2.5573248407643314
Bangor_East_and_Donaghadee_G,N21000835,2.4703125
Bangor_East_and_Donaghadee_H,N21000836,2.7451963241436927
Bangor_East_and_Donaghadee_J,N21000837,1.8384615384615384
Bangor_East_and_Donaghadee_K,N21000838,2.4209205020920503
Ards_Peninsula_A,N21000839,2.3449862005519777
Ards_Peninsula_B,N21000840,2.273021001615509
Ards_Peninsula_C,N21000841,2.5399780941949617
Ards_Peninsula_D,N21000842,2.447822514379622
Ards_Peninsula_E,N21000843,2.209020902090209
Ards_Peninsula_F,N21000844,2.2429906542056073
Ards_Peninsula_G,N21000845,2.3055555555555554
Ards_Peninsula_H,N21000846,2.5723771580345285
Ards_Peninsula_J,N21000847,2.531772575250836
Ards_Peninsula_K,N21000848,2.3932980599647267
Ards_Peninsula_L,N21000849,2.683411214953271
Ards_Peninsula_N,N21000850,2.297165200391007
