DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS221NI","RELIGION OR RELIGION BROUGHT UP IN STRUCTURE OF HOUSEHOLDS","All households","1. The term Catholic includes those respondents who gave their religion as Catholic or Roman Catholic."
