DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS215NI","KNOWLEDGE OF ULSTER-SCOTS - INTERMEDIATE DETAIL","All usual residents aged 3 and over","1. An ability to speak, read or write Ulster-Scots does not imply an ability to understand Ulster-Scots unless stated. Persons in these categories may or may not have the ability to understand Ulster-Scots."
