DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS301NI","PROVISION OF UNPAID CARE","All usual residents","1. The term 'care' covers any unpaid help or support to family members, friends, neighbours or others because of long-term physical or mental health or disability, or problems related to old age."
