DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS303NI","LONG-TERM HEALTH PROBLEM OR DISABILITY","All usual residents","1. 'Day-to-day activities limited' covers any health problem or disability (including problems related to old age) which has lasted or is expected to last for at least 12 months."
