ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2109NI0001,Count,PERSONS,"All categories: Age, All categories: Religion"
LC2109NI0002,Count,PERSONS,"All categories: Age, Catholic"
LC2109NI0003,Count,PERSONS,"All categories: Age, Protestant and Other Christian: Total"
LC2109NI0004,Count,PERSONS,"All categories: Age, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2109NI0005,Count,PERSONS,"All categories: Age, Protestant and Other Christian: Church of Ireland"
LC2109NI0006,Count,PERSONS,"All categories: Age, Protestant and Other Christian: Other Christian (including Christian related)"
LC2109NI0007,Count,PERSONS,"All categories: Age, Other religions, no religion and religion not stated: Total"
LC2109NI0008,Count,PERSONS,"All categories: Age, Other religions, no religion and religion not stated: No religion"
LC2109NI0009,Count,PERSONS,"Aged 0 to 24, All categories: Religion"
LC2109NI0010,Count,PERSONS,"Aged 0 to 24, Catholic"
LC2109NI0011,Count,PERSONS,"Aged 0 to 24, Protestant and Other Christian: Total"
LC2109NI0012,Count,PERSONS,"Aged 0 to 24, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2109NI0013,Count,PERSONS,"Aged 0 to 24, Protestant and Other Christian: Church of Ireland"
LC2109NI0014,Count,PERSONS,"Aged 0 to 24, Protestant and Other Christian: Other Christian (including Christian related)"
LC2109NI0015,Count,PERSONS,"Aged 0 to 24, Other religions, no religion and religion not stated: Total"
LC2109NI0016,Count,PERSONS,"Aged 0 to 24, Other religions, no religion and religion not stated: No religion"
LC2109NI0017,Count,PERSONS,"Aged 25 to 44, All categories: Religion"
LC2109NI0018,Count,PERSONS,"Aged 25 to 44, Catholic"
LC2109NI0019,Count,PERSONS,"Aged 25 to 44, Protestant and Other Christian: Total"
LC2109NI0020,Count,PERSONS,"Aged 25 to 44, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2109NI0021,Count,PERSONS,"Aged 25 to 44, Protestant and Other Christian: Church of Ireland"
LC2109NI0022,Count,PERSONS,"Aged 25 to 44, Protestant and Other Christian: Other Christian (including Christian related)"
LC2109NI0023,Count,PERSONS,"Aged 25 to 44, Other religions, no religion and religion not stated: Total"
LC2109NI0024,Count,PERSONS,"Aged 25 to 44, Other religions, no religion and religion not stated: No religion"
LC2109NI0025,Count,PERSONS,"Aged 45 and over, All categories: Religion"
LC2109NI0026,Count,PERSONS,"Aged 45 and over, Catholic"
LC2109NI0027,Count,PERSONS,"Aged 45 and over, Protestant and Other Christian: Total"
LC2109NI0028,Count,PERSONS,"Aged 45 and over, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2109NI0029,Count,PERSONS,"Aged 45 and over, Protestant and Other Christian: Church of Ireland"
LC2109NI0030,Count,PERSONS,"Aged 45 and over, Protestant and Other Christian: Other Christian (including Christian related)"
LC2109NI0031,Count,PERSONS,"Aged 45 and over, Other religions, no religion and religion not stated: Total"
LC2109NI0032,Count,PERSONS,"Aged 45 and over, Other religions, no religion and religion not stated: No religion"
