ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2404NI0001,Count,HOUSEHOLDS,"All categories: Household size, All categories: Religion"
LC2404NI0002,Count,HOUSEHOLDS,"All categories: Household size, Catholic"
LC2404NI0003,Count,HOUSEHOLDS,"All categories: Household size, Protestant and Other Christian: Total"
LC2404NI0004,Count,HOUSEHOLDS,"All categories: Household size, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2404NI0005,Count,HOUSEHOLDS,"All categories: Household size, Protestant and Other Christian: Church of Ireland"
LC2404NI0006,Count,HOUSEHOLDS,"All categories: Household size, Protestant and Other Christian: Other Christian (including Christian related)"
LC2404NI0007,Count,HOUSEHOLDS,"All categories: Household size, Other religions, no religion and religion not stated"
LC2404NI0008,Count,HOUSEHOLDS,"1 person in household, All categories: Religion"
LC2404NI0009,Count,HOUSEHOLDS,"1 person in household, Catholic"
LC2404NI0010,Count,HOUSEHOLDS,"1 person in household, Protestant and Other Christian: Total"
LC2404NI0011,Count,HOUSEHOLDS,"1 person in household, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2404NI0012,Count,HOUSEHOLDS,"1 person in household, Protestant and Other Christian: Church of Ireland"
LC2404NI0013,Count,HOUSEHOLDS,"1 person in household, Protestant and Other Christian: Other Christian (including Christian related)"
LC2404NI0014,Count,HOUSEHOLDS,"1 person in household, Other religions, no religion and religion not stated"
LC2404NI0015,Count,HOUSEHOLDS,"2 people in household, All categories: Religion"
LC2404NI0016,Count,HOUSEHOLDS,"2 people in household, Catholic"
LC2404NI0017,Count,HOUSEHOLDS,"2 people in household, Protestant and Other Christian: Total"
LC2404NI0018,Count,HOUSEHOLDS,"2 people in household, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2404NI0019,Count,HOUSEHOLDS,"2 people in household, Protestant and Other Christian: Church of Ireland"
LC2404NI0020,Count,HOUSEHOLDS,"2 people in household, Protestant and Other Christian: Other Christian (including Christian related)"
LC2404NI0021,Count,HOUSEHOLDS,"2 people in household, Other religions, no religion and religion not stated"
LC2404NI0022,Count,HOUSEHOLDS,"3 people in household, All categories: Religion"
LC2404NI0023,Count,HOUSEHOLDS,"3 people in household, Catholic"
LC2404NI0024,Count,HOUSEHOLDS,"3 people in household, Protestant and Other Christian: Total"
LC2404NI0025,Count,HOUSEHOLDS,"3 people in household, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2404NI0026,Count,HOUSEHOLDS,"3 people in household, Protestant and Other Christian: Church of Ireland"
LC2404NI0027,Count,HOUSEHOLDS,"3 people in household, Protestant and Other Christian: Other Christian (including Christian related)"
LC2404NI0028,Count,HOUSEHOLDS,"3 people in household, Other religions, no religion and religion not stated"
LC2404NI0029,Count,HOUSEHOLDS,"4 or more people in household, All categories: Religion"
LC2404NI0030,Count,HOUSEHOLDS,"4 or more people in household, Catholic"
LC2404NI0031,Count,HOUSEHOLDS,"4 or more people in household, Protestant and Other Christian: Total"
LC2404NI0032,Count,HOUSEHOLDS,"4 or more people in household, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2404NI0033,Count,HOUSEHOLDS,"4 or more people in household, Protestant and Other Christian: Church of Ireland"
LC2404NI0034,Count,HOUSEHOLDS,"4 or more people in household, Protestant and Other Christian: Other Christian (including Christian related)"
LC2404NI0035,Count,HOUSEHOLDS,"4 or more people in household, Other religions, no religion and religion not stated"
LC2404NI0036,Average,HOUSEHOLDS,"Average household size, All categories: Religion"
LC2404NI0037,Average,HOUSEHOLDS,"Average household size, Catholic"
LC2404NI0038,Average,HOUSEHOLDS,"Average household size, Protestant and Other Christian: Total"
LC2404NI0039,Average,HOUSEHOLDS,"Average household size, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2404NI0040,Average,HOUSEHOLDS,"Average household size, Protestant and Other Christian: Church of Ireland"
LC2404NI0041,Average,HOUSEHOLDS,"Average household size, Protestant and Other Christian: Other Christian (including Christian related)"
LC2404NI0042,Average,HOUSEHOLDS,"Average household size, Other religions, no religion and religion not stated"
