DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC6601NI","ECONOMIC ACTIVITY BY VOLUNTARY WORK","All usual residents aged 16 to 74","1. For the Census, 'Part-time' is defined as working 30 hours or less per week. 'Full-time' is defined as working 31 or more hours per week."
