ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2106NI0001,Count,PERSONS,"All categories: Sex, All categories: Passport"
LC2106NI0002,Count,PERSONS,"All categories: Sex, No passport"
LC2106NI0003,Count,PERSONS,"All categories: Sex, EU/EEA Countries: United Kingdom "
LC2106NI0004,Count,PERSONS,"All categories: Sex, EU/EEA Countries: Ireland "
LC2106NI0005,Count,PERSONS,"All categories: Sex, EU/EEA Countries: Other EU/EEA"
LC2106NI0006,Count,PERSONS,"All categories: Sex, Other"
LC2106NI0007,Count,PERSONS,"Males, All categories: Passport"
LC2106NI0008,Count,PERSONS,"Males, No passport"
LC2106NI0009,Count,PERSONS,"Males, EU/EEA Countries: United Kingdom "
LC2106NI0010,Count,PERSONS,"Males, EU/EEA Countries: Ireland "
LC2106NI0011,Count,PERSONS,"Males, EU/EEA Countries: Other EU/EEA"
LC2106NI0012,Count,PERSONS,"Males, Other"
LC2106NI0013,Count,PERSONS,"Females, All categories: Passport"
LC2106NI0014,Count,PERSONS,"Females, No passport"
LC2106NI0015,Count,PERSONS,"Females, EU/EEA Countries: United Kingdom "
LC2106NI0016,Count,PERSONS,"Females, EU/EEA Countries: Ireland "
LC2106NI0017,Count,PERSONS,"Females, EU/EEA Countries: Other EU/EEA"
LC2106NI0018,Count,PERSONS,"Females, Other"
