DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2115NI","KNOWLEDGE OF IRISH BY SEX","All usual residents aged 3 and over","1. 'Some ability in Irish' is any of the following; understanding Irish, reading Irish, speaking Irish or writing Irish."
