ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2607NI0001,Count,PERSONS,"All categories: Economic Activity, All categories: Religion brought up in"
LC2607NI0002,Count,PERSONS,"All categories: Economic Activity, Catholic"
LC2607NI0003,Count,PERSONS,"All categories: Economic Activity, Protestant and Other Christian (including Christian related)"
LC2607NI0004,Count,PERSONS,"All categories: Economic Activity, Other religions and none"
LC2607NI0005,Count,PERSONS,"Economically Active, All categories: Religion brought up in"
LC2607NI0006,Count,PERSONS,"Economically Active, Catholic"
LC2607NI0007,Count,PERSONS,"Economically Active, Protestant and Other Christian (including Christian related)"
LC2607NI0008,Count,PERSONS,"Economically Active, Other religions and none"
LC2607NI0009,Count,PERSONS,"Economically Inactive, All categories: Religion brought up in"
LC2607NI0010,Count,PERSONS,"Economically Inactive, Catholic"
LC2607NI0011,Count,PERSONS,"Economically Inactive, Protestant and Other Christian (including Christian related)"
LC2607NI0012,Count,PERSONS,"Economically Inactive, Other religions and none"
