GeographyCode,LC3605NI0001,LC3605NI0002,LC3605NI0003,LC3605NI0004,LC3605NI0005,LC3605NI0006,LC3605NI0007,LC3605NI0008,LC3605NI0009,LC3605NI0010,LC3605NI0011,LC3605NI0012,LC3605NI0013,LC3605NI0014,LC3605NI0015,LC3605NI0016,LC3605NI0017,LC3605NI0018,LC3605NI0019,LC3605NI0020,LC3605NI0021,LC3605NI0022,LC3605NI0023,LC3605NI0024
95CC10,1889,320,1569,1243,94,1149,322,34,288,921,60,861,646,226,420,299,130,169,68,59,9,279,37,242
95CC11,1334,338,996,670,51,619,184,21,163,486,30,456,664,287,377,194,110,84,125,110,15,345,67,278
95CC12,1965,338,1627,1282,94,1188,346,32,314,936,62,874,683,244,439,236,120,116,100,80,20,347,44,303
95CC13,1784,319,1465,1186,95,1091,339,30,309,847,65,782,598,224,374,161,80,81,109,101,8,328,43,285
95CC14,2160,426,1734,1449,125,1324,420,50,370,1029,75,954,711,301,410,294,132,162,133,121,12,284,48,236
95CC15,2065,403,1662,1318,108,1210,352,39,313,966,69,897,747,295,452,249,139,110,128,114,14,370,42,328
95CC16,1964,448,1516,1217,107,1110,360,43,317,857,64,793,747,341,406,262,137,125,165,151,14,320,53,267
95CC17,2001,334,1667,1337,103,1234,368,39,329,969,64,905,664,231,433,214,116,98,90,83,7,360,32,328
95CC18,1712,332,1380,1049,83,966,295,27,268,754,56,698,663,249,414,273,123,150,100,88,12,290,38,252
95CC19,1910,372,1538,1283,111,1172,357,42,315,926,69,857,627,261,366,218,116,102,115,101,14,294,44,250
95CC20,2198,402,1796,1455,125,1330,387,39,348,1068,86,982,743,277,466,266,122,144,132,116,16,345,39,306
95CC21,2120,414,1706,1384,111,1273,370,32,338,1014,79,935,736,303,433,297,135,162,130,119,11,309,49,260
95CC22,1291,279,1012,747,46,701,213,17,196,534,29,505,544,233,311,206,113,93,99,90,9,239,30,209
95DD01,1527,262,1265,897,54,843,247,19,228,650,35,615,630,208,422,363,120,243,69,61,8,198,27,171
95DD02,2831,459,2372,1960,136,1824,501,52,449,1459,84,1375,871,323,548,353,162,191,125,112,13,393,49,344
95DD03,2537,352,2185,1747,112,1635,414,37,377,1333,75,1258,790,240,550,410,148,262,71,59,12,309,33,276
95DD04,1377,342,1035,704,51,653,246,17,229,458,34,424,673,291,382,204,117,87,143,126,17,326,48,278
95DD05,1286,333,953,674,65,609,242,30,212,432,35,397,612,268,344,163,99,64,127,115,12,322,54,268
95DD06,1870,294,1576,1167,78,1089,309,25,284,858,53,805,703,216,487,395,131,264,60,55,5,248,30,218
95DD07,2379,434,1945,1505,105,1400,418,37,381,1087,68,1019,874,329,545,436,187,249,103,88,15,335,54,281
95DD08,1596,383,1213,943,72,871,240,26,214,703,46,657,653,311,342,194,107,87,179,154,25,280,50,230
95DD09,1863,282,1581,1276,104,1172,348,35,313,928,69,859,587,178,409,270,93,177,67,58,9,250,27,223
95DD10,2073,398,1675,1277,86,1191,359,25,334,918,61,857,796,312,484,327,138,189,124,110,14,345,64,281
95DD11,1628,343,1285,918,66,852,255,23,232,663,43,620,710,277,433,157,85,72,144,121,23,409,71,338
95DD12,1857,301,1556,1268,94,1174,332,37,295,936,57,879,589,207,382,233,100,133,74,71,3,282,36,246
95DD13,1262,269,993,727,64,663,198,21,177,529,43,486,535,205,330,195,91,104,95,74,21,245,40,205
95DD14,2369,303,2066,1649,97,1552,455,32,423,1194,65,1129,720,206,514,349,114,235,75,63,12,296,29,267
95DD15,2459,359,2100,1694,110,1584,422,42,380,1272,68,1204,765,249,516,263,105,158,102,91,11,400,53,347
95DD16,2166,361,1805,1548,137,1411,418,42,376,1130,95,1035,618,224,394,272,126,146,81,73,8,265,25,240
95DD17,2469,360,2109,1720,132,1588,458,47,411,1262,85,1177,749,228,521,277,112,165,87,75,12,385,41,344
95DD18,1403,329,1074,820,78,742,240,16,224,580,62,518,583,251,332,256,111,145,116,106,10,211,34,177
95DD19,2429,454,1975,1619,120,1499,446,49,397,1173,71,1102,810,334,476,329,161,168,132,120,12,349,53,296
95DD20,1296,375,921,666,67,599,229,33,196,437,34,403,630,308,322,208,121,87,151,131,20,271,56,215
95DD21,1579,208,1371,1050,59,991,291,17,274,759,42,717,529,149,380,230,81,149,46,36,10,253,32,221
95DD22,2274,455,1819,1466,120,1346,382,40,342,1084,80,1004,808,335,473,275,126,149,157,148,9,376,61,315
95DD23,1810,272,1538,1311,102,1209,356,29,327,955,73,882,499,170,329,211,83,128,59,53,6,229,34,195
95DD24,1997,328,1669,1314,88,1226,359,36,323,955,52,903,683,240,443,271,109,162,95,79,16,317,52,265
95EE01,1339,248,1091,785,57,728,185,27,158,600,30,570,554,191,363,151,79,72,81,67,14,322,45,277
95EE02,1539,311,1228,936,75,861,258,26,232,678,49,629,603,236,367,172,78,94,118,110,8,313,48,265
95EE03,1488,358,1130,815,64,751,227,28,199,588,36,552,673,294,379,190,88,102,163,153,10,320,53,267
95EE04,1463,250,1213,904,58,846,215,15,200,689,43,646,559,192,367,185,88,97,71,60,11,303,44,259
95EE05,1136,226,910,699,58,641,202,14,188,497,44,453,437,168,269,172,89,83,64,59,5,201,20,181
95EE06,1587,260,1327,974,67,907,239,21,218,735,46,689,613,193,420,150,90,60,78,67,11,385,36,349
95EE07,1258,293,965,702,53,649,219,25,194,483,28,455,556,240,316,221,130,91,85,71,14,250,39,211
95EE08,1242,252,990,720,49,671,178,18,160,542,31,511,522,203,319,220,99,121,79,72,7,223,32,191
95EE09,1358,244,1114,855,64,791,241,21,220,614,43,571,503,180,323,133,74,59,88,77,11,282,29,253
95EE10,1292,200,1092,803,49,754,183,14,169,620,35,585,489,151,338,145,56,89,82,62,20,262,33,229
95EE11,1232,223,1009,776,56,720,177,16,161,599,40,559,456,167,289,156,74,82,64,58,6,236,35,201
95EE12,1862,420,1442,1024,74,950,303,31,272,721,43,678,838,346,492,203,114,89,183,165,18,452,67,385
95EE13,1102,318,784,539,48,491,160,18,142,379,30,349,563,270,293,221,107,114,118,110,8,224,53,171
95EE14,1922,385,1537,1167,88,1079,337,35,302,830,53,777,755,297,458,244,125,119,136,123,13,375,49,326
95EE15,1256,241,1015,782,62,720,210,16,194,572,46,526,474,179,295,165,80,85,65,59,6,244,40,204
95EE16,1482,305,1177,945,86,859,270,35,235,675,51,624,537,219,318,173,96,77,97,78,19,267,45,222
95FF01,3432,521,2911,2430,177,2253,629,63,566,1801,114,1687,1002,344,658,396,177,219,117,110,7,489,57,432
95FF02,1957,337,1620,1309,93,1216,347,29,318,962,64,898,648,244,404,196,93,103,101,91,10,351,60,291
95FF03,2182,428,1754,1458,104,1354,425,46,379,1033,58,975,724,324,400,213,130,83,155,136,19,356,58,298
95FF04,1866,327,1539,1290,118,1172,359,38,321,931,80,851,576,209,367,179,83,96,94,85,9,303,41,262
95FF05,1835,368,1467,1139,82,1057,281,27,254,858,55,803,696,286,410,290,130,160,123,112,11,283,44,239
95FF06,2855,416,2439,2058,123,1935,533,49,484,1525,74,1451,797,293,504,297,145,152,115,102,13,385,46,339
95FF07,1953,496,1457,1086,91,995,353,40,313,733,51,682,867,405,462,220,133,87,215,191,24,432,81,351
95FF08,1697,365,1332,978,78,900,289,39,250,689,39,650,719,287,432,281,124,157,134,124,10,304,39,265
95FF09,1795,445,1350,1049,107,942,258,39,219,791,68,723,746,338,408,233,135,98,179,158,21,334,45,289
95FF10,2491,387,2104,1744,123,1621,427,39,388,1317,84,1233,747,264,483,236,103,133,120,108,12,391,53,338
95FF11,1852,296,1556,1292,100,1192,327,37,290,965,63,902,560,196,364,178,77,101,88,85,3,294,34,260
95FF12,2046,433,1613,1345,121,1224,345,43,302,1000,78,922,701,312,389,265,135,130,143,133,10,293,44,249
95FF13,1935,367,1568,1288,95,1193,339,31,308,949,64,885,647,272,375,250,132,118,107,97,10,290,43,247
95FF14,1754,283,1471,1194,90,1104,291,27,264,903,63,840,560,193,367,282,108,174,63,59,4,215,26,189
95FF15,1896,406,1490,1145,81,1064,316,28,288,829,53,776,751,325,426,272,154,118,131,120,11,348,51,297
95FF16,1711,320,1391,1089,83,1006,286,31,255,803,52,751,622,237,385,274,107,167,113,102,11,235,28,207
95FF17,1298,350,948,727,60,667,186,15,171,541,45,496,571,290,281,214,122,92,146,131,15,211,37,174
95GG01,3566,1134,2432,1805,187,1618,613,82,531,1192,105,1087,1761,947,814,593,397,196,446,407,39,722,143,579
95GG02,4177,1471,2706,1575,159,1416,738,84,654,837,75,762,2602,1312,1290,501,389,112,749,661,88,1352,262,1090
95GG03,4409,729,3680,3077,212,2865,779,73,706,2298,139,2159,1332,517,815,604,269,335,197,178,19,531,70,461
95GG04,3584,1157,2427,1629,142,1487,568,62,506,1061,80,981,1955,1015,940,415,297,118,576,518,58,964,200,764
95GG05,4793,699,4094,3481,219,3262,799,75,724,2682,144,2538,1312,480,832,293,172,121,239,218,21,780,90,690
95GG06,4081,983,3098,2437,212,2225,769,73,696,1668,139,1529,1644,771,873,459,286,173,389,348,41,796,137,659
95GG07,3968,1142,2826,1974,185,1789,754,87,667,1220,98,1122,1994,957,1037,422,301,121,551,484,67,1021,172,849
95GG08,3548,812,2736,2085,200,1885,671,79,592,1414,121,1293,1463,612,851,457,238,219,272,245,27,734,129,605
95GG09,4463,838,3625,2892,203,2689,796,78,718,2096,125,1971,1571,635,936,657,283,374,266,245,21,648,107,541
95GG10,3171,690,2481,1844,140,1704,560,48,512,1284,92,1192,1327,550,777,292,171,121,319,284,35,716,95,621
95GG11,4185,912,3273,2654,204,2450,638,69,569,2016,135,1881,1531,708,823,477,275,202,324,308,16,730,125,605
95GG12,7945,912,7033,4561,212,4349,2318,89,2229,2243,123,2120,3384,700,2684,226,132,94,417,367,50,2741,201,2540
95GG13,3383,732,2651,2023,167,1856,589,51,538,1434,116,1318,1360,565,795,469,242,227,244,215,29,647,108,539
95GG14,3494,524,2970,2368,190,2178,706,57,649,1662,133,1529,1126,334,792,477,165,312,111,101,10,538,68,470
95GG15,4071,623,3448,2754,169,2585,690,60,630,2064,109,1955,1317,454,863,651,260,391,137,131,6,529,63,466
95GG16,3991,863,3128,2404,180,2224,714,63,651,1690,117,1573,1587,683,904,391,216,175,365,322,43,831,145,686
95GG17,3757,995,2762,1981,179,1802,681,73,608,1300,106,1194,1776,816,960,489,295,194,383,348,35,904,173,731
95GG18,3574,1149,2425,1611,173,1438,579,63,516,1032,110,922,1963,976,987,325,238,87,621,559,62,1017,179,838
95GG19,3167,1277,1890,1197,142,1055,459,57,402,738,85,653,1970,1135,835,504,371,133,619,553,66,847,211,636
95GG20,3666,1111,2555,1835,167,1668,587,71,516,1248,96,1152,1831,944,887,408,266,142,548,491,57,875,187,688
95GG21,3821,1384,2437,1471,143,1328,567,61,506,904,82,822,2350,1241,1109,415,316,99,790,702,88,1145,223,922
95GG22,3857,1030,2827,2098,190,1908,748,76,672,1350,114,1236,1759,840,919,577,365,212,406,362,44,776,113,663
95GG23,3338,532,2806,2182,127,2055,630,49,581,1552,78,1474,1156,405,751,617,257,360,115,105,10,424,43,381
95GG24,3255,715,2540,2028,161,1867,618,72,546,1410,89,1321,1227,554,673,500,272,228,234,214,20,493,68,425
95GG25,4008,1083,2925,2202,234,1968,833,95,738,1369,139,1230,1806,849,957,439,286,153,467,426,41,900,137,763
95GG26,2645,841,1804,1292,140,1152,444,61,383,848,79,769,1353,701,652,438,286,152,311,285,26,604,130,474
95GG27,4734,1404,3330,2416,233,2183,917,97,820,1499,136,1363,2318,1171,1147,535,373,162,620,562,58,1163,236,927
95GG28,4039,1043,2996,2369,218,2151,761,81,680,1608,137,1471,1670,825,845,502,319,183,401,362,39,767,144,623
95GG29,3704,882,2822,2262,166,2096,522,52,470,1740,114,1626,1442,716,726,392,259,133,369,331,38,681,126,555
95GG30,3467,645,2822,2301,175,2126,682,83,599,1619,92,1527,1166,470,696,548,244,304,170,159,11,448,67,381
95GG31,4820,1288,3532,2576,242,2334,904,104,800,1672,138,1534,2244,1046,1198,686,429,257,468,422,46,1090,195,895
95GG32,4513,1144,3369,2474,222,2252,790,93,697,1684,129,1555,2039,922,1117,566,354,212,461,413,48,1012,155,857
95GG33,4066,386,3680,2733,118,2615,656,41,615,2077,77,2000,1333,268,1065,574,137,437,76,68,8,683,63,620
95GG34,3644,650,2994,2394,151,2243,666,60,606,1728,91,1637,1250,499,751,484,226,258,197,184,13,569,89,480
95GG35,3613,1423,2190,1440,169,1271,580,75,505,860,94,766,2173,1254,919,459,345,114,702,644,58,1012,265,747
95GG36,4080,715,3365,2907,209,2698,793,70,723,2114,139,1975,1173,506,667,514,265,249,174,161,13,485,80,405
95GG37,4686,613,4073,3458,181,3277,676,54,622,2782,127,2655,1228,432,796,451,198,253,173,151,22,604,83,521
95GG38,4917,663,4254,3585,200,3385,746,69,677,2839,131,2708,1332,463,869,500,206,294,183,171,12,649,86,563
95GG39,5725,1532,4193,3077,227,2850,774,80,694,2303,147,2156,2648,1305,1343,543,383,160,754,678,76,1351,244,1107
95GG40,2672,977,1695,1057,104,953,406,36,370,651,68,583,1615,873,742,404,301,103,467,417,50,744,155,589
95GG41,3833,491,3342,2471,149,2322,664,50,614,1807,99,1708,1362,342,1020,685,197,488,111,101,10,566,44,522
95GG42,6677,456,6221,4117,176,3941,1658,78,1580,2459,98,2361,2560,280,2280,489,126,363,71,58,13,2000,96,1904
95GG43,3689,814,2875,2383,174,2209,632,66,566,1751,108,1643,1306,640,666,510,291,219,277,256,21,519,93,426
95GG44,4236,1131,3105,2305,175,2130,642,64,578,1663,111,1552,1931,956,975,433,300,133,543,468,75,955,188,767
95GG45,3392,666,2726,2000,135,1865,519,58,461,1481,77,1404,1392,531,861,502,206,296,262,227,35,628,98,530
95GG46,3793,1314,2479,1532,148,1384,695,72,623,837,76,761,2261,1166,1095,403,305,98,689,612,77,1169,249,920
95GG47,4310,1373,2937,1937,207,1730,630,57,573,1307,150,1157,2373,1166,1207,428,301,127,662,603,59,1283,262,1021
95GG48,3863,1425,2438,1478,173,1305,694,89,605,784,84,700,2385,1252,1133,311,244,67,791,714,77,1283,294,989
95GG49,7133,563,6570,4321,149,4172,1594,60,1534,2727,89,2638,2812,414,2398,284,139,145,198,174,24,2330,101,2229
95GG50,4167,980,3187,2415,194,2221,585,74,511,1830,120,1710,1752,786,966,398,248,150,430,387,43,924,151,773
95GG51,2919,1041,1878,1286,156,1130,495,74,421,791,82,709,1633,885,748,429,311,118,488,450,38,716,124,592
95HH01,1461,307,1154,848,72,776,239,24,215,609,48,561,613,235,378,310,131,179,73,69,4,230,35,195
95HH02,2190,350,1840,1523,127,1396,456,36,420,1067,91,976,667,223,444,295,127,168,67,63,4,305,33,272
95HH03,1194,251,943,676,67,609,187,18,169,489,49,440,518,184,334,328,112,216,40,37,3,150,35,115
95HH04,2381,466,1915,1593,155,1438,461,53,408,1132,102,1030,788,311,477,365,182,183,103,99,4,320,30,290
95HH05,1544,358,1186,882,72,810,268,27,241,614,45,569,662,286,376,197,103,94,140,128,12,325,55,270
95HH06,3471,537,2934,2494,185,2309,708,79,629,1786,106,1680,977,352,625,330,165,165,136,125,11,511,62,449
95HH07,1095,280,815,635,62,573,187,26,161,448,36,412,460,218,242,146,93,53,99,90,9,215,35,180
95HH08,1947,332,1615,1311,110,1201,331,44,287,980,66,914,636,222,414,302,118,184,79,73,6,255,31,224
95HH09,1973,536,1437,1091,95,996,279,36,243,812,59,753,882,441,441,333,181,152,226,203,23,323,57,266
95HH10,1769,268,1501,1221,94,1127,342,37,305,879,57,822,548,174,374,255,91,164,63,57,6,230,26,204
95HH11,998,275,723,548,60,488,176,27,149,372,33,339,450,215,235,150,90,60,96,86,10,204,39,165
95HH12,1183,267,916,705,63,642,194,20,174,511,43,468,478,204,274,226,110,116,67,63,4,185,31,154
95HH13,991,252,739,536,48,488,180,18,162,356,30,326,455,204,251,100,53,47,116,104,12,239,47,192
95HH14,1128,355,773,556,66,490,165,22,143,391,44,347,572,289,283,216,120,96,128,119,9,228,50,178
95HH15,1917,400,1517,1273,109,1164,400,34,366,873,75,798,644,291,353,241,137,104,115,105,10,288,49,239
95HH16,1556,262,1294,958,86,872,252,35,217,706,51,655,598,176,422,279,98,181,64,57,7,255,21,234
95HH17,1859,290,1569,1254,89,1165,350,27,323,904,62,842,605,201,404,260,125,135,60,50,10,285,26,259
95II01,2327,364,1963,1518,122,1396,457,50,407,1061,72,989,809,242,567,464,159,305,61,52,9,284,31,253
95II02,3542,682,2860,2228,150,2078,598,56,542,1630,94,1536,1314,532,782,450,208,242,264,243,21,600,81,519
95II03,2626,302,2324,1936,103,1833,479,34,445,1457,69,1388,690,199,491,331,126,205,47,43,4,312,30,282
95II04,3176,601,2575,2162,156,2006,621,62,559,1541,94,1447,1014,445,569,397,222,175,178,161,17,439,62,377
95II05,2476,418,2058,1673,147,1526,486,63,423,1187,84,1103,803,271,532,334,129,205,111,96,15,358,46,312
95II06,2490,337,2153,1751,106,1645,443,35,408,1308,71,1237,739,231,508,323,120,203,79,69,10,337,42,295
95II07,1477,400,1077,822,71,751,254,31,223,568,40,528,655,329,326,225,137,88,150,140,10,280,52,228
95II08,1721,324,1397,1176,98,1078,324,38,286,852,60,792,545,226,319,238,114,124,83,78,5,224,34,190
95II09,2408,382,2026,1727,122,1605,458,43,415,1269,79,1190,681,260,421,321,141,180,92,81,11,268,38,230
95II10,1927,515,1412,1119,118,1001,352,49,303,767,69,698,808,397,411,312,204,108,151,140,11,345,53,292
95II11,1889,279,1610,1310,84,1226,332,25,307,978,59,919,579,195,384,292,120,172,54,49,5,233,26,207
95II12,1691,245,1446,1148,85,1063,325,28,297,823,57,766,543,160,383,274,89,185,43,42,1,226,29,197
95II13,1928,468,1460,1200,109,1091,374,44,330,826,65,761,728,359,369,298,175,123,140,126,14,290,58,232
95II14,1821,274,1547,1223,88,1135,319,28,291,904,60,844,598,186,412,360,126,234,37,33,4,201,27,174
95II15,2407,302,2105,1675,89,1586,397,32,365,1278,57,1221,732,213,519,360,132,228,59,52,7,313,29,284
95II16,1495,314,1181,926,63,863,273,25,248,653,38,615,569,251,318,242,116,126,94,92,2,233,43,190
95II17,1768,362,1406,1132,79,1053,342,32,310,790,47,743,636,283,353,283,142,141,115,102,13,238,39,199
95II18,1603,405,1198,943,91,852,264,35,229,679,56,623,660,314,346,276,154,122,130,116,14,254,44,210
95II19,2801,436,2365,1917,138,1779,543,46,497,1374,92,1282,884,298,586,415,180,235,95,87,8,374,31,343
95II20,2016,288,1728,1406,96,1310,309,30,279,1097,66,1031,610,192,418,270,90,180,61,57,4,279,45,234
95II21,1748,441,1307,1016,78,938,331,32,299,685,46,639,732,363,369,236,139,97,174,165,9,322,59,263
95II22,1652,335,1317,1049,81,968,312,28,284,737,53,684,603,254,349,308,145,163,76,71,5,219,38,181
95II23,1562,252,1310,1059,70,989,288,25,263,771,45,726,503,182,321,195,90,105,71,60,11,237,32,205
95JJ01,1827,322,1505,1210,95,1115,305,28,277,905,67,838,617,227,390,240,103,137,83,72,11,294,52,242
95JJ02,1787,357,1430,964,80,884,318,28,290,646,52,594,823,277,546,339,121,218,110,95,15,374,61,313
95JJ03,1760,470,1290,917,102,815,361,38,323,556,64,492,843,368,475,160,92,68,214,188,26,469,88,381
95JJ04,2277,410,1867,1316,105,1211,361,31,330,955,74,881,961,305,656,428,155,273,112,89,23,421,61,360
95JJ05,1346,355,991,678,48,630,219,25,194,459,23,436,668,307,361,225,130,95,147,127,20,296,50,246
95JJ06,1723,419,1304,910,66,844,306,25,281,604,41,563,813,353,460,181,97,84,215,194,21,417,62,355
95JJ07,1869,470,1399,1013,75,938,391,37,354,622,38,584,856,395,461,231,150,81,181,168,13,444,77,367
95JJ08,2477,376,2101,1498,116,1382,563,44,519,935,72,863,979,260,719,333,120,213,117,103,14,529,37,492
95JJ09,1488,256,1232,886,55,831,258,20,238,628,35,593,602,201,401,327,132,195,56,42,14,219,27,192
95JJ10,1919,363,1556,1147,95,1052,323,39,284,824,56,768,772,268,504,235,104,131,137,109,28,400,55,345
95JJ11,2683,496,2187,1576,114,1462,483,44,439,1093,70,1023,1107,382,725,477,199,278,128,117,11,502,66,436
95JJ12,1905,353,1552,1142,68,1074,315,30,285,827,38,789,763,285,478,219,117,102,115,105,10,429,63,366
95JJ13,2871,432,2439,1917,135,1782,578,54,524,1339,81,1258,954,297,657,354,155,199,102,86,16,498,56,442
95JJ14,1700,306,1394,1073,85,988,326,24,302,747,61,686,627,221,406,259,108,151,94,85,9,274,28,246
95JJ15,1332,250,1082,778,58,720,219,22,197,559,36,523,554,192,362,262,114,148,54,48,6,238,30,208
95JJ16,1345,317,1028,712,50,662,256,22,234,456,28,428,633,267,366,279,139,140,100,90,10,254,38,216
95JJ17,1747,328,1419,1091,93,998,286,29,257,805,64,741,656,235,421,244,105,139,94,83,11,318,47,271
95JJ18,1522,337,1185,833,65,768,255,28,227,578,37,541,689,272,417,277,120,157,115,101,14,297,51,246
95JJ19,2300,261,2039,1346,71,1275,604,29,575,742,42,700,954,190,764,357,107,250,47,34,13,550,49,501
95JJ20,3037,494,2543,1915,128,1787,566,51,515,1349,77,1272,1122,366,756,425,164,261,140,128,12,557,74,483
95JJ21,2300,444,1856,1127,78,1049,553,33,520,574,45,529,1173,366,807,240,126,114,182,157,25,751,83,668
95JJ22,2062,348,1714,1223,85,1138,393,34,359,830,51,779,839,263,576,438,159,279,66,63,3,335,41,294
