GeographyCode,LC4301NI0001,LC4301NI0002,LC4301NI0003,LC4301NI0004,LC4301NI0005,LC4301NI0006,LC4301NI0007,LC4301NI0008,LC4301NI0009,LC4301NI0010,LC4301NI0011,LC4301NI0012
95AA01,4290,3785,505,2948,2551,397,56,43,13,1286,1191,95
95AA02,1734,1241,493,1156,856,300,231,122,109,347,263,84
95AA03,1822,1346,476,1132,856,276,419,270,149,271,220,51
95AA04,3002,2577,425,2791,2410,381,13,10,3,198,157,41
95AA05,2654,2237,417,2229,1916,313,132,84,48,293,237,56
95AA06,4604,3860,744,3825,3275,550,329,210,119,450,375,75
95AA07,2119,1738,381,1680,1420,260,146,94,52,293,224,69
95AA08,1676,1272,404,1021,778,243,389,293,96,266,201,65
95AA09,2143,1633,510,1248,995,253,557,361,196,338,277,61
95AA10,1953,1505,448,1304,1050,254,456,304,152,193,151,42
95AA11,5129,4379,750,4138,3609,529,181,81,100,810,689,121
95AA12,2775,2439,336,2492,2221,271,71,44,27,212,174,38
95AA13,3268,2719,549,2453,2105,348,184,98,86,631,516,115
95AA14,2302,1932,370,2110,1782,328,8,4,4,184,146,38
95AA15,4102,3486,616,2673,2319,354,590,422,168,839,745,94
95AA16,1807,1368,439,1028,807,221,378,241,137,401,320,81
95AA17,2142,1717,425,1567,1289,278,326,227,99,249,201,48
95AA18,2373,2020,353,2044,1743,301,31,22,9,298,255,43
95AA19,2645,2216,429,2041,1749,292,274,196,78,330,271,59
95BB01,3609,3048,561,3264,2788,476,143,97,46,202,163,39
95BB02,2334,1635,699,1375,1066,309,590,319,271,369,250,119
95BB03,4217,3203,1014,3153,2479,674,449,264,185,615,460,155
95BB04,3009,2401,608,2460,2046,414,204,95,109,345,260,85
95BB05,3401,2730,671,2773,2274,499,225,139,86,403,317,86
95BB06,2870,1997,873,1467,1122,345,676,342,334,727,533,194
95BB07,2896,2240,656,1886,1542,344,536,328,208,474,370,104
95BB08,2625,2008,617,1885,1542,343,416,221,195,324,245,79
95BB09,2909,2427,482,2440,2059,381,62,33,29,407,335,72
95BB10,3278,2658,620,2500,2112,388,292,154,138,486,392,94
95BB11,2903,2111,792,2147,1644,503,504,294,210,252,173,79
