DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2118NI","HOUSEHOLD COMPOSITION BY RELIGION OR RELIGION BROUGHT UP IN OF HRP","All Household Reference Persons (HRPs)","1. Family - A family consists of a couple (married, same-sex civil partnership or cohabiting) with or without children, or a lone parent and their children.  It also includes a married, same-sex civil partnership or cohabiting couple with their grandchildren or a lone grandparent with his or her grandchildren, if there is no parent in the intervening generation in the household.  A family will also include step-children when their parent is part of the couple.; 2. 'Other one family and no other people' includes 'cohabiting couples with no children, or one or two or more dependent children or all children non-dependent' and 'One family only: All aged 65 and over'.; 3. 'Other household types' includes 'with one, or two or more dependent children', 'all full-time students', 'all aged 65 and over' and 'Other'.; 4. 'Religion' indicates religion, religious denomination or body.; 5. 'Catholic' includes those who gave their religion or their religion brought up in as Catholic or Roman Catholic."
