GeographyCode,LC3603NI0001,LC3603NI0002,LC3603NI0003,LC3603NI0004,LC3603NI0005,LC3603NI0006,LC3603NI0007,LC3603NI0008,LC3603NI0009,LC3603NI0010,LC3603NI0011,LC3603NI0012,LC3603NI0013,LC3603NI0014,LC3603NI0015,LC3603NI0016,LC3603NI0017,LC3603NI0018,LC3603NI0019,LC3603NI0020,LC3603NI0021,LC3603NI0022,LC3603NI0023,LC3603NI0024,LC3603NI0025,LC3603NI0026,LC3603NI0027,LC3603NI0028,LC3603NI0029,LC3603NI0030,LC3603NI0031,LC3603NI0032
95CC20,2198,985,817,396,1455,747,552,156,387,191,149,47,1068,556,403,109,743,238,265,240,266,44,118,104,132,18,29,85,345,176,118,51
95CC21,2120,896,755,469,1384,704,528,152,370,188,134,48,1014,516,394,104,736,192,227,317,297,49,110,138,130,4,12,114,309,139,105,65
95CC22,1291,467,504,320,747,345,317,85,213,101,87,25,534,244,230,60,544,122,187,235,206,23,76,107,99,2,17,80,239,97,94,48
95DD01,1527,674,575,278,897,470,356,71,247,139,90,18,650,331,266,53,630,204,219,207,363,101,145,117,69,5,8,56,198,98,66,34
95DD02,2831,1300,1059,472,1960,1039,756,165,501,249,196,56,1459,790,560,109,871,261,303,307,353,62,136,155,125,8,16,101,393,191,151,51
95DD03,2537,1139,1053,345,1747,891,727,129,414,195,185,34,1333,696,542,95,790,248,326,216,410,94,182,134,71,2,16,53,309,152,128,29
95DD04,1377,459,487,431,704,297,296,111,246,93,118,35,458,204,178,76,673,162,191,320,204,27,54,123,143,8,10,125,326,127,127,72
95DD05,1286,415,508,363,674,278,307,89,242,99,106,37,432,179,201,52,612,137,201,274,163,19,54,90,127,5,13,109,322,113,134,75
95DD06,1870,821,758,291,1167,600,489,78,309,148,138,23,858,452,351,55,703,221,269,213,395,82,176,137,60,0,11,49,248,139,82,27
95DD07,2379,1014,884,481,1505,779,580,146,418,201,171,46,1087,578,409,100,874,235,304,335,436,76,180,180,103,3,9,91,335,156,115,64
95DD08,1596,539,637,420,943,398,430,115,240,108,93,39,703,290,337,76,653,141,207,305,194,25,59,110,179,9,38,132,280,107,110,63
95DD09,1863,912,655,296,1276,689,466,121,348,182,131,35,928,507,335,86,587,223,189,175,270,72,104,94,67,3,9,55,250,148,76,26
95DD10,2073,877,767,429,1277,658,492,127,359,190,137,32,918,468,355,95,796,219,275,302,327,66,130,131,124,4,24,96,345,149,121,75
95DD11,1628,587,653,388,918,395,413,110,255,102,113,40,663,293,300,70,710,192,240,278,157,28,40,89,144,8,31,105,409,156,169,84
95DD12,1857,857,680,320,1268,648,497,123,332,152,137,43,936,496,360,80,589,209,183,197,233,46,93,94,74,2,5,67,282,161,85,36
95DD13,1262,479,512,271,727,331,326,70,198,85,90,23,529,246,236,47,535,148,186,201,195,28,85,82,95,12,14,69,245,108,87,50
95DD14,2369,1138,909,322,1649,899,632,118,455,239,185,31,1194,660,447,87,720,239,277,204,349,83,151,115,75,5,15,55,296,151,111,34
95DD15,2459,1215,879,365,1694,952,605,137,422,216,164,42,1272,736,441,95,765,263,274,228,263,43,118,102,102,7,19,76,400,213,137,50
95DD16,2166,1003,787,376,1548,810,585,153,418,227,137,54,1130,583,448,99,618,193,202,223,272,51,92,129,81,3,14,64,265,139,96,30
95DD17,2469,1215,895,359,1720,931,647,142,458,251,159,48,1262,680,488,94,749,284,248,217,277,64,108,105,87,2,11,74,385,218,129,38
95DD18,1403,519,500,384,820,400,311,109,240,118,94,28,580,282,217,81,583,119,189,275,256,38,102,116,116,4,7,105,211,77,80,54
95DD19,2429,1011,935,483,1619,793,671,155,446,214,184,48,1173,579,487,107,810,218,264,328,329,61,107,161,132,2,18,112,349,155,139,55
95DD20,1296,409,492,395,666,265,310,91,229,90,105,34,437,175,205,57,630,144,182,304,208,26,64,118,151,8,19,124,271,110,99,62
95DD21,1579,665,669,245,1050,502,457,91,291,141,118,32,759,361,339,59,529,163,212,154,230,51,98,81,46,5,9,32,253,107,105,41
95DD22,2274,976,828,470,1466,738,580,148,382,178,159,45,1084,560,421,103,808,238,248,322,275,55,96,124,157,2,20,135,376,181,132,63
95DD23,1810,884,652,274,1311,703,499,109,356,177,147,32,955,526,352,77,499,181,153,165,211,46,79,86,59,4,6,49,229,131,68,30
95DD24,1997,908,747,342,1314,693,503,118,359,175,145,39,955,518,358,79,683,215,244,224,271,53,115,103,95,8,15,72,317,154,114,49
95EE01,1339,596,484,259,785,417,301,67,185,90,71,24,600,327,230,43,554,179,183,192,151,18,51,82,81,8,7,66,322,153,125,44
95EE02,1539,615,590,334,936,455,389,92,258,123,105,30,678,332,284,62,603,160,201,242,172,23,66,83,118,5,15,98,313,132,120,61
95EE03,1488,561,563,364,815,408,324,83,227,101,94,32,588,307,230,51,673,153,239,281,190,25,87,78,163,5,26,132,320,123,126,71
95EE04,1463,611,564,288,904,448,366,90,215,108,80,27,689,340,286,63,559,163,198,198,185,20,71,94,71,3,16,52,303,140,111,52
95EE05,1136,467,420,249,699,336,283,80,202,94,84,24,497,242,199,56,437,131,137,169,172,20,69,83,64,2,7,55,201,109,61,31
95EE06,1587,760,538,289,974,533,357,84,239,114,100,25,735,419,257,59,613,227,181,205,150,13,45,92,78,0,11,67,385,214,125,46
95EE07,1258,481,477,300,702,351,291,60,219,109,88,22,483,242,203,38,556,130,186,240,221,29,70,122,85,2,16,67,250,99,100,51
95EE08,1242,517,460,265,720,349,304,67,178,78,82,18,542,271,222,49,522,168,156,198,220,54,74,92,79,4,6,69,223,110,76,37
95EE09,1358,602,511,245,855,425,356,74,241,108,108,25,614,317,248,49,503,177,155,171,133,25,44,64,88,1,10,77,282,151,101,30
95EE10,1292,624,472,196,803,443,301,59,183,97,69,17,620,346,232,42,489,181,171,137,145,35,60,50,82,11,17,54,262,135,94,33
95EE11,1232,556,448,228,776,404,308,64,177,91,71,15,599,313,237,49,456,152,140,164,156,25,59,72,64,4,8,52,236,123,73,40
95EE12,1862,687,709,466,1024,497,431,96,303,131,139,33,721,366,292,63,838,190,278,370,203,18,66,119,183,9,24,150,452,163,188,101
95EE13,1102,410,383,309,539,277,207,55,160,80,61,19,379,197,146,36,563,133,176,254,221,41,78,102,118,4,13,101,224,88,85,51
95EE14,1922,811,715,396,1167,590,471,106,337,160,137,40,830,430,334,66,755,221,244,290,244,35,87,122,136,4,11,121,375,182,146,47
95EE15,1256,553,465,238,782,406,308,68,210,96,94,20,572,310,214,48,474,147,157,170,165,27,61,77,65,7,8,50,244,113,88,43
95EE16,1482,636,548,298,945,479,370,96,270,134,105,31,675,345,265,65,537,157,178,202,173,28,60,85,97,10,12,75,267,119,106,42
95FF01,3432,1675,1216,541,2430,1333,890,207,629,333,226,70,1801,1000,664,137,1002,342,326,334,396,81,156,159,117,5,7,105,489,256,163,70
95FF02,1957,974,637,346,1309,755,437,117,347,204,99,44,962,551,338,73,648,219,200,229,196,32,76,88,101,7,13,81,351,180,111,60
95FF03,2182,861,870,451,1458,674,640,144,425,178,189,58,1033,496,451,86,724,187,230,307,213,22,75,116,155,5,26,124,356,160,129,67
95FF04,1866,941,593,332,1290,741,420,129,359,199,123,37,931,542,297,92,576,200,173,203,179,41,56,82,94,4,7,83,303,155,110,38
95FF05,1835,770,691,374,1139,577,455,107,281,125,119,37,858,452,336,70,696,193,236,267,290,60,113,117,123,4,15,104,283,129,108,46
95FF06,2855,1338,1086,431,2058,1076,830,152,533,256,223,54,1525,820,607,98,797,262,256,279,297,48,120,129,115,8,12,95,385,206,124,55
95FF07,1953,725,682,546,1086,510,434,142,353,154,147,52,733,356,287,90,867,215,248,404,220,21,65,134,215,14,23,178,432,180,160,92
95FF08,1697,702,601,394,978,504,363,111,289,145,97,47,689,359,266,64,719,198,238,283,281,46,111,124,134,2,15,117,304,150,112,42
95FF09,1795,698,617,480,1049,504,408,137,258,112,102,44,791,392,306,93,746,194,209,343,233,31,76,126,179,6,23,150,334,157,110,67
95FF10,2491,1166,878,447,1744,932,641,171,427,219,154,54,1317,713,487,117,747,234,237,276,236,47,83,106,120,6,17,97,391,181,137,73
95FF11,1852,925,624,303,1292,727,460,105,327,188,102,37,965,539,358,68,560,198,164,198,178,40,55,83,88,2,8,78,294,156,101,37
95FF12,2046,910,696,440,1345,711,500,134,345,177,122,46,1000,534,378,88,701,199,196,306,265,49,82,134,143,5,11,127,293,145,103,45
95FF13,1935,865,696,374,1288,687,492,109,339,179,126,34,949,508,366,75,647,178,204,265,250,40,89,121,107,3,8,96,290,135,107,48
95FF14,1754,819,647,288,1194,634,460,100,291,156,112,23,903,478,348,77,560,185,187,188,282,68,106,108,63,1,7,55,215,116,74,25
95FF15,1896,744,712,440,1145,553,487,105,316,139,148,29,829,414,339,76,751,191,225,335,272,36,83,153,131,5,16,110,348,150,126,72
95FF16,1711,713,665,333,1089,541,439,109,286,131,116,39,803,410,323,70,622,172,226,224,274,53,120,101,113,4,17,92,235,115,89,31
95FF17,1298,488,444,366,727,370,281,76,186,92,76,18,541,278,205,58,571,118,163,290,214,31,63,120,146,7,20,119,211,80,80,51
95GG01,3566,1344,1093,1129,1805,946,646,213,613,310,221,82,1192,636,425,131,1761,398,447,916,593,66,143,384,446,10,59,377,722,322,245,155
95GG02,4177,1334,1222,1621,1575,774,569,232,738,346,283,109,837,428,286,123,2602,560,653,1389,501,29,76,396,749,32,65,652,1352,499,512,341
95GG03,4409,2051,1598,760,3077,1665,1140,272,779,382,316,81,2298,1283,824,191,1332,386,458,488,604,117,242,245,197,7,37,153,531,262,179,90
95GG04,3584,1183,1134,1267,1629,767,649,213,568,251,237,80,1061,516,412,133,1955,416,485,1054,415,26,89,300,576,29,47,500,964,361,349,254
95GG05,4793,2253,1747,793,3481,1888,1307,286,799,391,318,90,2682,1497,989,196,1312,365,440,507,293,35,94,164,239,10,27,202,780,320,319,141
95GG06,4081,1451,1533,1097,2437,1062,1056,319,769,355,307,107,1668,707,749,212,1644,389,477,778,459,32,137,290,389,19,49,321,796,338,291,167
95GG07,3968,1465,1259,1244,1974,975,750,249,754,360,289,105,1220,615,461,144,1994,490,509,995,422,32,89,301,551,29,54,468,1021,429,366,226
95GG08,3548,1428,1221,899,2085,1022,783,280,671,310,257,104,1414,712,526,176,1463,406,438,619,457,75,157,225,272,10,25,237,734,321,256,157
95GG09,4463,1934,1620,909,2892,1491,1104,297,796,397,302,97,2096,1094,802,200,1571,443,516,612,657,134,271,252,266,9,18,239,648,300,227,121
95GG10,3171,1225,1096,850,1844,884,760,200,560,272,221,67,1284,612,539,133,1327,341,336,650,292,19,77,196,319,13,16,290,716,309,243,164
95GG11,4185,1591,1576,1018,2654,1265,1091,298,638,263,283,92,2016,1002,808,206,1531,326,485,720,477,46,165,266,324,6,42,276,730,274,278,178
95GG12,7945,4327,2566,1052,4561,2634,1633,294,2318,1439,752,127,2243,1195,881,167,3384,1693,933,758,226,33,68,125,417,29,50,338,2741,1631,815,295
95GG13,3383,1378,1200,805,2023,1012,776,235,589,273,241,75,1434,739,535,160,1360,366,424,570,469,67,161,241,244,13,26,205,647,286,237,124
95GG14,3494,1809,1182,503,2368,1333,821,214,706,402,237,67,1662,931,584,147,1126,476,361,289,477,130,198,149,111,4,19,88,538,342,144,52
95GG15,4071,1948,1434,689,2754,1518,992,244,690,352,258,80,2064,1166,734,164,1317,430,442,445,651,145,253,253,137,5,11,121,529,280,178,71
95GG16,3991,1661,1403,927,2404,1233,932,239,714,387,249,78,1690,846,683,161,1587,428,471,688,391,52,120,219,365,21,45,299,831,355,306,170
95GG17,3757,1402,1254,1101,1981,954,762,265,681,315,268,98,1300,639,494,167,1776,448,492,836,489,56,139,294,383,18,29,336,904,374,324,206
95GG18,3574,1261,1085,1228,1611,797,621,193,579,278,226,75,1032,519,395,118,1963,464,464,1035,325,19,68,238,621,30,45,546,1017,415,351,251
95GG19,3167,795,984,1388,1197,486,501,210,459,183,194,82,738,303,307,128,1970,309,483,1178,504,18,102,384,619,18,66,535,847,273,315,259
95GG20,3666,1268,1205,1193,1835,879,725,231,587,241,249,97,1248,638,476,134,1831,389,480,962,408,33,94,281,548,18,66,464,875,338,320,217
95GG21,3821,1241,1114,1466,1471,729,561,181,567,266,213,88,904,463,348,93,2350,512,553,1285,415,22,57,336,790,34,88,668,1145,456,408,281
95GG22,3857,1527,1219,1111,2098,1083,759,256,748,388,256,104,1350,695,503,152,1759,444,460,855,577,59,146,372,406,16,43,347,776,369,271,136
95GG23,3338,1658,1172,508,2182,1262,766,154,630,353,228,49,1552,909,538,105,1156,396,406,354,617,141,250,226,115,5,22,88,424,250,134,40
95GG24,3255,1338,1180,737,2028,1028,793,207,618,289,234,95,1410,739,559,112,1227,310,387,530,500,80,174,246,234,8,33,193,493,222,180,91
95GG25,4008,1633,1259,1116,2202,1133,807,262,833,430,305,98,1369,703,502,164,1806,500,452,854,439,40,114,285,467,18,52,397,900,442,286,172
95GG26,2645,803,950,892,1292,533,577,182,444,190,179,75,848,343,398,107,1353,270,373,710,438,30,118,290,311,12,35,264,604,228,220,156
95GG27,4734,1777,1490,1467,2416,1220,911,285,917,478,325,114,1499,742,586,171,2318,557,579,1182,535,40,134,361,620,21,54,545,1163,496,391,276
95GG28,4039,1427,1433,1179,2369,1044,984,341,761,318,325,118,1608,726,659,223,1670,383,449,838,502,56,144,302,401,16,34,351,767,311,271,185
95GG29,3704,1424,1325,955,2262,1141,894,227,522,224,230,68,1740,917,664,159,1442,283,431,728,392,21,108,263,369,13,37,319,681,249,286,146
95GG30,3467,1479,1271,717,2301,1160,890,251,682,328,270,84,1619,832,620,167,1166,319,381,466,548,101,201,246,170,3,13,154,448,215,167,66
95GG31,4820,1928,1543,1349,2576,1304,960,312,904,430,342,132,1672,874,618,180,2244,624,583,1037,686,83,198,405,468,19,33,416,1090,522,352,216
95GG32,4513,1756,1507,1250,2474,1221,952,301,790,352,322,116,1684,869,630,185,2039,535,555,949,566,53,150,363,461,28,44,389,1012,454,361,197
95GG33,4066,2530,1152,384,2733,1841,748,144,656,424,191,41,2077,1417,557,103,1333,689,404,240,574,208,235,131,76,8,15,53,683,473,154,56
95GG34,3644,1654,1273,717,2394,1261,902,231,666,333,265,68,1728,928,637,163,1250,393,371,486,484,90,176,218,197,4,13,180,569,299,182,88
95GG35,3613,1030,1078,1505,1440,661,554,225,580,274,210,96,860,387,344,129,2173,369,524,1280,459,25,84,350,702,16,66,620,1012,328,374,310
95GG36,4080,1752,1577,751,2907,1448,1179,280,793,375,326,92,2114,1073,853,188,1173,304,398,471,514,85,181,248,174,9,23,142,485,210,194,81
95GG37,4686,2385,1634,667,3458,1980,1236,242,676,371,243,62,2782,1609,993,180,1228,405,398,425,451,90,170,191,173,10,26,137,604,305,202,97
95GG38,4917,2639,1566,712,3585,2145,1176,264,746,403,264,79,2839,1742,912,185,1332,494,390,448,500,117,190,193,183,7,31,145,649,370,169,110
95GG39,5725,2269,1760,1696,3077,1635,1105,337,774,393,276,105,2303,1242,829,232,2648,634,655,1359,543,41,112,390,754,30,72,652,1351,563,471,317
95GG40,2672,755,835,1082,1057,459,439,159,406,175,170,61,651,284,269,98,1615,296,396,923,404,23,80,301,467,22,33,412,744,251,283,210
95GG41,3833,1952,1376,505,2471,1424,863,184,664,382,229,53,1807,1042,634,131,1362,528,513,321,685,192,321,172,111,3,11,97,566,333,181,52
95GG42,6677,4173,2021,483,4117,2642,1246,229,1658,1091,470,97,2459,1551,776,132,2560,1531,775,254,489,176,214,99,71,3,18,50,2000,1352,543,105
95GG43,3689,1402,1382,905,2383,1128,997,258,632,269,271,92,1751,859,726,166,1306,274,385,647,510,68,164,278,277,8,23,246,519,198,198,123
95GG44,4236,1436,1463,1337,2305,1029,989,287,642,255,286,101,1663,774,703,186,1931,407,474,1050,433,39,90,304,543,31,50,462,955,337,334,284
95GG45,3392,1588,1081,723,2000,1109,693,198,519,260,189,70,1481,849,504,128,1392,479,388,525,502,131,166,205,262,17,27,218,628,331,195,102
95GG46,3793,1334,1073,1386,1532,802,513,217,695,367,225,103,837,435,288,114,2261,532,560,1169,403,32,65,306,689,34,63,592,1169,466,432,271
95GG47,4310,1493,1350,1467,1937,943,747,247,630,306,247,77,1307,637,500,170,2373,550,603,1220,428,30,102,296,662,24,55,583,1283,496,446,341
95GG48,3863,1348,1023,1492,1478,751,503,224,694,364,221,109,784,387,282,115,2385,597,520,1268,311,23,41,247,791,28,67,696,1283,546,412,325
95GG49,7133,4182,2188,763,4321,2617,1401,303,1594,984,500,110,2727,1633,901,193,2812,1565,787,460,284,46,118,120,198,16,19,163,2330,1503,650,177
95GG50,4167,1456,1589,1122,2415,1092,1036,287,585,231,253,101,1830,861,783,186,1752,364,553,835,398,28,116,254,430,10,43,377,924,326,394,204
95GG51,2919,806,934,1179,1286,522,530,234,495,200,189,106,791,322,341,128,1633,284,404,945,429,28,82,319,488,15,25,448,716,241,297,178
95HH01,1461,565,605,291,848,403,374,71,239,108,110,21,609,295,264,50,613,162,231,220,310,60,133,117,73,2,7,64,230,100,91,39
95HH02,2190,962,860,368,1523,749,608,166,456,214,190,52,1067,535,418,114,667,213,252,202,295,49,131,115,67,0,10,57,305,164,111,30
95HH03,1194,472,478,244,676,323,286,67,187,98,71,18,489,225,215,49,518,149,192,177,328,82,138,108,40,6,1,33,150,61,53,36
95HH04,2381,993,903,485,1593,763,649,181,461,223,184,54,1132,540,465,127,788,230,254,304,365,54,142,169,103,3,5,95,320,173,107,40
95HH05,1544,562,591,391,882,406,381,95,268,115,119,34,614,291,262,61,662,156,210,296,197,18,59,120,140,7,13,120,325,131,138,56
95HH06,3471,1563,1328,580,2494,1217,1033,244,708,338,286,84,1786,879,747,160,977,346,295,336,330,62,111,157,136,10,12,114,511,274,172,65
95HH07,1095,386,416,293,635,274,288,73,187,59,100,28,448,215,188,45,460,112,128,220,146,21,40,85,99,5,9,85,215,86,79,50
95HH08,1947,876,708,363,1311,676,487,148,331,166,119,46,980,510,368,102,636,200,221,215,302,67,120,115,79,1,20,58,255,132,81,42
95HH09,1973,636,767,570,1091,462,482,147,279,101,126,52,812,361,356,95,882,174,285,423,333,40,125,168,226,8,29,189,323,126,131,66
95HH10,1769,889,614,266,1221,691,440,90,342,196,114,32,879,495,326,58,548,198,174,176,255,67,96,92,63,0,7,56,230,131,71,28
95HH11,998,306,389,303,548,220,236,92,176,63,76,37,372,157,160,55,450,86,153,211,150,16,51,83,96,4,14,78,204,66,88,50
