GeographyCode,LC2601NI0001,LC2601NI0002,LC2601NI0003,LC2601NI0004,LC2601NI0005,LC2601NI0006,LC2601NI0007,LC2601NI0008,LC2601NI0009,LC2601NI0010,LC2601NI0011,LC2601NI0012,LC2601NI0013,LC2601NI0014,LC2601NI0015,LC2601NI0016,LC2601NI0017,LC2601NI0018,LC2601NI0019,LC2601NI0020,LC2601NI0021
95FF13,1935,1780,155,1356,1248,108,818,754,64,538,494,44,579,532,47,191,179,12,388,353,35
95FF14,1754,1640,114,1243,1160,83,667,633,34,576,527,49,511,480,31,134,124,10,377,356,21
95FF15,1896,1691,205,1238,1103,135,831,734,97,407,369,38,658,588,70,240,209,31,418,379,39
95FF16,1711,1560,151,1150,1038,112,666,597,69,484,441,43,561,522,39,169,155,14,392,367,25
95FF17,1298,1157,141,790,692,98,546,474,72,244,218,26,508,465,43,162,142,20,346,323,23
95GG01,3566,3379,187,2037,1918,119,1234,1160,74,803,758,45,1529,1461,68,453,427,26,1076,1034,42
95GG02,4177,3949,228,2044,1906,138,1558,1458,100,486,448,38,2133,2043,90,965,916,49,1168,1127,41
95GG03,4409,3676,733,3220,2626,594,2031,1600,431,1189,1026,163,1189,1050,139,371,305,66,818,745,73
95GG04,3584,3153,431,1948,1633,315,1423,1169,254,525,464,61,1636,1520,116,676,608,68,960,912,48
95GG05,4793,3438,1355,3786,2660,1126,2940,1987,953,846,673,173,1007,778,229,483,321,162,524,457,67
95GG06,4081,3735,346,2694,2448,246,1749,1579,170,945,869,76,1387,1287,100,565,504,61,822,783,39
95GG07,3968,3529,439,2293,1985,308,1650,1398,252,643,587,56,1675,1544,131,738,659,79,937,885,52
95GG08,3548,3104,444,2343,2023,320,1604,1377,227,739,646,93,1205,1081,124,459,398,61,746,683,63
95GG09,4463,3933,530,3074,2667,407,1906,1644,262,1168,1023,145,1389,1266,123,429,376,53,960,890,70
95GG10,3171,2458,713,2125,1555,570,1629,1162,467,496,393,103,1046,903,143,473,372,101,573,531,42
95GG11,4185,3378,807,2933,2276,657,2133,1591,542,800,685,115,1252,1102,150,447,354,93,805,748,57
95GG12,7945,5894,2051,5236,3812,1424,4715,3439,1276,521,373,148,2709,2082,627,2113,1567,546,596,515,81
95GG13,3383,3013,370,2259,1985,274,1351,1173,178,908,812,96,1124,1028,96,360,316,44,764,712,52
95GG14,3494,3214,280,2499,2283,216,1290,1175,115,1209,1108,101,995,931,64,362,337,25,633,594,39
95GG15,4071,3556,515,2900,2498,402,1693,1438,255,1207,1060,147,1171,1058,113,338,296,42,833,762,71
95GG16,3991,3402,589,2692,2235,457,1751,1413,338,941,822,119,1299,1167,132,553,475,78,746,692,54
95GG17,3757,3454,303,2270,2074,196,1469,1350,119,801,724,77,1487,1380,107,618,563,55,869,817,52
95GG18,3574,3231,343,1932,1676,256,1427,1223,204,505,453,52,1642,1555,87,735,686,49,907,869,38
95GG19,3167,2939,228,1454,1317,137,1025,924,101,429,393,36,1713,1622,91,640,586,54,1073,1036,37
95GG20,3666,2957,709,2136,1584,552,1654,1187,467,482,397,85,1530,1373,157,645,536,109,885,837,48
95GG21,3821,3431,390,1844,1573,271,1401,1162,239,443,411,32,1977,1858,119,897,827,70,1080,1031,49
95GG22,3857,3599,258,2362,2174,188,1490,1353,137,872,821,51,1495,1425,70,472,440,32,1023,985,38
95GG23,3338,2918,420,2312,1997,315,1299,1091,208,1013,906,107,1026,921,105,284,246,38,742,675,67
95GG24,3255,2789,466,2167,1819,348,1314,1076,238,853,743,110,1088,970,118,341,282,59,747,688,59
95GG25,4008,3752,256,2483,2319,164,1579,1473,106,904,846,58,1525,1433,92,577,535,42,948,898,50
95GG26,2645,2471,174,1496,1374,122,1023,937,86,473,437,36,1149,1097,52,414,385,29,735,712,23
95GG27,4734,4471,263,2840,2673,167,2062,1950,112,778,723,55,1894,1798,96,763,730,33,1131,1068,63
95GG28,4039,3717,322,2610,2366,244,1734,1550,184,876,816,60,1429,1351,78,544,508,36,885,843,42
95GG29,3704,2888,816,2489,1829,660,2008,1424,584,481,405,76,1215,1059,156,485,380,105,730,679,51
95GG30,3467,3132,335,2408,2143,265,1396,1226,170,1012,917,95,1059,989,70,300,273,27,759,716,43
95GG31,4820,4494,326,2918,2695,223,1913,1753,160,1005,942,63,1902,1799,103,753,702,51,1149,1097,52
95GG32,4513,3956,557,2774,2362,412,1899,1571,328,875,791,84,1739,1594,145,723,634,89,1016,960,56
95GG33,4066,3370,696,2868,2350,518,1569,1242,327,1299,1108,191,1198,1020,178,463,382,81,735,638,97
95GG34,3644,3168,476,2578,2195,383,1569,1312,257,1009,883,126,1066,973,93,340,293,47,726,680,46
95GG35,3613,3303,310,1771,1541,230,1282,1093,189,489,448,41,1842,1762,80,704,658,46,1138,1104,34
95GG36,4080,3590,490,3041,2654,387,1925,1656,269,1116,998,118,1039,936,103,334,294,40,705,642,63
95GG37,4686,3694,992,3664,2810,854,2631,1943,688,1033,867,166,1022,884,138,369,288,81,653,596,57
95GG38,4917,3990,927,3779,3033,746,2534,2000,534,1245,1033,212,1138,957,181,441,343,98,697,614,83
95GG39,5725,4277,1448,3474,2366,1108,2870,1893,977,604,473,131,2251,1911,340,1046,821,225,1205,1090,115
95GG40,2672,2420,252,1307,1148,159,926,810,116,381,338,43,1365,1272,93,523,477,46,842,795,47
95GG41,3833,3391,442,2567,2266,301,1291,1122,169,1276,1144,132,1266,1125,141,391,331,60,875,794,81
95GG42,6677,5067,1610,4476,3476,1000,3281,2524,757,1195,952,243,2201,1591,610,1582,1086,496,619,505,114
95GG43,3689,3126,563,2570,2115,455,1810,1455,355,760,660,100,1119,1011,108,338,288,50,781,723,58
95GG44,4236,3365,871,2627,1921,706,2097,1476,621,530,445,85,1609,1444,165,706,603,103,903,841,62
95GG45,3392,2900,492,2150,1812,338,1292,1076,216,858,736,122,1242,1088,154,443,379,64,799,709,90
95GG46,3793,3613,180,1926,1804,122,1372,1287,85,554,517,37,1867,1809,58,776,746,30,1091,1063,28
95GG47,4310,3699,611,2408,1980,428,1733,1389,344,675,591,84,1902,1719,183,863,749,114,1039,970,69
95GG48,3863,3666,197,1842,1724,118,1366,1275,91,476,449,27,2021,1942,79,987,939,48,1034,1003,31
95GG49,7133,5077,2056,4734,3419,1315,4162,2987,1175,572,432,140,2399,1658,741,1946,1263,683,453,395,58
95GG50,4167,3196,971,2769,1997,772,2193,1534,659,576,463,113,1398,1199,199,628,483,145,770,716,54
95GG51,2919,2670,249,1537,1382,155,1000,893,107,537,489,48,1382,1288,94,534,497,37,848,791,57
95HH01,1461,1256,205,921,792,129,532,464,68,389,328,61,540,464,76,140,118,22,400,346,54
95HH02,2190,1997,193,1601,1465,136,944,863,81,657,602,55,589,532,57,216,195,21,373,337,36
95HH03,1194,1068,126,728,649,79,364,326,38,364,323,41,466,419,47,70,62,8,396,357,39
95HH04,2381,2187,194,1690,1548,142,878,799,79,812,749,63,691,639,52,190,180,10,501,459,42
95HH05,1544,1392,152,1009,898,111,719,635,84,290,263,27,535,494,41,233,213,20,302,281,21
95HH06,3471,3133,338,2644,2374,270,1649,1487,162,995,887,108,827,759,68,341,316,25,486,443,43
95HH07,1095,981,114,721,639,82,491,438,53,230,201,29,374,342,32,139,123,16,235,219,16
95HH08,1947,1695,252,1379,1193,186,827,706,121,552,487,65,568,502,66,166,145,21,402,357,45
95HH09,1973,1682,291,1216,1014,202,784,641,143,432,373,59,757,668,89,209,174,35,548,494,54
95HH10,1769,1578,191,1285,1142,143,753,673,80,532,469,63,484,436,48,148,135,13,336,301,35
95HH11,998,911,87,637,580,57,413,370,43,224,210,14,361,331,30,107,96,11,254,235,19
95HH12,1183,1072,111,769,692,77,450,404,46,319,288,31,414,380,34,110,96,14,304,284,20
95HH13,991,912,79,620,570,50,428,397,31,192,173,19,371,342,29,163,144,19,208,198,10
95HH14,1128,1025,103,654,583,71,407,359,48,247,224,23,474,442,32,135,119,16,339,323,16
95HH15,1917,1721,196,1358,1215,143,825,731,94,533,484,49,559,506,53,189,168,21,370,338,32
95HH16,1556,1317,239,1026,851,175,539,464,75,487,387,100,530,466,64,156,140,16,374,326,48
95HH17,1859,1700,159,1338,1214,124,766,698,68,572,516,56,521,486,35,181,168,13,340,318,22
95II01,2327,2097,230,1572,1405,167,817,724,93,755,681,74,755,692,63,186,171,15,569,521,48
95II02,3542,3099,443,2360,2044,316,1358,1157,201,1002,887,115,1182,1055,127,471,423,48,711,632,79
95II03,2626,2316,310,1993,1742,251,1175,1007,168,818,735,83,633,574,59,240,211,29,393,363,30
95II04,3176,2872,304,2304,2068,236,1521,1356,165,783,712,71,872,804,68,299,268,31,573,536,37
95II05,2476,2201,275,1756,1539,217,1034,900,134,722,639,83,720,662,58,243,223,20,477,439,38
95II06,2490,2226,264,1832,1615,217,1079,945,134,753,670,83,658,611,47,244,222,22,414,389,25
95II07,1477,1301,176,914,787,127,597,506,91,317,281,36,563,514,49,191,170,21,372,344,28
95II08,1721,1529,192,1243,1090,153,800,687,113,443,403,40,478,439,39,147,130,17,331,309,22
95II09,2408,2051,357,1796,1523,273,1133,928,205,663,595,68,612,528,84,184,156,28,428,372,56
95II10,1927,1749,178,1233,1108,125,829,746,83,404,362,42,694,641,53,224,205,19,470,436,34
95II11,1889,1661,228,1362,1186,176,744,627,117,618,559,59,527,475,52,158,144,14,369,331,38
95II12,1691,1504,187,1200,1064,136,662,581,81,538,483,55,491,440,51,157,146,11,334,294,40
95II13,1928,1705,223,1313,1140,173,853,724,129,460,416,44,615,565,50,184,159,25,431,406,25
95II14,1821,1639,182,1267,1119,148,713,618,95,554,501,53,554,520,34,129,119,10,425,401,24
95II15,2407,2039,368,1766,1473,293,1066,873,193,700,600,100,641,566,75,203,168,35,438,398,40
95II16,1495,1396,99,1001,919,82,642,586,56,359,333,26,494,477,17,140,137,3,354,340,14
95II17,1768,1598,170,1217,1095,122,712,634,78,505,461,44,551,503,48,149,130,19,402,373,29
95II18,1603,1412,191,1030,888,142,676,566,110,354,322,32,573,524,49,181,158,23,392,366,26
95II19,2801,2598,203,1999,1837,162,928,845,83,1071,992,79,802,761,41,250,242,8,552,519,33
95II20,2016,1694,322,1485,1226,259,939,745,194,546,481,65,531,468,63,182,156,26,349,312,37
95II21,1748,1608,140,1122,1020,102,750,683,67,372,337,35,626,588,38,222,209,13,404,379,25
95II22,1652,1496,156,1108,994,114,634,556,78,474,438,36,544,502,42,138,128,10,406,374,32
95II23,1562,1356,206,1109,956,153,663,556,107,446,400,46,453,400,53,152,133,19,301,267,34
95JJ01,1827,1682,145,1282,1180,102,704,655,49,578,525,53,545,502,43,186,170,16,359,332,27
95JJ02,1787,1514,273,1075,894,181,590,469,121,485,425,60,712,620,92,236,202,34,476,418,58
95JJ03,1760,1590,170,1074,966,108,677,614,63,397,352,45,686,624,62,336,304,32,350,320,30
95JJ04,2277,2016,261,1443,1286,157,840,742,98,603,544,59,834,730,104,242,219,23,592,511,81
95JJ05,1346,1097,249,774,602,172,492,360,132,282,242,40,572,495,77,197,156,41,375,339,36
95JJ06,1723,1470,253,1034,861,173,704,578,126,330,283,47,689,609,80,301,250,51,388,359,29
95JJ07,1869,1667,202,1161,1021,140,794,696,98,367,325,42,708,646,62,268,238,30,440,408,32
95JJ08,2477,2185,292,1636,1432,204,999,867,132,637,565,72,841,753,88,355,309,46,486,444,42
95JJ09,1488,1362,126,937,857,80,436,400,36,501,457,44,551,505,46,112,103,9,439,402,37
95JJ10,1919,1789,130,1266,1176,90,814,747,67,452,429,23,653,613,40,251,238,13,402,375,27
95JJ11,2683,2311,372,1704,1463,241,977,835,142,727,628,99,979,848,131,332,287,45,647,561,86
95JJ12,1905,1711,194,1267,1127,140,805,702,103,462,425,37,638,584,54,263,235,28,375,349,26
95JJ13,2871,2489,382,2042,1753,289,1147,959,188,895,794,101,829,736,93,351,312,39,478,424,54
95JJ14,1700,1565,135,1147,1062,85,627,581,46,520,481,39,553,503,50,170,158,12,383,345,38
95JJ15,1332,1083,249,851,679,172,510,389,121,341,290,51,481,404,77,138,102,36,343,302,41
95JJ16,1345,1128,217,798,659,139,492,391,101,306,268,38,547,469,78,162,135,27,385,334,51
95JJ17,1747,1606,141,1175,1089,86,661,612,49,514,477,37,572,517,55,188,170,18,384,347,37
95JJ18,1522,1272,250,928,764,164,518,404,114,410,360,50,594,508,86,195,156,39,399,352,47
95JJ19,2300,1948,352,1442,1222,220,936,787,149,506,435,71,858,726,132,422,352,70,436,374,62
95JJ20,3037,2709,328,2091,1849,242,1236,1081,155,855,768,87,946,860,86,321,290,31,625,570,55
95JJ21,2300,1912,388,1352,1166,186,937,816,121,415,350,65,948,746,202,519,367,152,429,379,50
95JJ22,2062,1740,322,1316,1109,207,691,569,122,625,540,85,746,631,115,221,180,41,525,451,74
95KK01,1869,1775,94,1108,1054,54,820,778,42,288,276,12,761,721,40,317,303,14,444,418,26
95KK02,1450,1363,87,963,896,67,620,572,48,343,324,19,487,467,20,171,162,9,316,305,11
95KK03,1635,1526,109,1092,1023,69,759,708,51,333,315,18,543,503,40,225,203,22,318,300,18
95KK04,2061,1661,400,1320,1044,276,942,726,216,378,318,60,741,617,124,346,277,69,395,340,55
95KK05,1884,1781,103,1205,1142,63,824,779,45,381,363,18,679,639,40,306,290,16,373,349,24
95KK06,1431,1242,189,876,746,130,572,477,95,304,269,35,555,496,59,207,176,31,348,320,28
95KK07,1472,1405,67,995,949,46,614,588,26,381,361,20,477,456,21,181,169,12,296,287,9
95KK08,1807,1638,169,1231,1121,110,854,779,75,377,342,35,576,517,59,266,230,36,310,287,23
95KK09,1602,1202,400,1053,739,314,763,505,258,290,234,56,549,463,86,208,156,52,341,307,34
95KK10,1536,1466,70,1082,1032,50,704,673,31,378,359,19,454,434,20,187,180,7,267,254,13
95KK11,1725,1504,221,1115,952,163,788,656,132,327,296,31,610,552,58,215,188,27,395,364,31
95KK12,1669,1512,157,1091,987,104,723,643,80,368,344,24,578,525,53,269,234,35,309,291,18
95KK13,1347,1270,77,863,816,47,514,480,34,349,336,13,484,454,30,192,182,10,292,272,20
95KK14,1504,1417,87,933,881,52,596,559,37,337,322,15,571,536,35,248,229,19,323,307,16
95KK15,2047,1935,112,1440,1363,77,988,935,53,452,428,24,607,572,35,264,251,13,343,321,22
95KK16,1606,1324,282,1051,835,216,680,516,164,371,319,52,555,489,66,180,157,23,375,332,43
95LL01,3451,3213,238,2519,2342,177,1657,1543,114,862,799,63,932,871,61,376,353,23,556,518,38
95LL02,2250,1599,651,1542,1039,503,1056,660,396,486,379,107,708,560,148,268,177,91,440,383,57
95LL03,1703,1430,273,1089,892,197,799,650,149,290,242,48,614,538,76,258,219,39,356,319,37
95LL04,2136,1894,242,1370,1201,169,904,778,126,466,423,43,766,693,73,299,261,38,467,432,35
95LL05,2976,2671,305,2131,1917,214,1227,1097,130,904,820,84,845,754,91,303,274,29,542,480,62
95LL06,2474,2088,386,1607,1312,295,999,780,219,608,532,76,867,776,91,286,241,45,581,535,46
95LL07,1499,1188,311,889,658,231,594,410,184,295,248,47,610,530,80,222,174,48,388,356,32
95LL08,2401,1749,652,1543,1043,500,1077,694,383,466,349,117,858,706,152,390,301,89,468,405,63
95LL09,2221,1927,294,1236,1021,215,848,680,168,388,341,47,985,906,79,338,297,41,647,609,38
95LL10,3941,3627,314,2835,2589,246,1847,1665,182,988,924,64,1106,1038,68,481,450,31,625,588,37
95LL11,2852,2616,236,2092,1911,181,1346,1228,118,746,683,63,760,705,55,299,282,17,461,423,38
95LL12,2919,2472,447,1743,1462,281,1387,1158,229,356,304,52,1176,1010,166,562,483,79,614,527,87
