ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC6107NI0001,Count,PERSONS,"All categories: Economic Activity, All categories: Age"
LC6107NI0002,Count,PERSONS,"All categories: Economic Activity, Aged 16 to 44"
LC6107NI0003,Count,PERSONS,"All categories: Economic Activity, Aged 45 to 74"
LC6107NI0004,Count,PERSONS,"Economically active: Total, All categories: Age"
LC6107NI0005,Count,PERSONS,"Economically active: Total, Aged 16 to 44"
LC6107NI0006,Count,PERSONS,"Economically active: Total, Aged 45 to 74"
LC6107NI0007,Count,PERSONS,"Economically active: Employee - Part-time, All categories: Age"
LC6107NI0008,Count,PERSONS,"Economically active: Employee - Part-time, Aged 16 to 44"
LC6107NI0009,Count,PERSONS,"Economically active: Employee - Part-time, Aged 45 to 74"
LC6107NI0010,Count,PERSONS,"Economically active: Employee - Full-time, All categories: Age"
LC6107NI0011,Count,PERSONS,"Economically active: Employee - Full-time, Aged 16 to 44"
LC6107NI0012,Count,PERSONS,"Economically active: Employee - Full-time, Aged 45 to 74"
LC6107NI0013,Count,PERSONS,"Economically active: Self-employed, All categories: Age"
LC6107NI0014,Count,PERSONS,"Economically active: Self-employed, Aged 16 to 44"
LC6107NI0015,Count,PERSONS,"Economically active: Self-employed, Aged 45 to 74"
LC6107NI0016,Count,PERSONS,"Economically active: Unemployed, All categories: Age"
LC6107NI0017,Count,PERSONS,"Economically active: Unemployed, Aged 16 to 44"
LC6107NI0018,Count,PERSONS,"Economically active: Unemployed, Aged 45 to 74"
LC6107NI0019,Count,PERSONS,"Economically inactive: Total, All categories: Age"
LC6107NI0020,Count,PERSONS,"Economically inactive: Total, Aged 16 to 44"
LC6107NI0021,Count,PERSONS,"Economically inactive: Total, Aged 45 to 74"
