GeographyCode,LC4404NI0001,LC4404NI0002,LC4404NI0003,LC4404NI0004,LC4404NI0005,LC4404NI0006,LC4404NI0007,LC4404NI0008,LC4404NI0009,LC4404NI0010,LC4404NI0011,LC4404NI0012,LC4404NI0013,LC4404NI0014,LC4404NI0015,LC4404NI0016,LC4404NI0017,LC4404NI0018,LC4404NI0019,LC4404NI0020,LC4404NI0021,LC4404NI0022,LC4404NI0023,LC4404NI0024,LC4404NI0025,LC4404NI0026,LC4404NI0027,LC4404NI0028,LC4404NI0029,LC4404NI0030,LC4404NI0031,LC4404NI0032,LC4404NI0033,LC4404NI0034,LC4404NI0035,LC4404NI0036,LC4404NI0037,LC4404NI0038,LC4404NI0039,LC4404NI0040,LC4404NI0041,LC4404NI0042,LC4404NI0043,LC4404NI0044,LC4404NI0045,LC4404NI0046,LC4404NI0047,LC4404NI0048,LC4404NI0049,LC4404NI0050,LC4404NI0051,LC4404NI0052,LC4404NI0053,LC4404NI0054,LC4404NI0055,LC4404NI0056,LC4404NI0057,LC4404NI0058,LC4404NI0059,LC4404NI0060
95AA19,832,817,15,500,492,8,295,289,6,31,30,1,6,6,0,604,599,5,365,363,2,217,214,3,19,19,0,3,3,0,110,109,1,64,63,1,40,40,0,4,4,0,2,2,0,118,109,9,71,66,5,38,35,3,8,7,1,1,1,0
95BB01,1307,1275,32,902,883,19,397,384,13,7,7,0,1,1,0,1148,1129,19,795,785,10,347,338,9,5,5,0,1,1,0,70,67,3,48,45,3,22,22,0,0,0,0,0,0,0,89,79,10,59,53,6,28,24,4,2,2,0,0,0,0
95BB02,1126,809,317,888,631,257,226,168,58,11,10,1,1,0,1,600,543,57,471,437,34,124,102,22,5,4,1,0,0,0,345,145,200,278,108,170,63,33,30,4,4,0,0,0,0,181,121,60,139,86,53,39,33,6,2,2,0,1,0,1
95BB03,1776,1696,80,1327,1258,69,431,420,11,14,14,0,4,4,0,1282,1237,45,979,938,41,292,288,4,10,10,0,1,1,0,221,203,18,151,138,13,68,63,5,2,2,0,0,0,0,273,256,17,197,182,15,71,69,2,2,2,0,3,3,0
95BB04,1307,1245,62,1067,1022,45,234,217,17,3,3,0,3,3,0,1027,1015,12,862,854,8,160,156,4,3,3,0,2,2,0,117,79,38,86,60,26,31,19,12,0,0,0,0,0,0,163,151,12,119,108,11,43,42,1,0,0,0,1,1,0
95BB05,1318,1301,17,1003,991,12,303,299,4,9,9,0,3,2,1,1052,1048,4,816,813,3,230,229,1,5,5,0,1,1,0,108,108,0,79,79,0,27,27,0,1,1,0,1,1,0,158,145,13,108,99,9,46,43,3,3,3,0,1,0,1
95BB06,1518,1066,452,1156,800,356,348,255,93,10,8,2,4,3,1,698,607,91,522,455,67,172,149,23,4,3,1,0,0,0,420,218,202,343,167,176,74,49,25,1,1,0,2,1,1,400,241,159,291,178,113,102,57,45,5,4,1,2,2,0
95BB07,1315,1133,182,998,841,157,304,281,23,11,9,2,2,2,0,803,757,46,614,573,41,184,180,4,4,3,1,1,1,0,276,198,78,211,140,71,61,55,6,3,2,1,1,1,0,236,178,58,173,128,45,59,46,13,4,4,0,0,0,0
95BB08,1068,1044,24,688,669,19,366,361,5,12,12,0,2,2,0,727,722,5,469,465,4,252,251,1,5,5,0,1,1,0,211,199,12,150,138,12,56,56,0,4,4,0,1,1,0,130,123,7,69,66,3,58,54,4,3,3,0,0,0,0
95BB09,1253,1169,84,962,902,60,279,258,21,8,7,1,4,2,2,1015,967,48,787,754,33,221,208,13,4,3,1,3,2,1,35,24,11,26,17,9,7,6,1,1,1,0,1,0,1,203,178,25,149,131,18,51,44,7,3,3,0,0,0,0
95BB10,1509,1262,247,1265,1060,205,225,185,40,13,13,0,6,4,2,1087,1004,83,936,866,70,142,129,13,7,7,0,2,2,0,174,85,89,137,61,76,34,22,12,2,2,0,1,0,1,248,173,75,192,133,59,49,34,15,4,4,0,3,2,1
95BB11,1338,1213,125,1032,923,109,297,281,16,6,6,0,3,3,0,930,897,33,714,682,32,211,210,1,5,5,0,0,0,0,280,200,80,216,149,67,62,49,13,1,1,0,1,1,0,128,116,12,102,92,10,24,22,2,0,0,0,2,2,0
95BB12,1130,1082,48,833,806,27,277,257,20,15,14,1,5,5,0,715,708,7,574,569,5,138,136,2,3,3,0,0,0,0,264,253,11,161,154,7,94,90,4,6,6,0,3,3,0,151,121,30,98,83,15,45,31,14,6,5,1,2,2,0
95BB13,1687,1646,41,1131,1099,32,527,518,9,22,22,0,7,7,0,1257,1241,16,864,854,10,380,374,6,11,11,0,2,2,0,284,268,16,177,163,14,98,96,2,7,7,0,2,2,0,146,137,9,90,82,8,49,48,1,4,4,0,3,3,0
95BB14,1172,1165,7,920,915,5,246,244,2,6,6,0,0,0,0,1026,1022,4,826,822,4,197,197,0,3,3,0,0,0,0,30,30,0,15,15,0,12,12,0,3,3,0,0,0,0,116,113,3,79,78,1,37,35,2,0,0,0,0,0,0
95BB15,1287,1274,13,892,883,9,380,376,4,11,11,0,4,4,0,949,943,6,661,658,3,278,275,3,7,7,0,3,3,0,122,121,1,82,81,1,39,39,0,1,1,0,0,0,0,216,210,6,149,144,5,63,62,1,3,3,0,1,1,0
95BB16,1176,1167,9,943,937,6,226,223,3,6,6,0,1,1,0,1058,1051,7,863,858,5,188,186,2,6,6,0,1,1,0,30,29,1,22,21,1,8,8,0,0,0,0,0,0,0,88,87,1,58,58,0,30,29,1,0,0,0,0,0,0
95BB17,1399,1384,15,924,915,9,455,450,5,15,15,0,5,4,1,1070,1064,6,727,722,5,336,335,1,5,5,0,2,2,0,180,176,4,100,98,2,74,72,2,6,6,0,0,0,0,149,144,5,97,95,2,45,43,2,4,4,0,3,2,1
95BB18,1638,1604,34,1204,1171,33,421,420,1,11,11,0,2,2,0,1284,1274,10,946,936,10,330,330,0,7,7,0,1,1,0,144,130,14,101,87,14,40,40,0,2,2,0,1,1,0,210,200,10,157,148,9,51,50,1,2,2,0,0,0,0
95BB19,1724,1685,39,1149,1123,26,559,548,11,12,11,1,4,3,1,1527,1515,12,1022,1012,10,495,493,2,9,9,0,1,1,0,50,37,13,35,26,9,13,10,3,0,0,0,2,1,1,147,133,14,92,85,7,51,45,6,3,2,1,1,1,0
95BB20,1290,1241,49,834,793,41,430,422,8,24,24,0,2,2,0,864,852,12,542,531,11,309,308,1,13,13,0,0,0,0,190,173,17,122,107,15,60,58,2,6,6,0,2,2,0,236,216,20,170,155,15,61,56,5,5,5,0,0,0,0
95BB21,1821,1775,46,1286,1250,36,516,506,10,18,18,0,1,1,0,1462,1439,23,1016,997,19,432,428,4,14,14,0,0,0,0,114,106,8,86,79,7,27,26,1,1,1,0,0,0,0,245,230,15,184,174,10,57,52,5,3,3,0,1,1,0
95BB22,1194,1000,194,758,597,161,413,383,30,18,16,2,5,4,1,655,639,16,415,400,15,228,227,1,9,9,0,3,3,0,421,256,165,269,132,137,144,118,26,6,5,1,2,1,1,118,105,13,74,65,9,41,38,3,3,2,1,0,0,0
95BB23,1161,1144,17,868,853,15,284,282,2,7,7,0,2,2,0,1067,1060,7,818,812,6,245,244,1,2,2,0,2,2,0,8,6,2,3,1,2,4,4,0,1,1,0,0,0,0,86,78,8,47,40,7,35,34,1,4,4,0,0,0,0
95CC01,904,830,74,583,533,50,293,275,18,24,21,3,4,1,3,580,560,20,372,362,10,190,184,6,14,13,1,4,1,3,96,67,29,69,47,22,26,20,6,1,0,1,0,0,0,228,203,25,142,124,18,77,71,6,9,8,1,0,0,0
95CC02,875,872,3,563,562,1,288,286,2,20,20,0,4,4,0,741,739,2,477,477,0,247,245,2,14,14,0,3,3,0,26,26,0,13,13,0,9,9,0,3,3,0,1,1,0,108,107,1,73,72,1,32,32,0,3,3,0,0,0,0
95CC03,1127,944,183,700,560,140,380,345,35,32,30,2,15,9,6,458,438,20,286,271,15,153,149,4,14,14,0,5,4,1,325,228,97,226,141,85,90,80,10,7,6,1,2,1,1,344,278,66,188,148,40,137,116,21,11,10,1,8,4,4
95CC04,790,782,8,493,487,6,276,274,2,19,19,0,2,2,0,646,640,6,398,394,4,231,229,2,15,15,0,2,2,0,44,44,0,29,29,0,12,12,0,3,3,0,0,0,0,100,98,2,66,64,2,33,33,0,1,1,0,0,0,0
95CC05,954,936,18,650,633,17,280,279,1,19,19,0,5,5,0,773,766,7,525,518,7,233,233,0,13,13,0,2,2,0,38,37,1,30,29,1,6,6,0,1,1,0,1,1,0,143,133,10,95,86,9,41,40,1,5,5,0,2,2,0
95CC06,1096,1082,14,814,806,8,269,265,4,11,10,1,2,1,1,872,869,3,656,654,2,210,209,1,5,5,0,1,1,0,52,52,0,38,38,0,12,12,0,2,2,0,0,0,0,172,161,11,120,114,6,47,44,3,4,3,1,1,0,1
95CC07,1108,1077,31,691,667,24,397,392,5,16,16,0,4,2,2,858,852,6,529,525,4,317,316,1,9,9,0,3,2,1,85,63,22,49,30,19,32,30,2,3,3,0,1,0,1,165,162,3,113,112,1,48,46,2,4,4,0,0,0,0
95CC08,990,942,48,660,622,38,310,301,9,17,17,0,3,2,1,573,563,10,376,369,7,186,183,3,9,9,0,2,2,0,185,157,28,139,113,26,45,43,2,1,1,0,0,0,0,232,222,10,145,140,5,79,75,4,7,7,0,1,0,1
95CC09,1190,1173,17,871,861,10,308,302,6,11,10,1,0,0,0,993,983,10,732,725,7,254,251,3,7,7,0,0,0,0,31,31,0,20,20,0,10,10,0,1,1,0,0,0,0,166,159,7,119,116,3,44,41,3,3,2,1,0,0,0
95CC10,901,895,6,687,686,1,208,203,5,5,5,0,1,1,0,761,757,4,578,578,0,178,174,4,4,4,0,1,1,0,24,24,0,16,16,0,7,7,0,1,1,0,0,0,0,116,114,2,93,92,1,23,22,1,0,0,0,0,0,0
95CC11,786,726,60,567,516,51,201,193,8,16,16,0,2,1,1,465,458,7,327,321,6,126,125,1,12,12,0,0,0,0,115,98,17,90,74,16,24,23,1,0,0,0,1,1,0,206,170,36,150,121,29,51,45,6,4,4,0,1,0,1
95CC12,890,879,11,588,580,8,285,282,3,14,14,0,3,3,0,772,764,8,501,496,5,255,252,3,13,13,0,3,3,0,34,34,0,23,23,0,10,10,0,1,1,0,0,0,0,84,81,3,64,61,3,20,20,0,0,0,0,0,0,0
95CC13,817,808,9,559,554,5,233,230,3,22,22,0,3,2,1,677,672,5,451,448,3,206,204,2,19,19,0,1,1,0,50,50,0,42,42,0,7,7,0,1,1,0,0,0,0,90,86,4,66,64,2,20,19,1,2,2,0,2,1,1
95CC14,1132,1131,1,798,797,1,325,325,0,7,7,0,2,2,0,926,926,0,656,656,0,264,264,0,5,5,0,1,1,0,44,44,0,30,30,0,12,12,0,2,2,0,0,0,0,162,161,1,112,111,1,49,49,0,0,0,0,1,1,0
95CC15,1007,999,8,690,684,6,298,297,1,14,14,0,5,4,1,806,802,4,550,547,3,242,241,1,10,10,0,4,4,0,61,60,1,37,36,1,23,23,0,1,1,0,0,0,0,140,137,3,103,101,2,33,33,0,3,3,0,1,0,1
95CC16,1076,1033,43,762,727,35,304,297,7,7,7,0,3,2,1,722,714,8,504,500,4,213,209,4,5,5,0,0,0,0,135,109,26,112,88,24,20,19,1,1,1,0,2,1,1,219,210,9,146,139,7,71,69,2,1,1,0,1,1,0
95CC17,897,885,12,592,589,3,296,289,7,4,3,1,5,4,1,757,751,6,482,479,3,268,266,2,4,3,1,3,3,0,7,7,0,4,4,0,2,2,0,0,0,0,1,1,0,133,127,6,106,106,0,26,21,5,0,0,0,1,0,1
95CC18,937,877,60,749,701,48,169,159,10,11,11,0,8,6,2,628,614,14,520,508,12,102,100,2,4,4,0,2,2,0,130,118,12,99,88,11,22,22,0,5,5,0,4,3,1,179,145,34,130,105,25,45,37,8,2,2,0,2,1,1
95CC19,981,967,14,694,688,6,275,268,7,10,9,1,2,2,0,760,752,8,529,527,2,220,215,5,9,8,1,2,2,0,87,83,4,62,60,2,24,22,2,1,1,0,0,0,0,134,132,2,103,101,2,31,31,0,0,0,0,0,0,0
95CC20,1127,1079,48,778,743,35,334,324,10,14,11,3,1,1,0,889,881,8,627,622,5,254,252,2,7,6,1,1,1,0,86,63,23,63,45,18,21,17,4,2,1,1,0,0,0,152,135,17,88,76,12,59,55,4,5,4,1,0,0,0
95CC21,1167,1098,69,853,794,59,304,295,9,8,7,1,2,2,0,839,834,5,625,621,4,212,211,1,2,2,0,0,0,0,138,94,44,99,58,41,37,34,3,2,2,0,0,0,0,190,170,20,129,115,14,55,50,5,4,3,1,2,2,0
95CC22,842,705,137,655,542,113,174,155,19,9,7,2,4,1,3,432,415,17,337,324,13,89,86,3,5,4,1,1,1,0,236,160,76,186,121,65,46,37,9,3,2,1,1,0,1,174,130,44,132,97,35,39,32,7,1,1,0,2,0,2
95DD01,836,795,41,683,655,28,151,139,12,0,0,0,2,1,1,696,682,14,591,580,11,104,101,3,0,0,0,1,1,0,26,21,5,20,16,4,5,5,0,0,0,0,1,0,1,114,92,22,72,59,13,42,33,9,0,0,0,0,0,0
95DD02,1490,1419,71,1087,1032,55,396,380,16,6,6,0,1,1,0,1153,1139,14,827,819,8,322,316,6,4,4,0,0,0,0,134,95,39,109,73,36,24,21,3,1,1,0,0,0,0,203,185,18,151,140,11,50,43,7,1,1,0,1,1,0
95DD03,1389,1332,57,1119,1076,43,263,250,13,4,3,1,3,3,0,1092,1064,28,911,888,23,180,175,5,0,0,0,1,1,0,21,20,1,17,16,1,2,2,0,2,2,0,0,0,0,276,248,28,191,172,19,81,73,8,2,1,1,2,2,0
95DD04,859,704,155,603,471,132,240,219,21,12,11,1,4,3,1,353,339,14,254,242,12,94,92,2,5,5,0,0,0,0,404,282,122,271,168,103,126,107,19,6,6,0,1,1,0,102,83,19,78,61,17,20,20,0,1,0,1,3,2,1
95DD05,685,659,26,418,395,23,241,239,2,23,23,0,3,2,1,347,345,2,214,212,2,119,119,0,14,14,0,0,0,0,266,243,23,158,137,21,97,96,1,8,8,0,3,2,1,72,71,1,46,46,0,25,24,1,1,1,0,0,0,0
95DD06,944,932,12,726,717,9,207,206,1,9,7,2,2,2,0,837,833,4,657,654,3,177,176,1,2,2,0,1,1,0,5,5,0,3,3,0,1,1,0,1,1,0,0,0,0,102,94,8,66,60,6,29,29,0,6,4,2,1,1,0
95DD07,1412,1276,136,1097,974,123,306,293,13,6,6,0,3,3,0,999,959,40,782,745,37,212,209,3,4,4,0,1,1,0,153,103,50,125,75,50,25,25,0,2,2,0,1,1,0,260,214,46,190,154,36,69,59,10,0,0,0,1,1,0
95DD08,1041,688,353,775,498,277,239,172,67,22,14,8,5,4,1,427,368,59,336,286,50,82,74,8,9,8,1,0,0,0,202,56,146,171,38,133,30,17,13,1,1,0,0,0,0,412,264,148,268,174,94,127,81,46,12,5,7,5,4,1
95DD09,929,923,6,744,741,3,179,177,2,5,4,1,1,1,0,797,793,4,643,641,2,150,149,1,3,2,1,1,1,0,22,22,0,17,17,0,5,5,0,0,0,0,0,0,0,110,108,2,84,83,1,24,23,1,2,2,0,0,0,0
95DD10,1180,1118,62,863,806,57,298,294,4,15,14,1,4,4,0,779,776,3,571,568,3,198,198,0,9,9,0,1,1,0,233,188,45,175,133,42,52,50,2,3,2,1,3,3,0,168,154,14,117,105,12,48,46,2,3,3,0,0,0,0
95DD11,955,836,119,618,530,88,310,282,28,19,17,2,8,7,1,410,395,15,289,279,10,119,114,5,1,1,0,1,1,0,298,231,67,183,128,55,109,97,12,5,5,0,1,1,0,247,210,37,146,123,23,82,71,11,13,11,2,6,5,1
95DD12,890,881,9,665,658,7,214,212,2,11,11,0,0,0,0,777,773,4,584,580,4,185,185,0,8,8,0,0,0,0,22,21,1,13,12,1,8,8,0,1,1,0,0,0,0,91,87,4,68,66,2,21,19,2,2,2,0,0,0,0
95DD13,741,631,110,529,440,89,193,176,17,16,13,3,3,2,1,454,436,18,327,314,13,116,112,4,10,10,0,1,0,1,124,69,55,96,45,51,26,22,4,1,1,0,1,1,0,163,126,37,106,81,25,51,42,9,5,2,3,1,1,0
95DD14,1233,1198,35,932,904,28,286,279,7,13,13,0,2,2,0,1053,1037,16,805,793,12,241,237,4,6,6,0,1,1,0,43,35,8,31,23,8,12,12,0,0,0,0,0,0,0,137,126,11,96,88,8,33,30,3,7,7,0,1,1,0
95DD15,1174,1159,15,807,800,7,350,344,6,13,11,2,4,4,0,948,935,13,640,634,6,297,291,6,9,8,1,2,2,0,50,49,1,36,36,0,11,11,0,2,1,1,1,1,0,176,175,1,131,130,1,42,42,0,2,2,0,1,1,0
95DD16,1019,1006,13,764,754,10,246,243,3,7,7,0,2,2,0,897,888,9,686,679,7,206,204,2,4,4,0,1,1,0,15,13,2,9,7,2,5,5,0,1,1,0,0,0,0,107,105,2,69,68,1,35,34,1,2,2,0,1,1,0
95DD17,1148,1137,11,822,814,8,316,313,3,7,7,0,3,3,0,996,990,6,713,709,4,275,273,2,5,5,0,3,3,0,28,28,0,15,15,0,13,13,0,0,0,0,0,0,0,124,119,5,94,90,4,28,27,1,2,2,0,0,0,0
95DD18,873,783,90,686,623,63,176,150,26,9,8,1,2,2,0,540,519,21,434,420,14,97,91,6,8,7,1,1,1,0,92,57,35,68,41,27,24,16,8,0,0,0,0,0,0,241,207,34,184,162,22,55,43,12,1,1,0,1,1,0
95DD19,1275,1261,14,916,905,11,350,347,3,6,6,0,3,3,0,977,976,1,701,700,1,272,272,0,3,3,0,1,1,0,114,111,3,79,76,3,32,32,0,3,3,0,0,0,0,184,174,10,136,129,7,46,43,3,0,0,0,2,2,0
95DD20,826,563,263,607,377,230,205,173,32,12,11,1,2,2,0,374,323,51,268,221,47,100,97,3,5,4,1,1,1,0,307,134,173,236,81,155,70,52,18,1,1,0,0,0,0,145,106,39,103,75,28,35,24,11,6,6,0,1,1,0
95DD21,891,819,72,638,599,39,236,205,31,12,10,2,5,5,0,595,576,19,456,443,13,133,127,6,3,3,0,3,3,0,19,18,1,13,13,0,6,5,1,0,0,0,0,0,0,277,225,52,169,143,26,97,73,24,9,7,2,2,2,0
95DD22,1156,1104,52,851,808,43,282,275,7,18,18,0,5,3,2,853,853,0,607,607,0,230,230,0,14,14,0,2,2,0,110,83,27,85,61,24,22,20,2,1,1,0,2,1,1,193,168,25,159,140,19,30,25,5,3,3,0,1,0,1
95DD23,881,869,12,684,678,6,191,188,3,3,1,2,3,2,1,743,740,3,584,583,1,154,154,0,3,1,2,2,2,0,8,7,1,4,3,1,4,4,0,0,0,0,0,0,0,130,122,8,96,92,4,33,30,3,0,0,0,1,0,1
95DD24,990,955,35,663,639,24,306,295,11,18,18,0,3,3,0,747,744,3,510,510,0,226,223,3,11,11,0,0,0,0,82,60,22,62,46,16,18,12,6,0,0,0,2,2,0,161,151,10,91,83,8,62,60,2,7,7,0,1,1,0
95EE01,592,587,5,345,343,2,230,228,2,12,11,1,5,5,0,458,455,3,261,261,0,185,183,2,8,7,1,4,4,0,66,65,1,39,38,1,22,22,0,4,4,0,1,1,0,68,67,1,45,44,1,23,23,0,0,0,0,0,0,0
95EE02,790,784,6,561,558,3,217,214,3,11,11,0,1,1,0,545,544,1,386,386,0,154,153,1,4,4,0,1,1,0,125,123,2,79,78,1,39,38,1,7,7,0,0,0,0,120,117,3,96,94,2,24,23,1,0,0,0,0,0,0
95EE03,808,768,40,580,543,37,218,215,3,8,8,0,2,2,0,490,490,0,361,361,0,125,125,0,4,4,0,0,0,0,213,176,37,150,115,35,59,57,2,3,3,0,1,1,0,105,102,3,69,67,2,34,33,1,1,1,0,1,1,0
95EE04,736,730,6,482,477,5,243,242,1,9,9,0,2,2,0,552,552,0,347,347,0,196,196,0,7,7,0,2,2,0,64,64,0,47,47,0,16,16,0,1,1,0,0,0,0,120,114,6,88,83,5,31,30,1,1,1,0,0,0,0
95EE05,577,565,12,431,424,7,138,134,4,6,6,0,2,1,1,443,436,7,332,328,4,106,104,2,3,3,0,2,1,1,34,33,1,23,23,0,9,8,1,2,2,0,0,0,0,100,96,4,76,73,3,23,22,1,1,1,0,0,0,0
95EE06,692,685,7,381,378,3,283,279,4,23,23,0,5,5,0,530,527,3,286,285,1,225,223,2,15,15,0,4,4,0,72,71,1,47,47,0,21,20,1,3,3,0,1,1,0,90,87,3,48,46,2,37,36,1,5,5,0,0,0,0
95EE07,740,739,1,534,534,0,198,197,1,7,7,0,1,1,0,494,493,1,346,346,0,144,143,1,4,4,0,0,0,0,83,83,0,66,66,0,14,14,0,2,2,0,1,1,0,163,163,0,122,122,0,40,40,0,1,1,0,0,0,0
95EE08,711,633,78,564,505,59,140,122,18,7,6,1,0,0,0,518,503,15,412,400,12,103,100,3,3,3,0,0,0,0,22,11,11,19,9,10,2,2,0,1,0,1,0,0,0,171,119,52,133,96,37,35,20,15,3,3,0,0,0,0
95EE09,605,598,7,377,374,3,214,211,3,10,9,1,4,4,0,465,462,3,296,295,1,160,159,1,6,5,1,3,3,0,65,63,2,37,36,1,26,25,1,1,1,0,1,1,0,75,73,2,44,43,1,28,27,1,3,3,0,0,0,0
95EE10,598,588,10,358,352,6,220,217,3,16,16,0,4,3,1,434,433,1,263,262,1,161,161,0,9,9,0,1,1,0,50,48,2,29,28,1,18,17,1,3,3,0,0,0,0,114,107,7,66,62,4,41,39,2,4,4,0,3,2,1
95EE11,551,547,4,367,365,2,175,174,1,6,5,1,3,3,0,462,460,2,304,303,1,151,150,1,5,5,0,2,2,0,30,30,0,19,19,0,10,10,0,0,0,0,1,1,0,59,57,2,44,43,1,14,14,0,1,0,1,0,0,0
95EE12,1059,1001,58,742,701,41,298,282,16,14,14,0,5,4,1,559,554,5,385,380,5,165,165,0,9,9,0,0,0,0,241,218,23,183,163,20,55,52,3,0,0,0,3,3,0,259,229,30,174,158,16,78,65,13,5,5,0,2,1,1
95EE13,718,574,144,574,452,122,136,115,21,6,6,0,2,1,1,369,363,6,311,307,4,55,53,2,2,2,0,1,1,0,181,83,98,142,56,86,35,24,11,3,3,0,1,0,1,168,128,40,121,89,32,46,38,8,1,1,0,0,0,0
