ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2118NI0001,Count,PERSONS,"All categories: Household Composition, All categories: Religion Brought Up In"
LC2118NI0002,Count,PERSONS,"All categories: Household Composition, Catholic"
LC2118NI0003,Count,PERSONS,"All categories: Household Composition, Protestant and Other Christian (including Christian related)"
LC2118NI0004,Count,PERSONS,"All categories: Household Composition, Other religions and none"
LC2118NI0005,Count,PERSONS,"One person household, All categories: Religion Brought Up In"
LC2118NI0006,Count,PERSONS,"One person household, Catholic"
LC2118NI0007,Count,PERSONS,"One person household, Protestant and Other Christian (including Christian related)"
LC2118NI0008,Count,PERSONS,"One person household, Other religions and none"
LC2118NI0009,Count,PERSONS,"One family and no other people: Total, All categories: Religion Brought Up In"
LC2118NI0010,Count,PERSONS,"One family and no other people: Total, Catholic"
LC2118NI0011,Count,PERSONS,"One family and no other people: Total, Protestant and Other Christian (including Christian related)"
LC2118NI0012,Count,PERSONS,"One family and no other people: Total, Other religions and none"
LC2118NI0013,Count,PERSONS,"One family and no other people: Married couple and same-sex civil partnership couple, All categories: Religion Brought Up In"
LC2118NI0014,Count,PERSONS,"One family and no other people: Married couple and same-sex civil partnership couple, Catholic"
LC2118NI0015,Count,PERSONS,"One family and no other people: Married couple and same-sex civil partnership couple, Protestant and Other Christian (including Christian related)"
LC2118NI0016,Count,PERSONS,"One family and no other people: Married couple and same-sex civil partnership couple, Other religions and none"
LC2118NI0017,Count,PERSONS,"One family and no other people: Lone parent, All categories: Religion Brought Up In"
LC2118NI0018,Count,PERSONS,"One family and no other people: Lone parent, Catholic"
LC2118NI0019,Count,PERSONS,"One family and no other people: Lone parent, Protestant and Other Christian (including Christian related)"
LC2118NI0020,Count,PERSONS,"One family and no other people: Lone parent, Other religions and none"
LC2118NI0021,Count,PERSONS,"One family and no other people: Other 'one family and no other people', All categories: Religion Brought Up In"
LC2118NI0022,Count,PERSONS,"One family and no other people: Other 'one family and no other people', Catholic"
LC2118NI0023,Count,PERSONS,"One family and no other people: Other 'one family and no other people', Protestant and Other Christian (including Christian related)"
LC2118NI0024,Count,PERSONS,"One family and no other people: Other 'one family and no other people', Other religions and none"
LC2118NI0025,Count,PERSONS,"Other household types, All categories: Religion Brought Up In"
LC2118NI0026,Count,PERSONS,"Other household types, Catholic"
LC2118NI0027,Count,PERSONS,"Other household types, Protestant and Other Christian (including Christian related)"
LC2118NI0028,Count,PERSONS,"Other household types, Other religions and none"
