GeographyCode,LC4104NI0001,LC4104NI0002,LC4104NI0003,LC4104NI0004,LC4104NI0005,LC4104NI0006,LC4104NI0007,LC4104NI0008,LC4104NI0009,LC4104NI0010,LC4104NI0011,LC4104NI0012,LC4104NI0013,LC4104NI0014,LC4104NI0015,LC4104NI0016,LC4104NI0017,LC4104NI0018,LC4104NI0019,LC4104NI0020,LC4104NI0021,LC4104NI0022,LC4104NI0023,LC4104NI0024,LC4104NI0025,LC4104NI0026,LC4104NI0027,LC4104NI0028
95OO17,978,69,389,520,204,52,138,14,719,14,233,472,507,3,103,401,100,9,65,26,112,2,65,45,55,3,18,34
95OO18,1099,242,451,406,306,140,155,11,643,67,238,338,375,17,98,260,133,32,66,35,135,18,74,43,150,35,58,57
95OO19,1046,116,398,532,246,69,158,19,717,38,213,466,495,10,98,387,119,16,65,38,103,12,50,41,83,9,27,47
95OO20,854,143,383,328,254,99,143,12,547,34,223,290,338,9,95,234,89,18,51,20,120,7,77,36,53,10,17,26
95OO21,904,270,378,256,279,152,119,8,513,74,218,221,286,20,93,173,115,32,66,17,112,22,59,31,112,44,41,27
95OO22,956,78,329,549,169,46,113,10,718,26,205,487,509,5,99,405,144,15,71,58,65,6,35,24,69,6,11,52
95PP01,950,97,344,509,243,68,155,20,646,26,175,445,451,9,77,365,93,11,48,34,102,6,50,46,61,3,14,44
95PP02,933,136,351,446,274,91,163,20,581,32,170,379,418,10,80,328,67,11,34,22,96,11,56,29,78,13,18,47
95PP03,971,137,413,421,303,86,201,16,600,42,196,362,402,7,96,299,109,28,50,31,89,7,50,32,68,9,16,43
95PP04,1081,72,388,621,230,49,158,23,767,15,216,536,541,5,97,439,105,7,57,41,121,3,62,56,84,8,14,62
95PP05,822,96,294,432,192,76,106,10,567,18,167,382,402,2,73,327,84,10,44,30,81,6,50,25,63,2,21,40
95PP06,1554,296,714,544,463,158,282,23,982,114,387,481,572,25,161,386,232,68,125,39,178,21,101,56,109,24,45,40
95PP07,987,99,356,532,250,70,167,13,675,25,167,483,494,8,79,407,92,12,46,34,89,5,42,42,62,4,22,36
95PP08,960,102,342,516,244,78,147,19,619,20,169,430,447,3,78,366,87,11,47,29,85,6,44,35,97,4,26,67
95PP09,757,345,323,89,303,201,99,3,383,117,191,75,149,26,70,53,151,65,76,10,83,26,45,12,71,27,33,11
95PP10,798,65,299,434,150,39,102,9,576,17,179,380,408,3,81,324,74,8,38,28,94,6,60,28,72,9,18,45
95PP11,1040,251,496,293,305,132,163,10,643,92,294,257,314,16,115,183,186,63,91,32,143,13,88,42,92,27,39,26
95PP12,891,88,293,510,199,66,110,23,619,19,160,440,468,5,76,387,74,11,41,22,77,3,43,31,73,3,23,47
95PP13,1060,297,415,348,364,196,158,10,644,90,236,318,368,17,111,240,144,48,69,27,132,25,56,51,52,11,21,20
95PP14,1347,203,504,640,373,144,202,27,889,51,280,558,605,15,128,462,134,21,76,37,150,15,76,59,85,8,22,55
95PP15,1089,101,380,608,236,68,151,17,772,30,204,538,540,7,87,446,112,18,62,32,120,5,55,60,81,3,25,53
95PP16,705,42,288,375,167,32,126,9,489,7,146,336,338,4,64,270,52,1,30,21,99,2,52,45,49,3,16,30
95PP17,1028,285,460,283,338,160,168,10,620,108,267,245,340,34,123,183,155,47,81,27,125,27,63,35,70,17,25,28
95PP18,1093,111,358,624,232,73,144,15,777,33,197,547,529,8,81,440,118,17,58,43,130,8,58,64,84,5,17,62
95PP19,933,170,369,394,256,120,127,9,610,37,217,356,383,8,91,284,132,23,76,33,95,6,50,39,67,13,25,29
95PP20,1379,347,643,389,526,215,292,19,755,111,311,333,411,20,139,252,183,61,93,29,161,30,79,52,98,21,40,37
95PP21,783,92,302,389,200,69,122,9,518,20,160,338,357,7,69,281,96,10,55,31,65,3,36,26,65,3,20,42
95PP22,1010,152,469,389,309,102,200,7,639,37,246,356,378,10,94,274,128,22,76,30,133,5,76,52,62,13,23,26
95PP23,898,118,297,483,199,78,108,13,627,33,168,426,444,6,74,364,104,21,51,32,79,6,43,30,72,7,21,44
95QQ01,707,281,293,133,263,156,101,6,401,108,177,116,165,18,66,81,129,55,58,16,107,35,53,19,43,17,15,11
95QQ02,996,77,395,524,223,49,161,13,715,27,217,471,464,8,88,368,97,11,53,33,154,8,76,70,58,1,17,40
95QQ03,507,208,228,71,168,98,69,1,316,100,154,62,111,14,64,33,125,69,45,11,80,17,45,18,23,10,5,8
95QQ04,692,222,326,144,190,108,81,1,457,101,224,132,222,21,101,100,143,59,70,14,92,21,53,18,45,13,21,11
95QQ05,1127,88,477,562,250,59,183,8,838,27,284,527,579,10,136,433,82,10,49,23,177,7,99,71,39,2,10,27
95QQ06,754,164,306,284,195,92,97,6,506,60,191,255,288,9,84,195,138,40,65,33,80,11,42,27,53,12,18,23
95QQ07,919,444,321,154,433,303,121,9,435,116,187,132,216,22,89,105,108,62,35,11,111,32,63,16,51,25,13,13
95QQ08,698,248,347,103,280,167,110,3,391,75,224,92,165,15,93,57,122,47,63,12,104,13,68,23,27,6,13,8
95QQ09,838,230,356,252,285,156,125,4,508,63,212,233,286,14,95,177,92,33,42,17,130,16,75,39,45,11,19,15
95QQ10,688,81,256,351,171,50,109,12,466,29,133,304,330,7,65,258,70,19,33,18,66,3,35,28,51,2,14,35
95QQ11,776,74,302,400,186,55,121,10,548,17,173,358,375,3,69,303,81,11,46,24,92,3,58,31,42,2,8,32
95QQ12,758,195,380,183,258,124,132,2,467,66,232,169,245,15,104,126,109,32,61,16,113,19,67,27,33,5,16,12
95QQ13,1031,91,411,529,234,47,171,16,736,39,225,472,464,11,91,362,118,22,61,35,154,6,73,75,61,5,15,41
95QQ14,2045,192,851,1002,412,84,299,29,1551,94,530,927,961,15,247,699,299,59,167,73,291,20,116,155,82,14,22,46
95QQ15,761,278,345,138,294,171,122,1,434,95,211,128,221,22,97,102,117,49,56,12,96,24,58,14,33,12,12,9
95RR01,1502,157,588,757,242,66,163,13,1181,83,397,701,778,15,178,585,219,53,129,37,184,15,90,79,79,8,28,43
95RR02,647,138,267,242,141,56,80,5,454,73,172,209,273,17,96,160,90,42,28,20,91,14,48,29,52,9,15,28
95RR03,617,261,266,90,227,143,83,1,340,104,167,69,145,12,84,49,135,71,52,12,60,21,31,8,50,14,16,20
95RR04,752,203,327,222,192,106,84,2,519,84,227,208,305,14,124,167,143,57,60,26,71,13,43,15,41,13,16,12
95RR05,966,226,459,281,225,104,114,7,694,113,323,258,378,13,158,207,187,83,85,19,129,17,80,32,47,9,22,16
95RR06,708,103,259,346,138,64,71,3,510,31,171,308,361,7,91,263,91,20,50,21,58,4,30,24,60,8,17,35
95RR07,859,76,363,420,150,42,98,10,652,26,255,371,446,7,144,295,98,13,58,27,108,6,53,49,57,8,10,39
95RR08,713,73,262,378,119,35,75,9,537,34,163,340,382,10,80,292,78,19,33,26,77,5,50,22,57,4,24,29
95RR09,1381,223,636,522,344,111,218,15,925,97,372,456,519,20,164,335,227,64,124,39,179,13,84,82,112,15,46,51
95RR10,582,273,247,62,188,116,70,2,359,140,165,54,155,37,77,41,133,79,45,9,71,24,43,4,35,17,12,6
95RR11,652,75,256,321,141,50,85,6,457,19,155,283,329,5,86,238,70,12,39,19,58,2,30,26,54,6,16,32
95RR12,606,111,268,227,153,65,86,2,416,39,170,207,259,12,80,167,63,19,30,14,94,8,60,26,37,7,12,18
95RR13,657,253,261,143,281,172,101,8,337,65,144,128,177,16,65,96,70,31,33,6,90,18,46,26,39,16,16,7
95RR14,654,73,249,332,119,40,73,6,468,28,150,290,331,5,85,241,76,18,35,23,61,5,30,26,67,5,26,36
95RR15,802,114,305,383,151,63,77,11,594,43,210,341,402,8,117,277,127,31,56,40,65,4,37,24,57,8,18,31
95SS01,1681,77,522,1082,293,47,209,37,1294,25,293,976,933,4,111,818,141,8,89,44,220,13,93,114,94,5,20,69
95SS02,1530,140,592,798,276,70,198,8,1198,57,382,759,797,6,165,626,169,41,93,35,232,10,124,98,56,13,12,31
95SS03,1189,37,290,862,182,27,128,27,937,7,149,781,681,3,60,618,57,0,25,32,199,4,64,131,70,3,13,54
95SS04,2935,392,1341,1202,751,218,511,22,2012,144,772,1096,1248,31,370,847,380,85,225,70,384,28,177,179,172,30,58,84
95SS05,1441,248,629,564,394,141,242,11,972,90,361,521,577,24,156,397,152,39,78,35,243,27,127,89,75,17,26,32
95SS06,1935,933,765,237,299,182,112,5,1432,668,564,200,433,83,214,136,860,534,282,44,139,51,68,20,204,83,89,32
95SS07,3406,653,1705,1048,812,280,508,24,2328,319,1091,918,1210,55,475,680,710,212,411,87,408,52,205,151,266,54,106,106
95SS08,1670,105,541,1024,282,69,185,28,1319,35,337,947,905,8,129,768,160,13,86,61,254,14,122,118,69,1,19,49
95SS09,1334,82,469,783,336,66,247,23,923,12,209,702,625,7,88,530,90,4,41,45,208,1,80,127,75,4,13,58
95SS10,1607,296,731,580,424,168,250,6,1092,111,453,528,712,18,254,440,204,69,109,26,176,24,90,62,91,17,28,46
95SS11,1863,117,614,1132,315,58,228,29,1403,50,352,1001,985,6,142,837,218,30,122,66,200,14,88,98,145,9,34,102
95SS12,1251,186,578,487,352,128,211,13,837,48,345,444,515,14,149,352,107,18,74,15,215,16,122,77,62,10,22,30
95SS13,1336,532,599,205,520,318,196,6,734,194,369,171,368,51,192,125,174,84,70,20,192,59,107,26,82,20,34,28
95SS14,1246,374,506,366,405,212,185,8,777,145,300,332,413,36,134,243,157,65,64,28,207,44,102,61,64,17,21,26
95SS15,1516,143,527,846,400,111,256,33,1059,28,251,780,728,8,95,625,90,9,48,33,241,11,108,122,57,4,20,33
95SS16,1152,383,485,284,300,179,118,3,757,166,332,259,420,25,180,215,249,119,103,27,88,22,49,17,95,38,35,22
95SS17,1749,298,893,558,495,171,311,13,1152,113,536,503,674,19,276,379,244,75,139,30,234,19,121,94,102,14,46,42
95SS18,1342,487,618,237,517,289,220,8,750,177,364,209,352,32,162,158,219,96,102,21,179,49,100,30,75,21,34,20
95SS19,1236,319,603,314,436,174,253,9,733,129,316,288,374,23,152,199,194,76,79,39,165,30,85,50,67,16,34,17
95SS20,1096,138,559,399,284,101,173,10,768,29,372,367,454,8,171,275,108,13,62,33,206,8,139,59,44,8,14,22
95SS21,1656,68,526,1062,253,37,192,24,1315,25,314,976,944,4,145,795,126,10,72,44,245,11,97,137,88,6,20,62
95SS22,1254,142,623,489,255,82,165,8,951,50,444,457,638,20,255,363,115,16,70,29,198,14,119,65,48,10,14,24
95SS23,1532,123,586,823,394,80,288,26,1066,37,287,742,704,6,121,577,125,17,70,38,237,14,96,127,72,6,11,55
95SS24,1914,157,746,1011,431,104,306,21,1405,44,426,935,964,5,185,774,167,23,95,49,274,16,146,112,78,9,14,55
95SS25,1117,500,487,130,374,226,144,4,679,244,325,110,240,39,134,67,315,166,129,20,124,39,62,23,64,30,18,16
95SS26,1314,430,619,265,224,107,111,6,972,284,458,230,414,35,205,174,447,228,190,29,111,21,63,27,118,39,50,29
95SS27,1194,388,591,215,509,257,239,13,613,107,323,183,335,21,159,155,135,55,73,7,143,31,91,21,72,24,29,19
95SS28,1071,405,471,195,341,213,122,6,647,164,307,176,322,34,149,139,196,94,85,17,129,36,73,20,83,28,42,13
95SS29,1031,506,421,104,277,188,87,2,625,257,279,89,197,41,98,58,329,183,122,24,99,33,59,7,129,61,55,13
95SS30,1125,93,533,499,253,65,176,12,830,25,344,461,546,11,170,365,80,5,49,26,204,9,125,70,42,3,13,26
95TT01,838,61,269,508,157,43,106,8,605,15,143,447,451,4,71,376,77,8,35,34,77,3,37,37,76,3,20,53
95TT02,857,123,310,424,153,69,74,10,624,47,208,369,445,11,111,323,108,30,55,23,71,6,42,23,80,7,28,45
95TT03,1175,155,492,528,265,87,160,18,828,60,301,467,537,11,142,384,149,32,84,33,142,17,75,50,82,8,31,43
95TT04,1018,140,411,467,256,86,155,15,705,48,236,421,493,14,113,366,121,25,73,23,91,9,50,32,57,6,20,31
95TT05,1129,272,464,393,302,159,137,6,739,90,299,350,427,20,133,274,169,48,83,38,143,22,83,38,88,23,28,37
95TT06,886,110,285,491,185,73,96,16,641,31,171,439,482,13,87,382,94,15,45,34,65,3,39,23,60,6,18,36
95TT07,874,72,288,514,152,52,88,12,665,17,178,470,500,7,90,403,76,5,36,35,89,5,52,32,57,3,22,32
95TT08,851,73,260,518,138,46,84,8,658,21,164,473,506,10,87,409,75,7,42,26,77,4,35,38,55,6,12,37
95TT09,874,70,267,537,141,46,81,14,661,19,173,469,508,6,91,411,83,9,39,35,70,4,43,23,72,5,13,54
95TT10,1056,271,439,346,235,142,84,9,715,105,311,299,413,18,160,235,179,64,83,32,123,23,68,32,106,24,44,38
95TT11,945,75,299,571,144,47,82,15,718,18,198,502,564,7,113,444,75,9,39,27,79,2,46,31,83,10,19,54
95TT12,898,87,333,478,198,63,117,18,650,17,208,425,468,2,112,354,87,7,47,33,95,8,49,38,50,7,8,35
95TT13,1107,262,475,370,291,144,136,11,713,85,306,322,411,12,136,263,191,61,95,35,111,12,75,24,103,33,33,37
95TT14,830,166,338,326,210,100,106,4,550,57,208,285,331,14,98,219,119,33,52,34,100,10,58,32,70,9,24,37
95TT15,833,107,296,430,178,70,100,8,585,31,174,380,426,6,90,330,80,19,36,25,79,6,48,25,70,6,22,42
95TT16,866,108,285,473,169,61,96,12,637,40,173,424,449,9,91,349,97,18,42,37,91,13,40,38,60,7,16,37
95UU01,384,77,128,179,83,46,34,3,267,26,89,152,183,7,48,128,47,14,22,11,37,5,19,13,34,5,5,24
95UU02,439,81,219,139,124,53,64,7,304,28,150,126,154,2,56,96,72,22,41,9,78,4,53,21,11,0,5,6
95UU03,381,84,168,129,162,66,90,6,191,11,70,110,112,3,23,86,24,2,17,5,55,6,30,19,28,7,8,13
95UU04,350,125,143,82,145,77,63,5,188,44,74,70,82,6,25,51,63,31,24,8,43,7,25,11,17,4,6,7
95UU05,373,44,152,177,91,32,54,5,259,11,89,159,171,0,46,125,43,7,22,14,45,4,21,20,23,1,9,13
95UU06,569,98,263,208,159,51,100,8,379,44,152,183,221,9,68,144,78,29,38,11,80,6,46,28,31,3,11,17
95UU07,307,31,119,157,73,17,51,5,210,8,62,140,143,2,26,115,24,4,10,10,43,2,26,15,24,6,6,12
95UU08,461,92,184,185,141,54,78,9,293,32,98,163,186,7,45,134,60,19,26,15,47,6,27,14,27,6,8,13
95UU09,594,71,259,264,141,41,91,9,413,26,158,229,288,9,77,202,77,14,46,17,48,3,35,10,40,4,10,26
95UU10,420,44,175,201,114,31,73,10,271,11,88,172,184,5,41,138,45,4,24,17,42,2,23,17,35,2,14,19
95UU11,355,41,138,176,90,27,55,8,237,10,80,147,162,4,37,121,34,5,19,10,41,1,24,16,28,4,3,21
95UU12,564,205,220,139,196,120,71,5,328,78,134,116,173,16,65,92,100,50,40,10,55,12,29,14,40,7,15,18
95UU13,333,46,139,148,100,37,56,7,197,8,72,117,137,2,39,96,30,5,17,8,30,1,16,13,36,1,11,24
95UU14,718,175,358,185,232,102,127,3,443,67,208,168,216,6,88,122,142,48,67,27,85,13,53,19,43,6,23,14
95UU15,360,48,167,145,99,30,62,7,240,16,94,130,158,3,47,108,40,8,20,12,42,5,27,10,21,2,11,8
95VV01,1171,204,453,514,297,138,153,6,808,55,281,472,543,17,137,389,137,23,73,41,128,15,71,42,66,11,19,36
95VV02,985,460,390,135,393,258,126,9,503,173,224,106,210,39,102,69,184,98,68,18,109,36,54,19,89,29,40,20
95VV03,996,296,442,258,289,145,130,14,620,128,279,213,318,22,132,164,187,82,81,24,115,24,66,25,87,23,33,31
95VV04,1052,115,381,556,214,88,113,13,765,24,245,496,554,3,129,422,92,12,52,28,119,9,64,46,73,3,23,47
95VV05,1364,95,456,813,195,45,133,17,1066,40,292,734,803,12,154,637,149,21,82,46,114,7,56,51,103,10,31,62
95VV06,1153,144,476,533,255,82,161,12,801,54,278,469,526,11,123,392,183,34,105,44,92,9,50,33,97,8,37,52
95VV07,1657,339,733,585,472,185,272,15,1096,130,427,539,655,27,191,437,266,78,140,48,175,25,96,54,89,24,34,31
95VV08,1006,132,421,453,233,72,142,19,692,50,254,388,447,10,120,317,192,34,108,50,53,6,26,21,81,10,25,46
95VV09,967,224,429,314,252,117,129,6,620,91,255,274,324,16,97,211,206,58,107,41,90,17,51,22,95,16,45,34
95VV10,1186,431,564,191,280,169,108,3,764,207,397,160,327,39,169,119,291,125,140,26,146,43,88,15,142,55,59,28
95VV11,1484,111,639,734,281,63,200,18,1107,43,402,662,728,10,177,541,219,25,133,61,160,8,92,60,96,5,37,54
95VV12,1164,265,514,385,283,109,168,6,771,135,306,330,419,21,134,264,215,87,100,28,137,27,72,38,110,21,40,49
95VV13,1054,64,293,697,171,43,106,22,800,11,164,625,640,1,84,555,84,8,43,33,76,2,37,37,83,10,23,50
95VV14,1287,285,581,421,360,156,191,13,779,98,323,358,468,24,154,290,180,48,96,36,131,26,73,32,148,31,67,50
95VV15,1140,354,517,269,288,155,128,5,732,158,337,237,421,35,191,195,231,103,101,27,80,20,45,15,120,41,52,27
95VV16,1043,124,437,482,218,70,139,9,736,44,272,420,491,10,124,357,167,23,105,39,78,11,43,24,89,10,26,53
95VV17,1410,190,549,671,270,110,146,14,1020,66,366,588,651,14,155,482,240,41,137,62,129,11,74,44,120,14,37,69
95VV18,1402,323,593,486,401,196,192,13,898,100,359,439,550,25,171,354,182,50,90,42,166,25,98,43,103,27,42,34
95VV19,1172,241,585,346,333,132,191,10,768,97,367,304,423,20,163,240,192,62,99,31,153,15,105,33,71,12,27,32
95VV20,925,85,320,520,166,64,90,12,667,20,202,445,478,8,96,374,85,6,52,27,104,6,54,44,92,1,28,63
95VV21,1253,99,416,738,216,57,134,25,939,38,252,649,706,9,120,577,138,25,77,36,95,4,55,36,98,4,30,64
95VV22,956,139,339,478,227,86,113,28,664,44,204,416,441,8,90,343,150,30,74,46,73,6,40,27,65,9,22,34
95VV23,1123,197,473,453,320,123,179,18,705,62,252,391,424,14,111,299,159,38,85,36,122,10,56,56,98,12,42,44
95VV24,1258,314,533,411,440,207,223,10,732,88,284,360,457,29,132,296,146,39,79,28,129,20,73,36,86,19,26,41
95VV25,1227,134,474,619,261,81,164,16,880,42,282,556,592,5,124,463,185,29,105,51,103,8,53,42,86,11,28,47
95VV26,1172,137,428,607,237,79,133,25,852,49,273,530,578,14,111,453,160,27,99,34,114,8,63,43,83,9,22,52
95VV27,912,330,410,172,292,160,128,4,525,139,247,139,292,43,137,112,147,71,63,13,86,25,47,14,95,31,35,29
95VV28,1343,405,570,368,394,249,137,8,826,131,373,322,485,30,197,258,214,76,107,31,127,25,69,33,123,25,60,38
95VV29,1071,94,354,623,194,56,117,21,806,31,225,550,587,4,114,469,124,22,70,32,95,5,41,49,71,7,12,52
95VV30,1098,135,546,417,272,64,201,7,718,56,298,364,448,15,147,286,118,31,59,28,152,10,92,50,108,15,47,46
95WW01,1257,360,611,286,457,230,214,13,720,105,369,246,372,18,166,188,180,66,92,22,168,21,111,36,80,25,28,27
95WW02,1533,376,553,604,413,209,189,15,1063,152,346,565,601,24,129,448,250,102,107,41,212,26,110,76,57,15,18,24
95WW03,1583,357,698,528,513,225,267,21,982,112,398,472,549,20,158,371,216,64,127,25,217,28,113,76,88,20,33,35
95WW04,1098,145,576,377,200,58,137,5,852,78,420,354,514,21,211,282,160,39,95,26,178,18,114,46,46,9,19,18
95WW05,1157,208,558,391,354,145,204,5,743,57,322,364,446,9,155,282,145,33,80,32,152,15,87,50,60,6,32,22
95WW06,1198,72,387,739,244,51,172,21,892,18,200,674,637,2,82,553,100,11,56,33,155,5,62,88,62,3,15,44
95WW07,1602,117,621,864,337,75,244,18,1196,36,363,797,813,11,150,652,167,15,96,56,216,10,117,89,69,6,14,49
95WW08,1037,145,520,372,232,91,137,4,770,52,366,352,449,12,159,278,135,24,82,29,186,16,125,45,35,2,17,16
95WW09,1111,248,532,331,313,139,165,9,760,99,356,305,390,12,142,236,152,68,66,18,218,19,148,51,38,10,11,17
95WW10,1176,253,573,350,291,140,145,6,834,105,407,322,477,29,193,255,192,55,110,27,165,21,104,40,51,8,21,22
95WW11,1106,98,497,511,203,54,145,4,848,41,335,472,525,10,146,369,148,17,94,37,175,14,95,66,55,3,17,35
95WW12,1100,499,463,138,395,249,144,2,639,226,292,121,225,44,90,91,266,139,110,17,148,43,92,13,66,24,27,15
95WW13,1433,155,507,771,318,93,203,22,1040,55,273,712,722,14,116,592,136,30,75,31,182,11,82,89,75,7,31,37
