GeographyCode,LC2204NI0001,LC2204NI0002,LC2204NI0003,LC2204NI0004,LC2204NI0005,LC2204NI0006,LC2204NI0007,LC2204NI0008,LC2204NI0009,LC2204NI0010,LC2204NI0011,LC2204NI0012
95AA01,4202,1306,1890,1006,329,263,25,41,3873,1043,1865,965
95AA02,1683,493,870,320,99,73,10,16,1584,420,860,304
95AA03,1736,129,1181,426,60,25,17,18,1676,104,1164,408
95AA04,2922,720,1734,468,187,141,16,30,2735,579,1718,438
95AA05,2586,1506,734,346,423,390,12,21,2163,1116,722,325
95AA06,4421,3332,572,517,835,773,8,54,3586,2559,564,463
95AA07,2070,268,1513,289,59,29,14,16,2011,239,1499,273
95AA08,1616,648,601,367,104,82,6,16,1512,566,595,351
95AA09,2105,365,1197,543,76,53,7,16,2029,312,1190,527
95AA10,1884,681,792,411,93,66,12,15,1791,615,780,396
95AA11,5109,1766,2221,1122,301,237,25,39,4808,1529,2196,1083
95AA12,2690,126,2107,457,41,20,12,9,2649,106,2095,448
95AA13,3147,2031,687,429,438,388,14,36,2709,1643,673,393
95AA14,2275,791,1186,298,209,189,4,16,2066,602,1182,282
95AA15,3906,1481,1468,957,234,163,29,42,3672,1318,1439,915
95AA16,1722,274,1093,355,54,32,12,10,1668,242,1081,345
95AA17,2044,660,817,567,117,88,10,19,1927,572,807,548
95AA18,2369,270,1580,519,78,44,21,13,2291,226,1559,506
95AA19,2555,2224,161,170,546,518,2,26,2009,1706,159,144
95BB01,3485,339,2447,699,112,45,49,18,3373,294,2398,681
95BB02,2280,183,1513,584,83,21,49,13,2197,162,1464,571
95BB03,4058,171,3000,887,90,23,44,23,3968,148,2956,864
95BB04,2959,161,2126,672,59,15,28,16,2900,146,2098,656
95BB05,3301,75,2498,728,65,12,35,18,3236,63,2463,710
95BB06,2778,248,1760,770,95,26,44,25,2683,222,1716,745
95BB07,2850,82,2099,669,59,11,29,19,2791,71,2070,650
95BB08,2508,108,1863,537,69,28,26,15,2439,80,1837,522
95BB09,2850,104,2091,655,35,11,16,8,2815,93,2075,647
95BB10,3242,182,2232,828,102,32,46,24,3140,150,2186,804
95BB11,2868,97,2126,645,55,16,30,9,2813,81,2096,636
95BB12,2651,194,1704,753,64,18,27,19,2587,176,1677,734
95BB13,4271,248,2960,1063,70,18,34,18,4201,230,2926,1045
95BB14,3036,156,2144,736,63,22,24,17,2973,134,2120,719
95BB15,3358,1801,976,581,307,262,8,37,3051,1539,968,544
95BB16,3052,122,2229,701,57,10,22,25,2995,112,2207,676
95BB17,3406,183,2255,968,79,23,29,27,3327,160,2226,941
95BB18,4094,131,2924,1039,70,17,30,23,4024,114,2894,1016
95BB19,4603,330,3213,1060,68,21,26,21,4535,309,3187,1039
95BB20,3297,2489,422,386,427,376,11,40,2870,2113,411,346
95BB21,4514,460,3026,1028,164,81,50,33,4350,379,2976,995
95BB22,2911,93,2072,746,69,10,26,33,2842,83,2046,713
95BB23,2941,271,1995,675,66,28,25,13,2875,243,1970,662
95CC01,2462,2053,168,241,549,508,5,36,1913,1545,163,205
95CC02,2613,1711,686,216,581,528,10,43,2032,1183,676,173
95CC03,2649,2066,139,444,577,497,6,74,2072,1569,133,370
95CC04,2348,1565,543,240,500,442,14,44,1848,1123,529,196
95CC05,2655,1616,746,293,476,422,11,43,2179,1194,735,250
95CC06,2648,1320,975,353,449,379,13,57,2199,941,962,296
95CC07,3309,2478,436,395,698,626,12,60,2611,1852,424,335
95CC08,2446,2090,71,285,623,581,6,36,1823,1509,65,249
95CC09,3220,235,2590,395,89,45,27,17,3131,190,2563,378
95CC10,2505,437,1808,260,170,132,25,13,2335,305,1783,247
95CC11,1732,1435,42,255,344,291,2,51,1388,1144,40,204
95CC12,2650,1158,1243,249,368,334,5,29,2282,824,1238,220
95CC13,2365,1154,1004,207,379,330,27,22,1986,824,977,185
95CC14,2892,254,2231,407,125,66,39,20,2767,188,2192,387
95CC15,2781,1021,1457,303,305,266,19,20,2476,755,1438,283
95CC16,2715,358,2016,341,102,60,30,12,2613,298,1986,329
95CC17,2609,1688,691,230,527,480,18,29,2082,1208,673,201
95CC18,2270,1090,850,330,330,271,32,27,1940,819,818,303
95CC19,2599,830,1475,294,240,192,18,30,2359,638,1457,264
95CC20,2857,161,2306,390,63,24,30,9,2794,137,2276,381
95CC21,2791,310,2078,403,111,65,31,15,2680,245,2047,388
95CC22,1676,322,1048,306,110,62,26,22,1566,260,1022,284
95DD01,2053,292,1466,295,64,41,16,7,1989,251,1450,288
95DD02,3720,170,3041,509,73,36,25,12,3647,134,3016,497
95DD03,3354,477,2196,681,142,90,20,32,3212,387,2176,649
95DD04,1836,92,1346,398,36,9,22,5,1800,83,1324,393
95DD05,1665,66,1203,396,61,1,41,19,1604,65,1162,377
95DD06,2537,462,1662,413,101,84,11,6,2436,378,1651,407
95DD07,3214,146,2598,470,71,23,40,8,3143,123,2558,462
95DD08,2051,682,862,507,178,115,28,35,1873,567,834,472
95DD09,2506,149,2042,315,50,30,16,4,2456,119,2026,311
95DD10,2710,77,2231,402,49,7,31,11,2661,70,2200,391
95DD11,2215,1144,588,483,183,142,10,31,2032,1002,578,452
95DD12,2506,353,1846,307,111,89,18,4,2395,264,1828,303
95DD13,1709,850,472,387,157,133,4,20,1552,717,468,367
95DD14,3177,188,2500,489,70,31,23,16,3107,157,2477,473
95DD15,3295,1894,1087,314,446,406,11,29,2849,1488,1076,285
95DD16,2892,332,2153,407,99,58,31,10,2793,274,2122,397
95DD17,3317,1262,1685,370,330,295,15,20,2987,967,1670,350
95DD18,1822,106,1365,351,43,9,26,8,1779,97,1339,343
95DD19,3213,141,2608,464,68,30,31,7,3145,111,2577,457
95DD20,1688,88,1251,349,51,10,33,8,1637,78,1218,341
95DD21,2055,635,979,441,148,100,18,30,1907,535,961,411
95DD22,3012,986,1730,296,274,235,23,16,2738,751,1707,280
95DD23,2438,263,1819,356,70,47,19,4,2368,216,1800,352
95DD24,2616,1648,620,348,386,358,11,17,2230,1290,609,331
95EE01,1821,1605,110,106,337,320,1,16,1484,1285,109,90
95EE02,2004,84,1626,294,60,8,33,19,1944,76,1593,275
95EE03,1924,280,1320,324,61,27,22,12,1863,253,1298,312
95EE04,1923,713,956,254,158,142,11,5,1765,571,945,249
95EE05,1454,134,1119,201,40,20,13,7,1414,114,1106,194
95EE06,2178,1721,297,160,427,395,13,19,1751,1326,284,141
95EE07,1723,262,1209,252,68,32,32,4,1655,230,1177,248
95EE08,1678,239,1159,280,51,27,13,11,1627,212,1146,269
95EE09,1818,583,1003,232,205,153,18,34,1613,430,985,198
95EE10,1706,954,584,168,287,264,6,17,1419,690,578,151
95EE11,1615,529,902,184,157,129,19,9,1458,400,883,175
95EE12,2376,272,1730,374,104,41,44,19,2272,231,1686,355
95EE13,1472,297,937,238,78,38,29,11,1394,259,908,227
95EE14,2565,330,1816,419,96,49,34,13,2469,281,1782,406
95EE15,1651,319,1099,233,50,33,12,5,1601,286,1087,228
95EE16,2029,537,1240,252,147,120,11,16,1882,417,1229,236
95FF01,4566,1268,2575,723,337,264,33,40,4229,1004,2542,683
95FF02,2659,1434,978,247,307,283,7,17,2352,1151,971,230
95FF03,2850,982,1386,482,178,136,13,29,2672,846,1373,453
95FF04,2512,869,1350,293,239,201,11,27,2273,668,1339,266
95FF05,2442,392,1566,484,93,57,23,13,2349,335,1543,471
95FF06,3918,475,2648,795,109,66,27,16,3809,409,2621,779
95FF07,2616,1160,1016,440,246,197,24,25,2370,963,992,415
95FF08,2277,567,1412,298,120,95,13,12,2157,472,1399,286
95FF09,2421,881,1183,357,155,134,11,10,2266,747,1172,347
95FF10,3297,416,2321,560,97,71,16,10,3200,345,2305,550
95FF11,2466,688,1500,278,139,117,12,10,2327,571,1488,268
95FF12,2614,1311,951,352,301,273,11,17,2313,1038,940,335
95FF13,2583,841,1418,324,191,158,9,24,2392,683,1409,300
95FF14,2362,300,1714,348,66,39,18,9,2296,261,1696,339
95FF15,2593,904,1374,315,229,181,24,24,2364,723,1350,291
95FF16,2279,454,1497,328,125,69,37,19,2154,385,1460,309
95FF17,1657,535,852,270,95,67,15,13,1562,468,837,257
95GG01,4771,4133,39,599,1298,1133,3,162,3473,3000,36,437
95GG02,5669,4620,89,960,1273,1113,11,149,4396,3507,78,811
95GG03,5714,720,3219,1775,264,135,41,88,5450,585,3178,1687
95GG04,4662,2032,1585,1045,665,520,33,112,3997,1512,1552,933
95GG05,5692,2535,1060,2097,1022,664,38,320,4670,1871,1022,1777
95GG06,5391,238,3921,1232,165,60,63,42,5226,178,3858,1190
95GG07,5223,4349,127,747,1286,1134,12,140,3937,3215,115,607
95GG08,4655,2641,1056,958,694,578,26,90,3961,2063,1030,868
95GG09,5904,363,4084,1457,146,57,43,46,5758,306,4041,1411
95GG10,3857,382,2316,1159,137,56,30,51,3720,326,2286,1108
95GG11,5224,554,2897,1773,224,84,51,89,5000,470,2846,1684
95GG12,8735,4394,1228,3113,1999,1496,68,435,6736,2898,1160,2678
95GG13,4527,1484,2107,936,510,401,24,85,4017,1083,2083,851
95GG14,4653,2371,1501,781,779,668,29,82,3874,1703,1472,699
95GG15,5715,618,3687,1410,195,106,36,53,5520,512,3651,1357
95GG16,5210,3319,603,1288,1189,946,21,222,4021,2373,582,1066
95GG17,5085,3218,960,907,997,842,17,138,4088,2376,943,769
95GG18,4720,3803,78,839,1089,933,10,146,3631,2870,68,693
