GeographyCode,LC6402NI0001,LC6402NI0002,LC6402NI0003,LC6402NI0004,LC6402NI0005,LC6402NI0006,LC6402NI0007,LC6402NI0008,LC6402NI0009,LC6402NI0010,LC6402NI0011,LC6402NI0012
95AA01,1400,1209,191,937,790,147,23,12,11,440,407,33
95AA02,711,466,245,422,313,109,124,43,81,165,110,55
95AA03,744,458,286,414,298,116,200,83,117,130,77,53
95AA04,918,748,170,838,697,141,5,3,2,75,48,27
95AA05,821,612,209,653,522,131,65,26,39,103,64,39
95AA06,1421,1077,344,1143,933,210,114,40,74,164,104,60
95AA07,733,542,191,550,446,104,61,20,41,122,76,46
95AA08,639,383,256,373,263,110,151,61,90,115,59,56
95AA09,856,540,316,453,332,121,258,116,142,145,92,53
95AA10,723,417,306,443,320,123,206,62,144,74,35,39
95AA11,1819,1464,355,1416,1206,210,78,19,59,325,239,86
95AA12,874,719,155,766,644,122,26,11,15,82,64,18
95AA13,1106,820,286,773,634,139,84,24,60,249,162,87
95AA14,670,535,135,613,501,112,3,1,2,54,33,21
95AA15,1521,1160,361,952,814,138,258,119,139,311,227,84
95AA16,744,487,257,387,308,79,193,72,121,164,107,57
95AA17,808,541,267,565,436,129,149,54,95,94,51,43
95AA18,851,629,222,707,516,191,10,4,6,134,109,25
95AA19,740,540,200,528,430,98,103,46,57,109,64,45
95BB01,1176,955,221,1044,879,165,59,25,34,73,51,22
95BB02,889,520,369,482,349,133,262,98,164,145,73,72
95BB03,1516,973,543,1092,770,322,180,66,114,244,137,107
95BB04,1081,729,352,856,628,228,83,20,63,142,81,61
95BB05,1168,865,303,939,723,216,90,44,46,139,98,41
95BB06,1245,745,500,592,435,157,290,91,199,363,219,144
95BB07,1101,736,365,696,512,184,199,88,111,206,136,70
95BB08,936,645,291,663,520,143,167,56,111,106,69,37
95BB09,1107,825,282,895,674,221,31,12,19,181,139,42
95BB10,1255,851,404,907,662,245,124,42,82,224,147,77
95BB11,1104,672,432,763,535,228,236,84,152,105,53,52
95BB12,1015,622,393,632,437,195,244,111,133,139,74,65
95BB13,1560,1124,436,1162,904,258,263,138,125,135,82,53
95BB14,1011,787,224,880,685,195,28,19,9,103,83,20
95BB15,1148,771,377,853,638,215,104,34,70,191,99,92
95BB16,1020,796,224,922,725,197,25,19,6,73,52,21
95BB17,1282,965,317,978,809,169,164,76,88,140,80,60
95BB18,1469,1046,423,1164,896,268,117,44,73,188,106,82
95BB19,1589,1319,270,1414,1203,211,36,16,20,139,100,39
95BB20,1135,693,442,761,555,206,170,48,122,204,90,114
95BB21,1645,1114,531,1320,972,348,101,28,73,224,114,110
95BB22,1134,742,392,623,515,108,399,165,234,112,62,50
95BB23,1036,775,261,945,711,234,8,4,4,83,60,23
95CC01,818,517,301,514,376,138,82,27,55,222,114,108
95CC02,773,581,192,655,513,142,24,10,14,94,58,36
95CC03,1000,547,453,404,281,123,274,84,190,322,182,140
95CC04,677,497,180,554,431,123,38,16,22,85,50,35
95CC05,821,589,232,668,495,173,29,8,21,124,86,38
95CC06,951,693,258,746,574,172,47,17,30,158,102,56
95CC07,1000,714,286,773,605,168,71,30,41,156,79,77
95CC08,868,513,355,488,347,141,160,54,106,220,112,108
95CC09,1091,872,219,917,746,171,28,15,13,146,111,35
95CC10,790,610,180,671,531,140,18,9,9,101,70,31
95CC11,667,364,303,384,242,142,102,31,71,181,91,90
95CC12,795,593,202,688,541,147,31,10,21,76,42,34
95CC13,713,549,164,593,483,110,43,16,27,77,50,27
95CC14,1006,760,246,827,662,165,36,10,26,143,88,55
95CC15,880,644,236,707,538,169,53,26,27,120,80,40
95CC16,926,629,297,618,471,147,114,42,72,194,116,78
95CC17,806,613,193,683,545,138,7,3,4,116,65,51
95CC18,809,541,268,532,391,141,111,39,72,166,111,55
95CC19,853,641,212,661,542,119,80,27,53,112,72,40
95CC20,1015,783,232,805,653,152,65,30,35,145,100,45
95CC21,1032,741,291,734,569,165,124,60,64,174,112,62
95CC22,692,416,276,341,232,109,203,97,106,148,87,61
95DD01,689,468,221,564,392,172,23,9,14,102,67,35
95DD02,1329,1032,297,1048,876,172,100,35,65,181,121,60
95DD03,1228,945,283,947,734,213,20,11,9,261,200,61
95DD04,739,401,338,300,219,81,347,142,205,92,40,52
95DD05,651,362,289,329,242,87,255,90,165,67,30,37
95DD06,792,586,206,699,519,180,5,2,3,88,65,23
95DD07,1154,826,328,834,645,189,99,35,64,221,146,75
95DD08,839,512,327,323,216,107,136,31,105,380,265,115
95DD09,797,631,166,691,568,123,18,5,13,88,58,30
95DD10,996,662,334,677,509,168,171,65,106,148,88,60
95DD11,882,528,354,388,291,97,259,104,155,235,133,102
95DD12,766,601,165,672,549,123,20,9,11,74,43,31
95DD13,630,402,228,374,263,111,106,42,64,150,97,53
95DD14,1066,835,231,916,735,181,29,13,16,121,87,34
95DD15,1061,817,244,854,699,155,47,26,21,160,92,68
95DD16,898,730,168,794,655,139,14,10,4,90,65,25
95DD17,1012,822,190,883,744,139,23,11,12,106,67,39
95DD18,729,465,264,428,301,127,81,27,54,220,137,83
