GeographyCode,LC6501NI0001,LC6501NI0002,LC6501NI0003,LC6501NI0004,LC6501NI0005,LC6501NI0006,LC6501NI0007,LC6501NI0008,LC6501NI0009,LC6501NI0010,LC6501NI0011,LC6501NI0012,LC6501NI0013,LC6501NI0014,LC6501NI0015,LC6501NI0016,LC6501NI0017,LC6501NI0018,LC6501NI0019,LC6501NI0020,LC6501NI0021
95AA01,3344,573,2771,582,29,553,392,36,356,609,99,510,511,101,410,977,275,702,273,33,240
95AA02,1468,164,1304,506,23,483,207,14,193,242,29,213,140,22,118,230,56,174,143,20,123
95AA03,1436,133,1303,565,13,552,210,14,196,219,28,191,163,25,138,167,39,128,112,14,98
95AA04,2373,453,1920,580,52,528,282,34,248,385,76,309,308,73,235,634,188,446,184,30,154
95AA05,2083,324,1759,513,16,497,243,33,210,298,54,244,260,63,197,546,138,408,223,20,203
95AA06,3346,432,2914,808,54,754,470,40,430,632,81,551,471,86,385,685,145,540,280,26,254
95AA07,1714,281,1433,474,29,445,205,23,182,270,46,224,188,37,151,413,131,282,164,15,149
95AA08,1347,148,1199,497,25,472,191,23,168,225,28,197,130,21,109,164,32,132,140,19,121
95AA09,1772,198,1574,602,29,573,248,22,226,259,28,231,171,27,144,339,81,258,153,11,142
95AA10,1551,208,1343,514,31,483,208,24,184,239,39,200,166,33,133,273,62,211,151,19,132
95AA11,4152,526,3626,899,36,863,506,51,455,704,82,622,555,89,466,1090,234,856,398,34,364
95AA12,2162,421,1741,460,40,420,217,31,186,357,69,288,284,61,223,708,205,503,136,15,121
95AA13,2528,352,2176,665,32,633,279,31,248,432,58,374,280,52,228,627,150,477,245,29,216
95AA14,1852,318,1534,435,32,403,162,25,137,289,39,250,217,44,173,540,158,382,209,20,189
95AA15,3150,320,2830,716,26,690,394,34,360,518,51,467,361,53,308,792,139,653,369,17,352
95AA16,1463,117,1346,538,16,522,224,16,208,205,17,188,137,16,121,199,39,160,160,13,147
95AA17,1669,170,1499,462,22,440,248,27,221,325,36,289,187,16,171,303,58,245,144,11,133
95AA18,2063,403,1660,453,26,427,184,23,161,333,71,262,220,46,174,725,211,514,148,26,122
95AA19,2006,243,1763,635,40,595,227,21,206,322,42,280,230,38,192,416,82,334,176,20,156
95BB01,2837,445,2392,612,33,579,362,38,324,498,86,412,447,87,360,678,168,510,240,33,207
95BB02,2020,232,1788,739,34,705,265,20,245,295,46,249,225,30,195,323,87,236,173,15,158
95BB03,3402,437,2965,1086,56,1030,462,50,412,518,73,445,369,66,303,622,157,465,345,35,310
95BB04,2614,426,2188,640,35,605,263,30,233,409,74,335,287,52,235,774,209,565,241,26,215
95BB05,2759,453,2306,687,25,662,334,42,292,441,78,363,357,87,270,661,190,471,279,31,248
95BB06,2484,251,2233,974,38,936,319,31,288,374,45,329,265,47,218,325,74,251,227,16,211
95BB07,2445,300,2145,730,31,699,307,32,275,353,45,308,315,56,259,482,116,366,258,20,238
95BB08,2102,237,1865,640,26,614,333,25,308,331,52,279,251,38,213,331,76,255,216,20,196
95BB09,2507,428,2079,526,33,493,259,39,220,402,81,321,347,75,272,732,175,557,241,25,216
95BB10,2828,508,2320,657,30,627,320,50,270,446,95,351,309,71,238,852,231,621,244,31,213
95BB11,2480,314,2166,786,26,760,335,39,296,401,71,330,257,39,218,431,111,320,270,28,242
95BB12,2177,331,1846,628,40,588,294,34,260,328,52,276,235,34,201,505,148,357,187,23,164
95BB13,3448,474,2974,871,52,819,483,51,432,632,92,540,433,78,355,703,165,538,326,36,290
95BB14,2533,482,2051,465,26,439,257,39,218,402,71,331,331,75,256,884,249,635,194,22,172
95BB15,2699,353,2346,717,38,679,346,28,318,475,74,401,308,55,253,571,136,435,282,22,260
95BB16,2571,483,2088,528,36,492,272,32,240,381,64,317,318,75,243,848,239,609,224,37,187
95BB17,2711,358,2353,690,31,659,388,39,349,476,71,405,367,54,313,532,129,403,258,34,224
95BB18,3308,505,2803,887,37,850,363,49,314,582,83,499,454,94,360,736,206,530,286,36,250
95BB19,3719,565,3154,776,56,720,504,61,443,726,109,617,551,91,460,824,199,625,338,49,289
95BB20,2729,428,2301,813,40,773,359,47,312,434,69,365,314,65,249,523,168,355,286,39,247
95BB21,3671,443,3228,1094,42,1052,493,38,455,583,82,501,452,84,368,657,155,502,392,42,350
95BB22,2238,209,2029,708,26,682,402,27,375,371,40,331,237,38,199,335,61,274,185,17,168
95BB23,2531,413,2118,501,38,463,310,36,274,460,76,384,318,76,242,681,154,527,261,33,228
95CC01,2046,254,1792,750,24,726,211,24,187,289,46,243,222,36,186,381,92,289,193,32,161
95CC02,2140,388,1752,634,42,592,226,31,195,344,67,277,261,60,201,496,160,336,179,28,151
95CC03,2141,258,1883,773,36,737,273,31,242,287,43,244,208,42,166,321,76,245,279,30,249
95CC04,1879,278,1601,659,41,618,230,35,195,230,33,197,222,44,178,348,103,245,190,22,168
