GeographyCode,LC6401NI0001,LC6401NI0002,LC6401NI0003,LC6401NI0004,LC6401NI0005,LC6401NI0006,LC6401NI0007,LC6401NI0008,LC6401NI0009,LC6401NI0010,LC6401NI0011,LC6401NI0012,LC6401NI0013,LC6401NI0014,LC6401NI0015,LC6401NI0016,LC6401NI0017,LC6401NI0018,LC6401NI0019,LC6401NI0020
95AA01,3033,2138,39,856,1097,778,7,312,823,623,5,195,797,500,16,281,316,237,11,68
95AA02,1319,876,179,264,256,202,19,35,252,181,24,47,670,420,102,148,141,73,34,34
95AA03,1317,847,268,202,214,160,24,30,227,165,39,23,736,449,169,118,140,73,36,31
95AA04,2218,2071,11,136,682,661,0,21,671,633,2,36,566,506,6,54,299,271,3,25
95AA05,1914,1612,101,201,554,493,11,50,490,446,10,34,617,473,59,85,253,200,21,32
95AA06,3115,2653,192,270,809,746,14,49,729,644,34,51,1073,858,97,118,504,405,47,52
95AA07,1572,1253,103,216,407,359,11,37,417,370,16,31,578,402,57,119,170,122,19,29
95AA08,1248,788,258,202,207,154,31,22,205,143,41,21,653,393,132,128,183,98,54,31
95AA09,1586,963,389,234,352,277,38,37,261,185,45,31,757,391,234,132,216,110,72,34
95AA10,1461,1016,317,128,330,290,26,14,285,241,27,17,617,366,176,75,229,119,88,22
95AA11,3682,2968,126,588,1163,1035,11,117,848,748,11,89,1329,923,75,331,342,262,29,51
95AA12,2037,1838,49,150,752,711,6,35,598,542,14,42,438,363,22,53,249,222,7,20
95AA13,2331,1764,126,441,680,586,18,76,534,440,21,73,837,542,65,230,280,196,22,62
95AA14,1651,1536,5,110,555,516,1,38,453,429,0,24,433,403,4,26,210,188,0,22
95AA15,2959,1968,387,604,790,644,44,102,584,456,50,78,1235,683,205,347,350,185,88,77
95AA16,1351,772,275,304,202,149,20,33,216,139,37,40,773,418,162,193,160,66,56,38
95AA17,1614,1223,220,171,356,309,24,23,304,257,25,22,731,523,114,94,223,134,57,32
95AA18,1791,1546,21,224,795,707,1,87,453,404,3,46,362,285,9,68,181,150,8,23
95AA19,1846,1450,185,211,404,356,16,32,460,406,19,35,659,463,101,95,323,225,49,49
95BB01,2650,2411,109,130,773,734,9,30,798,753,16,29,772,659,60,53,307,265,24,18
95BB02,1706,1038,418,250,341,276,31,34,375,266,69,40,748,385,240,123,242,111,78,53
95BB03,3078,2325,333,420,713,634,17,62,809,671,51,87,1211,819,187,205,345,201,78,66
95BB04,2270,1872,146,252,758,684,11,63,613,535,25,53,657,480,80,97,242,173,30,39
95BB05,2559,2117,161,281,737,668,7,62,811,721,20,70,761,540,103,118,250,188,31,31
95BB06,2163,1148,447,568,383,242,40,101,434,274,57,103,1061,507,268,286,285,125,82,78
95BB07,2130,1459,324,347,547,433,35,79,562,424,59,79,782,466,175,141,239,136,55,48
95BB08,1938,1446,294,198,426,363,25,38,479,395,48,36,828,568,172,88,205,120,49,36
95BB09,2287,1928,48,311,794,716,8,70,615,534,8,73,654,495,26,133,224,183,6,35
95BB10,2455,1905,197,353,878,773,21,84,661,559,30,72,673,407,116,150,243,166,30,47
95BB11,2142,1619,360,163,497,434,33,30,493,411,52,30,892,603,213,76,260,171,62,27
95BB12,2025,1370,422,233,546,489,29,28,404,316,44,44,800,416,263,121,275,149,86,40
95BB13,3274,2589,461,224,920,827,48,45,786,683,61,42,1154,799,257,98,414,280,95,39
95BB14,2280,2025,62,193,890,826,3,61,659,602,8,49,476,373,35,68,255,224,16,15
95BB15,2527,2014,181,332,588,523,11,54,825,714,28,83,767,542,105,120,347,235,37,75
95BB16,2325,2136,43,146,855,806,6,43,712,664,10,38,524,441,24,59,234,225,3,6
95BB17,2532,2023,281,228,626,571,19,36,697,597,43,57,928,678,146,104,281,177,73,31
95BB18,3008,2505,191,312,869,787,15,67,867,773,24,70,974,741,115,118,298,204,37,57
95BB19,3479,3172,67,240,999,947,10,42,940,878,9,53,1150,1014,30,106,390,333,18,39
95BB20,2491,1866,298,327,553,456,31,66,735,601,48,86,829,557,149,123,374,252,70,52
95BB21,3419,2883,166,370,789,712,15,62,1001,884,34,83,1220,984,77,159,409,303,40,66
95BB22,2115,1289,636,190,407,331,49,27,417,289,90,38,970,537,343,90,321,132,154,35
95BB23,2312,2139,15,158,755,724,3,28,649,605,2,42,674,603,6,65,234,207,4,23
95CC01,1760,1238,129,393,340,307,9,24,358,292,18,48,698,415,69,214,364,224,33,107
95CC02,1960,1740,52,168,468,432,4,32,581,534,6,41,582,489,24,69,329,285,18,26
95CC03,1963,943,436,584,265,181,35,49,361,213,62,86,886,379,200,307,451,170,139,142
95CC04,1681,1466,64,151,330,301,8,21,473,444,3,26,593,488,29,76,285,233,24,28
95CC05,1927,1640,48,239,421,370,5,46,469,425,10,34,731,585,20,126,306,260,13,33
95CC06,1977,1626,83,268,663,614,7,42,439,385,14,40,615,446,34,135,260,181,28,51
95CC07,2417,2004,135,278,487,420,13,54,662,583,21,58,783,623,58,102,485,378,43,64
95CC08,1777,1123,266,388,394,307,25,62,340,251,34,55,658,384,110,164,385,181,97,107
95CC09,2469,2145,54,270,674,610,6,58,731,669,13,49,795,646,26,123,269,220,9,40
95CC10,1866,1646,37,183,588,540,3,45,505,465,3,37,544,452,20,72,229,189,11,29
95CC11,1329,862,152,315,211,158,10,43,257,179,22,56,579,368,69,142,282,157,51,74
95CC12,1958,1766,56,136,445,416,4,25,584,542,11,31,626,550,26,50,303,258,15,30
95CC13,1784,1570,62,152,401,367,4,30,469,421,13,35,626,535,31,60,288,247,14,27
95CC14,2157,1854,69,234,600,559,5,36,574,525,5,44,759,598,44,117,224,172,15,37
95CC15,2056,1719,109,228,535,478,10,47,484,438,13,33,748,572,62,114,289,231,24,34
95CC16,1946,1444,159,343,388,329,14,45,458,382,22,54,812,540,87,185,288,193,36,59
95CC17,1995,1783,20,192,523,491,2,30,566,517,6,43,596,511,7,78,310,264,5,41
95CC18,1709,1204,197,308,588,491,29,68,378,305,22,51,510,270,102,138,233,138,44,51
95CC19,1910,1594,125,191,516,451,15,50,542,484,19,39,598,478,54,66,254,181,37,36
95CC20,2155,1762,121,272,617,557,15,45,505,459,12,34,795,566,72,157,238,180,22,36
95CC21,2120,1631,195,294,527,429,24,74,474,417,14,43,867,608,118,141,252,177,39,36
95CC22,1282,712,312,258,271,186,41,44,235,163,46,26,608,290,178,140,168,73,47,48
95DD01,1505,1252,47,206,544,491,5,48,320,290,4,26,488,352,31,105,153,119,7,27
95DD02,2828,2376,151,301,700,629,13,58,591,533,16,42,1228,968,101,159,309,246,21,42
95DD03,2531,2005,30,496,945,838,2,105,541,457,3,81,823,545,18,260,222,165,7,50
95DD04,1377,643,592,142,156,85,57,14,176,109,54,13,797,375,336,86,248,74,145,29
95DD05,1286,742,436,108,149,107,28,14,183,127,48,8,713,416,234,63,241,92,126,23
95DD06,1847,1637,9,201,635,594,1,40,418,390,1,27,601,486,4,111,193,167,3,23
95DD07,2379,1857,170,352,704,607,13,84,500,413,16,71,923,659,111,153,252,178,30,44
95DD08,1554,670,190,694,255,141,21,93,226,134,24,68,858,321,94,443,215,74,51,90
95DD09,1861,1664,33,164,516,490,2,24,553,502,2,49,582,495,20,67,210,177,9,24
95DD10,2073,1515,304,254,409,353,23,33,370,298,40,32,1020,703,168,149,274,161,73,40
95DD11,1628,783,436,409,279,192,45,42,245,157,44,44,800,345,213,242,304,89,134,81
95DD12,1852,1671,37,144,449,424,4,21,558,531,4,23,628,535,19,74,217,181,10,26
95DD13,1260,809,177,274,249,195,17,37,228,173,18,37,598,355,89,154,185,86,53,46
95DD14,2363,2086,54,223,847,797,8,42,501,455,8,38,757,611,31,115,258,223,7,28
95DD15,2459,2094,80,285,712,647,9,56,642,586,9,47,794,624,45,125,311,237,17,57
95DD16,2163,1951,25,187,632,581,6,45,635,599,4,32,675,581,11,83,221,190,4,27
95DD17,2469,2212,46,211,695,648,8,39,732,672,5,55,726,617,24,85,316,275,9,32
95DD18,1378,907,123,348,259,204,10,45,241,187,12,42,716,434,76,206,162,82,25,55
95DD19,2423,1973,169,281,606,542,14,50,594,527,18,49,951,710,104,137,272,194,33,45
95DD20,1292,653,428,211,141,91,33,17,159,105,37,17,798,397,274,127,194,60,84,50
95DD21,1579,1070,33,476,369,307,2,60,323,265,4,54,683,372,22,289,204,126,5,73
95DD22,2265,1876,135,254,562,512,12,38,587,516,15,56,810,618,75,117,306,230,33,43
95DD23,1807,1585,19,203,506,470,2,34,555,515,0,40,547,430,12,105,199,170,5,24
95DD24,1997,1577,109,311,555,503,12,40,386,340,8,38,772,543,62,167,284,191,27,66
95EE01,1339,1120,113,106,253,239,4,10,405,349,25,31,448,351,53,44,233,181,31,21
95EE02,1539,1131,211,197,336,289,13,34,371,322,19,30,608,388,118,102,224,132,61,31
95EE03,1472,966,336,170,316,271,22,23,306,253,27,26,613,334,198,81,237,108,89,40
95EE04,1460,1177,100,183,277,242,7,28,344,298,16,30,626,478,55,93,213,159,22,32
95EE05,1134,923,58,153,242,214,6,22,307,279,7,21,435,311,37,87,150,119,8,23
95EE06,1587,1286,121,180,297,273,9,15,390,339,21,30,606,444,63,99,294,230,28,36
95EE07,1258,910,125,223,197,163,12,22,262,214,10,38,621,436,65,120,178,97,38,43
95EE08,1233,950,24,259,337,291,1,45,298,253,5,40,432,309,15,108,166,97,3,66
95EE09,1356,1089,111,156,267,235,7,25,359,318,13,28,502,373,59,70,228,163,32,33
95EE10,1292,995,93,204,261,235,5,21,312,263,16,33,508,356,50,102,211,141,22,48
95EE11,1232,1077,57,98,253,235,1,17,379,355,6,18,424,339,34,51,176,148,16,12
95EE12,1862,1102,348,412,336,248,25,63,322,247,36,39,858,470,196,192,346,137,91,118
95EE13,1102,646,223,233,260,203,20,37,240,176,23,41,427,194,118,115,175,73,62,40
95EE14,1922,1466,153,303,480,426,9,45,451,384,21,46,736,496,81,159,255,160,42,53
95EE15,1256,1058,105,93,235,215,4,16,369,340,9,20,470,369,62,39,182,134,30,18
95EE16,1481,1252,80,149,325,290,6,29,429,397,6,26,521,413,46,62,206,152,22,32
95FF01,3427,2881,18,528,1244,1117,1,126,848,738,3,107,942,705,12,225,393,321,2,70
95FF02,1957,1736,35,186,429,392,4,33,659,619,6,34,592,487,15,90,277,238,10,29
95FF03,2182,1579,180,423,501,412,15,74,492,387,21,84,913,601,99,213,276,179,45,52
95FF04,1866,1699,46,121,508,477,3,28,581,534,10,37,523,458,23,42,254,230,10,14
95FF05,1835,1284,259,292,538,442,23,73,432,341,41,50,655,379,148,128,210,122,47,41
95FF06,2847,2372,119,356,955,850,14,91,714,613,25,76,903,695,63,145,275,214,17,44
95FF07,1952,1161,445,346,341,256,34,51,373,260,60,53,926,517,247,162,312,128,104,80
95FF08,1689,1294,212,183,442,386,22,34,378,316,26,36,623,418,122,83,246,174,42,30
95FF09,1794,1349,199,246,377,316,16,45,366,308,19,39,808,576,114,118,243,149,50,44
95FF10,2491,2207,80,204,735,684,8,43,774,706,14,54,693,582,41,70,289,235,17,37
95FF11,1852,1667,48,137,490,459,6,25,550,513,8,29,594,523,24,47,218,172,10,36
95FF12,2043,1718,99,226,563,512,10,41,477,417,11,49,732,579,57,96,271,210,21,40
95FF13,1935,1675,63,197,548,503,7,38,544,492,7,45,600,487,30,83,243,193,19,31
95FF14,1754,1600,18,136,610,581,2,27,522,498,1,23,447,379,11,57,175,142,4,29
95FF15,1894,1287,239,368,375,291,24,60,418,333,24,61,830,524,143,163,271,139,48,84
95FF16,1703,1410,139,154,547,501,13,33,405,352,22,31,560,424,78,58,191,133,26,32
95FF17,1291,729,218,344,266,176,30,60,253,166,27,60,595,312,117,166,177,75,44,58
95GG01,3547,2573,503,471,754,614,47,93,754,615,72,67,1325,895,240,190,714,449,144,121
95GG02,4177,1755,1767,655,371,204,115,52,542,299,168,75,1937,868,768,301,1327,384,716,227
95GG03,4372,3199,283,890,1967,1569,47,351,925,685,52,188,1013,621,128,264,467,324,56,87
95GG04,3584,1334,1658,592,508,251,132,125,493,225,191,77,1728,622,832,274,855,236,503,116
95GG05,4772,1962,849,1961,1847,947,116,784,854,381,132,341,1363,424,412,527,708,210,189,309
95GG06,4050,2732,762,556,684,565,57,62,774,588,91,95,1908,1257,399,252,684,322,215,147
95GG07,3950,2177,893,880,635,379,63,193,693,459,115,119,1653,926,398,329,969,413,317,239
95GG08,3548,2329,635,584,900,710,60,130,709,544,76,89,1368,798,328,242,571,277,171,123
95GG09,4446,3154,757,535,1646,1369,80,197,933,722,102,109,1319,744,407,168,548,319,168,61
95GG10,3170,1036,900,1234,598,233,81,284,455,173,112,170,1469,506,506,457,648,124,201,323
95GG11,4145,2363,498,1284,1242,876,68,298,780,483,70,227,1597,762,264,571,526,242,96,188
95GG12,7730,1072,1131,5527,1371,409,180,782,774,177,153,444,1426,252,445,729,4159,234,353,3572
95GG13,3373,2261,699,413,1019,873,46,100,611,454,85,72,1233,664,395,174,510,270,173,67
95GG14,3494,3189,90,215,1439,1343,12,84,725,680,14,31,806,715,34,57,524,451,30,43
95GG15,4054,3202,358,494,1918,1674,39,205,847,681,67,99,871,550,184,137,418,297,68,53
95GG16,3943,2650,545,748,1169,946,64,159,766,554,74,138,1293,753,246,294,715,397,161,157
95GG17,3757,2533,752,472,770,632,75,63,721,575,78,68,1475,946,349,180,791,380,250,161
