GeographyCode,LC3604NI0001,LC3604NI0002,LC3604NI0003,LC3604NI0004,LC3604NI0005,LC3604NI0006,LC3604NI0007,LC3604NI0008,LC3604NI0009,LC3604NI0010,LC3604NI0011,LC3604NI0012,LC3604NI0013,LC3604NI0014,LC3604NI0015
95AA01,3177,2794,383,2343,2055,288,543,449,94,1800,1606,194,834,739,95
95AA02,1319,1130,189,826,705,121,229,184,45,597,521,76,493,425,68
95AA03,1317,1110,207,775,661,114,230,198,32,545,463,82,542,449,93
95AA04,2227,1851,376,1570,1300,270,457,373,84,1113,927,186,657,551,106
95AA05,1924,1633,291,1276,1093,183,310,267,43,966,826,140,648,540,108
95AA06,3133,2612,521,2093,1748,345,673,554,119,1420,1194,226,1040,864,176
95AA07,1592,1345,247,1046,890,156,272,230,42,774,660,114,546,455,91
95AA08,1262,1070,192,700,602,98,228,187,41,472,415,57,562,468,94
95AA09,1595,1405,190,915,811,104,296,262,34,619,549,70,680,594,86
95AA10,1461,1219,242,807,682,125,250,218,32,557,464,93,654,537,117
95AA11,3834,3370,464,2800,2477,323,663,565,98,2137,1912,225,1034,893,141
95AA12,2037,1673,364,1459,1193,266,402,325,77,1057,868,189,578,480,98
95AA13,2339,2016,323,1573,1340,233,384,314,70,1189,1026,163,766,676,90
95AA14,1678,1413,265,1151,960,191,321,255,66,830,705,125,527,453,74
95AA15,3028,2669,359,2115,1880,235,543,478,65,1572,1402,170,913,789,124
95AA16,1351,1174,177,828,726,102,225,189,36,603,537,66,523,448,75
95AA17,1614,1421,193,1009,889,120,289,251,38,720,638,82,605,532,73
95AA18,1821,1514,307,1123,941,182,292,233,59,831,708,123,698,573,125
95AA19,1888,1630,258,1186,1021,165,303,249,54,883,772,111,702,609,93
95BB01,2650,2176,474,1878,1524,354,530,424,106,1348,1100,248,772,652,120
95BB02,1711,1409,302,929,767,162,284,229,55,645,538,107,782,642,140
95BB03,3080,2535,545,1710,1403,307,460,370,90,1250,1033,217,1370,1132,238
95BB04,2287,1853,434,1326,1065,261,415,311,104,911,754,157,961,788,173
95BB05,2559,2102,457,1696,1418,278,500,417,83,1196,1001,195,863,684,179
95BB06,2163,1857,306,1194,1012,182,337,276,61,857,736,121,969,845,124
95BB07,2136,1789,347,1302,1106,196,377,312,65,925,794,131,834,683,151
95BB08,1938,1614,324,1232,1037,195,358,283,75,874,754,120,706,577,129
95BB09,2293,1871,422,1534,1259,275,438,357,81,1096,902,194,759,612,147
95BB10,2465,2010,455,1493,1219,274,424,340,84,1069,879,190,972,791,181
95BB11,2152,1782,370,1218,998,220,396,312,84,822,686,136,934,784,150
95BB12,2025,1693,332,1138,931,207,399,312,87,739,619,120,887,762,125
95BB13,3277,2731,546,2103,1759,344,668,542,126,1435,1217,218,1174,972,202
95BB14,2283,1899,384,1546,1282,264,437,342,95,1109,940,169,737,617,120
95BB15,2527,2140,387,1546,1313,233,411,333,78,1135,980,155,981,827,154
95BB16,2328,1903,425,1558,1267,291,428,339,89,1130,928,202,770,636,134
95BB17,2532,2068,464,1703,1398,305,508,414,94,1195,984,211,829,670,159
95BB18,3015,2481,534,1938,1603,335,512,397,115,1426,1206,220,1077,878,199
95BB19,3491,2937,554,2497,2095,402,763,614,149,1734,1481,253,994,842,152
95BB20,2495,2099,396,1355,1123,232,375,291,84,980,832,148,1140,976,164
95BB21,3420,2817,603,2057,1720,337,601,476,125,1456,1244,212,1363,1097,266
95BB22,2146,1813,333,1258,1065,193,391,324,67,867,741,126,888,748,140
95BB23,2317,1896,421,1532,1253,279,484,386,98,1048,867,181,785,643,142
95CC01,1864,1613,251,994,852,142,295,243,52,699,609,90,870,761,109
95CC02,1971,1686,285,1287,1092,195,362,300,62,925,792,133,684,594,90
95CC03,1989,1757,232,995,869,126,331,286,45,664,583,81,994,888,106
95CC04,1699,1463,236,1074,907,167,324,275,49,750,632,118,625,556,69
95CC05,1935,1641,294,1212,1024,188,328,265,63,884,759,125,723,617,106
95CC06,2003,1687,316,1264,1060,204,327,259,68,937,801,136,739,627,112
95CC07,2417,2069,348,1474,1261,213,420,342,78,1054,919,135,943,808,135
95CC08,1783,1526,257,944,808,136,275,225,50,669,583,86,839,718,121
95CC09,2490,2116,374,1722,1455,267,434,339,95,1288,1116,172,768,661,107
95CC10,1889,1576,313,1243,1029,214,322,260,62,921,769,152,646,547,99
95CC11,1334,1195,139,670,616,54,184,164,20,486,452,34,664,579,85
95CC12,1965,1703,262,1282,1114,168,346,304,42,936,810,126,683,589,94
95CC13,1784,1562,222,1186,1026,160,339,275,64,847,751,96,598,536,62
95CC14,2160,1816,344,1449,1225,224,420,338,82,1029,887,142,711,591,120
