GeographyCode,LC2502NI0001,LC2502NI0002,LC2502NI0003,LC2502NI0004,LC2502NI0005,LC2502NI0006,LC2502NI0007,LC2502NI0008,LC2502NI0009,LC2502NI0010,LC2502NI0011,LC2502NI0012,LC2502NI0013,LC2502NI0014,LC2502NI0015,LC2502NI0016,LC2502NI0017,LC2502NI0018,LC2502NI0019,LC2502NI0020,LC2502NI0021,LC2502NI0022,LC2502NI0023,LC2502NI0024,LC2502NI0025,LC2502NI0026,LC2502NI0027,LC2502NI0028
95AA01,3344,1003,1565,776,582,181,313,88,392,112,176,104,609,170,294,145,511,141,232,138,977,316,427,234,273,83,123,67
95AA02,1468,431,766,271,506,146,294,66,207,53,109,45,242,80,120,42,140,40,65,35,230,70,109,51,143,42,69,32
95AA03,1436,106,1000,330,565,28,444,93,210,15,155,40,219,21,130,68,163,16,98,49,167,13,103,51,112,13,70,29
95AA04,2373,554,1436,383,580,126,382,72,282,85,162,35,385,93,219,73,308,68,193,47,634,144,362,128,184,38,118,28
95AA05,2083,1187,638,258,513,257,202,54,243,135,73,35,298,187,73,38,260,142,80,38,546,344,137,65,223,122,73,28
95AA06,3346,2437,515,394,808,526,204,78,470,345,70,55,632,484,62,86,471,365,42,64,685,531,74,80,280,186,63,31
95AA07,1714,225,1252,237,474,50,375,49,205,26,143,36,270,35,190,45,188,24,145,19,413,66,279,68,164,24,120,20
95AA08,1347,531,522,294,497,205,210,82,191,79,66,46,225,90,79,56,130,43,62,25,164,63,52,49,140,51,53,36
95AA09,1772,320,1006,446,602,111,387,104,248,38,137,73,259,41,144,74,171,25,85,61,339,70,177,92,153,35,76,42
95AA10,1551,561,672,318,514,220,207,87,208,75,97,36,239,78,96,65,166,59,75,32,273,89,124,60,151,40,73,38
95AA11,4152,1417,1830,905,899,272,469,158,506,174,224,108,704,221,313,170,555,172,233,150,1090,408,447,235,398,170,144,84
95AA12,2162,96,1705,361,460,17,390,53,217,8,182,27,357,16,281,60,284,15,215,54,708,35,523,150,136,5,114,17
95AA13,2528,1585,603,340,665,392,208,65,279,164,70,45,432,288,88,56,280,163,69,48,627,415,116,96,245,163,52,30
95AA14,1852,599,1017,236,435,134,265,36,162,43,99,20,289,97,148,44,217,72,124,21,540,192,256,92,209,61,125,23
95AA15,3150,1199,1194,757,716,295,283,138,394,129,186,79,518,182,199,137,361,122,137,102,792,291,294,207,369,180,95,94
95AA16,1463,237,942,284,538,76,401,61,224,31,141,52,205,29,120,56,137,15,88,34,199,32,120,47,160,54,72,34
95AA17,1669,545,697,427,462,151,222,89,248,76,101,71,325,109,125,91,187,51,75,61,303,108,123,72,144,50,51,43
95AA18,2063,234,1408,421,453,34,354,65,184,21,119,44,333,36,233,64,220,31,136,53,725,96,459,170,148,16,107,25
95AA19,2006,1742,127,137,635,553,39,43,227,212,7,8,322,273,23,26,230,196,13,21,416,361,26,29,176,147,19,10
95BB01,2837,307,1979,551,612,90,443,79,362,29,262,71,498,46,339,113,447,44,302,101,678,64,472,142,240,34,161,45
95BB02,2020,162,1365,493,739,67,546,126,265,17,169,79,295,13,204,78,225,17,142,66,323,26,192,105,173,22,112,39
95BB03,3402,152,2526,724,1086,46,874,166,462,18,348,96,518,22,373,123,369,13,268,88,622,35,413,174,345,18,250,77
95BB04,2614,148,1893,573,640,38,495,107,263,14,185,64,409,16,293,100,287,8,192,87,774,52,545,177,241,20,183,38
95BB05,2759,64,2104,591,687,12,575,100,334,12,253,69,441,7,336,98,357,9,261,87,661,17,461,183,279,7,218,54
95BB06,2484,224,1591,669,974,86,727,161,319,23,198,98,374,31,220,123,265,26,143,96,325,31,172,122,227,27,131,69
95BB07,2445,76,1812,557,730,25,592,113,307,10,215,82,353,8,252,93,315,8,228,79,482,16,333,133,258,9,192,57
95BB08,2102,92,1569,441,640,20,525,95,333,11,247,75,331,16,237,78,251,13,162,76,331,21,234,76,216,11,164,41
95BB09,2507,95,1848,564,526,13,437,76,259,11,192,56,402,9,301,92,347,8,228,111,732,34,520,178,241,20,170,51
95BB10,2828,148,1982,698,657,31,510,116,320,17,214,89,446,22,305,119,309,11,195,103,852,55,573,224,244,12,185,47
95BB11,2480,89,1849,542,786,26,622,138,335,12,247,76,401,12,295,94,257,8,187,62,431,25,288,118,270,6,210,54
95BB12,2177,177,1432,568,628,56,455,117,294,25,181,88,328,23,217,88,235,20,131,84,505,36,330,139,187,17,118,52
95BB13,3448,202,2450,796,871,45,681,145,483,22,339,122,632,32,418,182,433,35,282,116,703,46,492,165,326,22,238,66
95BB14,2533,110,1805,618,465,11,384,70,257,13,199,45,402,12,286,104,331,10,238,83,884,46,565,273,194,18,133,43
95BB15,2699,1444,793,462,717,423,207,87,346,190,99,57,475,243,145,87,308,161,95,52,571,285,159,127,282,142,88,52
95BB16,2571,103,1901,567,528,19,425,84,272,12,199,61,381,11,288,82,318,17,230,71,848,35,587,226,224,9,172,43
95BB17,2711,148,1832,731,690,23,518,149,388,27,259,102,476,28,301,147,367,24,230,113,532,32,351,149,258,14,173,71
95BB18,3308,113,2398,797,887,17,721,149,363,10,250,103,582,24,380,178,454,13,326,115,736,40,512,184,286,9,209,68
95BB19,3719,257,2636,826,776,40,606,130,504,29,351,124,726,46,510,170,551,37,372,142,824,84,546,194,338,21,251,66
95BB20,2729,2031,368,330,813,641,97,75,359,286,42,31,434,322,65,47,314,237,30,47,523,332,94,97,286,213,40,33
95BB21,3671,366,2504,801,1094,66,837,191,493,44,346,103,583,54,386,143,452,48,296,108,657,104,380,173,392,50,259,83
