ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC4101NI0001,Count,PERSONS,"All categories: Tenure, All categories: Age"
LC4101NI0002,Count,PERSONS,"All categories: Tenure, Aged 34 and under"
LC4101NI0003,Count,PERSONS,"All categories: Tenure, Aged 35 to 44"
LC4101NI0004,Count,PERSONS,"All categories: Tenure, Aged 45 to 64"
LC4101NI0005,Count,PERSONS,"All categories: Tenure, Aged 65 and over"
LC4101NI0006,Count,PERSONS,"Owner occupied, All categories: Age"
LC4101NI0007,Count,PERSONS,"Owner occupied, Aged 34 and under"
LC4101NI0008,Count,PERSONS,"Owner occupied, Aged 35 to 44"
LC4101NI0009,Count,PERSONS,"Owner occupied, Aged 45 to 64"
LC4101NI0010,Count,PERSONS,"Owner occupied, Aged 65 and over"
LC4101NI0011,Count,PERSONS,"Social rented, All categories: Age"
LC4101NI0012,Count,PERSONS,"Social rented, Aged 34 and under"
LC4101NI0013,Count,PERSONS,"Social rented, Aged 35 to 44"
LC4101NI0014,Count,PERSONS,"Social rented, Aged 45 to 64"
LC4101NI0015,Count,PERSONS,"Social rented, Aged 65 and over"
LC4101NI0016,Count,PERSONS,"Private rented, All categories: Age"
LC4101NI0017,Count,PERSONS,"Private rented, Aged 34 and under"
LC4101NI0018,Count,PERSONS,"Private rented, Aged 35 to 44"
LC4101NI0019,Count,PERSONS,"Private rented, Aged 45 to 64"
LC4101NI0020,Count,PERSONS,"Private rented, Aged 65 and over"
