DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2208NI","KNOWLEDGE OF IRISH BY PASSPORTS HELD (CLASSIFICATION 1)","All usual residents aged 3 and over","1. 'Some ability in Irish' is any of the following; understanding Irish, reading Irish, speaking Irish or writing Irish.; 2. 'United Kingdom' includes British Overseas Territories."
