GeographyCode,LC2405NI0001,LC2405NI0002,LC2405NI0003,LC2405NI0004,LC2405NI0005,LC2405NI0006,LC2405NI0007,LC2405NI0008,LC2405NI0009,LC2405NI0010,LC2405NI0011,LC2405NI0012,LC2405NI0013,LC2405NI0014,LC2405NI0015,LC2405NI0016,LC2405NI0017,LC2405NI0018,LC2405NI0019,LC2405NI0020,LC2405NI0021,LC2405NI0022,LC2405NI0023,LC2405NI0024
95II19,1389,129,1189,71,269,13,240,16,468,21,419,28,239,26,200,13,413,69,330,14,2.71,3.54,2.64,2.45
95II20,1211,438,688,85,392,122,249,21,417,140,250,27,189,81,94,14,213,95,95,23,2.27,2.44,2.11,2.56
95II21,1045,33,932,80,331,7,305,19,321,12,285,24,201,7,184,10,192,7,158,27,2.31,2.58,2.27,2.76
95II22,990,63,866,61,315,18,276,21,339,15,302,22,155,16,131,8,181,14,157,10,2.27,2.49,2.26,2.23
95II23,910,379,473,58,273,105,159,9,288,106,157,25,146,68,70,8,203,100,87,16,2.41,2.55,2.26,2.69
95JJ01,892,195,663,34,167,41,115,11,303,59,237,7,161,32,123,6,261,63,188,10,2.80,2.94,2.76,2.65
95JJ02,1074,299,700,75,369,95,240,34,382,92,266,24,148,46,97,5,175,66,97,12,2.20,2.40,2.14,2.03
95JJ03,1023,137,804,82,299,39,236,24,330,45,253,32,179,17,150,12,215,36,165,14,2.41,2.47,2.41,2.32
95JJ04,1279,200,1028,51,340,43,290,7,446,52,371,23,207,50,149,8,286,55,218,13,2.43,2.72,2.37,2.63
95JJ05,892,231,611,50,397,89,292,16,283,73,192,18,104,32,62,10,108,37,65,6,1.99,2.19,1.90,2.18
95JJ06,1063,416,598,49,386,137,236,13,299,108,176,15,166,75,82,9,212,96,104,12,2.29,2.43,2.17,2.47
95JJ07,1092,222,823,47,316,49,258,9,356,67,271,18,209,55,146,8,211,51,148,12,2.38,2.59,2.30,2.66
95JJ08,1187,244,886,57,285,51,220,14,352,67,267,18,241,43,183,15,309,83,216,10,2.61,2.89,2.54,2.47
95JJ09,839,49,764,26,240,15,217,8,309,13,285,11,125,4,119,2,165,17,143,5,2.37,2.63,2.35,2.31
95JJ10,1027,430,575,22,284,94,183,7,275,87,182,6,168,76,86,6,300,173,124,3,2.72,3.17,2.40,2.32
95JJ11,1542,311,1151,80,418,82,309,27,547,102,420,25,233,46,168,19,344,81,254,9,2.44,2.58,2.42,2.18
95JJ12,1002,637,339,26,237,141,91,5,321,190,124,7,154,104,45,5,290,202,79,9,2.70,2.80,2.50,2.92
95JJ13,1457,232,1148,77,297,48,235,14,442,47,366,29,312,61,238,13,406,76,309,21,2.67,2.82,2.65,2.62
95JJ14,849,83,740,26,171,16,150,5,277,27,238,12,152,13,135,4,249,27,217,5,2.74,2.93,2.73,2.46
95JJ15,779,232,505,42,227,63,146,18,312,79,222,11,110,36,71,3,130,54,66,10,2.26,2.45,2.18,2.24
95JJ16,916,295,569,52,436,135,275,26,271,92,166,13,112,37,72,3,97,31,56,10,1.92,1.94,1.90,2.00
95JJ17,824,375,426,23,161,72,86,3,235,94,134,7,136,54,75,7,292,155,131,6,2.96,3.16,2.80,2.91
95JJ18,975,237,666,72,464,102,329,33,272,61,184,27,97,25,67,5,142,49,86,7,1.99,2.23,1.92,1.82
95JJ19,1128,394,680,54,300,88,200,12,365,113,241,11,179,76,91,12,284,117,148,19,2.57,2.76,2.42,2.96
95JJ20,1618,348,1213,57,388,90,285,13,548,107,427,14,285,58,216,11,397,93,285,19,2.53,2.55,2.52,2.70
95JJ21,962,192,726,44,289,61,220,8,321,63,242,16,158,30,118,10,194,38,146,10,2.38,2.40,2.37,2.52
95JJ22,1088,270,762,56,244,49,188,7,405,103,280,22,183,53,123,7,256,65,171,20,2.54,2.64,2.47,3.07
95KK01,836,781,50,5,172,154,17,1,199,188,9,2,127,113,14,0,338,326,10,2,3.08,3.13,2.42,2.80
95KK02,722,244,455,23,164,60,101,3,208,68,131,9,123,37,82,4,227,79,141,7,2.77,2.77,2.77,2.87
95KK03,704,639,60,5,130,118,11,1,150,134,14,2,99,88,10,1,325,299,25,1,3.33,3.36,3.03,2.60
95KK04,974,743,192,39,188,137,47,4,272,208,55,9,208,157,44,7,306,241,46,19,2.86,2.92,2.57,3.21
95KK05,803,679,116,8,153,123,28,2,165,138,25,2,127,104,21,2,358,314,42,2,3.22,3.27,2.98,2.50
95KK06,737,349,362,26,199,84,111,4,230,97,124,9,121,52,63,6,187,116,64,7,2.56,2.81,2.30,2.77
95KK07,682,277,398,7,139,56,82,1,174,64,107,3,115,34,79,2,254,123,130,1,3.00,3.17,2.89,2.43
95KK08,967,375,566,26,215,92,116,7,332,105,217,10,145,66,74,5,275,112,159,4,2.70,2.79,2.66,2.42
95KK09,947,363,545,39,330,138,183,9,303,98,190,15,134,57,73,4,180,70,99,11,2.27,2.29,2.24,2.54
95KK10,699,267,425,7,147,55,91,1,157,44,111,2,92,32,60,0,303,136,163,4,3.12,3.41,2.93,3.57
95KK11,982,276,665,41,303,75,220,8,291,65,207,19,172,55,108,9,216,81,130,5,2.42,2.69,2.31,2.29
95KK12,776,611,154,11,189,143,42,4,181,144,34,3,114,83,29,2,292,241,49,2,2.98,3.01,2.89,2.27
95KK13,642,92,536,14,143,19,123,1,195,17,171,7,116,18,97,1,188,38,145,5,2.76,3.21,2.67,3.00
95KK14,703,323,372,8,161,96,64,1,190,72,112,6,106,49,56,1,246,106,140,0,2.90,2.85,2.97,2.00
95KK15,921,585,319,17,166,100,64,2,221,119,100,2,147,101,45,1,387,265,110,12,3.17,3.32,2.87,3.59
95KK16,809,561,214,34,224,148,72,4,218,142,65,11,149,107,31,11,218,164,46,8,2.63,2.74,2.33,2.79
95LL01,1579,1294,232,53,253,195,43,15,381,304,67,10,294,239,46,9,651,556,76,19,3.12,3.18,2.82,3.04
95LL02,1367,338,921,108,516,108,372,36,387,99,250,38,232,66,141,25,232,65,158,9,2.21,2.34,2.18,2.11
95LL03,1092,99,917,76,403,23,361,19,333,38,270,25,167,12,134,21,189,26,152,11,2.23,2.61,2.18,2.38
95LL04,1090,883,189,18,243,194,46,3,329,265,59,5,207,168,36,3,311,256,48,7,2.70,2.71,2.61,2.83
95LL05,1454,277,1108,69,297,47,239,11,419,87,318,14,261,44,203,14,477,99,348,30,2.81,3.02,2.72,3.38
95LL06,1408,164,1173,71,401,43,343,15,471,45,406,20,268,34,217,17,268,42,207,19,2.36,2.59,2.31,2.68
95LL07,1001,107,827,67,400,25,346,29,300,25,262,13,145,24,110,11,156,33,109,14,2.13,2.75,2.04,2.25
95LL08,1326,1049,197,80,430,351,57,22,338,253,67,18,250,203,30,17,308,242,43,23,2.49,2.47,2.44,2.84
95LL09,1395,1132,213,50,605,454,135,16,351,291,44,16,201,177,16,8,238,210,18,10,2.16,2.24,1.70,2.30
95LL10,1741,1513,209,19,264,219,42,3,432,358,65,9,326,282,42,2,719,654,60,5,3.14,3.20,2.77,2.95
95LL11,1424,130,1222,72,253,24,215,14,456,41,390,25,269,25,232,12,446,40,385,21,2.79,2.87,2.78,2.69
95LL12,1492,1272,144,76,302,256,32,14,421,346,50,25,327,290,26,11,442,380,36,26,2.82,2.83,2.78,2.83
95LL13,1097,683,334,80,309,184,108,17,325,190,106,29,208,148,48,12,255,161,72,22,2.50,2.54,2.37,2.75
95LL14,970,923,37,10,229,222,7,0,287,273,12,2,188,179,7,2,266,249,11,6,2.73,2.70,2.95,4.70
95LL15,1330,100,1153,77,457,17,418,22,440,38,382,20,196,22,162,12,237,23,191,23,2.25,2.69,2.18,2.61
95LL16,2282,506,1615,161,493,82,390,21,728,147,528,53,437,105,297,35,624,172,400,52,2.65,2.86,2.56,2.85
95LL17,1106,77,957,72,338,11,311,16,381,22,336,23,188,16,154,18,199,28,156,15,2.29,2.95,2.22,2.46
95LL18,1331,75,1184,72,290,19,261,10,509,19,461,29,231,19,200,12,301,18,262,21,2.50,2.65,2.48,2.72
95LL19,1904,417,1406,81,391,67,312,12,614,119,464,31,348,84,251,13,551,147,379,25,2.70,2.97,2.62,2.77
95LL20,942,368,543,31,256,88,157,11,282,103,169,10,160,63,95,2,244,114,122,8,2.55,2.72,2.45,2.26
95LL21,1662,793,800,69,550,210,326,14,487,208,260,19,270,140,114,16,355,235,100,20,2.40,2.71,2.05,2.86
95LL22,1424,1283,96,45,373,330,33,10,401,365,27,9,261,232,16,13,389,356,20,13,2.62,2.63,2.39,2.87
95LL23,973,105,814,54,355,28,308,19,294,26,256,12,157,23,123,11,167,28,127,12,2.22,2.64,2.16,2.31
95LL24,1312,418,856,38,251,88,151,12,391,107,271,13,259,65,187,7,411,158,247,6,2.85,3.04,2.78,2.34
95LL25,1739,156,1509,74,385,36,334,15,584,55,512,17,298,32,241,25,472,33,422,17,2.61,2.50,2.61,2.76
95LL26,1490,1349,100,41,484,421,44,19,399,371,17,11,241,216,19,6,366,341,20,5,2.48,2.51,2.30,1.98
95MM01,1897,772,1064,61,476,207,257,12,634,247,366,21,346,138,194,14,441,180,247,14,2.52,2.50,2.53,2.51
95MM02,1144,1076,54,14,245,230,13,2,320,302,14,4,239,228,9,2,340,316,18,6,2.79,2.77,3.04,3.21
95MM03,1155,758,371,26,238,159,73,6,264,161,100,3,218,144,69,5,435,294,129,12,3.04,3.10,2.92,2.96
95MM04,890,839,35,16,302,282,13,7,249,233,12,4,143,138,3,2,196,186,7,3,2.42,2.43,2.23,2.13
95MM05,1062,1007,49,6,426,399,22,5,252,238,14,0,155,150,4,1,229,220,9,0,2.33,2.35,2.04,1.33
95MM06,949,901,39,9,246,234,10,2,258,250,4,4,186,179,7,0,259,238,18,3,2.69,2.65,3.44,3.00
95MM07,1201,194,962,45,460,74,371,15,365,60,288,17,192,27,159,6,184,33,144,7,2.15,2.19,2.14,2.11
95MM08,1238,790,432,16,429,270,154,5,345,199,140,6,193,132,58,3,271,189,80,2,2.38,2.43,2.28,2.13
95MM09,1220,866,338,16,267,192,71,4,310,215,89,6,219,150,67,2,424,309,111,4,2.92,2.96,2.84,2.50
95MM10,987,949,27,11,240,232,4,4,271,266,1,4,182,176,6,0,294,275,16,3,2.79,2.75,4.22,2.27
95MM11,855,823,26,6,217,208,8,1,247,237,8,2,152,146,4,2,239,232,6,1,2.66,2.67,2.38,2.83
95MM12,1976,1791,160,25,381,350,27,4,525,456,61,8,380,357,20,3,690,628,52,10,2.96,2.97,2.88,3.04
95MM13,2990,2758,198,34,567,510,48,9,786,725,56,5,555,512,36,7,1082,1011,58,13,2.97,2.98,2.83,2.79
95MM14,1176,526,602,48,517,224,272,21,335,149,173,13,147,62,78,7,177,91,79,7,2.08,2.15,2.02,2.06
95MM15,1570,794,733,43,353,183,160,10,441,206,223,12,263,129,125,9,513,276,225,12,2.76,2.80,2.71,2.72
95MM16,2079,1351,628,100,468,300,149,19,623,396,196,31,365,243,102,20,623,412,181,30,2.73,2.76,2.67,2.77
95MM17,1347,1210,115,22,314,258,47,9,362,327,28,7,252,236,15,1,419,389,25,5,2.78,2.83,2.34,2.27
95MM18,1766,1135,589,42,359,225,126,8,443,280,151,12,358,227,120,11,606,403,192,11,2.90,2.94,2.83,2.69
95MM19,1269,448,769,52,389,131,237,21,398,140,243,15,213,80,128,5,269,97,161,11,2.40,2.46,2.37,2.25
95MM20,1469,300,1120,49,480,100,366,14,475,88,370,17,257,48,202,7,257,64,182,11,2.29,2.40,2.25,2.33
95MM21,1254,453,774,27,267,94,169,4,384,122,255,7,239,89,145,5,364,148,205,11,2.70,2.81,2.61,3.15
95MM22,973,911,45,17,275,257,14,4,297,278,14,5,168,155,8,5,233,221,9,3,2.54,2.54,2.53,2.53
95MM23,1074,936,94,44,379,334,35,10,337,292,29,16,158,138,10,10,200,172,20,8,2.31,2.28,2.47,2.43
95MM24,892,864,23,5,187,179,5,3,272,266,5,1,170,166,3,1,263,253,10,0,2.81,2.80,3.17,1.60
95MM25,2188,2094,66,28,454,433,13,8,549,533,12,4,455,440,9,6,730,688,32,10,2.90,2.89,3.33,2.93
95MM26,1056,1021,22,13,196,192,2,2,296,287,8,1,207,196,5,6,357,346,7,4,2.96,2.96,3.18,3.08
95MM27,1614,1398,130,86,808,717,52,39,410,359,30,21,172,151,10,11,224,171,38,15,1.99,1.92,2.66,2.17
95MM28,1095,881,182,32,525,419,87,19,259,204,45,10,136,111,24,1,175,147,26,2,2.07,2.10,2.00,1.63
95MM29,1490,1028,410,52,550,342,191,17,419,299,108,12,226,162,51,13,295,225,60,10,2.29,2.39,2.03,2.37
95MM30,903,860,30,13,351,337,11,3,238,229,6,3,133,125,7,1,181,169,6,6,2.31,2.29,2.30,3.54
95NN01,1201,1015,154,32,339,276,53,10,342,277,54,11,192,173,16,3,328,289,31,8,2.61,2.66,2.35,2.38
95NN02,836,738,84,14,194,172,19,3,261,231,26,4,157,136,17,4,224,199,22,3,2.64,2.64,2.67,2.64
95NN03,1133,202,877,54,325,49,269,7,338,56,266,16,191,39,138,14,279,58,204,17,2.47,2.67,2.40,2.81
95NN04,1175,1047,96,32,363,327,30,6,348,311,25,12,204,177,20,7,260,232,21,7,2.43,2.42,2.53,2.59
95NN05,1075,543,475,57,371,177,178,16,319,144,152,23,178,107,64,7,207,115,81,11,2.30,2.40,2.19,2.28
95NN06,1237,1076,126,35,325,283,33,9,293,248,37,8,220,197,19,4,399,348,37,14,2.79,2.80,2.70,2.91
95NN07,1246,1090,127,29,354,291,58,5,320,278,31,11,243,219,19,5,329,302,19,8,2.59,2.64,2.09,2.93
95NN08,1196,613,535,48,253,123,118,12,362,166,187,9,241,123,104,14,340,201,126,13,2.73,2.88,2.56,2.71
95NN09,1092,345,701,46,222,73,139,10,338,92,236,10,206,61,138,7,326,119,188,19,2.73,2.83,2.67,2.87
95NN10,1290,800,435,55,406,238,152,16,418,243,157,18,167,107,53,7,299,212,73,14,2.41,2.52,2.21,2.45
95NN11,1297,1040,223,34,227,189,34,4,369,292,65,12,228,180,43,5,473,379,81,13,2.99,3.00,2.95,2.94
95NN12,1128,671,421,36,330,200,117,13,347,185,147,15,180,123,53,4,271,163,104,4,2.53,2.56,2.51,2.08
95NN13,1064,399,611,54,197,62,122,13,329,111,199,19,193,64,117,12,345,162,173,10,2.83,3.08,2.70,2.54
95NN14,1205,842,305,58,291,202,72,17,336,230,91,15,203,141,52,10,375,269,90,16,2.77,2.81,2.71,2.53
95NN15,1230,392,769,69,393,121,256,16,366,97,250,19,218,75,126,17,253,99,137,17,2.39,2.57,2.27,2.72
95NN16,1128,267,807,54,201,38,149,14,361,75,271,15,184,52,127,5,382,102,260,20,2.87,3.10,2.80,2.80
95NN17,928,671,223,34,299,216,72,11,271,190,70,11,153,116,35,2,205,149,46,10,2.43,2.45,2.37,2.38
95NN18,1023,707,278,38,295,184,103,8,291,198,82,11,178,129,41,8,259,196,52,11,2.56,2.65,2.30,2.71
95NN19,1336,331,942,63,331,80,237,14,444,93,332,19,225,67,140,18,336,91,233,12,2.53,2.64,2.49,2.56
95NN20,1073,579,457,37,248,117,123,8,311,165,135,11,183,107,70,6,331,190,129,12,2.78,2.90,2.61,2.84
95NN21,1151,764,350,37,404,251,145,8,340,214,118,8,173,126,42,5,234,173,45,16,2.33,2.43,2.04,3.03
95NN22,1003,796,178,29,249,188,57,4,296,216,68,12,174,145,21,8,284,247,32,5,2.68,2.78,2.25,2.55
95NN23,1159,942,189,28,271,214,49,8,308,241,62,5,186,156,28,2,394,331,50,13,2.88,2.93,2.61,3.07
95OO01,809,644,154,11,167,125,38,4,193,151,40,2,111,90,19,2,338,278,57,3,3.15,3.22,2.86,2.73
95OO02,703,399,292,12,149,87,59,3,176,82,89,5,103,63,40,0,275,167,104,4,3.08,3.19,2.95,2.58
95OO03,914,351,546,17,206,69,131,6,233,85,146,2,168,67,96,5,307,130,173,4,2.87,2.99,2.79,2.82
95OO04,877,618,247,12,216,144,69,3,216,150,65,1,151,107,40,4,294,217,73,4,2.86,2.93,2.68,2.75
95OO05,1021,816,168,37,285,210,65,10,268,207,53,8,197,163,26,8,271,236,24,11,2.63,2.73,2.13,2.78
95OO06,941,541,381,19,178,98,77,3,247,134,107,6,165,89,75,1,351,220,122,9,3.04,3.14,2.89,3.05
95OO07,854,396,439,19,202,86,112,4,213,80,127,6,142,58,82,2,297,172,118,7,2.94,3.26,2.66,2.68
95OO08,887,482,383,22,179,84,90,5,213,107,100,6,154,85,66,3,341,206,127,8,3.01,3.18,2.81,2.82
95OO09,744,440,293,11,181,103,75,3,176,96,79,1,124,70,52,2,263,171,87,5,2.99,3.13,2.74,3.73
95OO10,1163,1080,71,12,238,221,14,3,292,268,22,2,210,192,15,3,423,399,20,4,2.98,2.99,2.69,2.92
95OO11,956,874,66,16,288,263,22,3,252,228,16,8,164,149,12,3,252,234,16,2,2.60,2.61,2.48,2.50
95OO12,999,679,310,10,216,128,87,1,276,166,108,2,195,140,50,5,312,245,65,2,2.79,2.97,2.38,3.10
95OO13,976,338,593,45,231,48,180,3,269,76,181,12,187,68,104,15,289,146,128,15,2.73,3.26,2.40,3.11
95OO14,866,582,262,22,182,125,56,1,250,163,75,12,118,74,41,3,316,220,90,6,2.99,3.03,2.90,3.00
95OO15,870,726,122,22,231,191,37,3,226,182,39,5,152,126,20,6,261,227,26,8,2.70,2.75,2.43,2.86
95OO16,853,205,622,26,249,69,176,4,273,52,211,10,122,34,81,7,209,50,154,5,2.48,2.47,2.47,2.69
95OO17,978,172,771,35,204,25,169,10,297,37,251,9,172,40,123,9,305,70,228,7,2.79,3.23,2.70,2.49
95OO18,1099,544,510,45,306,131,162,13,300,133,155,12,184,99,76,9,309,181,117,11,2.63,2.86,2.38,2.69
95OO19,1046,630,394,22,246,147,96,3,257,134,118,5,177,110,64,3,366,239,116,11,2.86,2.93,2.71,3.32
95OO20,854,201,618,35,254,37,206,11,258,47,198,13,122,43,75,4,220,74,139,7,2.52,3.04,2.36,2.34
95OO21,904,754,120,30,279,209,65,5,241,213,18,10,143,121,14,8,241,211,23,7,2.60,2.68,2.08,2.67
95OO22,956,900,50,6,169,154,11,4,215,201,13,1,163,151,11,1,409,394,15,0,3.24,3.27,2.98,1.50
95PP01,950,182,743,25,243,50,187,6,267,39,218,10,142,27,112,3,298,66,226,6,2.72,2.91,2.69,2.40
95PP02,933,777,126,30,274,231,32,11,245,188,49,8,127,111,14,2,287,247,31,9,2.72,2.76,2.54,2.43
95PP03,971,697,250,24,303,220,71,12,263,179,76,8,146,104,40,2,259,194,63,2,2.59,2.62,2.56,1.79
95PP04,1081,577,480,24,230,124,97,9,279,141,134,4,179,90,88,1,393,222,161,10,2.93,3.01,2.84,2.83
95PP05,822,328,477,17,192,89,98,5,229,73,148,8,134,50,84,0,267,116,147,4,2.83,2.92,2.79,2.29
95PP06,1554,753,741,60,463,209,244,10,466,206,237,23,269,134,120,15,356,204,140,12,2.44,2.58,2.29,2.53
95PP07,987,593,360,34,250,144,101,5,269,166,92,11,159,93,60,6,309,190,107,12,2.76,2.80,2.67,3.15
95PP08,960,783,159,18,244,206,34,4,243,190,45,8,167,134,28,5,306,253,52,1,2.79,2.79,2.87,2.17
95PP09,757,620,117,20,303,253,47,3,226,190,31,5,111,82,21,8,117,95,18,4,2.12,2.10,2.17,2.70
95PP10,798,607,177,14,150,110,38,2,234,163,64,7,132,101,30,1,282,233,45,4,2.99,3.09,2.68,2.64
95PP11,1040,733,275,32,305,210,86,9,340,232,96,12,161,119,37,5,234,172,56,6,2.45,2.50,2.36,2.25
95PP12,891,582,295,14,199,121,73,5,232,138,89,5,158,114,42,2,302,209,91,2,2.92,3.05,2.71,2.14
95PP13,1060,740,294,26,364,226,131,7,286,196,82,8,157,124,28,5,253,194,53,6,2.44,2.55,2.14,2.65
95PP14,1347,483,836,28,373,134,232,7,395,125,262,8,185,68,112,5,394,156,230,8,2.67,2.78,2.61,2.64
95PP15,1089,320,736,33,236,57,170,9,304,81,218,5,155,48,103,4,394,134,245,15,2.92,3.20,2.80,2.94
95PP16,705,202,485,18,167,45,115,7,246,64,177,5,102,26,74,2,190,67,119,4,2.66,2.96,2.55,2.39
95PP17,1028,733,276,19,338,222,111,5,299,213,79,7,173,125,42,6,218,173,44,1,2.42,2.52,2.15,2.32
95PP18,1093,428,632,33,232,99,126,7,319,107,199,13,182,66,113,3,360,156,194,10,2.85,2.96,2.79,2.73
95PP19,933,719,199,15,256,190,58,8,240,179,58,3,166,135,29,2,271,215,54,2,2.68,2.72,2.60,1.87
95PP20,1379,758,562,59,526,287,222,17,401,206,175,20,208,111,88,9,244,154,77,13,2.25,2.33,2.12,2.47
95PP21,783,642,133,8,200,163,36,1,198,159,37,2,152,126,23,3,233,194,37,2,2.77,2.79,2.64,3.25
95PP22,1010,535,441,34,309,154,148,7,315,150,154,11,164,96,62,6,222,135,77,10,2.42,2.54,2.25,2.74
95PP23,898,443,437,18,199,111,84,4,253,105,140,8,167,84,78,5,279,143,135,1,2.80,2.82,2.80,2.17
95QQ01,707,165,507,35,263,69,182,12,245,48,186,11,114,28,82,4,85,20,57,8,2.10,2.09,2.09,2.23
95QQ02,996,37,892,67,223,6,201,16,353,11,313,29,159,4,147,8,261,16,231,14,2.59,3.08,2.59,2.42
95QQ03,507,113,371,23,168,38,125,5,183,38,136,9,85,22,58,5,71,15,52,4,2.16,2.15,2.15,2.39
95QQ04,692,194,473,25,190,62,123,5,252,65,175,12,126,31,92,3,124,36,83,5,2.36,2.32,2.37,2.44
95QQ05,1127,291,798,38,250,61,181,8,391,88,294,9,203,55,140,8,283,87,183,13,2.55,2.69,2.48,2.82
95QQ06,754,573,165,16,195,144,43,8,216,159,53,4,129,106,22,1,214,164,47,3,2.66,2.71,2.56,2.00
95QQ07,919,253,618,48,433,107,303,23,276,85,178,13,112,27,78,7,98,34,59,5,1.93,2.05,1.88,2.02
95QQ08,698,184,484,30,280,69,202,9,224,64,154,6,99,20,69,10,95,31,59,5,2.08,2.18,2.03,2.40
95QQ09,838,281,527,30,285,92,185,8,282,82,188,12,144,55,85,4,127,52,69,6,2.20,2.31,2.14,2.30
95QQ10,688,270,393,25,171,63,99,9,213,78,130,5,105,49,50,6,199,80,114,5,2.69,2.75,2.66,2.44
95QQ11,776,54,687,35,186,11,166,9,247,15,216,16,130,11,116,3,213,17,189,7,2.61,2.81,2.61,2.34
95QQ12,758,143,581,34,258,48,197,13,257,39,213,5,106,23,74,9,137,33,97,7,2.24,2.41,2.19,2.44
95QQ13,1031,48,900,83,234,11,207,16,374,13,334,27,194,11,160,23,229,13,199,17,2.49,2.67,2.47,2.60
95QQ14,2045,337,1594,114,412,75,311,26,668,100,528,40,419,70,327,22,546,92,428,26,2.66,2.66,2.67,2.51
95QQ15,761,248,477,36,294,96,183,15,255,85,163,7,106,38,63,5,106,29,68,9,2.09,2.05,2.09,2.47
95RR01,1502,572,887,43,242,92,141,9,439,149,281,9,280,108,162,10,541,223,303,15,2.91,3.01,2.85,2.81
95RR02,647,305,329,13,141,66,71,4,195,83,108,4,138,71,64,3,173,85,86,2,2.71,2.78,2.66,2.23
95RR03,617,379,222,16,227,141,75,11,170,96,72,2,104,68,35,1,116,74,40,2,2.30,2.32,2.32,1.69
95RR04,752,703,40,9,192,174,15,3,217,201,15,1,139,135,3,1,204,193,7,4,2.69,2.72,2.15,2.78
95RR05,966,352,575,39,225,68,151,6,326,116,196,14,174,72,95,7,241,96,133,12,2.56,2.71,2.45,2.79
95RR06,708,604,96,8,138,111,27,0,172,146,25,1,119,102,15,2,279,245,29,5,3.12,3.18,2.70,3.63
95RR07,859,427,413,19,150,80,67,3,264,118,139,7,167,78,85,4,278,151,122,5,2.85,2.93,2.77,2.79
95RR08,713,434,264,15,119,77,40,2,201,110,87,4,146,89,55,2,247,158,82,7,2.95,3.04,2.81,3.07
95RR09,1381,1002,337,42,344,240,96,8,414,282,116,16,250,185,52,13,373,295,73,5,2.66,2.75,2.44,2.36
95RR10,582,297,272,13,188,100,87,1,194,93,95,6,94,52,39,3,106,52,51,3,2.30,2.30,2.28,2.69
95RR11,652,363,277,12,141,76,62,3,170,93,74,3,154,90,61,3,187,104,80,3,2.77,2.77,2.76,2.75
95RR12,606,214,382,10,153,52,99,2,234,72,158,4,104,32,70,2,115,58,55,2,2.40,2.59,2.29,2.50
95RR13,657,245,393,19,281,105,166,10,204,63,135,6,72,31,40,1,100,46,52,2,2.08,2.22,2.01,1.74
95RR14,654,302,343,9,119,51,66,2,176,73,99,4,125,55,67,3,234,123,111,0,3.01,3.21,2.86,2.11
95RR15,802,679,119,4,151,126,23,2,186,145,41,0,153,125,27,1,312,283,28,1,3.06,3.13,2.74,2.50
95SS01,1681,338,1270,73,293,59,227,7,537,85,423,29,328,68,246,14,523,126,374,23,2.83,3.06,2.77,2.81
95SS02,1530,289,1168,73,276,31,233,12,504,73,411,20,285,64,203,18,465,121,321,23,2.76,3.18,2.64,2.88
95SS03,1189,83,1063,43,182,5,173,4,422,20,384,18,207,9,189,9,378,49,317,12,2.83,3.75,2.76,2.88
95SS04,2935,544,2159,232,751,115,595,41,862,177,609,76,570,101,410,59,752,151,545,56,2.57,2.73,2.52,2.73
95SS05,1441,212,1134,95,394,45,324,25,550,88,430,32,220,35,170,15,277,44,210,23,2.34,2.50,2.30,2.47
95SS06,1935,1791,117,27,299,265,25,9,488,466,20,2,492,459,26,7,656,601,46,9,3.05,3.04,3.22,3.04
95SS07,3406,2254,1007,145,812,359,407,46,892,562,300,30,666,513,126,27,1036,820,174,42,2.74,3.01,2.17,2.61
95SS08,1670,208,1383,79,282,38,238,6,554,51,476,27,329,46,267,16,505,73,402,30,2.79,2.98,2.75,3.04
95SS09,1334,222,1030,82,336,44,269,23,472,68,376,28,209,31,162,16,317,79,223,15,2.52,2.98,2.43,2.39
95SS10,1607,1198,348,61,424,243,156,25,430,317,101,12,266,214,45,7,487,424,46,17,2.70,2.92,2.01,2.31
95SS11,1863,1070,735,58,315,172,134,9,497,265,216,16,318,177,130,11,733,456,255,22,3.06,3.16,2.92,2.95
95SS12,1251,310,872,69,352,65,270,17,416,92,308,16,208,61,133,14,275,92,161,22,2.44,2.75,2.31,2.71
95SS13,1336,319,906,111,520,123,364,33,390,89,265,36,207,54,125,28,219,53,152,14,2.17,2.20,2.15,2.26
95SS14,1246,128,1029,89,405,22,363,20,407,37,343,27,184,24,144,16,250,45,179,26,2.33,2.92,2.23,2.71
95SS15,1516,156,1297,63,400,24,356,20,518,46,450,22,264,39,215,10,334,47,276,11,2.45,2.89,2.41,2.33
95SS16,1152,1057,73,22,300,268,26,6,291,271,16,4,234,214,16,4,327,304,15,8,2.70,2.72,2.40,2.86
95SS17,1749,402,1224,123,495,93,384,18,570,136,388,46,323,79,210,34,361,94,242,25,2.42,2.53,2.36,2.64
95SS18,1342,228,1021,93,517,68,419,30,403,60,316,27,190,35,139,16,232,65,147,20,2.19,2.60,2.08,2.47
95SS19,1236,101,1037,98,436,30,378,28,395,33,330,32,201,19,160,22,204,19,169,16,2.21,2.42,2.19,2.31
95SS20,1096,147,895,54,284,25,248,11,431,56,360,15,162,25,129,8,219,41,158,20,2.38,2.77,2.28,2.93
95SS21,1656,184,1367,105,253,27,208,18,563,61,470,32,293,33,241,19,547,63,448,36,2.85,2.96,2.83,2.83
95SS22,1254,319,831,104,255,57,191,7,449,94,326,29,244,71,142,31,306,97,172,37,2.59,2.82,2.44,3.10
95SS23,1532,126,1286,120,394,33,335,26,519,31,445,43,253,20,212,21,366,42,294,30,2.49,2.82,2.45,2.52
95SS24,1914,336,1469,109,431,44,351,36,597,91,479,27,353,77,252,24,533,124,387,22,2.65,3.07,2.58,2.37
95SS25,1117,273,751,93,374,68,290,16,338,86,218,34,188,50,125,13,217,69,118,30,2.32,2.61,2.16,2.75
