GeographyCode,LC3302NI0001,LC3302NI0002,LC3302NI0003,LC3302NI0004,LC3302NI0005,LC3302NI0006,LC3302NI0007,LC3302NI0008,LC3302NI0009,LC3302NI0010,LC3302NI0011,LC3302NI0012,LC3302NI0013,LC3302NI0014,LC3302NI0015,LC3302NI0016
95GG50,5445,4888,284,273,758,689,14,55,515,450,34,31,4172,3749,236,187
95GG51,4088,3563,204,321,976,894,22,60,461,384,26,51,2651,2285,156,210
95HH01,2059,1789,166,104,279,249,11,19,221,184,20,17,1559,1356,135,68
95HH02,2962,2576,245,141,225,190,9,26,227,186,23,18,2510,2200,213,97
95HH03,1663,1383,168,112,193,166,13,14,213,164,19,30,1257,1053,136,68
95HH04,3067,2636,256,175,316,274,10,32,290,236,26,28,2461,2126,220,115
95HH05,2171,1942,98,131,270,230,9,31,190,167,13,10,1711,1545,76,90
95HH06,4797,4254,346,197,343,304,24,15,326,259,34,33,4128,3691,288,149
95HH07,1493,1319,94,80,232,203,5,24,173,153,9,11,1088,963,80,45
95HH08,2619,2252,255,112,273,244,13,16,240,193,30,17,2106,1815,212,79
95HH09,2620,2341,159,120,457,422,12,23,340,295,26,19,1823,1624,121,78
95HH10,2489,2138,244,107,173,140,13,20,203,156,33,14,2113,1842,198,73
95HH11,1417,1253,93,71,262,244,4,14,148,120,13,15,1007,889,76,42
95HH12,1552,1325,111,116,185,163,5,17,157,123,15,19,1210,1039,91,80
95HH13,1407,1250,75,82,208,182,5,21,122,96,14,12,1077,972,56,49
95HH14,1530,1347,84,99,300,275,4,21,203,167,16,20,1027,905,64,58
95HH15,2630,2309,179,142,337,314,8,15,287,237,19,31,2006,1758,152,96
95HH16,2159,1877,182,100,187,165,12,10,234,186,25,23,1738,1526,145,67
95HH17,2479,2157,224,98,185,163,10,12,195,162,18,15,2099,1832,196,71
95II01,3084,2608,324,152,249,224,7,18,293,232,38,23,2542,2152,279,111
95II02,4961,4338,417,206,686,636,15,35,415,335,45,35,3860,3367,357,136
95II03,3523,3118,286,119,203,169,11,23,197,166,14,17,3123,2783,261,79
95II04,4317,3752,353,212,469,418,18,33,342,275,38,29,3506,3059,297,150
95II05,3546,3090,298,158,399,357,14,28,326,275,32,19,2821,2458,252,111
95II06,3398,2988,273,137,245,206,6,33,225,187,29,9,2928,2595,238,95
95II07,2090,1810,145,135,373,331,14,28,230,191,20,19,1487,1288,111,88
95II08,2417,2108,181,128,296,261,10,25,243,206,21,16,1878,1641,150,87
95II09,3363,2925,270,168,325,282,18,25,291,230,36,25,2747,2413,216,118
95II10,2592,2247,182,163,432,384,14,34,276,226,23,27,1884,1637,145,102
95II11,2567,2233,234,100,227,209,6,12,214,176,21,17,2126,1848,207,71
95II12,2512,2165,243,104,218,198,12,8,245,198,22,25,2049,1769,209,71
95II13,2702,2346,188,168,425,371,9,45,277,218,27,32,2000,1757,152,91
95II14,2561,2169,262,130,218,193,8,17,244,184,35,25,2099,1792,219,88
95II15,3357,2918,298,141,213,173,14,26,269,220,26,23,2875,2525,258,92
95II16,2126,1836,148,142,316,281,11,24,216,177,15,24,1594,1378,122,94
95II17,2493,2119,225,149,326,281,10,35,285,233,24,28,1882,1605,191,86
95II18,2226,1907,157,162,391,333,12,46,250,201,23,26,1585,1373,122,90
95II19,3770,3176,422,172,339,292,20,27,292,229,40,23,3139,2655,362,122
95II20,2780,2410,250,120,246,218,16,12,251,203,30,18,2283,1989,204,90
95II21,2419,2129,130,160,328,296,7,25,250,216,9,25,1841,1617,114,110
95II22,2248,1949,179,120,260,236,7,17,249,204,19,26,1739,1509,153,77
95II23,2190,1853,216,121,225,195,16,14,197,151,21,25,1768,1507,179,82
95JJ01,2499,2183,199,117,239,225,4,10,216,177,15,24,2044,1781,180,83
95JJ02,2374,2087,169,118,231,207,5,19,236,195,20,21,1907,1685,144,78
95JJ03,2470,2219,109,142,309,282,11,16,244,208,19,17,1917,1729,79,109
95JJ04,3111,2778,180,153,289,263,6,20,294,237,25,32,2528,2278,149,101
95JJ05,1835,1665,87,83,369,346,10,13,205,176,19,10,1261,1143,58,60
95JJ06,2472,2237,99,136,353,317,9,27,237,203,17,17,1882,1717,73,92
95JJ07,2665,2438,103,124,400,372,4,24,240,213,9,18,2025,1853,90,82
95JJ08,3276,2895,248,133,273,241,14,18,248,208,24,16,2755,2446,210,99
95JJ09,1990,1719,174,97,200,179,7,14,201,171,15,15,1589,1369,152,68
95JJ10,2795,2525,143,127,297,285,6,6,240,219,11,10,2258,2021,126,111
95JJ11,3770,3312,284,174,317,282,12,23,373,302,37,34,3080,2728,235,117
95JJ12,2724,2433,141,150,302,273,9,20,233,194,12,27,2189,1966,120,103
95JJ13,3895,3486,259,150,241,212,11,18,290,221,34,35,3364,3053,214,97
95JJ14,2325,2073,158,94,228,215,0,13,186,149,21,16,1911,1709,137,65
95JJ15,1879,1666,117,96,261,233,13,15,196,156,20,20,1422,1277,84,61
95JJ16,1799,1615,94,90,263,252,3,8,233,188,18,27,1303,1175,73,55
95JJ17,2455,2200,138,117,220,197,5,18,214,180,14,20,2021,1823,119,79
95JJ18,2032,1804,131,97,271,241,7,23,248,214,19,15,1513,1349,105,59
95JJ19,2942,2607,243,92,209,198,7,4,244,208,21,15,2489,2201,215,73
95JJ20,4092,3685,258,149,323,273,15,35,334,285,23,26,3435,3127,220,88
95JJ21,2873,2578,170,125,343,316,10,17,247,205,22,20,2283,2057,138,88
95JJ22,2794,2501,190,103,221,194,10,17,264,221,29,14,2309,2086,151,72
95KK01,2578,2268,158,152,380,353,10,17,215,181,12,22,1983,1734,136,113
95KK02,2029,1768,124,137,285,260,6,19,213,169,17,27,1531,1339,101,91
95KK03,2357,2143,124,90,277,258,9,10,181,162,10,9,1899,1723,105,71
95KK04,2787,2511,165,111,309,288,6,15,219,177,22,20,2259,2046,137,76
95KK05,2616,2311,158,147,330,302,11,17,183,147,16,20,2103,1862,131,110
95KK06,1885,1653,108,124,260,232,4,24,187,153,17,17,1438,1268,87,83
95KK07,2045,1815,156,74,193,178,6,9,188,155,18,15,1664,1482,132,50
95KK08,2646,2365,187,94,317,296,7,14,226,192,16,18,2103,1877,164,62
95KK09,2187,1958,124,105,312,279,17,16,214,181,13,20,1661,1498,94,69
95KK10,2181,1951,135,95,198,177,7,14,174,153,13,8,1809,1621,115,73
95KK11,2373,2090,161,122,342,307,9,26,235,198,20,17,1796,1585,132,79
95KK12,2309,2075,125,109,265,237,14,14,176,157,1,18,1868,1681,110,77
95KK13,1817,1623,115,79,208,192,5,11,160,133,14,13,1449,1298,96,55
95KK14,2041,1801,137,103,281,249,12,20,178,156,11,11,1582,1396,114,72
95KK15,2946,2598,211,137,277,252,9,16,227,200,11,16,2442,2146,191,105
95KK16,2216,1974,118,124,308,287,10,11,265,235,11,19,1643,1452,97,94
95LL01,4931,4359,330,242,461,426,14,21,367,302,20,45,4103,3631,296,176
95LL02,3042,2741,181,120,340,309,11,20,312,274,22,16,2390,2158,148,84
95LL03,2436,2205,121,110,376,337,18,21,224,185,17,22,1836,1683,86,67
95LL04,2985,2660,171,154,464,413,12,39,231,198,18,15,2290,2049,141,100
95LL05,4119,3582,364,173,383,332,20,31,268,205,39,24,3468,3045,305,118
95LL06,3372,2986,233,153,429,390,19,20,319,276,20,23,2624,2320,194,110
95LL07,2131,1908,94,129,343,318,4,21,276,235,16,25,1512,1355,74,83
95LL08,3320,2974,165,181,461,425,15,21,307,253,15,39,2552,2296,135,121
95LL09,3150,2844,124,182,700,660,12,28,360,311,13,36,2090,1873,99,118
95LL10,5475,4812,378,285,503,452,14,37,411,342,30,39,4561,4018,334,209
95LL11,3989,3497,317,175,326,288,8,30,300,232,32,36,3363,2977,277,109
95LL12,4212,3756,185,271,593,527,16,50,358,294,23,41,3261,2935,146,180
95LL13,2745,2457,104,184,418,369,15,34,240,201,9,30,2087,1887,80,120
95LL14,2651,2305,152,194,520,466,15,39,273,218,20,35,1858,1621,117,120
95LL15,3048,2648,255,145,475,432,16,27,344,287,31,26,2229,1929,208,92
95LL16,6107,5431,421,255,517,443,27,47,449,357,56,36,5141,4631,338,172
95LL17,2539,2229,177,133,331,292,10,29,277,222,23,32,1931,1715,144,72
95LL18,3351,2839,307,205,393,341,17,35,280,231,18,31,2678,2267,272,139
95LL19,5148,4489,430,229,454,389,28,37,353,276,42,35,4341,3824,360,157
95LL20,2401,2103,139,159,327,302,3,22,212,168,14,30,1862,1633,122,107
95LL21,3983,3532,259,192,448,402,12,34,386,307,40,39,3149,2823,207,119
95LL22,3728,3323,211,194,456,413,15,28,270,216,27,27,3002,2694,169,139
95LL23,2157,1889,120,148,346,312,9,25,217,179,16,22,1594,1398,95,101
95LL24,3769,3331,265,173,358,310,16,32,299,249,25,25,3112,2772,224,116
95LL25,4536,3976,389,171,329,282,20,27,356,288,34,34,3851,3406,335,110
95LL26,3698,3307,229,162,473,423,14,36,311,264,25,22,2914,2620,190,104
95MM01,4862,4317,308,237,542,493,19,30,387,327,31,29,3933,3497,258,178
95MM02,3244,2809,288,147,361,327,17,17,261,212,29,20,2622,2270,242,110
95MM03,3508,3135,209,164,354,335,3,16,260,224,17,19,2894,2576,189,129
95MM04,2151,1836,122,193,465,414,12,39,228,186,14,28,1458,1236,96,126
95MM05,2495,2201,120,174,582,538,11,33,253,214,13,26,1660,1449,96,115
95MM06,2603,2330,113,160,440,415,5,20,264,217,17,30,1899,1698,91,110
95MM07,2601,2259,184,158,405,366,9,30,302,257,25,20,1894,1636,150,108
95MM08,2947,2561,204,182,463,417,18,28,298,245,22,31,2186,1899,164,123
95MM09,3562,3179,210,173,410,376,14,20,280,251,15,14,2872,2552,181,139
95MM10,2750,2447,116,187,494,450,6,38,200,165,15,20,2056,1832,95,129
95MM11,2277,2015,93,169,455,417,9,29,201,168,13,20,1621,1430,71,120
95MM12,5858,5186,317,355,767,673,22,72,445,366,35,44,4646,4147,260,239
95MM13,8872,7918,490,464,1010,918,25,67,637,542,24,71,7225,6458,441,326
95MM14,2569,2326,119,124,453,431,7,15,290,263,12,15,1826,1632,100,94
95MM15,4401,3913,292,196,472,436,9,27,357,299,25,33,3572,3178,258,136
95MM16,5745,5137,358,250,588,523,14,51,376,315,28,33,4781,4299,316,166
95MM17,3749,3240,297,212,437,389,16,32,325,263,26,36,2987,2588,255,144
95MM18,5180,4641,306,233,520,478,20,22,400,339,30,31,4260,3824,256,180
95MM19,3044,2624,267,153,297,261,14,22,290,239,31,20,2457,2124,222,111
95MM20,3366,2950,229,187,520,477,15,28,406,339,31,36,2440,2134,183,123
95MM21,3406,3018,237,151,369,344,8,17,279,226,27,26,2758,2448,202,108
95MM22,2492,2188,174,130,334,304,13,17,246,202,21,23,1912,1682,140,90
95MM23,2521,2229,153,139,448,414,13,21,211,178,17,16,1862,1637,123,102
95MM24,2503,2187,113,203,454,415,6,33,263,221,16,26,1786,1551,91,144
95MM25,6363,5758,274,331,822,745,24,53,470,386,27,57,5071,4627,223,221
95MM26,3131,2731,193,207,445,400,11,34,282,216,28,38,2404,2115,154,135
95MM27,3833,3468,200,165,579,536,16,27,380,328,28,24,2874,2604,156,114
95MM28,2351,2118,110,123,484,462,6,16,263,223,18,22,1604,1433,86,85
95MM29,3410,3089,161,160,406,387,7,12,265,218,19,28,2739,2484,135,120
95MM30,2083,1839,103,141,426,391,9,26,234,204,11,19,1423,1244,83,96
95NN01,3178,2754,205,219,462,417,17,28,313,250,25,38,2403,2087,163,153
95NN02,2211,1926,174,111,228,207,6,15,239,205,15,19,1744,1514,153,77
95NN03,2896,2571,185,140,349,323,11,15,289,252,21,16,2258,1996,153,109
95NN04,2934,2608,131,195,518,474,13,31,271,230,12,29,2145,1904,106,135
95NN05,2497,2226,140,131,313,293,9,11,228,190,18,20,1956,1743,113,100
95NN06,3542,3134,236,172,439,393,18,28,294,245,24,25,2809,2496,194,119
95NN07,3258,2899,156,203,449,408,13,28,289,233,21,35,2520,2258,122,140
95NN08,3269,2869,238,162,295,271,5,19,314,254,27,33,2660,2344,206,110
95NN09,3021,2641,243,137,279,257,9,13,261,212,35,14,2481,2172,199,110
95NN10,3193,2788,246,159,385,344,18,23,319,262,25,32,2489,2182,203,104
95NN11,3876,3384,276,216,372,339,12,21,337,274,26,37,3167,2771,238,158
95NN12,2851,2501,187,163,307,276,14,17,258,213,19,26,2286,2012,154,120
95NN13,3058,2619,275,164,294,272,5,17,281,215,33,33,2483,2132,237,114
95NN14,3559,3164,212,183,333,308,8,17,278,222,27,29,2948,2634,177,137
95NN15,2994,2642,189,163,370,347,6,17,268,214,23,31,2356,2081,160,115
95NN16,3294,2851,307,136,270,250,13,7,260,211,28,21,2764,2390,266,108
95NN17,2256,1967,141,148,350,317,12,21,241,185,27,29,1665,1465,102,98
95NN18,2702,2369,179,154,373,330,13,30,255,218,16,21,2074,1821,150,103
95NN19,3381,2943,295,143,259,218,22,19,295,238,28,29,2827,2487,245,95
95NN20,3001,2620,225,156,327,288,16,23,267,219,27,21,2407,2113,182,112
95NN21,2687,2316,215,156,349,312,13,24,306,262,26,18,2032,1742,176,114
95NN22,2686,2353,201,132,293,265,6,22,241,198,24,19,2152,1890,171,91
95NN23,3387,2948,264,175,392,364,13,15,266,222,23,21,2729,2362,228,139
95OO01,2592,2295,163,134,344,318,6,20,182,156,15,11,2066,1821,142,103
95OO02,2166,1914,159,93,186,167,10,9,164,129,18,17,1816,1618,131,67
95OO03,2651,2379,152,120,294,264,13,17,237,207,14,16,2120,1908,125,87
95OO04,2515,2267,135,113,304,282,10,12,194,160,12,22,2017,1825,113,79
