ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2302NI0001,Count,PERSONS,"All categories: Health, All categories: Religion Brought Up In"
LC2302NI0002,Count,PERSONS,"All categories: Health, Catholic"
LC2302NI0003,Count,PERSONS,"All categories: Health, Protestant and Other Christian (including Christian related)"
LC2302NI0004,Count,PERSONS,"All categories: Health, Other religions and none"
LC2302NI0005,Count,PERSONS,"Very good health, All categories: Religion Brought Up In"
LC2302NI0006,Count,PERSONS,"Very good health, Catholic"
LC2302NI0007,Count,PERSONS,"Very good health, Protestant and Other Christian (including Christian related)"
LC2302NI0008,Count,PERSONS,"Very good health, Other religions and none"
LC2302NI0009,Count,PERSONS,"Good health, All categories: Religion Brought Up In"
LC2302NI0010,Count,PERSONS,"Good health, Catholic"
LC2302NI0011,Count,PERSONS,"Good health, Protestant and Other Christian (including Christian related)"
LC2302NI0012,Count,PERSONS,"Good health, Other religions and none"
LC2302NI0013,Count,PERSONS,"Fair, bad or very bad health, All categories: Religion Brought Up In"
LC2302NI0014,Count,PERSONS,"Fair, bad or very bad health, Catholic"
LC2302NI0015,Count,PERSONS,"Fair, bad or very bad health, Protestant and Other Christian (including Christian related)"
LC2302NI0016,Count,PERSONS,"Fair, bad or very bad health, Other religions and none"
