ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2301NI0001,Count,PERSONS,"All categories: Health, All categories: Religion"
LC2301NI0002,Count,PERSONS,"All categories: Health, Catholic"
LC2301NI0003,Count,PERSONS,"All categories: Health, Protestant and Other Christian: Total"
LC2301NI0004,Count,PERSONS,"All categories: Health, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2301NI0005,Count,PERSONS,"All categories: Health, Protestant and Other Christian: Church of Ireland"
LC2301NI0006,Count,PERSONS,"All categories: Health, Protestant and Other Christian: Other Christian (including Christian related)"
LC2301NI0007,Count,PERSONS,"All categories: Health, Other religions, no religion and religion not stated: Total"
LC2301NI0008,Count,PERSONS,"All categories: Health, Other religions, no religion and religion not stated: No religion"
LC2301NI0009,Count,PERSONS,"Very good health , All categories: Religion"
LC2301NI0010,Count,PERSONS,"Very good health , Catholic"
LC2301NI0011,Count,PERSONS,"Very good health , Protestant and Other Christian: Total"
LC2301NI0012,Count,PERSONS,"Very good health , Protestant and Other Christian: Presbyterian Church in Ireland"
LC2301NI0013,Count,PERSONS,"Very good health , Protestant and Other Christian: Church of Ireland"
LC2301NI0014,Count,PERSONS,"Very good health , Protestant and Other Christian: Other Christian (including Christian related)"
LC2301NI0015,Count,PERSONS,"Very good health , Other religions, no religion and religion not stated: Total"
LC2301NI0016,Count,PERSONS,"Very good health , Other religions, no religion and religion not stated: No religion"
LC2301NI0017,Count,PERSONS,"Good health , All categories: Religion"
LC2301NI0018,Count,PERSONS,"Good health , Catholic"
LC2301NI0019,Count,PERSONS,"Good health , Protestant and Other Christian: Total"
LC2301NI0020,Count,PERSONS,"Good health , Protestant and Other Christian: Presbyterian Church in Ireland"
LC2301NI0021,Count,PERSONS,"Good health , Protestant and Other Christian: Church of Ireland"
LC2301NI0022,Count,PERSONS,"Good health , Protestant and Other Christian: Other Christian (including Christian related)"
LC2301NI0023,Count,PERSONS,"Good health , Other religions, no religion and religion not stated: Total"
LC2301NI0024,Count,PERSONS,"Good health , Other religions, no religion and religion not stated: No religion"
LC2301NI0025,Count,PERSONS,"Fair, bad or very bad health, All categories: Religion"
LC2301NI0026,Count,PERSONS,"Fair, bad or very bad health, Catholic"
LC2301NI0027,Count,PERSONS,"Fair, bad or very bad health, Protestant and Other Christian: Total"
LC2301NI0028,Count,PERSONS,"Fair, bad or very bad health, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2301NI0029,Count,PERSONS,"Fair, bad or very bad health, Protestant and Other Christian: Church of Ireland"
LC2301NI0030,Count,PERSONS,"Fair, bad or very bad health, Protestant and Other Christian: Other Christian (including Christian related)"
LC2301NI0031,Count,PERSONS,"Fair, bad or very bad health, Other religions, no religion and religion not stated: Total"
LC2301NI0032,Count,PERSONS,"Fair, bad or very bad health, Other religions, no religion and religion not stated: No religion"
