DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC3303NI","GENERAL HEALTH BY LONG-TERM HEALTH PROBLEM OR DISABILITY BY NUMBER OF CARS OR VANS","All usual residents in households","1. General health refers to health over the 12 months prior to Census day (27 March 2011).; 2. 'Day-to-day activities limited' covers any health problem or disability (including problems related to old age) which has lasted or is expected to last at least 12 months.; 3. Car or van availability includes any company car or van when available for private use."
