GeographyCode,LC1102NI0001,LC1102NI0002,LC1102NI0003,LC1102NI0004,LC1102NI0005,LC1102NI0006,LC1102NI0007,LC1102NI0008,LC1102NI0009,LC1102NI0010,LC1102NI0011,LC1102NI0012
95AA01,3344,944,2054,346,1730,568,1035,127,1614,376,1019,219
95AA02,1468,513,620,335,720,276,315,129,748,237,305,206
95AA03,1436,515,568,353,662,256,283,123,774,259,285,230
95AA04,2373,722,1396,255,1221,417,698,106,1152,305,698,149
95AA05,2083,657,1164,262,1027,350,584,93,1056,307,580,169
95AA06,3346,1147,1715,484,1571,581,857,133,1775,566,858,351
95AA07,1714,537,929,248,843,290,465,88,871,247,464,160
95AA08,1347,533,504,310,642,270,256,116,705,263,248,194
95AA09,1772,623,747,402,821,310,372,139,951,313,375,263
95AA10,1551,555,733,263,735,286,364,85,816,269,369,178
95AA11,4152,1363,2186,603,2040,742,1088,210,2112,621,1098,393
95AA12,2162,564,1367,231,1086,316,684,86,1076,248,683,145
95AA13,2528,862,1251,415,1210,454,625,131,1318,408,626,284
95AA14,1852,526,1120,206,892,266,559,67,960,260,561,139
95AA15,3150,1176,1493,481,1516,593,752,171,1634,583,741,310
95AA16,1463,548,604,311,702,295,301,106,761,253,303,205
95AA17,1669,589,755,325,795,309,378,108,874,280,377,217
95AA18,2063,530,1232,301,977,275,617,85,1086,255,615,216
95AA19,2006,766,1023,217,984,407,512,65,1022,359,511,152
95BB01,2837,804,1678,355,1383,425,839,119,1454,379,839,236
95BB02,2020,642,862,516,967,352,427,188,1053,290,435,328
95BB03,3402,916,1891,595,1643,497,950,196,1759,419,941,399
95BB04,2614,650,1540,424,1265,342,778,145,1349,308,762,279
95BB05,2759,721,1675,363,1360,391,836,133,1399,330,839,230
95BB06,2484,940,884,660,1185,517,447,221,1299,423,437,439
95BB07,2445,746,1145,554,1132,399,571,162,1313,347,574,392
95BB08,2102,577,1153,372,975,278,574,123,1127,299,579,249
95BB09,2507,664,1443,400,1218,369,719,130,1289,295,724,270
95BB10,2828,746,1527,555,1338,385,759,194,1490,361,768,361
95BB11,2480,702,1209,569,1178,366,600,212,1302,336,609,357
95BB12,2177,721,1088,368,1010,350,544,116,1167,371,544,252
95BB13,3448,997,1949,502,1651,517,975,159,1797,480,974,343
95BB14,2533,661,1507,365,1241,365,756,120,1292,296,751,245
95BB15,2699,853,1455,391,1328,455,728,145,1371,398,727,246
95BB16,2571,632,1646,293,1301,380,825,96,1270,252,821,197
95BB17,2711,793,1425,493,1264,400,713,151,1447,393,712,342
95BB18,3308,854,1869,585,1558,418,936,204,1750,436,933,381
95BB19,3719,991,2237,491,1803,523,1119,161,1916,468,1118,330
95BB20,2729,952,1344,433,1363,542,671,150,1366,410,673,283
95BB21,3671,976,2127,568,1765,492,1069,204,1906,484,1058,364
95BB22,2238,795,978,465,1019,369,490,160,1219,426,488,305
95BB23,2531,647,1561,323,1224,350,785,89,1307,297,776,234
95CC01,2046,826,818,402,972,450,407,115,1074,376,411,287
95CC02,2140,789,1135,216,1108,455,569,84,1032,334,566,132
95CC03,2141,946,739,456,1009,479,368,162,1132,467,371,294
