ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC1101NI0001,Count,PERSONS,"All categories: Age, All categories: Marital Status"
LC1101NI0002,Count,PERSONS,"All categories: Age, Single (never married or never registered a same-sex civil partnership)"
LC1101NI0003,Count,PERSONS,"All categories: Age, Married or in a registered same-sex civil partnership"
LC1101NI0004,Count,PERSONS,"All categories: Age, Other"
LC1101NI0005,Count,PERSONS,"Aged 16 to 34, All categories: Marital Status"
LC1101NI0006,Count,PERSONS,"Aged 16 to 34, Single (never married or never registered a same-sex civil partnership)"
LC1101NI0007,Count,PERSONS,"Aged 16 to 34, Married or in a registered same-sex civil partnership"
LC1101NI0008,Count,PERSONS,"Aged 16 to 34, Other"
LC1101NI0009,Count,PERSONS,"Aged 35 to 44, All categories: Marital Status"
LC1101NI0010,Count,PERSONS,"Aged 35 to 44, Single (never married or never registered a same-sex civil partnership)"
LC1101NI0011,Count,PERSONS,"Aged 35 to 44, Married or in a registered same-sex civil partnership"
LC1101NI0012,Count,PERSONS,"Aged 35 to 44, Other"
LC1101NI0013,Count,PERSONS,"Aged 45 to 54, All categories: Marital Status"
LC1101NI0014,Count,PERSONS,"Aged 45 to 54, Single (never married or never registered a same-sex civil partnership)"
LC1101NI0015,Count,PERSONS,"Aged 45 to 54, Married or in a registered same-sex civil partnership"
LC1101NI0016,Count,PERSONS,"Aged 45 to 54, Other"
LC1101NI0017,Count,PERSONS,"Aged 55 to 64, All categories: Marital Status"
LC1101NI0018,Count,PERSONS,"Aged 55 to 64, Single (never married or never registered a same-sex civil partnership)"
LC1101NI0019,Count,PERSONS,"Aged 55 to 64, Married or in a registered same-sex civil partnership"
LC1101NI0020,Count,PERSONS,"Aged 55 to 64, Other"
LC1101NI0021,Count,PERSONS,"Aged 65 and over, All categories: Marital Status"
LC1101NI0022,Count,PERSONS,"Aged 65 and over, Single (never married or never registered a same-sex civil partnership)"
LC1101NI0023,Count,PERSONS,"Aged 65 and over, Married or in a registered same-sex civil partnership"
LC1101NI0024,Count,PERSONS,"Aged 65 and over, Other"
