GeographyCode,LC3402NI0001,LC3402NI0002,LC3402NI0003,LC3402NI0004,LC3402NI0005,LC3402NI0006,LC3402NI0007,LC3402NI0008,LC3402NI0009,LC3402NI0010,LC3402NI0011,LC3402NI0012,LC3402NI0013,LC3402NI0014,LC3402NI0015
95AA01,4290,489,3801,3161,360,2801,642,77,565,319,35,284,168,17,151
95AA02,1734,465,1269,678,218,460,528,137,391,346,76,270,182,34,148
95AA03,1822,460,1362,641,201,440,587,137,450,427,92,335,167,30,137
95AA04,3002,432,2570,2285,331,1954,338,49,289,258,29,229,121,23,98
95AA05,2654,445,2209,1684,268,1416,516,93,423,281,51,230,173,33,140
95AA06,4604,778,3826,2381,425,1956,1134,185,949,685,107,578,404,61,343
95AA07,2119,387,1732,1327,215,1112,427,95,332,221,52,169,144,25,119
95AA08,1676,432,1244,669,258,411,430,84,346,375,65,310,202,25,177
95AA09,2143,437,1706,929,226,703,614,117,497,442,70,372,158,24,134
95AA10,1953,465,1488,983,279,704,496,91,405,319,73,246,155,22,133
95AA11,5129,770,4359,3017,474,2543,1250,179,1071,623,87,536,239,30,209
95AA12,2775,371,2404,2293,291,2002,229,51,178,162,22,140,91,7,84
95AA13,3268,555,2713,1713,270,1443,705,121,584,569,108,461,281,56,225
95AA14,2302,348,1954,1764,252,1512,284,65,219,143,19,124,111,12,99
95AA15,4102,583,3519,1796,290,1506,1273,160,1113,671,95,576,362,38,324
95AA16,1807,445,1362,671,231,440,580,105,475,397,83,314,159,26,133
95AA17,2142,419,1723,892,227,665,661,115,546,404,48,356,185,29,156
95AA18,2373,398,1975,1804,288,1516,317,62,255,144,32,112,108,16,92
95AA19,2645,394,2251,1441,231,1210,418,67,351,391,51,340,395,45,350
95BB01,3609,568,3041,2341,361,1980,755,136,619,366,53,313,147,18,129
95BB02,2334,699,1635,1060,294,766,591,190,401,466,127,339,217,88,129
95BB03,4217,1045,3172,2326,569,1757,999,244,755,618,157,461,274,75,199
95BB04,3009,676,2333,2075,431,1644,463,125,338,355,92,263,116,28,88
95BB05,3401,665,2736,2233,398,1835,692,164,528,343,71,272,133,32,101
95BB06,2870,878,1992,765,259,506,947,317,630,787,209,578,371,93,278
95BB07,2896,668,2228,1390,326,1064,689,165,524,579,117,462,238,60,178
95BB08,2625,583,2042,1096,240,856,808,205,603,489,92,397,232,46,186
95BB09,2909,462,2447,1787,284,1503,588,98,490,431,63,368,103,17,86
95BB10,3278,694,2584,2078,373,1705,568,149,419,410,109,301,222,63,159
95BB11,2903,773,2130,1409,403,1006,847,235,612,479,105,374,168,30,138
95BB12,2776,547,2229,1468,296,1172,606,154,452,452,65,387,250,32,218
95BB13,4438,794,3644,2263,410,1853,1158,252,906,713,98,615,304,34,270
95BB14,3088,498,2590,2329,377,1952,383,67,316,245,31,214,131,23,108
95BB15,3489,696,2793,1951,413,1538,770,141,629,540,107,433,228,35,193
95BB16,3133,512,2621,2446,384,2062,370,72,298,215,42,173,102,14,88
95BB17,3535,667,2868,1631,374,1257,1013,172,841,595,82,513,296,39,257
95BB18,4212,862,3350,2721,536,2185,842,170,672,502,125,377,147,31,116
95BB19,4725,688,4037,2929,486,2443,1106,114,992,483,63,420,207,25,182
95BB20,3368,810,2558,1529,373,1156,855,206,649,602,143,459,382,88,294
95BB21,4699,1076,3623,2693,662,2031,1189,257,932,597,108,489,220,49,171
95BB22,2993,553,2440,1045,220,825,1012,167,845,668,121,547,268,45,223
95BB23,2976,535,2441,2094,419,1675,542,70,472,273,42,231,67,4,63
95CC01,2376,488,1888,1034,257,777,573,107,466,469,87,382,300,37,263
95CC02,2693,470,2223,1677,300,1377,438,85,353,268,37,231,310,48,262
95CC03,2791,617,2174,883,248,635,721,153,568,657,130,527,530,86,444
95CC04,2384,406,1978,1413,263,1150,490,82,408,285,34,251,196,27,169
95CC05,2749,536,2213,1694,357,1337,573,103,470,267,54,213,215,22,193
95CC06,2750,492,2258,1651,337,1314,571,80,491,366,45,321,162,30,132
95CC07,3475,545,2930,2186,343,1843,619,102,517,410,63,347,260,37,223
95CC08,2511,555,1956,1022,253,769,712,161,551,487,88,399,290,53,237
95CC09,3323,457,2866,2401,324,2077,517,77,440,292,49,243,113,7,106
95CC10,2495,422,2073,1789,308,1481,429,77,352,180,21,159,97,16,81
95CC11,1787,449,1338,758,207,551,521,131,390,284,66,218,224,45,179
95CC12,2751,448,2303,1819,304,1515,451,80,371,310,43,267,171,21,150
95CC13,2474,438,2036,1545,283,1262,447,96,351,266,23,243,216,36,180
95CC14,3017,565,2452,1910,358,1552,676,124,552,305,58,247,126,25,101
95CC15,2893,544,2349,1862,363,1499,513,94,419,293,54,239,225,33,192
95CC16,2801,610,2191,1637,367,1270,658,139,519,317,67,250,189,37,152
95CC17,2724,436,2288,1821,294,1527,461,79,382,295,40,255,147,23,124
95CC18,2309,451,1858,1487,287,1200,436,107,329,220,37,183,166,20,146
95CC19,2720,500,2220,1713,333,1380,514,91,423,334,56,278,159,20,139
95CC20,2966,493,2473,1756,317,1439,663,107,556,357,51,306,190,18,172
95CC21,2925,568,2357,1783,354,1429,600,112,488,379,66,313,163,36,127
95CC22,1724,404,1320,693,202,491,524,124,400,355,55,300,152,23,129
95DD01,2031,359,1672,1484,276,1208,342,62,280,141,14,127,64,7,57
95DD02,3872,611,3261,2474,399,2075,869,121,748,392,68,324,137,23,114
95DD03,3474,517,2957,2576,409,2167,503,65,438,283,32,251,112,11,101
95DD04,1926,473,1453,641,200,441,564,110,454,483,121,362,238,42,196
95DD05,1739,386,1353,541,186,355,476,83,393,449,83,366,273,34,239
95DD06,2427,418,2009,1816,351,1465,364,38,326,180,24,156,67,5,62
95DD07,3363,673,2690,2119,382,1737,695,164,531,409,99,310,140,28,112
95DD08,2083,560,1523,744,234,510,554,135,419,431,116,315,354,75,279
95DD09,2572,410,2162,2074,317,1757,264,62,202,176,25,151,58,6,52
95DD10,2805,581,2224,1409,297,1112,697,153,544,451,93,358,248,38,210
95DD11,2363,447,1916,804,176,628,609,112,497,581,111,470,369,48,321
95DD12,2582,441,2141,1934,324,1610,316,63,253,222,37,185,110,17,93
95DD13,1743,376,1367,803,213,590,449,76,373,284,43,241,207,44,163
95DD14,3268,449,2819,2378,335,2043,501,63,438,257,36,221,132,15,117
95DD15,3451,481,2970,2319,318,2001,611,88,523,333,46,287,188,29,159
95DD16,2943,490,2453,2272,380,1892,387,76,311,189,20,169,95,14,81
95DD17,3461,527,2934,2569,378,2191,511,84,427,218,34,184,163,31,132
95DD18,1813,439,1374,885,233,652,440,122,318,284,52,232,204,32,172
95DD19,3315,613,2702,2021,368,1653,726,133,593,427,88,339,141,24,117
95DD20,1742,492,1250,546,193,353,525,171,354,440,95,345,231,33,198
95DD21,2130,336,1794,1117,207,910,499,72,427,297,41,256,217,16,201
95DD22,3118,640,2478,1982,368,1614,554,138,416,358,78,280,224,56,168
95DD23,2490,425,2065,1930,320,1610,293,56,237,187,30,157,80,19,61
95DD24,2692,437,2255,1460,262,1198,672,90,582,356,56,300,204,29,175
95EE01,1895,325,1570,1079,178,901,405,73,332,233,35,198,178,39,139
95EE02,2095,392,1703,1313,228,1085,381,90,291,235,47,188,166,27,139
95EE03,1983,443,1540,1082,233,849,482,112,370,297,71,226,122,27,95
95EE04,1990,361,1629,1111,192,919,418,86,332,303,54,249,158,29,129
95EE05,1497,297,1200,961,172,789,249,63,186,192,43,149,95,19,76
95EE06,2278,362,1916,1202,178,1024,445,100,345,348,52,296,283,32,251
95EE07,1798,427,1371,1061,264,797,408,102,306,221,43,178,108,18,90
95EE08,1633,346,1287,1089,240,849,246,56,190,184,32,152,114,18,96
95EE09,1859,334,1525,1146,198,948,346,84,262,197,28,169,170,24,146
95EE10,1797,272,1525,956,162,794,391,57,334,279,28,251,171,25,146
95EE11,1677,301,1376,1127,204,923,290,49,241,161,30,131,99,18,81
95EE12,2500,524,1976,1162,228,934,724,157,567,427,108,319,187,31,156
95EE13,1529,446,1083,842,211,631,322,102,220,240,85,155,125,48,77
95EE14,2684,532,2152,1744,343,1401,444,104,340,298,47,251,198,38,160
95EE15,1728,334,1394,1075,205,870,311,66,245,216,39,177,126,24,102
95EE16,2111,408,1703,1443,255,1188,343,76,267,180,47,133,145,30,115
95FF01,4753,697,4056,3475,518,2957,780,107,673,377,58,319,121,14,107
95FF02,2817,455,2362,1839,274,1565,446,92,354,309,52,257,223,37,186
95FF03,3006,572,2434,1404,297,1107,887,160,727,517,73,444,198,42,156
95FF04,2629,466,2163,1891,329,1562,403,87,316,212,30,182,123,20,103
95FF05,2563,548,2015,1364,291,1073,653,149,504,388,71,317,158,37,121
95FF06,4054,581,3473,2582,379,2203,830,127,703,491,60,431,151,15,136
95FF07,2763,640,2123,978,251,727,849,201,648,598,114,484,338,74,264
95FF08,2328,537,1791,1347,276,1071,530,136,394,338,90,248,113,35,78
95FF09,2521,587,1934,1282,305,977,613,132,481,417,96,321,209,54,155
95FF10,3473,519,2954,2418,326,2092,597,122,475,284,39,245,174,32,142
95FF11,2582,432,2150,1839,304,1535,439,77,362,188,37,151,116,14,102
95FF12,2721,553,2168,1664,306,1358,612,145,467,308,74,234,137,28,109
95FF13,2708,511,2197,1821,325,1496,518,112,406,212,45,167,157,29,128
95FF14,2413,392,2021,1972,282,1690,261,68,193,123,28,95,57,14,43
95FF15,2680,577,2103,1282,289,993,667,164,503,469,78,391,262,46,216
95FF16,2317,425,1892,1573,252,1321,353,72,281,268,52,216,123,49,74
95FF17,1717,459,1258,707,199,508,530,150,380,328,87,241,152,23,129
