GeographyCode,LC4410NI0001,LC4410NI0002,LC4410NI0003,LC4410NI0004,LC4410NI0005,LC4410NI0006,LC4410NI0007,LC4410NI0008,LC4410NI0009
95GG49,3847,3351,496,2311,2108,203,1536,1243,293
95GG50,2844,2653,191,2505,2347,158,339,306,33
95GG51,2289,2081,208,2093,1912,181,196,169,27
95HH01,925,890,35,785,766,19,140,124,16
95HH02,1076,1063,13,1068,1055,13,8,8,0
95HH03,750,726,24,723,706,17,27,20,7
95HH04,1169,1160,9,1124,1116,8,45,44,1
95HH05,939,908,31,842,813,29,97,95,2
95HH06,1711,1682,29,1653,1630,23,58,52,6
95HH07,775,733,42,513,497,16,262,236,26
95HH08,1158,1083,75,964,908,56,194,175,19
95HH09,1590,1423,167,909,827,82,681,596,85
95HH10,983,945,38,946,919,27,37,26,11
95HH11,670,655,15,547,538,9,123,117,6
95HH12,637,626,11,631,620,11,6,6,0
95HH13,637,614,23,599,579,20,38,35,3
95HH14,789,764,25,625,606,19,164,158,6
95HH15,1111,1083,28,946,929,17,165,154,11
95HH16,963,917,46,850,824,26,113,93,20
95HH17,959,928,31,932,904,28,27,24,3
95II01,1305,1260,45,1224,1186,38,81,74,7
95II02,1977,1911,66,1579,1552,27,398,359,39
95II03,1339,1304,35,1291,1258,33,48,46,2
95II04,1732,1672,60,1561,1513,48,171,159,12
95II05,1332,1301,31,1238,1214,24,94,87,7
95II06,1324,1285,39,1255,1222,33,69,63,6
95II07,1049,991,58,701,679,22,348,312,36
95II08,1118,1073,45,891,858,33,227,215,12
95II09,1509,1417,92,1309,1259,50,200,158,42
95II10,1179,1144,35,961,943,18,218,201,17
95II11,1082,1055,27,1015,994,21,67,61,6
95II12,1052,1007,45,965,938,27,87,69,18
95II13,1306,1253,53,944,919,25,362,334,28
95II14,1059,1026,33,1033,1010,23,26,16,10
95II15,1338,1319,19,1297,1278,19,41,41,0
95II16,926,890,36,861,837,24,65,53,12
95II17,1248,1190,58,904,877,27,344,313,31
95II18,1148,1090,58,826,796,30,322,294,28
95II19,1425,1389,36,1399,1366,33,26,23,3
95II20,1255,1211,44,1073,1044,29,182,167,15
95II21,1092,1045,47,911,881,30,181,164,17
95II22,1019,990,29,902,881,21,117,109,8
95II23,935,910,25,897,874,23,38,36,2
95JJ01,928,892,36,924,889,35,4,3,1
95JJ02,1581,1074,507,1288,949,339,293,125,168
95JJ03,1039,1023,16,910,896,14,129,127,2
95JJ04,1625,1279,346,1479,1219,260,146,60,86
95JJ05,1007,892,115,751,674,77,256,218,38
95JJ06,1105,1063,42,904,885,19,201,178,23
95JJ07,1134,1092,42,1041,1003,38,93,89,4
95JJ08,1406,1187,219,1348,1146,202,58,41,17
95JJ09,1343,839,504,1221,822,399,122,17,105
95JJ10,1070,1027,43,1022,984,38,48,43,5
95JJ11,1899,1542,357,1825,1493,332,74,49,25
95JJ12,1051,1002,49,957,919,38,94,83,11
95JJ13,1517,1457,60,1481,1432,49,36,25,11
95JJ14,870,849,21,867,846,21,3,3,0
95JJ15,871,779,92,690,648,42,181,131,50
95JJ16,1432,916,516,933,666,267,499,250,249
95JJ17,856,824,32,848,816,32,8,8,0
95JJ18,1440,975,465,833,666,167,607,309,298
95JJ19,1472,1128,344,1321,1052,269,151,76,75
95JJ20,1676,1618,58,1620,1564,56,56,54,2
95JJ21,1026,962,64,930,883,47,96,79,17
95JJ22,1134,1088,46,1034,1004,30,100,84,16
95KK01,906,836,70,891,822,69,15,14,1
95KK02,768,722,46,752,708,44,16,14,2
95KK03,761,704,57,756,699,57,5,5,0
95KK04,1014,974,40,969,933,36,45,41,4
95KK05,843,803,40,834,795,39,9,8,1
95KK06,761,737,24,724,706,18,37,31,6
95KK07,699,682,17,695,678,17,4,4,0
95KK08,1019,967,52,996,944,52,23,23,0
95KK09,1029,947,82,860,795,65,169,152,17
95KK10,739,699,40,729,690,39,10,9,1
95KK11,1016,982,34,979,948,31,37,34,3
95KK12,848,776,72,829,763,66,19,13,6
95KK13,664,642,22,661,639,22,3,3,0
95KK14,738,703,35,715,685,30,23,18,5
95KK15,1006,921,85,1001,916,85,5,5,0
95KK16,847,809,38,757,741,16,90,68,22
95LL01,1617,1579,38,1591,1557,34,26,22,4
95LL02,1555,1367,188,1340,1191,149,215,176,39
95LL03,1167,1092,75,941,879,62,226,213,13
95LL04,1131,1090,41,1122,1081,41,9,9,0
95LL05,1502,1454,48,1492,1446,46,10,8,2
95LL06,1498,1408,90,1384,1305,79,114,103,11
95LL07,1059,1001,58,943,892,51,116,109,7
95LL08,1398,1326,72,1280,1214,66,118,112,6
95LL09,1493,1395,98,1183,1114,69,310,281,29
95LL10,1803,1741,62,1726,1679,47,77,62,15
95LL11,1519,1424,95,1504,1411,93,15,13,2
95LL12,1520,1492,28,1469,1441,28,51,51,0
95LL13,1190,1097,93,1099,1043,56,91,54,37
95LL14,995,970,25,990,965,25,5,5,0
95LL15,1432,1330,102,1249,1169,80,183,161,22
95LL16,2370,2282,88,2342,2254,88,28,28,0
95LL17,1150,1106,44,1109,1066,43,41,40,1
95LL18,1423,1331,92,1385,1297,88,38,34,4
95LL19,1982,1904,78,1945,1873,72,37,31,6
95LL20,979,942,37,934,901,33,45,41,4
95LL21,1776,1662,114,1576,1476,100,200,186,14
95LL22,1482,1424,58,1333,1294,39,149,130,19
95LL23,1046,973,73,976,906,70,70,67,3
95LL24,1389,1312,77,1371,1294,77,18,18,0
95LL25,1825,1739,86,1805,1719,86,20,20,0
95LL26,1624,1490,134,1484,1371,113,140,119,21
95MM01,1942,1897,45,1833,1801,32,109,96,13
95MM02,1167,1144,23,1101,1082,19,66,62,4
95MM03,1206,1155,51,1198,1148,50,8,7,1
95MM04,908,890,18,851,834,17,57,56,1
95MM05,1095,1062,33,854,840,14,241,222,19
95MM06,962,949,13,859,855,4,103,94,9
95MM07,1228,1201,27,1074,1054,20,154,147,7
95MM08,1300,1238,62,1129,1089,40,171,149,22
95MM09,1250,1220,30,1216,1191,25,34,29,5
95MM10,1010,987,23,952,935,17,58,52,6
95MM11,860,855,5,758,754,4,102,101,1
95MM12,2036,1976,60,1861,1815,46,175,161,14
95MM13,3015,2990,25,2902,2879,23,113,111,2
95MM14,1297,1176,121,992,892,100,305,284,21
95MM15,1611,1570,41,1544,1510,34,67,60,7
95MM16,2138,2079,59,2009,1959,50,129,120,9
95MM17,1376,1347,29,1305,1283,22,71,64,7
95MM18,1795,1766,29,1760,1731,29,35,35,0
95MM19,1314,1269,45,1201,1168,33,113,101,12
95MM20,1516,1469,47,1474,1432,42,42,37,5
95MM21,1277,1254,23,1266,1243,23,11,11,0
95MM22,999,973,26,954,929,25,45,44,1
95MM23,1229,1074,155,934,879,55,295,195,100
95MM24,906,892,14,875,863,12,31,29,2
95MM25,2219,2188,31,1950,1936,14,269,252,17
95MM26,1068,1056,12,1029,1019,10,39,37,2
95MM27,1891,1614,277,895,823,72,996,791,205
95MM28,1248,1095,153,761,702,59,487,393,94
95MM29,1631,1490,141,1430,1326,104,201,164,37
95MM30,938,903,35,722,696,26,216,207,9
95NN01,1347,1201,146,1276,1158,118,71,43,28
95NN02,849,836,13,824,812,12,25,24,1
95NN03,1210,1133,77,1090,1033,57,120,100,20
95NN04,1233,1175,58,1135,1087,48,98,88,10
95NN05,1123,1075,48,983,944,39,140,131,9
95NN06,1299,1237,62,1218,1167,51,81,70,11
95NN07,1309,1246,63,1121,1099,22,188,147,41
95NN08,1252,1196,56,1216,1166,50,36,30,6
95NN09,1134,1092,42,1114,1076,38,20,16,4
95NN10,1513,1290,223,1168,1045,123,345,245,100
95NN11,1352,1297,55,1344,1290,54,8,7,1
95NN12,1309,1128,181,1148,1041,107,161,87,74
95NN13,1116,1064,52,1096,1047,49,20,17,3
95NN14,1394,1205,189,1374,1191,183,20,14,6
95NN15,1311,1230,81,1145,1089,56,166,141,25
95NN16,1172,1128,44,1151,1110,41,21,18,3
95NN17,1011,928,83,856,805,51,155,123,32
95NN18,1107,1023,84,1019,960,59,88,63,25
95NN19,1413,1336,77,1305,1247,58,108,89,19
95NN20,1143,1073,70,1109,1048,61,34,25,9
95NN21,1342,1151,191,1099,1004,95,243,147,96
95NN22,1147,1003,144,1112,978,134,35,25,10
95NN23,1287,1159,128,1263,1138,125,24,21,3
95OO01,860,809,51,855,804,51,5,5,0
95OO02,800,703,97,784,690,94,16,13,3
95OO03,1022,914,108,955,869,86,67,45,22
95OO04,932,877,55,904,855,49,28,22,6
95OO05,1068,1021,47,955,918,37,113,103,10
95OO06,992,941,51,973,927,46,19,14,5
95OO07,902,854,48,897,849,48,5,5,0
95OO08,926,887,39,914,877,37,12,10,2
95OO09,805,744,61,771,717,54,34,27,7
95OO10,1210,1163,47,1176,1129,47,34,34,0
95OO11,1024,956,68,929,882,47,95,74,21
95OO12,1049,999,50,1036,986,50,13,13,0
95OO13,1017,976,41,968,940,28,49,36,13
95OO14,909,866,43,900,859,41,9,7,2
95OO15,892,870,22,828,810,18,64,60,4
95OO16,911,853,58,852,808,44,59,45,14
95OO17,1026,978,48,1009,966,43,17,12,5
95OO18,1163,1099,64,1017,976,41,146,123,23
95OO19,1128,1046,82,1063,1003,60,65,43,22
95OO20,887,854,33,861,831,30,26,23,3
95OO21,948,904,44,783,757,26,165,147,18
95OO22,1003,956,47,992,947,45,11,9,2
95PP01,995,950,45,989,946,43,6,4,2
95PP02,1040,933,107,1020,918,102,20,15,5
95PP03,1190,971,219,1166,956,210,24,15,9
95PP04,1174,1081,93,1147,1070,77,27,11,16
95PP05,914,822,92,902,817,85,12,5,7
95PP06,1665,1554,111,1515,1446,69,150,108,42
95PP07,1092,987,105,1073,971,102,19,16,3
95PP08,1073,960,113,1053,946,107,20,14,6
95PP09,820,757,63,664,618,46,156,139,17
95PP10,847,798,49,839,790,49,8,8,0
95PP11,1098,1040,58,1008,971,37,90,69,21
95PP12,964,891,73,957,885,72,7,6,1
95PP13,1122,1060,62,1044,995,49,78,65,13
95PP14,1506,1347,159,1477,1326,151,29,21,8
95PP15,1151,1089,62,1142,1082,60,9,7,2
95PP16,766,705,61,750,690,60,16,15,1
95PP17,1105,1028,77,1052,992,60,53,36,17
95PP18,1168,1093,75,1151,1082,69,17,11,6
95PP19,1030,933,97,1008,915,93,22,18,4
95PP20,1582,1379,203,1276,1160,116,306,219,87
95PP21,833,783,50,811,765,46,22,18,4
95PP22,1086,1010,76,1035,966,69,51,44,7
95PP23,945,898,47,920,875,45,25,23,2
95QQ01,765,707,58,707,655,52,58,52,6
95QQ02,1095,996,99,1063,972,91,32,24,8
95QQ03,532,507,25,439,420,19,93,87,6
95QQ04,706,692,14,686,673,13,20,19,1
95QQ05,1177,1127,50,1120,1087,33,57,40,17
95QQ06,874,754,120,832,729,103,42,25,17
95QQ07,1031,919,112,695,645,50,336,274,62
95QQ08,719,698,21,558,546,12,161,152,9
95QQ09,879,838,41,811,770,41,68,68,0
95QQ10,807,688,119,765,654,111,42,34,8
95QQ11,818,776,42,785,749,36,33,27,6
95QQ12,847,758,89,712,664,48,135,94,41
95QQ13,1141,1031,110,1122,1017,105,19,14,5
95QQ14,2143,2045,98,2045,1955,90,98,90,8
95QQ15,816,761,55,743,694,49,73,67,6
95RR01,1531,1502,29,1512,1484,28,19,18,1
95RR02,666,647,19,653,635,18,13,12,1
95RR03,655,617,38,567,533,34,88,84,4
95RR04,816,752,64,737,698,39,79,54,25
95RR05,988,966,22,954,935,19,34,31,3
95RR06,739,708,31,729,700,29,10,8,2
95RR07,878,859,19,874,855,19,4,4,0
95RR08,741,713,28,736,710,26,5,3,2
95RR09,1565,1381,184,1556,1373,183,9,8,1
95RR10,646,582,64,612,557,55,34,25,9
95RR11,682,652,30,679,650,29,3,2,1
95RR12,628,606,22,593,572,21,35,34,1
95RR13,699,657,42,565,540,25,134,117,17
95RR14,670,654,16,669,653,16,1,1,0
95RR15,825,802,23,817,795,22,8,7,1
95SS01,1735,1681,54,1705,1652,53,30,29,1
95SS02,1571,1530,41,1547,1508,39,24,22,2
95SS03,1231,1189,42,1213,1172,41,18,17,1
95SS04,3049,2935,114,2740,2659,81,309,276,33
95SS05,1504,1441,63,1402,1349,53,102,92,10
95SS06,2015,1935,80,1892,1824,68,123,111,12
95SS07,3579,3406,173,2997,2902,95,582,504,78
95SS08,1766,1670,96,1743,1652,91,23,18,5
95SS09,1402,1334,68,1360,1295,65,42,39,3
95SS10,1706,1607,99,1395,1353,42,311,254,57
95SS11,1965,1863,102,1937,1837,100,28,26,2
95SS12,1288,1251,37,1142,1115,27,146,136,10
95SS13,1447,1336,111,1110,1049,61,337,287,50
95SS14,1310,1246,64,1226,1171,55,84,75,9
95SS15,1615,1516,99,1505,1416,89,110,100,10
95SS16,1184,1152,32,996,974,22,188,178,10
95SS17,1831,1749,82,1644,1596,48,187,153,34
95SS18,1395,1342,53,1090,1049,41,305,293,12
95SS19,1290,1236,54,1086,1042,44,204,194,10
95SS20,1133,1096,37,1115,1080,35,18,16,2
95SS21,1715,1656,59,1700,1647,53,15,9,6
95SS22,1297,1254,43,1268,1226,42,29,28,1
95SS23,1591,1532,59,1509,1461,48,82,71,11
95SS24,2032,1914,118,1904,1799,105,128,115,13
95SS25,1163,1117,46,964,931,33,199,186,13
95SS26,1363,1314,49,1275,1239,36,88,75,13
95SS27,1249,1194,55,908,874,34,341,320,21
95SS28,1133,1071,62,1017,970,47,116,101,15
95SS29,1093,1031,62,858,843,15,235,188,47
95SS30,1172,1125,47,1097,1056,41,75,69,6
95TT01,868,838,30,860,830,30,8,8,0
95TT02,909,857,52,895,848,47,14,9,5
95TT03,1228,1175,53,1202,1152,50,26,23,3
95TT04,1074,1018,56,987,950,37,87,68,19
95TT05,1168,1129,39,1075,1044,31,93,85,8
95TT06,920,886,34,906,874,32,14,12,2
95TT07,901,874,27,894,867,27,7,7,0
95TT08,880,851,29,858,830,28,22,21,1
95TT09,902,874,28,894,866,28,8,8,0
95TT10,1086,1056,30,1035,1008,27,51,48,3
95TT11,962,945,17,957,940,17,5,5,0
95TT12,936,898,38,922,886,36,14,12,2
95TT13,1123,1107,16,1077,1069,8,46,38,8
95TT14,858,830,28,789,769,20,69,61,8
95TT15,856,833,23,849,828,21,7,5,2
95TT16,895,866,29,879,852,27,16,14,2
95UU01,408,384,24,403,382,21,5,2,3
95UU02,576,439,137,572,435,137,4,4,0
95UU03,540,381,159,419,318,101,121,63,58
95UU04,530,350,180,456,321,135,74,29,45
95UU05,391,373,18,390,372,18,1,1,0
95UU06,672,569,103,653,557,96,19,12,7
95UU07,452,307,145,444,303,141,8,4,4
95UU08,573,461,112,509,421,88,64,40,24
95UU09,712,594,118,707,593,114,5,1,4
95UU10,538,420,118,485,407,78,53,13,40
95UU11,393,355,38,387,349,38,6,6,0
95UU12,658,564,94,603,521,82,55,43,12
95UU13,398,333,65,392,327,65,6,6,0
95UU14,772,718,54,747,694,53,25,24,1
95UU15,395,360,35,392,357,35,3,3,0
95VV01,1304,1171,133,1280,1152,128,24,19,5
95VV02,1015,985,30,851,830,21,164,155,9
95VV03,1021,996,25,1002,977,25,19,19,0
95VV04,1125,1052,73,1110,1037,73,15,15,0
95VV05,1432,1364,68,1384,1322,62,48,42,6
95VV06,1205,1153,52,1172,1123,49,33,30,3
95VV07,1720,1657,63,1558,1520,38,162,137,25
95VV08,1120,1006,114,1111,997,114,9,9,0
95VV09,1054,967,87,998,926,72,56,41,15
95VV10,1221,1186,35,1125,1104,21,96,82,14
95VV11,1527,1484,43,1509,1466,43,18,18,0
95VV12,1201,1164,37,1174,1138,36,27,26,1
95VV13,1090,1054,36,1077,1046,31,13,8,5
95VV14,1327,1287,40,1166,1133,33,161,154,7
95VV15,1162,1140,22,1103,1082,21,59,58,1
95VV16,1101,1043,58,1066,1009,57,35,34,1
95VV17,1512,1410,102,1502,1402,100,10,8,2
95VV18,1455,1402,53,1352,1307,45,103,95,8
95VV19,1220,1172,48,1166,1123,43,54,49,5
95VV20,1048,925,123,1023,903,120,25,22,3
95VV21,1306,1253,53,1288,1237,51,18,16,2
95VV22,1034,956,78,1015,943,72,19,13,6
95VV23,1231,1123,108,1017,946,71,214,177,37
95VV24,1368,1258,110,1109,1058,51,259,200,59
95VV25,1350,1227,123,1338,1219,119,12,8,4
95VV26,1240,1172,68,1222,1154,68,18,18,0
95VV27,928,912,16,853,838,15,75,74,1
95VV28,1379,1343,36,1193,1159,34,186,184,2
95VV29,1123,1071,52,1108,1058,50,15,13,2
95VV30,1126,1098,28,1010,985,25,116,113,3
95WW01,1329,1257,72,1111,1064,47,218,193,25
95WW02,1589,1533,56,1398,1352,46,191,181,10
95WW03,1648,1583,65,1410,1356,54,238,227,11
95WW04,1112,1098,14,1096,1085,11,16,13,3
95WW05,1208,1157,51,1069,1034,35,139,123,16
95WW06,1269,1198,71,1203,1144,59,66,54,12
95WW07,1668,1602,66,1635,1571,64,33,31,2
95WW08,1065,1037,28,1059,1031,28,6,6,0
95WW09,1152,1111,41,1049,1021,28,103,90,13
95WW10,1197,1176,21,1173,1152,21,24,24,0
95WW11,1142,1106,36,1091,1064,27,51,42,9
95WW12,1151,1100,51,869,841,28,282,259,23
95WW13,1480,1433,47,1403,1361,42,77,72,5
95WW14,1091,1043,48,759,738,21,332,305,27
95WW15,1247,1229,18,1196,1184,12,51,45,6
95WW16,1307,1260,47,1090,1056,34,217,204,13
95WW17,1029,991,38,895,868,27,134,123,11
95WW18,1044,1000,44,1002,961,41,42,39,3
95WW19,2257,2204,53,2152,2109,43,105,95,10
95WW20,3184,2974,210,2998,2804,194,186,170,16
95WW21,1540,1481,59,1268,1231,37,272,250,22
95WW22,1249,1228,21,1174,1158,16,75,70,5
95WW23,1539,1455,84,1253,1200,53,286,255,31
95WW24,1649,1578,71,1031,1007,24,618,571,47
95WW25,1234,1137,97,645,617,28,589,520,69
95XX01,1878,1849,29,1845,1820,25,33,29,4
95XX02,1153,1066,87,966,920,46,187,146,41
95XX03,1080,1057,23,1070,1050,20,10,7,3
95XX04,1436,1402,34,1402,1370,32,34,32,2
95XX05,1321,1238,83,1025,966,59,296,272,24
95XX06,1703,1598,105,1583,1493,90,120,105,15
95XX07,1347,1278,69,1159,1117,42,188,161,27
95XX08,1226,1173,53,1000,977,23,226,196,30
95XX09,1325,1255,70,1125,1074,51,200,181,19
95XX10,1918,1842,76,1815,1768,47,103,74,29
95XX11,2685,2621,64,2393,2340,53,292,281,11
95XX12,1071,1002,69,1019,956,63,52,46,6
95XX13,1262,1176,86,1159,1103,56,103,73,30
95XX14,1001,955,46,964,924,40,37,31,6
95XX15,1253,1192,61,1000,961,39,253,231,22
95XX16,1510,1392,118,1333,1241,92,177,151,26
95XX17,1654,1425,229,1155,1063,92,499,362,137
95XX18,1460,1348,112,1074,1011,63,386,337,49
95XX19,1181,1106,75,968,929,39,213,177,36
95XX20,1474,1363,111,1154,1059,95,320,304,16
95XX21,1282,1176,106,962,926,36,320,250,70
95XX22,1067,1010,57,1032,977,55,35,33,2
