GeographyCode,LC2109NI0001,LC2109NI0002,LC2109NI0003,LC2109NI0004,LC2109NI0005,LC2109NI0006,LC2109NI0007,LC2109NI0008,LC2109NI0009,LC2109NI0010,LC2109NI0011,LC2109NI0012,LC2109NI0013,LC2109NI0014,LC2109NI0015,LC2109NI0016,LC2109NI0017,LC2109NI0018,LC2109NI0019,LC2109NI0020,LC2109NI0021,LC2109NI0022,LC2109NI0023,LC2109NI0024,LC2109NI0025,LC2109NI0026,LC2109NI0027,LC2109NI0028,LC2109NI0029,LC2109NI0030,LC2109NI0031,LC2109NI0032
95BB17,3556,188,2334,1271,555,508,1034,787,1208,60,722,399,159,164,426,333,1022,66,641,357,152,132,315,251,1326,62,971,515,244,212,293,203
95BB18,4279,135,3032,1695,698,639,1112,829,1342,31,873,503,182,188,438,346,1231,64,847,483,187,177,320,244,1706,40,1312,709,329,274,354,239
95BB19,4788,343,3306,1705,820,781,1139,879,1605,108,1014,509,256,249,483,385,1376,121,882,459,208,215,373,294,1807,114,1410,737,356,317,283,200
95BB20,3413,2572,431,193,159,79,410,238,1086,861,104,47,42,15,121,63,884,677,92,37,36,19,115,69,1443,1034,235,109,81,45,174,106
95BB21,4719,484,3143,1544,645,954,1092,758,1502,167,930,471,168,291,405,289,1297,157,824,422,160,242,316,231,1920,160,1389,651,317,421,371,238
95BB22,3040,97,2142,1220,552,370,801,610,1136,25,756,450,182,124,355,281,989,42,660,383,161,116,287,219,915,30,726,387,209,130,159,110
95BB23,3025,273,2042,1039,505,498,710,503,837,85,515,249,137,129,237,172,665,72,398,202,95,101,195,155,1523,116,1129,588,273,268,278,176
95CC01,2558,2136,170,57,53,60,252,76,849,734,21,8,4,9,94,24,690,574,35,11,16,8,81,27,1019,828,114,38,33,43,77,25
95CC02,2725,1789,711,200,338,173,225,103,963,653,234,63,92,79,76,37,697,494,143,42,63,38,60,33,1065,642,334,95,183,56,89,33
95CC03,2817,2195,143,31,70,42,479,170,1042,818,25,2,12,11,199,62,863,644,30,2,9,19,189,84,912,733,88,27,49,12,91,24
95CC04,2440,1625,560,364,126,70,255,46,908,607,195,122,53,20,106,15,620,426,123,80,26,17,71,21,912,592,242,162,47,33,78,10
95CC05,2774,1701,767,205,380,182,306,109,1011,627,262,56,130,76,122,48,738,468,187,50,98,39,83,35,1025,606,318,99,152,67,101,26
95CC06,2776,1395,1000,382,476,142,381,164,882,489,272,90,143,39,121,46,755,431,201,64,98,39,123,56,1139,475,527,228,235,64,137,62
95CC07,3475,2597,457,256,100,101,421,68,1378,1039,180,89,40,51,159,16,979,730,113,56,31,26,136,29,1118,828,164,111,29,24,126,23
95CC08,2565,2184,71,25,22,24,310,55,917,778,20,12,4,4,119,10,688,556,19,3,2,14,113,26,960,850,32,10,16,6,78,19
95CC09,3354,249,2684,1140,1017,527,421,208,1137,84,877,381,336,160,176,93,962,84,745,338,271,136,133,67,1255,81,1062,421,410,231,112,48
95CC10,2577,455,1855,553,735,567,267,163,761,162,527,164,194,169,72,44,619,116,414,140,155,119,89,56,1197,177,914,249,386,279,106,63
95CC11,1795,1488,43,27,6,10,264,44,530,439,6,5,0,1,85,13,493,393,8,5,0,3,92,21,772,656,29,17,6,6,87,10
95CC12,2785,1222,1301,714,406,181,262,98,1040,510,432,227,133,72,98,40,702,311,322,183,95,44,69,32,1043,401,547,304,178,65,95,26
95CC13,2474,1212,1042,480,407,155,220,87,872,441,342,165,125,52,89,41,678,341,275,125,103,47,62,23,924,430,425,190,179,56,69,23
95CC14,3035,262,2341,690,1126,525,432,280,1033,74,779,231,379,169,180,118,868,95,662,204,299,159,111,81,1134,93,900,255,448,197,141,81
95CC15,2903,1067,1519,306,775,438,317,158,1039,403,514,109,230,175,122,71,779,282,393,85,196,112,104,53,1085,382,612,112,349,151,91,34
95CC16,2820,374,2086,1094,653,339,360,200,1003,124,723,380,218,125,156,105,758,115,547,291,170,86,96,62,1059,135,816,423,265,128,108,33
95CC17,2730,1771,710,327,261,122,249,80,1009,683,236,119,80,37,90,25,770,529,153,61,59,33,88,38,951,559,321,147,122,52,71,17
95CC18,2342,1125,869,268,437,164,348,163,697,355,230,69,117,44,112,50,598,301,179,46,94,39,118,46,1047,469,460,153,226,81,118,67
95CC19,2720,877,1535,714,461,360,308,157,950,312,518,239,146,133,120,60,752,295,367,168,101,98,90,52,1018,270,650,307,214,129,98,45
95CC20,3010,170,2424,863,1009,552,416,262,1001,52,811,307,328,176,138,93,823,70,615,236,246,133,138,94,1186,48,998,320,435,243,140,75
95CC21,2925,333,2161,685,1022,454,431,276,953,95,690,206,354,130,168,119,833,122,567,186,248,133,144,95,1139,116,904,293,420,191,119,62
95CC22,1740,336,1079,336,605,138,325,174,493,104,282,92,156,34,107,63,438,90,257,81,138,38,91,60,809,142,540,163,311,66,127,51
95DD01,2099,302,1480,972,267,241,317,188,511,80,331,231,44,56,100,68,446,102,255,156,40,59,89,55,1142,120,894,585,183,126,128,65
95DD02,3888,179,3163,2007,582,574,546,337,1271,61,1011,644,185,182,199,126,1165,50,918,554,174,190,197,138,1452,68,1234,809,223,202,150,73
95DD03,3503,501,2270,1363,423,484,732,462,1052,183,609,370,102,137,260,179,1074,169,632,373,119,140,273,184,1377,149,1029,620,202,207,199,99
95DD04,1926,95,1397,841,334,222,434,207,669,22,450,266,113,71,197,109,500,25,340,199,92,49,135,63,757,48,607,376,129,102,102,35
95DD05,1739,67,1244,704,371,169,428,221,657,17,451,249,145,57,189,105,479,20,320,174,104,42,139,75,603,30,473,281,122,70,100,41
95DD06,2588,476,1684,1044,298,342,428,262,651,155,355,215,56,84,141,100,509,120,272,154,49,69,117,83,1428,201,1057,675,193,189,170,79
95DD07,3363,153,2690,1674,631,385,520,362,954,59,712,418,186,108,183,133,857,46,654,384,173,97,157,117,1552,48,1324,872,272,180,180,112
95DD08,2126,709,883,483,205,195,534,255,508,158,186,93,56,37,164,72,670,244,192,89,41,62,234,134,948,307,505,301,108,96,136,49
95DD09,2590,154,2100,1509,186,405,336,207,785,53,600,392,70,138,132,90,638,52,485,348,40,97,101,65,1167,49,1015,769,76,170,103,52
95DD10,2805,79,2297,1406,305,586,429,267,841,29,627,369,102,156,185,136,759,25,620,386,83,151,114,70,1205,25,1050,651,120,279,130,61
95DD11,2363,1225,609,330,164,115,529,237,945,510,171,88,52,31,264,138,750,403,178,93,48,37,169,72,668,312,260,149,64,47,96,27
95DD12,2610,373,1904,1230,192,482,333,201,842,162,562,353,56,153,118,79,648,105,450,276,39,135,93,65,1120,106,892,601,97,194,122,57
95DD13,1784,878,481,283,89,109,425,183,528,257,107,56,17,34,164,74,503,242,119,57,17,45,142,68,753,379,255,170,55,30,119,41
95DD14,3277,197,2564,1519,433,612,516,336,1047,63,797,493,117,187,187,136,807,67,584,341,107,136,156,105,1423,67,1183,685,209,289,173,95
95DD15,3451,1981,1127,795,138,194,343,149,1222,766,320,202,53,65,136,46,1061,594,355,251,35,69,112,61,1168,621,452,342,50,60,95,42
95DD16,2981,349,2207,1503,277,427,425,260,942,111,676,439,89,148,155,88,786,96,558,376,64,118,132,80,1253,142,973,688,124,161,138,92
95DD17,3461,1318,1746,1174,209,363,397,226,1204,499,547,358,69,120,158,90,985,378,489,313,63,113,118,76,1272,441,710,503,77,130,121,60
95DD18,1885,112,1394,962,184,248,379,183,441,29,289,194,37,58,123,54,485,42,314,207,44,63,129,61,959,41,791,561,103,127,127,68
95DD19,3364,147,2715,1794,569,352,502,351,1090,57,849,556,184,109,184,149,927,51,730,447,157,126,146,107,1347,39,1136,791,228,117,172,95
95DD20,1746,91,1283,790,289,204,372,196,521,21,356,228,82,46,144,81,472,31,329,194,73,62,112,64,753,39,598,368,134,96,116,51
95DD21,2139,663,1004,607,203,194,472,261,651,225,235,135,47,53,191,108,608,217,222,111,46,65,169,92,880,221,547,361,110,76,112,61
95DD22,3136,1042,1782,1309,205,268,312,130,1010,365,542,406,61,75,103,38,813,303,415,303,40,72,95,50,1313,374,825,600,104,121,114,42
95DD23,2509,266,1873,1415,177,281,370,245,773,74,555,420,53,82,144,96,622,67,448,335,38,75,107,75,1114,125,870,660,86,124,119,74
95DD24,2711,1714,634,359,125,150,363,220,903,618,144,84,30,30,141,87,733,464,159,78,34,47,110,76,1075,632,331,197,61,73,112,57
95EE01,1895,1668,111,69,16,26,116,44,706,615,30,16,5,9,61,17,573,510,34,26,1,7,29,15,616,543,47,27,10,10,26,12
95EE02,2095,87,1695,933,540,222,313,193,674,35,517,265,180,72,122,77,592,23,475,245,162,68,94,65,829,29,703,423,198,82,97,51
95EE03,1999,292,1368,790,341,237,339,205,615,95,400,232,102,66,120,71,575,91,375,199,118,58,109,77,809,106,593,359,121,113,110,57
95EE04,1993,741,987,608,212,167,265,160,623,252,281,156,68,57,90,63,607,206,315,196,65,54,86,63,763,283,391,256,79,56,89,34
95EE05,1509,143,1147,753,251,143,219,133,431,49,304,182,76,46,78,52,368,44,264,143,77,44,60,40,710,50,579,428,98,53,81,41
95EE06,2278,1806,307,236,24,47,165,67,929,764,98,78,6,14,67,36,661,522,85,58,10,17,54,23,688,520,124,100,8,16,44,8
95EE07,1798,272,1255,771,271,213,271,173,567,85,374,224,99,51,108,84,510,83,325,200,70,55,102,63,721,104,556,347,102,107,61,26
95EE08,1719,245,1185,748,264,173,289,175,448,76,275,160,75,40,97,64,383,64,237,138,67,32,82,54,888,105,673,450,122,101,110,57
95EE09,1890,602,1029,697,146,186,259,145,660,198,340,214,45,81,122,63,485,177,243,169,29,45,65,46,745,227,446,314,72,60,72,36
95EE10,1797,1011,607,426,59,122,179,75,630,404,154,107,15,32,72,30,533,299,166,110,15,41,68,32,634,308,287,209,29,49,39,13
95EE11,1677,561,926,621,158,147,190,118,557,237,245,161,37,47,75,44,406,137,216,133,50,33,53,39,714,187,465,327,71,67,62,35
95EE12,2507,285,1802,997,539,266,420,261,888,91,610,325,198,87,187,126,783,103,547,308,153,86,133,80,836,91,645,364,188,93,100,55
95EE13,1529,307,972,548,224,200,250,152,379,80,219,99,46,74,80,48,355,82,203,116,47,40,70,54,795,145,550,333,131,86,100,50
95EE14,2684,343,1888,1118,448,322,453,296,902,140,575,345,135,95,187,128,801,107,560,313,138,109,134,88,981,96,753,460,175,118,132,80
95EE15,1728,337,1137,739,282,116,254,166,574,127,353,219,103,31,94,65,491,102,306,194,83,29,83,63,663,108,478,326,96,56,77,38
95EE16,2126,552,1301,843,199,259,273,156,746,222,424,252,69,103,100,64,592,146,364,231,65,68,82,55,788,184,513,360,65,88,91,37
95FF01,4796,1353,2671,1274,931,466,772,534,1686,503,876,404,336,136,307,204,1403,454,713,334,258,121,236,183,1707,396,1082,536,337,209,229,147
95FF02,2817,1519,1025,642,230,153,273,152,1027,583,342,208,86,48,102,59,829,441,300,186,64,50,88,55,961,495,383,248,80,55,83,38
95FF03,3006,1038,1439,636,558,245,529,356,1112,378,485,207,204,74,249,178,929,345,415,193,147,75,169,114,965,315,539,236,207,96,111,64
95FF04,2629,926,1391,923,246,222,312,174,910,367,433,283,79,71,110,67,631,241,309,215,47,47,81,44,1088,318,649,425,120,104,121,63
95FF05,2563,419,1626,720,508,398,518,338,773,129,457,198,143,116,187,126,752,136,444,206,135,103,172,126,1038,154,725,316,230,179,159,86
95FF06,4116,500,2767,1250,859,658,849,583,1429,168,904,377,289,238,357,245,1305,206,835,380,258,197,264,203,1382,126,1028,493,312,223,228,135
95FF07,2769,1232,1061,428,477,156,476,274,1024,494,332,124,157,51,198,124,784,351,282,124,128,30,151,90,961,387,447,180,192,75,127,60
95FF08,2364,591,1450,697,496,257,323,203,702,169,424,212,141,71,109,82,546,140,315,168,102,45,91,64,1116,282,711,317,253,141,123,57
95FF09,2522,913,1224,408,583,233,385,212,840,337,363,118,162,83,140,83,731,258,346,117,161,68,127,76,951,318,515,173,260,82,118,53
95FF10,3473,434,2438,1428,503,507,601,430,1236,156,843,484,179,180,237,178,1048,148,723,385,145,193,177,127,1189,130,872,559,179,134,187,125
95FF11,2582,725,1565,1109,204,252,292,187,859,269,484,332,75,77,106,73,712,202,427,306,60,61,83,61,1011,254,654,471,69,114,103,53
95FF12,2724,1373,981,393,361,227,370,203,871,459,283,99,106,78,129,77,783,407,263,99,110,54,113,63,1070,507,435,195,145,95,128,63
95FF13,2708,890,1473,772,436,265,345,192,919,329,467,237,140,90,123,67,711,243,364,202,104,58,104,59,1078,318,642,333,192,117,118,66
95FF14,2432,310,1764,856,497,411,358,221,748,119,518,222,153,143,111,69,568,78,410,211,108,91,80,53,1116,113,836,423,236,177,167,99
95FF15,2740,983,1414,999,227,188,343,175,896,351,408,300,62,46,137,84,771,337,330,230,49,51,104,57,1073,295,676,469,116,91,102,34
95FF16,2374,476,1548,712,608,228,350,239,703,168,413,213,147,53,122,93,596,129,370,166,128,76,97,69,1075,179,765,333,333,99,131,77
95FF17,1724,553,878,376,336,166,293,184,464,155,214,73,90,51,95,66,534,171,246,114,85,47,117,78,726,227,418,189,161,68,81,40
95GG01,4907,4244,41,14,14,13,622,163,1383,1178,8,3,2,3,197,63,1060,875,15,5,6,4,170,47,2464,2191,18,6,6,6,255,53
95GG02,5987,4872,91,19,30,42,1024,144,2471,1985,29,5,8,16,457,51,1585,1245,31,12,7,12,309,56,1931,1642,31,2,15,14,258,37
95GG03,5939,755,3295,1369,984,942,1889,1421,1598,226,777,296,218,263,595,461,1846,313,862,357,258,247,671,512,2495,216,1656,716,508,432,623,448
95GG04,4908,2154,1636,674,594,368,1118,467,1747,863,456,222,123,111,428,188,1398,600,401,177,124,100,397,180,1763,691,779,275,347,157,293,99
95GG05,5928,2628,1092,413,369,310,2208,1476,1596,681,253,96,72,85,662,423,2712,1258,374,134,122,118,1080,751,1620,689,465,183,175,107,466,302
95GG06,5626,251,4047,1647,1378,1022,1328,748,1878,82,1241,498,427,316,555,308,1559,105,1015,411,346,258,439,260,2189,64,1791,738,605,448,334,180
95GG07,5485,4538,135,31,52,52,812,215,2038,1673,53,14,22,17,312,72,1593,1254,52,8,15,29,287,96,1854,1611,30,9,15,6,213,47
95GG08,4910,2790,1094,459,304,331,1026,521,1607,956,302,116,91,95,349,169,1496,845,284,126,69,89,367,192,1807,989,508,217,144,147,310,160
95GG09,6165,392,4208,1808,1333,1067,1565,1151,1763,114,1090,426,354,310,559,417,1719,191,1020,422,334,264,508,400,2683,87,2098,960,645,493,498,334
95GG10,3998,399,2384,863,921,600,1215,705,1310,153,704,254,237,213,453,276,1402,201,666,245,232,189,535,334,1286,45,1014,364,452,198,227,95
95GG11,5453,584,2980,1232,918,830,1889,1184,1504,169,705,296,183,226,630,409,1985,324,841,366,239,236,820,534,1964,91,1434,570,496,368,439,241
95GG12,8945,4484,1238,514,389,335,3223,1811,5249,2874,796,343,240,213,1579,1004,2453,935,258,99,76,83,1260,637,1243,675,184,72,73,39,384,170
95GG13,4722,1561,2171,941,630,600,990,601,1400,549,523,209,127,187,328,213,1213,415,473,218,133,122,325,192,2109,597,1175,514,370,291,337,196
95GG14,4820,2459,1531,771,423,337,830,477,1541,899,374,200,92,82,268,166,1041,540,289,136,84,69,212,133,2238,1020,868,435,247,186,350,178
95GG15,5920,653,3781,1887,1044,850,1486,1130,1532,227,841,396,226,219,464,359,1518,235,829,411,215,203,454,351,2870,191,2111,1080,603,428,568,420
95GG16,5452,3471,626,243,210,173,1355,732,1842,1213,163,61,55,47,466,236,1571,937,156,54,55,47,478,300,2039,1321,307,128,100,79,411,196
95GG17,5330,3367,985,368,376,241,978,421,1999,1311,289,106,110,73,399,174,1370,878,217,90,79,48,275,110,1961,1178,479,172,187,120,304,137
95GG18,4975,4004,83,14,24,45,888,174,1875,1485,29,1,9,19,361,56,1421,1084,36,9,10,17,301,69,1679,1435,18,4,5,9,226,49
95GG19,4582,320,3357,1391,1379,587,905,397,1537,157,986,427,380,179,394,194,1091,107,713,301,291,121,271,121,1954,56,1658,663,708,287,240,82
95GG20,4901,817,2650,1315,701,634,1434,764,1576,284,733,355,195,183,559,301,1632,396,641,311,156,174,595,339,1693,137,1276,649,350,277,280,124
95GG21,5184,3962,145,53,32,60,1077,203,1835,1394,60,22,14,24,381,53,1513,1014,52,16,8,28,447,99,1836,1554,33,15,10,8,249,51
95GG22,5343,4604,59,16,20,23,680,226,1650,1405,15,1,8,6,230,79,1255,1026,27,10,6,11,202,79,2438,2173,17,5,6,6,248,68
95GG23,4555,1995,1711,666,504,541,849,514,1280,697,321,128,76,117,262,163,1092,504,312,110,98,104,276,173,2183,794,1078,428,330,320,311,178
95GG24,4561,1616,1972,986,532,454,973,603,1293,503,456,234,137,85,334,218,1167,421,419,188,103,128,327,209,2101,692,1097,564,292,241,312,176
95GG25,5573,4867,44,11,15,18,662,155,1963,1702,16,6,5,5,245,52,1283,1077,11,3,5,3,195,48,2327,2088,17,2,5,10,222,55
95GG26,3749,503,2456,888,1170,398,790,328,1211,178,720,247,356,117,313,151,985,127,604,220,279,105,254,114,1553,198,1132,421,535,176,223,63
95GG27,6498,5484,77,31,18,28,937,183,2435,2056,25,15,4,6,354,56,1831,1535,27,11,5,11,269,70,2232,1893,25,5,9,11,314,57
95GG28,5651,390,4207,1722,1769,716,1054,623,1926,142,1344,530,590,224,440,279,1610,152,1104,457,457,190,354,224,2115,96,1759,735,722,302,260,120
95GG29,5014,498,2843,1101,1003,739,1673,990,1569,155,827,344,249,234,587,344,1946,292,864,361,263,240,790,483,1499,51,1152,396,491,265,296,163
95GG30,4827,303,3262,1401,855,1006,1262,919,1355,98,806,372,164,270,451,331,1221,109,703,307,175,221,409,308,2251,96,1753,722,516,515,402,280
95GG31,6519,5026,527,125,268,134,966,340,2371,1831,155,44,72,39,385,128,1699,1225,146,32,68,46,328,124,2449,1970,226,49,128,49,253,88
95GG32,6409,2722,2462,1032,901,529,1225,595,2257,1163,612,245,208,159,482,213,1859,824,610,247,210,153,425,233,2293,735,1240,540,483,217,318,149
95GG33,5555,3050,1282,617,464,201,1223,817,1705,1074,285,138,108,39,346,238,1348,729,223,111,60,52,396,264,2502,1247,774,368,296,110,481,315
95GG34,4927,2712,1348,474,441,433,867,510,1435,851,314,101,88,125,270,158,1344,750,274,97,79,98,320,200,2148,1111,760,276,274,210,277,152
95GG35,4950,3843,129,45,50,34,978,143,1646,1274,26,9,11,6,346,36,1359,981,38,11,16,11,340,64,1945,1588,65,25,23,17,292,43
95GG36,5619,461,3590,1632,911,1047,1568,1194,1521,120,893,405,210,278,508,404,1732,272,867,408,237,222,593,478,2366,69,1830,819,464,547,467,312
95GG37,6041,1934,2127,823,653,651,1980,1444,1518,522,430,154,134,142,566,410,2405,1022,534,210,165,159,849,651,2118,390,1163,459,354,350,565,383
95GG38,6564,3377,1492,577,504,411,1695,1204,1671,958,264,110,56,98,449,326,2357,1244,411,150,140,121,702,512,2536,1175,817,317,308,192,544,366
95GG39,7214,2058,2641,935,1054,652,2515,1215,2306,656,858,309,326,223,792,390,2690,798,683,240,249,194,1209,587,2218,604,1100,386,479,235,514,238
95GG40,3816,183,2755,1133,1195,427,878,345,1299,71,864,376,345,143,364,166,946,59,608,271,229,108,279,108,1571,53,1283,486,621,176,235,71
95GG41,5548,541,3522,1800,980,742,1485,1143,1581,201,850,456,199,195,530,422,1126,165,610,311,165,134,351,267,2841,175,2062,1033,616,413,604,454
95GG42,8139,3364,2504,1075,815,614,2271,1680,4069,1737,1240,532,369,339,1092,845,1813,840,335,137,98,100,638,463,2257,787,929,406,348,175,541,372
95GG43,4874,326,3057,1111,988,958,1491,1028,1309,103,715,268,208,239,491,322,1626,177,832,323,241,268,617,459,1939,46,1510,520,539,451,383,247
95GG44,5591,603,3022,1434,906,682,1966,1154,1886,191,940,454,261,225,755,467,2024,357,840,397,240,203,827,500,1681,55,1242,583,405,254,384,187
95GG45,4841,1218,2469,1135,881,453,1154,708,1398,364,643,309,229,105,391,245,1222,347,502,219,179,104,373,241,2221,507,1324,607,473,244,390,222
95GG46,5250,4446,76,23,26,27,728,145,2014,1670,32,6,13,13,312,54,1292,1057,18,9,3,6,217,40,1944,1719,26,8,10,8,199,51
95GG47,5829,4452,244,93,71,80,1133,490,2017,1560,63,22,19,22,394,148,1779,1244,88,29,25,34,447,226,2033,1648,93,42,27,24,292,116
95GG48,5694,4887,94,32,24,38,713,113,2422,2062,42,14,11,17,318,43,1483,1228,29,11,5,13,226,40,1789,1597,23,7,8,8,169,30
95GG49,8141,2601,2565,1041,758,766,2975,1892,4114,1252,1528,675,419,434,1334,919,2660,942,453,158,117,178,1265,759,1367,407,584,208,222,154,376,214
95GG50,5445,805,2779,1300,863,616,1861,1230,1687,229,784,409,214,161,674,457,2102,478,820,354,255,211,804,566,1656,98,1175,537,394,244,383,207
95GG51,4088,138,3033,1178,1291,564,917,403,1267,52,849,338,346,165,366,191,1036,58,684,269,291,124,294,132,1785,28,1500,571,654,275,257,80
95HH01,2059,236,1189,566,326,297,634,470,536,58,267,129,65,73,211,176,484,73,227,99,62,66,184,142,1039,105,695,338,199,158,239,152
95HH02,2962,160,2152,951,589,612,650,523,1033,54,712,311,187,214,267,213,796,48,546,226,153,167,202,170,1133,58,894,414,249,231,181,140
95HH03,1663,153,1166,565,316,285,344,246,390,43,245,121,59,65,102,75,303,29,184,91,44,49,90,67,970,81,737,353,213,171,152,104
95HH04,3067,171,2210,954,677,579,686,528,941,54,640,283,201,156,247,192,663,42,428,185,136,107,193,152,1463,75,1142,486,340,316,246,184
95HH05,2171,93,1508,668,471,369,570,372,837,23,554,252,163,139,260,170,656,38,431,204,131,96,187,127,678,32,523,212,177,134,123,75
95HH06,4797,268,3447,1519,956,972,1082,815,1807,101,1260,559,352,349,446,335,1369,93,943,425,256,262,333,256,1621,74,1244,535,348,361,303,224
95HH07,1493,80,1010,305,369,336,403,259,457,15,275,64,111,100,167,108,432,25,268,84,98,86,139,94,604,40,467,157,160,150,97,57
95HH08,2619,308,1588,748,410,430,723,567,744,90,411,168,117,126,243,186,699,103,381,179,106,96,215,174,1176,115,796,401,187,208,265,207
