GeographyCode,LC3606NI0001,LC3606NI0002,LC3606NI0003,LC3606NI0004,LC3606NI0005,LC3606NI0006,LC3606NI0007,LC3606NI0008,LC3606NI0009,LC3606NI0010,LC3606NI0011,LC3606NI0012
95AA01,2343,543,1800,2055,449,1606,206,61,145,82,33,49
95AA02,826,229,597,705,184,521,80,29,51,41,16,25
95AA03,775,230,545,661,198,463,70,15,55,44,17,27
95AA04,1570,457,1113,1300,373,927,195,61,134,75,23,52
95AA05,1276,310,966,1093,267,826,143,32,111,40,11,29
95AA06,2093,673,1420,1748,554,1194,230,82,148,115,37,78
95AA07,1046,272,774,890,230,660,123,34,89,33,8,25
95AA08,700,228,472,602,187,415,51,23,28,47,18,29
95AA09,915,296,619,811,262,549,71,26,45,33,8,25
95AA10,807,250,557,682,218,464,79,19,60,46,13,33
95AA11,2800,663,2137,2477,565,1912,217,60,157,106,38,68
95AA12,1459,402,1057,1193,325,868,208,57,151,58,20,38
95AA13,1573,384,1189,1340,314,1026,164,46,118,69,24,45
95AA14,1151,321,830,960,255,705,134,47,87,57,19,38
95AA15,2115,543,1572,1880,478,1402,148,42,106,87,23,64
95AA16,828,225,603,726,189,537,75,24,51,27,12,15
95AA17,1009,289,720,889,251,638,88,27,61,32,11,21
95AA18,1123,292,831,941,233,708,148,46,102,34,13,21
95AA19,1186,303,883,1021,249,772,110,33,77,55,21,34
95BB01,1878,530,1348,1524,424,1100,253,75,178,101,31,70
95BB02,929,284,645,767,229,538,98,41,57,64,14,50
95BB03,1710,460,1250,1403,370,1033,188,54,134,119,36,83
95BB04,1326,415,911,1065,311,754,200,81,119,61,23,38
95BB05,1696,500,1196,1418,417,1001,199,56,143,79,27,52
95BB06,1194,337,857,1012,276,736,135,40,95,47,21,26
95BB07,1302,377,925,1106,312,794,138,45,93,58,20,38
95BB08,1232,358,874,1037,283,754,138,48,90,57,27,30
95BB09,1534,438,1096,1259,357,902,220,64,156,55,17,38
95BB10,1493,424,1069,1219,340,879,217,61,156,57,23,34
95BB11,1218,396,822,998,312,686,149,57,92,71,27,44
95BB12,1138,399,739,931,312,619,155,62,93,52,25,27
95BB13,2103,668,1435,1759,542,1217,236,79,157,108,47,61
95BB14,1546,437,1109,1282,342,940,206,69,137,58,26,32
95BB15,1546,411,1135,1313,333,980,168,54,114,65,24,41
95BB16,1558,428,1130,1267,339,928,233,67,166,58,22,36
95BB17,1703,508,1195,1398,414,984,202,59,143,103,35,68
95BB18,1938,512,1426,1603,397,1206,226,73,153,109,42,67
95BB19,2497,763,1734,2095,614,1481,288,110,178,114,39,75
95BB20,1355,375,980,1123,291,832,162,55,107,70,29,41
95BB21,2057,601,1456,1720,476,1244,212,70,142,125,55,70
95BB22,1258,391,867,1065,324,741,127,39,88,66,28,38
95BB23,1532,484,1048,1253,386,867,187,62,125,92,36,56
95CC01,994,295,699,852,243,609,93,31,62,49,21,28
95CC02,1287,362,925,1092,300,792,129,43,86,66,19,47
95CC03,995,331,664,869,286,583,76,22,54,50,23,27
95CC04,1074,324,750,907,275,632,126,39,87,41,10,31
95CC05,1212,328,884,1024,265,759,122,45,77,66,18,48
95CC06,1264,327,937,1060,259,801,151,50,101,53,18,35
95CC07,1474,420,1054,1261,342,919,136,53,83,77,25,52
95CC08,944,275,669,808,225,583,94,35,59,42,15,27
95CC09,1722,434,1288,1455,339,1116,195,73,122,72,22,50
95CC10,1243,322,921,1029,260,769,157,48,109,57,14,43
95CC11,670,184,486,616,164,452,36,11,25,18,9,9
95CC12,1282,346,936,1114,304,810,125,30,95,43,12,31
95CC13,1186,339,847,1026,275,751,107,40,67,53,24,29
95CC14,1449,420,1029,1225,338,887,165,53,112,59,29,30
95CC15,1318,352,966,1121,288,833,143,45,98,54,19,35
95CC16,1217,360,857,1015,298,717,139,40,99,63,22,41
95CC17,1337,368,969,1172,315,857,112,30,82,53,23,30
95CC18,1049,295,754,904,249,655,115,36,79,30,10,20
95CC19,1283,357,926,1072,295,777,153,41,112,58,21,37
95CC20,1455,387,1068,1223,315,908,170,57,113,62,15,47
95CC21,1384,370,1014,1177,308,869,142,44,98,65,18,47
95CC22,747,213,534,651,181,470,57,21,36,39,11,28
95DD01,897,247,650,775,204,571,98,34,64,24,9,15
95DD02,1960,501,1459,1692,414,1278,196,66,130,72,21,51
95DD03,1747,414,1333,1496,343,1153,183,51,132,68,20,48
95DD04,704,246,458,604,202,402,56,21,35,44,23,21
95DD05,674,242,432,579,199,380,55,26,29,40,17,23
95DD06,1167,309,858,978,251,727,134,39,95,55,19,36
95DD07,1505,418,1087,1299,357,942,148,39,109,58,22,36
95DD08,943,240,703,827,199,628,76,26,50,40,15,25
95DD09,1276,348,928,1081,287,794,132,42,90,63,19,44
95DD10,1277,359,918,1090,294,796,134,42,92,53,23,30
95DD11,918,255,663,817,221,596,73,26,47,28,8,20
95DD12,1268,332,936,1077,274,803,119,39,80,72,19,53
95DD13,727,198,529,648,170,478,39,15,24,40,13,27
95DD14,1649,455,1194,1402,386,1016,191,48,143,56,21,35
95DD15,1694,422,1272,1455,346,1109,167,49,118,72,27,45
95DD16,1548,418,1130,1297,334,963,188,60,128,63,24,39
95DD17,1720,458,1262,1482,384,1098,177,51,126,61,23,38
95DD18,820,240,580,703,202,501,80,28,52,37,10,27
95DD19,1619,446,1173,1373,368,1005,175,55,120,71,23,48
95DD20,666,229,437,573,199,374,49,19,30,44,11,33
95DD21,1050,291,759,916,240,676,101,36,65,33,15,18
95DD22,1466,382,1084,1284,318,966,121,35,86,61,29,32
95DD23,1311,356,955,1083,281,802,154,48,106,74,27,47
95DD24,1314,359,955,1122,306,816,133,34,99,59,19,40
95EE01,785,185,600,662,153,509,82,19,63,41,13,28
95EE02,936,258,678,799,218,581,99,31,68,38,9,29
95EE03,815,227,588,694,189,505,78,21,57,43,17,26
95EE04,904,215,689,781,174,607,86,22,64,37,19,18
95EE05,699,202,497,585,165,420,82,26,56,32,11,21
95EE06,974,239,735,838,193,645,92,33,59,44,13,31
95EE07,702,219,483,612,185,427,59,20,39,31,14,17
95EE08,720,178,542,588,142,446,88,25,63,44,11,33
95EE09,855,241,614,743,198,545,83,29,54,29,14,15
95EE10,803,183,620,712,157,555,69,18,51,22,8,14
95EE11,776,177,599,665,147,518,83,22,61,28,8,20
95EE12,1024,303,721,894,249,645,86,32,54,44,22,22
95EE13,539,160,379,474,132,342,40,16,24,25,12,13
95EE14,1167,337,830,981,276,705,134,42,92,52,19,33
95EE15,782,210,572,669,172,497,78,25,53,35,13,22
95EE16,945,270,675,801,224,577,95,29,66,49,17,32
95FF01,2430,629,1801,2087,516,1571,252,78,174,91,35,56
95FF02,1309,347,962,1095,279,816,145,43,102,69,25,44
95FF03,1458,425,1033,1258,359,899,135,36,99,65,30,35
95FF04,1290,359,931,1065,291,774,167,46,121,58,22,36
95FF05,1139,281,858,967,235,732,118,24,94,54,22,32
95FF06,2058,533,1525,1767,447,1320,207,57,150,84,29,55
95FF07,1086,353,733,928,310,618,98,24,74,60,19,41
95FF08,978,289,689,808,232,576,121,34,87,49,23,26
95FF09,1049,258,791,876,211,665,117,30,87,56,17,39
95FF10,1744,427,1317,1502,357,1145,167,47,120,75,23,52
95FF11,1292,327,965,1091,268,823,155,44,111,46,15,31
95FF12,1345,345,1000,1100,271,829,175,53,122,70,21,49
95FF13,1288,339,949,1070,261,809,148,51,97,70,27,43
95FF14,1194,291,903,994,236,758,146,37,109,54,18,36
95FF15,1145,316,829,944,244,700,142,47,95,59,25,34
95FF16,1089,286,803,918,231,687,124,33,91,47,22,25
95FF17,727,186,541,637,160,477,67,20,47,23,6,17
95GG01,1805,613,1192,1471,486,985,180,71,109,154,56,98
95GG02,1575,738,837,1328,617,711,142,63,79,105,58,47
95GG03,3077,779,2298,2584,656,1928,385,92,293,108,31,77
95GG04,1629,568,1061,1410,478,932,136,50,86,83,40,43
95GG05,3481,799,2682,3157,703,2454,240,62,178,84,34,50
95GG06,2437,769,1668,2020,610,1410,280,99,181,137,60,77
95GG07,1974,754,1220,1641,612,1029,198,75,123,135,67,68
95GG08,2085,671,1414,1754,556,1198,224,66,158,107,49,58
95GG09,2892,796,2096,2423,638,1785,339,100,239,130,58,72
95GG10,1844,560,1284,1628,488,1140,134,48,86,82,24,58
95GG11,2654,638,2016,2319,533,1786,245,73,172,90,32,58
95GG12,4561,2318,2243,4227,2157,2070,252,115,137,82,46,36
95GG13,2023,589,1434,1690,490,1200,228,60,168,105,39,66
95GG14,2368,706,1662,1941,573,1368,323,98,225,104,35,69
95GG15,2754,690,2064,2309,581,1728,356,83,273,89,26,63
95GG16,2404,714,1690,2043,596,1447,256,79,177,105,39,66
95GG17,1981,681,1300,1631,544,1087,216,74,142,134,63,71
95GG18,1611,579,1032,1366,481,885,148,53,95,97,45,52
95GG19,1197,459,738,998,375,623,107,42,65,92,42,50
95GG20,1835,587,1248,1621,515,1106,126,38,88,88,34,54
95GG21,1471,567,904,1241,474,767,123,47,76,107,46,61
95GG22,2098,748,1350,1700,584,1116,258,109,149,140,55,85
95GG23,2182,630,1552,1775,501,1274,316,100,216,91,29,62
95GG24,2028,618,1410,1681,494,1187,240,76,164,107,48,59
95GG25,2202,833,1369,1805,678,1127,248,93,155,149,62,87
95GG26,1292,444,848,1082,365,717,126,45,81,84,34,50
95GG27,2416,917,1499,1996,751,1245,262,100,162,158,66,92
95GG28,2369,761,1608,1971,628,1343,258,86,172,140,47,93
95GG29,2262,522,1740,2028,458,1570,156,39,117,78,25,53
95GG30,2301,682,1619,1934,564,1370,278,86,192,89,32,57
95GG31,2576,904,1672,2066,713,1353,298,108,190,212,83,129
95GG32,2474,790,1684,2063,633,1430,260,94,166,151,63,88
95GG33,2733,656,2077,2243,509,1734,385,113,272,105,34,71
95GG34,2394,666,1728,1954,527,1427,339,107,232,101,32,69
95GG35,1440,580,860,1226,488,738,103,39,64,111,53,58
95GG36,2907,793,2114,2437,639,1798,357,109,248,113,45,68
95GG37,3458,676,2782,2984,558,2426,379,86,293,95,32,63
95GG38,3585,746,2839,3108,626,2482,393,90,303,84,30,54
95GG39,3077,774,2303,2757,671,2086,201,67,134,119,36,83
95GG40,1057,406,651,918,354,564,87,33,54,52,19,33
95GG41,2471,664,1807,2004,506,1498,375,127,248,92,31,61
95GG42,4117,1658,2459,3639,1508,2131,388,127,261,90,23,67
95GG43,2383,632,1751,2079,540,1539,209,59,150,95,33,62
95GG44,2305,642,1663,2053,566,1487,153,41,112,99,35,64
95GG45,2000,519,1481,1654,412,1242,264,73,191,82,34,48
95GG46,1532,695,837,1253,563,690,157,73,84,122,59,63
95GG47,1937,630,1307,1643,531,1112,178,56,122,116,43,73
95GG48,1478,694,784,1226,567,659,132,66,66,120,61,59
95GG49,4321,1594,2727,3979,1475,2504,259,92,167,83,27,56
95GG50,2415,585,1830,2147,497,1650,181,50,131,87,38,49
95GG51,1286,495,791,1071,396,675,121,44,77,94,55,39
95HH01,848,239,609,714,199,515,99,28,71,35,12,23
95HH02,1523,456,1067,1265,365,900,200,71,129,58,20,38
95HH03,676,187,489,537,141,396,94,34,60,45,12,33
95HH04,1593,461,1132,1318,370,948,193,61,132,82,30,52
95HH05,882,268,614,775,233,542,53,20,33,54,15,39
95HH06,2494,708,1786,2146,587,1559,240,86,154,108,35,73
95HH07,635,187,448,539,152,387,64,22,42,32,13,19
95HH08,1311,331,980,1080,269,811,188,52,136,43,10,33
95HH09,1091,279,812,944,242,702,101,30,71,46,7,39
95HH10,1221,342,879,1001,275,726,168,49,119,52,18,34
95HH11,548,176,372,465,142,323,60,25,35,23,9,14
95HH12,705,194,511,586,162,424,69,18,51,50,14,36
95HH13,536,180,356,477,162,315,38,12,26,21,6,15
95HH14,556,165,391,470,132,338,55,21,34,31,12,19
95HH15,1273,400,873,1077,324,753,131,50,81,65,26,39
95HH16,958,252,706,793,205,588,117,34,83,48,13,35
95HH17,1254,350,904,1065,292,773,148,43,105,41,15,26
95II01,1518,457,1061,1216,360,856,231,68,163,71,29,42
95II02,2228,598,1630,1854,481,1373,300,88,212,74,29,45
95II03,1936,479,1457,1654,402,1252,228,62,166,54,15,39
95II04,2162,621,1541,1797,485,1312,256,87,169,109,49,60
95II05,1673,486,1187,1387,395,992,216,64,152,70,27,43
95II06,1751,443,1308,1497,370,1127,194,51,143,60,22,38
95II07,822,254,568,689,212,477,82,25,57,51,17,34
95II08,1176,324,852,984,255,729,131,43,88,61,26,35
95II09,1727,458,1269,1446,386,1060,199,49,150,82,23,59
95II10,1119,352,767,920,298,622,132,33,99,67,21,46
95II11,1310,332,978,1091,268,823,166,42,124,53,22,31
95II12,1148,325,823,936,256,680,171,53,118,41,16,25
95II13,1200,374,826,998,303,695,135,42,93,67,29,38
95II14,1223,319,904,980,245,735,185,51,134,58,23,35
95II15,1675,397,1278,1419,323,1096,208,60,148,48,14,34
95II16,926,273,653,776,222,554,99,35,64,51,16,35
95II17,1132,342,790,919,271,648,162,48,114,51,23,28
95II18,943,264,679,793,221,572,101,26,75,49,17,32
95II19,1917,543,1374,1519,410,1109,311,95,216,87,38,49
95II20,1406,309,1097,1179,251,928,161,39,122,66,19,47
95II21,1016,331,685,868,272,596,94,29,65,54,30,24
95II22,1049,312,737,881,244,637,123,46,77,45,22,23
95II23,1059,288,771,857,227,630,153,37,116,49,24,25
95JJ01,1210,305,905,1009,242,767,146,37,109,55,26,29
95JJ02,964,318,646,821,262,559,110,42,68,33,14,19
95JJ03,917,361,556,789,305,484,70,29,41,58,27,31
95JJ04,1316,361,955,1157,305,852,99,38,61,60,18,42
95JJ05,678,219,459,596,194,402,56,19,37,26,6,20
95JJ06,910,306,604,803,266,537,57,23,34,50,17,33
95JJ07,1013,391,622,897,335,562,75,32,43,41,24,17
95JJ08,1498,563,935,1289,487,802,157,59,98,52,17,35
95JJ09,886,258,628,743,215,528,109,29,80,34,14,20
95JJ10,1147,323,824,1003,277,726,88,24,64,56,22,34
95JJ11,1576,483,1093,1345,399,946,168,61,107,63,23,40
95JJ12,1142,315,827,1010,271,739,89,31,58,43,13,30
95JJ13,1917,578,1339,1668,492,1176,191,59,132,58,27,31
95JJ14,1073,326,747,919,277,642,122,37,85,32,12,20
95JJ15,778,219,559,673,190,483,73,17,56,32,12,20
95JJ16,712,256,456,624,228,396,61,17,44,27,11,16
95JJ17,1091,286,805,943,235,708,97,34,63,51,17,34
95JJ18,833,255,578,708,202,506,88,37,51,37,16,21
95JJ19,1346,604,742,1164,541,623,154,55,99,28,8,20
95JJ20,1915,566,1349,1685,498,1187,175,44,131,55,24,31
95JJ21,1127,553,574,971,472,499,107,56,51,49,25,24
95JJ22,1223,393,830,1055,340,715,122,34,88,46,19,27
95KK01,987,316,671,815,249,566,108,40,68,64,27,37
95KK02,913,269,644,755,219,536,90,28,62,68,22,46
95KK03,991,295,696,862,258,604,85,24,61,44,13,31
95KK04,1183,372,811,1034,320,714,108,36,72,41,16,25
95KK05,1104,296,808,945,251,694,98,25,73,61,20,41
95KK06,794,221,573,672,181,491,73,21,52,49,19,30
95KK07,950,255,695,804,208,596,112,33,79,34,14,20
95KK08,1161,291,870,994,248,746,135,32,103,32,11,21
95KK09,958,238,720,825,189,636,81,34,47,52,15,37
95KK10,1033,301,732,877,249,628,102,37,65,54,15,39
95KK11,994,309,685,842,251,591,106,39,67,46,19,27
95KK12,976,291,685,848,256,592,83,24,59,45,11,34
95KK13,806,265,541,695,222,473,79,29,50,32,14,18
95KK14,854,248,606,725,213,512,94,22,72,35,13,22
95KK15,1344,351,993,1133,290,843,147,40,107,64,21,43
95KK16,948,286,662,819,249,570,79,24,55,50,13,37
95LL01,2345,671,1674,1976,549,1427,251,78,173,118,44,74
95LL02,1402,336,1066,1223,277,946,131,41,90,48,18,30
95LL03,969,243,726,862,205,657,74,26,48,33,12,21
95LL04,1228,382,846,1053,307,746,120,49,71,55,26,29
95LL05,2030,582,1448,1693,471,1222,268,88,180,69,23,46
95LL06,1477,368,1109,1263,300,963,156,46,110,58,22,36
95LL07,756,216,540,646,183,463,62,20,42,48,13,35
95LL08,1339,385,954,1155,326,829,106,33,73,78,26,52
95LL09,1041,343,698,911,286,625,73,27,46,57,30,27
95LL10,2640,761,1879,2222,639,1583,276,85,191,142,37,105
95LL11,1990,483,1507,1702,413,1289,213,50,163,75,20,55
95LL12,1521,477,1044,1318,399,919,111,38,73,92,40,52
95LL13,1076,292,784,950,258,692,59,16,43,67,18,49
95LL14,939,340,599,787,279,508,96,33,63,56,28,28
95LL15,1302,365,937,1071,281,790,174,59,115,57,25,32
95LL16,3068,699,2369,2692,590,2102,285,84,201,91,25,66
95LL17,1097,292,805,937,240,697,111,34,77,49,18,31
95LL18,1518,404,1114,1239,315,924,203,66,137,76,23,53
95LL19,2535,679,1856,2123,548,1575,306,92,214,106,39,67
95LL20,998,315,683,839,256,583,96,38,58,63,21,42
95LL21,1703,447,1256,1455,358,1097,186,65,121,62,24,38
95LL22,1605,525,1080,1394,440,954,133,49,84,78,36,42
95LL23,843,236,607,703,196,507,80,21,59,60,19,41
95LL24,1878,467,1411,1604,377,1227,198,65,133,76,25,51
95LL25,2329,606,1723,1943,483,1460,296,92,204,90,31,59
95LL26,1691,455,1236,1472,382,1090,159,53,106,60,20,40
95MM01,2059,619,1440,1760,540,1220,211,55,156,88,24,64
95MM02,1436,389,1047,1178,316,862,198,51,147,60,22,38
95MM03,1493,384,1109,1262,321,941,154,38,116,77,25,52
95MM04,711,256,455,586,222,364,71,22,49,54,12,42
95MM05,642,282,360,534,237,297,62,18,44,46,27,19
95MM06,856,362,494,739,318,421,66,24,42,51,20,31
95MM07,985,328,657,806,269,537,130,42,88,49,17,32
95MM08,1144,361,783,953,302,651,120,36,84,71,23,48
95MM09,1434,396,1038,1213,326,887,148,48,100,73,22,51
95MM10,717,325,392,616,284,332,57,21,36,44,20,24
95MM11,585,256,329,511,226,285,37,11,26,37,19,18
95MM12,2014,795,1219,1727,688,1039,185,68,117,102,39,63
95MM13,3276,1123,2153,2812,962,1850,315,106,209,149,55,94
95MM14,859,259,600,760,237,523,64,10,54,35,12,23
95MM15,1876,526,1350,1583,444,1139,211,58,153,82,24,58
95MM16,2487,649,1838,2161,554,1607,231,63,168,95,32,63
95MM17,1639,540,1099,1355,449,906,203,63,140,81,28,53
95MM18,2289,681,1608,1988,584,1404,210,59,151,91,38,53
95MM19,1467,413,1054,1215,350,865,181,37,144,71,26,45
95MM20,1257,392,865,1059,317,742,132,50,82,66,25,41
95MM21,1535,458,1077,1317,396,921,165,46,119,53,16,37
95MM22,964,296,668,813,253,560,99,26,73,52,17,35
95MM23,901,287,614,783,253,530,88,23,65,30,11,19
95MM24,640,280,360,541,238,303,56,21,35,43,21,22
95MM25,2033,796,1237,1784,702,1082,164,58,106,85,36,49
95MM26,1264,422,842,1068,358,710,126,38,88,70,26,44
95MM27,1372,589,783,1217,525,692,105,48,57,50,16,34
95MM28,749,283,466,652,242,410,65,25,40,32,16,16
95MM29,1321,403,918,1154,345,809,96,34,62,71,24,47
95MM30,607,223,384,512,185,327,56,20,36,39,18,21
95NN01,1284,418,866,1083,347,736,117,39,78,84,32,52
