ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2117NI0001,Count,PERSONS,"All categories: Household Composition, All categories: Religion"
LC2117NI0002,Count,PERSONS,"All categories: Household Composition, Catholic"
LC2117NI0003,Count,PERSONS,"All categories: Household Composition, Protestant and Other Christian (including Christian related)"
LC2117NI0004,Count,PERSONS,"All categories: Household Composition, Other religions, no religion and religion not stated"
LC2117NI0005,Count,PERSONS,"One person household, All categories: Religion"
LC2117NI0006,Count,PERSONS,"One person household, Catholic"
LC2117NI0007,Count,PERSONS,"One person household, Protestant and Other Christian (including Christian related)"
LC2117NI0008,Count,PERSONS,"One person household, Other religions, no religion and religion not stated"
LC2117NI0009,Count,PERSONS,"One family and no other people: Total, All categories: Religion"
LC2117NI0010,Count,PERSONS,"One family and no other people: Total, Catholic"
LC2117NI0011,Count,PERSONS,"One family and no other people: Total, Protestant and Other Christian (including Christian related)"
LC2117NI0012,Count,PERSONS,"One family and no other people: Total, Other religions, no religion and religion not stated"
LC2117NI0013,Count,PERSONS,"One family and no other people: Married couple and same-sex civil partnership couple, All categories: Religion"
LC2117NI0014,Count,PERSONS,"One family and no other people: Married couple and same-sex civil partnership couple, Catholic"
LC2117NI0015,Count,PERSONS,"One family and no other people: Married couple and same-sex civil partnership couple, Protestant and Other Christian (including Christian related)"
LC2117NI0016,Count,PERSONS,"One family and no other people: Married couple and same-sex civil partnership couple, Other religions, no religion and religion not stated"
LC2117NI0017,Count,PERSONS,"One family and no other people: Lone parent, All categories: Religion"
LC2117NI0018,Count,PERSONS,"One family and no other people: Lone parent, Catholic"
LC2117NI0019,Count,PERSONS,"One family and no other people: Lone parent, Protestant and Other Christian (including Christian related)"
LC2117NI0020,Count,PERSONS,"One family and no other people: Lone parent, Other religions, no religion and religion not stated"
LC2117NI0021,Count,PERSONS,"One family and no other people: Other 'one family and no other people', All categories: Religion"
LC2117NI0022,Count,PERSONS,"One family and no other people: Other 'one family and no other people', Catholic"
LC2117NI0023,Count,PERSONS,"One family and no other people: Other 'one family and no other people', Protestant and Other Christian (including Christian related)"
LC2117NI0024,Count,PERSONS,"One family and no other people: Other 'one family and no other people', Other religions, no religion and religion not stated"
LC2117NI0025,Count,PERSONS,"Other household types, All categories: Religion"
LC2117NI0026,Count,PERSONS,"Other household types, Catholic"
LC2117NI0027,Count,PERSONS,"Other household types, Protestant and Other Christian (including Christian related)"
LC2117NI0028,Count,PERSONS,"Other household types, Other religions, no religion and religion not stated"
