GeographyCode,LC2107NI0001,LC2107NI0002,LC2107NI0003,LC2107NI0004,LC2107NI0005,LC2107NI0006,LC2107NI0007,LC2107NI0008,LC2107NI0009,LC2107NI0010,LC2107NI0011,LC2107NI0012
95AA01,4202,4106,96,1366,1350,16,793,740,53,2043,2016,27
95AA02,1683,1619,64,387,373,14,228,196,32,1068,1050,18
95AA03,1736,1699,37,509,503,6,238,220,18,989,976,13
95AA04,2922,2906,16,929,924,5,282,278,4,1711,1704,7
95AA05,2586,2537,49,829,818,11,320,306,14,1437,1413,24
95AA06,4421,4332,89,1680,1638,42,558,543,15,2183,2151,32
95AA07,2070,2027,43,573,559,14,236,222,14,1261,1246,15
95AA08,1616,1539,77,473,455,18,248,224,24,895,860,35
95AA09,2105,2017,88,586,564,22,306,273,33,1213,1180,33
95AA10,1884,1816,68,586,570,16,220,197,23,1078,1049,29
95AA11,5109,4793,316,1495,1410,85,880,736,144,2734,2647,87
95AA12,2690,2689,1,845,845,0,191,191,0,1654,1653,1
95AA13,3147,2982,165,1002,943,59,440,391,49,1705,1648,57
95AA14,2275,2267,8,697,696,1,210,205,5,1368,1366,2
95AA15,3906,3497,409,1229,1120,109,869,709,160,1808,1668,140
95AA16,1722,1585,137,479,444,35,310,246,64,933,895,38
95AA17,2044,1969,75,641,622,19,321,288,33,1082,1059,23
95AA18,2369,2336,33,514,510,4,219,207,12,1636,1619,17
95AA19,2555,2522,33,929,919,10,362,351,11,1264,1252,12
95BB01,3485,3460,25,1102,1097,5,359,351,8,2024,2012,12
95BB02,2280,2229,51,507,495,12,290,270,20,1483,1464,19
95BB03,4058,4024,34,1050,1045,5,488,475,13,2520,2504,16
95BB04,2959,2925,34,625,620,5,290,275,15,2044,2030,14
95BB05,3301,3282,19,868,865,3,383,373,10,2050,2044,6
95BB06,2778,2682,96,668,637,31,442,409,33,1668,1636,32
95BB07,2850,2797,53,712,697,15,394,371,23,1744,1729,15
95BB08,2508,2470,38,669,664,5,370,349,21,1469,1457,12
95BB09,2850,2813,37,643,635,8,337,321,16,1870,1857,13
95BB10,3242,3180,62,709,684,25,299,290,9,2234,2206,28
95BB11,2868,2845,23,703,698,5,250,240,10,1915,1907,8
95BB12,2651,2604,47,799,785,14,338,324,14,1514,1495,19
95BB13,4271,4208,63,1318,1296,22,486,469,17,2467,2443,24
95BB14,3036,2997,39,829,818,11,284,266,18,1923,1913,10
95BB15,3358,3315,43,1049,1036,13,403,390,13,1906,1889,17
95BB16,3052,3037,15,788,780,8,248,244,4,2016,2013,3
95BB17,3406,3368,38,1058,1044,14,471,462,9,1877,1862,15
95BB18,4094,4070,24,1157,1153,4,545,535,10,2392,2382,10
95BB19,4603,4536,67,1420,1398,22,527,507,20,2656,2631,25
95BB20,3297,3268,29,970,965,5,416,408,8,1911,1895,16
95BB21,4514,4459,55,1297,1283,14,560,543,17,2657,2633,24
95BB22,2911,2872,39,1007,997,10,428,415,13,1476,1460,16
95BB23,2941,2882,59,753,736,17,284,272,12,1904,1874,30
95CC01,2462,2281,181,753,698,55,334,282,52,1375,1301,74
95CC02,2613,2564,49,851,833,18,336,326,10,1426,1405,21
95CC03,2649,2278,371,874,755,119,505,365,140,1270,1158,112
95CC04,2348,2306,42,816,803,13,313,297,16,1219,1206,13
95CC05,2655,2548,107,892,865,27,350,298,52,1413,1385,28
95CC06,2648,2541,107,754,725,29,382,336,46,1512,1480,32
95CC07,3309,3267,42,1212,1195,17,473,457,16,1624,1615,9
95CC08,2446,2319,127,798,757,41,371,320,51,1277,1242,35
95CC09,3220,3158,62,1003,994,9,462,446,16,1755,1718,37
95CC10,2505,2459,46,689,682,7,289,266,23,1527,1511,16
95CC11,1732,1634,98,467,432,35,277,249,28,988,953,35
95CC12,2650,2627,23,905,903,2,314,302,12,1431,1422,9
95CC13,2365,2334,31,763,755,8,337,327,10,1265,1252,13
95CC14,2892,2862,30,890,879,11,397,383,14,1605,1600,5
95CC15,2781,2706,75,917,887,30,348,332,16,1516,1487,29
95CC16,2715,2648,67,898,888,10,362,332,30,1455,1428,27
95CC17,2609,2559,50,888,872,16,376,365,11,1345,1322,23
95CC18,2270,2087,183,625,577,48,295,224,71,1350,1286,64
95CC19,2599,2557,42,829,820,9,324,310,14,1446,1427,19
95CC20,2857,2726,131,848,811,37,386,344,42,1623,1571,52
95CC21,2791,2745,46,819,804,15,377,362,15,1595,1579,16
95CC22,1676,1510,166,429,377,52,214,154,60,1033,979,54
95DD01,2053,1955,98,465,441,24,182,142,40,1406,1372,34
95DD02,3720,3689,31,1103,1101,2,541,529,12,2076,2059,17
95DD03,3354,3159,195,903,859,44,510,422,88,1941,1878,63
95DD04,1836,1824,12,579,575,4,246,242,4,1011,1007,4
95DD05,1665,1648,17,583,577,6,223,223,0,859,848,11
