ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC3601NI0001,Count,PERSONS,"All categories: Sex, All categories: Health, All categories: NS-SeC"
LC3601NI0002,Count,PERSONS,"All categories: Sex, All categories: Health, Managerial, administrative and professional occupations"
LC3601NI0003,Count,PERSONS,"All categories: Sex, All categories: Health, Intermediate occupations and small employers"
LC3601NI0004,Count,PERSONS,"All categories: Sex, All categories: Health, Routine and manual occupations"
LC3601NI0005,Count,PERSONS,"All categories: Sex, All categories: Health, Never worked, long-term unemployed and full-time students"
LC3601NI0006,Count,PERSONS,"All categories: Sex, Very good health, All categories: NS-SeC"
LC3601NI0007,Count,PERSONS,"All categories: Sex, Very good health, Managerial, administrative and professional occupations"
LC3601NI0008,Count,PERSONS,"All categories: Sex, Very good health, Intermediate occupations and small employers"
LC3601NI0009,Count,PERSONS,"All categories: Sex, Very good health, Routine and manual occupations"
LC3601NI0010,Count,PERSONS,"All categories: Sex, Very good health, Never worked, long-term unemployed and full-time students"
LC3601NI0011,Count,PERSONS,"All categories: Sex, Good health, All categories: NS-SeC"
LC3601NI0012,Count,PERSONS,"All categories: Sex, Good health, Managerial, administrative and professional occupations"
LC3601NI0013,Count,PERSONS,"All categories: Sex, Good health, Intermediate occupations and small employers"
LC3601NI0014,Count,PERSONS,"All categories: Sex, Good health, Routine and manual occupations"
LC3601NI0015,Count,PERSONS,"All categories: Sex, Good health, Never worked, long-term unemployed and full-time students"
LC3601NI0016,Count,PERSONS,"All categories: Sex, Fair, bad or very bad health , All categories: NS-SeC"
LC3601NI0017,Count,PERSONS,"All categories: Sex, Fair, bad or very bad health , Managerial, administrative and professional occupations"
LC3601NI0018,Count,PERSONS,"All categories: Sex, Fair, bad or very bad health , Intermediate occupations and small employers"
LC3601NI0019,Count,PERSONS,"All categories: Sex, Fair, bad or very bad health , Routine and manual occupations"
LC3601NI0020,Count,PERSONS,"All categories: Sex, Fair, bad or very bad health , Never worked, long-term unemployed and full-time students"
LC3601NI0021,Count,PERSONS,"All males, All categories: Health, All categories: NS-SeC"
LC3601NI0022,Count,PERSONS,"All males, All categories: Health, Managerial, administrative and professional occupations"
LC3601NI0023,Count,PERSONS,"All males, All categories: Health, Intermediate occupations and small employers"
LC3601NI0024,Count,PERSONS,"All males, All categories: Health, Routine and manual occupations"
LC3601NI0025,Count,PERSONS,"All males, All categories: Health, Never worked, long-term unemployed and full-time students"
LC3601NI0026,Count,PERSONS,"All males, Very good health, All categories: NS-SeC"
LC3601NI0027,Count,PERSONS,"All males, Very good health, Managerial, administrative and professional occupations"
LC3601NI0028,Count,PERSONS,"All males, Very good health, Intermediate occupations and small employers"
LC3601NI0029,Count,PERSONS,"All males, Very good health, Routine and manual occupations"
LC3601NI0030,Count,PERSONS,"All males, Very good health, Never worked, long-term unemployed and full-time students"
LC3601NI0031,Count,PERSONS,"All males, Good health, All categories: NS-SeC"
LC3601NI0032,Count,PERSONS,"All males, Good health, Managerial, administrative and professional occupations"
LC3601NI0033,Count,PERSONS,"All males, Good health, Intermediate occupations and small employers"
LC3601NI0034,Count,PERSONS,"All males, Good health, Routine and manual occupations"
LC3601NI0035,Count,PERSONS,"All males, Good health, Never worked, long-term unemployed and full-time students"
LC3601NI0036,Count,PERSONS,"All males, Fair, bad or very bad health , All categories: NS-SeC"
LC3601NI0037,Count,PERSONS,"All males, Fair, bad or very bad health , Managerial, administrative and professional occupations"
LC3601NI0038,Count,PERSONS,"All males, Fair, bad or very bad health , Intermediate occupations and small employers"
LC3601NI0039,Count,PERSONS,"All males, Fair, bad or very bad health , Routine and manual occupations"
LC3601NI0040,Count,PERSONS,"All males, Fair, bad or very bad health , Never worked, long-term unemployed and full-time students"
LC3601NI0041,Count,PERSONS,"All females, All categories: Health, All categories: NS-SeC"
LC3601NI0042,Count,PERSONS,"All females, All categories: Health, Managerial, administrative and professional occupations"
LC3601NI0043,Count,PERSONS,"All females, All categories: Health, Intermediate occupations and small employers"
LC3601NI0044,Count,PERSONS,"All females, All categories: Health, Routine and manual occupations"
LC3601NI0045,Count,PERSONS,"All females, All categories: Health, Never worked, long-term unemployed and full-time students"
LC3601NI0046,Count,PERSONS,"All females, Very good health, All categories: NS-SeC"
LC3601NI0047,Count,PERSONS,"All females, Very good health, Managerial, administrative and professional occupations"
LC3601NI0048,Count,PERSONS,"All females, Very good health, Intermediate occupations and small employers"
LC3601NI0049,Count,PERSONS,"All females, Very good health, Routine and manual occupations"
LC3601NI0050,Count,PERSONS,"All females, Very good health, Never worked, long-term unemployed and full-time students"
LC3601NI0051,Count,PERSONS,"All females, Good health, All categories: NS-SeC"
LC3601NI0052,Count,PERSONS,"All females, Good health, Managerial, administrative and professional occupations"
LC3601NI0053,Count,PERSONS,"All females, Good health, Intermediate occupations and small employers"
LC3601NI0054,Count,PERSONS,"All females, Good health, Routine and manual occupations"
LC3601NI0055,Count,PERSONS,"All females, Good health, Never worked, long-term unemployed and full-time students"
LC3601NI0056,Count,PERSONS,"All females, Fair, bad or very bad health , All categories: NS-SeC"
LC3601NI0057,Count,PERSONS,"All females, Fair, bad or very bad health , Managerial, administrative and professional occupations"
LC3601NI0058,Count,PERSONS,"All females, Fair, bad or very bad health , Intermediate occupations and small employers"
LC3601NI0059,Count,PERSONS,"All females, Fair, bad or very bad health , Routine and manual occupations"
LC3601NI0060,Count,PERSONS,"All females, Fair, bad or very bad health , Never worked, long-term unemployed and full-time students"
