GeographyCode,LC6104NI0001,LC6104NI0002,LC6104NI0003,LC6104NI0004,LC6104NI0005,LC6104NI0006,LC6104NI0007,LC6104NI0008,LC6104NI0009,LC6104NI0010,LC6104NI0011,LC6104NI0012,LC6104NI0013,LC6104NI0014,LC6104NI0015
95AA01,2343,1363,980,547,291,256,734,565,169,888,410,478,174,97,77
95AA02,826,425,401,98,46,52,198,147,51,375,149,226,155,83,72
95AA03,775,391,384,88,32,56,170,131,39,357,141,216,160,87,73
95AA04,1570,848,722,355,169,186,531,394,137,571,229,342,113,56,57
95AA05,1276,657,619,317,143,174,374,303,71,477,149,328,108,62,46
95AA06,2093,1031,1062,377,193,184,482,345,137,1020,365,655,214,128,86
95AA07,1046,555,491,223,108,115,288,230,58,415,156,259,120,61,59
95AA08,700,335,365,75,33,42,150,112,38,340,130,210,135,60,75
95AA09,915,454,461,162,80,82,180,126,54,397,165,232,176,83,93
95AA10,807,401,406,150,60,90,165,130,35,358,146,212,134,65,69
95AA11,2800,1459,1341,640,287,353,666,496,170,1151,467,684,343,209,134
95AA12,1459,794,665,426,204,222,446,348,98,478,171,307,109,71,38
95AA13,1573,791,782,391,175,216,419,324,95,603,213,390,160,79,81
95AA14,1151,593,558,294,137,157,370,282,88,412,140,272,75,34,41
95AA15,2115,1057,1058,461,217,244,438,315,123,874,342,532,342,183,159
95AA16,828,431,397,91,41,50,151,122,29,381,159,222,205,109,96
95AA17,1009,509,500,188,79,109,208,154,54,438,183,255,175,93,82
95AA18,1123,596,527,391,212,179,301,207,94,370,139,231,61,38,23
95AA19,1186,632,554,255,106,149,417,342,75,413,136,277,101,48,53
95BB01,1878,955,923,395,198,197,519,392,127,821,288,533,143,77,66
95BB02,929,482,447,152,78,74,204,165,39,436,168,268,137,71,66
95BB03,1710,881,829,277,118,159,511,398,113,740,257,483,182,108,74
95BB04,1326,693,633,357,188,169,336,261,75,534,196,338,99,48,51
95BB05,1696,867,829,348,162,186,530,389,141,671,242,429,147,74,73
95BB06,1194,590,604,165,71,94,254,192,62,580,231,349,195,96,99
95BB07,1302,637,665,221,93,128,323,254,69,613,207,406,145,83,62
95BB08,1232,603,629,173,74,99,296,223,73,625,229,396,138,77,61
95BB09,1534,789,745,353,173,180,396,290,106,630,235,395,155,91,64
95BB10,1493,760,733,391,196,195,396,267,129,580,218,362,126,79,47
95BB11,1218,603,615,178,73,105,296,218,78,581,222,359,163,90,73
95BB12,1138,561,577,234,122,112,279,198,81,492,163,329,133,78,55
95BB13,2103,1041,1062,411,197,214,478,357,121,980,357,623,234,130,104
95BB14,1546,800,746,462,219,243,433,316,117,536,196,340,115,69,46
95BB15,1546,819,727,271,110,161,545,435,110,608,195,413,122,79,43
95BB16,1558,866,692,436,232,204,465,348,117,546,220,326,111,66,45
95BB17,1703,844,859,283,120,163,464,345,119,772,282,490,184,97,87
95BB18,1938,998,940,394,196,198,557,422,135,861,306,555,126,74,52
95BB19,2497,1269,1228,445,211,234,591,459,132,1244,468,776,217,131,86
95BB20,1355,696,659,217,83,134,473,374,99,534,164,370,131,75,56
95BB21,2057,1050,1007,309,135,174,607,476,131,942,327,615,199,112,87
95BB22,1258,612,646,180,76,104,309,241,68,580,204,376,189,91,98
95BB23,1532,804,728,360,176,184,377,292,85,691,277,414,104,59,45
95CC01,994,489,505,182,73,109,222,167,55,435,186,249,155,63,92
95CC02,1287,694,593,280,114,166,404,328,76,494,191,303,109,61,48
95CC03,995,488,507,133,55,78,211,159,52,433,184,249,218,90,128
95CC04,1074,599,475,198,92,106,338,278,60,422,165,257,116,64,52
95CC05,1212,683,529,238,102,136,371,297,74,472,202,270,131,82,49
95CC06,1264,611,653,331,146,185,297,213,84,518,190,328,118,62,56
95CC07,1474,800,674,266,99,167,482,394,88,583,224,359,143,83,60
95CC08,944,479,465,191,75,116,237,184,53,390,155,235,126,65,61
95CC09,1722,942,780,395,177,218,545,432,113,661,259,402,121,74,47
95CC10,1243,705,538,320,158,162,372,284,88,441,188,253,110,75,35
95CC11,670,338,332,120,50,70,169,136,33,281,99,182,100,53,47
95CC12,1282,699,583,269,118,151,406,323,83,491,192,299,116,66,50
95CC13,1186,654,532,232,93,139,367,299,68,463,192,271,124,70,54
95CC14,1449,757,692,315,140,175,380,275,105,633,272,361,121,70,51
95CC15,1318,714,604,296,135,161,379,294,85,524,216,308,119,69,50
95CC16,1217,636,581,204,92,112,343,279,64,538,207,331,132,58,74
95CC17,1337,723,614,305,136,169,402,319,83,516,211,305,114,57,57
95CC18,1049,527,522,297,147,150,251,170,81,385,152,233,116,58,58
