GeographyCode,LC6109NI0001,LC6109NI0002,LC6109NI0003,LC6109NI0004,LC6109NI0005,LC6109NI0006,LC6109NI0007,LC6109NI0008,LC6109NI0009,LC6109NI0010,LC6109NI0011,LC6109NI0012,LC6109NI0013,LC6109NI0014,LC6109NI0015,LC6109NI0016,LC6109NI0017,LC6109NI0018
95CC19,1283,357,926,158,66,92,280,63,217,334,93,241,295,55,240,216,80,136
95CC20,1455,387,1068,171,61,110,308,53,255,354,97,257,359,85,274,263,91,172
95CC21,1384,370,1014,189,61,128,317,69,248,359,97,262,291,67,224,228,76,152
95CC22,747,213,534,120,49,71,174,36,138,164,42,122,165,45,120,124,41,83
95DD01,897,247,650,86,41,45,151,34,117,219,47,172,228,59,169,213,66,147
95DD02,1960,501,1459,233,95,138,471,86,385,533,135,398,422,97,325,301,88,213
95DD03,1747,414,1333,183,72,111,452,72,380,499,103,396,358,83,275,255,84,171
95DD04,704,246,458,120,48,72,157,56,101,166,49,117,150,51,99,111,42,69
95DD05,674,242,432,114,59,55,138,42,96,173,61,112,151,54,97,98,26,72
95DD06,1167,309,858,143,56,87,229,42,187,219,54,165,316,81,235,260,76,184
95DD07,1505,418,1087,156,70,86,322,77,245,400,102,298,349,76,273,278,93,185
95DD08,943,240,703,120,33,87,291,61,230,230,54,176,185,48,137,117,44,73
95DD09,1276,348,928,127,51,76,204,48,156,354,93,261,346,90,256,245,66,179
95DD10,1277,359,918,190,68,122,273,61,212,336,91,245,282,62,220,196,77,119
95DD11,918,255,663,130,51,79,263,68,195,267,66,201,147,29,118,111,41,70
95DD12,1268,332,936,166,58,108,245,38,207,309,98,211,305,69,236,243,69,174
95DD13,727,198,529,90,31,59,214,60,154,155,35,120,144,32,112,124,40,84
95DD14,1649,455,1194,207,97,110,246,50,196,470,127,343,475,105,370,251,76,175
95DD15,1694,422,1272,193,83,110,398,61,337,499,122,377,341,87,254,263,69,194
95DD16,1548,418,1130,198,82,116,301,49,252,389,94,295,370,100,270,290,93,197
95DD17,1720,458,1262,194,81,113,412,80,332,466,119,347,353,100,253,295,78,217
95DD18,820,240,580,111,45,66,186,41,145,191,51,140,175,44,131,157,59,98
95DD19,1619,446,1173,231,95,136,357,74,283,418,107,311,375,90,285,238,80,158
95DD20,666,229,437,112,47,65,134,38,96,172,63,109,142,44,98,106,37,69
95DD21,1050,291,759,151,70,81,251,42,209,239,57,182,208,56,152,201,66,135
95DD22,1466,382,1084,213,86,127,340,59,281,330,94,236,339,78,261,244,65,179
95DD23,1311,356,955,168,68,100,232,44,188,334,94,240,310,88,222,267,62,205
95DD24,1314,359,955,173,75,98,304,62,242,313,80,233,294,68,226,230,74,156
95EE01,785,185,600,95,30,65,233,40,193,218,56,162,161,36,125,78,23,55
95EE02,936,258,678,116,44,72,239,61,178,210,58,152,233,50,183,138,45,93
95EE03,815,227,588,92,49,43,185,49,136,201,46,155,199,43,156,138,40,98
95EE04,904,215,689,98,39,59,223,39,184,254,46,208,210,60,150,119,31,88
95EE05,699,202,497,76,30,46,118,26,92,176,45,131,209,62,147,120,39,81
95EE06,974,239,735,148,40,108,240,49,191,270,68,202,209,51,158,107,31,76
95EE07,702,219,483,75,38,37,174,44,130,201,57,144,165,48,117,87,32,55
95EE08,720,178,542,74,26,48,129,22,107,166,45,121,203,49,154,148,36,112
95EE09,855,241,614,124,43,81,179,41,138,212,69,143,205,50,155,135,38,97
95EE10,803,183,620,107,36,71,216,37,179,202,40,162,165,40,125,113,30,83
95EE11,776,177,599,107,33,74,157,23,134,160,35,125,177,40,137,175,46,129
95EE12,1024,303,721,142,64,78,274,55,219,284,87,197,224,65,159,100,32,68
95EE13,539,160,379,53,19,34,124,28,96,114,27,87,134,48,86,114,38,76
95EE14,1167,337,830,130,53,77,295,68,227,325,88,237,268,80,188,149,48,101
95EE15,782,210,572,94,35,59,180,29,151,211,54,157,162,46,116,135,46,89
95EE16,945,270,675,110,52,58,227,52,175,246,61,185,231,69,162,131,36,95
95FF01,2430,629,1801,298,142,156,568,97,471,648,157,491,633,155,478,283,78,205
95FF02,1309,347,962,176,61,115,302,55,247,365,102,263,277,77,200,189,52,137
95FF03,1458,425,1033,233,99,134,410,76,334,343,110,233,301,81,220,171,59,112
95FF04,1290,359,931,168,70,98,227,38,189,292,84,208,343,106,237,260,61,199
95FF05,1139,281,858,128,46,82,292,56,236,326,62,264,242,67,175,151,50,101
95FF06,2058,533,1525,214,88,126,491,83,408,670,178,492,460,112,348,223,72,151
95FF07,1086,353,733,158,77,81,292,80,212,275,87,188,256,74,182,105,35,70
95FF08,978,289,689,129,63,66,189,39,150,243,61,182,256,73,183,161,53,108
95FF09,1049,258,791,114,48,66,270,50,220,263,70,193,244,49,195,158,41,117
95FF10,1744,427,1317,192,65,127,416,74,342,494,131,363,396,100,296,246,57,189
95FF11,1292,327,965,171,66,105,281,45,236,317,79,238,272,70,202,251,67,184
95FF12,1345,345,1000,188,82,106,344,56,288,308,69,239,292,72,220,213,66,147
95FF13,1288,339,949,166,66,100,274,47,227,334,82,252,305,84,221,209,60,149
95FF14,1194,291,903,126,54,72,153,27,126,348,75,273,336,71,265,231,64,167
95FF15,1145,316,829,157,66,91,332,63,269,275,71,204,209,56,153,172,60,112
95FF16,1089,286,803,116,47,69,223,43,180,282,60,222,281,73,208,187,63,124
95FF17,727,186,541,94,40,54,235,39,196,175,43,132,122,26,96,101,38,63
95GG01,1805,613,1192,299,154,145,407,103,304,355,104,251,452,143,309,292,109,183
95GG02,1575,738,837,351,198,153,463,211,252,368,164,204,260,108,152,133,57,76
95GG03,3077,779,2298,298,156,142,768,129,639,866,182,684,709,178,531,436,134,302
95GG04,1629,568,1061,309,152,157,533,151,382,334,110,224,305,100,205,148,55,93
95GG05,3481,799,2682,425,184,241,1479,272,1207,799,138,661,515,114,401,263,91,172
95GG06,2437,769,1668,381,190,191,599,150,449,578,180,398,584,161,423,295,88,207
95GG07,1974,754,1220,332,191,141,531,168,363,529,194,335,389,129,260,193,72,121
95GG08,2085,671,1414,261,149,112,615,150,465,523,162,361,446,133,313,240,77,163
95GG09,2892,796,2096,325,185,140,693,116,577,750,187,563,689,178,511,435,130,305
95GG10,1844,560,1284,389,184,205,667,144,523,358,94,264,274,89,185,156,49,107
95GG11,2654,638,2016,319,136,183,961,161,800,635,141,494,473,118,355,266,82,184
95GG12,4561,2318,2243,2332,1783,549,1228,265,963,536,129,407,288,88,200,177,53,124
95GG13,2023,589,1434,223,120,103,466,109,357,476,130,346,517,134,383,341,96,245
95GG14,2368,706,1662,292,160,132,391,78,313,503,146,357,719,184,535,463,138,325
95GG15,2754,690,2064,261,119,142,545,76,469,784,196,588,734,163,571,430,136,294
95GG16,2404,714,1690,351,180,171,606,144,462,579,151,428,544,151,393,324,88,236
95GG17,1981,681,1300,305,174,131,492,147,345,440,147,293,487,141,346,257,72,185
95GG18,1611,579,1032,308,158,150,536,166,370,327,112,215,301,94,207,139,49,90
95GG19,1197,459,738,246,117,129,330,122,208,247,86,161,235,86,149,139,48,91
95GG20,1835,587,1248,338,156,182,676,155,521,401,122,279,260,96,164,160,58,102
95GG21,1471,567,904,301,169,132,481,152,329,321,108,213,239,93,146,129,45,84
95GG22,2098,748,1350,335,209,126,499,142,357,447,131,316,554,180,374,263,86,177
95GG23,2182,630,1552,268,165,103,411,75,336,522,125,397,564,137,427,417,128,289
95GG24,2028,618,1410,266,144,122,434,99,335,509,131,378,491,139,352,328,105,223
95GG25,2202,833,1369,425,250,175,534,157,377,409,145,264,583,195,388,251,86,165
95GG26,1292,444,848,215,101,114,354,102,252,290,103,187,273,89,184,160,49,111
95GG27,2416,917,1499,455,263,192,659,185,474,616,229,387,451,153,298,235,87,148
95GG28,2369,761,1608,338,165,173,629,178,451,582,165,417,521,175,346,299,78,221
95GG29,2262,522,1740,291,131,160,998,153,845,539,119,420,293,83,210,141,36,105
95GG30,2301,682,1619,257,143,114,463,95,368,602,170,432,607,160,447,372,114,258
95GG31,2576,904,1672,441,236,205,665,172,493,545,193,352,594,174,420,331,129,202
95GG32,2474,790,1684,326,166,160,769,207,562,558,154,404,552,168,384,269,95,174
95GG33,2733,656,2077,301,157,144,620,75,545,550,118,432,710,147,563,552,159,393
95GG34,2394,666,1728,279,164,115,603,101,502,548,145,403,572,124,448,392,132,260
95GG35,1440,580,860,267,147,120,460,164,296,302,110,192,257,93,164,154,66,88
95GG36,2907,793,2114,307,158,149,749,139,610,768,167,601,713,197,516,370,132,238
95GG37,3458,676,2782,331,146,185,1286,137,1149,849,141,708,646,158,488,346,94,252
95GG38,3585,746,2839,321,147,174,1298,154,1144,763,134,629,785,174,611,418,137,281
95GG39,3077,774,2303,635,293,342,1373,231,1142,526,119,407,358,85,273,185,46,139
95GG40,1057,406,651,186,106,80,323,113,210,216,68,148,224,79,145,108,40,68
95GG41,2471,664,1807,232,125,107,350,49,301,635,148,487,716,182,534,538,160,378
95GG42,4117,1658,2459,1380,1101,279,932,120,812,639,126,513,677,151,526,489,160,329
95GG43,2383,632,1751,301,144,157,800,136,664,586,141,445,430,117,313,266,94,172
95GG44,2305,642,1663,402,179,223,934,176,758,495,138,357,307,88,219,167,61,106
95GG45,2000,519,1481,213,107,106,516,115,401,446,95,351,464,105,359,361,97,264
95GG46,1532,695,837,340,213,127,393,155,238,323,139,184,334,134,200,142,54,88
95GG47,1937,630,1307,308,177,131,612,151,461,453,125,328,369,116,253,195,61,134
95GG48,1478,694,784,302,179,123,417,182,235,356,171,185,259,110,149,144,52,92
95GG49,4321,1594,2727,1735,1137,598,1528,236,1292,524,100,424,350,71,279,184,50,134
95GG50,2415,585,1830,377,147,230,949,180,769,596,115,481,339,88,251,154,55,99
95GG51,1286,495,791,212,113,99,345,114,231,257,87,170,262,97,165,210,84,126
95HH01,848,239,609,90,43,47,174,42,132,224,56,168,216,50,166,144,48,96
95HH02,1523,456,1067,189,106,83,240,50,190,458,119,339,421,109,312,215,72,143
95HH03,676,187,489,69,31,38,123,24,99,139,37,102,176,40,136,169,55,114
95HH04,1593,461,1132,218,115,103,248,54,194,337,95,242,507,120,387,283,77,206
95HH05,882,268,614,152,57,95,232,71,161,233,65,168,179,49,130,86,26,60
95HH06,2494,708,1786,336,145,191,410,89,321,786,214,572,654,175,479,308,85,223
95HH07,635,187,448,98,37,61,172,45,127,155,40,115,143,40,103,67,25,42
95HH08,1311,331,980,174,85,89,301,48,253,304,60,244,321,71,250,211,67,144
95HH09,1091,279,812,131,58,73,315,65,250,255,59,196,235,46,189,155,51,104
95HH10,1221,342,879,127,73,54,194,42,152,378,96,282,317,70,247,205,61,144
95HH11,548,176,372,88,33,55,151,42,109,112,28,84,105,34,71,92,39,53
95HH12,705,194,511,103,38,65,146,30,116,152,48,104,153,29,124,151,49,102
95HH13,536,180,356,78,35,43,171,43,128,110,39,71,122,45,77,55,18,37
95HH14,556,165,391,76,25,51,129,31,98,128,30,98,127,39,88,96,40,56
95HH15,1273,400,873,223,121,102,248,52,196,291,76,215,342,97,245,169,54,115
95HH16,958,252,706,102,49,53,150,25,125,241,62,179,258,55,203,207,61,146
95HH17,1254,350,904,162,72,90,221,38,183,322,88,234,322,80,242,227,72,155
95II01,1518,457,1061,174,99,75,236,43,193,365,90,275,445,130,315,298,95,203
95II02,2228,598,1630,241,142,99,424,67,357,606,140,466,662,159,503,295,90,205
95II03,1936,479,1457,196,112,84,412,61,351,522,105,417,583,134,449,223,67,156
95II04,2162,621,1541,296,141,155,503,101,402,619,174,445,493,124,369,251,81,170
95II05,1673,486,1187,239,134,105,322,59,263,402,108,294,470,120,350,240,65,175
95II06,1751,443,1308,185,83,102,403,65,338,433,92,341,494,115,379,236,88,148
95II07,822,254,568,112,51,61,211,54,157,201,61,140,175,46,129,123,42,81
95II08,1176,324,852,162,80,82,288,50,238,310,80,230,269,72,197,147,42,105
95II09,1727,458,1269,192,97,95,348,70,278,542,119,423,422,103,319,223,69,154
95II10,1119,352,767,188,85,103,272,71,201,283,91,192,247,62,185,129,43,86
95II11,1310,332,978,115,55,60,258,34,224,336,62,274,404,106,298,197,75,122
95II12,1148,325,823,106,58,48,197,41,156,321,77,244,348,100,248,176,49,127
95II13,1200,374,826,142,81,61,285,76,209,342,93,249,246,63,183,185,61,124
95II14,1223,319,904,133,65,68,237,33,204,315,66,249,336,81,255,202,74,128
95II15,1675,397,1278,140,80,60,365,57,308,490,97,393,442,89,353,238,74,164
95II16,926,273,653,130,57,73,208,50,158,237,71,166,220,55,165,131,40,91
95II17,1132,342,790,138,70,68,241,56,185,271,73,198,308,87,221,174,56,118
95II18,943,264,679,128,66,62,230,33,197,247,67,180,213,52,161,125,46,79
95II19,1917,543,1374,271,128,143,223,46,177,373,93,280,683,155,528,367,121,246
95II20,1406,309,1097,126,67,59,408,55,353,350,67,283,331,63,268,191,57,134
95II21,1016,331,685,169,72,97,267,75,192,224,70,154,219,70,149,137,44,93
95II22,1049,312,737,127,57,70,218,52,166,247,71,176,262,76,186,195,56,139
95II23,1059,288,771,141,85,56,206,28,178,277,68,209,299,66,233,136,41,95
95JJ01,1210,305,905,129,40,89,213,34,179,308,82,226,320,82,238,240,67,173
95JJ02,964,318,646,105,61,44,194,56,138,212,49,163,264,83,181,189,69,120
95JJ03,917,361,556,134,75,59,191,77,114,232,83,149,194,59,135,166,67,99
95JJ04,1316,361,955,137,62,75,249,53,196,359,96,263,350,88,262,221,62,159
95JJ05,678,219,459,105,63,42,183,48,135,135,29,106,153,41,112,102,38,64
95JJ06,910,306,604,110,61,49,246,77,169,250,80,170,201,49,152,103,39,64
95JJ07,1013,391,622,132,73,59,319,109,210,235,88,147,212,79,133,115,42,73
95JJ08,1498,563,935,327,249,78,213,46,167,342,80,262,371,106,265,245,82,163
95JJ09,886,258,628,83,38,45,143,34,109,173,48,125,237,60,177,250,78,172
95JJ10,1147,323,824,146,49,97,245,57,188,323,90,233,245,81,164,188,46,142
95JJ11,1576,483,1093,136,67,69,275,74,201,478,129,349,420,118,302,267,95,172
95JJ12,1142,315,827,152,61,91,299,65,234,265,63,202,248,76,172,178,50,128
95JJ13,1917,578,1339,210,113,97,368,87,281,470,119,351,563,157,406,306,102,204
95JJ14,1073,326,747,121,64,57,195,56,139,262,71,191,253,66,187,242,69,173
95JJ15,778,219,559,77,25,52,206,64,142,173,38,135,166,36,130,156,56,100
95JJ16,712,256,456,96,63,33,192,70,122,134,44,90,162,34,128,128,45,83
95JJ17,1091,286,805,109,41,68,208,38,170,283,85,198,297,81,216,194,41,153
95JJ18,833,255,578,82,40,42,179,35,144,194,53,141,217,60,157,161,67,94
95JJ19,1346,604,742,465,378,87,200,44,156,194,54,140,263,67,196,224,61,163
95JJ20,1915,566,1349,198,101,97,351,75,276,554,147,407,551,154,397,261,89,172
95JJ21,1127,553,574,373,323,50,179,42,137,183,55,128,231,70,161,161,63,98
95JJ22,1223,393,830,118,69,49,203,53,150,300,83,217,361,108,253,241,80,161
95KK01,987,316,671,148,62,86,298,69,229,282,106,176,159,54,105,100,25,75
95KK02,913,269,644,111,52,59,249,54,195,222,60,162,176,53,123,155,50,105
95KK03,991,295,696,167,67,100,254,51,203,255,76,179,190,61,129,125,40,85
95KK04,1183,372,811,177,76,101,372,85,287,273,75,198,264,88,176,97,48,49
95KK05,1104,296,808,191,76,115,325,58,267,233,60,173,230,73,157,125,29,96
95KK06,794,221,573,140,44,96,214,44,170,154,39,115,165,55,110,121,39,82
95KK07,950,255,695,124,51,73,200,36,164,257,67,190,203,51,152,166,50,116
95KK08,1161,291,870,129,57,72,386,60,326,283,67,216,215,63,152,148,44,104
95KK09,958,238,720,142,52,90,303,47,256,245,63,182,167,43,124,101,33,68
95KK10,1033,301,732,175,73,102,222,43,179,265,84,181,219,61,158,152,40,112
95KK11,994,309,685,161,72,89,268,63,205,261,72,189,185,62,123,119,40,79
95KK12,976,291,685,165,74,91,286,56,230,188,46,142,207,67,140,130,48,82
95KK13,806,265,541,127,69,58,153,37,116,192,62,130,183,56,127,151,41,110
95KK14,854,248,606,146,51,95,185,45,140,205,64,141,185,51,134,133,37,96
95KK15,1344,351,993,190,72,118,398,77,321,325,83,242,268,80,188,163,39,124
95KK16,948,286,662,141,73,68,256,44,212,205,52,153,219,65,154,127,52,75
95LL01,2345,671,1674,340,159,181,519,109,410,660,162,498,547,152,395,279,89,190
95LL02,1402,336,1066,168,61,107,431,89,342,351,82,269,273,59,214,179,45,134
95LL03,969,243,726,119,42,77,329,63,266,249,69,180,153,34,119,119,35,84
95LL04,1228,382,846,201,95,106,336,72,264,257,75,182,283,89,194,151,51,100
95LL05,2030,582,1448,269,134,135,332,77,255,545,143,402,545,132,413,339,96,243
95LL06,1477,368,1109,198,87,111,380,71,309,324,69,255,356,71,285,219,70,149
95LL07,756,216,540,125,46,79,202,50,152,163,45,118,172,48,124,94,27,67
95LL08,1339,385,954,234,101,133,390,96,294,296,79,217,292,80,212,127,29,98
95LL09,1041,343,698,186,90,96,279,74,205,239,89,150,205,49,156,132,41,91
95LL10,2640,761,1879,427,220,207,549,107,442,720,198,522,616,149,467,328,87,241
95LL11,1990,483,1507,221,91,130,504,84,420,541,122,419,437,104,333,287,82,205
95LL12,1521,477,1044,248,116,132,560,138,422,385,116,269,210,57,153,118,50,68
95LL13,1076,292,784,146,74,72,303,66,237,303,64,239,188,48,140,136,40,96
95LL14,939,340,599,190,109,81,251,67,184,155,55,100,209,54,155,134,55,79
95LL15,1302,365,937,172,78,94,271,51,220,279,76,203,341,79,262,239,81,158
95LL16,3068,699,2369,387,146,241,989,162,827,750,156,594,592,121,471,350,114,236
95LL17,1097,292,805,147,63,84,243,50,193,273,60,213,237,56,181,197,63,134
95LL18,1518,404,1114,180,89,91,356,58,298,376,94,282,333,73,260,273,90,183
95LL19,2535,679,1856,277,132,145,527,102,425,778,189,589,626,155,471,327,101,226
95LL20,998,315,683,147,68,79,261,74,187,261,78,183,204,54,150,125,41,84
95LL21,1703,447,1256,216,91,125,520,113,407,466,110,356,297,74,223,204,59,145
95LL22,1605,525,1080,260,143,117,551,123,428,360,110,250,274,93,181,160,56,104
95LL23,843,236,607,119,50,69,256,73,183,183,36,147,165,45,120,120,32,88
95LL24,1878,467,1411,222,79,143,536,85,451,408,110,298,371,98,273,341,95,246
95LL25,2329,606,1723,263,122,141,609,99,510,583,136,447,539,139,400,335,110,225
95LL26,1691,455,1236,249,134,115,415,65,350,389,104,285,423,92,331,215,60,155
95MM01,2059,619,1440,256,131,125,584,147,437,540,146,394,436,123,313,243,72,171
95MM02,1436,389,1047,167,91,76,259,45,214,261,77,184,442,100,342,307,76,231
95MM03,1493,384,1109,187,68,119,360,61,299,422,109,313,328,85,243,196,61,135
95MM04,711,256,455,112,73,39,185,66,119,123,28,95,189,61,128,102,28,74
95MM05,642,282,360,129,82,47,169,57,112,132,49,83,132,54,78,80,40,40
95MM06,856,362,494,141,82,59,236,88,148,206,87,119,170,63,107,103,42,61
95MM07,985,328,657,128,71,57,218,60,158,214,65,149,243,71,172,182,61,121
95MM08,1144,361,783,153,82,71,252,70,182,250,66,184,298,76,222,191,67,124
95MM09,1434,396,1038,169,77,92,301,68,233,427,111,316,319,85,234,218,55,163
95MM10,717,325,392,142,79,63,205,77,128,165,84,81,131,50,81,74,35,39
95MM11,585,256,329,124,69,55,154,64,90,130,43,87,119,56,63,58,24,34
95MM12,2014,795,1219,328,201,127,519,179,340,482,179,303,487,172,315,198,64,134
95MM13,3276,1123,2153,464,285,179,703,217,486,1027,303,724,740,213,527,342,105,237
95MM14,859,259,600,107,56,51,240,67,173,243,60,183,151,46,105,118,30,88
95MM15,1876,526,1350,192,105,87,332,77,255,547,142,405,528,120,408,277,82,195
95MM16,2487,649,1838,258,128,130,722,150,572,745,159,586,494,130,364,268,82,186
95MM17,1639,540,1099,232,144,88,373,108,265,311,92,219,474,114,360,249,82,167
95MM18,2289,681,1608,270,154,116,607,130,477,723,196,527,446,128,318,243,73,170
95MM19,1467,413,1054,173,94,79,376,94,282,354,83,271,303,65,238,261,77,184
95MM20,1257,392,865,139,82,57,314,86,228,331,80,251,304,86,218,169,58,111
95MM21,1535,458,1077,198,98,100,333,71,262,358,101,257,391,108,283,255,80,175
95MM22,964,296,668,114,71,43,216,47,169,198,51,147,238,57,181,198,70,128
95MM23,901,287,614,132,73,59,296,79,217,166,48,118,187,49,138,120,38,82
95MM24,640,280,360,124,75,49,155,55,100,160,73,87,135,55,80,66,22,44
95MM25,2033,796,1237,356,199,157,618,214,404,468,178,290,410,131,279,181,74,107
95MM26,1264,422,842,229,129,100,289,72,217,216,63,153,352,109,243,178,49,129
95MM27,1372,589,783,413,304,109,386,109,277,213,64,149,218,66,152,142,46,96
95MM28,749,283,466,120,64,56,206,71,135,190,69,121,170,56,114,63,23,40
95MM29,1321,403,918,167,76,91,450,106,344,352,95,257,241,82,159,111,44,67
95MM30,607,223,384,83,49,34,154,53,101,141,41,100,147,51,96,82,29,53
95NN01,1284,418,866,179,79,100,314,80,234,298,98,200,244,75,169,249,86,163
95NN02,1021,263,758,155,76,79,187,30,157,220,47,173,253,48,205,206,62,144
95NN03,1287,355,932,179,85,94,276,59,217,344,81,263,312,69,243,176,61,115
95NN04,1054,315,739,176,88,88,373,86,287,247,67,180,159,43,116,99,31,68
95NN05,1102,322,780,139,58,81,303,58,245,278,86,192,214,64,150,168,56,112
95NN06,1462,419,1043,222,87,135,364,88,276,377,120,257,316,72,244,183,52,131
95NN07,1361,451,910,211,123,88,354,77,277,350,107,243,278,77,201,168,67,101
95NN08,1597,472,1125,226,102,124,289,68,221,377,105,272,440,117,323,265,80,185
95NN09,1497,392,1105,162,70,92,269,55,214,343,98,245,421,93,328,302,76,226
95NN10,1319,411,908,161,81,80,219,49,170,325,86,239,351,106,245,263,89,174
95NN11,1826,495,1331,293,122,171,380,62,318,471,124,347,450,111,339,232,76,156
95NN12,1259,355,904,184,89,95,289,55,234,320,82,238,242,55,187,224,74,150
95NN13,1461,408,1053,169,76,93,266,52,214,397,103,294,353,92,261,276,85,191
95NN14,1617,419,1198,367,111,256,383,84,299,365,84,281,295,71,224,207,69,138
95NN15,1275,338,937,152,62,90,291,54,237,331,86,245,305,77,228,196,59,137
95NN16,1587,468,1119,201,87,114,233,47,186,409,111,298,412,111,301,332,112,220
95NN17,863,281,582,135,62,73,199,49,150,161,47,114,201,66,135,167,57,110
