DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC6113NI","ECONOMIC ACTIVITY BY LIVING ARRANGEMENTS","All usual residents aged 16 to 74","1. 'Part-time' is defined as working 30 hours or less per week. 'Full-time' is defined as working 31 or more hours per week.; 2. A person not living in a couple can be classified as married or in a same-sex civil partnership if they denote their marital or same-sex civil partnership status as married or in a same-sex civil partnership but have no spouse or partner resident in the household.; 3. The living arrangements variable is different to marital or same-sex civil partnership status. It combines information from both marital and same-sex civil partnership status and the relationship matrix. Therefore, for example, a person living as part of a 'cohabiting couple' could in fact be married (to someone else) but will not appear as married or separated in this classification."
