GeographyCode,LC2301NI0001,LC2301NI0002,LC2301NI0003,LC2301NI0004,LC2301NI0005,LC2301NI0006,LC2301NI0007,LC2301NI0008,LC2301NI0009,LC2301NI0010,LC2301NI0011,LC2301NI0012,LC2301NI0013,LC2301NI0014,LC2301NI0015,LC2301NI0016,LC2301NI0017,LC2301NI0018,LC2301NI0019,LC2301NI0020,LC2301NI0021,LC2301NI0022,LC2301NI0023,LC2301NI0024,LC2301NI0025,LC2301NI0026,LC2301NI0027,LC2301NI0028,LC2301NI0029,LC2301NI0030,LC2301NI0031,LC2301NI0032
95MM05,2495,2108,46,9,29,8,341,50,1020,843,23,3,19,1,154,29,649,536,12,4,5,3,101,11,826,729,11,2,5,4,86,10
95MM06,2603,2176,42,18,20,4,385,47,1094,867,15,2,12,1,212,22,782,665,11,5,4,2,106,13,727,644,16,11,4,1,67,12
95MM07,2601,385,1868,789,860,219,348,183,1058,186,720,291,349,80,152,81,844,127,614,271,267,76,103,54,699,72,534,227,244,63,93,48
95MM08,2947,1728,836,405,300,131,383,123,1296,786,346,164,123,59,164,49,917,526,270,137,91,42,121,43,734,416,220,104,86,30,98,31
95MM09,3562,2415,826,440,325,61,321,112,1877,1342,386,215,133,38,149,65,1033,664,272,139,116,17,97,33,652,409,168,86,76,6,75,14
95MM10,2750,2378,35,9,17,9,337,35,1251,1071,13,2,10,1,167,8,791,689,12,4,6,2,90,13,708,618,10,3,1,6,80,14
95MM11,2277,2040,16,7,3,6,221,27,1013,886,11,4,3,4,116,12,605,546,4,2,0,2,55,8,659,608,1,1,0,0,50,7
95MM12,5858,4944,294,180,76,38,620,135,3015,2534,141,90,29,22,340,67,1671,1403,93,56,26,11,175,48,1172,1007,60,34,21,5,105,20
95MM13,8872,7633,317,100,125,92,922,258,4956,4334,134,37,58,39,488,120,2284,1921,105,37,31,37,258,88,1632,1378,78,26,36,16,176,50
95MM14,2569,988,1139,487,478,174,442,177,1060,425,423,169,176,78,212,92,787,301,346,153,143,50,140,59,722,262,370,165,159,46,90,26
95MM15,4401,2101,1761,833,746,182,539,310,2338,1204,853,383,369,101,281,165,1288,557,572,282,241,49,159,101,775,340,336,168,136,32,99,44
95MM16,5745,3504,1352,730,455,167,889,425,3194,2015,688,363,222,103,491,241,1590,917,421,235,144,42,252,119,961,572,243,132,89,22,146,65
95MM17,3749,3190,152,57,60,35,407,138,1918,1638,60,19,24,17,220,60,1111,963,44,14,20,10,104,43,720,589,48,24,16,8,83,35
95MM18,5180,3193,1453,765,523,165,534,255,2793,1722,816,406,298,112,255,131,1530,899,440,242,162,36,191,99,857,572,197,117,63,17,88,25
95MM19,3044,963,1612,827,593,192,469,236,1361,482,645,300,254,91,234,110,1086,330,616,329,220,67,140,84,597,151,351,198,119,34,95,42
95MM20,3366,592,2260,1136,875,249,514,268,1347,290,854,451,306,97,203,112,1098,166,741,369,291,81,191,101,921,136,665,316,278,71,120,55
95MM21,3406,1142,1851,770,872,209,413,187,1711,640,867,358,410,99,204,101,1029,322,566,214,284,68,141,64,666,180,418,198,178,42,68,22
95MM22,2492,2119,59,18,26,15,314,111,1124,943,21,5,10,6,160,61,815,691,22,10,7,5,102,39,553,485,16,3,9,4,52,11
95MM23,2521,1881,111,36,35,40,529,183,1175,855,57,12,17,28,263,93,683,517,28,13,8,7,138,55,663,509,26,11,10,5,128,35
95MM24,2503,2275,28,16,9,3,200,48,1085,981,12,7,3,2,92,19,746,675,6,2,4,0,65,15,672,619,10,7,2,1,43,14
95MM25,6363,5457,95,33,34,28,811,109,3382,2888,41,15,16,10,453,41,1753,1499,35,10,13,12,219,38,1228,1070,19,8,5,6,139,30
95MM26,3131,2821,39,10,22,7,271,90,1506,1357,11,3,4,4,138,38,927,836,18,5,11,2,73,34,698,628,10,2,7,1,60,18
95MM27,3833,2542,282,101,80,101,1009,375,1544,979,118,32,34,52,447,155,1314,851,110,48,25,37,353,153,975,712,54,21,21,12,209,67
95MM28,2351,1591,292,107,146,39,468,121,915,611,117,41,55,21,187,54,697,472,82,40,34,8,143,42,739,508,93,26,57,10,138,25
95MM29,3410,2136,689,314,287,88,585,215,1620,1099,258,93,126,39,263,87,1073,626,238,109,96,33,209,93,717,411,193,112,65,16,113,35
95MM30,2083,1782,28,8,9,11,273,79,823,695,12,5,4,3,116,41,568,474,7,3,3,1,87,27,692,613,9,0,2,7,70,11
95NN01,3178,2529,249,83,126,40,400,156,1445,1164,114,34,62,18,167,62,1002,803,65,24,33,8,134,59,731,562,70,25,31,14,99,35
95NN02,2211,1860,127,48,55,24,224,104,1058,898,43,14,20,9,117,48,741,620,57,26,20,11,64,35,412,342,27,8,15,4,43,21
95NN03,2896,448,1898,817,517,564,550,363,1319,226,835,348,210,277,258,174,960,140,630,276,181,173,190,132,617,82,433,193,126,114,102,57
95NN04,2934,2211,142,67,37,38,581,157,1274,982,50,26,14,10,242,75,884,666,45,22,7,16,173,50,776,563,47,19,16,12,166,32
95NN05,2497,1205,851,397,268,186,441,252,1173,573,378,175,117,86,222,131,821,390,280,119,96,65,151,90,503,242,193,103,55,35,68,31
95NN06,3542,2897,276,105,115,56,369,152,1747,1455,114,42,42,30,178,88,1080,888,93,36,41,16,99,28,715,554,69,27,32,10,92,36
95NN07,3258,2761,167,42,87,38,330,120,1495,1316,53,8,33,12,126,48,1045,854,62,19,30,13,129,56,718,591,52,15,24,13,75,16
95NN08,3269,1636,1063,532,355,176,570,359,1652,861,461,217,153,91,330,217,1034,502,367,190,117,60,165,100,583,273,235,125,85,25,75,42
95NN09,3021,875,1620,1071,329,220,526,365,1569,511,767,489,166,112,291,199,957,235,553,374,109,70,169,117,495,129,300,208,54,38,66,49
95NN10,3193,1892,763,319,252,192,538,347,1539,977,291,122,100,69,271,199,988,565,252,115,76,61,171,109,666,350,220,82,76,62,96,39
95NN11,3876,2955,441,213,132,96,480,283,1945,1498,206,106,60,40,241,147,1281,965,156,70,53,33,160,94,650,492,79,37,19,23,79,42
95NN12,2851,1617,826,390,300,136,408,282,1359,784,393,180,136,77,182,132,973,541,276,138,107,31,156,111,519,292,157,72,57,28,70,39
95NN13,3058,1112,1443,725,373,345,503,365,1587,585,759,381,183,195,243,185,962,341,451,218,131,102,170,124,509,186,233,126,59,48,90,56
95NN14,3559,2270,631,126,204,301,658,361,1904,1144,384,61,113,210,376,215,1100,716,176,41,63,72,208,111,555,410,71,24,28,19,74,35
95NN15,2994,948,1436,800,544,92,610,417,1306,443,558,294,222,42,305,214,1016,284,532,298,203,31,200,133,672,221,346,208,119,19,105,70
95NN16,3294,755,1949,1056,463,430,590,424,1708,429,951,504,209,238,328,241,1066,230,645,351,167,127,191,138,520,96,353,201,87,65,71,45
95NN17,2256,1531,383,188,145,50,342,169,939,637,152,80,48,24,150,71,752,502,141,62,60,19,109,62,565,392,90,46,37,7,83,36
95NN18,2702,1843,464,178,210,76,395,205,1338,992,174,74,74,26,172,99,769,478,148,51,71,26,143,75,595,373,142,53,65,24,80,31
95NN19,3381,759,1928,1064,609,255,694,529,1765,427,943,521,288,134,395,323,1107,226,679,366,219,94,202,148,509,106,306,177,102,27,97,58
95NN20,3001,1554,1042,510,329,203,405,236,1466,805,469,225,151,93,192,121,977,470,367,178,117,72,140,79,558,279,206,107,61,38,73,36
95NN21,2687,1781,545,291,157,97,361,204,1220,851,214,120,50,44,155,83,888,569,188,98,60,30,131,86,579,361,143,73,47,23,75,35
95NN22,2686,2056,240,61,142,37,390,228,1315,1041,93,24,57,12,181,109,870,637,97,26,51,20,136,77,501,378,50,11,34,5,73,42
95NN23,3387,2573,426,217,138,71,388,194,1770,1408,200,98,60,42,162,82,1008,747,121,68,38,15,140,76,609,418,105,51,40,14,86,36
95OO01,2592,1920,430,198,198,34,242,46,1359,1050,191,86,90,15,118,17,721,510,137,71,58,8,74,14,512,360,102,41,50,11,50,15
95OO02,2166,1143,800,302,328,170,223,52,1199,688,399,150,146,103,112,28,621,290,249,93,113,43,82,17,346,165,152,59,69,24,29,7
95OO03,2651,929,1457,659,638,160,265,87,1345,523,706,318,298,90,116,32,803,263,438,206,187,45,102,31,503,143,313,135,153,25,47,24
95OO04,2515,1699,598,304,152,142,218,55,1330,958,260,124,61,75,112,30,658,411,188,101,50,37,59,13,527,330,150,79,41,30,47,12
95OO05,2730,1913,315,99,142,74,502,123,1133,793,124,31,64,29,216,50,1009,725,97,30,39,28,187,55,588,395,94,38,39,17,99,18
95OO06,2860,1527,951,377,328,246,382,116,1436,807,442,169,142,131,187,54,979,514,332,136,122,74,133,47,445,206,177,72,64,41,62,15
95OO07,2510,1217,1031,453,399,179,262,114,1297,701,463,180,190,93,133,63,795,341,364,190,117,57,90,33,418,175,204,83,92,29,39,18
95OO08,2713,1454,1031,437,439,155,228,95,1342,762,491,194,215,82,89,38,868,450,323,149,123,51,95,45,503,242,217,94,101,22,44,12
95OO09,2252,1350,730,291,330,109,172,48,1157,734,335,144,133,58,88,23,683,391,236,86,116,34,56,19,412,225,159,61,81,17,28,6
95OO10,3530,3088,135,48,59,28,307,64,1681,1479,41,15,21,5,161,32,1051,905,55,21,16,18,91,26,798,704,39,12,22,5,55,6
95OO11,2485,2125,103,24,52,27,257,57,1110,948,44,13,12,19,118,27,743,626,37,5,26,6,80,20,632,551,22,6,14,2,59,10
95OO12,2803,1872,627,186,330,111,304,87,1384,970,263,71,134,58,151,47,908,558,241,78,127,36,109,31,511,344,123,37,69,17,44,9
95OO13,2716,986,1271,383,652,236,459,259,1235,448,563,153,294,116,224,134,1075,446,443,141,229,73,186,100,406,92,265,89,129,47,49,25
95OO14,2588,1676,652,274,307,71,260,94,1373,927,322,127,159,36,124,46,785,481,217,102,91,24,87,33,430,268,113,45,57,11,49,15
95OO15,2357,1807,208,74,83,51,342,99,1031,787,82,33,23,26,162,50,793,600,70,18,34,18,123,30,533,420,56,23,26,7,57,19
95OO16,2114,451,1426,280,840,306,237,117,947,202,660,134,388,138,85,41,724,132,492,102,285,105,100,57,443,117,274,44,167,63,52,19
95OO17,2724,517,1944,317,1136,491,263,112,1395,298,967,163,532,272,130,63,814,140,581,102,351,128,93,36,515,79,396,52,253,91,40,13
95OO18,2891,1389,1070,314,493,263,432,183,1356,689,472,141,203,128,195,87,1053,484,399,116,183,100,170,69,482,216,199,57,107,35,67,27
95OO19,3009,1679,871,193,462,216,459,138,1668,959,457,101,239,117,252,83,903,493,252,61,129,62,158,45,438,227,162,31,94,37,49,10
95OO20,2189,564,1336,424,664,248,289,145,1016,329,566,169,285,112,121,68,691,171,409,133,194,82,111,52,482,64,361,122,185,54,57,25
95OO21,2351,1859,175,54,73,48,317,101,1049,852,63,26,21,16,134,37,830,646,63,13,29,21,121,44,472,361,49,15,23,11,62,20
95OO22,3106,2816,77,33,36,8,213,50,1645,1503,28,11,13,4,114,26,902,793,32,12,17,3,77,20,559,520,17,10,6,1,22,4
95PP01,2586,515,1854,136,1206,512,217,129,1327,290,936,67,578,291,101,73,823,164,590,47,407,136,69,36,436,61,328,22,221,85,47,20
95PP02,2541,2051,272,10,200,62,218,116,1226,1027,94,5,68,21,105,61,826,640,124,2,91,31,62,30,489,384,54,3,41,10,51,25
95PP03,2540,1712,565,86,354,125,263,130,1296,915,258,37,156,65,123,72,761,498,184,25,122,37,79,29,483,299,123,24,76,23,61,29
95PP04,3185,1644,1175,46,786,343,366,207,1706,905,606,24,404,178,195,106,997,499,378,18,247,113,120,68,482,240,191,4,135,52,51,33
95PP05,2367,962,1231,111,669,451,174,90,1112,500,548,54,267,227,64,35,782,300,424,37,235,152,58,33,473,162,259,20,167,72,52,22
95PP06,3876,1816,1446,163,906,377,614,294,1876,953,622,73,381,168,301,167,1259,547,513,59,317,137,199,84,741,316,311,31,208,72,114,43
95PP07,2812,1620,872,45,597,230,320,191,1429,842,419,16,291,112,168,115,874,458,314,19,225,70,102,52,509,320,139,10,81,48,50,24
95PP08,2678,2047,382,22,325,35,249,76,1538,1201,197,8,169,20,140,32,776,579,120,10,100,10,77,28,364,267,65,4,56,5,32,16
95PP09,1707,1194,172,18,100,54,341,71,616,445,43,3,19,21,128,19,546,365,58,7,30,21,123,30,545,384,71,8,51,12,90,22
95PP10,2387,1820,448,24,361,63,119,43,1288,1033,205,9,164,32,50,14,706,502,157,9,126,22,47,23,393,285,86,6,71,9,22,6
95PP11,2627,1709,526,70,288,168,392,156,1203,808,210,32,110,68,185,74,856,528,187,26,104,57,141,60,568,373,129,12,74,43,66,22
95PP12,2630,1715,740,17,602,121,175,70,1361,923,352,6,265,81,86,32,810,500,254,8,226,20,56,27,459,292,134,3,111,20,33,11
95PP13,2588,1771,542,82,337,123,275,73,1257,877,234,50,128,56,146,40,788,534,175,18,120,37,79,24,543,360,133,14,89,30,50,9
95PP14,3652,1285,2033,176,1555,302,334,160,1699,641,930,80,709,141,128,67,1242,386,722,67,556,99,134,69,711,258,381,29,290,62,72,24
95PP15,3190,901,1926,200,1209,517,363,211,1758,580,984,100,600,284,194,107,951,214,623,65,401,157,114,76,481,107,319,35,208,76,55,28
95PP16,1908,540,1137,130,770,237,231,121,910,279,536,68,334,134,95,57,611,165,355,35,264,56,91,39,387,96,246,27,172,47,45,25
95PP17,2580,1853,507,47,359,101,220,88,1131,844,187,23,121,43,100,43,859,630,162,14,117,31,67,29,590,379,158,10,121,27,53,16
95PP18,3131,1242,1625,107,1153,365,264,137,1576,686,759,52,527,180,131,65,1016,363,567,42,408,117,86,49,539,193,299,13,218,68,47,23
95PP19,2502,1817,492,53,332,107,193,69,1229,902,220,35,131,54,107,36,740,531,160,10,117,33,49,19,533,384,112,8,84,20,37,14
95PP20,3117,1565,963,125,621,217,589,256,1443,792,375,46,244,85,276,122,1058,490,356,43,230,83,212,92,616,283,232,36,147,49,101,42
95PP21,2167,1723,296,17,227,52,148,41,1085,861,133,8,98,27,91,23,692,558,94,5,73,16,40,15,390,304,69,4,56,9,17,3
95PP22,2444,1233,818,60,587,171,393,189,1145,661,299,22,226,51,185,99,773,352,287,14,213,60,134,65,526,220,232,24,148,60,74,25
95PP23,2590,1216,1164,133,684,347,210,87,1269,625,540,63,306,171,104,50,849,374,401,48,243,110,74,30,472,217,223,22,135,66,32,7
95QQ01,1483,274,888,542,218,128,321,149,556,100,314,189,80,45,142,67,500,101,286,175,71,40,113,49,427,73,288,178,67,43,66,33
95QQ02,2582,78,1979,1292,430,257,525,387,1276,42,950,607,212,131,284,220,864,31,669,451,139,79,164,120,442,5,360,234,79,47,77,47
95QQ03,1096,196,657,397,151,109,243,149,418,78,236,144,54,38,104,66,398,66,247,152,52,43,85,48,280,52,174,101,45,28,54,35
95QQ04,1635,400,994,617,200,177,241,167,688,193,392,254,83,55,103,73,544,116,354,228,67,59,74,52,403,91,248,135,50,63,64,42
95QQ05,2875,725,1667,1024,313,330,483,337,1400,381,788,486,147,155,231,164,998,240,603,372,117,114,155,117,477,104,276,166,49,61,97,56
95QQ06,2041,1509,358,184,124,50,174,69,899,716,117,56,48,13,66,23,669,470,132,66,40,26,67,26,473,323,109,62,36,11,41,20
95QQ07,1817,452,968,597,191,180,397,210,600,164,288,180,52,56,148,67,648,150,352,213,71,68,146,90,569,138,328,204,68,56,103,53
95QQ08,1455,342,875,494,202,179,238,130,513,115,307,177,71,59,91,52,467,105,284,156,70,58,78,45,475,122,284,161,61,62,69,33
95QQ09,1916,603,982,589,209,184,331,219,728,260,317,170,86,61,151,115,690,204,373,230,62,81,113,75,498,139,292,189,61,42,67,29
95QQ10,1851,692,894,629,133,132,265,150,907,369,421,275,66,80,117,59,654,220,328,246,47,35,106,72,290,103,145,108,20,17,42,19
95QQ11,2027,110,1533,1021,265,247,384,290,988,67,726,504,111,111,195,154,663,34,508,320,95,93,121,84,376,9,299,197,59,43,68,52
95QQ12,1811,296,1131,692,245,194,384,235,767,136,455,257,103,95,176,106,620,87,393,257,82,54,140,90,424,73,283,178,60,45,68,39
95QQ13,2568,80,1847,1227,333,287,641,521,1132,41,795,516,149,130,296,250,988,30,718,498,117,103,240,193,448,9,334,213,67,54,105,78
95QQ14,5430,805,3590,2132,649,809,1035,688,2870,474,1810,1048,326,436,586,403,1837,235,1261,771,227,263,341,217,723,96,519,313,96,110,108,68
95QQ15,1593,447,843,521,182,140,303,170,586,178,297,183,58,56,111,68,600,141,332,202,74,56,127,71,407,128,214,136,50,28,65,31
95RR01,4367,1703,2175,1224,715,236,489,261,2429,997,1155,657,373,125,277,160,1271,477,666,368,216,82,128,68,667,229,354,199,126,29,84,33
95RR02,1753,827,749,373,329,47,177,104,760,360,329,177,124,28,71,46,607,295,251,125,116,10,61,36,386,172,169,71,89,9,45,22
95RR03,1422,860,431,210,206,15,131,69,519,350,124,53,68,3,45,26,472,272,153,74,75,4,47,26,431,238,154,83,63,8,39,17
95RR04,2022,1830,56,17,35,4,136,40,960,878,27,7,18,2,55,24,610,546,18,5,11,2,46,8,452,406,11,5,6,0,35,8
95RR05,2487,896,1269,675,475,119,322,210,1140,423,561,303,207,51,156,101,775,274,406,218,140,48,95,62,572,199,302,154,128,20,71,47
95RR06,2206,1811,221,94,97,30,174,48,1095,913,99,39,38,22,83,20,692,552,88,44,38,6,52,19,419,346,34,11,21,2,39,9
95RR07,2449,1192,982,530,338,114,275,127,1195,586,479,270,162,47,130,58,790,377,319,173,105,41,94,48,464,229,184,87,71,26,51,21
95RR08,2106,1249,686,455,188,43,171,82,1059,622,358,253,88,17,79,42,645,370,217,131,65,21,58,24,402,257,111,71,35,5,34,16
95RR09,3671,2618,655,307,260,88,398,173,1936,1394,341,154,135,52,201,73,1114,756,214,105,82,27,144,75,621,468,100,48,43,9,53,25
95RR10,1338,646,581,274,246,61,111,72,528,273,210,105,80,25,45,31,432,198,203,86,96,21,31,23,378,175,168,83,70,15,35,18
95RR11,2407,1235,921,535,294,92,251,144,965,525,338,198,111,29,102,62,805,384,331,193,99,39,90,56,637,326,252,144,84,24,59,26
95RR12,1452,512,815,412,343,60,125,85,572,219,304,148,136,20,49,39,542,169,318,168,124,26,55,34,338,124,193,96,83,14,21,12
95RR13,1429,518,759,384,294,81,152,100,514,205,248,129,86,33,61,46,499,169,275,129,111,35,55,33,416,144,236,126,97,13,36,21
95RR14,1969,880,910,514,361,35,179,68,960,459,431,245,170,16,70,25,631,274,293,178,105,10,64,25,378,147,186,91,86,9,45,18
95RR15,2458,2007,279,119,148,12,172,32,1302,1075,133,57,74,2,94,20,749,613,88,39,42,7,48,5,407,319,58,23,32,3,30,7
95SS01,5128,1001,3177,968,1476,733,950,734,2655,528,1616,482,723,411,511,415,1654,306,1035,315,509,211,313,238,819,167,526,171,244,111,126,81
95SS02,4287,838,2629,1092,909,628,820,548,2237,518,1281,508,427,346,438,323,1468,251,942,419,316,207,275,174,582,69,406,165,166,75,107,51
95SS03,3372,276,2506,1372,600,534,590,425,1786,193,1292,657,300,335,301,222,1099,66,829,491,194,144,204,146,487,17,385,224,106,55,85,57
95SS04,7572,1204,4687,1556,2015,1116,1681,1238,3870,725,2254,743,919,592,891,674,2465,339,1560,534,683,343,566,414,1237,140,873,279,413,181,224,150
95SS05,3375,465,2151,967,696,488,759,506,1571,260,934,413,270,251,377,251,1165,134,778,379,246,153,253,169,639,71,439,175,180,84,129,86
95SS06,5899,4940,94,33,27,34,865,111,2745,2282,32,11,9,12,431,44,1621,1340,37,12,10,15,244,29,1533,1318,25,10,8,7,190,38
95SS07,9464,6147,1708,572,755,381,1609,675,5143,3625,679,226,288,165,839,334,2801,1716,560,186,260,114,525,231,1520,806,469,160,207,102,245,110
95SS08,4698,482,3301,1670,859,772,915,643,2504,285,1696,791,455,450,523,397,1426,118,1053,579,267,207,255,170,768,79,552,300,137,115,137,76
95SS09,3364,571,2053,986,664,403,740,557,1901,400,1078,524,333,221,423,333,996,124,637,282,236,119,235,161,467,47,338,180,95,63,82,63
95SS10,4379,3260,499,199,189,111,620,386,2492,1984,174,66,66,42,334,209,1198,855,167,66,62,39,176,114,689,421,158,67,61,30,110,63
95SS11,5697,3181,1740,660,674,406,776,457,3139,1877,834,327,279,228,428,267,1724,874,616,240,245,131,234,136,834,430,290,93,150,47,114,54
95SS12,3054,788,1674,648,627,399,592,416,1456,443,717,277,237,203,296,207,1042,229,603,235,232,136,210,148,556,116,354,136,158,60,86,61
95SS13,2904,618,1622,528,695,399,664,424,1193,259,627,181,256,190,307,191,973,190,559,197,239,123,224,150,738,169,436,150,200,86,133,83
95SS14,2905,240,1971,959,573,439,694,440,1284,147,819,408,219,192,318,209,944,76,632,316,183,133,236,157,677,17,520,235,171,114,140,74
95SS15,3758,355,2763,1207,1036,520,640,446,1972,212,1435,624,548,263,325,238,1227,100,904,377,337,190,223,160,559,43,424,206,151,67,92,48
95SS16,3164,2695,61,27,10,24,408,125,1492,1268,30,10,5,15,194,58,846,710,17,8,2,7,119,39,826,717,14,9,3,2,95,28
95SS17,4298,879,2432,853,948,631,987,662,1952,435,1034,369,356,309,483,347,1464,293,847,291,347,209,324,220,882,151,551,193,245,113,180,95
95SS18,3053,510,1758,673,722,363,785,445,1207,245,613,235,229,149,349,207,982,161,580,215,240,125,241,150,864,104,565,223,253,89,195,88
95SS19,2737,198,1800,713,724,363,739,500,1196,113,737,294,290,153,346,234,966,66,624,252,235,137,276,195,575,19,439,167,199,73,117,71
95SS20,2605,346,1744,609,685,450,515,357,1128,175,710,246,243,221,243,169,917,117,618,231,248,139,182,136,560,54,416,132,194,90,90,52
95SS21,4716,467,3392,1020,1473,899,857,624,2514,229,1804,552,752,500,481,359,1516,138,1115,341,496,278,263,192,686,100,473,127,225,121,113,73
95SS22,3290,852,1635,585,591,459,803,620,1748,506,769,255,266,248,473,391,1035,255,549,216,191,142,231,172,507,91,317,114,134,69,99,57
95SS23,3816,282,2787,1149,1101,537,747,538,1987,164,1467,616,552,299,356,267,1218,87,862,339,356,167,269,196,611,31,458,194,193,71,122,75
95SS24,5139,889,3196,971,1543,682,1054,764,2898,595,1694,481,826,387,609,454,1522,214,995,327,464,204,313,232,719,80,507,163,253,91,132,78
95SS25,2589,582,1318,506,607,205,689,419,970,264,408,171,167,70,298,179,911,189,469,186,216,67,253,163,708,129,441,149,224,68,138,77
95SS26,3781,3337,71,31,14,26,373,87,1834,1640,25,12,3,10,169,41,1113,964,24,11,3,10,125,25,834,733,22,8,8,6,79,21
95SS27,2502,221,1685,696,591,398,596,392,979,137,577,246,194,137,265,175,863,66,586,238,199,149,211,148,660,18,522,212,198,112,120,69
95SS28,2594,959,1129,365,583,181,506,317,1077,417,404,128,202,74,256,171,852,317,389,116,204,69,146,94,665,225,336,121,177,38,104,52
95SS29,2647,2201,58,26,15,17,388,100,1101,909,29,13,5,11,163,39,761,608,15,7,2,6,138,34,785,684,14,6,8,0,87,27
95SS30,3378,618,1965,707,598,660,795,598,1803,332,999,314,251,434,472,382,1120,203,675,277,231,167,242,174,455,83,291,116,116,59,81,42
95TT01,2748,2005,538,226,193,119,205,90,1467,1084,280,118,93,69,103,51,835,614,162,65,65,32,59,26,446,307,96,43,35,18,43,13
95TT02,2685,2122,391,208,118,65,172,41,1427,1150,189,116,51,22,88,15,777,601,118,54,37,27,58,20,481,371,84,38,30,16,26,6
95TT03,3329,1663,1296,537,517,242,370,170,1693,924,555,208,211,136,214,104,1046,485,462,208,178,76,99,41,590,254,279,121,128,30,57,25
95TT04,2984,2584,119,51,35,33,281,65,1507,1298,57,24,18,15,152,34,910,784,34,14,11,9,92,20,567,502,28,13,6,9,37,11
95TT05,3079,1886,815,259,346,210,378,149,1449,945,329,94,143,92,175,72,1017,603,274,93,116,65,140,55,613,338,212,72,87,53,63,22
95TT06,2723,1799,737,434,238,65,187,86,1400,1026,293,182,78,33,81,42,833,525,236,140,80,16,72,32,490,248,208,112,80,16,34,12
95TT07,2747,1284,1185,581,377,227,278,145,1390,713,534,260,158,116,143,82,880,381,411,199,138,74,88,48,477,190,240,122,81,37,47,15
95TT08,2724,1235,1254,536,402,316,235,125,1375,673,592,261,171,160,110,50,864,377,405,168,129,108,82,56,485,185,257,107,102,48,43,19
95TT09,2917,2607,148,70,24,54,162,35,1578,1445,57,22,13,22,76,22,862,745,64,34,8,22,53,9,477,417,27,14,3,10,33,4
95TT10,2852,2102,466,218,205,43,284,137,1354,1016,189,76,92,21,149,71,889,650,147,64,66,17,92,49,609,436,130,78,47,5,43,17
95TT11,3291,2786,333,181,61,91,172,42,1812,1578,134,76,20,38,100,22,932,767,122,58,24,40,43,13,547,441,77,47,17,13,29,7
95TT12,2641,919,1508,498,637,373,214,106,1312,499,715,212,301,202,98,55,797,261,462,170,186,106,74,29,532,159,331,116,150,65,42,22
95TT13,2918,1449,1062,319,479,264,407,203,1369,760,428,131,184,113,181,91,939,421,374,114,173,87,144,71,610,268,260,74,122,64,82,41
95TT14,2211,1089,802,279,330,193,320,148,981,534,312,102,128,82,135,79,765,368,287,104,120,63,110,44,465,187,203,73,82,48,75,25
95TT15,2498,753,1456,787,470,199,289,140,1216,429,645,371,170,104,142,82,754,211,457,225,166,66,86,37,528,113,354,191,134,29,61,21
95TT16,2691,1805,657,342,230,85,229,99,1374,980,285,137,107,41,109,51,864,561,219,120,69,30,84,37,453,264,153,85,54,14,36,11
95UU01,1097,447,504,205,272,27,146,101,533,232,222,91,115,16,79,59,340,144,162,68,90,4,34,21,224,71,120,46,67,7,33,21
95UU02,1043,23,873,389,424,60,147,85,443,10,358,171,169,18,75,52,391,7,344,144,176,24,40,22,209,6,171,74,79,18,32,11
95UU03,879,517,199,94,86,19,163,79,354,243,60,22,28,10,51,29,306,167,77,37,33,7,62,34,219,107,62,35,25,2,50,16
95UU04,738,22,602,268,312,22,114,49,294,10,245,113,130,2,39,18,253,8,193,91,90,12,52,21,191,4,164,64,92,8,23,10
95UU05,993,44,824,490,261,73,125,65,485,20,397,247,115,35,68,34,299,21,241,134,85,22,37,24,209,3,186,109,61,16,20,7
95UU06,1452,1091,159,66,70,23,202,109,671,508,65,22,31,12,98,62,500,379,50,27,18,5,71,33,281,204,44,17,21,6,33,14
95UU07,813,46,611,289,202,120,156,86,391,28,293,135,91,67,70,34,272,12,201,93,79,29,59,37,150,6,117,61,32,24,27,15
95UU08,1205,1021,18,5,10,3,166,28,560,470,6,3,3,0,84,11,398,343,6,1,4,1,49,9,247,208,6,1,3,2,33,8
95UU09,1690,1478,69,30,31,8,143,48,936,830,40,18,19,3,66,19,465,413,13,4,6,3,39,18,289,235,16,8,6,2,38,11
95UU10,1216,1071,50,15,22,13,95,25,574,513,21,5,8,8,40,7,408,352,17,5,7,5,39,12,234,206,12,5,7,0,16,6
95UU11,993,839,63,15,41,7,91,24,519,432,37,7,26,4,50,13,306,267,16,5,8,3,23,7,168,140,10,3,7,0,18,4
95UU12,1354,1002,166,67,83,16,186,90,575,449,52,23,25,4,74,43,455,330,64,25,34,5,61,32,324,223,50,19,24,7,51,15
95UU13,897,348,413,165,224,24,136,71,383,175,144,61,76,7,64,32,317,114,159,64,84,11,44,23,197,59,110,40,64,6,28,16
95UU14,1732,1189,288,118,148,22,255,109,788,555,118,50,55,13,115,55,573,391,95,39,53,3,87,33,371,243,75,29,40,6,53,21
95UU15,948,129,675,417,207,51,144,97,412,72,275,164,83,28,65,47,310,30,236,157,65,14,44,29,226,27,164,96,59,9,35,21
95VV01,3211,1300,1542,815,524,203,369,173,1514,612,716,389,236,91,186,94,1049,433,519,269,180,70,97,45,648,255,307,157,108,42,86,34
95VV02,2192,1770,65,31,12,22,357,98,864,701,15,6,2,7,148,39,702,555,28,14,5,9,119,35,626,514,22,11,5,6,90,24
95VV03,2579,1532,696,320,265,111,351,97,1162,719,287,131,95,61,156,41,772,459,208,94,90,24,105,39,645,354,201,95,80,26,90,17
