GeographyCode,KS301NI0001,KS301NI0002,KS301NI0003,KS301NI0004,KS301NI0005,KS301NI0006,KS301NI0007,KS301NI0008,KS301NI0009,KS301NI0010,KS301NI0011,KS301NI0012,KS301NI0013,KS301NI0014,KS301NI0015,KS301NI0016,KS301NI0017,KS301NI0018,KS301NI0019,KS301NI0020,KS301NI0021,KS301NI0022,KS301NI0023,KS301NI0024,KS301NI0025,KS301NI0026,KS301NI0027,KS301NI0028,KS301NI0029,KS301NI0030,KS301NI0031
95BB01,3609,296,272,3041,125,163,2106,1787,1261,453,90,18,3094,326,82,107,8.20,7.54,84.26,5.22,6.81,87.97,49.52,34.94,12.55,2.49,0.50,85.73,9.03,2.27,2.96
95BB02,2347,431,278,1638,188,140,1116,815,827,490,165,50,2009,166,59,113,18.36,11.84,69.79,13.02,9.70,77.29,34.73,35.24,20.88,7.03,2.13,85.60,7.07,2.51,4.81
95BB03,4219,559,486,3174,294,256,2009,1720,1485,752,211,51,3638,286,106,189,13.25,11.52,75.23,11.49,10.00,78.51,40.77,35.20,17.82,5.00,1.21,86.23,6.78,2.51,4.48
95BB04,3048,352,352,2344,144,151,1575,1299,1115,497,118,19,2571,310,50,117,11.55,11.55,76.90,7.70,8.07,84.22,42.62,36.58,16.31,3.87,0.62,84.35,10.17,1.64,3.84
95BB05,3401,349,316,2736,184,166,1829,1579,1151,510,125,36,2905,304,77,115,10.26,9.29,80.45,8.44,7.62,83.94,46.43,33.84,15.00,3.68,1.06,85.42,8.94,2.26,3.38
95BB06,2870,510,368,1992,243,199,1428,1006,991,621,186,66,2532,187,44,107,17.77,12.82,69.41,12.99,10.64,76.36,35.05,34.53,21.64,6.48,2.30,88.22,6.52,1.53,3.73
95BB07,2953,406,319,2228,148,160,1518,1237,1018,536,120,42,2578,221,53,101,13.75,10.80,75.45,8.11,8.76,83.13,41.89,34.47,18.15,4.06,1.42,87.30,7.48,1.79,3.42
95BB08,2625,302,281,2042,162,149,1395,1146,862,453,129,35,2274,195,56,100,11.50,10.70,77.79,9.50,8.73,81.77,43.66,32.84,17.26,4.91,1.33,86.63,7.43,2.13,3.81
95BB09,2943,247,248,2448,106,128,1733,1353,1079,425,74,12,2499,319,58,67,8.39,8.43,83.18,5.39,6.51,88.10,45.97,36.66,14.44,2.51,0.41,84.91,10.84,1.97,2.28
95BB10,3327,371,363,2593,132,148,1717,1505,1171,503,112,36,2844,319,71,93,11.15,10.91,77.94,6.61,7.41,85.98,45.24,35.20,15.12,3.37,1.08,85.48,9.59,2.13,2.80
95BB11,2955,475,350,2130,185,168,1411,1110,1007,627,159,52,2537,226,69,123,16.07,11.84,72.08,10.49,9.52,79.99,37.56,34.08,21.22,5.38,1.76,85.85,7.65,2.34,4.16
95BB12,2776,272,275,2229,147,152,1408,1278,950,408,114,26,2421,234,49,72,9.80,9.91,80.30,8.61,8.90,82.48,46.04,34.22,14.70,4.11,0.94,87.21,8.43,1.77,2.59
95BB13,4444,412,386,3646,247,222,2420,2092,1511,617,173,51,3870,346,93,135,9.27,8.69,82.04,8.55,7.68,83.77,47.07,34.00,13.88,3.89,1.15,87.08,7.79,2.09,3.04
95BB14,3116,227,299,2590,90,132,1745,1580,1076,367,77,16,2695,297,43,81,7.28,9.60,83.12,4.58,6.71,88.71,50.71,34.53,11.78,2.47,0.51,86.49,9.53,1.38,2.60
95BB15,3489,374,322,2793,204,181,1841,1694,1107,506,144,38,3073,223,69,124,10.72,9.23,80.05,9.16,8.13,82.70,48.55,31.73,14.50,4.13,1.09,88.08,6.39,1.98,3.55
95BB16,3136,246,266,2624,91,124,1779,1578,1061,414,74,9,2669,325,47,95,7.84,8.48,83.67,4.56,6.22,89.22,50.32,33.83,13.20,2.36,0.29,85.11,10.36,1.50,3.03
95BB17,3556,353,335,2868,189,184,1915,1599,1263,533,130,31,3056,286,72,142,9.93,9.42,80.65,8.26,8.04,83.70,44.97,35.52,14.99,3.66,0.87,85.94,8.04,2.02,3.99
95BB18,4279,557,372,3350,245,200,2180,1980,1408,627,215,49,3715,313,92,159,13.02,8.69,78.29,9.33,7.62,83.05,46.27,32.90,14.65,5.02,1.15,86.82,7.31,2.15,3.72
95BB19,4788,393,358,4037,186,234,2799,2346,1712,563,148,19,4197,384,90,117,8.21,7.48,84.31,5.78,7.27,86.95,49.00,35.76,11.76,3.09,0.40,87.66,8.02,1.88,2.44
95BB20,3413,508,346,2559,274,187,1710,1589,997,556,221,50,2997,240,68,108,14.88,10.14,74.98,12.62,8.61,78.77,46.56,29.21,16.29,6.48,1.46,87.81,7.03,1.99,3.16
95BB21,4719,645,451,3623,339,251,2370,2104,1577,756,216,66,4069,325,111,214,13.67,9.56,76.77,11.45,8.48,80.07,44.59,33.42,16.02,4.58,1.40,86.23,6.89,2.35,4.53
95BB22,3040,355,244,2441,209,157,1582,1324,1017,502,152,45,2686,192,61,101,11.68,8.03,80.30,10.73,8.06,81.21,43.55,33.45,16.51,5.00,1.48,88.36,6.32,2.01,3.32
95BB23,3025,290,294,2441,114,166,1697,1415,1086,427,86,11,2567,296,70,92,9.59,9.72,80.69,5.77,8.40,85.84,46.78,35.90,14.12,2.84,0.36,84.86,9.79,2.31,3.04
95CC01,2558,441,224,1893,242,122,1302,1166,788,423,149,32,2286,143,51,78,17.24,8.76,74.00,14.53,7.32,78.15,45.58,30.81,16.54,5.82,1.25,89.37,5.59,1.99,3.05
95CC02,2725,280,221,2224,129,110,1515,1514,769,326,98,18,2413,177,58,77,10.28,8.11,81.61,7.35,6.27,86.37,55.56,28.22,11.96,3.60,0.66,88.55,6.50,2.13,2.83
95CC03,2817,398,230,2189,252,120,1433,1256,906,456,158,41,2569,121,42,85,14.13,8.16,77.71,13.96,6.65,79.39,44.59,32.16,16.19,5.61,1.46,91.20,4.30,1.49,3.02
95CC04,2440,286,172,1982,111,84,1337,1323,664,345,86,22,2183,163,35,59,11.72,7.05,81.23,7.25,5.48,87.27,54.22,27.21,14.14,3.52,0.90,89.47,6.68,1.43,2.42
95CC05,2774,331,230,2213,139,106,1458,1415,790,422,119,28,2451,185,58,80,11.93,8.29,79.78,8.16,6.22,85.61,51.01,28.48,15.21,4.29,1.01,88.36,6.67,2.09,2.88
95CC06,2776,272,234,2270,151,113,1518,1427,885,355,82,27,2424,223,61,68,9.80,8.43,81.77,8.47,6.34,85.19,51.40,31.88,12.79,2.95,0.97,87.32,8.03,2.20,2.45
95CC07,3475,305,240,2930,173,147,1912,1943,1000,415,92,25,3102,207,70,96,8.78,6.91,84.32,7.75,6.59,85.66,55.91,28.78,11.94,2.65,0.72,89.27,5.96,2.01,2.76
95CC08,2565,401,208,1956,183,128,1291,1274,727,377,151,36,2285,145,46,89,15.63,8.11,76.26,11.42,7.99,80.59,49.67,28.34,14.70,5.89,1.40,89.08,5.65,1.79,3.47
95CC09,3354,232,255,2867,105,132,1962,1715,1177,384,61,17,2961,271,61,61,6.92,7.60,85.48,4.77,6.00,89.22,51.13,35.09,11.45,1.82,0.51,88.28,8.08,1.82,1.82
95CC10,2577,276,227,2074,95,114,1405,1308,785,361,100,23,2244,207,52,74,10.71,8.81,80.48,5.89,7.06,87.05,50.76,30.46,14.01,3.88,0.89,87.08,8.03,2.02,2.87
95CC11,1795,271,182,1342,129,93,930,768,545,357,96,29,1643,73,31,48,15.10,10.14,74.76,11.20,8.07,80.73,42.79,30.36,19.89,5.35,1.62,91.53,4.07,1.73,2.67
95CC12,2785,272,206,2307,118,105,1505,1484,822,384,77,18,2506,177,49,53,9.77,7.40,82.84,6.83,6.08,87.09,53.29,29.52,13.79,2.76,0.65,89.98,6.36,1.76,1.90
95CC13,2474,230,208,2036,138,108,1374,1348,709,324,77,16,2231,148,31,64,9.30,8.41,82.30,8.52,6.67,84.81,54.49,28.66,13.10,3.11,0.65,90.18,5.98,1.25,2.59
95CC14,3035,287,296,2452,157,170,1580,1506,975,425,109,20,2667,240,57,71,9.46,9.75,80.79,8.23,8.91,82.85,49.62,32.13,14.00,3.59,0.66,87.87,7.91,1.88,2.34
95CC15,2903,337,217,2349,176,116,1553,1501,859,392,119,32,2579,194,34,96,11.61,7.48,80.92,9.54,6.29,84.17,51.71,29.59,13.50,4.10,1.10,88.84,6.68,1.17,3.31
95CC16,2820,342,287,2191,170,140,1401,1309,926,460,100,25,2495,173,58,94,12.13,10.18,77.70,9.94,8.18,81.88,46.42,32.84,16.31,3.55,0.89,88.48,6.13,2.06,3.33
95CC17,2730,226,214,2290,113,110,1575,1516,784,336,77,17,2449,170,48,63,8.28,7.84,83.88,6.28,6.12,87.60,55.53,28.72,12.31,2.82,0.62,89.71,6.23,1.76,2.31
95CC18,2342,244,234,1864,114,113,1231,1115,771,357,80,19,2062,182,38,60,10.42,9.99,79.59,7.82,7.75,84.43,47.61,32.92,15.24,3.42,0.81,88.04,7.77,1.62,2.56
95CC19,2720,271,229,2220,142,126,1424,1422,817,363,94,24,2398,195,54,73,9.96,8.42,81.62,8.39,7.45,84.16,52.28,30.04,13.35,3.46,0.88,88.16,7.17,1.99,2.68
95CC20,3010,296,241,2473,172,142,1680,1528,998,376,89,19,2650,235,57,68,9.83,8.01,82.16,8.63,7.12,84.25,50.76,33.16,12.49,2.96,0.63,88.04,7.81,1.89,2.26
95CC21,2925,325,243,2357,179,127,1558,1393,931,441,135,25,2580,198,65,82,11.11,8.31,80.58,9.60,6.81,83.58,47.62,31.83,15.08,4.62,0.85,88.21,6.77,2.22,2.80
95CC22,1740,235,169,1336,120,69,926,696,620,338,71,15,1558,93,44,45,13.51,9.71,76.78,10.76,6.19,83.05,40.00,35.63,19.43,4.08,0.86,89.54,5.34,2.53,2.59
95DD01,2099,222,195,1682,82,74,1060,972,722,317,72,16,1849,165,32,53,10.58,9.29,80.13,6.74,6.09,87.17,46.31,34.40,15.10,3.43,0.76,88.09,7.86,1.52,2.53
95DD02,3888,340,287,3261,162,163,2213,1995,1285,476,117,15,3474,263,54,97,8.74,7.38,83.87,6.38,6.42,87.19,51.31,33.05,12.24,3.01,0.39,89.35,6.76,1.39,2.49
95DD03,3503,249,297,2957,102,121,1951,1737,1288,396,69,13,3128,243,58,74,7.11,8.48,84.41,4.69,5.57,89.74,49.59,36.77,11.30,1.97,0.37,89.29,6.94,1.66,2.11
95DD04,1926,290,183,1453,141,109,964,719,657,376,138,36,1713,82,46,85,15.06,9.50,75.44,11.61,8.98,79.41,37.33,34.11,19.52,7.17,1.87,88.94,4.26,2.39,4.41
95DD05,1739,215,171,1353,144,121,896,682,645,310,83,19,1550,97,47,45,12.36,9.83,77.80,12.40,10.42,77.17,39.22,37.09,17.83,4.77,1.09,89.13,5.58,2.70,2.59
95DD06,2588,346,232,2010,96,91,1361,1137,921,410,95,25,2253,211,46,78,13.37,8.96,77.67,6.20,5.88,87.92,43.93,35.59,15.84,3.67,0.97,87.06,8.15,1.78,3.01
95DD07,3363,354,319,2690,147,123,1734,1563,1128,542,103,27,2992,221,58,92,10.53,9.49,79.99,7.34,6.14,86.53,46.48,33.54,16.12,3.06,0.80,88.97,6.57,1.72,2.74
95DD08,2126,328,259,1539,161,130,1125,728,812,435,117,34,1908,115,40,63,15.43,12.18,72.39,11.37,9.18,79.45,34.24,38.19,20.46,5.50,1.60,89.75,5.41,1.88,2.96
95DD09,2590,220,206,2164,90,106,1414,1379,804,325,69,13,2291,176,40,83,8.49,7.95,83.55,5.59,6.58,87.83,53.24,31.04,12.55,2.66,0.50,88.46,6.80,1.54,3.20
95DD10,2805,311,270,2224,133,143,1505,1272,953,458,107,15,2505,179,43,78,11.09,9.63,79.29,7.47,8.03,84.50,45.35,33.98,16.33,3.81,0.53,89.30,6.38,1.53,2.78
95DD11,2363,248,199,1916,152,120,1219,1049,846,364,82,22,2173,107,36,47,10.50,8.42,81.08,10.19,8.05,81.76,44.39,35.80,15.40,3.47,0.93,91.96,4.53,1.52,1.99
95DD12,2610,254,215,2141,100,102,1425,1289,864,367,71,19,2312,166,52,80,9.73,8.24,82.03,6.15,6.27,87.58,49.39,33.10,14.06,2.72,0.73,88.58,6.36,1.99,3.07
95DD13,1784,237,180,1367,89,97,908,739,648,313,68,16,1636,63,30,55,13.28,10.09,76.63,8.14,8.87,83.00,41.42,36.32,17.54,3.81,0.90,91.70,3.53,1.68,3.08
95DD14,3277,209,247,2821,95,120,1876,1713,1123,363,64,14,2902,260,38,77,6.38,7.54,86.08,4.54,5.74,89.72,52.27,34.27,11.08,1.95,0.43,88.56,7.93,1.16,2.35
95DD15,3451,253,228,2970,143,129,1935,1958,1033,356,86,18,3078,223,55,95,7.33,6.61,86.06,6.48,5.85,87.68,56.74,29.93,10.32,2.49,0.52,89.19,6.46,1.59,2.75
95DD16,2981,267,261,2453,121,136,1674,1517,957,395,90,22,2604,259,52,66,8.96,8.76,82.29,6.27,7.04,86.69,50.89,32.10,13.25,3.02,0.74,87.35,8.69,1.74,2.21
95DD17,3461,265,262,2934,127,132,1929,1884,1076,397,83,21,3099,237,43,82,7.66,7.57,84.77,5.80,6.03,88.16,54.44,31.09,11.47,2.40,0.61,89.54,6.85,1.24,2.37
95DD18,1885,312,190,1383,144,87,952,726,612,409,105,33,1655,117,41,72,16.55,10.08,73.37,12.17,7.35,80.47,38.51,32.47,21.70,5.57,1.75,87.80,6.21,2.18,3.82
95DD19,3364,394,266,2704,183,138,1832,1551,1150,489,145,29,2946,250,51,117,11.71,7.91,80.38,8.50,6.41,85.09,46.11,34.19,14.54,4.31,0.86,87.57,7.43,1.52,3.48
95DD20,1746,286,210,1250,158,119,841,640,606,377,101,22,1548,85,40,73,16.38,12.03,71.59,14.13,10.64,75.22,36.66,34.71,21.59,5.78,1.26,88.66,4.87,2.29,4.18
95DD21,2139,168,177,1794,65,77,1237,957,828,282,60,12,1893,157,30,59,7.85,8.27,83.87,4.71,5.58,89.70,44.74,38.71,13.18,2.81,0.56,88.50,7.34,1.40,2.76
95DD22,3136,354,291,2491,189,149,1693,1477,1049,459,116,35,2826,172,58,80,11.29,9.28,79.43,9.31,7.34,83.36,47.10,33.45,14.64,3.70,1.12,90.11,5.48,1.85,2.55
95DD23,2509,234,210,2065,93,101,1399,1266,838,327,64,14,2166,215,48,80,9.33,8.37,82.30,5.84,6.34,87.82,50.46,33.40,13.03,2.55,0.56,86.33,8.57,1.91,3.19
95DD24,2711,229,227,2255,120,125,1538,1337,915,368,79,12,2403,186,51,71,8.45,8.37,83.18,6.73,7.01,86.26,49.32,33.75,13.57,2.91,0.44,88.64,6.86,1.88,2.62
95EE01,1895,181,144,1570,94,79,1024,975,599,251,56,14,1682,110,41,62,9.55,7.60,82.85,7.85,6.60,85.55,51.45,31.61,13.25,2.96,0.74,88.76,5.80,2.16,3.27
95EE02,2095,229,163,1703,145,108,1148,961,728,305,88,13,1850,138,32,75,10.93,7.78,81.29,10.35,7.71,81.94,45.87,34.75,14.56,4.20,0.62,88.31,6.59,1.53,3.58
95EE03,1999,292,166,1541,180,94,1036,845,698,335,95,26,1770,124,34,71,14.61,8.30,77.09,13.74,7.18,79.08,42.27,34.92,16.76,4.75,1.30,88.54,6.20,1.70,3.55
95EE04,1993,219,145,1629,107,67,1119,922,693,303,60,15,1782,114,35,62,10.99,7.28,81.74,8.28,5.18,86.54,46.26,34.77,15.20,3.01,0.75,89.41,5.72,1.76,3.11
95EE05,1509,149,160,1200,77,75,833,672,514,260,52,11,1330,112,29,38,9.87,10.60,79.52,7.82,7.61,84.57,44.53,34.06,17.23,3.45,0.73,88.14,7.42,1.92,2.52
95EE06,2278,199,163,1916,101,78,1258,1222,685,266,83,22,2039,146,37,56,8.74,7.16,84.11,7.03,5.43,87.54,53.64,30.07,11.68,3.64,0.97,89.51,6.41,1.62,2.46
95EE07,1798,230,197,1371,85,96,877,776,617,308,79,18,1622,86,38,52,12.79,10.96,76.25,8.03,9.07,82.89,43.16,34.32,17.13,4.39,1.00,90.21,4.78,2.11,2.89
95EE08,1719,273,157,1289,112,70,883,718,602,279,97,23,1495,140,31,53,15.88,9.13,74.99,10.52,6.57,82.91,41.77,35.02,16.23,5.64,1.34,86.97,8.14,1.80,3.08
95EE09,1890,198,164,1528,92,86,1041,923,627,253,68,19,1702,117,19,52,10.48,8.68,80.85,7.55,7.05,85.40,48.84,33.17,13.39,3.60,1.01,90.05,6.19,1.01,2.75
95EE10,1797,150,122,1525,83,69,1005,932,604,191,47,23,1633,91,31,42,8.35,6.79,84.86,7.17,5.96,86.86,51.86,33.61,10.63,2.62,1.28,90.87,5.06,1.73,2.34
95EE11,1677,162,139,1376,83,77,916,818,560,227,58,14,1490,113,32,42,9.66,8.29,82.05,7.71,7.16,85.13,48.78,33.39,13.54,3.46,0.83,88.85,6.74,1.91,2.50
95EE12,2507,310,219,1978,185,143,1371,1040,900,394,142,31,2240,130,53,84,12.37,8.74,78.90,10.89,8.42,80.69,41.48,35.90,15.72,5.66,1.24,89.35,5.19,2.11,3.35
95EE13,1529,250,196,1083,137,98,669,612,498,313,87,19,1376,73,16,64,16.35,12.82,70.83,15.15,10.84,74.00,40.03,32.57,20.47,5.69,1.24,89.99,4.77,1.05,4.19
95EE14,2684,318,214,2152,164,115,1435,1302,883,358,123,18,2365,185,42,92,11.85,7.97,80.18,9.57,6.71,83.72,48.51,32.90,13.34,4.58,0.67,88.11,6.89,1.56,3.43
95EE15,1728,193,141,1394,98,70,938,840,574,233,66,15,1529,117,24,58,11.17,8.16,80.67,8.86,6.33,84.81,48.61,33.22,13.48,3.82,0.87,88.48,6.77,1.39,3.36
95EE16,2126,219,204,1703,117,111,1107,1047,684,307,66,22,1894,122,50,60,10.30,9.60,80.10,8.76,8.31,82.92,49.25,32.17,14.44,3.10,1.03,89.09,5.74,2.35,2.82
95FF01,4796,382,357,4057,181,203,2742,2606,1485,529,133,43,4245,345,87,119,7.96,7.44,84.59,5.79,6.49,87.72,54.34,30.96,11.03,2.77,0.90,88.51,7.19,1.81,2.48
95FF02,2817,265,190,2362,132,115,1519,1571,802,335,87,22,2480,203,50,84,9.41,6.74,83.85,7.47,6.51,86.01,55.77,28.47,11.89,3.09,0.78,88.04,7.21,1.77,2.98
95FF03,3006,321,251,2434,189,138,1689,1372,1073,408,130,23,2666,181,64,95,10.68,8.35,80.97,9.38,6.85,83.78,45.64,35.70,13.57,4.32,0.77,88.69,6.02,2.13,3.16
95FF04,2629,238,228,2163,135,122,1431,1428,749,361,67,24,2304,219,38,68,9.05,8.67,82.27,8.00,7.23,84.77,54.32,28.49,13.73,2.55,0.91,87.64,8.33,1.45,2.59
95FF05,2563,315,233,2015,155,105,1320,1169,865,384,115,30,2262,176,51,74,12.29,9.09,78.62,9.81,6.65,83.54,45.61,33.75,14.98,4.49,1.17,88.26,6.87,1.99,2.89
95FF06,4116,313,330,3473,138,163,2292,2184,1320,475,115,22,3655,295,68,98,7.60,8.02,84.38,5.32,6.29,88.39,53.06,32.07,11.54,2.79,0.53,88.80,7.17,1.65,2.38
95FF07,2769,412,232,2125,251,138,1382,1265,841,445,170,48,2460,152,60,97,14.88,8.38,76.74,14.17,7.79,78.04,45.68,30.37,16.07,6.14,1.73,88.84,5.49,2.17,3.50
95FF08,2364,343,225,1796,146,104,1208,1049,754,410,119,32,2064,167,39,94,14.51,9.52,75.97,10.01,7.13,82.85,44.37,31.90,17.34,5.03,1.35,87.31,7.06,1.65,3.98
95FF09,2522,341,247,1934,185,142,1269,1145,777,428,135,37,2199,171,63,89,13.52,9.79,76.69,11.59,8.90,79.51,45.40,30.81,16.97,5.35,1.47,87.19,6.78,2.50,3.53
95FF10,3473,286,233,2954,171,131,1963,1845,1079,433,90,26,3077,236,55,105,8.23,6.71,85.06,7.55,5.78,86.67,53.12,31.07,12.47,2.59,0.75,88.60,6.80,1.58,3.02
95FF11,2582,236,196,2150,114,105,1447,1403,756,313,90,20,2281,196,46,59,9.14,7.59,83.27,6.84,6.30,86.85,54.34,29.28,12.12,3.49,0.77,88.34,7.59,1.78,2.29
95FF12,2724,341,213,2170,187,127,1502,1353,838,382,122,29,2342,223,67,92,12.52,7.82,79.66,10.30,6.99,82.71,49.67,30.76,14.02,4.48,1.06,85.98,8.19,2.46,3.38
95FF13,2708,300,211,2197,155,114,1454,1365,856,333,117,37,2343,197,59,109,11.08,7.79,81.13,9.00,6.62,84.39,50.41,31.61,12.30,4.32,1.37,86.52,7.27,2.18,4.03
95FF14,2432,228,183,2021,101,93,1326,1258,776,307,68,23,2141,178,45,68,9.38,7.52,83.10,6.64,6.12,87.24,51.73,31.91,12.62,2.80,0.95,88.03,7.32,1.85,2.80
95FF15,2740,389,247,2104,164,118,1375,1201,904,451,156,28,2412,189,48,91,14.20,9.01,76.79,9.90,7.12,82.98,43.83,32.99,16.46,5.69,1.02,88.03,6.90,1.75,3.32
95FF16,2374,282,200,1892,128,105,1253,1096,827,338,85,28,2086,177,49,62,11.88,8.42,79.70,8.61,7.07,84.32,46.17,34.84,14.24,3.58,1.18,87.87,7.46,2.06,2.61
95FF17,1724,277,189,1258,149,101,854,722,542,337,101,22,1556,94,27,47,16.07,10.96,72.97,13.50,9.15,77.36,41.88,31.44,19.55,5.86,1.28,90.26,5.45,1.57,2.73
95GG01,4907,1106,566,3235,504,270,2256,1971,1377,980,446,133,4178,284,152,293,22.54,11.53,65.93,16.63,8.91,74.46,40.17,28.06,19.97,9.09,2.71,85.14,5.79,3.10,5.97
95GG02,5987,1282,564,4141,757,349,2606,2427,1633,1114,635,178,5268,261,189,269,21.41,9.42,69.17,20.39,9.40,70.20,40.54,27.28,18.61,10.61,2.97,87.99,4.36,3.16,4.49
95GG03,5939,565,553,4821,243,247,3408,2920,1973,800,195,51,5189,518,83,149,9.51,9.31,81.18,6.23,6.34,87.43,49.17,33.22,13.47,3.28,0.86,87.37,8.72,1.40,2.51
95GG04,4908,954,524,3430,558,315,2312,1953,1421,943,446,145,4369,237,112,190,19.44,10.68,69.89,17.52,9.89,72.59,39.79,28.95,19.21,9.09,2.95,89.02,4.83,2.28,3.87
95GG05,5928,496,440,4992,285,266,3988,2904,2027,731,208,58,5394,339,101,94,8.37,7.42,84.21,6.28,5.86,87.86,48.99,34.19,12.33,3.51,0.98,90.99,5.72,1.70,1.59
95GG06,5626,816,570,4240,421,334,2935,2275,1905,995,367,84,4901,376,124,225,14.50,10.13,75.36,11.41,9.05,79.54,40.44,33.86,17.69,6.52,1.49,87.11,6.68,2.20,4.00
95GG07,5485,944,530,4011,565,311,2723,2357,1607,964,422,135,4802,299,174,210,17.21,9.66,73.13,15.70,8.64,75.66,42.97,29.30,17.58,7.69,2.46,87.55,5.45,3.17,3.83
95GG08,4910,630,493,3787,329,277,2543,2240,1513,832,259,66,4308,331,108,163,12.83,10.04,77.13,10.45,8.80,80.76,45.62,30.81,16.95,5.27,1.34,87.74,6.74,2.20,3.32
95GG09,6165,757,562,4846,322,279,3333,2831,2027,963,271,73,5343,496,122,204,12.28,9.12,78.61,8.19,7.09,84.72,45.92,32.88,15.62,4.40,1.18,86.67,8.05,1.98,3.31
95GG10,3998,568,330,3100,322,217,2366,1649,1300,710,262,77,3603,201,83,111,14.21,8.25,77.54,11.08,7.47,81.45,41.25,32.52,17.76,6.55,1.93,90.12,5.03,2.08,2.78
95GG11,5453,679,554,4220,350,320,3104,2285,1880,918,304,66,4842,351,98,162,12.45,10.16,77.39,9.27,8.48,82.25,41.90,34.48,16.83,5.57,1.21,88.80,6.44,1.80,2.97
