GeographyCode,KS207NI0001,KS207NI0002,KS207NI0003,KS207NI0004,KS207NI0005,KS207NI0006,KS207NI0007,KS207NI0008,KS207NI0009,KS207NI0010,KS207NI0011,KS207NI0012,KS207NI0013,KS207NI0014,KS207NI0015,KS207NI0016,KS207NI0017,KS207NI0018,KS207NI0019,KS207NI0020,KS207NI0021,KS207NI0022,KS207NI0023,KS207NI0024,KS207NI0025,KS207NI0026,KS207NI0027
95CC15,2781,2706,15,40,2,0,2,0,1,2,2,0,6,5,97.30,0.54,1.44,0.07,0,0.07,0,0.04,0.07,0.07,0,0.22,0.18
95CC16,2715,2648,32,7,0,4,0,0,0,10,4,0,0,10,97.53,1.18,0.26,0,0.15,0,0,0,0.37,0.15,0,0,0.37
95CC17,2609,2559,16,9,11,0,1,0,0,2,0,1,1,9,98.08,0.61,0.34,0.42,0,0.04,0,0,0.08,0,0.04,0.04,0.34
95CC18,2270,2087,45,83,2,0,2,0,2,12,4,4,2,27,91.94,1.98,3.66,0.09,0,0.09,0,0.09,0.53,0.18,0.18,0.09,1.19
95CC19,2599,2557,18,1,3,3,1,0,0,3,0,0,0,13,98.38,0.69,0.04,0.12,0.12,0.04,0,0,0.12,0,0,0,0.50
95CC20,2857,2726,50,39,0,1,4,0,1,6,4,0,0,26,95.41,1.75,1.37,0,0.04,0.14,0,0.04,0.21,0.14,0,0,0.91
95CC21,2791,2745,22,0,0,0,1,4,0,3,3,0,0,13,98.35,0.79,0,0,0,0.04,0.14,0,0.11,0.11,0,0,0.47
95CC22,1676,1510,36,55,0,0,0,6,5,13,10,0,3,38,90.10,2.15,3.28,0,0,0,0.36,0.30,0.78,0.60,0,0.18,2.27
95DD01,2053,1955,25,4,0,1,21,2,1,0,0,2,0,42,95.23,1.22,0.19,0,0.05,1.02,0.10,0.05,0,0,0.10,0,2.05
95DD02,3720,3689,7,0,0,0,0,2,2,0,1,0,0,19,99.17,0.19,0,0,0,0,0.05,0.05,0,0.03,0,0,0.51
95DD03,3354,3159,45,18,1,3,64,2,3,4,1,0,1,53,94.19,1.34,0.54,0.03,0.09,1.91,0.06,0.09,0.12,0.03,0,0.03,1.58
95DD04,1836,1824,0,0,0,0,7,0,0,0,1,0,1,3,99.35,0,0,0,0,0.38,0,0,0,0.05,0,0.05,0.16
95DD05,1665,1648,1,0,0,2,2,0,0,0,0,0,0,12,98.98,0.06,0,0,0.12,0.12,0,0,0,0,0,0,0.72
95DD06,2537,2418,60,0,0,0,15,6,0,0,0,0,0,38,95.31,2.36,0,0,0,0.59,0.24,0,0,0,0,0,1.50
95DD07,3214,3198,1,0,0,0,0,0,1,0,0,0,0,14,99.50,0.03,0,0,0,0,0,0.03,0,0,0,0,0.44
95DD08,2051,1661,160,4,1,3,73,12,10,4,3,9,1,110,80.98,7.80,0.20,0.05,0.15,3.56,0.59,0.49,0.20,0.15,0.44,0.05,5.36
95DD09,2506,2487,9,0,1,0,0,2,0,0,0,0,0,7,99.24,0.36,0,0.04,0,0,0.08,0,0,0,0,0,0.28
95DD10,2710,2652,16,1,2,0,10,0,0,6,2,2,0,19,97.86,0.59,0.04,0.07,0,0.37,0,0,0.22,0.07,0.07,0,0.70
95DD11,2215,1961,189,11,1,2,15,2,3,6,6,0,0,19,88.53,8.53,0.50,0.05,0.09,0.68,0.09,0.14,0.27,0.27,0,0,0.86
95DD12,2506,2499,0,0,0,0,2,0,0,0,0,0,0,5,99.72,0,0,0,0,0.08,0,0,0,0,0,0,0.20
95DD13,1709,1522,91,4,1,0,28,5,5,5,0,2,0,46,89.06,5.32,0.23,0.06,0,1.64,0.29,0.29,0.29,0,0.12,0,2.69
95DD14,3177,3135,2,0,1,2,9,6,2,0,0,0,0,20,98.68,0.06,0,0.03,0.06,0.28,0.19,0.06,0,0,0,0,0.63
95DD15,3295,3275,15,0,3,0,0,0,0,0,0,0,0,2,99.39,0.46,0,0.09,0,0,0,0,0,0,0,0,0.06
95DD16,2892,2865,10,0,0,0,0,2,0,1,0,0,0,14,99.07,0.35,0,0,0,0,0.07,0,0.03,0,0,0,0.48
95DD17,3317,3303,0,0,3,0,0,1,0,1,0,0,0,9,99.58,0,0,0.09,0,0,0.03,0,0.03,0,0,0,0.27
95DD18,1822,1742,42,1,0,2,8,0,6,0,0,0,1,20,95.61,2.31,0.05,0,0.11,0.44,0,0.33,0,0,0,0.05,1.10
95DD19,3213,3173,21,0,0,0,4,0,3,0,0,0,0,12,98.76,0.65,0,0,0,0.12,0,0.09,0,0,0,0,0.37
95DD20,1688,1657,6,0,0,0,3,0,0,1,2,0,0,19,98.16,0.36,0,0,0,0.18,0,0,0.06,0.12,0,0,1.13
95DD21,2055,1833,108,0,1,1,40,0,7,0,0,0,1,64,89.20,5.26,0,0.05,0.05,1.95,0,0.34,0,0,0,0.05,3.11
95DD22,3012,2983,9,3,3,0,4,0,0,2,1,0,0,7,99.04,0.30,0.10,0.10,0,0.13,0,0,0.07,0.03,0,0,0.23
95DD23,2438,2420,0,0,0,2,2,0,0,0,0,0,0,14,99.26,0,0,0,0.08,0.08,0,0,0,0,0,0,0.57
95DD24,2616,2450,101,2,0,0,24,3,5,1,0,0,0,30,93.65,3.86,0.08,0,0,0.92,0.11,0.19,0.04,0,0,0,1.15
95EE01,1821,1813,4,0,0,0,0,0,0,0,0,0,1,3,99.56,0.22,0,0,0,0,0,0,0,0,0,0.05,0.16
95EE02,2004,2000,0,0,0,0,0,0,0,0,0,0,0,4,99.80,0,0,0,0,0,0,0,0,0,0,0,0.20
95EE03,1924,1863,41,0,0,2,0,0,0,5,5,2,1,5,96.83,2.13,0,0,0.10,0,0,0,0.26,0.26,0.10,0.05,0.26
95EE04,1923,1913,3,0,0,0,0,1,0,0,0,0,1,5,99.48,0.16,0,0,0,0,0.05,0,0,0,0,0.05,0.26
95EE05,1454,1439,1,0,1,0,0,0,0,0,6,0,0,7,98.97,0.07,0,0.07,0,0,0,0,0,0.41,0,0,0.48
95EE06,2178,2114,39,6,9,4,2,0,2,0,0,0,0,2,97.06,1.79,0.28,0.41,0.18,0.09,0,0.09,0,0,0,0,0.09
95EE07,1723,1714,6,0,1,0,0,1,0,0,0,0,0,1,99.48,0.35,0,0.06,0,0,0.06,0,0,0,0,0,0.06
95EE08,1678,1645,16,0,0,1,3,3,0,0,0,0,0,10,98.03,0.95,0,0,0.06,0.18,0.18,0,0,0,0,0,0.60
95EE09,1818,1798,6,0,2,0,0,0,0,7,0,0,0,5,98.90,0.33,0,0.11,0,0,0,0,0.39,0,0,0,0.28
95EE10,1706,1623,66,0,1,3,2,0,0,0,9,0,0,2,95.13,3.87,0,0.06,0.18,0.12,0,0,0,0.53,0,0,0.12
95EE11,1615,1610,2,0,0,0,0,0,0,0,0,0,0,3,99.69,0.12,0,0,0,0,0,0,0,0,0,0,0.19
95EE12,2376,2311,34,0,0,0,0,2,0,3,4,0,0,22,97.26,1.43,0,0,0,0,0.08,0,0.13,0.17,0,0,0.93
95EE13,1472,1446,14,0,1,1,0,0,0,0,0,0,0,10,98.23,0.95,0,0.07,0.07,0,0,0,0,0,0,0,0.68
95EE14,2565,2541,8,0,0,0,0,0,0,0,4,2,0,10,99.06,0.31,0,0,0,0,0,0,0,0.16,0.08,0,0.39
95EE15,1651,1646,1,0,0,0,0,0,0,0,0,0,0,4,99.70,0.06,0,0,0,0,0,0,0,0,0,0,0.24
95EE16,2029,2019,0,0,0,0,0,0,0,2,0,0,1,7,99.51,0,0,0,0,0,0,0,0.10,0,0,0.05,0.34
95FF01,4566,4476,49,9,0,0,1,3,0,0,3,0,0,25,98.03,1.07,0.20,0,0,0.02,0.07,0,0,0.07,0,0,0.55
95FF02,2659,2612,34,1,5,0,0,0,1,0,0,0,0,6,98.23,1.28,0.04,0.19,0,0,0,0.04,0,0,0,0,0.23
95FF03,2850,2786,37,0,0,0,0,0,0,0,0,0,0,27,97.75,1.30,0,0,0,0,0,0,0,0,0,0,0.95
95FF04,2512,2499,0,3,4,0,0,0,2,0,0,0,0,4,99.48,0,0.12,0.16,0,0,0,0.08,0,0,0,0,0.16
95FF05,2442,2367,32,27,0,0,0,0,2,0,0,0,0,14,96.93,1.31,1.11,0,0,0,0,0.08,0,0,0,0,0.57
95FF06,3918,3827,34,17,0,1,0,1,9,0,0,2,4,23,97.68,0.87,0.43,0,0.03,0,0.03,0.23,0,0,0.05,0.10,0.59
95FF07,2616,2578,22,0,3,1,3,0,1,0,0,0,0,8,98.55,0.84,0,0.11,0.04,0.11,0,0.04,0,0,0,0,0.31
95FF08,2277,2251,7,0,4,0,0,3,4,0,0,0,0,8,98.86,0.31,0,0.18,0,0,0.13,0.18,0,0,0,0,0.35
95FF09,2421,2377,4,6,3,0,4,0,0,6,0,0,0,21,98.18,0.17,0.25,0.12,0,0.17,0,0,0.25,0,0,0,0.87
95FF10,3297,3279,1,4,0,2,1,2,0,0,0,0,0,8,99.45,0.03,0.12,0,0.06,0.03,0.06,0,0,0,0,0,0.24
95FF11,2466,2457,6,0,1,0,1,0,0,0,0,0,0,1,99.64,0.24,0,0.04,0,0.04,0,0,0,0,0,0,0.04
95FF12,2614,2602,1,2,0,1,0,0,0,0,1,0,0,7,99.54,0.04,0.08,0,0.04,0,0,0,0,0.04,0,0,0.27
95FF13,2583,2559,8,0,2,1,0,0,0,5,0,0,1,7,99.07,0.31,0,0.08,0.04,0,0,0,0.19,0,0,0.04,0.27
95FF14,2362,2355,0,4,1,0,0,0,0,2,0,0,0,0,99.70,0,0.17,0.04,0,0,0,0,0.08,0,0,0,0
95FF15,2593,2503,60,8,2,1,0,7,0,1,2,0,0,9,96.53,2.31,0.31,0.08,0.04,0,0.27,0,0.04,0.08,0,0,0.35
95FF16,2279,2255,3,3,2,0,0,2,0,0,0,0,1,13,98.95,0.13,0.13,0.09,0,0,0.09,0,0,0,0,0.04,0.57
95FF17,1657,1614,19,4,0,0,0,0,0,1,0,7,0,12,97.40,1.15,0.24,0,0,0,0,0,0.06,0,0.42,0,0.72
95GG01,4771,4638,4,0,101,0,0,0,1,0,0,8,1,18,97.21,0.08,0,2.12,0,0,0,0.02,0,0,0.17,0.02,0.38
95GG02,5669,5582,16,0,44,3,0,0,1,1,2,0,0,20,98.47,0.28,0,0.78,0.05,0,0,0.02,0.02,0.04,0,0,0.35
95GG03,5714,5479,48,2,5,1,7,27,55,2,3,9,0,76,95.89,0.84,0.04,0.09,0.02,0.12,0.47,0.96,0.04,0.05,0.16,0,1.33
95GG04,4662,4426,71,3,55,3,13,6,15,0,7,4,2,57,94.94,1.52,0.06,1.18,0.06,0.28,0.13,0.32,0,0.15,0.09,0.04,1.22
95GG05,5692,5064,221,6,23,1,21,63,42,2,11,6,7,225,88.97,3.88,0.11,0.40,0.02,0.37,1.11,0.74,0.04,0.19,0.11,0.12,3.95
95GG06,5391,5275,41,3,9,1,0,6,11,0,2,0,1,42,97.85,0.76,0.06,0.17,0.02,0,0.11,0.20,0,0.04,0,0.02,0.78
95GG07,5223,4921,24,1,99,3,3,12,110,2,1,3,3,41,94.22,0.46,0.02,1.90,0.06,0.06,0.23,2.11,0.04,0.02,0.06,0.06,0.78
95GG08,4655,4475,90,13,19,1,9,1,16,0,0,0,2,29,96.13,1.93,0.28,0.41,0.02,0.19,0.02,0.34,0,0,0,0.04,0.62
95GG09,5904,5778,51,0,4,1,0,8,4,0,0,3,2,53,97.87,0.86,0,0.07,0.02,0,0.14,0.07,0,0,0.05,0.03,0.90
95GG10,3857,3494,153,12,0,2,50,22,1,10,10,0,2,101,90.59,3.97,0.31,0,0.05,1.30,0.57,0.03,0.26,0.26,0,0.05,2.62
95GG11,5224,4823,213,3,4,4,27,15,6,0,8,0,8,113,92.32,4.08,0.06,0.08,0.08,0.52,0.29,0.11,0,0.15,0,0.15,2.16
95GG12,8735,7841,157,7,47,12,22,156,23,6,12,0,21,431,89.77,1.80,0.08,0.54,0.14,0.25,1.79,0.26,0.07,0.14,0,0.24,4.93
95GG13,4527,4400,45,0,10,2,3,6,12,1,1,14,0,33,97.19,0.99,0,0.22,0.04,0.07,0.13,0.27,0.02,0.02,0.31,0,0.73
95GG14,4653,4578,8,0,30,0,9,0,1,0,0,0,0,27,98.39,0.17,0,0.64,0,0.19,0,0.02,0,0,0,0,0.58
95GG15,5715,5582,32,13,1,4,17,7,17,0,5,4,0,33,97.67,0.56,0.23,0.02,0.07,0.30,0.12,0.30,0,0.09,0.07,0,0.58
95GG16,5210,5025,69,4,23,11,2,0,5,1,4,9,1,56,96.45,1.32,0.08,0.44,0.21,0.04,0,0.10,0.02,0.08,0.17,0.02,1.07
95GG17,5085,4961,28,3,41,6,10,2,0,0,2,3,2,27,97.56,0.55,0.06,0.81,0.12,0.20,0.04,0,0,0.04,0.06,0.04,0.53
95GG18,4720,4516,49,5,52,0,6,7,26,5,1,10,2,41,95.68,1.04,0.11,1.10,0,0.13,0.15,0.55,0.11,0.02,0.21,0.04,0.87
95GG19,4386,4310,25,2,13,4,1,4,0,0,0,0,2,25,98.27,0.57,0.05,0.30,0.09,0.02,0.09,0,0,0,0,0.05,0.57
95GG20,4659,4331,141,8,7,8,19,13,6,4,4,6,6,106,92.96,3.03,0.17,0.15,0.17,0.41,0.28,0.13,0.09,0.09,0.13,0.13,2.28
95GG21,4953,4737,22,6,34,3,10,2,26,0,1,4,7,101,95.64,0.44,0.12,0.69,0.06,0.20,0.04,0.52,0,0.02,0.08,0.14,2.04
95GG22,5147,4962,14,5,109,0,2,6,4,0,0,8,0,37,96.41,0.27,0.10,2.12,0,0.04,0.12,0.08,0,0,0.16,0,0.72
95GG23,4413,4267,5,0,19,1,8,27,12,0,1,12,1,60,96.69,0.11,0,0.43,0.02,0.18,0.61,0.27,0,0.02,0.27,0.02,1.36
95GG24,4383,4206,60,11,10,0,6,2,46,0,0,4,4,34,95.96,1.37,0.25,0.23,0,0.14,0.05,1.05,0,0,0.09,0.09,0.78
95GG25,5366,5166,10,2,159,0,0,0,7,0,0,7,2,13,96.27,0.19,0.04,2.96,0,0,0,0.13,0,0,0.13,0.04,0.24
95GG26,3587,3537,16,2,6,0,2,1,0,2,0,0,1,20,98.61,0.45,0.06,0.17,0,0.06,0.03,0,0.06,0,0,0.03,0.56
95GG27,6230,6071,15,0,119,1,2,0,0,0,0,3,0,19,97.45,0.24,0,1.91,0.02,0.03,0,0,0,0,0.05,0,0.30
95GG28,5395,5292,38,2,4,5,0,0,21,6,2,0,1,24,98.09,0.70,0.04,0.07,0.09,0,0,0.39,0.11,0.04,0,0.02,0.44
95GG29,4739,4321,190,1,4,5,26,6,8,2,0,16,0,160,91.18,4.01,0.02,0.08,0.11,0.55,0.13,0.17,0.04,0,0.34,0,3.38
95GG30,4654,4584,19,2,2,0,4,10,1,0,2,0,0,30,98.50,0.41,0.04,0.04,0,0.09,0.21,0.02,0,0.04,0,0,0.64
95GG31,6297,6168,36,0,58,1,3,0,2,0,3,0,1,25,97.95,0.57,0,0.92,0.02,0.05,0,0.03,0,0.05,0,0.02,0.40
95GG32,6072,5802,72,3,21,2,16,9,65,1,1,17,11,52,95.55,1.19,0.05,0.35,0.03,0.26,0.15,1.07,0.02,0.02,0.28,0.18,0.86
95GG33,5417,5258,32,2,10,0,1,23,6,0,0,3,1,81,97.06,0.59,0.04,0.18,0,0.02,0.42,0.11,0,0,0.06,0.02,1.50
95GG34,4741,4543,17,2,34,7,12,8,31,3,0,28,1,55,95.82,0.36,0.04,0.72,0.15,0.25,0.17,0.65,0.06,0,0.59,0.02,1.16
95GG35,4729,4556,54,3,43,5,3,6,2,0,0,5,12,40,96.34,1.14,0.06,0.91,0.11,0.06,0.13,0.04,0,0,0.11,0.25,0.85
95GG36,5370,5211,76,5,1,5,26,7,1,0,0,3,0,35,97.04,1.42,0.09,0.02,0.09,0.48,0.13,0.02,0,0,0.06,0,0.65
95GG37,5824,5433,204,3,15,4,9,1,10,6,0,2,12,125,93.29,3.50,0.05,0.26,0.07,0.15,0.02,0.17,0.10,0,0.03,0.21,2.15
95GG38,6301,6043,74,0,25,1,10,34,1,0,9,1,1,102,95.91,1.17,0,0.40,0.02,0.16,0.54,0.02,0,0.14,0.02,0.02,1.62
95GG39,6952,6195,115,11,27,12,6,127,33,11,8,18,10,379,89.11,1.65,0.16,0.39,0.17,0.09,1.83,0.47,0.16,0.12,0.26,0.14,5.45
95GG40,3654,3584,30,1,0,1,0,2,4,0,2,0,0,30,98.08,0.82,0.03,0,0.03,0,0.05,0.11,0,0.05,0,0,0.82
95GG41,5382,5297,4,1,0,0,1,35,2,0,1,1,0,40,98.42,0.07,0.02,0,0,0.02,0.65,0.04,0,0.02,0.02,0,0.74
95GG42,7931,7523,35,5,25,2,7,100,9,0,2,7,3,213,94.86,0.44,0.06,0.32,0.03,0.09,1.26,0.11,0,0.03,0.09,0.04,2.69
95GG43,4659,4434,106,12,0,3,4,7,11,2,1,7,6,66,95.17,2.28,0.26,0,0.06,0.09,0.15,0.24,0.04,0.02,0.15,0.13,1.42
95GG44,5338,4810,305,15,2,1,67,14,18,2,11,2,16,75,90.11,5.71,0.28,0.04,0.02,1.26,0.26,0.34,0.04,0.21,0.04,0.30,1.41
95GG45,4658,4513,29,2,3,2,5,11,11,0,4,4,0,74,96.89,0.62,0.04,0.06,0.04,0.11,0.24,0.24,0,0.09,0.09,0,1.59
95GG46,5049,4898,10,0,105,0,0,0,8,0,0,4,0,24,97.01,0.20,0,2.08,0,0,0,0.16,0,0,0.08,0,0.48
95GG47,5588,5299,107,4,58,6,9,7,11,3,0,15,3,66,94.83,1.91,0.07,1.04,0.11,0.16,0.13,0.20,0.05,0,0.27,0.05,1.18
95GG48,5432,5250,5,0,140,0,0,0,6,0,1,0,0,30,96.65,0.09,0,2.58,0,0,0,0.11,0,0.02,0,0,0.55
95GG49,7974,7003,156,23,20,17,36,121,25,5,18,20,33,497,87.82,1.96,0.29,0.25,0.21,0.45,1.52,0.31,0.06,0.23,0.25,0.41,6.23
95GG50,5219,4591,299,18,8,7,32,18,13,3,5,1,27,197,87.97,5.73,0.34,0.15,0.13,0.61,0.34,0.25,0.06,0.10,0.02,0.52,3.77
95GG51,3898,3851,24,2,2,1,0,0,0,4,0,0,0,14,98.79,0.62,0.05,0.05,0.03,0,0,0,0.10,0,0,0,0.36
95HH01,1983,1963,11,0,0,1,0,0,0,0,1,0,0,7,98.99,0.55,0,0,0.05,0,0,0,0,0.05,0,0,0.35
95HH02,2861,2825,4,0,0,0,0,10,0,0,0,2,0,20,98.74,0.14,0,0,0,0,0.35,0,0,0,0.07,0,0.70
95HH03,1625,1604,0,0,0,1,0,0,0,0,0,0,0,20,98.71,0,0,0,0.06,0,0,0,0,0,0,0,1.23
95HH04,2989,2970,8,0,0,0,0,1,0,0,1,0,0,9,99.36,0.27,0,0,0,0,0.03,0,0,0.03,0,0,0.30
95HH05,2051,2010,26,5,1,1,0,1,1,0,0,2,0,4,98.00,1.27,0.24,0.05,0.05,0,0.05,0.05,0,0,0.10,0,0.20
95HH06,4602,4565,4,0,0,2,4,4,0,0,0,0,1,22,99.20,0.09,0,0,0.04,0.09,0.09,0,0,0,0,0.02,0.48
95HH07,1438,1413,9,0,0,0,3,0,0,0,1,0,0,12,98.26,0.63,0,0,0,0.21,0,0,0,0.07,0,0,0.83
95HH08,2530,2474,17,7,2,0,3,7,0,1,3,0,0,16,97.79,0.67,0.28,0.08,0,0.12,0.28,0,0.04,0.12,0,0,0.63
95HH09,2541,2432,39,3,3,3,6,10,3,0,3,4,1,34,95.71,1.53,0.12,0.12,0.12,0.24,0.39,0.12,0,0.12,0.16,0.04,1.34
95HH10,2407,2388,2,0,0,0,1,0,0,0,0,0,0,16,99.21,0.08,0,0,0,0.04,0,0,0,0,0,0,0.66
95HH11,1358,1351,1,0,0,0,0,0,0,0,0,0,0,6,99.48,0.07,0,0,0,0,0,0,0,0,0,0,0.44
95HH12,1503,1485,5,0,0,0,0,1,0,0,0,4,0,8,98.80,0.33,0,0,0,0,0.07,0,0,0,0.27,0,0.53
95HH13,1340,1335,1,0,0,1,0,0,0,3,0,0,0,0,99.63,0.07,0,0,0.07,0,0,0,0.22,0,0,0,0
95HH14,1481,1458,10,0,0,2,3,0,3,0,0,0,0,5,98.45,0.68,0,0,0.14,0.20,0,0.20,0,0,0,0,0.34
95HH15,2551,2528,0,0,0,1,1,0,0,0,0,5,2,14,99.10,0,0,0,0.04,0.04,0,0,0,0,0.20,0.08,0.55
95HH16,2093,2062,9,0,0,2,0,2,2,0,0,9,0,7,98.52,0.43,0,0,0.10,0,0.10,0.10,0,0,0.43,0,0.33
95HH17,2386,2363,7,5,0,0,0,0,0,0,1,0,0,10,99.04,0.29,0.21,0,0,0,0,0,0,0.04,0,0,0.42
95II01,3007,2966,8,0,0,0,0,1,17,0,0,0,0,15,98.64,0.27,0,0,0,0,0.03,0.57,0,0,0,0,0.50
95II02,4800,4674,30,1,3,1,1,16,7,0,3,5,0,59,97.38,0.63,0.02,0.06,0.02,0.02,0.33,0.15,0,0.06,0.10,0,1.23
95II03,3380,3285,14,5,5,0,0,24,0,0,0,4,0,43,97.19,0.41,0.15,0.15,0,0,0.71,0,0,0,0.12,0,1.27
95II04,4143,4068,8,2,2,2,0,9,26,0,0,2,0,24,98.19,0.19,0.05,0.05,0.05,0,0.22,0.63,0,0,0.05,0,0.58
95II05,3429,3345,10,2,12,0,0,11,14,1,5,0,0,29,97.55,0.29,0.06,0.35,0,0,0.32,0.41,0.03,0.15,0,0,0.85
95II06,3225,3165,11,3,3,1,2,4,0,0,2,3,0,31,98.14,0.34,0.09,0.09,0.03,0.06,0.12,0,0,0.06,0.09,0,0.96
95II07,1999,1964,17,0,0,0,1,0,2,1,0,0,0,14,98.25,0.85,0,0,0,0.05,0,0.10,0.05,0,0,0,0.70
95II08,2322,2264,40,0,0,4,0,0,0,0,0,0,0,14,97.50,1.72,0,0,0.17,0,0,0,0,0,0,0,0.60
95II09,3238,3106,14,1,1,0,3,2,54,0,3,17,2,35,95.92,0.43,0.03,0.03,0,0.09,0.06,1.67,0,0.09,0.53,0.06,1.08
95II10,2501,2461,10,0,7,1,0,0,3,0,0,0,0,19,98.40,0.40,0,0.28,0.04,0,0,0.12,0,0,0,0,0.76
95II11,2470,2397,14,0,2,0,5,3,7,0,0,5,2,35,97.04,0.57,0,0.08,0,0.20,0.12,0.28,0,0,0.20,0.08,1.42
95II12,2435,2395,10,4,2,0,8,1,0,0,2,0,0,13,98.36,0.41,0.16,0.08,0,0.33,0.04,0,0,0.08,0,0,0.53
95II13,2578,2473,7,6,0,0,3,2,60,0,0,9,0,18,95.93,0.27,0.23,0,0,0.12,0.08,2.33,0,0,0.35,0,0.70
95II14,2473,2428,21,0,0,0,0,2,0,1,0,0,3,18,98.18,0.85,0,0,0,0,0.08,0,0.04,0,0,0.12,0.73
95II15,3199,3084,27,1,1,1,0,32,1,1,4,3,0,44,96.41,0.84,0.03,0.03,0.03,0,1.00,0.03,0.03,0.13,0.09,0,1.38
95II16,2060,2038,10,0,0,0,3,2,0,0,0,0,0,7,98.93,0.49,0,0,0,0.15,0.10,0,0,0,0,0,0.34
95II17,2424,2390,10,0,1,0,0,1,1,0,0,0,0,21,98.60,0.41,0,0.04,0,0,0.04,0.04,0,0,0,0,0.87
95II18,2155,2097,19,0,0,0,3,6,7,0,2,5,0,16,97.31,0.88,0,0,0,0.14,0.28,0.32,0,0.09,0.23,0,0.74
95II19,3683,3650,6,0,1,1,0,0,4,0,7,0,0,14,99.10,0.16,0,0.03,0.03,0,0,0.11,0,0.19,0,0,0.38
95II20,2654,2525,43,0,6,1,3,8,7,0,3,16,0,42,95.14,1.62,0,0.23,0.04,0.11,0.30,0.26,0,0.11,0.60,0,1.58
95II21,2301,2283,6,1,0,0,2,0,2,0,0,0,0,7,99.22,0.26,0.04,0,0,0.09,0,0.09,0,0,0,0,0.30
95II22,2164,2120,20,8,1,0,0,6,1,0,0,0,0,8,97.97,0.92,0.37,0.05,0,0,0.28,0.05,0,0,0,0,0.37
95II23,2116,2045,14,5,2,1,1,4,6,0,0,0,4,34,96.64,0.66,0.24,0.09,0.05,0.05,0.19,0.28,0,0,0,0.19,1.61
95JJ01,2416,2397,6,0,1,0,0,0,7,0,0,0,0,5,99.21,0.25,0,0.04,0,0,0,0.29,0,0,0,0,0.21
95JJ02,2315,2251,40,0,3,1,0,0,0,0,0,0,0,20,97.24,1.73,0,0.13,0.04,0,0,0,0,0,0,0,0.86
95JJ03,2338,2313,3,0,0,0,0,4,0,0,0,0,0,18,98.93,0.13,0,0,0,0,0.17,0,0,0,0,0,0.77
95JJ04,2997,2965,8,3,0,0,0,4,1,0,3,0,0,13,98.93,0.27,0.10,0,0,0,0.13,0.03,0,0.10,0,0,0.43
95JJ05,1771,1611,121,0,1,1,0,15,1,1,0,0,0,20,90.97,6.83,0,0.06,0.06,0,0.85,0.06,0.06,0,0,0,1.13
95JJ06,2357,2196,140,0,0,0,2,5,0,0,1,1,0,12,93.17,5.94,0,0,0,0.08,0.21,0,0,0.04,0.04,0,0.51
95JJ07,2517,2438,61,0,3,0,0,0,5,0,1,0,0,9,96.86,2.42,0,0.12,0,0,0,0.20,0,0.04,0,0,0.36
95JJ08,3175,3131,13,0,8,0,0,3,3,0,0,0,2,15,98.61,0.41,0,0.25,0,0,0.09,0.09,0,0,0,0.06,0.47
95JJ09,1948,1935,5,0,0,1,0,0,1,0,0,1,0,5,99.33,0.26,0,0,0.05,0,0,0.05,0,0,0.05,0,0.26
95JJ10,2679,2629,13,0,16,0,4,0,0,6,0,0,2,9,98.13,0.49,0,0.60,0,0.15,0,0,0.22,0,0,0.07,0.34
95JJ11,3639,3556,49,2,2,0,0,3,0,0,2,0,0,25,97.72,1.35,0.05,0.05,0,0,0.08,0,0,0.05,0,0,0.69
95JJ12,2595,2501,61,0,5,0,15,5,0,0,0,0,0,8,96.38,2.35,0,0.19,0,0.58,0.19,0,0,0,0,0,0.31
95JJ13,3725,3614,59,1,0,1,1,3,6,1,0,2,1,36,97.02,1.58,0.03,0,0.03,0.03,0.08,0.16,0.03,0,0.05,0.03,0.97
95JJ14,2242,2231,1,0,1,0,0,0,0,0,0,0,0,9,99.51,0.04,0,0.04,0,0,0,0,0,0,0,0,0.40
95JJ15,1813,1674,77,2,4,0,3,7,3,4,0,4,0,35,92.33,4.25,0.11,0.22,0,0.17,0.39,0.17,0.22,0,0.22,0,1.93
95JJ16,1750,1699,15,0,6,1,1,0,4,0,1,0,0,23,97.09,0.86,0,0.34,0.06,0.06,0,0.23,0,0.06,0,0,1.31
95JJ17,2360,2346,2,0,2,1,0,0,0,0,0,3,0,6,99.41,0.08,0,0.08,0.04,0,0,0,0,0,0.13,0,0.25
95JJ18,1983,1895,53,1,2,2,1,7,2,0,0,0,0,20,95.56,2.67,0.05,0.10,0.10,0.05,0.35,0.10,0,0,0,0,1.01
95JJ19,2874,2823,18,1,7,0,0,0,1,0,0,0,0,24,98.23,0.63,0.03,0.24,0,0,0,0.03,0,0,0,0,0.84
95JJ20,3968,3899,30,0,3,1,0,5,0,0,4,0,0,26,98.26,0.76,0,0.08,0.03,0,0.13,0,0,0.10,0,0,0.66
95JJ21,2801,2692,22,3,2,0,0,34,0,0,4,1,0,43,96.11,0.79,0.11,0.07,0,0,1.21,0,0,0.14,0.04,0,1.54
95JJ22,2727,2638,41,6,1,0,1,1,0,0,4,0,0,35,96.74,1.50,0.22,0.04,0,0.04,0.04,0,0,0.15,0,0,1.28
95KK01,2435,2419,2,0,0,1,3,0,0,0,0,0,0,10,99.34,0.08,0,0,0.04,0.12,0,0,0,0,0,0,0.41
