GeographyCode,KS104NI0001,KS104NI0002,KS104NI0003,KS104NI0004,KS104NI0005,KS104NI0006,KS104NI0007,KS104NI0008,KS104NI0009,KS104NI0010,KS104NI0011,KS104NI0012,KS104NI0013,KS104NI0014,KS104NI0015
95CC03,2115,696,190,791,28,138,120,152,32.91,8.98,37.40,1.32,6.52,5.67,7.19
95CC04,1824,916,66,633,25,42,36,106,50.22,3.62,34.70,1.37,2.30,1.97,5.81
95CC05,2087,1090,73,640,29,64,57,134,52.23,3.50,30.67,1.39,3.07,2.73,6.42
95CC06,2160,1148,122,585,18,53,79,155,53.15,5.65,27.08,0.83,2.45,3.66,7.18
95CC07,2554,1266,97,904,41,63,63,120,49.57,3.80,35.40,1.61,2.47,2.47,4.70
95CC08,1934,822,123,703,15,83,68,120,42.50,6.36,36.35,0.78,4.29,3.52,6.20
95CC09,2599,1532,118,688,33,51,53,124,58.95,4.54,26.47,1.27,1.96,2.04,4.77
95CC10,2019,1132,82,567,17,32,58,131,56.07,4.06,28.08,0.84,1.58,2.87,6.49
95CC11,1474,596,68,522,22,65,72,129,40.43,4.61,35.41,1.49,4.41,4.88,8.75
95CC12,2085,1150,52,645,32,47,52,107,55.16,2.49,30.94,1.53,2.25,2.49,5.13
95CC13,1923,1046,52,616,28,39,43,99,54.39,2.70,32.03,1.46,2.03,2.24,5.15
95CC14,2310,1348,136,540,16,65,78,127,58.35,5.89,23.38,0.69,2.81,3.38,5.50
95CC15,2218,1190,102,647,27,51,54,147,53.65,4.60,29.17,1.22,2.30,2.43,6.63
95CC16,2136,1106,100,601,18,64,93,154,51.78,4.68,28.14,0.84,3.00,4.35,7.21
95CC17,2111,1134,72,682,27,37,49,110,53.72,3.41,32.31,1.28,1.75,2.32,5.21
95CC18,1866,872,120,537,37,60,93,147,46.73,6.43,28.78,1.98,3.22,4.98,7.88
95CC19,2070,1148,70,594,14,38,79,127,55.46,3.38,28.70,0.68,1.84,3.82,6.14
95CC20,2298,1276,160,544,19,54,98,147,55.53,6.96,23.67,0.83,2.35,4.26,6.40
95CC21,2289,1216,162,577,18,58,113,145,53.12,7.08,25.21,0.79,2.53,4.94,6.33
95CC22,1457,526,96,465,14,68,113,175,36.10,6.59,31.91,0.96,4.67,7.76,12.01
95DD01,1702,1022,92,375,13,34,55,111,60.05,5.41,22.03,0.76,2.00,3.23,6.52
95DD02,3025,1678,194,721,24,112,126,170,55.47,6.41,23.83,0.79,3.70,4.17,5.62
95DD03,2750,1542,190,645,27,78,104,164,56.07,6.91,23.45,0.98,2.84,3.78,5.96
95DD04,1512,504,142,507,12,88,125,134,33.33,9.39,33.53,0.79,5.82,8.27,8.86
95DD05,1330,522,114,467,9,60,94,64,39.25,8.57,35.11,0.68,4.51,7.07,4.81
95DD06,2055,1234,92,481,25,35,56,132,60.05,4.48,23.41,1.22,1.70,2.73,6.42
95DD07,2710,1474,178,619,31,95,106,207,54.39,6.57,22.84,1.14,3.51,3.91,7.64
95DD08,1799,488,230,618,30,73,164,196,27.13,12.78,34.35,1.67,4.06,9.12,10.89
95DD09,2041,1268,56,521,11,31,47,107,62.13,2.74,25.53,0.54,1.52,2.30,5.24
95DD10,2297,1112,139,663,15,83,98,187,48.41,6.05,28.86,0.65,3.61,4.27,8.14
95DD11,1718,582,196,602,19,85,142,92,33.88,11.41,35.04,1.11,4.95,8.27,5.36
95DD12,2041,1252,44,541,14,21,58,111,61.34,2.16,26.51,0.69,1.03,2.84,5.44
95DD13,1396,552,88,479,18,75,82,102,39.54,6.30,34.31,1.29,5.37,5.87,7.31
95DD14,2591,1556,94,627,16,70,88,140,60.05,3.63,24.20,0.62,2.70,3.40,5.40
95DD15,2606,1404,128,802,25,53,78,116,53.88,4.91,30.78,0.96,2.03,2.99,4.45
95DD16,2330,1374,86,644,23,43,57,103,58.97,3.69,27.64,0.99,1.85,2.45,4.42
95DD17,2658,1574,98,755,23,44,47,117,59.22,3.69,28.40,0.87,1.66,1.77,4.40
95DD18,1565,702,120,418,18,67,114,126,44.86,7.67,26.71,1.15,4.28,7.28,8.05
95DD19,2612,1476,136,622,18,99,106,155,56.51,5.21,23.81,0.69,3.79,4.06,5.93
95DD20,1438,492,116,484,12,76,149,109,34.21,8.07,33.66,0.83,5.29,10.36,7.58
95DD21,1735,790,146,518,35,60,73,113,45.53,8.41,29.86,2.02,3.46,4.21,6.51
95DD22,2501,1332,82,756,34,53,89,155,53.26,3.28,30.23,1.36,2.12,3.56,6.20
95DD23,2008,1160,88,543,23,26,47,121,57.77,4.38,27.04,1.15,1.29,2.34,6.03
95DD24,2133,1096,128,616,25,76,83,109,51.38,6.00,28.88,1.17,3.56,3.89,5.11
95EE01,1421,780,66,449,14,22,27,63,54.89,4.64,31.60,0.99,1.55,1.90,4.43
95EE02,1644,862,120,459,18,41,60,84,52.43,7.30,27.92,1.09,2.49,3.65,5.11
95EE03,1589,770,118,432,17,40,113,99,48.46,7.43,27.19,1.07,2.52,7.11,6.23
95EE04,1599,810,108,471,18,37,58,97,50.66,6.75,29.46,1.13,2.31,3.63,6.07
95EE05,1231,646,94,315,15,25,56,80,52.48,7.64,25.59,1.22,2.03,4.55,6.50
95EE06,1700,892,72,569,21,36,33,77,52.47,4.24,33.47,1.24,2.12,1.94,4.53
95EE07,1407,712,93,358,10,37,84,113,50.60,6.61,25.44,0.71,2.63,5.97,8.03
95EE08,1371,704,76,376,15,35,63,102,51.35,5.54,27.43,1.09,2.55,4.60,7.44
95EE09,1469,776,92,453,17,15,34,82,52.83,6.26,30.84,1.16,1.02,2.31,5.58
95EE10,1388,702,106,437,25,25,26,67,50.58,7.64,31.48,1.80,1.80,1.87,4.83
95EE11,1339,730,66,403,9,24,35,72,54.52,4.93,30.10,0.67,1.79,2.61,5.38
95EE12,1961,824,202,584,27,72,155,97,42.02,10.30,29.78,1.38,3.67,7.90,4.95
95EE13,1280,564,70,384,16,49,63,134,44.06,5.47,30.00,1.25,3.83,4.92,10.47
95EE14,2083,1126,170,519,25,48,79,116,54.06,8.16,24.92,1.20,2.30,3.79,5.57
95EE15,1357,750,70,383,18,22,34,80,55.27,5.16,28.22,1.33,1.62,2.51,5.90
95EE16,1599,918,80,421,16,35,52,77,57.41,5.00,26.33,1.00,2.19,3.25,4.82
95FF01,3617,2078,264,895,27,96,122,135,57.45,7.30,24.74,0.75,2.65,3.37,3.73
95FF02,2105,1186,74,601,38,37,37,132,56.34,3.52,28.55,1.81,1.76,1.76,6.27
95FF03,2304,1136,196,678,10,73,108,103,49.31,8.51,29.43,0.43,3.17,4.69,4.47
95FF04,2038,1214,72,568,18,25,33,108,59.57,3.53,27.87,0.88,1.23,1.62,5.30
95FF05,2045,978,138,554,20,88,108,159,47.82,6.75,27.09,0.98,4.30,5.28,7.78
95FF06,3031,1750,208,709,36,73,125,130,57.74,6.86,23.39,1.19,2.41,4.12,4.29
95FF07,2085,844,155,675,15,93,182,121,40.48,7.43,32.37,0.72,4.46,8.73,5.80
95FF08,1905,916,118,526,22,54,103,166,48.08,6.19,27.61,1.15,2.83,5.41,8.71
95FF09,1934,952,150,533,15,74,96,114,49.22,7.76,27.56,0.78,3.83,4.96,5.89
95FF10,2625,1508,190,687,19,49,70,102,57.45,7.24,26.17,0.72,1.87,2.67,3.89
95FF11,2014,1202,66,555,12,26,38,115,59.68,3.28,27.56,0.60,1.29,1.89,5.71
95FF12,2181,1132,126,664,16,53,66,124,51.90,5.78,30.44,0.73,2.43,3.03,5.69
95FF13,2087,1168,114,546,25,36,82,116,55.97,5.46,26.16,1.20,1.72,3.93,5.56
95FF14,1898,1206,70,438,14,22,44,104,63.54,3.69,23.08,0.74,1.16,2.32,5.48
95FF15,2084,934,140,624,12,88,118,168,44.82,6.72,29.94,0.58,4.22,5.66,8.06
95FF16,1853,1032,74,476,12,55,87,117,55.69,3.99,25.69,0.65,2.97,4.70,6.31
95FF17,1427,552,128,427,12,75,103,130,38.68,8.97,29.92,0.84,5.26,7.22,9.11
95GG01,4089,1532,150,1534,45,207,175,446,37.47,3.67,37.52,1.10,5.06,4.28,10.91
95GG02,4454,888,230,2182,51,433,295,375,19.94,5.16,48.99,1.15,9.72,6.62,8.42
95GG03,4815,2208,407,1412,54,146,255,333,45.86,8.45,29.33,1.12,3.03,5.30,6.92
95GG04,3862,910,272,1690,58,292,312,328,23.56,7.04,43.76,1.50,7.56,8.08,8.49
95GG05,5007,1196,638,2488,80,168,233,204,23.89,12.74,49.69,1.60,3.36,4.65,4.07
95GG06,4444,1782,348,1495,42,172,250,355,40.10,7.83,33.64,0.95,3.87,5.63,7.99
95GG07,4224,1170,238,1929,48,329,229,281,27.70,5.63,45.67,1.14,7.79,5.42,6.65
95GG08,3870,1478,338,1354,29,204,219,248,38.19,8.73,34.99,0.75,5.27,5.66,6.41
95GG09,4914,2362,364,1375,42,143,263,365,48.07,7.41,27.98,0.85,2.91,5.35,7.43
95GG10,3387,746,418,1566,40,157,245,215,22.03,12.34,46.24,1.18,4.64,7.23,6.35
95GG11,4484,1478,534,1615,47,176,321,313,32.96,11.91,36.02,1.05,3.93,7.16,6.98
95GG12,7855,736,601,5854,96,171,247,150,9.37,7.65,74.53,1.22,2.18,3.14,1.91
95GG13,3795,1580,238,1218,35,161,231,332,41.63,6.27,32.09,0.92,4.24,6.09,8.75
95GG14,3890,2094,152,1150,37,97,113,247,53.83,3.91,29.56,0.95,2.49,2.90,6.35
95GG15,4671,2442,318,1118,46,101,249,397,52.28,6.81,23.93,0.98,2.16,5.33,8.50
95GG16,4259,1490,309,1698,53,226,220,263,34.98,7.26,39.87,1.24,5.31,5.17,6.18
95GG17,4048,1510,216,1540,43,237,203,299,37.30,5.34,38.04,1.06,5.85,5.01,7.39
95GG18,3841,778,262,1876,56,333,261,275,20.26,6.82,48.84,1.46,8.67,6.80,7.16
95GG19,3561,936,232,1379,31,272,305,406,26.28,6.52,38.73,0.87,7.64,8.57,11.40
95GG20,3883,946,398,1641,66,227,296,309,24.36,10.25,42.26,1.70,5.85,7.62,7.96
95GG21,4048,740,243,2062,51,359,265,328,18.28,6.00,50.94,1.26,8.87,6.55,8.10
95GG22,4347,1614,172,1643,72,261,186,399,37.13,3.96,37.80,1.66,6.00,4.28,9.18
95GG23,3710,2004,184,1044,35,76,99,268,54.02,4.96,28.14,0.94,2.05,2.67,7.22
95GG24,3559,1542,282,1120,33,117,167,298,43.33,7.92,31.47,0.93,3.29,4.69,8.37
95GG25,4443,1458,172,1824,62,249,253,425,32.82,3.87,41.05,1.40,5.60,5.69,9.57
95GG26,2916,1030,168,1031,23,209,198,257,35.32,5.76,35.36,0.79,7.17,6.79,8.81
95GG27,4965,1588,230,2066,56,394,305,326,31.98,4.63,41.61,1.13,7.94,6.14,6.57
95GG28,4377,1900,303,1404,41,206,238,285,43.41,6.92,32.08,0.94,4.71,5.44,6.51
95GG29,3982,1188,482,1458,48,204,323,279,29.83,12.10,36.61,1.21,5.12,8.11,7.01
95GG30,3947,2084,246,968,31,112,185,321,52.80,6.23,24.52,0.79,2.84,4.69,8.13
95GG31,5115,2066,248,1936,50,266,221,328,40.39,4.85,37.85,0.98,5.20,4.32,6.41
95GG32,4897,1936,342,1713,39,284,250,333,39.53,6.98,34.98,0.80,5.80,5.11,6.80
95GG33,4445,2268,236,1441,58,68,114,260,51.02,5.31,32.42,1.30,1.53,2.56,5.85
95GG34,3996,1850,278,1276,37,127,167,261,46.30,6.96,31.93,0.93,3.18,4.18,6.53
95GG35,3850,772,186,1879,54,352,280,327,20.05,4.83,48.81,1.40,9.14,7.27,8.49
95GG36,4625,2262,392,1252,34,111,184,390,48.91,8.48,27.07,0.74,2.40,3.98,8.43
95GG37,4968,1914,590,1881,59,93,194,237,38.53,11.88,37.86,1.19,1.87,3.90,4.77
95GG38,5358,2026,458,2093,56,132,212,381,37.81,8.55,39.06,1.05,2.46,3.96,7.11
95GG39,6092,1152,563,3077,138,341,430,391,18.91,9.24,50.51,2.27,5.60,7.06,6.42
95GG40,2909,708,202,1198,34,232,265,270,24.34,6.94,41.18,1.17,7.98,9.11,9.28
95GG41,4306,2564,194,972,43,83,132,318,59.54,4.51,22.57,1.00,1.93,3.07,7.39
95GG42,5576,2118,378,2616,50,71,107,236,37.98,6.78,46.92,0.90,1.27,1.92,4.23
95GG43,3996,1572,418,1253,38,169,243,303,39.34,10.46,31.36,0.95,4.23,6.08,7.58
95GG44,4484,998,631,1913,61,217,407,257,22.26,14.07,42.66,1.36,4.84,9.08,5.73
95GG45,3932,1738,260,1225,52,146,188,323,44.20,6.61,31.15,1.32,3.71,4.78,8.21
95GG46,4046,1076,172,1839,59,376,220,304,26.59,4.25,45.45,1.46,9.29,5.44,7.51
95GG47,4564,1008,304,2177,51,354,331,339,22.09,6.66,47.70,1.12,7.76,7.25,7.43
95GG48,4049,840,196,2057,65,407,212,272,20.75,4.84,50.80,1.61,10.05,5.24,6.72
95GG49,7370,1074,667,5078,93,95,155,208,14.57,9.05,68.90,1.26,1.29,2.10,2.82
95GG50,4477,1084,596,1898,45,193,332,329,24.21,13.31,42.39,1.01,4.31,7.42,7.35
95GG51,3304,974,270,1218,35,217,265,325,29.48,8.17,36.86,1.06,6.57,8.02,9.84
95HH01,1633,820,146,374,12,49,98,134,50.21,8.94,22.90,0.73,3.00,6.00,8.21
95HH02,2293,1434,110,519,9,64,67,90,62.54,4.80,22.63,0.39,2.79,2.92,3.92
95HH03,1404,852,50,265,12,38,49,138,60.68,3.56,18.87,0.85,2.71,3.49,9.83
95HH04,2531,1532,110,612,17,67,72,121,60.53,4.35,24.18,0.67,2.65,2.84,4.78
95HH05,1630,650,142,516,10,96,109,107,39.88,8.71,31.66,0.61,5.89,6.69,6.56
95HH06,3602,2124,196,890,23,106,131,132,58.97,5.44,24.71,0.64,2.94,3.64,3.66
95HH07,1234,446,90,412,12,78,82,114,36.14,7.29,33.39,0.97,6.32,6.65,9.24
95HH08,2103,1104,158,562,22,55,98,104,52.50,7.51,26.72,1.05,2.62,4.66,4.95
95HH09,2224,752,216,679,24,112,192,249,33.81,9.71,30.53,1.08,5.04,8.63,11.20
95HH10,1922,1172,96,409,10,50,83,102,60.98,4.99,21.28,0.52,2.60,4.32,5.31
95HH11,1092,402,86,320,10,67,99,108,36.81,7.88,29.30,0.92,6.14,9.07,9.89
95HH12,1252,680,68,317,3,47,60,77,54.31,5.43,25.32,0.24,3.75,4.79,6.15
95HH13,1052,372,106,354,7,63,87,63,35.36,10.08,33.65,0.67,5.99,8.27,5.99
95HH14,1281,468,100,367,11,66,118,151,36.53,7.81,28.65,0.86,5.15,9.21,11.79
95HH15,2113,980,148,604,13,80,108,180,46.38,7.00,28.58,0.62,3.79,5.11,8.52
95HH16,1767,936,110,415,8,54,96,148,52.97,6.23,23.49,0.45,3.06,5.43,8.38
95HH17,1951,1144,106,473,8,48,82,90,58.64,5.43,24.24,0.41,2.46,4.20,4.61
95II01,2577,1538,114,603,22,36,88,176,59.68,4.42,23.40,0.85,1.40,3.41,6.83
95II02,3616,1800,256,1034,34,91,180,221,49.78,7.08,28.60,0.94,2.52,4.98,6.11
95II03,2752,1602,162,746,30,40,93,79,58.21,5.89,27.11,1.09,1.45,3.38,2.87
95II04,3294,1776,254,794,27,131,151,161,53.92,7.71,24.10,0.82,3.98,4.58,4.89
95II05,2720,1426,110,788,25,65,103,203,52.43,4.04,28.97,0.92,2.39,3.79,7.46
95II06,2648,1468,212,669,22,60,93,124,55.44,8.01,25.26,0.83,2.27,3.51,4.68
95II07,1674,584,138,526,12,87,120,207,34.89,8.24,31.42,0.72,5.20,7.17,12.37
95II08,1983,898,146,561,16,59,126,177,45.28,7.36,28.29,0.81,2.98,6.35,8.93
95II09,2696,1446,184,641,28,67,119,211,53.64,6.82,23.78,1.04,2.49,4.41,7.83
95II10,2118,870,145,637,17,98,159,192,41.08,6.85,30.08,0.80,4.63,7.51,9.07
95II11,2094,1160,148,527,14,36,69,140,55.40,7.07,25.17,0.67,1.72,3.30,6.69
95II12,2005,1182,90,448,18,40,71,156,58.95,4.49,22.34,0.90,2.00,3.54,7.78
95II13,2197,990,194,576,23,82,140,192,45.06,8.83,26.22,1.05,3.73,6.37,8.74
95II14,2083,1234,116,469,11,28,61,164,59.24,5.57,22.52,0.53,1.34,2.93,7.87
95II15,2669,1554,209,603,23,49,74,157,58.22,7.83,22.59,0.86,1.84,2.77,5.88
95II16,1748,896,102,453,12,45,78,162,51.26,5.84,25.92,0.69,2.57,4.46,9.27
95II17,2085,974,116,560,19,76,143,197,46.71,5.56,26.86,0.91,3.65,6.86,9.45
95II18,1861,724,150,557,13,79,139,199,38.90,8.06,29.93,0.70,4.25,7.47,10.69
95II19,3061,1868,94,765,24,45,101,164,61.03,3.07,24.99,0.78,1.47,3.30,5.36
95II20,2247,1046,242,627,18,63,101,150,46.55,10.77,27.90,0.80,2.80,4.49,6.68
95II21,1879,730,174,602,19,83,134,137,38.85,9.26,32.04,1.01,4.42,7.13,7.29
95II22,1854,972,106,435,20,51,99,171,52.43,5.72,23.46,1.08,2.75,5.34,9.22
95II23,1801,868,104,553,19,40,78,139,48.20,5.77,30.71,1.05,2.22,4.33,7.72
95JJ01,1989,1146,68,541,18,31,72,113,57.62,3.42,27.20,0.90,1.56,3.62,5.68
95JJ02,1957,906,132,582,25,63,124,125,46.30,6.75,29.74,1.28,3.22,6.34,6.39
95JJ03,1812,690,160,631,18,86,151,76,38.08,8.83,34.82,0.99,4.75,8.33,4.19
95JJ04,2501,1362,148,597,37,81,116,160,54.46,5.92,23.87,1.48,3.24,4.64,6.40
95JJ05,1537,508,134,519,29,62,108,177,33.05,8.72,33.77,1.89,4.03,7.03,11.52
95JJ06,1874,700,148,628,20,80,158,140,37.35,7.90,33.51,1.07,4.27,8.43,7.47
95JJ07,1966,690,190,644,12,88,210,132,35.10,9.66,32.76,0.61,4.48,10.68,6.71
95JJ08,2504,1264,106,843,17,64,79,131,50.48,4.23,33.67,0.68,2.56,3.15,5.23
95JJ09,1696,966,72,389,32,30,65,142,56.96,4.25,22.94,1.89,1.77,3.83,8.37
95JJ10,2122,1068,128,619,19,48,66,174,50.33,6.03,29.17,0.90,2.26,3.11,8.20
95JJ11,2955,1564,208,745,48,60,145,185,52.93,7.04,25.21,1.62,2.03,4.91,6.26
95JJ12,2075,1076,118,618,23,46,69,125,51.86,5.69,29.78,1.11,2.22,3.33,6.02
95JJ13,3024,1688,208,776,28,85,130,109,55.82,6.88,25.66,0.93,2.81,4.30,3.60
95JJ14,1837,1060,84,466,20,40,48,119,57.70,4.57,25.37,1.09,2.18,2.61,6.48
95JJ15,1487,756,106,380,34,42,62,107,50.84,7.13,25.55,2.29,2.82,4.17,7.20
95JJ16,1519,546,102,504,30,61,120,156,35.94,6.71,33.18,1.97,4.02,7.90,10.27
95JJ17,1873,1078,44,538,29,31,51,102,57.55,2.35,28.72,1.55,1.66,2.72,5.45
95JJ18,1667,648,138,516,35,55,135,140,38.87,8.28,30.95,2.10,3.30,8.10,8.40
95JJ19,2534,998,108,1148,39,36,74,131,39.38,4.26,45.30,1.54,1.42,2.92,5.17
95JJ20,3257,1748,222,838,23,88,171,167,53.67,6.82,25.73,0.71,2.70,5.25,5.13
95JJ21,1898,740,128,683,26,54,124,143,38.99,6.74,35.99,1.37,2.85,6.53,7.53
95JJ22,2241,1332,106,508,20,42,84,149,59.44,4.73,22.67,0.89,1.87,3.75,6.65
95KK01,1968,1028,56,645,22,69,43,105,52.24,2.85,32.77,1.12,3.51,2.18,5.34
95KK02,1566,846,70,443,23,44,43,97,54.02,4.47,28.29,1.47,2.81,2.75,6.19
95KK03,1741,916,66,595,18,21,26,99,52.61,3.79,34.18,1.03,1.21,1.49,5.69
95KK04,2126,944,164,735,30,73,96,84,44.40,7.71,34.57,1.41,3.43,4.52,3.95
95KK05,1991,1010,44,716,35,45,39,102,50.73,2.21,35.96,1.76,2.26,1.96,5.12
95KK06,1527,712,110,478,13,50,76,88,46.63,7.20,31.30,0.85,3.27,4.98,5.76
95KK07,1583,908,36,463,20,26,35,95,57.36,2.27,29.25,1.26,1.64,2.21,6.00
95KK08,1951,1054,134,498,25,59,72,109,54.02,6.87,25.53,1.28,3.02,3.69,5.59
95KK09,1751,712,154,544,29,74,105,133,40.66,8.79,31.07,1.66,4.23,6.00,7.60
95KK10,1654,916,50,518,17,25,37,91,55.38,3.02,31.32,1.03,1.51,2.24,5.50
95KK11,1864,826,118,586,13,83,118,120,44.31,6.33,31.44,0.70,4.45,6.33,6.44
95KK12,1781,854,68,644,17,47,52,99,47.95,3.82,36.16,0.95,2.64,2.92,5.56
95KK13,1421,784,58,396,20,25,49,89,55.17,4.08,27.87,1.41,1.76,3.45,6.26
95KK14,1612,778,56,580,12,47,52,87,48.26,3.47,35.98,0.74,2.92,3.23,5.40
95KK15,2162,1156,70,707,30,40,56,103,53.47,3.24,32.70,1.39,1.85,2.59,4.76
95KK16,1729,754,96,600,33,52,79,115,43.61,5.55,34.70,1.91,3.01,4.57,6.65
95LL01,3689,2090,198,1084,29,62,76,150,56.65,5.37,29.38,0.79,1.68,2.06,4.07
95LL02,2430,994,244,729,36,89,163,175,40.91,10.04,30.00,1.48,3.66,6.71,7.20
95LL03,1884,782,168,537,16,85,149,147,41.51,8.92,28.50,0.85,4.51,7.91,7.80
95LL04,2288,988,174,753,22,93,76,182,43.18,7.60,32.91,0.96,4.06,3.32,7.95
95LL05,3144,1888,126,806,23,65,105,131,60.05,4.01,25.64,0.73,2.07,3.34,4.17
95LL06,2690,1318,202,709,33,75,167,186,49.00,7.51,26.36,1.23,2.79,6.21,6.91
95LL07,1727,578,152,550,24,87,147,189,33.47,8.80,31.85,1.39,5.04,8.51,10.94
95LL08,2533,742,283,976,39,157,177,159,29.29,11.17,38.53,1.54,6.20,6.99,6.28
95LL09,2424,790,130,906,39,155,185,219,32.59,5.36,37.38,1.61,6.39,7.63,9.03
95LL10,4141,2238,185,1332,35,111,84,156,54.04,4.47,32.17,0.85,2.68,2.03,3.77
95LL11,3025,1858,166,692,18,72,94,125,61.42,5.49,22.88,0.60,2.38,3.11,4.13
95LL12,2995,1160,298,1048,25,149,179,136,38.73,9.95,34.99,0.83,4.97,5.98,4.54
95LL13,2096,886,217,628,18,97,144,106,42.27,10.35,29.96,0.86,4.63,6.87,5.06
95LL14,2140,896,94,784,26,88,107,145,41.87,4.39,36.64,1.21,4.11,5.00,6.78
95LL15,2469,1202,168,628,19,70,155,227,48.68,6.80,25.44,0.77,2.84,6.28,9.19
95LL16,4647,2486,462,1141,36,131,207,184,53.50,9.94,24.55,0.77,2.82,4.45,3.96
95LL17,2096,1062,140,523,15,63,129,164,50.67,6.68,24.95,0.72,3.01,6.15,7.82
95LL18,2696,1566,144,631,18,61,94,182,58.09,5.34,23.41,0.67,2.26,3.49,6.75
95LL19,3975,2292,242,956,28,110,150,197,57.66,6.09,24.05,0.70,2.77,3.77,4.96
95LL20,1897,880,150,559,17,83,93,115,46.39,7.91,29.47,0.90,4.38,4.90,6.06
