GeographyCode,KS605NI0001,KS605NI0002,KS605NI0003,KS605NI0004,KS605NI0005,KS605NI0006,KS605NI0007,KS605NI0008,KS605NI0009,KS605NI0010,KS605NI0011,KS605NI0012,KS605NI0013,KS605NI0014,KS605NI0015,KS605NI0016,KS605NI0017,KS605NI0018,KS605NI0019,KS605NI0020,KS605NI0021,KS605NI0022,KS605NI0023,KS605NI0024,KS605NI0025,KS605NI0026,KS605NI0027,KS605NI0028,KS605NI0029,KS605NI0030,KS605NI0031,KS605NI0032,KS605NI0033,KS605NI0034,KS605NI0035,KS605NI0036,KS605NI0037
95FF13,1288,68,7,119,4,11,121,229,78,53,31,17,10,67,37,93,114,195,34,5.28,0.54,9.24,0.31,0.85,9.39,17.78,6.06,4.11,2.41,1.32,0.78,5.20,2.87,7.22,8.85,15.14,2.64
95FF14,1194,75,3,98,4,11,110,212,36,40,28,30,6,69,48,99,127,150,48,6.28,0.25,8.21,0.34,0.92,9.21,17.76,3.02,3.35,2.35,2.51,0.50,5.78,4.02,8.29,10.64,12.56,4.02
95FF15,1145,28,3,115,4,13,140,244,73,44,13,20,8,42,44,70,85,148,51,2.45,0.26,10.04,0.35,1.14,12.23,21.31,6.38,3.84,1.14,1.75,0.70,3.67,3.84,6.11,7.42,12.93,4.45
95FF16,1089,10,4,119,7,11,83,208,26,46,21,34,8,51,60,117,114,132,38,0.92,0.37,10.93,0.64,1.01,7.62,19.10,2.39,4.22,1.93,3.12,0.73,4.68,5.51,10.74,10.47,12.12,3.49
95FF17,727,8,0,84,2,8,59,166,25,48,14,10,4,24,46,54,42,95,38,1.10,0,11.55,0.28,1.10,8.12,22.83,3.44,6.60,1.93,1.38,0.55,3.30,6.33,7.43,5.78,13.07,5.23
95GG01,1805,0,1,71,6,9,105,327,94,109,42,72,15,68,79,167,213,315,112,0,0.06,3.93,0.33,0.50,5.82,18.12,5.21,6.04,2.33,3.99,0.83,3.77,4.38,9.25,11.80,17.45,6.20
95GG02,1575,3,0,59,4,18,76,344,128,145,46,70,11,58,69,107,134,204,99,0.19,0,3.75,0.25,1.14,4.83,21.84,8.13,9.21,2.92,4.44,0.70,3.68,4.38,6.79,8.51,12.95,6.29
95GG03,3077,6,3,171,19,21,104,406,80,178,168,150,46,273,89,344,338,492,189,0.19,0.10,5.56,0.62,0.68,3.38,13.19,2.60,5.78,5.46,4.87,1.49,8.87,2.89,11.18,10.98,15.99,6.14
95GG04,1629,0,0,109,10,14,81,268,94,202,65,66,11,46,104,128,96,228,107,0,0,6.69,0.61,0.86,4.97,16.45,5.77,12.40,3.99,4.05,0.68,2.82,6.38,7.86,5.89,14.00,6.57
95GG05,3481,1,4,160,10,17,94,416,82,316,215,158,29,297,144,373,404,518,243,0.03,0.11,4.60,0.29,0.49,2.70,11.95,2.36,9.08,6.18,4.54,0.83,8.53,4.14,10.72,11.61,14.88,6.98
95GG06,2437,0,0,218,16,35,127,453,126,134,51,84,16,89,166,229,217,333,143,0,0,8.95,0.66,1.44,5.21,18.59,5.17,5.50,2.09,3.45,0.66,3.65,6.81,9.40,8.90,13.66,5.87
95GG07,1974,1,1,95,9,16,71,315,74,124,48,78,26,62,101,170,154,540,89,0.05,0.05,4.81,0.46,0.81,3.60,15.96,3.75,6.28,2.43,3.95,1.32,3.14,5.12,8.61,7.80,27.36,4.51
95GG08,2085,1,1,121,8,20,98,368,127,155,73,77,29,107,113,185,178,289,135,0.05,0.05,5.80,0.38,0.96,4.70,17.65,6.09,7.43,3.50,3.69,1.39,5.13,5.42,8.87,8.54,13.86,6.47
95GG09,2892,4,2,187,10,13,99,494,119,126,138,141,32,202,127,349,281,421,147,0.14,0.07,6.47,0.35,0.45,3.42,17.08,4.11,4.36,4.77,4.88,1.11,6.98,4.39,12.07,9.72,14.56,5.08
95GG10,1844,4,3,131,9,25,73,342,58,189,64,79,9,79,136,108,137,309,89,0.22,0.16,7.10,0.49,1.36,3.96,18.55,3.15,10.25,3.47,4.28,0.49,4.28,7.38,5.86,7.43,16.76,4.83
95GG11,2654,4,2,190,9,15,99,437,102,207,123,136,38,192,139,282,229,332,118,0.15,0.08,7.16,0.34,0.57,3.73,16.47,3.84,7.80,4.63,5.12,1.43,7.23,5.24,10.63,8.63,12.51,4.45
95GG12,4561,3,1,139,11,12,88,1291,75,758,209,195,43,256,174,226,434,400,246,0.07,0.02,3.05,0.24,0.26,1.93,28.31,1.64,16.62,4.58,4.28,0.94,5.61,3.81,4.96,9.52,8.77,5.39
95GG13,2023,2,1,150,4,15,99,317,118,109,89,79,27,127,95,170,240,278,103,0.10,0.05,7.41,0.20,0.74,4.89,15.67,5.83,5.39,4.40,3.91,1.33,6.28,4.70,8.40,11.86,13.74,5.09
95GG14,2368,2,0,158,7,14,104,332,90,97,86,107,45,156,83,244,337,390,116,0.08,0,6.67,0.30,0.59,4.39,14.02,3.80,4.10,3.63,4.52,1.90,6.59,3.51,10.30,14.23,16.47,4.90
95GG15,2754,3,0,170,18,11,120,321,73,113,130,147,35,214,80,382,344,430,163,0.11,0,6.17,0.65,0.40,4.36,11.66,2.65,4.10,4.72,5.34,1.27,7.77,2.90,13.87,12.49,15.61,5.92
95GG16,2404,1,1,112,9,21,106,348,123,149,116,95,36,146,94,226,296,400,125,0.04,0.04,4.66,0.37,0.87,4.41,14.48,5.12,6.20,4.83,3.95,1.50,6.07,3.91,9.40,12.31,16.64,5.20
95GG17,1981,2,1,112,3,15,116,361,131,120,59,83,31,77,77,172,181,303,137,0.10,0.05,5.65,0.15,0.76,5.86,18.22,6.61,6.06,2.98,4.19,1.56,3.89,3.89,8.68,9.14,15.30,6.92
95GG18,1611,2,0,91,7,15,83,254,83,120,30,57,14,63,73,137,111,367,104,0.12,0,5.65,0.43,0.93,5.15,15.77,5.15,7.45,1.86,3.54,0.87,3.91,4.53,8.50,6.89,22.78,6.46
95GG19,1197,0,0,90,6,14,69,252,66,70,31,19,13,47,91,77,87,202,63,0,0,7.52,0.50,1.17,5.76,21.05,5.51,5.85,2.59,1.59,1.09,3.93,7.60,6.43,7.27,16.88,5.26
95GG20,1835,1,3,116,9,15,83,338,94,145,99,99,21,88,133,116,113,248,114,0.05,0.16,6.32,0.49,0.82,4.52,18.42,5.12,7.90,5.40,5.40,1.14,4.80,7.25,6.32,6.16,13.51,6.21
95GG21,1471,1,1,54,3,10,67,261,62,146,72,52,15,45,90,114,93,309,76,0.07,0.07,3.67,0.20,0.68,4.55,17.74,4.21,9.93,4.89,3.54,1.02,3.06,6.12,7.75,6.32,21.01,5.17
95GG22,2098,0,0,112,3,14,128,353,111,114,66,80,25,77,67,206,249,381,112,0,0,5.34,0.14,0.67,6.10,16.83,5.29,5.43,3.15,3.81,1.19,3.67,3.19,9.82,11.87,18.16,5.34
95GG23,2182,0,1,117,14,17,65,384,68,102,81,106,28,151,57,203,299,401,88,0,0.05,5.36,0.64,0.78,2.98,17.60,3.12,4.67,3.71,4.86,1.28,6.92,2.61,9.30,13.70,18.38,4.03
95GG24,2028,4,3,130,8,15,115,365,85,98,70,89,17,144,87,174,221,287,116,0.20,0.15,6.41,0.39,0.74,5.67,18.00,4.19,4.83,3.45,4.39,0.84,7.10,4.29,8.58,10.90,14.15,5.72
95GG25,2202,1,1,99,7,10,131,404,108,168,53,96,27,84,86,214,221,366,126,0.05,0.05,4.50,0.32,0.45,5.95,18.35,4.90,7.63,2.41,4.36,1.23,3.81,3.91,9.72,10.04,16.62,5.72
95GG26,1292,1,0,108,3,17,61,239,106,77,25,47,17,32,109,85,78,235,52,0.08,0,8.36,0.23,1.32,4.72,18.50,8.20,5.96,1.93,3.64,1.32,2.48,8.44,6.58,6.04,18.19,4.02
95GG27,2416,4,2,120,2,28,147,466,166,156,71,106,23,83,85,214,224,400,119,0.17,0.08,4.97,0.08,1.16,6.08,19.29,6.87,6.46,2.94,4.39,0.95,3.44,3.52,8.86,9.27,16.56,4.93
95GG28,2369,0,3,251,11,31,146,452,133,109,48,96,28,77,155,185,152,367,125,0,0.13,10.60,0.46,1.31,6.16,19.08,5.61,4.60,2.03,4.05,1.18,3.25,6.54,7.81,6.42,15.49,5.28
95GG29,2262,6,3,170,9,22,70,354,85,172,135,146,33,119,149,232,160,278,119,0.27,0.13,7.52,0.40,0.97,3.09,15.65,3.76,7.60,5.97,6.45,1.46,5.26,6.59,10.26,7.07,12.29,5.26
95GG30,2301,1,1,180,12,17,120,392,76,116,75,102,22,151,108,276,191,344,117,0.04,0.04,7.82,0.52,0.74,5.22,17.04,3.30,5.04,3.26,4.43,0.96,6.56,4.69,11.99,8.30,14.95,5.08
95GG31,2576,1,1,128,9,20,134,509,141,143,80,90,38,106,79,265,249,447,136,0.04,0.04,4.97,0.35,0.78,5.20,19.76,5.47,5.55,3.11,3.49,1.48,4.11,3.07,10.29,9.67,17.35,5.28
95GG32,2474,2,0,153,6,27,113,458,158,131,79,100,40,109,131,183,205,457,122,0.08,0,6.18,0.24,1.09,4.57,18.51,6.39,5.30,3.19,4.04,1.62,4.41,5.30,7.40,8.29,18.47,4.93
95GG33,2733,2,3,93,12,11,92,289,45,141,153,153,66,388,75,199,343,554,114,0.07,0.11,3.40,0.44,0.40,3.37,10.57,1.65,5.16,5.60,5.60,2.41,14.20,2.74,7.28,12.55,20.27,4.17
95GG34,2394,1,2,124,17,7,99,357,95,99,117,109,34,165,79,208,310,465,106,0.04,0.08,5.18,0.71,0.29,4.14,14.91,3.97,4.14,4.89,4.55,1.42,6.89,3.30,8.69,12.95,19.42,4.43
95GG35,1440,1,1,63,3,10,71,292,93,125,40,56,13,49,91,98,132,217,85,0.07,0.07,4.38,0.21,0.69,4.93,20.28,6.46,8.68,2.78,3.89,0.90,3.40,6.32,6.81,9.17,15.07,5.90
95GG36,2907,4,2,240,15,17,161,460,128,143,130,139,28,167,122,323,281,356,191,0.14,0.07,8.26,0.52,0.58,5.54,15.82,4.40,4.92,4.47,4.78,0.96,5.74,4.20,11.11,9.67,12.25,6.57
95GG37,3458,2,0,200,26,18,101,402,90,199,272,196,50,311,112,341,455,525,158,0.06,0,5.78,0.75,0.52,2.92,11.63,2.60,5.75,7.87,5.67,1.45,8.99,3.24,9.86,13.16,15.18,4.57
95GG38,3585,5,0,161,20,16,113,348,65,150,242,200,55,399,113,372,500,681,145,0.14,0,4.49,0.56,0.45,3.15,9.71,1.81,4.18,6.75,5.58,1.53,11.13,3.15,10.38,13.95,19.00,4.04
95GG39,3077,6,0,140,14,23,91,440,80,335,325,227,26,197,171,194,247,423,138,0.19,0,4.55,0.45,0.75,2.96,14.30,2.60,10.89,10.56,7.38,0.84,6.40,5.56,6.30,8.03,13.75,4.48
95GG40,1057,1,0,105,2,7,44,189,40,83,28,32,5,39,89,79,78,175,61,0.09,0,9.93,0.19,0.66,4.16,17.88,3.78,7.85,2.65,3.03,0.47,3.69,8.42,7.47,7.38,16.56,5.77
95GG41,2471,7,2,147,14,6,102,287,61,86,119,152,49,279,87,284,316,348,125,0.28,0.08,5.95,0.57,0.24,4.13,11.61,2.47,3.48,4.82,6.15,1.98,11.29,3.52,11.49,12.79,14.08,5.06
95GG42,4117,11,1,156,15,8,91,807,53,419,217,172,40,445,107,273,498,577,227,0.27,0.02,3.79,0.36,0.19,2.21,19.60,1.29,10.18,5.27,4.18,0.97,10.81,2.60,6.63,12.10,14.02,5.51
95GG43,2383,3,0,211,10,17,103,430,104,148,108,111,21,142,145,233,181,304,112,0.13,0,8.85,0.42,0.71,4.32,18.04,4.36,6.21,4.53,4.66,0.88,5.96,6.08,9.78,7.60,12.76,4.70
95GG44,2305,6,0,193,7,31,74,414,93,251,98,66,18,130,212,171,133,275,133,0.26,0,8.37,0.30,1.34,3.21,17.96,4.03,10.89,4.25,2.86,0.78,5.64,9.20,7.42,5.77,11.93,5.77
95GG45,2000,1,2,128,12,11,88,307,58,103,71,87,36,160,85,141,257,337,116,0.05,0.10,6.40,0.60,0.55,4.40,15.35,2.90,5.15,3.55,4.35,1.80,8.00,4.25,7.05,12.85,16.85,5.80
95GG46,1532,0,1,72,3,11,91,302,84,111,40,32,19,42,98,87,165,288,86,0,0.07,4.70,0.20,0.72,5.94,19.71,5.48,7.25,2.61,2.09,1.24,2.74,6.40,5.68,10.77,18.80,5.61
95GG47,1937,1,3,97,13,24,93,377,114,140,84,69,18,84,104,149,148,320,99,0.05,0.15,5.01,0.67,1.24,4.80,19.46,5.89,7.23,4.34,3.56,0.93,4.34,5.37,7.69,7.64,16.52,5.11
95GG48,1478,3,0,77,1,12,63,272,62,113,30,39,12,54,95,86,126,342,91,0.20,0,5.21,0.07,0.81,4.26,18.40,4.19,7.65,2.03,2.64,0.81,3.65,6.43,5.82,8.53,23.14,6.16
95GG49,4321,15,4,146,17,17,105,1020,54,507,231,191,49,368,165,255,453,549,175,0.35,0.09,3.38,0.39,0.39,2.43,23.61,1.25,11.73,5.35,4.42,1.13,8.52,3.82,5.90,10.48,12.71,4.05
95GG50,2415,4,1,165,9,27,107,351,85,281,120,122,19,138,168,217,158,294,149,0.17,0.04,6.83,0.37,1.12,4.43,14.53,3.52,11.64,4.97,5.05,0.79,5.71,6.96,8.99,6.54,12.17,6.17
95GG51,1286,0,1,116,4,16,65,263,92,79,21,31,14,24,109,70,86,212,83,0,0.08,9.02,0.31,1.24,5.05,20.45,7.15,6.14,1.63,2.41,1.09,1.87,8.48,5.44,6.69,16.49,6.45
95HH01,848,1,4,83,23,8,60,119,41,44,34,33,9,42,38,85,71,117,36,0.12,0.47,9.79,2.71,0.94,7.08,14.03,4.83,5.19,4.01,3.89,1.06,4.95,4.48,10.02,8.37,13.80,4.25
95HH02,1523,4,3,135,19,9,80,233,86,79,40,83,24,68,68,162,135,224,71,0.26,0.20,8.86,1.25,0.59,5.25,15.30,5.65,5.19,2.63,5.45,1.58,4.46,4.46,10.64,8.86,14.71,4.66
95HH03,676,2,3,59,6,4,45,106,35,26,26,27,10,34,28,62,78,95,30,0.30,0.44,8.73,0.89,0.59,6.66,15.68,5.18,3.85,3.85,3.99,1.48,5.03,4.14,9.17,11.54,14.05,4.44
95HH04,1593,1,1,184,23,8,93,287,104,66,35,76,21,62,63,148,165,190,66,0.06,0.06,11.55,1.44,0.50,5.84,18.02,6.53,4.14,2.20,4.77,1.32,3.89,3.95,9.29,10.36,11.93,4.14
95HH05,882,0,2,104,5,6,58,184,68,67,11,31,3,31,53,55,46,107,51,0,0.23,11.79,0.57,0.68,6.58,20.86,7.71,7.60,1.25,3.51,0.34,3.51,6.01,6.24,5.22,12.13,5.78
95HH06,2494,13,8,270,29,15,167,455,156,117,63,133,34,86,111,227,225,281,104,0.52,0.32,10.83,1.16,0.60,6.70,18.24,6.26,4.69,2.53,5.33,1.36,3.45,4.45,9.10,9.02,11.27,4.17
95HH07,635,3,1,66,6,8,39,117,43,25,24,19,7,23,37,36,64,77,40,0.47,0.16,10.39,0.94,1.26,6.14,18.43,6.77,3.94,3.78,2.99,1.10,3.62,5.83,5.67,10.08,12.13,6.30
95HH08,1311,3,1,135,14,10,55,200,73,53,49,74,13,59,58,140,151,153,70,0.23,0.08,10.30,1.07,0.76,4.20,15.26,5.57,4.04,3.74,5.64,0.99,4.50,4.42,10.68,11.52,11.67,5.34
95HH09,1091,4,2,104,8,4,68,167,82,87,24,50,11,63,49,109,70,144,45,0.37,0.18,9.53,0.73,0.37,6.23,15.31,7.52,7.97,2.20,4.58,1.01,5.77,4.49,9.99,6.42,13.20,4.12
95HH10,1221,0,0,91,6,7,56,206,54,40,41,59,15,80,49,127,158,172,60,0,0,7.45,0.49,0.57,4.59,16.87,4.42,3.28,3.36,4.83,1.23,6.55,4.01,10.40,12.94,14.09,4.91
95HH11,548,1,2,55,2,4,34,141,41,30,7,19,7,16,38,26,28,79,18,0.18,0.36,10.04,0.36,0.73,6.20,25.73,7.48,5.47,1.28,3.47,1.28,2.92,6.93,4.74,5.11,14.42,3.28
95HH12,705,4,3,65,8,4,53,131,45,32,21,23,3,26,33,67,53,99,35,0.57,0.43,9.22,1.13,0.57,7.52,18.58,6.38,4.54,2.98,3.26,0.43,3.69,4.68,9.50,7.52,14.04,4.96
95HH13,536,0,0,67,6,8,31,106,53,32,11,22,3,11,38,32,22,62,32,0,0,12.50,1.12,1.49,5.78,19.78,9.89,5.97,2.05,4.10,0.56,2.05,7.09,5.97,4.10,11.57,5.97
95HH14,556,3,1,73,6,7,38,94,43,36,9,24,2,10,28,47,38,62,35,0.54,0.18,13.13,1.08,1.26,6.83,16.91,7.73,6.47,1.62,4.32,0.36,1.80,5.04,8.45,6.83,11.15,6.29
95HH15,1273,3,0,108,15,6,74,229,73,82,44,52,11,52,48,115,128,180,53,0.24,0,8.48,1.18,0.47,5.81,17.99,5.73,6.44,3.46,4.08,0.86,4.08,3.77,9.03,10.05,14.14,4.16
95HH16,958,7,10,75,12,6,67,127,44,25,34,35,13,61,43,91,110,141,57,0.73,1.04,7.83,1.25,0.63,6.99,13.26,4.59,2.61,3.55,3.65,1.36,6.37,4.49,9.50,11.48,14.72,5.95
95HH17,1254,29,5,136,13,10,90,227,64,50,24,71,13,58,57,105,122,122,58,2.31,0.40,10.85,1.04,0.80,7.18,18.10,5.10,3.99,1.91,5.66,1.04,4.63,4.55,8.37,9.73,9.73,4.63
95II01,1518,17,0,97,10,7,86,237,57,70,48,64,23,103,80,206,135,194,84,1.12,0,6.39,0.66,0.46,5.67,15.61,3.75,4.61,3.16,4.22,1.52,6.79,5.27,13.57,8.89,12.78,5.53
95II02,2228,5,1,146,27,8,78,326,54,83,109,125,28,155,76,224,273,402,108,0.22,0.04,6.55,1.21,0.36,3.50,14.63,2.42,3.73,4.89,5.61,1.26,6.96,3.41,10.05,12.25,18.04,4.85
95II03,1936,1,0,115,10,5,77,295,45,110,111,117,24,136,48,252,217,307,66,0.05,0,5.94,0.52,0.26,3.98,15.24,2.32,5.68,5.73,6.04,1.24,7.02,2.48,13.02,11.21,15.86,3.41
95II04,2162,13,3,192,8,7,123,335,70,112,63,114,17,92,108,278,148,374,105,0.60,0.14,8.88,0.37,0.32,5.69,15.49,3.24,5.18,2.91,5.27,0.79,4.26,5.00,12.86,6.85,17.30,4.86
95II05,1673,6,2,91,3,7,99,244,40,105,62,97,21,74,49,178,204,315,76,0.36,0.12,5.44,0.18,0.42,5.92,14.58,2.39,6.28,3.71,5.80,1.26,4.42,2.93,10.64,12.19,18.83,4.54
95II06,1751,7,2,108,12,9,99,242,53,86,80,100,20,125,54,221,178,275,80,0.40,0.11,6.17,0.69,0.51,5.65,13.82,3.03,4.91,4.57,5.71,1.14,7.14,3.08,12.62,10.17,15.71,4.57
95II07,822,1,1,81,3,11,36,149,49,52,24,34,10,27,49,66,47,136,46,0.12,0.12,9.85,0.36,1.34,4.38,18.13,5.96,6.33,2.92,4.14,1.22,3.28,5.96,8.03,5.72,16.55,5.60
95II08,1176,2,1,102,7,8,65,213,54,64,38,40,25,50,49,119,123,161,55,0.17,0.09,8.67,0.60,0.68,5.53,18.11,4.59,5.44,3.23,3.40,2.13,4.25,4.17,10.12,10.46,13.69,4.68
95II09,1727,4,1,137,7,13,71,268,58,64,64,80,23,73,69,236,125,339,95,0.23,0.06,7.93,0.41,0.75,4.11,15.52,3.36,3.71,3.71,4.63,1.33,4.23,4.00,13.67,7.24,19.63,5.50
95II10,1119,1,0,93,2,8,48,225,51,53,26,62,7,35,73,86,82,211,56,0.09,0,8.31,0.18,0.71,4.29,20.11,4.56,4.74,2.32,5.54,0.63,3.13,6.52,7.69,7.33,18.86,5.00
95II11,1310,1,0,71,11,6,47,165,36,40,80,58,22,93,24,164,198,235,59,0.08,0,5.42,0.84,0.46,3.59,12.60,2.75,3.05,6.11,4.43,1.68,7.10,1.83,12.52,15.11,17.94,4.50
95II12,1148,1,0,81,8,5,59,132,34,36,49,59,8,75,36,178,149,163,75,0.09,0,7.06,0.70,0.44,5.14,11.50,2.96,3.14,4.27,5.14,0.70,6.53,3.14,15.51,12.98,14.20,6.53
95II13,1200,2,1,96,7,6,62,219,44,59,33,47,5,47,68,114,79,247,64,0.17,0.08,8.00,0.58,0.50,5.17,18.25,3.67,4.92,2.75,3.92,0.42,3.92,5.67,9.50,6.58,20.58,5.33
95II14,1223,3,1,69,9,6,46,190,28,51,70,75,15,95,44,146,152,159,64,0.25,0.08,5.64,0.74,0.49,3.76,15.54,2.29,4.17,5.72,6.13,1.23,7.77,3.60,11.94,12.43,13.00,5.23
95II15,1675,1,0,97,12,5,57,194,34,75,90,91,29,113,43,202,260,298,74,0.06,0,5.79,0.72,0.30,3.40,11.58,2.03,4.48,5.37,5.43,1.73,6.75,2.57,12.06,15.52,17.79,4.42
95II16,926,1,6,96,6,10,49,182,30,57,27,43,9,35,34,96,64,126,55,0.11,0.65,10.37,0.65,1.08,5.29,19.65,3.24,6.16,2.92,4.64,0.97,3.78,3.67,10.37,6.91,13.61,5.94
95II17,1132,2,0,94,5,5,66,207,48,52,40,51,10,60,53,124,106,143,66,0.18,0,8.30,0.44,0.44,5.83,18.29,4.24,4.59,3.53,4.51,0.88,5.30,4.68,10.95,9.36,12.63,5.83
95II18,943,1,0,64,0,6,51,183,35,51,21,26,12,55,48,81,70,189,50,0.11,0,6.79,0,0.64,5.41,19.41,3.71,5.41,2.23,2.76,1.27,5.83,5.09,8.59,7.42,20.04,5.30
95II19,1917,52,5,167,10,7,167,276,55,79,53,75,31,103,63,239,184,271,80,2.71,0.26,8.71,0.52,0.37,8.71,14.40,2.87,4.12,2.76,3.91,1.62,5.37,3.29,12.47,9.60,14.14,4.17
95II20,1406,0,1,77,10,8,49,239,34,59,70,56,21,115,48,168,140,259,52,0,0.07,5.48,0.71,0.57,3.49,17.00,2.42,4.20,4.98,3.98,1.49,8.18,3.41,11.95,9.96,18.42,3.70
95II21,1016,0,1,65,6,11,64,175,52,58,19,38,12,39,81,78,77,176,64,0,0.10,6.40,0.59,1.08,6.30,17.22,5.12,5.71,1.87,3.74,1.18,3.84,7.97,7.68,7.58,17.32,6.30
95II22,1049,4,0,95,8,9,58,187,55,47,51,47,9,51,46,104,76,136,66,0.38,0,9.06,0.76,0.86,5.53,17.83,5.24,4.48,4.86,4.48,0.86,4.86,4.39,9.91,7.24,12.96,6.29
95II23,1059,2,0,70,5,9,36,149,33,48,61,37,15,105,28,119,130,160,52,0.19,0,6.61,0.47,0.85,3.40,14.07,3.12,4.53,5.76,3.49,1.42,9.92,2.64,11.24,12.28,15.11,4.91
95JJ01,1210,90,2,134,3,7,117,186,29,57,18,28,12,48,49,76,130,169,55,7.44,0.17,11.07,0.25,0.58,9.67,15.37,2.40,4.71,1.49,2.31,0.99,3.97,4.05,6.28,10.74,13.97,4.55
95JJ02,964,9,1,68,2,1,42,153,20,96,16,20,14,47,43,72,165,137,58,0.93,0.10,7.05,0.21,0.10,4.36,15.87,2.07,9.96,1.66,2.07,1.45,4.88,4.46,7.47,17.12,14.21,6.02
95JJ03,917,9,4,80,4,3,56,215,45,86,9,11,11,18,44,59,96,103,64,0.98,0.44,8.72,0.44,0.33,6.11,23.45,4.91,9.38,0.98,1.20,1.20,1.96,4.80,6.43,10.47,11.23,6.98
95JJ04,1316,26,0,128,4,6,115,231,43,68,21,30,15,54,72,130,139,166,68,1.98,0,9.73,0.30,0.46,8.74,17.55,3.27,5.17,1.60,2.28,1.14,4.10,5.47,9.88,10.56,12.61,5.17
95JJ05,678,1,0,103,2,6,31,147,35,68,11,10,8,18,35,41,56,77,29,0.15,0,15.19,0.29,0.88,4.57,21.68,5.16,10.03,1.62,1.47,1.18,2.65,5.16,6.05,8.26,11.36,4.28
95JJ06,910,7,1,104,1,8,44,226,36,91,15,16,8,19,52,59,65,113,45,0.77,0.11,11.43,0.11,0.88,4.84,24.84,3.96,10.00,1.65,1.76,0.88,2.09,5.71,6.48,7.14,12.42,4.95
95JJ07,1013,13,2,133,2,2,47,232,42,106,12,18,6,22,51,53,85,133,54,1.28,0.20,13.13,0.20,0.20,4.64,22.90,4.15,10.46,1.18,1.78,0.59,2.17,5.03,5.23,8.39,13.13,5.33
95JJ08,1498,58,3,112,2,6,84,318,46,126,23,32,15,79,39,103,194,177,81,3.87,0.20,7.48,0.13,0.40,5.61,21.23,3.07,8.41,1.54,2.14,1.00,5.27,2.60,6.88,12.95,11.82,5.41
95JJ09,886,68,1,77,0,4,58,141,22,91,16,19,5,50,29,49,105,109,42,7.67,0.11,8.69,0,0.45,6.55,15.91,2.48,10.27,1.81,2.14,0.56,5.64,3.27,5.53,11.85,12.30,4.74
95JJ10,1147,59,7,136,6,3,175,204,43,55,13,30,10,43,24,56,101,128,54,5.14,0.61,11.86,0.52,0.26,15.26,17.79,3.75,4.80,1.13,2.62,0.87,3.75,2.09,4.88,8.81,11.16,4.71
95JJ11,1576,11,3,96,7,10,64,286,39,142,29,27,30,83,61,135,236,195,122,0.70,0.19,6.09,0.44,0.63,4.06,18.15,2.47,9.01,1.84,1.71,1.90,5.27,3.87,8.57,14.97,12.37,7.74
95JJ12,1142,33,3,155,4,16,186,187,31,61,15,29,9,41,27,54,102,127,62,2.89,0.26,13.57,0.35,1.40,16.29,16.37,2.71,5.34,1.31,2.54,0.79,3.59,2.36,4.73,8.93,11.12,5.43
95JJ13,1917,18,8,160,5,6,112,372,56,107,36,50,30,86,90,184,252,253,92,0.94,0.42,8.35,0.26,0.31,5.84,19.41,2.92,5.58,1.88,2.61,1.56,4.49,4.69,9.60,13.15,13.20,4.80
95JJ14,1073,91,3,80,5,7,84,202,29,74,16,25,2,55,44,84,113,116,43,8.48,0.28,7.46,0.47,0.65,7.83,18.83,2.70,6.90,1.49,2.33,0.19,5.13,4.10,7.83,10.53,10.81,4.01
95JJ15,778,7,1,60,1,1,35,137,19,59,12,23,5,40,28,63,113,123,51,0.90,0.13,7.71,0.13,0.13,4.50,17.61,2.44,7.58,1.54,2.96,0.64,5.14,3.60,8.10,14.52,15.81,6.56
95JJ16,712,10,0,34,4,1,32,159,17,100,10,15,8,34,28,46,83,97,34,1.40,0,4.78,0.56,0.14,4.49,22.33,2.39,14.04,1.40,2.11,1.12,4.78,3.93,6.46,11.66,13.62,4.78
95JJ17,1091,109,11,93,5,4,152,165,31,48,8,28,7,46,36,57,111,149,31,9.99,1.01,8.52,0.46,0.37,13.93,15.12,2.84,4.40,0.73,2.57,0.64,4.22,3.30,5.22,10.17,13.66,2.84
95JJ18,833,9,1,67,5,4,40,134,24,120,14,15,9,40,32,65,102,95,57,1.08,0.12,8.04,0.60,0.48,4.80,16.09,2.88,14.41,1.68,1.80,1.08,4.80,3.84,7.80,12.24,11.40,6.84
95JJ19,1346,21,3,54,1,5,51,359,27,150,15,27,18,68,34,75,222,145,71,1.56,0.22,4.01,0.07,0.37,3.79,26.67,2.01,11.14,1.11,2.01,1.34,5.05,2.53,5.57,16.49,10.77,5.27
95JJ20,1915,12,3,126,10,9,93,406,84,131,35,45,23,75,99,208,235,249,72,0.63,0.16,6.58,0.52,0.47,4.86,21.20,4.39,6.84,1.83,2.35,1.20,3.92,5.17,10.86,12.27,13.00,3.76
95JJ21,1127,10,2,84,4,6,42,321,44,126,13,20,12,41,36,63,126,121,56,0.89,0.18,7.45,0.35,0.53,3.73,28.48,3.90,11.18,1.15,1.77,1.06,3.64,3.19,5.59,11.18,10.74,4.97
95JJ22,1223,8,1,88,3,3,57,223,28,72,23,40,18,77,51,125,187,159,60,0.65,0.08,7.20,0.25,0.25,4.66,18.23,2.29,5.89,1.88,3.27,1.47,6.30,4.17,10.22,15.29,13.00,4.91
95KK01,987,51,3,123,2,16,174,140,29,44,12,16,9,36,16,56,78,143,39,5.17,0.30,12.46,0.20,1.62,17.63,14.18,2.94,4.46,1.22,1.62,0.91,3.65,1.62,5.67,7.90,14.49,3.95
