GeographyCode,KS609NI0001,KS609NI0002,KS609NI0003,KS609NI0004,KS609NI0005,KS609NI0006,KS609NI0007,KS609NI0008,KS609NI0009,KS609NI0010,KS609NI0011,KS609NI0012,KS609NI0013,KS609NI0014,KS609NI0015,KS609NI0016,KS609NI0017,KS609NI0018,KS609NI0019
95CC09,942,117,92,71,53,329,10,54,142,74,12.42,9.77,7.54,5.63,34.93,1.06,5.73,15.07,7.86
95CC10,705,96,102,47,40,197,10,39,99,75,13.62,14.47,6.67,5.67,27.94,1.42,5.53,14.04,10.64
95CC11,338,33,34,12,13,107,16,19,51,53,9.76,10.06,3.55,3.85,31.66,4.73,5.62,15.09,15.68
95CC12,699,59,74,40,25,268,13,36,118,66,8.44,10.59,5.72,3.58,38.34,1.86,5.15,16.88,9.44
95CC13,654,56,55,33,31,248,17,30,114,70,8.56,8.41,5.05,4.74,37.92,2.60,4.59,17.43,10.70
95CC14,757,78,85,63,56,189,19,49,148,70,10.30,11.23,8.32,7.40,24.97,2.51,6.47,19.55,9.25
95CC15,714,63,93,61,36,212,9,26,145,69,8.82,13.03,8.54,5.04,29.69,1.26,3.64,20.31,9.66
95CC16,636,63,54,37,39,217,15,36,117,58,9.91,8.49,5.82,6.13,34.12,2.36,5.66,18.40,9.12
95CC17,723,76,88,60,32,231,20,40,119,57,10.51,12.17,8.30,4.43,31.95,2.77,5.53,16.46,7.88
95CC18,527,65,106,49,36,97,14,34,68,58,12.33,20.11,9.30,6.83,18.41,2.66,6.45,12.90,11.01
95CC19,691,68,81,55,42,244,14,41,107,39,9.84,11.72,7.96,6.08,35.31,2.03,5.93,15.48,5.64
95CC20,751,74,83,77,88,157,20,43,122,87,9.85,11.05,10.25,11.72,20.91,2.66,5.73,16.25,11.58
95CC21,750,72,72,73,78,170,16,40,144,85,9.60,9.60,9.73,10.40,22.67,2.13,5.33,19.20,11.33
95CC22,398,26,35,24,24,96,24,31,71,67,6.53,8.79,6.03,6.03,24.12,6.03,7.79,17.84,16.83
95DD01,481,73,88,49,41,81,7,27,67,48,15.18,18.30,10.19,8.52,16.84,1.46,5.61,13.93,9.98
95DD02,1000,89,118,93,67,277,19,75,168,94,8.90,11.80,9.30,6.70,27.70,1.90,7.50,16.80,9.40
95DD03,871,109,158,97,61,180,19,48,124,75,12.51,18.14,11.14,7.00,20.67,2.18,5.51,14.24,8.61
95DD04,338,20,14,20,15,66,15,29,84,75,5.92,4.14,5.92,4.44,19.53,4.44,8.58,24.85,22.19
95DD05,338,20,17,19,15,78,7,34,73,75,5.92,5.03,5.62,4.44,23.08,2.07,10.06,21.60,22.19
95DD06,617,82,92,88,44,108,13,33,89,68,13.29,14.91,14.26,7.13,17.50,2.11,5.35,14.42,11.02
95DD07,807,95,109,92,53,186,10,36,145,81,11.77,13.51,11.40,6.57,23.05,1.24,4.46,17.97,10.04
95DD08,503,24,29,35,26,98,18,44,140,89,4.77,5.77,6.96,5.17,19.48,3.58,8.75,27.83,17.69
95DD09,716,71,80,61,33,258,9,34,113,57,9.92,11.17,8.52,4.61,36.03,1.26,4.75,15.78,7.96
95DD10,651,46,62,44,41,189,16,43,138,72,7.07,9.52,6.76,6.30,29.03,2.46,6.61,21.20,11.06
95DD11,450,48,25,31,20,106,8,35,119,58,10.67,5.56,6.89,4.44,23.56,1.78,7.78,26.44,12.89
95DD12,738,69,97,46,34,290,3,38,105,56,9.35,13.14,6.23,4.61,39.30,0.41,5.15,14.23,7.59
95DD13,387,25,49,32,28,82,15,16,85,55,6.46,12.66,8.27,7.24,21.19,3.88,4.13,21.96,14.21
95DD14,847,144,138,91,61,176,17,50,109,61,17.00,16.29,10.74,7.20,20.78,2.01,5.90,12.87,7.20
95DD15,920,93,127,57,51,335,13,41,130,73,10.11,13.80,6.20,5.54,36.41,1.41,4.46,14.13,7.93
95DD16,855,96,116,62,40,299,15,40,135,52,11.23,13.57,7.25,4.68,34.97,1.75,4.68,15.79,6.08
95DD17,920,91,127,71,35,366,12,31,107,80,9.89,13.80,7.72,3.80,39.78,1.30,3.37,11.63,8.70
95DD18,421,31,40,32,27,82,19,37,85,68,7.36,9.50,7.60,6.41,19.48,4.51,8.79,20.19,16.15
95DD19,833,93,88,79,48,206,21,50,150,98,11.16,10.56,9.48,5.76,24.73,2.52,6.00,18.01,11.76
95DD20,342,10,13,17,15,76,10,23,97,81,2.92,3.80,4.97,4.39,22.22,2.92,6.73,28.36,23.68
95DD21,530,48,53,54,26,114,14,41,107,73,9.06,10.00,10.19,4.91,21.51,2.64,7.74,20.19,13.77
95DD22,795,77,97,52,30,289,13,50,97,90,9.69,12.20,6.54,3.77,36.35,1.64,6.29,12.20,11.32
95DD23,739,65,84,64,22,298,9,37,110,50,8.80,11.37,8.66,2.98,40.32,1.22,5.01,14.88,6.77
95DD24,689,65,82,64,52,164,12,45,135,70,9.43,11.90,9.29,7.55,23.80,1.74,6.53,19.59,10.16
95EE01,426,33,33,22,22,212,5,15,63,21,7.75,7.75,5.16,5.16,49.77,1.17,3.52,14.79,4.93
95EE02,508,41,56,39,29,162,11,23,90,57,8.07,11.02,7.68,5.71,31.89,2.17,4.53,17.72,11.22
95EE03,421,43,41,50,32,99,13,29,69,45,10.21,9.74,11.88,7.60,23.52,3.09,6.89,16.39,10.69
95EE04,460,49,38,30,26,155,11,18,84,49,10.65,8.26,6.52,5.65,33.70,2.39,3.91,18.26,10.65
95EE05,383,25,47,31,20,138,8,15,67,32,6.53,12.27,8.09,5.22,36.03,2.09,3.92,17.49,8.36
95EE06,513,46,37,32,14,233,5,19,76,51,8.97,7.21,6.24,2.73,45.42,0.97,3.70,14.81,9.94
95EE07,350,19,27,26,22,103,11,16,74,52,5.43,7.71,7.43,6.29,29.43,3.14,4.57,21.14,14.86
95EE08,370,38,59,40,34,76,12,30,47,34,10.27,15.95,10.81,9.19,20.54,3.24,8.11,12.70,9.19
95EE09,485,35,49,35,15,203,13,19,67,49,7.22,10.10,7.22,3.09,41.86,2.68,3.92,13.81,10.10
95EE10,452,43,37,25,9,182,8,22,84,42,9.51,8.19,5.53,1.99,40.27,1.77,4.87,18.58,9.29
95EE11,443,37,37,20,16,195,3,19,75,41,8.35,8.35,4.51,3.61,44.02,0.68,4.29,16.93,9.26
95EE12,502,46,47,49,33,123,12,29,98,65,9.16,9.36,9.76,6.57,24.50,2.39,5.78,19.52,12.95
95EE13,300,37,39,41,21,54,9,29,37,33,12.33,13.00,13.67,7.00,18.00,3.00,9.67,12.33,11.00
95EE14,616,68,81,50,42,156,18,34,91,76,11.04,13.15,8.12,6.82,25.32,2.92,5.52,14.77,12.34
95EE15,438,35,30,31,21,184,2,18,74,43,7.99,6.85,7.08,4.79,42.01,0.46,4.11,16.89,9.82
95EE16,504,44,51,33,22,198,8,22,72,54,8.73,10.12,6.55,4.37,39.29,1.59,4.37,14.29,10.71
95FF01,1262,154,236,161,159,205,25,81,131,110,12.20,18.70,12.76,12.60,16.24,1.98,6.42,10.38,8.72
95FF02,730,59,67,41,22,367,12,30,93,39,8.08,9.18,5.62,3.01,50.27,1.64,4.11,12.74,5.34
95FF03,749,52,65,94,80,146,22,59,142,89,6.94,8.68,12.55,10.68,19.49,2.94,7.88,18.96,11.88
95FF04,686,88,74,33,34,273,6,31,92,55,12.83,10.79,4.81,4.96,39.80,0.87,4.52,13.41,8.02
95FF05,578,79,81,65,38,118,12,35,79,71,13.67,14.01,11.25,6.57,20.42,2.08,6.06,13.67,12.28
95FF06,1063,131,151,142,101,217,16,67,132,106,12.32,14.21,13.36,9.50,20.41,1.51,6.30,12.42,9.97
95FF07,529,46,42,49,44,140,16,28,93,71,8.70,7.94,9.26,8.32,26.47,3.02,5.29,17.58,13.42
95FF08,507,50,68,50,53,114,16,37,65,54,9.86,13.41,9.86,10.45,22.49,3.16,7.30,12.82,10.65
95FF09,571,43,59,50,35,142,14,24,122,82,7.53,10.33,8.76,6.13,24.87,2.45,4.20,21.37,14.36
95FF10,921,98,136,78,71,293,17,45,117,66,10.64,14.77,8.47,7.71,31.81,1.85,4.89,12.70,7.17
95FF11,711,48,90,43,38,286,7,27,118,54,6.75,12.66,6.05,5.34,40.23,0.98,3.80,16.60,7.59
95FF12,715,84,96,77,48,189,11,32,106,72,11.75,13.43,10.77,6.71,26.43,1.54,4.48,14.83,10.07
95FF13,695,79,86,59,39,209,12,40,114,57,11.37,12.37,8.49,5.61,30.07,1.73,5.76,16.40,8.20
95FF14,657,107,113,58,45,187,14,30,60,43,16.29,17.20,8.83,6.85,28.46,2.13,4.57,9.13,6.54
95FF15,615,50,49,55,38,171,12,47,104,89,8.13,7.97,8.94,6.18,27.80,1.95,7.64,16.91,14.47
95FF16,588,65,86,66,63,131,13,38,73,53,11.05,14.63,11.22,10.71,22.28,2.21,6.46,12.41,9.01
95FF17,368,33,26,36,30,77,10,22,75,59,8.97,7.07,9.78,8.15,20.92,2.72,5.98,20.38,16.03
95GG01,835,58,103,85,88,161,29,93,90,128,6.95,12.34,10.18,10.54,19.28,3.47,11.14,10.78,15.33
95GG02,708,32,45,45,71,125,49,86,88,167,4.52,6.36,6.36,10.03,17.66,6.92,12.15,12.43,23.59
95GG03,1539,169,426,232,172,180,44,106,96,114,10.98,27.68,15.07,11.18,11.70,2.86,6.89,6.24,7.41
95GG04,804,41,109,58,84,124,39,71,97,181,5.10,13.56,7.21,10.45,15.42,4.85,8.83,12.06,22.51
95GG05,1781,138,486,247,191,182,67,133,106,231,7.75,27.29,13.87,10.72,10.22,3.76,7.47,5.95,12.97
95GG06,1173,58,92,99,102,255,46,106,191,224,4.94,7.84,8.44,8.70,21.74,3.92,9.04,16.28,19.10
95GG07,900,47,95,66,104,133,74,81,112,188,5.22,10.56,7.33,11.56,14.78,8.22,9.00,12.44,20.89
95GG08,1034,85,171,92,113,148,45,75,145,160,8.22,16.54,8.90,10.93,14.31,4.35,7.25,14.02,15.47
95GG09,1433,188,329,209,164,160,21,103,115,144,13.12,22.96,14.58,11.44,11.17,1.47,7.19,8.03,10.05
95GG10,967,56,133,91,83,129,37,104,106,228,5.79,13.75,9.41,8.58,13.34,3.83,10.75,10.96,23.58
95GG11,1352,110,244,173,169,199,37,107,129,184,8.14,18.05,12.80,12.50,14.72,2.74,7.91,9.54,13.61
95GG12,2267,103,511,215,216,189,67,480,68,418,4.54,22.54,9.48,9.53,8.34,2.96,21.17,3.00,18.44
95GG13,970,102,193,110,76,125,26,77,120,141,10.52,19.90,11.34,7.84,12.89,2.68,7.94,12.37,14.54
95GG14,1192,145,306,139,120,164,22,105,88,103,12.16,25.67,11.66,10.07,13.76,1.85,8.81,7.38,8.64
95GG15,1346,183,372,163,169,157,33,74,81,114,13.60,27.64,12.11,12.56,11.66,2.45,5.50,6.02,8.47
95GG16,1216,93,254,153,124,172,52,103,124,141,7.65,20.89,12.58,10.20,14.14,4.28,8.47,10.20,11.60
95GG17,973,68,119,87,82,180,45,93,143,156,6.99,12.23,8.94,8.43,18.50,4.62,9.56,14.70,16.03
95GG18,765,39,85,61,92,123,43,64,87,171,5.10,11.11,7.97,12.03,16.08,5.62,8.37,11.37,22.35
95GG19,586,33,30,52,45,116,16,58,89,147,5.63,5.12,8.87,7.68,19.80,2.73,9.90,15.19,25.09
95GG20,980,71,176,117,83,126,39,95,105,168,7.24,17.96,11.94,8.47,12.86,3.98,9.69,10.71,17.14
95GG21,706,36,94,58,80,110,35,73,68,152,5.10,13.31,8.22,11.33,15.58,4.96,10.34,9.63,21.53
95GG22,1014,67,137,96,101,198,49,119,120,127,6.61,13.51,9.47,9.96,19.53,4.83,11.74,11.83,12.52
95GG23,1080,138,304,134,100,127,31,82,80,84,12.78,28.15,12.41,9.26,11.76,2.87,7.59,7.41,7.78
95GG24,992,114,196,90,72,163,37,75,103,142,11.49,19.76,9.07,7.26,16.43,3.73,7.56,10.38,14.31
95GG25,1070,59,111,93,136,196,43,127,118,187,5.51,10.37,8.69,12.71,18.32,4.02,11.87,11.03,17.48
95GG26,630,34,31,61,56,109,35,63,106,135,5.40,4.92,9.68,8.89,17.30,5.56,10.00,16.83,21.43
95GG27,1183,77,134,113,114,216,42,108,182,197,6.51,11.33,9.55,9.64,18.26,3.55,9.13,15.38,16.65
95GG28,1170,84,97,119,100,247,41,98,197,187,7.18,8.29,10.17,8.55,21.11,3.50,8.38,16.84,15.98
95GG29,1137,81,232,137,129,161,40,77,112,168,7.12,20.40,12.05,11.35,14.16,3.52,6.77,9.85,14.78
95GG30,1166,129,225,150,109,203,28,85,116,121,11.06,19.30,12.86,9.35,17.41,2.40,7.29,9.95,10.38
95GG31,1236,82,165,108,138,229,58,126,174,156,6.63,13.35,8.74,11.17,18.53,4.69,10.19,14.08,12.62
95GG32,1230,83,162,102,99,215,61,110,189,209,6.75,13.17,8.29,8.05,17.48,4.96,8.94,15.37,16.99
95GG33,1432,228,658,180,88,71,23,81,33,70,15.92,45.95,12.57,6.15,4.96,1.61,5.66,2.30,4.89
95GG34,1192,104,315,134,121,144,44,104,118,108,8.72,26.43,11.24,10.15,12.08,3.69,8.72,9.90,9.06
95GG35,690,40,73,47,53,106,48,86,91,146,5.80,10.58,6.81,7.68,15.36,6.96,12.46,13.19,21.16
95GG36,1492,145,264,217,159,253,46,95,146,167,9.72,17.69,14.54,10.66,16.96,3.08,6.37,9.79,11.19
95GG37,1770,146,606,262,189,181,53,82,108,143,8.25,34.24,14.80,10.68,10.23,2.99,4.63,6.10,8.08
95GG38,1723,200,718,234,170,136,38,78,54,95,11.61,41.67,13.58,9.87,7.89,2.21,4.53,3.13,5.51
95GG39,1730,113,520,204,144,193,68,143,108,237,6.53,30.06,11.79,8.32,11.16,3.93,8.27,6.24,13.70
95GG40,506,27,49,46,42,81,21,40,84,116,5.34,9.68,9.09,8.30,16.01,4.15,7.91,16.60,22.92
95GG41,1284,230,401,188,153,99,28,59,49,77,17.91,31.23,14.64,11.92,7.71,2.18,4.60,3.82,6.00
95GG42,2064,245,737,252,170,107,40,266,38,209,11.87,35.71,12.21,8.24,5.18,1.94,12.89,1.84,10.13
95GG43,1207,99,166,138,134,202,28,111,152,177,8.20,13.75,11.43,11.10,16.74,2.32,9.20,12.59,14.66
95GG44,1184,65,144,121,118,179,52,99,153,253,5.49,12.16,10.22,9.97,15.12,4.39,8.36,12.92,21.37
95GG45,996,170,283,111,61,99,30,60,81,101,17.07,28.41,11.14,6.12,9.94,3.01,6.02,8.13,10.14
95GG46,701,36,52,47,50,140,33,85,100,158,5.14,7.42,6.70,7.13,19.97,4.71,12.13,14.27,22.54
95GG47,1013,53,122,89,98,160,54,122,128,187,5.23,12.04,8.79,9.67,15.79,5.33,12.04,12.64,18.46
95GG48,651,24,50,45,41,101,45,89,83,173,3.69,7.68,6.91,6.30,15.51,6.91,13.67,12.75,26.57
95GG49,2151,140,611,236,209,156,71,358,57,313,6.51,28.41,10.97,9.72,7.25,3.30,16.64,2.65,14.55
95GG50,1217,84,196,129,132,198,37,98,115,228,6.90,16.11,10.60,10.85,16.27,3.04,8.05,9.45,18.73
95GG51,659,33,39,59,67,101,27,66,109,158,5.01,5.92,8.95,10.17,15.33,4.10,10.02,16.54,23.98
95HH01,442,45,64,76,44,89,13,21,58,32,10.18,14.48,17.19,9.95,20.14,2.94,4.75,13.12,7.24
95HH02,773,90,117,106,82,138,24,51,97,68,11.64,15.14,13.71,10.61,17.85,3.10,6.60,12.55,8.80
95HH03,354,32,67,37,40,75,8,22,42,31,9.04,18.93,10.45,11.30,21.19,2.26,6.21,11.86,8.76
95HH04,816,99,108,93,71,187,18,51,109,80,12.13,13.24,11.40,8.70,22.92,2.21,6.25,13.36,9.80
95HH05,434,30,26,35,28,106,10,42,76,81,6.91,5.99,8.06,6.45,24.42,2.30,9.68,17.51,18.66
95HH06,1289,146,154,167,152,303,18,75,147,127,11.33,11.95,12.96,11.79,23.51,1.40,5.82,11.40,9.85
95HH07,326,26,29,39,27,61,9,25,55,55,7.98,8.90,11.96,8.28,18.71,2.76,7.67,16.87,16.87
95HH08,662,80,132,90,81,103,15,37,67,57,12.08,19.94,13.60,12.24,15.56,2.27,5.59,10.12,8.61
95HH09,575,49,82,63,67,105,16,38,74,81,8.52,14.26,10.96,11.65,18.26,2.78,6.61,12.87,14.09
95HH10,617,96,146,101,64,68,11,55,36,40,15.56,23.66,16.37,10.37,11.02,1.78,8.91,5.83,6.48
95HH11,258,13,12,19,13,63,4,19,52,63,5.04,4.65,7.36,5.04,24.42,1.55,7.36,20.16,24.42
95HH12,346,29,29,34,38,79,9,26,56,46,8.38,8.38,9.83,10.98,22.83,2.60,7.51,16.18,13.29
95HH13,273,15,9,18,22,56,9,22,67,55,5.49,3.30,6.59,8.06,20.51,3.30,8.06,24.54,20.15
95HH14,280,20,16,18,26,70,8,17,60,45,7.14,5.71,6.43,9.29,25.00,2.86,6.07,21.43,16.07
95HH15,608,62,78,59,57,116,14,49,91,82,10.20,12.83,9.70,9.38,19.08,2.30,8.06,14.97,13.49
95HH16,479,55,90,79,45,84,18,19,47,42,11.48,18.79,16.49,9.39,17.54,3.76,3.97,9.81,8.77
95HH17,657,70,87,74,65,164,8,34,97,58,10.65,13.24,11.26,9.89,24.96,1.22,5.18,14.76,8.83
95II01,799,115,138,97,111,128,22,49,66,73,14.39,17.27,12.14,13.89,16.02,2.75,6.13,8.26,9.14
95II02,1143,143,351,129,131,124,23,83,69,90,12.51,30.71,11.29,11.46,10.85,2.01,7.26,6.04,7.87
95II03,951,124,263,128,107,132,18,62,63,54,13.04,27.66,13.46,11.25,13.88,1.89,6.52,6.62,5.68
95II04,1074,109,143,142,137,207,35,70,97,134,10.15,13.31,13.22,12.76,19.27,3.26,6.52,9.03,12.48
95II05,820,110,199,102,87,117,21,54,55,75,13.41,24.27,12.44,10.61,14.27,2.56,6.59,6.71,9.15
95II06,863,103,199,139,79,138,22,55,68,60,11.94,23.06,16.11,9.15,15.99,2.55,6.37,7.88,6.95
95II07,424,25,36,33,29,74,25,35,82,85,5.90,8.49,7.78,6.84,17.45,5.90,8.25,19.34,20.05
95II08,589,41,63,69,77,113,23,55,78,70,6.96,10.70,11.71,13.07,19.19,3.90,9.34,13.24,11.88
95II09,878,92,141,121,111,159,31,72,60,91,10.48,16.06,13.78,12.64,18.11,3.53,8.20,6.83,10.36
95II10,539,37,45,49,59,117,14,38,85,95,6.86,8.35,9.09,10.95,21.71,2.60,7.05,15.77,17.63
95II11,641,63,205,91,72,69,13,45,52,31,9.83,31.98,14.20,11.23,10.76,2.03,7.02,8.11,4.84
95II12,582,69,149,82,82,91,10,30,34,35,11.86,25.60,14.09,14.09,15.64,1.72,5.15,5.84,6.01
95II13,591,51,58,51,52,126,27,41,72,113,8.63,9.81,8.63,8.80,21.32,4.57,6.94,12.18,19.12
95II14,627,77,170,102,64,74,13,46,37,44,12.28,27.11,16.27,10.21,11.80,2.07,7.34,5.90,7.02
95II15,833,105,270,120,88,90,20,54,52,34,12.61,32.41,14.41,10.56,10.80,2.40,6.48,6.24,4.08
95II16,457,33,51,40,54,104,9,35,56,75,7.22,11.16,8.75,11.82,22.76,1.97,7.66,12.25,16.41
95II17,586,59,96,65,66,105,17,42,63,73,10.07,16.38,11.09,11.26,17.92,2.90,7.17,10.75,12.46
95II18,462,24,69,37,49,88,14,45,73,63,5.19,14.94,8.01,10.61,19.05,3.03,9.74,15.80,13.64
95II19,1018,117,177,124,118,238,27,57,75,85,11.49,17.39,12.18,11.59,23.38,2.65,5.60,7.37,8.35
95II20,663,71,191,71,72,95,12,47,44,60,10.71,28.81,10.71,10.86,14.33,1.81,7.09,6.64,9.05
95II21,486,25,28,42,39,93,28,39,72,120,5.14,5.76,8.64,8.02,19.14,5.76,8.02,14.81,24.69
95II22,520,63,77,60,44,111,11,27,77,50,12.12,14.81,11.54,8.46,21.35,2.12,5.19,14.81,9.62
95II23,509,43,145,50,50,69,15,42,42,53,8.45,28.49,9.82,9.82,13.56,2.95,8.25,8.25,10.41
95JJ01,654,58,79,48,37,225,23,23,86,75,8.87,12.08,7.34,5.66,34.40,3.52,3.52,13.15,11.47
95JJ02,508,57,117,65,45,91,14,33,37,49,11.22,23.03,12.80,8.86,17.91,2.76,6.50,7.28,9.65
95JJ03,469,30,19,35,33,99,22,40,96,95,6.40,4.05,7.46,7.04,21.11,4.69,8.53,20.47,20.26
95JJ04,689,74,91,66,66,185,14,52,81,60,10.74,13.21,9.58,9.58,26.85,2.03,7.55,11.76,8.71
95JJ05,376,17,38,18,22,89,12,41,73,66,4.52,10.11,4.79,5.85,23.67,3.19,10.90,19.41,17.55
95JJ06,477,32,30,37,22,123,10,42,81,100,6.71,6.29,7.76,4.61,25.79,2.10,8.81,16.98,20.96
95JJ07,476,34,18,28,31,105,24,48,104,84,7.14,3.78,5.88,6.51,22.06,5.04,10.08,21.85,17.65
95JJ08,756,82,127,86,54,171,21,64,66,85,10.85,16.80,11.38,7.14,22.62,2.78,8.47,8.73,11.24
95JJ09,487,59,67,37,24,162,8,27,55,48,12.11,13.76,7.60,4.93,33.26,1.64,5.54,11.29,9.86
95JJ10,663,54,76,34,30,265,11,25,99,69,8.14,11.46,5.13,4.52,39.97,1.66,3.77,14.93,10.41
95JJ11,778,100,155,89,71,144,24,58,64,73,12.85,19.92,11.44,9.13,18.51,3.08,7.46,8.23,9.38
