ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"KS610NI0001","Count","PERSONS","All usual residents in employment: Aged 16-74 years (Females)"
"KS610NI0002","Count","PERSONS","Occupation: Managers, directors and senior officials: Aged 16-74 years (Females)"
"KS610NI0003","Count","PERSONS","Occupation: Professional occupations: Aged 16-74 years (Females)"
"KS610NI0004","Count","PERSONS","Occupation: Associate professional and technical occupations: Aged 16-74 years (Females)"
"KS610NI0005","Count","PERSONS","Occupation: Administrative and secretarial occupations: Aged 16-74 years (Females)"
"KS610NI0006","Count","PERSONS","Occupation: Skilled trades occupations: Aged 16-74 years (Females)"
"KS610NI0007","Count","PERSONS","Occupation: Caring, leisure and other service occupations: Aged 16-74 years (Females)"
"KS610NI0008","Count","PERSONS","Occupation: Sales and customer service occupations: Aged 16-74 years (Females)"
"KS610NI0009","Count","PERSONS","Occupation: Process, plant and machine operatives: Aged 16-74 years (Females)"
"KS610NI0010","Count","PERSONS","Occupation: Elementary occupations: Aged 16-74 years (Females)"
"KS610NI0011","Percentage","PERSONS","Occupation: Managers, directors and senior officials: Aged 16-74 years (Females)"
"KS610NI0012","Percentage","PERSONS","Occupation: Professional occupations: Aged 16-74 years (Females)"
"KS610NI0013","Percentage","PERSONS","Occupation: Associate professional and technical occupations: Aged 16-74 years (Females)"
"KS610NI0014","Percentage","PERSONS","Occupation: Administrative and secretarial occupations: Aged 16-74 years (Females)"
"KS610NI0015","Percentage","PERSONS","Occupation: Skilled trades occupations: Aged 16-74 years (Females)"
"KS610NI0016","Percentage","PERSONS","Occupation: Caring, leisure and other service occupations: Aged 16-74 years (Females)"
"KS610NI0017","Percentage","PERSONS","Occupation: Sales and customer service occupations: Aged 16-74 years (Females)"
"KS610NI0018","Percentage","PERSONS","Occupation: Process, plant and machine operatives: Aged 16-74 years (Females)"
"KS610NI0019","Percentage","PERSONS","Occupation: Elementary occupations: Aged 16-74 years (Females)"
