ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"KS104NI0001","Count","PERSONS","All usual residents: Aged 16+ years in households"
"KS104NI0002","Count","PERSONS","Living in a couple: Married or in a registered same-sex civil partnership: Aged 16+ years in households"
"KS104NI0003","Count","PERSONS","Living in a couple: Cohabiting: Aged 16+ years in households"
"KS104NI0004","Count","PERSONS","Not living in a couple: Single (never married or never registered a same-sex civil partnership): Aged 16+ years in households"
"KS104NI0005","Count","PERSONS","Not living in a couple: Married or in a registered same-sex civil partnership: Aged 16+ years in households"
"KS104NI0006","Count","PERSONS","Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership): Aged 16+ years in households"
"KS104NI0007","Count","PERSONS","Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved: Aged 16+ years in households"
"KS104NI0008","Count","PERSONS","Not living in a couple: Widowed or surviving partner from a same-sex civil partnership: Aged 16+ years in households"
"KS104NI0009","Percentage","PERSONS","Living in a couple: Married or in a registered same-sex civil partnership: Aged 16+ years in households"
"KS104NI0010","Percentage","PERSONS","Living in a couple: Cohabiting: Aged 16+ years in households"
"KS104NI0011","Percentage","PERSONS","Not living in a couple: Single (never married or never registered a same-sex civil partnership): Aged 16+ years in households"
"KS104NI0012","Percentage","PERSONS","Not living in a couple: Married or in a registered same-sex civil partnership: Aged 16+ years in households"
"KS104NI0013","Percentage","PERSONS","Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership): Aged 16+ years in households"
"KS104NI0014","Percentage","PERSONS","Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved: Aged 16+ years in households"
"KS104NI0015","Percentage","PERSONS","Not living in a couple: Widowed or surviving partner from a same-sex civil partnership: Aged 16+ years in households"
