GeographyCode,KS203NI0001,KS203NI0002,KS203NI0003,KS203NI0004,KS203NI0005,KS203NI0006,KS203NI0007,KS203NI0008,KS203NI0009,KS203NI0010,KS203NI0011,KS203NI0012,KS203NI0013,KS203NI0014,KS203NI0015
95BB23,3025,2268,211,993,22,15,3,68,74.98,6.98,32.83,0.73,0.50,0.10,2.25
95CC01,2558,318,1371,784,19,12,3,185,12.43,53.60,30.65,0.74,0.47,0.12,7.23
95CC02,2725,723,1323,829,10,1,3,36,26.53,48.55,30.42,0.37,0.04,0.11,1.32
95CC03,2817,318,1529,667,19,12,0,383,11.29,54.28,23.68,0.67,0.43,0,13.60
95CC04,2440,626,1251,649,2,6,1,40,25.66,51.27,26.60,0.08,0.25,0.04,1.64
95CC05,2774,878,1162,744,20,3,2,120,31.65,41.89,26.82,0.72,0.11,0.07,4.33
95CC06,2776,1117,1023,761,18,8,4,128,40.24,36.85,27.41,0.65,0.29,0.14,4.61
95CC07,3475,636,1953,977,23,16,1,66,18.30,56.20,28.12,0.66,0.46,0.03,1.90
95CC08,2565,229,1569,725,14,6,0,134,8.93,61.17,28.27,0.55,0.23,0,5.22
95CC09,3354,2588,233,842,27,6,8,76,77.16,6.95,25.10,0.81,0.18,0.24,2.27
95CC10,2577,1786,356,721,22,4,1,55,69.31,13.81,27.98,0.85,0.16,0.04,2.13
95CC11,1795,219,987,534,14,7,1,102,12.20,54.99,29.75,0.78,0.39,0.06,5.68
95CC12,2785,1246,1060,661,9,6,2,33,44.74,38.06,23.73,0.32,0.22,0.07,1.18
95CC13,2474,983,928,652,11,6,1,39,39.73,37.51,26.35,0.44,0.24,0.04,1.58
95CC14,3035,2312,220,764,32,14,1,47,76.18,7.25,25.17,1.05,0.46,0.03,1.55
95CC15,2903,1565,728,806,19,6,0,91,53.91,25.08,27.76,0.65,0.21,0,3.13
95CC16,2820,1999,305,731,31,4,3,81,70.89,10.82,25.92,1.10,0.14,0.11,2.87
95CC17,2730,780,1286,768,21,7,0,60,28.57,47.11,28.13,0.77,0.26,0,2.20
95CC18,2342,969,772,672,18,15,11,191,41.37,32.96,28.69,0.77,0.64,0.47,8.16
95CC19,2720,1568,602,741,21,7,2,53,57.65,22.13,27.24,0.77,0.26,0.07,1.95
95CC20,3010,2239,118,878,29,19,7,148,74.39,3.92,29.17,0.96,0.63,0.23,4.92
95CC21,2925,2151,200,823,37,21,1,63,73.54,6.84,28.14,1.26,0.72,0.03,2.15
95CC22,1740,1108,221,360,19,8,0,192,63.68,12.70,20.69,1.09,0.46,0,11.03
95DD01,2099,1545,169,550,21,18,3,120,73.61,8.05,26.20,1.00,0.86,0.14,5.72
95DD02,3888,3279,151,926,36,27,1,33,84.34,3.88,23.82,0.93,0.69,0.03,0.85
95DD03,3503,2483,245,1030,43,17,2,213,70.88,6.99,29.40,1.23,0.49,0.06,6.08
95DD04,1926,1537,80,452,9,14,2,23,79.80,4.15,23.47,0.47,0.73,0.10,1.19
95DD05,1739,1455,37,375,21,11,0,18,83.67,2.13,21.56,1.21,0.63,0,1.04
95DD06,2588,1844,255,700,23,10,0,130,71.25,9.85,27.05,0.89,0.39,0,5.02
95DD07,3363,2704,137,934,33,13,1,46,80.40,4.07,27.77,0.98,0.39,0.03,1.37
95DD08,2126,1088,263,534,17,11,1,411,51.18,12.37,25.12,0.80,0.52,0.05,19.33
95DD09,2590,2102,115,687,27,7,2,34,81.16,4.44,26.53,1.04,0.27,0.08,1.31
95DD10,2805,2330,67,703,19,14,4,63,83.07,2.39,25.06,0.68,0.50,0.14,2.25
95DD11,2363,1171,411,676,19,14,5,283,49.56,17.39,28.61,0.80,0.59,0.21,11.98
95DD12,2610,1923,259,775,15,15,1,19,73.68,9.92,29.69,0.57,0.57,0.04,0.73
95DD13,1784,826,381,531,9,9,2,198,46.30,21.36,29.76,0.50,0.50,0.11,11.10
95DD14,3277,2600,196,961,18,25,0,46,79.34,5.98,29.33,0.55,0.76,0,1.40
95DD15,3451,1425,1111,1183,14,25,1,36,41.29,32.19,34.28,0.41,0.72,0.03,1.04
95DD16,2981,2309,223,850,11,11,1,48,77.46,7.48,28.51,0.37,0.37,0.03,1.61
95DD17,3461,1843,815,1149,28,18,3,21,53.25,23.55,33.20,0.81,0.52,0.09,0.61
95DD18,1885,1451,76,508,7,7,1,101,76.98,4.03,26.95,0.37,0.37,0.05,5.36
95DD19,3364,2787,130,886,37,19,3,42,82.85,3.86,26.34,1.10,0.56,0.09,1.25
95DD20,1746,1297,73,491,9,15,2,33,74.28,4.18,28.12,0.52,0.86,0.11,1.89
95DD21,2139,1240,283,607,20,10,2,249,57.97,13.23,28.38,0.94,0.47,0.09,11.64
95DD22,3136,1952,575,846,25,9,2,35,62.24,18.34,26.98,0.80,0.29,0.06,1.12
95DD23,2509,1890,187,702,12,12,2,23,75.33,7.45,27.98,0.48,0.48,0.08,0.92
95DD24,2711,1084,866,835,17,12,0,189,39.99,31.94,30.80,0.63,0.44,0,6.97
95EE01,1895,299,907,797,8,4,0,8,15.78,47.86,42.06,0.42,0.21,0,0.42
95EE02,2095,1648,98,568,27,11,0,13,78.66,4.68,27.11,1.29,0.53,0,0.62
95EE03,1999,1518,132,505,26,15,3,62,75.94,6.60,25.26,1.30,0.75,0.15,3.10
95EE04,1993,1127,392,651,9,2,1,19,56.55,19.67,32.66,0.45,0.10,0.05,0.95
95EE05,1509,1112,88,497,12,7,9,21,73.69,5.83,32.94,0.80,0.46,0.60,1.39
95EE06,2278,501,1109,708,6,7,1,65,21.99,48.68,31.08,0.26,0.31,0.04,2.85
95EE07,1798,1311,110,536,9,11,1,14,72.91,6.12,29.81,0.50,0.61,0.06,0.78
95EE08,1719,1249,130,511,5,7,2,34,72.66,7.56,29.73,0.29,0.41,0.12,1.98
95EE09,1890,1075,381,603,14,15,1,25,56.88,20.16,31.90,0.74,0.79,0.05,1.32
95EE10,1797,663,603,539,26,2,0,99,36.89,33.56,29.99,1.45,0.11,0,5.51
95EE11,1677,969,268,609,31,12,3,6,57.78,15.98,36.31,1.85,0.72,0.18,0.36
95EE12,2507,1862,131,697,39,19,4,73,74.27,5.23,27.80,1.56,0.76,0.16,2.91
95EE13,1529,1065,140,443,25,13,1,37,69.65,9.16,28.97,1.64,0.85,0.07,2.42
95EE14,2684,2002,165,736,52,19,1,27,74.59,6.15,27.42,1.94,0.71,0.04,1.01
95EE15,1728,1212,158,545,28,11,2,14,70.14,9.14,31.54,1.62,0.64,0.12,0.81
95EE16,2126,1294,314,707,24,11,3,8,60.87,14.77,33.25,1.13,0.52,0.14,0.38
95FF01,4796,2968,820,1516,52,22,3,120,61.88,17.10,31.61,1.08,0.46,0.06,2.50
95FF02,2817,1132,869,988,19,11,1,51,40.18,30.85,35.07,0.67,0.39,0.04,1.81
95FF03,3006,1794,451,1005,40,8,3,75,59.68,15.00,33.43,1.33,0.27,0.10,2.50
95FF04,2629,1495,540,875,18,8,4,18,56.87,20.54,33.28,0.68,0.30,0.15,0.68
95FF05,2563,1722,186,839,33,16,4,81,67.19,7.26,32.74,1.29,0.62,0.16,3.16
95FF06,4116,2987,315,1283,38,35,13,98,72.57,7.65,31.17,0.92,0.85,0.32,2.38
95FF07,2769,1484,544,916,27,8,2,66,53.59,19.65,33.08,0.98,0.29,0.07,2.38
95FF08,2364,1615,287,665,28,11,2,33,68.32,12.14,28.13,1.18,0.47,0.08,1.40
95FF09,2522,1462,478,759,33,13,0,41,57.97,18.95,30.10,1.31,0.52,0,1.63
95FF10,3473,2584,277,1006,28,8,1,32,74.40,7.98,28.97,0.81,0.23,0.03,0.92
95FF11,2582,1618,421,766,17,9,4,26,62.66,16.31,29.67,0.66,0.35,0.15,1.01
95FF12,2724,1183,780,1045,26,18,2,25,43.43,28.63,38.36,0.95,0.66,0.07,0.92
95FF13,2708,1583,573,861,17,7,0,32,58.46,21.16,31.79,0.63,0.26,0,1.18
95FF14,2432,1777,238,764,17,11,5,18,73.07,9.79,31.41,0.70,0.45,0.21,0.74
95FF15,2740,1467,544,844,26,15,3,88,53.54,19.85,30.80,0.95,0.55,0.11,3.21
95FF16,2374,1690,231,672,21,13,4,33,71.19,9.73,28.31,0.88,0.55,0.17,1.39
95FF17,1724,998,261,578,23,6,1,43,57.89,15.14,33.53,1.33,0.35,0.06,2.49
95GG01,4907,484,3391,1191,8,11,2,30,9.86,69.11,24.27,0.16,0.22,0.04,0.61
95GG02,5987,858,3699,1564,27,15,3,57,14.33,61.78,26.12,0.45,0.25,0.05,0.95
95GG03,5939,3758,829,2086,74,46,10,304,63.28,13.96,35.12,1.25,0.77,0.17,5.12
95GG04,4908,2084,1785,1095,30,26,2,213,42.46,36.37,22.31,0.61,0.53,0.04,4.34
95GG05,5928,1890,2153,1742,71,37,10,752,31.88,36.32,29.39,1.20,0.62,0.17,12.69
95GG06,5626,4365,374,1388,29,24,5,125,77.59,6.65,24.67,0.52,0.43,0.09,2.22
95GG07,5485,695,3664,1118,24,14,5,206,12.67,66.80,20.38,0.44,0.26,0.09,3.76
95GG08,4910,1727,1861,1432,47,29,2,195,35.17,37.90,29.16,0.96,0.59,0.04,3.97
95GG09,6165,4547,474,1903,50,38,7,167,73.76,7.69,30.87,0.81,0.62,0.11,2.71
95GG10,3998,2527,402,1058,47,27,15,435,63.21,10.06,26.46,1.18,0.68,0.38,10.88
95GG11,5453,3505,577,1579,62,44,10,456,64.28,10.58,28.96,1.14,0.81,0.18,8.36
95GG12,8945,2206,4167,2491,157,73,14,1025,24.66,46.58,27.85,1.76,0.82,0.16,11.46
95GG13,4722,2478,1300,1245,41,26,6,144,52.48,27.53,26.37,0.87,0.55,0.13,3.05
95GG14,4820,1989,1975,1401,26,9,1,68,41.27,40.98,29.07,0.54,0.19,0.02,1.41
95GG15,5920,4124,725,1916,62,36,3,190,69.66,12.25,32.36,1.05,0.61,0.05,3.21
95GG16,5452,1394,2728,1488,47,24,5,240,25.57,50.04,27.29,0.86,0.44,0.09,4.40
95GG17,5330,1564,2583,1390,34,13,4,120,29.34,48.46,26.08,0.64,0.24,0.08,2.25
95GG18,4975,644,3280,1055,23,9,0,184,12.94,65.93,21.21,0.46,0.18,0,3.70
95GG19,4582,3579,433,902,24,17,6,59,78.11,9.45,19.69,0.52,0.37,0.13,1.29
95GG20,4901,2955,816,1166,55,47,8,419,60.29,16.65,23.79,1.12,0.96,0.16,8.55
95GG21,5184,740,3098,1269,24,20,4,248,14.27,59.76,24.48,0.46,0.39,0.08,4.78
95GG22,5343,487,3756,1232,7,6,2,88,9.11,70.30,23.06,0.13,0.11,0.04,1.65
95GG23,4555,2003,1668,1322,25,13,2,164,43.97,36.62,29.02,0.55,0.29,0.04,3.60
95GG24,4561,2406,1265,1193,37,21,6,207,52.75,27.74,26.16,0.81,0.46,0.13,4.54
95GG25,5573,520,4109,1115,20,20,7,52,9.33,73.73,20.01,0.36,0.36,0.13,0.93
95GG26,3749,2698,541,793,27,19,4,61,71.97,14.43,21.15,0.72,0.51,0.11,1.63
95GG27,6498,649,4659,1366,20,22,1,59,9.99,71.70,21.02,0.31,0.34,0.02,0.91
95GG28,5651,4464,431,1190,43,24,7,115,78.99,7.63,21.06,0.76,0.42,0.12,2.04
95GG29,5014,3310,413,1284,45,43,3,579,66.02,8.24,25.61,0.90,0.86,0.06,11.55
95GG30,4827,3613,424,1488,46,17,7,80,74.85,8.78,30.83,0.95,0.35,0.15,1.66
95GG31,6519,1046,4174,1457,28,16,3,108,16.05,64.03,22.35,0.43,0.25,0.05,1.66
95GG32,6409,3203,1789,1686,43,42,3,264,49.98,27.91,26.31,0.67,0.66,0.05,4.12
95GG33,5555,1947,2554,1743,56,31,8,246,35.05,45.98,31.38,1.01,0.56,0.14,4.43
95GG34,4927,1694,2113,1385,23,22,1,219,34.38,42.89,28.11,0.47,0.45,0.02,4.44
95GG35,4950,881,2799,1358,25,14,1,158,17.80,56.55,27.43,0.51,0.28,0.02,3.19
95GG36,5619,3948,543,1819,37,34,8,195,70.26,9.66,32.37,0.66,0.61,0.14,3.47
95GG37,6041,2689,1777,1938,93,33,3,496,44.51,29.42,32.08,1.54,0.55,0.05,8.21
95GG38,6564,2220,2751,2076,85,57,11,338,33.82,41.91,31.63,1.29,0.87,0.17,5.15
95GG39,7214,3487,1742,1727,83,48,11,932,48.34,24.15,23.94,1.15,0.67,0.15,12.92
95GG40,3816,3067,249,719,30,32,3,74,80.37,6.53,18.84,0.79,0.84,0.08,1.94
95GG41,5548,3857,717,1964,58,32,3,147,69.52,12.92,35.40,1.05,0.58,0.05,2.65
95GG42,8139,3221,3064,2717,195,70,15,545,39.57,37.65,33.38,2.40,0.86,0.18,6.70
95GG43,4874,3448,333,1421,64,36,9,288,70.74,6.83,29.15,1.31,0.74,0.18,5.91
95GG44,5591,3592,438,1449,52,47,14,652,64.25,7.83,25.92,0.93,0.84,0.25,11.66
95GG45,4841,2933,1038,1366,39,30,6,185,60.59,21.44,28.22,0.81,0.62,0.12,3.82
95GG46,5250,626,3511,1214,18,8,0,46,11.92,66.88,23.12,0.34,0.15,0,0.88
95GG47,5829,967,3220,1651,50,30,1,294,16.59,55.24,28.32,0.86,0.51,0.02,5.04
95GG48,5694,614,3926,1253,37,15,1,51,10.78,68.95,22.01,0.65,0.26,0.02,0.90
95GG49,8141,2971,2560,2618,204,55,15,1218,36.49,31.45,32.16,2.51,0.68,0.18,14.96
95GG50,5445,3260,614,1429,47,33,4,726,59.87,11.28,26.24,0.86,0.61,0.07,13.33
95GG51,4088,3338,190,904,39,19,1,68,81.65,4.65,22.11,0.95,0.46,0.02,1.66
95HH01,2059,1424,141,692,38,23,4,26,69.16,6.85,33.61,1.85,1.12,0.19,1.26
95HH02,2962,2298,106,974,36,19,4,43,77.58,3.58,32.88,1.22,0.64,0.14,1.45
95HH03,1663,1277,140,467,19,12,5,35,76.79,8.42,28.08,1.14,0.72,0.30,2.10
95HH04,3067,2528,126,896,27,22,5,31,82.43,4.11,29.21,0.88,0.72,0.16,1.01
95HH05,2171,1728,66,612,15,11,3,54,79.59,3.04,28.19,0.69,0.51,0.14,2.49
95HH06,4797,3812,215,1484,56,36,4,63,79.47,4.48,30.94,1.17,0.75,0.08,1.31
95HH07,1493,1163,40,433,13,14,3,29,77.90,2.68,29.00,0.87,0.94,0.20,1.94
95HH08,2619,1839,229,866,33,21,7,60,70.22,8.74,33.07,1.26,0.80,0.27,2.29
95HH09,2620,1830,188,774,46,29,8,121,69.85,7.18,29.54,1.76,1.11,0.31,4.62
95HH10,2489,1839,177,848,16,17,2,32,73.89,7.11,34.07,0.64,0.68,0.08,1.29
95HH11,1417,1097,71,402,11,19,1,12,77.42,5.01,28.37,0.78,1.34,0.07,0.85
95HH12,1552,1243,55,411,18,6,2,18,80.09,3.54,26.48,1.16,0.39,0.13,1.16
95HH13,1407,1130,37,371,18,7,1,15,80.31,2.63,26.37,1.28,0.50,0.07,1.07
95HH14,1530,1184,62,447,13,12,0,30,77.39,4.05,29.22,0.85,0.78,0,1.96
95HH15,2630,2087,133,731,35,17,5,42,79.35,5.06,27.79,1.33,0.65,0.19,1.60
95HH16,2159,1466,190,753,22,21,8,55,67.90,8.80,34.88,1.02,0.97,0.37,2.55
95HH17,2479,1996,114,684,23,14,1,35,80.52,4.60,27.59,0.93,0.56,0.04,1.41
95II01,3084,2380,152,955,29,18,2,61,77.17,4.93,30.97,0.94,0.58,0.06,1.98
95II02,4961,2828,1131,1626,37,26,7,145,57.00,22.80,32.78,0.75,0.52,0.14,2.92
95II03,3523,1687,983,1248,13,10,2,110,47.89,27.90,35.42,0.37,0.28,0.06,3.12
95II04,4317,3472,149,1361,36,22,6,64,80.43,3.45,31.53,0.83,0.51,0.14,1.48
95II05,3546,1803,984,1111,25,23,2,94,50.85,27.75,31.33,0.71,0.65,0.06,2.65
95II06,3398,1686,921,1154,29,14,2,87,49.62,27.10,33.96,0.85,0.41,0.06,2.56
95II07,2090,1564,121,619,21,14,6,48,74.83,5.79,29.62,1.00,0.67,0.29,2.30
95II08,2417,1768,172,681,26,23,2,74,73.15,7.12,28.18,1.08,0.95,0.08,3.06
95II09,3363,2563,168,954,45,19,3,126,76.21,5.00,28.37,1.34,0.56,0.09,3.75
95II10,2592,2078,98,695,23,19,3,42,80.17,3.78,26.81,0.89,0.73,0.12,1.62
95II11,2567,1273,716,954,18,13,1,84,49.59,27.89,37.16,0.70,0.51,0.04,3.27
95II12,2512,1875,206,855,16,15,7,58,74.64,8.20,34.04,0.64,0.60,0.28,2.31
95II13,2702,2065,100,774,21,11,3,112,76.42,3.70,28.65,0.78,0.41,0.11,4.15
95II14,2561,1555,532,870,25,22,2,64,60.72,20.77,33.97,0.98,0.86,0.08,2.50
95II15,3357,1556,1085,1078,40,19,4,102,46.35,32.32,32.11,1.19,0.57,0.12,3.04
95II16,2126,1722,97,637,24,4,0,24,81.00,4.56,29.96,1.13,0.19,0,1.13
95II17,2493,1931,137,742,19,12,1,30,77.46,5.50,29.76,0.76,0.48,0.04,1.20
95II18,2226,1709,154,608,25,16,3,76,76.77,6.92,27.31,1.12,0.72,0.13,3.41
95II19,3770,2815,385,1179,24,20,1,50,74.67,10.21,31.27,0.64,0.53,0.03,1.33
95II20,2780,1465,718,862,33,21,5,139,52.70,25.83,31.01,1.19,0.76,0.18,5.00
95II21,2419,1935,75,682,17,13,1,30,79.99,3.10,28.19,0.70,0.54,0.04,1.24
95II22,2248,1746,138,655,11,5,2,64,77.67,6.14,29.14,0.49,0.22,0.09,2.85
95II23,2190,1035,631,750,12,10,2,82,47.26,28.81,34.25,0.55,0.46,0.09,3.74
95JJ01,2499,1678,358,748,23,4,3,30,67.15,14.33,29.93,0.92,0.16,0.12,1.20
95JJ02,2374,1336,384,801,43,19,4,79,56.28,16.18,33.74,1.81,0.80,0.17,3.33
95JJ03,2470,1775,118,808,30,28,5,24,71.86,4.78,32.71,1.21,1.13,0.20,0.97
95JJ04,3111,2282,262,858,39,32,2,41,73.35,8.42,27.58,1.25,1.03,0.06,1.32
95JJ05,1835,1145,174,542,18,5,3,172,62.40,9.48,29.54,0.98,0.27,0.16,9.37
95JJ06,2472,1501,300,744,25,19,1,180,60.72,12.14,30.10,1.01,0.77,0.04,7.28
95JJ07,2665,1842,126,802,25,18,1,92,69.12,4.73,30.09,0.94,0.68,0.04,3.45
95JJ08,3276,2075,466,1121,38,29,5,61,63.34,14.22,34.22,1.16,0.89,0.15,1.86
95JJ09,1990,1545,112,544,15,12,0,27,77.64,5.63,27.34,0.75,0.60,0,1.36
95JJ10,2795,1381,792,793,21,15,1,44,49.41,28.34,28.37,0.75,0.54,0.04,1.57
95JJ11,3770,2439,446,1267,58,24,13,113,64.69,11.83,33.61,1.54,0.64,0.34,3.00
95JJ12,2724,873,1044,927,16,16,0,112,32.05,38.33,34.03,0.59,0.59,0,4.11
95JJ13,3895,2820,344,1156,39,35,9,125,72.40,8.83,29.68,1.00,0.90,0.23,3.21
95JJ14,2325,1827,158,660,27,10,2,21,78.58,6.80,28.39,1.16,0.43,0.09,0.90
95JJ15,1879,1073,329,610,19,17,0,158,57.10,17.51,32.46,1.01,0.90,0,8.41
95JJ16,1799,964,347,585,37,11,1,60,53.59,19.29,32.52,2.06,0.61,0.06,3.34
95JJ17,2455,1213,610,801,38,20,1,19,49.41,24.85,32.63,1.55,0.81,0.04,0.77
95JJ18,2032,1301,243,645,20,17,1,99,64.03,11.96,31.74,0.98,0.84,0.05,4.87
95JJ19,2942,1389,805,1069,37,20,4,68,47.21,27.36,36.34,1.26,0.68,0.14,2.31
95JJ20,4092,2851,386,1335,38,33,8,81,69.67,9.43,32.62,0.93,0.81,0.20,1.98
95JJ21,2873,1750,412,909,35,20,3,150,60.91,14.34,31.64,1.22,0.70,0.10,5.22
95JJ22,2794,1794,343,937,53,21,3,113,64.21,12.28,33.54,1.90,0.75,0.11,4.04
95KK01,2578,194,1430,1026,21,5,3,19,7.53,55.47,39.80,0.81,0.19,0.12,0.74
95KK02,2029,1138,367,649,19,8,1,50,56.09,18.09,31.99,0.94,0.39,0.05,2.46
95KK03,2357,250,1370,799,18,4,0,17,10.61,58.12,33.90,0.76,0.17,0,0.72
95KK04,2787,661,1114,910,22,13,1,265,23.72,39.97,32.65,0.79,0.47,0.04,9.51
95KK05,2616,439,1282,1020,9,8,1,25,16.78,49.01,38.99,0.34,0.31,0.04,0.96
95KK06,1885,794,510,586,15,14,0,110,42.12,27.06,31.09,0.80,0.74,0,5.84
95KK07,2045,1059,487,622,10,3,2,16,51.78,23.81,30.42,0.49,0.15,0.10,0.78
95KK08,2646,1427,564,753,25,8,2,72,53.93,21.32,28.46,0.94,0.30,0.08,2.72
95KK09,2187,1086,345,600,25,5,1,316,49.66,15.78,27.43,1.14,0.23,0.05,14.45
95KK10,2181,1118,612,673,16,3,0,6,51.26,28.06,30.86,0.73,0.14,0,0.28
95KK11,2373,1431,375,637,17,16,0,138,60.30,15.80,26.84,0.72,0.67,0,5.82
95KK12,2309,459,1107,762,18,6,1,94,19.88,47.94,33.00,0.78,0.26,0.04,4.07
95KK13,1817,1278,210,516,20,6,1,9,70.34,11.56,28.40,1.10,0.33,0.06,0.50
95KK14,2041,959,530,654,21,7,1,16,46.99,25.97,32.04,1.03,0.34,0.05,0.78
95KK15,2946,938,1245,937,17,14,1,19,31.84,42.26,31.81,0.58,0.48,0.03,0.64
95KK16,2216,565,869,746,14,11,1,182,25.50,39.21,33.66,0.63,0.50,0.05,8.21
95LL01,4931,1001,2488,1715,27,9,3,72,20.30,50.46,34.78,0.55,0.18,0.06,1.46
95LL02,3042,1859,230,704,37,11,2,554,61.11,7.56,23.14,1.22,0.36,0.07,18.21
95LL03,2436,1822,144,590,30,20,4,176,74.79,5.91,24.22,1.23,0.82,0.16,7.22
95LL04,2985,756,1229,1014,21,4,0,183,25.33,41.17,33.97,0.70,0.13,0,6.13
95LL05,4119,2910,471,1119,41,11,3,100,70.65,11.43,27.17,1.00,0.27,0.07,2.43
95LL06,3372,2463,224,795,24,17,5,248,73.04,6.64,23.58,0.71,0.50,0.15,7.35
95LL07,2131,1505,78,509,19,26,2,245,70.62,3.66,23.89,0.89,1.22,0.09,11.50
95LL08,3320,667,1303,904,21,12,4,640,20.09,39.25,27.23,0.63,0.36,0.12,19.28
95LL09,3150,652,1411,996,15,9,2,215,20.70,44.79,31.62,0.48,0.29,0.06,6.83
95LL10,5475,910,2959,1741,21,22,0,138,16.62,54.05,31.80,0.38,0.40,0,2.52
95LL11,3989,3043,281,1102,53,15,6,66,76.28,7.04,27.63,1.33,0.38,0.15,1.65
95LL12,4212,815,1775,1456,33,22,1,274,19.35,42.14,34.57,0.78,0.52,0.02,6.51
95LL13,2745,1063,688,854,26,8,4,341,38.72,25.06,31.11,0.95,0.29,0.15,12.42
95LL14,2651,275,1553,851,8,8,1,55,10.37,58.58,32.10,0.30,0.30,0.04,2.07
95LL15,3048,2304,137,770,32,21,5,230,75.59,4.49,25.26,1.05,0.69,0.16,7.55
95LL16,6107,3917,605,1669,68,25,3,692,64.14,9.91,27.33,1.11,0.41,0.05,11.33
95LL17,2539,1926,70,620,19,21,5,189,75.86,2.76,24.42,0.75,0.83,0.20,7.44
95LL18,3351,2672,143,867,38,19,5,135,79.74,4.27,25.87,1.13,0.57,0.15,4.03
