GeographyCode,KS211NI0001,KS211NI0002,KS211NI0003,KS211NI0004,KS211NI0005,KS211NI0006,KS211NI0007,KS211NI0008,KS211NI0009,KS211NI0010,KS211NI0011,KS211NI0012,KS211NI0013,KS211NI0014,KS211NI0015,KS211NI0016,KS211NI0017
95JJ18,2032,482,489,425,53,97,12,302,172,23.72,24.06,20.92,2.61,4.77,0.59,14.86,8.46
95JJ19,2942,1045,651,411,78,184,35,362,176,35.52,22.13,13.97,2.65,6.25,1.19,12.30,5.98
95JJ20,4092,787,1191,1077,58,303,28,461,187,19.23,29.11,26.32,1.42,7.40,0.68,11.27,4.57
95JJ21,2873,582,610,726,55,266,45,430,159,20.26,21.23,25.27,1.91,9.26,1.57,14.97,5.53
95JJ22,2794,621,830,547,59,234,50,358,95,22.23,29.71,19.58,2.11,8.38,1.79,12.81,3.40
95KK01,2578,2360,19,35,2,15,3,21,123,91.54,0.74,1.36,0.08,0.58,0.12,0.81,4.77
95KK02,2029,651,419,467,42,174,23,117,136,32.08,20.65,23.02,2.07,8.58,1.13,5.77,6.70
95KK03,2357,2059,48,52,3,22,5,29,139,87.36,2.04,2.21,0.13,0.93,0.21,1.23,5.90
95KK04,2787,1949,112,188,14,66,12,202,244,69.93,4.02,6.75,0.50,2.37,0.43,7.25,8.75
95KK05,2616,2084,124,73,5,85,7,41,197,79.66,4.74,2.79,0.19,3.25,0.27,1.57,7.53
95KK06,1885,940,217,377,20,78,11,103,139,49.87,11.51,20.00,1.06,4.14,0.58,5.46,7.37
95KK07,2045,832,540,335,30,172,10,52,74,40.68,26.41,16.38,1.47,8.41,0.49,2.54,3.62
95KK08,2646,994,482,643,45,194,23,133,132,37.57,18.22,24.30,1.70,7.33,0.87,5.03,4.99
95KK09,2187,819,399,416,52,167,11,178,145,37.45,18.24,19.02,2.38,7.64,0.50,8.14,6.63
95KK10,2181,852,461,477,59,145,13,65,109,39.06,21.14,21.87,2.71,6.65,0.60,2.98,5.00
95KK11,2373,669,416,667,103,177,8,185,148,28.19,17.53,28.11,4.34,7.46,0.34,7.80,6.24
95KK12,2309,1742,197,140,5,19,1,58,147,75.44,8.53,6.06,0.22,0.82,0.04,2.51,6.37
95KK13,1817,252,498,624,32,174,9,126,102,13.87,27.41,34.34,1.76,9.58,0.50,6.93,5.61
95KK14,2041,856,493,349,24,133,2,52,132,41.94,24.15,17.10,1.18,6.52,0.10,2.55,6.47
95KK15,2946,1862,296,444,18,100,9,76,141,63.20,10.05,15.07,0.61,3.39,0.31,2.58,4.79
95KK16,2216,1458,132,186,15,52,8,154,211,65.79,5.96,8.39,0.68,2.35,0.36,6.95,9.52
95LL01,4931,3923,117,197,55,67,25,315,232,79.56,2.37,4.00,1.12,1.36,0.51,6.39,4.70
95LL02,3042,651,376,826,234,282,44,359,270,21.40,12.36,27.15,7.69,9.27,1.45,11.80,8.88
95LL03,2436,198,272,1071,186,239,21,279,170,8.13,11.17,43.97,7.64,9.81,0.86,11.45,6.98
95LL04,2985,2229,77,184,65,78,6,114,232,74.67,2.58,6.16,2.18,2.61,0.20,3.82,7.77
95LL05,4119,739,753,1181,304,474,77,375,216,17.94,18.28,28.67,7.38,11.51,1.87,9.10,5.24
95LL06,3372,331,442,1242,368,393,29,352,215,9.82,13.11,36.83,10.91,11.65,0.86,10.44,6.38
95LL07,2131,217,282,772,117,251,24,297,171,10.18,13.23,36.23,5.49,11.78,1.13,13.94,8.02
95LL08,3320,2352,39,159,38,40,19,230,443,70.84,1.17,4.79,1.14,1.20,0.57,6.93,13.34
95LL09,3150,2453,68,156,22,66,18,154,213,77.87,2.16,4.95,0.70,2.10,0.57,4.89,6.76
95LL10,5475,4598,50,160,52,179,13,177,246,83.98,0.91,2.92,0.95,3.27,0.24,3.23,4.49
95LL11,3989,307,1133,1071,293,492,31,453,209,7.70,28.40,26.85,7.35,12.33,0.78,11.36,5.24
95LL12,4212,3381,47,125,7,31,48,270,303,80.27,1.12,2.97,0.17,0.74,1.14,6.41,7.19
95LL13,2745,1462,169,317,37,89,42,350,279,53.26,6.16,11.55,1.35,3.24,1.53,12.75,10.16
95LL14,2651,2350,7,17,4,14,15,38,206,88.65,0.26,0.64,0.15,0.53,0.57,1.43,7.77
95LL15,3048,193,573,968,304,424,39,327,220,6.33,18.80,31.76,9.97,13.91,1.28,10.73,7.22
95LL16,6107,1247,897,1528,491,725,68,812,339,20.42,14.69,25.02,8.04,11.87,1.11,13.30,5.55
95LL17,2539,191,496,816,211,357,23,317,128,7.52,19.54,32.14,8.31,14.06,0.91,12.49,5.04
95LL18,3351,157,655,1153,198,627,31,388,142,4.69,19.55,34.41,5.91,18.71,0.93,11.58,4.24
95LL19,5148,1135,751,1659,175,594,50,515,269,22.05,14.59,32.23,3.40,11.54,0.97,10.00,5.23
95LL20,2401,928,310,558,74,203,14,168,146,38.65,12.91,23.24,3.08,8.45,0.58,7.00,6.08
95LL21,3983,1980,309,658,101,264,26,338,307,49.71,7.76,16.52,2.54,6.63,0.65,8.49,7.71
95LL22,3728,3173,20,40,7,37,18,165,268,85.11,0.54,1.07,0.19,0.99,0.48,4.43,7.19
95LL23,2157,239,212,868,229,196,8,246,159,11.08,9.83,40.24,10.62,9.09,0.37,11.40,7.37
95LL24,3769,1180,440,1240,203,278,12,200,216,31.31,11.67,32.90,5.39,7.38,0.32,5.31,5.73
95LL25,4536,322,1216,1427,205,598,53,501,214,7.10,26.81,31.46,4.52,13.18,1.17,11.04,4.72
95LL26,3698,3202,20,39,9,40,23,136,229,86.59,0.54,1.05,0.24,1.08,0.62,3.68,6.19
95MM01,4862,1714,1203,960,60,189,63,286,387,35.25,24.74,19.74,1.23,3.89,1.30,5.88,7.96
95MM02,3244,2771,42,26,2,27,23,116,237,85.42,1.29,0.80,0.06,0.83,0.71,3.58,7.31
95MM03,3508,2291,499,397,2,40,14,118,147,65.31,14.22,11.32,0.06,1.14,0.40,3.36,4.19
95MM04,2151,1888,6,6,1,16,2,68,164,87.77,0.28,0.28,0.05,0.74,0.09,3.16,7.62
95MM05,2495,2108,9,29,1,7,1,50,290,84.49,0.36,1.16,0.04,0.28,0.04,2.00,11.62
95MM06,2603,2176,18,20,0,4,12,47,326,83.60,0.69,0.77,0,0.15,0.46,1.81,12.52
95MM07,2601,385,789,860,107,112,20,183,145,14.80,30.33,33.06,4.11,4.31,0.77,7.04,5.57
95MM08,2947,1728,405,300,34,97,7,123,253,58.64,13.74,10.18,1.15,3.29,0.24,4.17,8.59
95MM09,3562,2415,440,325,16,45,12,112,197,67.80,12.35,9.12,0.45,1.26,0.34,3.14,5.53
95MM10,2750,2378,9,17,2,7,2,35,300,86.47,0.33,0.62,0.07,0.25,0.07,1.27,10.91
95MM11,2277,2040,7,3,0,6,1,27,193,89.59,0.31,0.13,0,0.26,0.04,1.19,8.48
95MM12,5858,4944,180,76,8,30,17,135,468,84.40,3.07,1.30,0.14,0.51,0.29,2.30,7.99
95MM13,8872,7633,100,125,8,84,28,258,636,86.03,1.13,1.41,0.09,0.95,0.32,2.91,7.17
95MM14,2569,988,487,478,66,108,46,177,219,38.46,18.96,18.61,2.57,4.20,1.79,6.89,8.52
95MM15,4401,2101,833,746,36,146,19,310,210,47.74,18.93,16.95,0.82,3.32,0.43,7.04,4.77
95MM16,5745,3504,730,455,39,128,95,425,369,60.99,12.71,7.92,0.68,2.23,1.65,7.40,6.42
95MM17,3749,3190,57,60,2,33,13,138,256,85.09,1.52,1.60,0.05,0.88,0.35,3.68,6.83
95MM18,5180,3193,765,523,46,119,31,255,248,61.64,14.77,10.10,0.89,2.30,0.60,4.92,4.79
95MM19,3044,963,827,593,73,119,47,236,186,31.64,27.17,19.48,2.40,3.91,1.54,7.75,6.11
95MM20,3366,592,1136,875,124,125,27,268,219,17.59,33.75,26.00,3.68,3.71,0.80,7.96,6.51
95MM21,3406,1142,770,872,132,77,22,187,204,33.53,22.61,25.60,3.88,2.26,0.65,5.49,5.99
95MM22,2492,2119,18,26,1,14,8,111,195,85.03,0.72,1.04,0.04,0.56,0.32,4.45,7.83
95MM23,2521,1881,36,35,2,38,32,183,314,74.61,1.43,1.39,0.08,1.51,1.27,7.26,12.46
95MM24,2503,2275,16,9,0,3,4,48,148,90.89,0.64,0.36,0,0.12,0.16,1.92,5.91
95MM25,6363,5457,33,34,0,28,27,109,675,85.76,0.52,0.53,0,0.44,0.42,1.71,10.61
95MM26,3131,2821,10,22,0,7,7,90,174,90.10,0.32,0.70,0,0.22,0.22,2.87,5.56
95MM27,3833,2542,101,80,14,87,92,375,542,66.32,2.64,2.09,0.37,2.27,2.40,9.78,14.14
95MM28,2351,1591,107,146,8,31,13,121,334,67.67,4.55,6.21,0.34,1.32,0.55,5.15,14.21
95MM29,3410,2136,314,287,26,62,34,215,336,62.64,9.21,8.42,0.76,1.82,1.00,6.30,9.85
95MM30,2083,1782,8,9,0,11,9,79,185,85.55,0.38,0.43,0,0.53,0.43,3.79,8.88
95NN01,3178,2529,83,126,3,37,8,156,236,79.58,2.61,3.96,0.09,1.16,0.25,4.91,7.43
95NN02,2211,1860,48,55,3,21,4,104,116,84.12,2.17,2.49,0.14,0.95,0.18,4.70,5.25
95NN03,2896,448,817,517,131,433,16,363,171,15.47,28.21,17.85,4.52,14.95,0.55,12.53,5.90
95NN04,2934,2211,67,37,7,31,17,157,407,75.36,2.28,1.26,0.24,1.06,0.58,5.35,13.87
95NN05,2497,1205,397,268,17,169,14,252,175,48.26,15.90,10.73,0.68,6.77,0.56,10.09,7.01
95NN06,3542,2897,105,115,4,52,18,152,199,81.79,2.96,3.25,0.11,1.47,0.51,4.29,5.62
95NN07,3258,2761,42,87,8,30,23,120,187,84.75,1.29,2.67,0.25,0.92,0.71,3.68,5.74
95NN08,3269,1636,532,355,23,153,24,359,187,50.05,16.27,10.86,0.70,4.68,0.73,10.98,5.72
95NN09,3021,875,1071,329,18,202,15,365,146,28.96,35.45,10.89,0.60,6.69,0.50,12.08,4.83
95NN10,3193,1892,319,252,49,143,19,347,172,59.25,9.99,7.89,1.53,4.48,0.60,10.87,5.39
95NN11,3876,2955,213,132,16,80,8,283,189,76.24,5.50,3.41,0.41,2.06,0.21,7.30,4.88
95NN12,2851,1617,390,300,29,107,12,282,114,56.72,13.68,10.52,1.02,3.75,0.42,9.89,4.00
95NN13,3058,1112,725,373,44,301,28,365,110,36.36,23.71,12.20,1.44,9.84,0.92,11.94,3.60
95NN14,3559,2270,126,204,24,277,19,361,278,63.78,3.54,5.73,0.67,7.78,0.53,10.14,7.81
95NN15,2994,948,800,544,21,71,10,417,183,31.66,26.72,18.17,0.70,2.37,0.33,13.93,6.11
95NN16,3294,755,1056,463,41,389,17,424,149,22.92,32.06,14.06,1.24,11.81,0.52,12.87,4.52
95NN17,2256,1531,188,145,9,41,2,169,171,67.86,8.33,6.43,0.40,1.82,0.09,7.49,7.58
95NN18,2702,1843,178,210,12,64,16,205,174,68.21,6.59,7.77,0.44,2.37,0.59,7.59,6.44
95NN19,3381,759,1064,609,44,211,15,529,150,22.45,31.47,18.01,1.30,6.24,0.44,15.65,4.44
95NN20,3001,1554,510,329,32,171,22,236,147,51.78,16.99,10.96,1.07,5.70,0.73,7.86,4.90
95NN21,2687,1781,291,157,23,74,14,204,143,66.28,10.83,5.84,0.86,2.75,0.52,7.59,5.32
95NN22,2686,2056,61,142,5,32,14,228,148,76.55,2.27,5.29,0.19,1.19,0.52,8.49,5.51
95NN23,3387,2573,217,138,11,60,11,194,183,75.97,6.41,4.07,0.32,1.77,0.32,5.73,5.40
95OO01,2592,1920,198,198,5,29,10,46,186,74.07,7.64,7.64,0.19,1.12,0.39,1.77,7.18
95OO02,2166,1143,302,328,53,117,11,52,160,52.77,13.94,15.14,2.45,5.40,0.51,2.40,7.39
95OO03,2651,929,659,638,25,135,20,87,158,35.04,24.86,24.07,0.94,5.09,0.75,3.28,5.96
95OO04,2515,1699,304,152,26,116,5,55,158,67.55,12.09,6.04,1.03,4.61,0.20,2.19,6.28
95OO05,2730,1913,99,142,12,62,23,123,356,70.07,3.63,5.20,0.44,2.27,0.84,4.51,13.04
95OO06,2860,1527,377,328,42,204,26,116,240,53.39,13.18,11.47,1.47,7.13,0.91,4.06,8.39
95OO07,2510,1217,453,399,21,158,11,114,137,48.49,18.05,15.90,0.84,6.29,0.44,4.54,5.46
95OO08,2713,1454,437,439,33,122,13,95,120,53.59,16.11,16.18,1.22,4.50,0.48,3.50,4.42
95OO09,2252,1350,291,330,15,94,4,48,120,59.95,12.92,14.65,0.67,4.17,0.18,2.13,5.33
95OO10,3530,3088,48,59,3,25,7,64,236,87.48,1.36,1.67,0.08,0.71,0.20,1.81,6.69
95OO11,2485,2125,24,52,12,15,6,57,194,85.51,0.97,2.09,0.48,0.60,0.24,2.29,7.81
95OO12,2803,1872,186,330,19,92,6,87,211,66.79,6.64,11.77,0.68,3.28,0.21,3.10,7.53
95OO13,2716,986,383,652,107,129,22,259,178,36.30,14.10,24.01,3.94,4.75,0.81,9.54,6.55
95OO14,2588,1676,274,307,8,63,15,94,151,64.76,10.59,11.86,0.31,2.43,0.58,3.63,5.83
95OO15,2357,1807,74,83,7,44,10,99,233,76.67,3.14,3.52,0.30,1.87,0.42,4.20,9.89
95OO16,2114,451,280,840,129,177,10,117,110,21.33,13.25,39.74,6.10,8.37,0.47,5.53,5.20
95OO17,2724,517,317,1136,165,326,36,112,115,18.98,11.64,41.70,6.06,11.97,1.32,4.11,4.22
95OO18,2891,1389,314,493,55,208,13,183,236,48.05,10.86,17.05,1.90,7.19,0.45,6.33,8.16
95OO19,3009,1679,193,462,88,128,12,138,309,55.80,6.41,15.35,2.92,4.25,0.40,4.59,10.27
95OO20,2189,564,424,664,81,167,9,145,135,25.77,19.37,30.33,3.70,7.63,0.41,6.62,6.17
95OO21,2351,1859,54,73,14,34,11,101,205,79.07,2.30,3.11,0.60,1.45,0.47,4.30,8.72
95OO22,3106,2816,33,36,0,8,1,50,162,90.66,1.06,1.16,0,0.26,0.03,1.61,5.22
95PP01,2586,515,136,1206,286,226,20,129,68,19.91,5.26,46.64,11.06,8.74,0.77,4.99,2.63
95PP02,2541,2051,10,200,18,44,12,116,90,80.72,0.39,7.87,0.71,1.73,0.47,4.57,3.54
95PP03,2540,1712,86,354,72,53,8,130,125,67.40,3.39,13.94,2.83,2.09,0.31,5.12,4.92
95PP04,3185,1644,46,786,178,165,16,207,143,51.62,1.44,24.68,5.59,5.18,0.50,6.50,4.49
95PP05,2367,962,111,669,285,166,8,90,76,40.64,4.69,28.26,12.04,7.01,0.34,3.80,3.21
95PP06,3876,1816,163,906,182,195,21,294,299,46.85,4.21,23.37,4.70,5.03,0.54,7.59,7.71
95PP07,2812,1620,45,597,121,109,25,191,104,57.61,1.60,21.23,4.30,3.88,0.89,6.79,3.70
95PP08,2678,2047,22,325,11,24,16,76,157,76.44,0.82,12.14,0.41,0.90,0.60,2.84,5.86
95PP09,1707,1194,18,100,15,39,16,71,254,69.95,1.05,5.86,0.88,2.28,0.94,4.16,14.88
95PP10,2387,1820,24,361,39,24,9,43,67,76.25,1.01,15.12,1.63,1.01,0.38,1.80,2.81
95PP11,2627,1709,70,288,62,106,17,156,219,65.06,2.66,10.96,2.36,4.04,0.65,5.94,8.34
95PP12,2630,1715,17,602,80,41,3,70,102,65.21,0.65,22.89,3.04,1.56,0.11,2.66,3.88
95PP13,2588,1771,82,337,60,63,17,73,185,68.43,3.17,13.02,2.32,2.43,0.66,2.82,7.15
95PP14,3652,1285,176,1555,160,142,25,160,149,35.19,4.82,42.58,4.38,3.89,0.68,4.38,4.08
95PP15,3190,901,200,1209,286,231,9,211,143,28.24,6.27,37.90,8.97,7.24,0.28,6.61,4.48
95PP16,1908,540,130,770,106,131,12,121,98,28.30,6.81,40.36,5.56,6.87,0.63,6.34,5.14
95PP17,2580,1853,47,359,53,48,7,88,125,71.82,1.82,13.91,2.05,1.86,0.27,3.41,4.84
95PP18,3131,1242,107,1153,197,168,10,137,117,39.67,3.42,36.83,6.29,5.37,0.32,4.38,3.74
95PP19,2502,1817,53,332,76,31,4,69,120,72.62,2.12,13.27,3.04,1.24,0.16,2.76,4.80
95PP20,3117,1565,125,621,108,109,38,256,295,50.21,4.01,19.92,3.46,3.50,1.22,8.21,9.46
95PP21,2167,1723,17,227,25,27,4,41,103,79.51,0.78,10.48,1.15,1.25,0.18,1.89,4.75
95PP22,2444,1233,60,587,93,78,20,189,184,50.45,2.45,24.02,3.81,3.19,0.82,7.73,7.53
95PP23,2590,1216,133,684,223,124,11,87,112,46.95,5.14,26.41,8.61,4.79,0.42,3.36,4.32
95QQ01,1483,274,542,218,54,74,3,149,169,18.48,36.55,14.70,3.64,4.99,0.20,10.05,11.40
95QQ02,2582,78,1292,430,83,174,22,387,116,3.02,50.04,16.65,3.21,6.74,0.85,14.99,4.49
95QQ03,1096,196,397,151,70,39,5,149,89,17.88,36.22,13.78,6.39,3.56,0.46,13.59,8.12
95QQ04,1635,400,617,200,65,112,12,167,62,24.46,37.74,12.23,3.98,6.85,0.73,10.21,3.79
95QQ05,2875,725,1024,313,148,182,13,337,133,25.22,35.62,10.89,5.15,6.33,0.45,11.72,4.63
95QQ06,2041,1509,184,124,27,23,2,69,103,73.93,9.02,6.08,1.32,1.13,0.10,3.38,5.05
95QQ07,1817,452,597,191,72,108,22,210,165,24.88,32.86,10.51,3.96,5.94,1.21,11.56,9.08
95QQ08,1455,342,494,202,90,89,7,130,101,23.51,33.95,13.88,6.19,6.12,0.48,8.93,6.94
95QQ09,1916,603,589,209,78,106,4,219,108,31.47,30.74,10.91,4.07,5.53,0.21,11.43,5.64
95QQ10,1851,692,629,133,7,125,8,150,107,37.39,33.98,7.19,0.38,6.75,0.43,8.10,5.78
95QQ11,2027,110,1021,265,69,178,8,290,86,5.43,50.37,13.07,3.40,8.78,0.39,14.31,4.24
95QQ12,1811,296,692,245,81,113,4,235,145,16.34,38.21,13.53,4.47,6.24,0.22,12.98,8.01
95QQ13,2568,80,1227,333,129,158,20,521,100,3.12,47.78,12.97,5.02,6.15,0.78,20.29,3.89
95QQ14,5430,805,2132,649,316,493,25,688,322,14.83,39.26,11.95,5.82,9.08,0.46,12.67,5.93
95QQ15,1593,447,521,182,47,93,8,170,125,28.06,32.71,11.42,2.95,5.84,0.50,10.67,7.85
95RR01,4367,1703,1224,715,54,182,13,261,215,39.00,28.03,16.37,1.24,4.17,0.30,5.98,4.92
95RR02,1753,827,373,329,10,37,7,104,66,47.18,21.28,18.77,0.57,2.11,0.40,5.93,3.76
95RR03,1422,860,210,206,4,11,3,69,59,60.48,14.77,14.49,0.28,0.77,0.21,4.85,4.15
95RR04,2022,1830,17,35,0,4,1,40,95,90.50,0.84,1.73,0,0.20,0.05,1.98,4.70
95RR05,2487,896,675,475,35,84,13,210,99,36.03,27.14,19.10,1.41,3.38,0.52,8.44,3.98
95RR06,2206,1811,94,97,0,30,1,48,125,82.09,4.26,4.40,0,1.36,0.05,2.18,5.67
95RR07,2449,1192,530,338,17,97,6,127,142,48.67,21.64,13.80,0.69,3.96,0.24,5.19,5.80
95RR08,2106,1249,455,188,9,34,5,82,84,59.31,21.60,8.93,0.43,1.61,0.24,3.89,3.99
95RR09,3671,2618,307,260,18,70,11,173,214,71.32,8.36,7.08,0.49,1.91,0.30,4.71,5.83
95RR10,1338,646,274,246,18,43,3,72,36,48.28,20.48,18.39,1.35,3.21,0.22,5.38,2.69
95RR11,2407,1235,535,294,10,82,11,144,96,51.31,22.23,12.21,0.42,3.41,0.46,5.98,3.99
95RR12,1452,512,412,343,13,47,2,85,38,35.26,28.37,23.62,0.90,3.24,0.14,5.85,2.62
95RR13,1429,518,384,294,11,70,6,100,46,36.25,26.87,20.57,0.77,4.90,0.42,7.00,3.22
95RR14,1969,880,514,361,1,34,8,68,103,44.69,26.10,18.33,0.05,1.73,0.41,3.45,5.23
95RR15,2458,2007,119,148,3,9,2,32,138,81.65,4.84,6.02,0.12,0.37,0.08,1.30,5.61
95SS01,5128,1001,968,1476,255,478,32,734,184,19.52,18.88,28.78,4.97,9.32,0.62,14.31,3.59
95SS02,4287,838,1092,909,281,347,43,548,229,19.55,25.47,21.20,6.55,8.09,1.00,12.78,5.34
95SS03,3372,276,1372,600,81,453,24,425,141,8.19,40.69,17.79,2.40,13.43,0.71,12.60,4.18
95SS04,7572,1204,1556,2015,457,659,42,1238,401,15.90,20.55,26.61,6.04,8.70,0.55,16.35,5.30
95SS05,3375,465,967,696,146,342,39,506,214,13.78,28.65,20.62,4.33,10.13,1.16,14.99,6.34
95SS06,5899,4940,33,27,3,31,17,111,737,83.74,0.56,0.46,0.05,0.53,0.29,1.88,12.49
95SS07,9464,6147,572,755,141,240,59,675,875,64.95,6.04,7.98,1.49,2.54,0.62,7.13,9.25
95SS08,4698,482,1670,859,105,667,37,643,235,10.26,35.55,18.28,2.23,14.20,0.79,13.69,5.00
95SS09,3364,571,986,664,98,305,35,557,148,16.97,29.31,19.74,2.91,9.07,1.04,16.56,4.40
95SS10,4379,3260,199,189,30,81,30,386,204,74.45,4.54,4.32,0.69,1.85,0.69,8.81,4.66
95SS11,5697,3181,660,674,136,270,25,457,294,55.84,11.59,11.83,2.39,4.74,0.44,8.02,5.16
95SS12,3054,788,648,627,153,246,26,416,150,25.80,21.22,20.53,5.01,8.06,0.85,13.62,4.91
95SS13,2904,618,528,695,202,197,36,424,204,21.28,18.18,23.93,6.96,6.78,1.24,14.60,7.02
95SS14,2905,240,959,573,173,266,27,440,227,8.26,33.01,19.72,5.96,9.16,0.93,15.15,7.81
95SS15,3758,355,1207,1036,135,385,31,446,163,9.45,32.12,27.57,3.59,10.24,0.82,11.87,4.34
95SS16,3164,2695,27,10,4,20,11,125,272,85.18,0.85,0.32,0.13,0.63,0.35,3.95,8.60
95SS17,4298,879,853,948,258,373,28,662,297,20.45,19.85,22.06,6.00,8.68,0.65,15.40,6.91
95SS18,3053,510,673,722,134,229,42,445,298,16.70,22.04,23.65,4.39,7.50,1.38,14.58,9.76
95SS19,2737,198,713,724,146,217,41,500,198,7.23,26.05,26.45,5.33,7.93,1.50,18.27,7.23
95SS20,2605,346,609,685,169,281,24,357,134,13.28,23.38,26.30,6.49,10.79,0.92,13.70,5.14
95SS21,4716,467,1020,1473,349,550,33,624,200,9.90,21.63,31.23,7.40,11.66,0.70,13.23,4.24
95SS22,3290,852,585,591,144,315,34,620,149,25.90,17.78,17.96,4.38,9.57,1.03,18.84,4.53
95SS23,3816,282,1149,1101,245,292,38,538,171,7.39,30.11,28.85,6.42,7.65,1.00,14.10,4.48
95SS24,5139,889,971,1543,196,486,51,764,239,17.30,18.89,30.03,3.81,9.46,0.99,14.87,4.65
95SS25,2589,582,506,607,87,118,22,419,248,22.48,19.54,23.45,3.36,4.56,0.85,16.18,9.58
95SS26,3781,3337,31,14,2,24,1,87,285,88.26,0.82,0.37,0.05,0.63,0.03,2.30,7.54
95SS27,2502,221,696,591,187,211,49,392,155,8.83,27.82,23.62,7.47,8.43,1.96,15.67,6.20
95SS28,2594,959,365,583,61,120,15,317,174,36.97,14.07,22.47,2.35,4.63,0.58,12.22,6.71
95SS29,2647,2201,26,15,1,16,3,100,285,83.15,0.98,0.57,0.04,0.60,0.11,3.78,10.77
95SS30,3378,618,707,598,139,521,31,598,166,18.29,20.93,17.70,4.11,15.42,0.92,17.70,4.91
95TT01,2748,2005,226,193,10,109,8,90,107,72.96,8.22,7.02,0.36,3.97,0.29,3.28,3.89
95TT02,2685,2122,208,118,11,54,0,41,131,79.03,7.75,4.39,0.41,2.01,0,1.53,4.88
95TT03,3329,1663,537,517,28,214,21,170,179,49.95,16.13,15.53,0.84,6.43,0.63,5.11,5.38
95TT04,2984,2584,51,35,1,32,5,65,211,86.60,1.71,1.17,0.03,1.07,0.17,2.18,7.07
95TT05,3079,1886,259,346,20,190,27,149,202,61.25,8.41,11.24,0.65,6.17,0.88,4.84,6.56
95TT06,2723,1799,434,238,4,61,4,86,97,66.07,15.94,8.74,0.15,2.24,0.15,3.16,3.56
95TT07,2747,1284,581,377,36,191,14,145,119,46.74,21.15,13.72,1.31,6.95,0.51,5.28,4.33
95TT08,2724,1235,536,402,14,302,12,125,98,45.34,19.68,14.76,0.51,11.09,0.44,4.59,3.60
95TT09,2917,2607,70,24,4,50,4,35,123,89.37,2.40,0.82,0.14,1.71,0.14,1.20,4.22
95TT10,2852,2102,218,205,3,40,4,137,143,73.70,7.64,7.19,0.11,1.40,0.14,4.80,5.01
95TT11,3291,2786,181,61,7,84,2,42,128,84.66,5.50,1.85,0.21,2.55,0.06,1.28,3.89
95TT12,2641,919,498,637,29,344,20,106,88,34.80,18.86,24.12,1.10,13.03,0.76,4.01,3.33
95TT13,2918,1449,319,479,24,240,23,203,181,49.66,10.93,16.42,0.82,8.22,0.79,6.96,6.20
95TT14,2211,1089,279,330,10,183,27,148,145,49.25,12.62,14.93,0.45,8.28,1.22,6.69,6.56
95TT15,2498,753,787,470,12,187,8,140,141,30.14,31.51,18.82,0.48,7.49,0.32,5.60,5.64
95TT16,2691,1805,342,230,5,80,0,99,130,67.08,12.71,8.55,0.19,2.97,0,3.68,4.83
95UU01,1097,447,205,272,2,25,2,101,43,40.75,18.69,24.79,0.18,2.28,0.18,9.21,3.92
95UU02,1043,23,389,424,6,54,4,85,58,2.21,37.30,40.65,0.58,5.18,0.38,8.15,5.56
95UU03,879,517,94,86,1,18,11,79,73,58.82,10.69,9.78,0.11,2.05,1.25,8.99,8.30
95UU04,738,22,268,312,2,20,3,49,62,2.98,36.31,42.28,0.27,2.71,0.41,6.64,8.40
95UU05,993,44,490,261,2,71,5,65,55,4.43,49.35,26.28,0.20,7.15,0.50,6.55,5.54
95UU06,1452,1091,66,70,4,19,7,109,86,75.14,4.55,4.82,0.28,1.31,0.48,7.51,5.92
95UU07,813,46,289,202,8,112,11,86,59,5.66,35.55,24.85,0.98,13.78,1.35,10.58,7.26
95UU08,1205,1021,5,10,0,3,3,28,135,84.73,0.41,0.83,0,0.25,0.25,2.32,11.20
95UU09,1690,1478,30,31,2,6,7,48,88,87.46,1.78,1.83,0.12,0.36,0.41,2.84,5.21
95UU10,1216,1071,15,22,0,13,4,25,66,88.08,1.23,1.81,0,1.07,0.33,2.06,5.43
95UU11,993,839,15,41,1,6,2,24,65,84.49,1.51,4.13,0.10,0.60,0.20,2.42,6.55
95UU12,1354,1002,67,83,2,14,6,90,90,74.00,4.95,6.13,0.15,1.03,0.44,6.65,6.65
95UU13,897,348,165,224,0,24,0,71,65,38.80,18.39,24.97,0,2.68,0,7.92,7.25
95UU14,1732,1189,118,148,0,22,7,109,139,68.65,6.81,8.55,0,1.27,0.40,6.29,8.03
95UU15,948,129,417,207,6,45,1,97,46,13.61,43.99,21.84,0.63,4.75,0.11,10.23,4.85
95VV01,3211,1300,815,524,23,180,21,173,175,40.49,25.38,16.32,0.72,5.61,0.65,5.39,5.45
95VV02,2192,1770,31,12,5,17,33,98,226,80.75,1.41,0.55,0.23,0.78,1.51,4.47,10.31
95VV03,2579,1532,320,265,60,51,11,97,243,59.40,12.41,10.28,2.33,1.98,0.43,3.76,9.42
95VV04,3138,1294,904,249,1,345,15,158,172,41.24,28.81,7.93,0.03,10.99,0.48,5.04,5.48
95VV05,4506,3878,71,43,6,49,14,128,317,86.06,1.58,0.95,0.13,1.09,0.31,2.84,7.04
95VV06,3482,3054,26,13,5,18,5,82,279,87.71,0.75,0.37,0.14,0.52,0.14,2.35,8.01
95VV07,4393,3511,91,93,14,126,11,205,342,79.92,2.07,2.12,0.32,2.87,0.25,4.67,7.79
95VV08,3088,2587,35,34,1,6,1,54,370,83.78,1.13,1.10,0.03,0.19,0.03,1.75,11.98
