ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"KS301NI0001","Count","PERSONS","All usual residents"
"KS301NI0002","Count","PERSONS","Long-term health problem or disability: Day-to-day activities limited a lot"
"KS301NI0003","Count","PERSONS","Long-term health problem or disability: Day-to-day activities limited a little"
"KS301NI0004","Count","PERSONS","Long-term health problem or disability: Day-to-day activities not limited"
"KS301NI0005","Count","PERSONS","Long-term health problem or disability: Day-to-day activities limited a lot: Aged 16-64 years"
"KS301NI0006","Count","PERSONS","Long-term health problem or disability: Day-to-day activities limited a little: Aged 16-64 years"
"KS301NI0007","Count","PERSONS","Long-term health problem or disability: Day-to-day activities not limited: Aged 16-64 years"
"KS301NI0008","Count","PERSONS","General health: Very good health"
"KS301NI0009","Count","PERSONS","General health: Good health"
"KS301NI0010","Count","PERSONS","General health: Fair health"
"KS301NI0011","Count","PERSONS","General health: Bad health"
"KS301NI0012","Count","PERSONS","General health: Very bad health"
"KS301NI0013","Count","PERSONS","Provision of unpaid care: Provides no unpaid care"
"KS301NI0014","Count","PERSONS","Provision of unpaid care: Provides 1-19 hours unpaid care per week"
"KS301NI0015","Count","PERSONS","Provision of unpaid care: Provides 20-49 hours unpaid care per week"
"KS301NI0016","Count","PERSONS","Provision of unpaid care: Provides 50+ hours unpaid care per week"
"KS301NI0017","Percentage","PERSONS","Long-term health problem or disability: Day-to-day activities limited a lot"
"KS301NI0018","Percentage","PERSONS","Long-term health problem or disability: Day-to-day activities limited a little"
"KS301NI0019","Percentage","PERSONS","Long-term health problem or disability: Day-to-day activities not limited"
"KS301NI0020","Percentage","PERSONS","Long-term health problem or disability: Day-to-day activities limited a lot: Aged 16-64 years"
"KS301NI0021","Percentage","PERSONS","Long-term health problem or disability: Day-to-day activities limited a little: Aged 16-64 years"
"KS301NI0022","Percentage","PERSONS","Long-term health problem or disability: Day-to-day activities not limited: Aged 16-64 years"
"KS301NI0023","Percentage","PERSONS","General health: Very good health"
"KS301NI0024","Percentage","PERSONS","General health: Good health"
"KS301NI0025","Percentage","PERSONS","General health: Fair health"
"KS301NI0026","Percentage","PERSONS","General health: Bad health"
"KS301NI0027","Percentage","PERSONS","General health: Very bad health"
"KS301NI0028","Percentage","PERSONS","Provision of unpaid care: Provides no unpaid care"
"KS301NI0029","Percentage","PERSONS","Provision of unpaid care: Provides 1-19 hours unpaid care per week"
"KS301NI0030","Percentage","PERSONS","Provision of unpaid care: Provides 20-49 hours unpaid care per week"
"KS301NI0031","Percentage","PERSONS","Provision of unpaid care: Provides 50+ hours unpaid care per week"
